,dates,aus0268-0000,aus0268-0001,aus0268-0002,aus0268-0003,aus0268-0004,aus0268-0005,aus0268-0006,aus0268-0007,aus0268-0008,aus0268-0009,aus0268-0010,aus0268-0011,aus0268-0012,aus0268-0013,aus0268-0014,aus0268-0015,aus0268-0016,aus0268-0017,aus0268-0018,aus0268-0019,aus0268-0020,aus0268-0021,aus0268-0022,aus0268-0023,aus0268-0024,aus0268-0025,aus0268-0026,aus0268-0027,aus0268-0028,aus0268-0029,aus0268-0030,aus0268-0031,aus0268-0032,aus0268-0033,aus0268-0034,aus0268-0035,aus0268-0036,aus0268-0037,aus0268-0038,aus0268-0039,aus0268-0040,aus0268-0041,aus0268-0042,aus0268-0043,aus0268-0044,aus0268-0045,aus0268-0046,aus0268-0047,aus0268-0048,aus0268-0049
0,1987-05-22 23:08:32+00:00,,184.4554490891503,199.84749773015784,196.1696022545848,206.73236539846476,230.00082511620724,223.69524912598095,218.51455650603373,222.0532227268603,208.7324360851597,204.33162336213604,195.3950715139484,218.07331138422296,189.43482772595712,194.70084933808147,196.1086122311265,189.14378912644997,179.89187574042478,193.065857331558,176.4981048418079,189.5798914241972,192.91597003496298,196.53212472616553,197.44798958245963,193.5006422534281,197.26402513950865,200.1497091072219,202.7459189300054,192.0187917763753,189.20285617964848,186.24301278562115,188.75945745798677,195.60412442875287,198.1804138061487,204.67475363612124,192.81566847489842,190.8967430638534,165.8966670739864,185.9054005125705,191.21191627349253,172.93114179234632,195.91719457915315,178.88268160423502,171.7247893490342,173.39949111637952,176.55783113329173,167.32885389634404,181.41232245406732,160.52314741418547,160.36245704154047
1,1987-05-29 23:14:53+00:00,188.40551270975413,186.37467031437083,208.19037790913373,213.7633063092399,214.2092791630566,237.97652293546741,225.7175423773858,222.69215156342045,225.32989486558523,224.86580296627395,211.59578089551755,202.2915731934819,215.68889542864596,195.32421231232024,199.57698377555698,203.10155936199288,193.66029666794896,183.00162513230345,195.8715306383459,174.27175930151913,185.6382845159527,198.1750732341944,201.21243650491084,199.59774134827114,195.78534003102342,198.00572143799042,202.66685535430994,204.78526864273405,189.70410560004984,185.46347805809555,182.51100470398438,190.00784553128722,207.83926966052863,207.76218226331667,208.33067694165825,207.68339820048658,197.12244461318423,178.92615950117835,193.61885175074133,199.6375837186195,187.15622313503926,201.59070387010132,187.55583203100858,182.20354573037662,179.02328362864867,184.15605322487934,174.1437902192847,181.95471247768734,168.75376628568876,169.23429082409385
2,1987-09-02 23:16:50+00:00,167.23044143407685,175.57176710445904,208.66137989473947,212.09137776216326,209.68427269723344,219.40684723415183,211.69323458973506,206.20325120827687,207.81251572502006,209.2076442619242,214.4582212223548,205.3604738530127,219.42333165900337,195.07079183525795,197.11502824832894,196.70509835770798,195.01454159533137,182.88449175308745,192.64641719442753,179.48955315897578,190.32332895692855,190.83372022130084,203.26421639498494,200.350878744764,195.31417743986896,200.2013229919931,208.34817202548297,210.03171076078831,193.91024474003024,178.6275410747774,173.42089417083696,179.27324614033702,188.89753089214,207.2053546264033,207.22220971302025,204.33326729784793,202.29611098879866,177.95678446563167,188.30369113758417,189.09117934874175,169.30157319021512,188.64529936418722,176.84224041777384,167.64666497688043,168.271850139236,169.2978568150864,166.63088102840268,172.15060921767207,150.8275032550058,151.49570241414654
3,1987-09-18 23:17:14+00:00,195.48698723530407,192.74686908964318,233.69774069301428,248.2577238544667,246.36430198508208,254.42138079278195,236.88565059680585,217.16409941848087,230.3260253971662,249.09226152124808,249.52133456099855,235.2978520544627,252.2862077051241,216.73997169977045,211.67657310025348,219.65450759010395,213.98445510509404,207.68512687593707,216.31955936182231,207.39783918424305,203.08739368761397,211.5409441820121,211.47042118954903,217.74784041938105,200.59316842789943,206.70447065885057,212.32404987586685,218.7864266903451,207.83678398734995,200.77844698243135,186.8736441363331,187.78931180140634,212.27526266383293,209.427225403844,227.0071227030426,220.49781082571374,218.08072713032968,193.9823732846724,201.04962298806387,203.98813796770472,189.92870366663252,213.6065953859375,188.07084458779488,177.07270584366654,173.97365641061185,176.1866273466284,168.75967933237652,184.11491752324872,166.6999665603517,148.584318516059
4,1987-09-27 23:11:39+00:00,,212.00996684657878,242.27022863675126,246.7093563771705,248.79127363814422,263.44233300874754,244.3484066047479,222.1076474125301,231.83703217184836,255.14336348536688,253.95999654168367,232.97996212585196,258.87149285866536,228.76674196061236,223.87590124812994,227.1379563398045,214.72090917265177,211.6615515459147,217.3403528926464,206.48656364324845,207.4740401230075,210.93486966654794,210.38122485922804,212.6305861535523,206.13274287591472,210.08520589846407,212.66629641843733,207.14220168842874,198.85261001881173,186.63979620927975,183.56840947684702,177.86343697659748,210.07412501536265,213.7646455430654,,226.61392567119037,232.13005685168187,201.06626262929754,208.06894110842342,222.35306032171908,200.4275466208777,217.87355382790884,200.6731167019034,188.24579840230834,177.42133024081244,185.29072823132967,182.20541564280708,195.82852214324114,172.73815978513022,
5,1987-10-04 23:17:58+00:00,172.32988425683783,185.0882525978763,224.35697271519996,234.17810587394933,239.4212850862492,245.6837054372937,237.27660163574072,216.93451415254913,223.35510791387946,227.98611656143586,227.7955284635887,221.6353150511889,234.43459350406826,206.8274320395494,197.26927565984548,206.187184050539,196.24198720933077,197.00097113213602,210.36086502493754,192.0683145719938,196.89343870749119,193.32684175093306,206.65928368076467,196.98312851305238,195.69877740630866,200.12739491452814,202.99921848221607,210.28631255018212,207.13097668406724,193.5382741722035,180.06795021640716,182.96849909481423,203.55547156719751,214.39137369620857,216.29888646212888,219.4695507121656,216.6993783593593,191.87365788758365,201.9401744331089,204.2238755877957,182.37252833586342,206.8730562303056,182.2749182391089,172.03049427570943,169.05924809080645,171.97874966910908,167.22054996398634,180.955832035026,151.0888884400592,140.59426125082143
6,1987-10-29 23:12:13+00:00,,,,,,,,,230.09791606465635,239.22268014408735,238.65156617988714,226.62597515707955,238.3059642631131,223.12131206027146,216.53969833091162,219.02095644658075,214.85443249419146,217.38274733281295,220.412523939347,208.79786043775346,219.0187985648315,216.35927271242386,216.43789981351986,213.27163357046808,212.78723243674816,212.71502580149726,224.99904629443185,222.21122893125246,216.42714189793847,208.8630811105818,201.8231448581815,201.20017616546394,220.11743945301288,229.82872491232672,218.41179633765861,219.75346147853116,224.5558046767141,203.1836208572267,205.68308839188248,214.04464021266827,187.56364300137434,205.97682189762932,183.16378565181085,172.72760296016614,169.5779074237694,169.77880157875907,164.96527670651383,175.9350753353822,156.57159651578436,139.92996903439487
7,1987-11-14 23:12:35+00:00,206.91848210359117,216.9565948492208,246.51213700815546,243.25654879187277,257.4096374033345,269.69126421479393,247.0598998218571,238.2979871109501,236.60948847911155,247.2788853930468,243.66592164751424,228.37453251661833,238.48659857917767,223.35725255928008,220.50652636231638,221.06816591260247,209.89698038468637,218.1330982548573,222.6582350642374,203.20093324344816,205.69614561362695,204.44369405924303,212.4292677213389,210.40402294768708,213.02383127151256,209.05239585369233,212.3080101795492,212.49651061842192,212.19772214180804,200.8391728249459,195.5837838478414,189.22338953917924,214.52851477069413,221.1563117769739,215.86533357161196,213.85867195456657,220.87594842150605,199.06263652039536,203.92215944111106,214.65267295117988,185.81568968338584,205.19061573273663,183.41603784783268,176.27371633182958,166.22565556601828,168.80927659800648,163.57861002810498,176.2708117837216,150.2115995137715,140.26842237694015
8,1987-11-21 23:18:29+00:00,191.0874113397471,207.07937438892324,232.83268326374463,235.76225844553736,257.2190971647138,252.1628394328012,234.1180662707958,225.45169219781164,231.93036154692308,245.81254128926565,240.9623464573912,225.4808127285086,233.38669101876744,217.08661030510066,208.7029247246047,213.11763938971902,200.66212677741422,206.46126035788728,214.06509677444268,198.91028098133236,202.5254554432395,205.04792975001521,212.93911480810192,212.49830338997464,209.5891136689439,209.00741503140932,208.94015050613768,214.734735897128,215.60589617723164,197.97222043361234,196.36806100908402,193.93377148452072,224.1468085019605,226.929692251609,220.17994831155127,219.35985333371514,222.27357618004837,191.3362396842449,197.75433265291792,211.69835411582008,181.979461292676,200.85296181429584,187.58805140379508,183.8729058369184,176.6398141662123,175.17470031075848,173.21947334189767,178.67476362594846,145.74436845176442,140.9478933118479
9,1988-01-24 23:19:32+00:00,,208.925998241702,239.35342518108183,252.79355784403342,260.93619385730807,257.79775441139344,238.03951000455348,253.9461678867731,250.6785749224825,243.48845612125143,232.54787537099637,221.2995822523176,232.44245507788446,210.47994030582143,220.93963814343755,213.74505388991514,213.50009417570283,223.55489243024306,214.19953196374516,194.45130547460334,222.77847713022123,211.03271700203655,208.37816387795846,215.083622541049,202.27246521200794,217.5803813446052,218.24198833487196,214.78195014350666,208.90144113821478,202.45924601498228,191.48821534162707,200.78676604403825,208.38992408346004,219.63912706193062,211.68293087127788,220.68355630239571,223.51435751187412,196.7469199917311,213.0371620407949,212.91060438760442,188.62136324223988,199.0632222869424,187.4026648573003,169.64741571947116,173.3224063121012,170.50643672247585,167.78648076872506,168.66950050919593,152.66499198134747,137.42362788147236
