,dates,aus0268-0000,aus0268-0001,aus0268-0002,aus0268-0003,aus0268-0004,aus0268-0005,aus0268-0006,aus0268-0007,aus0268-0008,aus0268-0009,aus0268-0010,aus0268-0011,aus0268-0012,aus0268-0013,aus0268-0014,aus0268-0015,aus0268-0016,aus0268-0017,aus0268-0018,aus0268-0019,aus0268-0020,aus0268-0021,aus0268-0022,aus0268-0023,aus0268-0024,aus0268-0025,aus0268-0026,aus0268-0027,aus0268-0028,aus0268-0029,aus0268-0030,aus0268-0031,aus0268-0032,aus0268-0033,aus0268-0034,aus0268-0035,aus0268-0036,aus0268-0037,aus0268-0038,aus0268-0039,aus0268-0040,aus0268-0041,aus0268-0042,aus0268-0043,aus0268-0044,aus0268-0045,aus0268-0046,aus0268-0047,aus0268-0048,aus0268-0049
0,1987-05-22 23:08:32+00:00,,189.92353575654653,205.31558439755406,202.13478770992612,213.29406939934023,235.96601057154857,229.16333579337717,223.56202112209178,227.10068734291835,214.69762154050102,210.29680881747737,200.86315818134463,223.54139805161918,194.48229234201517,199.38778076727823,200.79554366032326,193.83072055564674,184.57880716962154,198.11332194761604,181.54556945786595,194.26682285339396,197.60290146415974,201.2190561553623,202.1349210116564,198.18757368262487,201.9509565687054,204.83664053641866,207.43285035920215,196.70572320557207,193.88978760884524,191.2904774016792,193.44638888718353,201.0722110961491,203.22787842220674,210.14284030351746,198.28375514229464,195.94420767991144,170.94413169004446,190.59233194176727,196.25938088955058,177.97860640840437,200.6041260083499,183.56961303343178,176.77225396509226,178.08642254557628,181.60529574934978,172.3763185124021,186.09925388326408,165.57061203024352,167.65323926473545
1,1987-05-29 23:14:53+00:00,185.3371890687466,183.81773394686456,205.63344154162746,210.97392118105125,211.14095552204907,235.18713780727876,223.16060600987953,220.33190260879928,222.96964591096406,222.0764178380853,208.8063957673289,199.73463682597563,213.1319590611397,192.96396335769907,197.3853240319802,200.9098996184161,191.46863692437216,180.80996538872665,193.51128168372472,171.91151034689796,183.4466247723759,195.9834134906176,199.02077676133405,197.40608160469435,193.59368028744663,195.81406169441362,200.47519561073315,202.59360889915726,187.51244585647305,183.27181831451875,180.1507557493632,187.81618578771042,205.28233329302236,205.4019333086955,205.773740574152,205.1264618329803,194.76219565856306,176.56591054655718,191.42719200716454,197.27733476399834,184.79597418041809,199.39904412652453,185.36417228743178,179.84329677575545,176.83162388507188,181.79580427025817,171.78354126466354,179.76305273411054,166.39351733106759,165.82504233408548
2,1987-09-02 23:16:50+00:00,172.9316440659888,180.322769297719,213.41238208799942,217.2742892457196,215.38547532914538,224.58975871770815,216.444236782995,210.58879169436298,212.19805621110618,214.39055574548053,219.64113270591113,210.11147604627266,224.17433385226332,199.45633232134406,201.18731584255175,200.7773859519308,199.08682918955418,186.95677934731026,197.03195768051364,183.8750936450619,194.39561655115136,194.90600781552365,207.33650398920776,204.42316633898682,199.38646503409177,204.2736105862159,212.42045961970578,214.10399835501113,197.98253233425305,182.69982866900023,177.80643465692307,183.34553373455984,193.64853308539995,211.59089511248942,211.9732119062802,209.08426949110788,206.68165147488477,182.34232495171779,192.37597873180698,193.47671983482786,173.68711367630124,192.71758695841004,180.91452801199665,172.03220546296654,172.3441377334588,173.6833973011725,171.0164215144888,176.22289681189488,155.21304374109192,157.8303720051598
3,1987-09-18 23:17:14+00:00,197.67936624928075,194.57385160129041,235.5247232046615,250.25079568535457,248.55668099905876,256.41445262366983,238.71263310845308,218.85054481384756,232.0124707925329,251.08533335213596,251.51440639188644,237.12483456610994,254.11319021677133,218.42641709513714,213.2425581102368,221.22049260008728,215.55044011507738,209.2511118859204,218.006004757189,209.08428457960974,204.6533786975973,213.10692919199545,213.03640619953237,219.31382542936439,202.15915343788276,208.2704556688339,213.89003488585018,220.35241170032845,209.40276899733328,202.34443199241468,188.5600895316998,189.35529681138968,214.10224517548016,211.1136707992107,228.83410521468983,222.32479333736097,219.76717252569637,195.6688186800391,202.6156079980472,205.6745833630714,191.6151490619992,215.17258039592085,189.63682959777822,178.75915123903323,175.5396414205952,177.8730727419951,170.4461247277432,185.68090253323206,168.3864119557184,151.0202951982553
4,1987-09-27 23:11:39+00:00,,206.10127614956917,236.36153793974165,240.26351198043275,241.70084480173267,256.9964886120098,238.4397159077383,216.65347138452123,226.3828561438395,248.69751908862912,247.5141521449459,227.07127142884235,252.96280216165576,223.3125659326035,218.8113092221217,222.07336431379628,209.65631714664354,206.59695951990648,211.88617686463752,201.03238761523957,202.40944809699928,205.8702776405397,205.3166328332198,207.56599412754406,201.0681508499065,205.02061387245584,207.6017043924291,202.0776096624205,193.7880179928035,181.57520418327152,178.11423344883815,172.79884495058926,204.16543431835305,208.31046951505652,,220.70523497418077,226.675880823673,195.61208660128867,203.0043490824152,216.8988842937102,194.97337059286883,212.8089618019006,195.60852467589518,182.79162237429946,172.3567382148042,179.8365522033208,176.7512396147982,190.76393011723292,167.28398375712135,
5,1987-10-04 23:17:58+00:00,171.62178353471427,184.49816866277334,223.766888780097,233.5343779447461,238.71318436412565,245.03997750809046,236.68651770063775,216.38982128937715,222.8104150507075,227.34238863223263,227.15180053438547,221.04523111608594,233.8445095689653,206.28273917637742,196.76348942975721,205.68139782045074,195.7362009792425,196.49518490204775,209.81617216176556,191.52362170882182,196.38765247740292,192.8210555208448,206.1534974506764,196.47734228296412,195.1929911762204,199.62160868443988,202.4934322521278,209.78052632009386,206.62519045397897,193.03248794211524,179.52325735323518,182.46271286472597,202.96538763209455,213.8466808330366,215.7088025270259,218.87946677706265,216.1546854961873,191.32896502441167,201.43438820302063,203.67918272462373,181.82783547269145,206.36727000021733,181.76913200902064,171.48580141253746,168.5534618607182,171.4340568059371,166.67585710081437,180.45004580493773,150.54419557688723,139.80748267068415
6,1987-10-29 23:12:13+00:00,,,,,,,,,232.60522526004894,242.18586373864224,241.61474977444203,229.34222678542153,241.0222158914551,225.62862125566406,218.8679140123476,221.34917212801673,217.18264817562743,219.71096301424893,222.9198331347396,211.30516963314605,221.3470142462675,218.68748839385984,218.76611549495584,215.59984925190406,215.11544811818413,215.04324148293324,227.32726197586783,224.53944461268844,218.75535757937445,211.19129679201777,204.3304540535741,203.52839184689992,222.83369108135486,232.3360341077193,221.1280479660006,222.46971310687314,227.0631138721067,205.6909300526193,208.01130407331846,216.55194940806086,190.07095219676694,208.3050375790653,185.49200133324683,175.23491215555873,171.90612310520538,172.28611077415167,167.47258590190643,178.2632910168182,159.07890571117696,143.5516378721842
7,1987-11-14 23:12:35+00:00,210.40898708902552,219.86534900374943,249.4208911626841,246.42973514226762,260.9001423887688,272.8644505651888,249.96865397638572,240.9829909458996,239.29449231406105,250.45207174344165,246.83910799790908,231.28328667114695,241.3953527337063,226.04225639422958,222.9997442090552,223.56138375934128,212.3901982314252,220.6263161015961,225.3432388991869,205.88593707839766,208.18936346036577,206.93691190598184,214.92248556807772,212.8972407944259,215.51704911825138,211.54561370043115,214.80122802628802,214.98972846516074,214.69093998854686,203.33239067168472,198.2687876827909,191.71660738591805,217.43726892522275,223.8413156119234,218.77408772614058,216.7674261090952,223.56095225645555,201.74764035534486,206.41537728784988,217.33767678612938,188.50069351833534,207.68383357947545,185.9092556945715,178.95872016677907,168.7188734127571,171.49428043295597,166.26361386305447,178.7640296304604,152.896603348721,144.14676124964495
8,1987-11-21 23:18:29+00:00,176.06796158025395,194.5631662560123,220.31647513083368,222.1082132096345,242.19964740522065,238.50879419689835,221.60185813788485,213.89826930589385,220.3769386550053,232.1584960533628,227.30830122148834,212.96460459559765,220.8704828858565,205.53318741318287,197.97474632496676,202.38946099008106,189.93394837777626,195.73308195824933,202.5116738825249,187.35685808941457,191.79727704360155,194.31975135037726,202.21093640846397,201.77012499033668,198.86093526930594,198.27923663177137,198.21197210649973,204.00655749749004,204.8777177775937,187.24404203397438,184.81463811716623,183.20559308488276,211.63060036904955,215.3762693596912,207.66374017864032,206.8436452008042,210.72015328813058,179.7828167923271,187.02615425327997,200.1449312239023,170.42603840075822,190.12478341465788,176.85987300415712,172.3194829450006,165.91163576657434,163.6212774188407,161.66605044997988,167.9465852263105,134.19094555984663,124.25961580129997
9,1988-01-24 23:19:32+00:00,,211.5651325322376,241.99255947161745,255.67261343370865,264.10315500595084,260.67681000106865,240.6786442950891,256.38229184726754,253.11469888297694,246.36751171092666,235.4269309606716,223.93871654285323,235.08158936842008,212.91606426631586,223.20175324961093,216.00716899608852,215.7622092818762,225.81700753641644,216.6356559242396,196.88742943509777,225.04059223639462,213.29483210820993,210.64027898413184,217.3457376472224,204.53458031818133,219.84249645077858,220.50410344104534,217.04406524968005,211.16355624438816,204.72136112115567,193.9243393021215,203.04888115021163,211.02905837399567,222.07525102242505,214.3220651618135,223.32269059293134,225.95048147236855,199.18304395222552,215.29927714696828,215.34672834809885,191.0574872027343,201.32533739311577,189.66477996347368,172.08353967996558,175.5845214182746,172.94256068297028,170.22260472921948,170.9316156153693,155.1011159418419,140.9424736021865
