,dates,nzd0093-0000,nzd0093-0001,nzd0093-0002,nzd0093-0003,nzd0093-0004,nzd0093-0005,nzd0093-0006,nzd0093-0007
0,1999-09-27 22:04:48+00:00,232.63150916289175,189.72329668535747,179.27067420754736,165.8671832788624,174.0155244772821,166.57844065340558,172.69216090538706,176.86155789486511
1,1999-11-14 22:04:42+00:00,199.39268473468837,184.01767909817812,177.77926180786295,169.0833696272206,167.44885082054125,162.00588343453376,171.25855279439062,174.34099423202022
2,1999-11-30 22:04:35+00:00,,172.0354768996812,167.15553293657038,156.8671241822515,157.02398544398258,153.2940858803538,152.64037068499783,165.0005028690676
3,2000-01-17 22:04:35+00:00,,165.59341426101213,162.93302365727462,158.28320960634917,153.91452482332818,151.22842847465344,161.8137859010307,166.7965104341009
4,2000-07-11 22:03:17+00:00,,171.53426306081445,159.63457911830287,149.4503086464075,140.20910185821845,143.3034553829981,151.1705617087737,156.77819951769592
5,2000-09-13 22:02:26+00:00,184.67935955660118,177.4014407762749,165.4700237034932,161.69837543426203,159.26219093897853,158.3144335563943,158.87491955427893,170.44801745819558
6,2000-10-15 22:01:56+00:00,223.14979870135645,168.1247644021904,170.04224877933595,161.34465941450247,167.31280228312886,,,176.635473709943
7,2001-01-03 22:02:12+00:00,,161.76310950147894,162.5426696236393,157.7985420259721,158.30050622701904,154.77629827590238,162.91228577214758,168.87477097728507
8,2001-06-12 22:01:24+00:00,198.79348107420137,168.68271807634272,167.82439390312786,154.88685218709173,135.37960310331903,154.25077946685334,160.74497895220924,163.62414687702704
9,2001-06-28 22:01:09+00:00,,170.63793285308066,166.12134830351584,156.85482729786037,140.00167392466338,151.98104951170038,167.40489994751522,169.90804179025065
10,2001-08-15 22:00:38+00:00,,172.11624369353652,170.30558554020382,163.06914542102913,152.73994702718338,153.79581314181655,162.993133585534,169.58873765273538
11,2001-10-02 22:00:04+00:00,,,,,,,,
12,2001-10-18 22:00:06+00:00,220.5567953124101,180.59503359112895,172.60459865438943,164.9743507980832,161.45118605274666,161.56654895107482,165.57309719941006,175.84472686570706
13,2001-11-03 22:00:10+00:00,213.91710687016845,178.49486482193305,175.83400154437265,163.02382194999035,166.49966102431983,153.46874151600105,161.67987375028662,166.26919646365374
14,2002-01-22 22:00:40+00:00,,174.0802788019207,170.85259359208683,155.34289751970542,158.74790779518378,154.92221858413424,163.53387372143106,171.5579015614167
15,2002-02-23 22:00:43+00:00,,168.1179650373366,163.65266038755985,159.88276348185815,155.7943474370785,154.4119393769744,166.82393839334702,180.02977446521123
16,2002-03-27 22:00:37+00:00,,171.78166576598113,162.13736762200026,156.50119226533934,146.7534527830838,151.81508692281116,162.3787035544478,167.45601516821623
17,2002-04-28 22:00:38+00:00,222.48321846257696,178.9693486289312,160.74328025003325,148.40265974343197,143.69350761730124,147.16634071840886,163.79020319611828,165.21454476716215
18,2002-06-15 22:00:19+00:00,216.77454162136746,182.17190691807647,173.86596286964863,163.87704763326937,151.78996225669573,163.19495207014413,175.7220463197944,176.27749502915688
19,2002-07-17 22:00:08+00:00,,175.29655587770134,172.19715269365062,168.2250580728259,149.52177991533574,156.8018019423605,172.5678961874532,177.91302478528021
20,2002-08-02 22:00:01+00:00,,153.28130407491378,162.9775643348359,159.63650915536763,151.11693650684796,152.21969532994004,167.68196318737208,160.28677428258712
21,2002-08-18 21:59:57+00:00,,177.3708092783963,173.26673731033898,164.39821317000929,157.17748069618818,155.8920791120297,164.42849985506754,164.38498882520867
22,2002-11-22 21:59:57+00:00,214.2962229529486,185.1035608481891,181.87311025547592,168.29018163802328,172.07963200743905,162.8746578560245,163.7072805686329,172.13861180595595
23,2002-12-24 22:00:09+00:00,215.83669797194054,184.55378404642786,178.36917580717224,176.64785074107448,169.0865271031252,164.6740198947059,167.4959444301525,175.0534955924486
24,2003-02-10 22:00:29+00:00,,174.1991673887822,169.1120975274407,154.8569379851948,157.90085024877806,154.07328437871547,161.09955490195333,166.98669643582065
25,2003-08-05 22:00:11+00:00,,168.7227647376268,158.35294129280976,,,,157.89492986931262,153.38589221514184
26,2003-09-14 21:49:18+00:00,203.12089360762013,,167.601156462632,163.18838240061234,149.6916715542916,158.833391120384,161.0608571099499,169.86324721030854
27,2003-09-30 21:49:30+00:00,205.99918237680203,170.77502835921177,168.09423188702172,161.55542124645913,151.23474379773432,158.60930325232886,168.22324811143721,168.35361329083128
28,2003-11-09 22:00:18+00:00,194.56486783530423,170.71874765486695,176.0467779374233,164.2104696714249,169.26961618637603,163.4326719848352,165.31796740089246,171.67170031784775
29,2003-12-03 21:50:19+00:00,,190.9520007215567,182.36249596381808,167.73186533172634,166.93041431895148,165.69465719806055,160.81481766944566,169.68076328541656
30,2003-12-19 21:50:27+00:00,,167.17347426006663,163.58930800405258,158.8186325693994,152.6893497794442,151.50343830919584,157.9222779115751,160.60025897322393
31,2004-02-05 21:50:41+00:00,,,,,,,,
32,2004-04-01 22:01:04+00:00,,175.1486233359811,171.63970593203786,170.72082021581892,165.03881924184802,158.6207432958848,170.73230256900112,168.8740295301786
33,2004-04-25 21:51:47+00:00,173.46454349233102,,161.66597800381933,148.46622401707427,148.40145344344924,140.9870779637729,150.6044850790572,151.15449972791356
34,2004-06-20 22:00:50+00:00,205.91125882885433,164.8388303012826,165.47584118778923,151.20299213767765,140.8257326693129,150.13062522689427,159.94302498218727,166.64509262185769
35,2004-07-06 22:00:48+00:00,210.74539868522777,170.1147745082788,178.48615763758227,162.20690326170217,150.66516076403306,154.0111261377136,163.78018196556576,170.9944154017097
36,2004-07-22 22:00:44+00:00,,165.89690079030495,165.87174582601742,152.13507296745752,137.18800649535643,139.21475444075253,162.70741293586,161.2888249205432
37,2004-07-30 21:54:28+00:00,,173.51705961148235,170.75529747561757,163.49458366713162,150.28310513755684,150.72399156501035,158.8594168989758,167.3278749284048
38,2004-08-23 22:00:35+00:00,,,,,,163.76391375557733,177.1050147282094,171.63409960492075
39,2004-11-03 21:56:42+00:00,185.43284877283352,175.5804697267933,168.54770622089364,162.4963651875587,159.78137447988954,157.1571582104006,164.02816926788424,164.06659069212347
40,2004-11-11 22:00:45+00:00,,178.9214805244977,172.50892271704927,164.94353969061555,159.43433617722525,154.0622981783953,159.84011120075007,165.46175339388574
41,2004-11-19 21:56:55+00:00,180.05695926008892,187.71716223619566,181.00896645198543,167.12473828448267,161.11827109528028,158.32182399524413,164.16725245644295,169.39202379267266
42,2004-12-21 21:57:36+00:00,,164.90347603171625,161.90492189536124,161.00374515616647,154.32200825900793,152.93458282032623,160.89736903311444,161.5150303239023
43,2005-01-14 22:01:13+00:00,,193.45940265153743,187.23010865300296,170.16390728231633,173.35695861464407,160.9344881416056,165.5830996849147,171.6181192264223
44,2005-02-15 22:01:25+00:00,,180.67973714250542,173.75647030079648,170.0497050016203,163.62124185683757,159.4138399038025,167.49928097635436,170.5166040280011
45,2005-02-23 21:58:31+00:00,197.86915996684917,181.3973728114141,172.19820324362107,158.65788883663342,158.3975122621775,148.78352900071496,160.4635368869982,165.24926857728465
