,dates,usa_CA_0202-0000,usa_CA_0202-0001,usa_CA_0202-0002,usa_CA_0202-0003,usa_CA_0202-0004,usa_CA_0202-0005,usa_CA_0202-0006,usa_CA_0202-0007,usa_CA_0202-0008,usa_CA_0202-0009,usa_CA_0202-0010,usa_CA_0202-0011,usa_CA_0202-0012,usa_CA_0202-0013,usa_CA_0202-0014,usa_CA_0202-0015,usa_CA_0202-0016,usa_CA_0202-0017,usa_CA_0202-0018,usa_CA_0202-0019,usa_CA_0202-0020,usa_CA_0202-0021,usa_CA_0202-0022,usa_CA_0202-0023,usa_CA_0202-0024,usa_CA_0202-0025
0,1984-05-02 18:13:15+00:00,212.02702463865893,197.48814358432114,189.30486916835082,189.75449103798155,198.08605057815282,201.1379849993739,,,,196.56043751729314,217.17712480472034,214.3590007019465,205.47086345099422,188.7058108101359,,177.9294747573958,198.55817935982415,188.44660042794982,,188.2129633284675,222.06313090516994,212.25995852297902,,176.50272319806814,195.38360587966548,225.96037735434558
1,1984-09-07 18:16:09+00:00,217.66732506015214,222.1968682360315,220.243607615758,209.5694675739093,227.11802932361144,235.25246496329046,232.0199689699365,224.05574334328531,206.32307653711686,201.41285825127332,204.4346294470437,209.18659499299383,206.14739800598466,209.102703931787,221.27951337194042,218.91519882487253,213.42465241612354,205.12692374286397,204.4174556077633,205.2304603095346,203.43774831075393,213.65679542941984,211.75193661153887,207.38036424408332,216.50309638512877,208.93950430878846
2,1984-09-23 18:16:11+00:00,216.74940570099446,215.56988151243192,202.57319126775988,204.88875633872357,221.08572719799983,219.62864766038302,209.4907041576875,207.10409020420536,200.58199368959382,194.37796218755173,197.81036411659352,200.80071109165442,196.32453811192943,197.57985105063224,203.67253216365737,209.899341841898,199.18766244699412,196.7202920383199,184.88320897366415,187.39010467907764,192.63032065631637,196.0392244671225,209.89651138210152,208.2774433580655,201.6336820230072,196.64374473133486
3,1984-10-25 18:16:05+00:00,219.31640786428406,227.3652225020649,218.92241364566647,212.54417505191785,220.99724782669512,236.49783830650566,218.49876697603634,212.5217139898542,180.73924322262604,198.40154603627371,207.62067020740844,223.6147986084458,211.41787052399718,211.4823787894016,219.22709938994936,225.01996179114744,215.0799587727878,207.24908311489486,204.50146544881937,204.5176701094435,212.75363198974696,216.35813814275645,219.00657263368117,207.65307250936343,210.6542856985181,214.57640991708638
4,1985-10-12 18:15:03+00:00,222.19980387050865,228.42465990237238,227.30379127460125,235.31546383658565,239.30046550941844,242.91990922958982,233.81985310413728,214.2832482888466,189.1340190473699,217.35819001563792,217.53215286695243,221.69014473019985,221.7161621618188,233.53150008431984,231.37295034541506,229.19354290928212,225.12198261164693,222.63835443287616,218.16778713065494,217.06876443447862,224.72855938109745,225.79628222337286,217.9831446912522,216.86699207222557,219.2022084778979,208.25852144565152
5,1985-10-28 18:14:51+00:00,230.8556253394012,227.6473190433335,230.2659692802128,236.96000596444426,234.1716114312654,240.74678380535707,229.39832556554657,221.78404336857943,209.04395018479684,196.71740062898562,206.48518199416623,213.14380985587195,204.758454307897,219.97451900817907,224.8450118707043,223.82980786686244,221.88101648214888,216.4044725062988,220.01601136670007,220.47268587871997,225.96993269850395,219.7479866220521,219.1539866387619,216.20057284906468,,208.7383493120871
6,1986-02-01 18:13:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1986-03-21 18:12:01+00:00,230.417170620755,224.50385644773937,228.7676919489506,230.69960431665697,234.0986981724514,228.08244192250768,221.7237470653406,207.52699678036348,197.34584725794713,205.27182044266613,205.22466059779507,217.33301434892462,205.7383746597474,216.54326151065274,210.05621872513876,215.06364708569586,207.46268489033903,188.68877654516396,168.38697362420905,193.34104021674395,207.20512310239053,211.73376913791327,217.44441075229642,210.41714649870246,191.63393586022946,170.04499885640163
8,1986-05-08 18:10:55+00:00,214.73638936820808,219.27688939881725,225.2569981380359,228.2655295239338,234.29960019164727,234.11618878477162,224.1949586794676,204.92424105922805,184.351860134495,198.1477506854512,202.62087017798575,208.18248592962073,196.86544288355782,205.3772832915841,208.34250768928507,207.6350324232077,191.29592796233388,174.93269555371063,165.77627493876105,187.5566033217975,196.2520644977811,196.47372835830552,204.22548352143627,204.9044263036963,188.4682025546654,181.56998617928923
9,1986-06-09 18:10:00+00:00,205.9017365729017,209.50665769362843,217.98631402039334,219.13934752267866,222.75039654822353,220.14543960841598,206.0551574093579,188.76591774745964,175.0800402434209,187.28515756321946,186.42418269654198,187.69651793452599,195.19439431423416,188.5353525943853,198.29200043508757,196.48180099273736,181.05404987710097,175.2078804783193,177.7608130692301,182.43562296483086,177.16613841216355,189.72831837885593,187.5475163898057,168.64112855246765,154.74079676850278,163.5392014398971
10,1986-07-11 18:08:57+00:00,211.9157199164504,218.91847727958364,221.78150212934347,224.38237110746525,229.6255710923301,229.27656921662648,208.72355295449336,195.83327396208014,182.59176588403847,183.88461250494638,187.6474310659662,188.79094613666857,193.71799048112436,196.35777686893184,207.2963956128643,202.8356554959388,195.74485049915836,197.32231196051202,199.35584303467016,197.91407886957322,194.9546551450358,204.15667348052216,206.22110590224406,174.85066802185656,167.70725926094232,173.47814153614357
11,1986-10-31 18:05:05+00:00,205.31503122019933,211.1612380062669,212.50052314183318,199.71174184849642,194.79323987846763,193.5920529780927,199.2605566111302,174.37904163959715,162.38482629443453,160.76112464513184,163.1506100999307,207.8597688993487,197.78482662395479,207.09792963344438,205.88665649336858,204.0181326456348,187.7841944763243,,190.03483292143787,,205.45505905578997,212.01807905634263,201.38217892675038,200.17786692889888,188.61199100150273,199.42005555343113
