,dates,chi0408-0000,chi0408-0001,chi0408-0002,chi0408-0003,chi0408-0004,chi0408-0005,chi0408-0006,chi0408-0007,chi0408-0008,chi0408-0009
0,1985-03-05 14:11:29+00:00,147.93814670136751,133.71316107087156,140.69849902830663,136.76740216198561,138.1967083292891,141.14371232862197,129.88242242966254,123.41621570930437,125.81445419275332,132.62915405861412
1,1986-02-04 14:07:59+00:00,153.43339081690792,135.85271773029626,146.40956127249277,147.00011884288915,148.34928771139465,150.22894780563087,137.43284238925875,129.79878710239404,129.20786306076286,141.7133437916263
2,1986-08-15 14:02:41+00:00,138.95349637002894,119.72677554147015,129.59149462388254,127.36878506347982,130.45446142129126,136.39644596219182,110.98988254513831,107.17352191167568,109.94548315775407,128.42894766505313
3,1986-09-16 14:01:33+00:00,140.97124725939582,123.10194482883908,125.0949402038614,124.31709327049953,128.045444332656,132.46978000816412,115.23372429109259,109.27768259898295,109.05049866709939,118.03518289410637
4,1986-10-18 14:00:32+00:00,148.54974098633042,139.03152655813238,143.12336933866385,140.82516622850662,138.30013718906542,138.29125438816396,137.0584638724473,128.40819209590688,124.57682660291348,135.70904610029854
5,1986-11-03 13:59:58+00:00,160.87159525571892,119.30061226079032,150.23911443997855,167.28637167709397,166.07274204490747,,,,,
6,1986-12-21 14:00:01+00:00,153.13060052315626,156.85523157171727,147.37710408718704,157.1420371579319,149.288497360568,158.65158106542472,152.56967163927436,142.63461918217814,142.8340257588016,147.77197042002365
7,1987-01-06 14:00:30+00:00,155.37156570787897,142.2523393627919,148.1043528592153,148.02590258968377,140.84670080870163,141.66832216851986,138.40109167840015,131.2718239229426,130.24640446219718,140.77976533572362
8,1987-01-22 14:00:58+00:00,155.65383173325802,135.809966354829,140.7256418577148,144.36484381728124,142.17413445695655,144.10854607353465,138.97566060011425,127.41778999848046,127.71933474956498,140.4388128607184
9,1987-02-07 14:01:33+00:00,147.60695712233905,139.50759381600946,140.62590146258924,149.09315322766656,146.73118724644664,151.57197118479385,138.42248753965174,130.37728347796568,128.3774099714384,140.01888693422256
10,1998-03-09 14:17:33+00:00,178.92373539935934,135.63109189814122,143.33472403839733,144.11998444317345,134.81784298666645,137.94541203761952,131.29422743821004,125.00085356057606,116.7889592234403,133.02439142839341
11,1998-03-25 14:17:47+00:00,173.7006125083489,136.03990180351002,143.3316274336888,143.26569103283305,138.44412245416686,144.9215208379051,133.42238698322018,130.62015066036804,124.09805603804483,136.94856691256862
12,1998-07-31 14:19:24+00:00,,,,,,,,,,
13,1998-09-17 14:19:50+00:00,172.85029742637562,128.61579657543115,116.50980684228395,117.741188041447,132.9561104582404,153.25171804332456,,,,
14,1998-12-06 14:20:01+00:00,160.11057084066908,151.21261905261426,167.382093540809,169.53268139282432,,171.60343731659995,,,,157.80075098519706
15,1998-12-22 14:20:06+00:00,161.40098720332577,165.64501121298048,170.13968390326033,168.46620713386545,,182.49543166283988,,,,152.5988774797535
16,1999-09-20 14:17:38+00:00,155.30336765921075,136.6802575053777,145.26946008455602,138.68794399240068,139.4691631376134,141.4867546652554,126.11040956510541,123.69357699996567,122.0679731612708,132.65731647964998
17,1999-09-28 14:34:03+00:00,160.72603064314723,185.4123449138467,201.0958933004899,160.05169526674266,147.72529975595563,146.74638445129884,135.05223806623852,129.02729516685454,128.4919823616675,139.18128026361032
18,1999-10-06 14:17:39+00:00,156.3191106669712,,190.73628864339742,151.73612440911222,143.31726470271082,149.64901321049962,138.84834773763208,127.24587469336868,125.32684630473945,135.15652837591443
19,1999-10-14 14:34:02+00:00,,,,163.4966781071256,148.7611632577831,143.6776589952865,132.01382681686573,129.54113015200397,121.03109986792666,131.17077396749613
20,1999-10-30 14:33:56+00:00,164.37076958462558,183.83628715464482,196.35089742630484,192.17724415483045,183.94081389979746,199.10992753724244,154.27369223082442,150.48838302715055,142.66071003452393,139.97826624058843
21,1999-12-25 14:16:08+00:00,174.2119342662515,180.48356856605346,202.67586758142056,199.61848782181542,184.35288138367213,168.19788495539288,205.63864425371565,199.26662757899535,174.29564985497606,153.97559614567336
22,2000-01-18 14:33:49+00:00,163.1844957265873,174.55488702092464,207.74189623062114,205.9851944370488,200.15285738911686,173.38508226383934,187.16321321829642,179.88601698324464,185.88160448789353,145.77565819688678
23,2000-02-03 14:33:49+00:00,159.64897026103137,158.14389225060916,187.80872878313585,191.9761283759724,175.45022061719237,183.01073674589873,190.83844190258338,190.2026367435747,168.0417313613613,143.16158387335258
24,2000-02-19 14:33:42+00:00,162.42187555323773,141.7631179199406,139.84776165745023,149.19555304209803,147.65722503857964,150.24534964509712,129.37355962002584,134.25851042794758,131.8228821530791,133.37413632768408
25,2000-03-06 14:33:38+00:00,160.0004875503667,141.71962968186028,143.81563709539748,149.35555634410588,143.8714503932555,150.8219855010466,138.38292006135657,129.17837223453336,119.6726762656891,127.57177706387458
26,2000-03-22 14:33:39+00:00,165.40698729142437,148.46371649752064,141.00368015380033,146.27540584105967,140.9696172852845,150.6749017632633,131.84828679330047,126.37004411806221,120.8303329038805,130.1978157336599
27,2000-04-23 14:33:21+00:00,,134.5638293900033,137.36664875636905,130.47746280776488,135.14646900095482,133.2119081630902,113.58201228998337,124.29737636062359,111.10357541528825,126.34613639319139
28,2000-05-09 14:33:10+00:00,,,146.30166705176248,130.29404808106165,,,,,,126.70790104318547
29,2000-05-25 14:33:00+00:00,147.58596364452802,133.86568504639047,133.07582062665477,114.39038310106697,112.63441046209545,126.89498317611556,105.52263161115599,100.62192191095546,106.20380020826609,123.15914957798128
30,2000-07-12 14:32:32+00:00,160.61005917294878,130.64996425826126,134.86457014478933,128.6454606418397,133.0935417399958,134.5654220037854,111.1639200944114,113.00891192612686,102.7701079562234,120.7303340969984
31,2000-07-28 14:32:14+00:00,153.3739883972343,113.43217428498377,132.70341901463877,126.23894522425125,130.19222147693347,133.90499152038097,111.36934363245331,107.41588718809639,100.80316051023262,114.33773643359326
32,2000-09-30 14:31:29+00:00,161.80316470101457,152.04925403520548,142.99966341209435,148.44270597810566,153.30635028464292,146.0759658731175,133.77413574990908,129.87063961304074,122.7741349827248,134.79642501516318
33,2000-10-16 14:31:11+00:00,162.71267775631924,139.01691305045765,142.17208794144364,158.03057459422922,159.35410870547196,153.3945529491774,138.8453716776158,133.10191765580504,135.31419114255343,136.3023306799338
34,2000-11-01 14:31:25+00:00,182.63799958288982,176.03364147796003,192.01776861881922,198.61915641899617,187.21629100660124,168.32271105373937,142.92048214406083,,,141.45176132139414
35,2000-12-03 14:31:23+00:00,175.83432638722599,181.42188536246647,188.3235486052993,186.69373659703308,186.5650589941346,174.3403493408296,,,,147.42729060746112
36,2000-12-19 14:31:28+00:00,157.445504918911,,148.67085501565617,155.7346488336373,153.20096904296466,155.21538866398132,150.5615933610287,143.29342294321583,136.44479750160866,145.82821231867626
37,2001-01-04 14:31:27+00:00,181.55990198463613,190.60835172625073,211.54559996238842,196.7854270386511,186.69749521573397,210.11147146839102,189.6309095300557,217.3210525669037,193.01680594318742,154.81998800669467
38,2001-01-20 14:31:33+00:00,170.05530515967894,184.32812085741006,192.80686858959757,170.65628147488934,158.74513515388207,,209.63038186447957,209.3911366406736,186.90518310598802,143.2953802128265
39,2001-01-28 14:20:59+00:00,181.23274823269657,180.26156937836993,185.1066915821576,172.118236723518,177.15746402709095,208.61575552395863,217.11113094260423,206.54876688258457,189.6383509011731,150.8290986853709
40,2001-02-05 14:31:28+00:00,173.84898302168995,164.40501724214883,198.26290282976186,,172.02211076660717,178.0784942916948,198.8543328342679,181.82880227839325,,141.7581325300335
41,2001-02-13 14:21:03+00:00,157.57839150103166,138.69996694044798,143.71999469079927,150.1239729652664,140.98355488631952,153.86805771817097,141.7912191166557,134.41526599989226,130.25068086812152,135.63718533155802
42,2001-02-21 14:31:26+00:00,157.5706858179016,141.2789814319542,142.05651036120037,155.21386803682248,144.92548594321593,152.63258294633502,143.85361194187578,132.85391236018515,131.17866328781224,139.61949464030556
