,dates,per0160-0000,per0160-0001,per0160-0002,per0160-0003,per0160-0004,per0160-0005,per0160-0006,per0160-0007,per0160-0008
0,1985-01-26 14:41:44+00:00,165.54650095097767,166.76276680129263,172.58697319071416,177.0757348951853,172.4893731617133,172.22219936477052,171.29172363067218,173.3302669903469,161.44421965982244
1,1986-05-05 14:36:17+00:00,161.369525844333,166.91446853698048,172.59027379027677,168.86390211462353,161.8153808988334,155.98584193189112,158.17816715240093,173.336943939275,158.2882614829336
2,1987-03-05 14:32:51+00:00,147.85351346117199,167.23672560868658,174.46459871437887,174.484761367708,177.8083173672368,174.11206703551653,165.98425780517053,170.83381830772746,154.43420168693035
3,1987-05-24 14:35:24+00:00,155.52695788646298,157.45296323619928,172.30759188079847,171.9021842130486,168.11677068911547,160.70824443875924,159.81459304880966,170.70393389799395,154.8369985666907
4,1987-12-18 14:39:56+00:00,158.7752489713228,156.48739610293228,165.72418328905565,167.27823466405385,160.65369843414575,164.90878986720003,163.02065352805175,170.61326083487702,159.29789778214015
5,1988-01-03 14:39:48+00:00,,,,,,,175.10756241995054,200.1251081256428,
6,1988-03-23 14:41:20+00:00,159.8143829428556,166.76780030646194,176.58420115540403,170.86685573452903,168.73868907182006,162.00467162492276,161.65987898599258,168.6259621854494,155.63562492249937
7,1988-04-08 14:41:26+00:00,154.34767415331882,165.5036667337451,179.57777235658685,184.6410665946416,183.21876846899616,176.88806464342366,170.7355668199354,176.22345124560405,162.75993609927684
8,1988-04-24 14:41:31+00:00,158.10214775381792,162.06823619293345,169.42983433999763,158.6722574739429,159.52079998163407,160.38947930516233,157.2231049530221,162.65202915878484,149.42073874836626
9,1988-09-15 14:41:41+00:00,,,,,,,,,
10,1988-10-17 14:41:30+00:00,,,,,,,,,
11,1988-11-02 14:41:57+00:00,140.88272625954602,152.6549326085125,155.267785310645,155.0126097466566,150.38750677112398,147.78735726964214,158.53659974898108,166.82529613288798,148.1861800805234
12,1988-12-20 14:41:16+00:00,,,,,,,,,
13,1989-03-10 14:40:26+00:00,,,,,175.86963002115036,172.3481623719892,153.84550518406874,152.69426122849177,144.30206417566063
