,dates,nzd0297-0000,nzd0297-0001,nzd0297-0002,nzd0297-0003,nzd0297-0004,nzd0297-0005,nzd0297-0006,nzd0297-0007
0,1999-08-05 21:47:23+00:00,131.7693205619435,135.8988785073126,133.08282840526945,,,155.36059916961113,151.9945517520119,142.63754012422706
1,1999-08-12 21:53:32+00:00,152.92402226929775,147.8696802907692,146.45568052783122,156.89441812174,160.2690287404813,174.9393027585777,171.06985111005952,164.67420219317884
2,1999-08-21 21:47:20+00:00,158.73918234248742,148.47316226778128,148.21515553136453,157.34060788775707,152.52314379102444,173.25561794500513,157.2349216402793,155.1660538028916
3,1999-09-22 21:47:24+00:00,176.19467359189346,161.66741322283468,166.63937754058594,181.34134644083815,181.94587354137352,193.42618188315038,178.323678076601,159.27216544476002
4,1999-09-29 21:53:40+00:00,,126.45796329328046,128.10274328131482,142.67067147273997,141.0974399149427,,133.92076631515178,132.4361536576065
5,1999-10-24 21:47:20+00:00,174.35474645092773,162.6725227691176,167.62144909070838,177.5964976835615,178.816285610048,190.63141340428118,173.07132713779782,159.87010034299522
6,1999-11-16 21:53:32+00:00,156.01728635729924,150.19252498263918,158.20834724597802,166.34183129342864,165.1419454670393,172.04915849984536,163.11451500162553,156.92330465533496
7,2000-01-19 21:53:25+00:00,166.13554452307918,156.60843686367946,165.09754471076232,175.87057780772034,173.7001527532923,179.9769873223701,181.75512345881015,170.18133307537488
8,2000-02-04 21:53:25+00:00,157.07045006652186,142.14604798981605,149.12997947371372,169.91531317359122,167.31893532510793,172.28242639623537,156.71651411500724,157.12089837729383
9,2000-02-20 21:53:17+00:00,163.50982324012978,158.01920129685092,161.3171405431714,172.9900234903323,171.79176806443763,180.28736440225532,168.63193776973984,158.96114816479388
10,2000-04-17 21:46:44+00:00,,,160.32546878846574,168.56352770618346,164.46650698927868,181.25465653292224,169.03216003085632,156.76599360759155
11,2000-05-03 21:46:43+00:00,158.59692561634256,159.30691918921792,163.78989316260737,174.14229215513524,178.67231494704805,184.91277791386642,169.92102522076001,159.92676728172654
12,2000-05-19 21:46:31+00:00,,146.58514805219176,150.47655527056384,166.97466559108753,163.4638660850582,172.45458981598395,160.05960082383257,157.38095571448213
13,2000-05-26 21:52:36+00:00,,156.0272871983048,158.21161058968036,165.9112999855661,169.6835102606097,180.1903642337623,164.69715224450704,152.29762932776725
