dates,nzd0106-0000,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0012,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125,satname
2009-11-25 22:02:33+00:00,,430.88,404.40,413.64,377.67,368.29,359.55,353.38,347.75,353.70,351.09,347.99,351.23,358.18,353.62,364.84,367.19,370.56,365.60,362.59,360.72,357.02,363.76,356.69,356.50,364.29,361.75,361.28,366.82,363.19,365.49,370.68,368.84,364.14,367.33,365.05,361.50,363.00,367.09,369.16,373.52,374.87,367.64,364.65,376.90,370.61,379.57,379.45,370.77,375.71,367.30,370.73,373.21,369.06,369.45,366.60,360.93,361.07,354.10,355.48,357.27,352.28,352.36,361.34,362.28,366.45,376.03,381.06,376.79,375.91,373.17,373.77,376.23,374.06,373.83,368.54,373.32,368.07,369.45,362.81,369.17,365.56,368.81,375.33,373.07,370.96,380.33,371.71,370.26,366.73,371.74,372.63,385.35,387.09,384.33,382.11,377.61,371.18,383.00,381.76,384.98,375.57,383.91,386.99,391.03,394.39,388.48,385.97,381.00,379.08,372.19,370.48,371.78,378.32,385.98,361.73,362.45,370.26,374.38,378.86,380.44,377.44,374.42,369.63,367.53,362.17,L7
2010-01-28 22:03:31+00:00,,430.88,404.40,401.28,376.76,362.34,355.11,351.81,345.73,349.47,349.74,348.65,354.71,356.36,355.27,362.23,366.48,364.58,357.98,358.25,356.06,353.15,360.50,356.94,360.39,359.56,356.51,361.14,366.51,366.41,362.86,366.77,364.78,365.01,366.76,363.62,360.57,364.27,365.97,365.71,369.67,372.37,368.59,366.98,372.87,371.71,372.94,372.73,370.49,377.14,370.16,369.89,368.60,371.32,371.47,365.28,363.09,362.55,356.62,355.43,355.97,351.19,355.06,355.83,362.08,371.28,377.45,377.73,375.24,374.26,372.46,375.32,375.59,371.77,374.37,371.33,364.98,366.54,368.04,364.90,370.83,367.14,366.79,368.88,368.03,374.06,374.38,372.57,374.34,369.69,370.00,369.56,375.91,380.84,381.30,378.92,372.47,371.94,374.53,369.68,369.40,366.60,377.29,379.34,377.76,382.69,379.63,379.86,377.02,373.10,367.16,366.03,366.12,366.37,368.69,359.47,365.79,363.44,366.66,369.77,372.76,370.79,367.79,363.96,364.06,355.74,L7
2010-02-21 22:02:44+00:00,548.67,434.35,397.50,398.14,385.86,372.12,365.24,358.76,356.01,361.80,360.19,357.32,361.36,363.76,361.64,365.77,369.64,367.65,364.37,365.04,361.67,358.49,369.37,367.95,364.13,364.30,362.23,367.24,368.57,368.49,370.06,372.88,371.51,371.43,377.74,376.67,368.72,370.37,369.01,371.57,371.83,373.91,374.07,372.22,380.18,377.17,379.86,380.23,377.27,379.78,373.60,373.52,375.03,375.18,375.31,373.16,371.31,370.43,363.46,369.04,366.74,359.63,358.27,359.45,368.11,374.27,381.07,381.62,382.71,381.47,379.77,380.87,384.87,383.86,378.77,376.02,370.65,370.09,371.40,368.94,372.97,373.43,371.64,374.64,373.20,380.80,383.12,377.56,376.09,374.06,372.49,373.11,377.24,381.33,385.88,384.46,379.69,378.70,379.12,375.95,375.42,369.96,373.85,376.29,376.73,382.23,380.50,380.23,382.47,380.01,373.84,371.51,371.02,374.02,377.21,366.01,367.01,366.16,368.16,373.95,373.29,372.96,371.61,368.72,369.32,363.43,L5
2010-03-17 22:03:57+00:00,548.67,443.61,403.81,404.76,394.27,379.72,374.06,368.35,365.60,356.36,356.54,361.37,364.70,365.03,365.59,370.11,372.00,373.22,369.40,369.22,366.57,361.59,366.72,366.68,367.48,367.70,367.41,371.94,371.05,372.21,373.10,377.30,376.40,374.52,375.11,373.03,374.37,374.13,372.70,376.40,376.02,377.43,378.48,376.08,385.00,382.67,379.35,377.85,382.35,381.49,377.91,377.50,379.34,378.72,378.78,376.60,376.31,375.46,368.32,365.71,362.63,362.72,362.12,363.87,373.11,379.30,384.30,385.25,385.31,386.10,384.31,384.32,382.84,381.18,381.04,380.51,373.91,372.99,375.27,372.04,373.41,376.25,376.87,378.33,376.85,380.05,381.74,380.19,378.89,374.37,374.91,376.80,379.50,382.58,387.99,387.90,384.85,382.84,379.12,373.62,373.77,371.22,374.82,377.01,379.43,384.91,382.64,380.46,383.43,381.04,377.71,375.69,374.73,371.93,375.56,368.45,369.80,369.06,371.90,377.39,376.83,375.42,373.36,372.41,372.31,365.05,L7
2010-06-21 22:03:58+00:00,548.67,443.61,403.81,404.76,394.27,380.41,377.72,373.88,371.64,351.18,354.12,358.41,359.88,363.18,365.21,365.79,369.85,370.29,367.98,366.31,362.63,359.95,364.60,365.55,366.94,366.85,366.86,368.94,368.44,368.38,369.71,373.76,374.63,376.33,371.08,371.50,372.86,374.57,372.39,374.14,374.42,374.91,378.02,376.27,377.44,378.29,374.36,375.54,380.91,378.91,379.09,376.83,377.97,379.50,378.65,373.07,371.39,370.68,365.40,359.94,360.49,360.33,362.32,362.47,371.11,374.58,380.45,380.02,381.05,379.24,379.33,378.24,380.91,379.38,378.83,379.50,377.84,372.90,373.60,371.79,371.07,376.44,377.40,376.31,376.25,378.57,381.22,380.47,377.63,372.16,373.69,375.81,378.41,380.91,386.21,388.83,390.74,383.15,379.91,372.98,373.04,372.27,375.64,379.18,379.87,386.94,385.51,383.82,383.85,383.27,384.18,383.00,383.51,385.11,374.45,371.64,371.91,370.03,373.38,377.21,377.60,376.58,374.31,374.49,377.28,370.63,L7
2010-07-23 22:04:02+00:00,548.67,443.61,403.81,404.76,394.27,380.41,377.72,373.88,371.64,349.00,351.78,354.42,358.25,360.48,363.14,363.11,367.24,367.74,367.98,365.82,361.11,359.73,361.16,361.69,366.02,365.08,365.17,367.76,366.34,365.84,369.71,373.76,373.48,375.33,371.44,371.01,371.20,372.92,370.45,372.30,372.42,372.73,378.02,376.27,378.31,377.56,374.82,377.06,382.02,378.59,377.58,374.84,377.97,379.50,375.21,373.07,371.39,368.88,363.88,360.41,358.07,359.11,359.84,360.63,367.67,372.02,378.73,380.02,381.05,379.24,379.77,378.72,378.48,379.15,379.43,378.01,377.50,372.42,371.23,369.59,369.60,376.44,377.40,376.44,376.49,378.89,380.67,378.30,375.38,371.82,373.08,374.77,376.99,379.59,386.21,388.83,390.48,382.48,378.72,372.51,373.90,375.16,378.36,379.30,379.08,385.54,384.46,384.47,383.85,383.27,384.18,383.70,381.24,383.76,375.94,375.63,372.78,369.65,371.77,375.78,375.68,376.58,374.31,374.49,377.28,370.63,L7
2011-01-07 22:01:44+00:00,,,420.36,418.20,394.65,375.09,375.32,368.77,365.74,353.87,357.05,356.50,359.56,362.44,366.34,365.35,365.39,367.89,379.17,371.12,364.56,364.54,362.87,363.48,366.88,365.19,366.97,368.79,366.27,371.72,374.87,380.82,375.11,378.60,377.96,376.37,374.62,373.27,370.98,371.13,370.75,371.05,378.80,381.41,383.79,381.76,382.56,385.58,386.80,382.48,378.49,375.61,379.63,382.32,370.44,375.18,376.58,370.87,365.85,367.10,362.80,359.34,358.11,363.16,366.35,372.97,379.10,390.95,381.24,384.06,383.88,385.21,381.65,382.92,384.85,380.78,376.95,376.37,368.51,366.31,366.40,381.86,376.70,379.91,380.82,381.31,383.36,382.12,376.02,377.37,376.78,374.64,373.56,379.47,388.98,385.75,383.28,379.44,379.46,375.93,379.17,380.79,385.24,381.71,381.98,383.18,382.71,384.87,383.52,384.33,382.51,379.60,376.56,382.32,383.65,382.75,377.96,373.58,371.40,372.93,373.58,379.88,382.64,378.65,383.90,377.86,L5
2011-03-12 22:01:43+00:00,,,420.36,413.47,386.46,372.93,372.90,367.01,368.31,363.46,367.36,366.72,370.94,376.62,374.60,375.14,373.12,377.21,377.37,375.44,375.38,372.59,374.56,372.26,373.54,374.22,374.24,373.46,373.01,382.05,376.18,378.85,383.04,386.02,386.08,382.78,384.23,383.59,380.68,378.03,377.36,377.15,379.40,382.44,386.07,389.46,390.16,392.01,390.48,388.70,386.86,382.86,380.70,378.24,374.58,375.87,374.60,374.45,373.17,373.27,373.11,366.95,368.87,372.32,375.66,381.23,383.63,387.61,380.23,380.53,385.78,389.29,388.86,387.22,387.75,387.60,380.42,381.12,375.25,368.81,371.15,379.42,375.55,380.66,384.68,384.59,386.08,388.82,386.87,383.19,378.09,376.31,375.62,381.29,383.82,382.09,377.17,382.69,385.40,383.12,382.90,382.02,383.24,386.44,385.74,385.53,385.76,382.66,383.52,384.33,382.51,373.42,378.69,384.95,388.39,381.91,379.66,379.00,377.51,375.78,377.23,379.88,382.64,375.79,383.90,377.86,L5
2011-04-13 22:01:34+00:00,561.27,,420.36,417.81,386.13,371.33,369.22,364.85,362.62,359.87,361.60,363.47,367.69,369.99,370.59,371.48,370.12,374.33,374.63,372.55,371.26,368.58,368.34,368.38,370.13,371.45,371.95,371.55,370.73,376.02,373.52,376.46,379.92,381.19,382.20,380.44,383.20,381.27,377.26,376.92,377.62,376.42,378.02,380.44,385.01,385.79,385.65,386.93,387.19,386.35,384.92,383.51,380.46,376.80,375.10,374.12,371.77,370.72,369.48,371.44,370.36,367.73,367.55,369.33,372.81,377.36,379.00,381.81,378.74,379.93,382.37,383.56,384.31,384.29,385.10,385.14,383.16,380.05,373.81,369.49,371.26,375.03,375.30,377.12,380.16,381.08,382.56,386.75,382.40,379.46,375.01,373.72,374.69,378.90,383.16,381.55,379.99,380.98,380.93,380.25,380.76,380.04,380.90,382.78,384.33,383.96,383.85,381.72,383.21,384.08,381.00,373.52,375.10,379.62,385.42,383.50,378.97,376.75,377.67,377.24,376.65,377.73,380.83,376.51,380.39,374.24,L5
2011-05-07 22:05:25+00:00,561.27,,420.36,413.04,383.33,371.33,369.22,359.58,357.83,353.94,355.75,357.55,360.08,362.94,363.87,364.81,363.50,374.33,374.63,369.84,367.80,365.89,364.94,363.66,365.11,364.66,367.51,365.96,366.43,376.02,373.52,371.73,375.76,376.80,376.76,375.96,376.76,375.23,373.88,371.70,371.05,376.42,378.02,374.28,379.42,381.90,381.67,381.48,383.35,380.56,378.25,377.08,374.31,371.70,375.10,374.12,368.10,366.50,366.29,366.57,365.12,363.07,363.56,365.00,368.65,373.26,375.01,381.81,378.74,375.04,377.23,378.22,380.04,379.06,380.77,381.47,377.74,374.86,368.83,364.87,371.26,375.03,371.32,373.62,375.86,377.51,379.17,382.75,378.95,376.44,371.94,369.52,370.31,375.27,383.16,378.46,375.99,376.71,377.41,376.67,376.74,376.70,377.55,379.47,380.64,380.35,381.33,381.72,383.21,384.08,375.20,368.14,370.30,374.70,379.49,377.73,373.10,370.24,371.10,370.89,370.99,377.73,380.83,376.51,378.11,369.68,L7
2011-05-23 22:05:23+00:00,561.27,,420.36,413.04,383.33,371.33,369.38,358.84,357.43,353.52,354.27,356.72,359.15,362.93,362.87,364.81,363.50,373.46,373.84,369.26,367.69,365.32,363.92,362.76,363.80,364.19,367.23,365.96,366.43,376.00,372.42,371.61,376.53,375.62,376.92,375.13,376.04,374.91,372.28,371.70,371.05,376.42,378.02,374.28,379.42,381.90,381.67,381.48,383.35,380.56,378.25,377.08,374.31,371.70,375.10,374.12,368.25,365.32,365.82,365.14,365.65,362.59,362.18,365.21,368.65,373.26,375.78,382.01,378.52,375.24,376.67,378.72,379.94,379.51,381.00,380.29,377.20,374.86,368.83,364.87,369.94,374.98,371.15,374.08,375.95,377.68,378.88,382.10,378.07,374.74,371.45,369.52,370.31,376.36,383.78,379.85,375.66,376.42,378.13,376.49,375.76,376.26,377.27,379.09,380.48,380.35,381.33,383.72,382.55,382.03,376.05,368.63,369.07,375.33,381.53,378.20,373.73,372.17,372.95,370.89,370.99,381.07,382.06,378.81,377.65,370.74,L7
2011-07-10 22:05:20+00:00,561.27,,,411.32,379.55,369.46,367.40,356.35,355.36,350.58,350.04,353.37,355.05,357.53,357.34,357.79,357.76,368.10,370.14,367.10,366.47,362.96,359.20,359.17,358.62,360.95,363.98,363.11,363.15,367.22,368.51,369.31,375.62,371.41,372.55,371.22,371.69,369.81,368.27,368.50,367.32,369.76,374.35,369.85,377.01,379.81,373.71,374.97,378.07,374.00,372.97,373.43,369.91,368.16,374.66,366.43,366.17,362.08,364.18,360.41,361.81,360.23,358.06,359.58,359.41,365.26,369.23,371.95,372.94,373.04,374.16,373.76,376.30,376.60,377.92,375.28,376.76,373.05,367.25,359.62,365.58,367.22,369.76,371.86,373.82,374.83,376.50,376.59,372.93,371.51,365.65,363.58,367.51,372.56,379.67,378.28,375.35,375.93,374.27,372.68,370.43,371.07,372.95,376.07,380.75,378.33,378.14,384.25,380.16,378.79,373.90,367.03,365.75,371.72,375.94,374.08,368.47,367.34,368.81,368.24,366.44,377.28,381.77,378.86,375.56,368.36,L7
2011-07-26 22:05:18+00:00,561.27,,,411.32,379.55,369.46,367.40,356.35,355.36,350.58,354.03,353.37,355.05,357.87,357.78,364.00,358.70,372.53,370.14,365.92,371.87,362.96,363.06,359.17,358.62,362.11,365.73,370.05,363.15,367.22,368.90,372.39,375.62,373.72,373.38,371.22,371.69,369.81,369.13,370.51,367.88,370.87,374.35,369.61,377.01,378.01,373.67,375.49,378.07,374.00,374.83,373.43,378.81,368.16,374.66,367.64,366.17,362.08,363.71,359.04,362.11,360.23,358.06,359.34,359.43,364.83,372.12,371.16,372.35,372.84,376.47,372.68,376.30,376.60,377.92,375.28,379.29,380.69,367.25,360.97,365.50,368.42,371.88,375.26,372.75,374.83,376.50,376.59,372.93,377.25,368.87,365.87,368.01,376.68,381.53,382.62,375.12,379.82,379.51,373.09,372.98,371.07,372.95,377.91,385.17,378.33,378.14,390.20,380.16,378.79,379.64,368.61,366.69,373.30,376.52,374.08,368.47,369.53,370.46,368.24,366.44,378.20,387.81,381.54,375.56,374.59,L7
2011-08-11 22:05:13+00:00,561.27,,,411.32,379.55,369.46,367.40,356.35,355.36,350.58,354.03,353.37,355.05,357.87,357.78,364.00,358.70,372.53,370.14,365.92,371.87,362.96,363.06,359.17,358.62,362.11,365.73,370.05,363.15,367.22,368.90,372.39,375.62,373.72,373.38,371.22,371.69,369.81,369.13,370.51,367.88,370.87,374.35,369.61,377.01,378.01,373.67,375.49,378.07,374.00,374.83,373.43,378.81,368.16,374.66,367.64,366.17,362.08,363.71,359.04,362.11,360.23,358.06,359.34,359.43,364.83,372.12,371.16,372.35,372.84,376.47,372.68,376.30,376.60,377.92,375.28,379.29,380.69,367.25,356.75,360.44,363.62,367.49,369.51,367.70,371.11,376.50,376.59,372.93,377.25,368.87,365.87,368.01,376.68,381.53,382.62,375.12,379.82,379.51,373.09,372.98,371.07,372.95,377.91,381.03,373.22,374.22,382.40,374.15,373.11,374.26,363.88,362.39,368.61,370.87,374.08,368.47,369.53,366.00,363.49,363.74,372.01,377.94,376.94,372.81,370.26,L7
2011-08-27 22:05:11+00:00,561.27,,428.63,418.05,379.16,374.79,367.65,358.37,356.05,351.40,354.03,353.37,357.31,358.30,357.85,364.00,358.59,372.60,371.18,366.73,372.12,364.41,363.06,359.17,361.11,362.96,366.21,370.57,364.67,368.44,368.85,373.38,376.85,374.89,373.38,371.22,373.52,372.17,369.98,371.45,368.80,371.57,376.63,371.97,380.99,380.93,375.36,375.49,378.07,375.05,376.07,375.63,379.90,371.40,372.48,370.17,371.22,366.61,364.55,361.08,362.11,363.26,359.58,359.85,361.28,365.50,373.00,372.06,373.10,372.85,376.88,375.69,376.30,376.60,377.92,375.93,379.37,381.34,370.02,357.92,360.94,364.89,368.86,370.49,368.66,373.80,376.50,376.59,373.87,378.22,369.02,365.69,368.51,376.68,382.04,383.11,375.67,378.88,378.62,373.09,372.98,369.76,372.06,377.87,381.25,376.98,377.04,385.23,378.42,376.56,376.34,365.55,363.57,369.98,370.87,374.08,370.59,370.33,367.33,366.44,366.67,372.92,378.72,378.27,375.99,371.84,L7
2012-01-18 22:05:49+00:00,,,428.63,438.24,377.98,385.46,368.39,366.44,358.84,355.50,342.13,,368.62,355.98,359.13,376.42,360.25,381.61,375.33,365.99,383.41,371.66,382.32,,373.56,367.97,371.78,385.51,370.76,373.33,369.52,381.53,381.78,383.57,377.55,,382.63,366.37,364.61,365.77,363.46,364.98,363.38,366.62,364.81,372.69,368.45,377.60,,379.25,382.28,384.43,399.88,381.13,368.11,375.79,391.44,384.74,365.28,362.77,363.59,378.38,367.16,360.51,365.03,365.97,382.44,372.25,373.42,372.47,382.33,380.51,346.58,,,379.18,378.39,385.50,367.12,353.91,354.35,356.21,360.47,361.43,357.79,363.22,,,378.58,383.10,367.28,363.53,364.12,373.95,376.99,382.73,368.92,373.15,375.71,360.36,385.74,363.20,367.60,373.31,376.38,368.91,369.46,379.26,370.03,368.81,372.43,360.98,357.90,362.50,360.74,,379.10,376.32,365.36,363.75,367.02,368.56,376.69,377.68,376.63,367.66,L7
2012-04-07 22:05:52+00:00,,,,375.15,366.82,,,340.92,338.13,329.78,320.65,337.58,344.24,347.35,342.94,345.02,348.40,,,346.29,345.14,336.64,336.06,338.96,344.78,350.53,351.88,352.29,355.99,,,355.06,359.85,356.53,356.01,356.12,353.36,353.19,352.91,350.17,351.65,354.19,343.28,347.41,350.00,356.60,354.47,362.02,362.20,363.33,369.56,366.55,362.70,361.21,361.57,,,351.35,348.99,344.40,342.28,338.00,345.18,344.78,347.42,352.95,358.59,,,355.72,358.91,361.32,353.75,360.54,364.25,372.25,364.85,361.49,354.06,351.80,353.14,339.44,348.03,349.74,353.40,355.21,362.65,359.53,365.30,362.94,355.79,354.84,356.00,356.68,357.42,357.80,356.28,353.81,354.50,351.50,355.32,358.99,362.09,360.16,361.47,359.75,361.76,362.85,358.46,360.01,358.26,352.12,352.51,352.23,358.89,358.55,360.63,362.89,364.14,361.27,360.61,366.56,,,357.97,350.74,L7
2012-04-23 22:06:04+00:00,,,388.16,387.38,370.23,358.66,351.37,340.92,338.13,329.78,326.82,342.39,348.31,350.01,345.68,346.99,351.90,355.77,354.19,351.53,345.14,336.64,346.01,343.10,350.55,354.22,355.88,353.13,356.23,359.76,354.31,358.69,359.85,356.53,364.47,361.66,361.53,357.82,357.47,355.51,355.04,356.10,352.95,355.85,350.00,356.60,354.47,364.21,367.80,368.88,370.76,366.84,363.36,360.83,359.02,359.47,356.46,351.35,348.99,351.62,347.83,345.78,349.38,349.00,352.88,353.75,359.59,365.28,362.47,355.03,358.91,361.32,362.94,366.50,369.68,377.05,367.14,364.86,355.60,354.00,354.64,350.75,351.89,349.74,353.40,355.21,369.06,366.04,370.61,365.88,359.34,355.66,356.95,359.80,363.36,361.32,356.28,353.81,354.50,355.68,360.49,363.36,365.61,362.69,364.73,363.69,365.25,366.08,364.35,360.44,360.01,352.12,352.51,359.09,367.44,364.71,365.06,367.57,368.60,365.63,364.93,370.36,373.46,362.41,362.75,350.74,L7
2012-05-02 22:00:07+00:00,,,388.16,387.38,370.23,358.66,351.37,340.92,338.13,329.78,326.82,342.39,348.31,350.01,345.68,346.99,351.90,355.77,354.19,351.53,345.14,336.64,346.01,343.10,350.55,354.22,355.88,353.13,356.23,359.76,354.31,358.69,359.85,356.53,364.47,361.66,361.53,357.82,357.47,355.51,355.04,356.10,352.95,355.85,350.00,356.60,354.47,364.21,367.80,368.88,370.76,366.84,363.36,360.83,359.02,359.47,356.46,351.35,348.99,351.62,347.83,345.78,349.38,349.00,352.88,353.75,359.59,365.28,362.47,355.03,358.91,361.32,362.94,366.50,369.68,377.05,367.14,364.86,355.60,354.00,354.64,350.75,351.89,349.74,353.40,355.21,369.06,366.04,370.61,365.88,359.34,355.66,356.95,359.80,363.36,361.32,356.28,353.81,354.50,357.83,365.27,366.55,365.61,362.69,364.73,363.69,365.25,366.08,364.35,360.44,360.01,352.12,352.51,363.83,367.68,369.98,367.32,370.17,371.69,367.94,368.40,370.36,373.46,362.41,362.75,350.74,L7
2012-05-09 22:06:27+00:00,,,384.75,390.70,368.81,358.66,351.37,340.92,333.80,327.75,327.78,339.03,343.53,348.67,345.68,346.99,351.62,355.77,354.19,351.53,345.07,334.40,340.88,343.10,350.55,358.68,360.64,353.73,356.16,359.76,354.31,358.69,357.60,356.59,361.90,358.87,358.75,358.84,357.02,355.48,354.73,357.08,352.95,355.85,350.00,358.17,355.41,364.58,367.95,367.74,368.58,366.23,364.05,360.90,356.92,359.47,356.46,353.35,345.86,348.12,345.78,341.24,347.26,344.70,348.91,350.65,356.21,365.28,362.47,355.03,356.82,359.45,362.89,364.16,367.17,374.89,364.82,363.91,355.70,353.19,354.64,350.75,351.89,353.14,354.46,357.88,369.06,365.99,369.39,367.01,360.33,356.02,357.08,361.22,363.36,361.32,356.28,354.07,355.88,357.23,364.09,365.12,363.82,362.38,364.16,363.48,364.72,364.33,364.35,360.44,360.01,352.74,352.07,362.80,365.40,367.07,365.70,367.93,369.13,366.31,366.70,368.95,373.46,362.41,362.75,354.55,L7
2012-07-12 22:06:34+00:00,,,384.75,390.70,368.81,358.66,351.37,340.92,342.34,327.75,327.78,339.03,345.62,351.93,351.62,352.14,355.55,363.79,365.75,357.57,352.65,334.40,340.88,343.10,355.88,360.68,362.63,357.80,358.62,362.44,361.57,362.53,364.88,362.89,361.90,358.87,361.80,360.25,360.29,358.18,357.46,361.46,363.29,361.06,360.26,363.41,355.41,364.58,372.95,371.80,371.39,368.71,366.46,363.32,359.89,364.19,360.61,356.18,350.32,348.12,345.78,346.28,350.22,348.09,351.09,354.80,357.37,369.14,368.90,360.18,360.96,363.12,362.89,364.16,369.71,378.66,369.68,366.90,360.73,356.65,363.59,358.42,358.85,359.98,361.29,357.88,369.06,365.99,372.54,370.17,364.16,359.79,360.98,365.80,374.14,370.97,364.85,358.79,355.88,357.23,364.09,369.73,367.50,367.65,368.14,367.11,369.07,367.60,372.02,367.04,364.97,358.74,358.86,362.80,365.40,370.77,367.56,369.21,371.28,369.70,369.81,373.22,376.42,372.61,368.25,356.79,L7
2013-01-04 22:07:58+00:00,,411.97,407.93,413.15,382.73,369.31,365.23,357.30,353.93,348.10,350.76,,351.87,364.98,365.27,365.86,369.49,372.63,374.76,369.17,365.98,361.93,358.15,,366.55,366.68,366.58,367.22,368.74,369.01,370.76,371.35,375.04,372.94,368.97,375.29,370.95,365.87,375.18,371.78,371.74,376.11,380.83,373.94,377.56,378.85,374.70,375.21,387.95,383.96,379.83,377.22,373.79,373.13,370.71,370.38,367.50,365.68,363.25,360.15,359.69,361.42,359.09,362.35,361.89,370.88,367.77,375.41,374.31,372.89,373.70,373.12,380.01,380.77,377.34,389.95,384.70,376.51,374.19,369.24,375.80,374.95,377.23,379.31,378.91,372.42,377.77,,381.99,382.80,377.78,374.12,375.17,381.26,389.29,385.04,376.96,373.09,370.92,369.79,370.32,388.17,378.53,387.08,381.28,378.69,382.93,379.35,383.04,376.95,375.60,369.76,370.56,370.83,375.56,385.58,374.97,374.31,375.09,380.31,381.58,383.29,378.52,377.57,376.01,367.37,L7
2013-02-05 22:08:01+00:00,,411.97,407.93,413.15,382.73,369.31,363.53,356.39,346.79,345.25,348.22,349.09,347.94,354.26,361.86,363.37,371.67,373.44,367.42,365.03,358.48,357.69,352.02,350.68,358.52,355.83,362.90,363.65,371.47,372.91,367.90,371.60,367.05,367.73,367.12,372.56,365.89,362.70,370.48,368.71,375.10,373.23,377.68,372.25,371.33,374.16,370.34,374.31,375.00,374.98,369.30,375.48,370.76,375.69,372.62,371.21,366.96,366.55,362.20,356.61,357.65,358.59,361.46,361.79,359.88,368.50,374.71,377.82,368.81,371.84,374.01,370.36,374.56,377.86,380.52,380.87,379.19,373.31,366.69,367.96,370.11,367.54,371.64,372.24,371.62,371.50,377.75,371.80,364.72,365.37,366.62,367.99,373.76,378.41,380.32,376.28,374.10,370.15,367.14,365.33,365.74,359.23,362.91,376.67,376.06,372.28,379.39,378.00,378.37,373.60,368.40,362.12,360.00,368.35,367.78,359.83,357.80,357.49,367.61,372.11,380.92,380.53,377.67,368.79,366.59,363.01,L7
2013-02-21 22:07:58+00:00,,427.12,401.19,413.15,382.73,367.16,361.92,356.14,345.40,345.32,348.47,350.18,349.70,355.12,360.80,363.37,371.67,367.96,366.27,363.11,357.78,356.88,353.36,355.83,358.55,358.51,363.36,363.65,371.47,364.81,367.08,370.89,367.70,368.52,370.06,375.00,371.48,369.73,371.41,368.71,375.10,372.87,375.22,372.26,372.84,374.66,373.37,376.90,377.75,376.44,372.75,375.54,370.76,375.69,369.79,371.25,367.26,367.38,362.63,358.57,359.38,360.41,362.14,361.79,359.88,368.50,370.50,375.27,369.59,372.20,374.70,372.49,376.01,380.22,382.89,382.69,380.79,374.57,366.69,367.96,368.91,365.91,372.47,372.97,372.29,373.27,381.45,376.41,369.08,368.62,368.27,367.99,373.76,378.23,380.69,377.32,375.92,371.81,369.33,369.34,369.56,367.56,369.78,378.71,379.58,372.28,379.39,384.19,379.20,377.17,373.06,366.73,363.32,371.69,372.69,369.86,367.71,366.19,372.42,372.11,380.92,382.24,379.45,371.56,370.48,364.35,L7
