,dates,jap0213-0000,jap0213-0001,jap0213-0002,jap0213-0003,jap0213-0004,jap0213-0005,jap0213-0006,jap0213-0007,jap0213-0008,jap0213-0009,jap0213-0010,jap0213-0011,jap0213-0012,jap0213-0013,jap0213-0014,jap0213-0015,jap0213-0016,jap0213-0017,jap0213-0018,jap0213-0019,jap0213-0020,jap0213-0021,jap0213-0022,jap0213-0023,jap0213-0024,jap0213-0025,jap0213-0026,jap0213-0027,jap0213-0028,jap0213-0029,jap0213-0030,jap0213-0031,jap0213-0032,jap0213-0033,jap0213-0034,jap0213-0035,jap0213-0036,jap0213-0037,jap0213-0038,jap0213-0039,jap0213-0040,jap0213-0041,jap0213-0042,jap0213-0043,jap0213-0044,jap0213-0045,jap0213-0046,jap0213-0047,jap0213-0048,jap0213-0049,jap0213-0050,jap0213-0051,jap0213-0052,jap0213-0053,jap0213-0054,jap0213-0055,jap0213-0056,jap0213-0057,jap0213-0058,jap0213-0059,jap0213-0060,jap0213-0061,jap0213-0062,jap0213-0063,jap0213-0064,jap0213-0065,jap0213-0066,jap0213-0067,jap0213-0068,jap0213-0069,jap0213-0070,jap0213-0071,jap0213-0072,jap0213-0073,jap0213-0074,jap0213-0075
0,1984-07-31 00:45:29+00:00,,,,,,,123.39412953706602,126.7693266652521,117.61070498991101,107.29412126394558,,134.32309189712,121.3363357621956,125.5167057575845,131.75150720368202,121.55652521486942,130.72940290433027,125.04425916252441,113.14817402217786,,,135.26378532986794,144.3277264263736,137.25677132885505,137.22870947113626,162.24030025809702,164.22915571653692,165.1567933100637,154.74770566494303,155.59382188644838,143.29814691397814,140.43207035476195,143.053522531204,136.78093990131558,136.47967273841527,140.57197978336413,140.0604552966291,132.09614131329255,129.59427685261988,119.56521864766637,127.66906045649651,129.1924172450556,135.10476957667257,141.58818097447784,146.90469619261134,155.13076412782672,155.25051725112164,,128.59617029425056,149.65745366971058,143.6128285650957,154.25982780671825,159.0099796005442,158.7134200700287,163.09513034432675,170.853401210516,171.40042302673305,171.21913497118393,179.64347854806311,169.46167838092362,166.60386042053432,168.62870528405483,163.72148881527988,161.7168915443947,161.1622591306351,159.1483573488173,158.3197983143827,162.16667512451806,160.12443285284093,156.2127973059757,161.76925734461372,173.60701493966658,163.85559303752026,162.73616655840684,163.67245410824563,157.4629202629215
1,1984-08-16 00:46:00+00:00,135.16974864762068,168.91666049792946,176.7595817346824,141.3567236696179,136.03388805492506,132.68543746813245,131.95442482573554,139.18593101426237,138.31733008123297,140.8758101221906,154.13730278693254,152.42525874145431,138.3540345453704,136.52319744482367,149.19686983674842,134.78286106659795,141.72050845721185,141.04658205770824,136.78964670109605,147.26463154582515,149.5190813213045,153.89175059639553,163.47297099823015,155.7075047764638,152.12401584764643,175.32341764747665,179.3882302345798,175.71024749018983,164.19183133285136,162.454884253832,153.45557516561968,148.68696629417497,149.23079425270268,147.3148246659643,148.6416069450524,155.02579715403868,152.80658729266207,145.63145562900684,141.3106305222817,136.10176459081146,143.90079637446985,144.86325938270028,152.17074740209756,153.68888216245125,157.29611630172903,170.77280495213714,167.16788142399685,164.07033630103416,154.74985819606346,159.25144491886277,159.7836497251049,158.4111492213687,158.72867787272187,165.45366568768188,171.39007085438638,181.42703416137368,176.89242200530597,181.53102477193272,178.1586014042679,177.30558220276998,169.53182081680808,174.5531281324466,171.35746853033237,171.27774683113557,165.7561080186762,166.33191823812052,169.67925691981605,172.30616706224185,167.67340168022415,166.2520184021492,172.57469286991216,185.03335744552498,168.89991039364102,172.39689279354926,175.79106166937888,171.27889437128647
2,1984-11-04 00:46:10+00:00,138.23464300507848,174.1445885536238,179.06266763331473,140.15807293175516,140.22399573816313,136.58323202371267,139.49933435536877,135.2975192129094,119.44091898171635,123.2101064896608,135.2447832567646,132.84088367849384,125.60818692191336,124.3754236992146,123.42840024730869,126.67471425659485,134.01053122870314,135.5888169783513,131.9342383543638,140.03208037831456,133.25931681077157,148.89158647375945,147.51200053905274,147.45350023928978,150.36938877510812,164.3603675269751,166.96526555918666,159.5568430331877,159.68529041527765,159.55787308273912,153.4798205818892,150.2638568463094,145.3961757455179,150.0828806092763,150.77304189458576,146.46855891928988,146.4854782952404,129.7412361614615,126.42269731291408,130.1406884215092,127.92630248932011,139.03863734584263,139.05672580177492,143.9325461657479,156.90157291738672,161.0189821060347,158.91206416965883,162.42794243152247,165.6147713025411,160.5509895248365,152.3055742817242,162.4794010263518,167.5103005041927,165.52258058918076,168.31583944894473,172.5793098668157,171.66983665917007,169.0354371507928,172.05965957882086,164.00293137941415,169.35961157628824,171.08971553566687,168.57117403285432,166.6526776883741,170.75396693473684,161.71510575662128,162.2202543105716,162.05423031011588,168.18634520924778,167.36090785076485,175.5352372893565,186.84051588639852,183.2219930995501,175.23446840752013,175.74480276784956,166.48627098343871
3,1985-01-07 00:46:30+00:00,140.79751277571327,171.2349612157706,179.7166112922174,145.60620896590748,141.10133585515283,140.63404305214775,137.00266913501315,134.3376696296485,117.15123126993873,130.1139024495534,121.66147503021207,141.677347053613,141.23819877436094,140.3080361041164,127.92994047642398,121.35941572663333,129.18855763206756,137.62342520233705,142.77028393309337,141.27343313581673,146.66257540762183,155.2222336594155,164.39011348198846,163.1877615591232,169.60632930894172,169.07648951480178,175.13562418524316,175.50982403143902,172.0261176252348,167.21215090995696,155.93089519100516,149.59860851267845,147.80942157180124,151.91799330943894,147.60574808592713,151.56294202403362,152.04966372847443,144.48791874097236,132.99250589598185,133.69599154140732,131.8891490895978,138.00018394926676,142.9827556956225,147.1119957479136,155.28701375658545,165.21633222397264,170.1865897182738,158.44224304343624,160.9511223979851,161.14695276705154,167.44163939048988,165.54124031139708,172.96819404299663,170.5441814047976,171.16133368165833,173.69279038832747,173.17269233373395,173.8303831136315,178.81042573797671,174.21274061648526,167.58550372289852,168.89195053221357,169.74245753347103,169.35164141806257,166.8206916473747,163.48976600872012,168.03187167949258,161.00654068526694,165.09626126316905,171.63808551255076,172.30791059339896,185.5843255265622,170.44185598304077,169.15471350727066,175.0744361969177,170.8809054186483
4,1986-01-10 00:43:42+00:00,146.70086631354724,175.55008148496387,181.42915380180082,150.36431707266078,146.7928845330391,146.09468000238257,151.45830727711626,154.50821998820084,141.89598608068718,131.85021550113044,139.6154937141273,150.51417192730435,149.9713421387416,144.82030098554262,135.7111413705262,133.6645501868007,137.56418155824326,136.12178652188317,141.19628795212247,154.2054371445704,139.62738202751245,144.98556273151777,149.09443908775268,147.1347199753688,156.51104543892365,168.40340778942013,163.09019696833195,165.3460556947542,158.88204064371968,151.80099576126304,145.76433135697752,140.78369078059583,145.20584214447138,154.80138866988818,155.99400441236338,155.9783379857888,155.40461964741402,153.3729055793521,147.23147156830439,155.3774998599049,155.03096258441468,160.24694431348567,163.24875381556444,164.5283780887417,172.80201581883847,184.31627758908792,179.2828141711726,167.14746360895322,172.15198223170518,171.7654559537478,180.73548300869345,179.15970917350285,181.73664509961975,184.10945746181062,181.15841224071698,187.8992182902897,190.43082031851708,184.46620164344068,182.1523282793397,178.70598940661293,184.2102442586029,181.01595812181066,185.91449889729427,177.46972720531795,175.27536003317678,167.22659268501067,165.3076562926664,165.82651282008385,167.18308998739184,173.5991694305704,176.686575338118,179.0124050466427,177.3970010857749,169.75735352186504,165.70442027294223,164.16727230504824
5,1986-08-22 00:37:37+00:00,127.89268940448443,154.31403671662423,164.38554530499158,130.47731596653472,125.72426350437993,127.34015020133634,122.82976663100737,112.95744541424872,107.17098597662002,109.28110200672094,103.48216915538053,104.30713740124034,110.60995904820959,,96.95537160031122,99.07977980230757,103.71937834867899,103.62045877895471,103.90943687599761,,,110.99543609316034,114.83471320793424,120.78845130050594,124.26440172621957,127.84391705262597,130.0613488518494,135.00172659010724,134.7017823950821,132.1926116281869,114.22765485907445,119.56991141825107,116.7601890426682,120.40467376291014,118.26703696529334,128.8582365345809,137.3120228084589,140.00549435355907,136.5777961069132,135.85997765912867,134.67773683239176,137.24741934414664,141.35945250701275,150.41315011616754,158.36637475312148,166.89191938688373,161.9835655456306,152.7569207239377,153.35748018398203,146.0285681705398,154.6343985763985,158.32531091022807,158.10954965963168,153.33507225376997,154.40235690181143,159.69158043695367,162.22155088876988,163.19075051994827,149.13397199998184,154.63395255836423,155.40744172055946,162.35894295741795,154.16445051984888,150.27141774930942,154.00786618535025,155.72599990282964,150.89728066529864,155.43721975820782,162.08307490865667,160.78189508116213,170.27117470955983,163.23793669302466,163.61996264718547,159.28274423125353,157.85549093576077,153.12645885186564
6,1986-09-23 00:36:32+00:00,101.04566337042215,,142.63698187001665,96.44959523815578,,,,95.47852511203592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.29683952619212,146.64970647735342,146.77781538792235,137.59877937912017,137.9320535539026,145.01207786764593,147.80436494686884,150.63355522883663,141.45829040607185,147.84426910123264,157.6139507762852,153.49662995273474,155.78574107494995,151.267679497284,151.71609997807872,133.21612040640193
7,1986-10-09 00:36:01+00:00,125.5603061511735,154.10476164581422,,,,,,,,,,,103.78317939513079,106.52782746632118,104.826294208131,102.09409985987786,103.8173267652754,106.42733004988341,103.8202172881969,,,109.8413040493469,121.8818827470348,121.81744574077948,126.44594994836973,128.8630937788436,126.41834603632364,127.04705045678509,130.96631856025846,125.78433805335129,120.98270086310269,120.4859963873969,117.26852061174645,117.55949806952711,114.70553039716212,134.78937687359627,137.1311857576751,135.52098618892663,128.04841953579523,123.47190811311972,117.35451971570363,121.90677911642591,123.51033854888318,144.02143734099175,150.6693814071316,163.31463629041684,144.11392895544486,128.0888340367266,118.25396243456545,137.81924888618607,144.28506684263957,149.6512485969193,157.4871534156648,151.13318524920462,146.6602197589082,151.2684874911972,151.4258254464587,151.56867530787287,141.92649314792473,143.24174937883268,142.8804162990758,148.75272475749262,143.55678926662895,141.51179810483708,142.6367253370738,148.0821789563955,142.9385404559743,147.67082792879427,149.44762319903717,147.23988944087074,153.1629015978603,154.8149651979045,156.97227931801743,156.28712103631028,152.62930723524278,147.32909126017006
8,1986-11-10 00:34:53+00:00,133.33581137453584,161.43862496620386,167.57647805344794,136.6061362243804,134.25997477816423,129.14655922414832,130.94667068584943,126.34663349154243,111.82902049446011,108.68163919056371,121.11572963632976,114.44281767546428,118.35006907958207,148.28705805134734,112.6503664716011,106.77116905904238,111.0868322153293,124.01186569227524,127.22838996494835,,,,132.37093763001656,136.27731754189057,139.8220115224649,145.951294198492,147.33935450054935,137.77339409281325,140.42367874266566,138.88520990144198,125.75567980962413,128.53981206832748,129.1610916194722,135.93047312393526,126.44699832473158,138.17579130112205,144.4594758746949,135.54904624464334,131.48158086297084,130.19213560967546,122.92488854523245,132.4100384316051,141.89498500636245,141.4971470166579,156.5160135526453,172.45994983513702,167.28279103166298,159.04445315212217,138.27069988932763,125.28649667448487,154.97069512083107,158.3572119281937,170.31794400374872,168.1038319592389,169.25166507164806,165.42023237728563,163.0097085799404,163.68571181766868,167.51755998988,165.14250904681893,167.19284946218394,171.8935593596358,166.620723096041,160.0958706612014,157.9942961501484,157.47644653609655,154.05236730922212,159.6671734590281,156.3878574275643,150.91322177191498,168.36645771577963,161.6695687055194,160.78919880584252,160.2736933793166,164.64738208788935,155.49712919886014
9,1986-12-12 00:34:54+00:00,128.19821095552675,168.967266315399,181.6120975607543,141.4097030222662,143.7641183575655,132.75774668905626,136.04988753684842,132.50543325032694,123.92149249102329,125.29268251885598,127.25675145313058,123.84367420537836,125.83135175522479,121.58497024360724,125.04117082242949,125.30986854923555,126.82035017909779,133.76633883575693,134.41196696220885,141.46317941104786,140.9844198414412,147.43191765399598,152.79986661252104,160.82142249269236,150.78032361510319,156.99111301039457,150.90614258191138,150.48327701399018,153.61066627558483,152.29017237286433,143.26023529495504,141.5191978943834,148.8478479605112,152.2219501642855,144.83673381609628,158.29147988501836,156.07931875023803,153.65591376687482,152.19666087092241,151.27706889765582,145.19741990327964,147.12256006039306,149.96762624059306,153.86457419951472,168.73273323266986,171.068088083833,172.45222497392936,164.41675423904815,161.34529708208365,165.5242637456588,152.55784901252724,166.77100638363603,171.8859317519193,169.79145554664962,174.25557292522612,173.74104329570838,167.21167598819352,170.78148999075944,170.22895757581898,169.79306612346699,170.7349280141441,175.64980824142515,170.36973989298716,170.4793984702863,167.02472780982143,165.04702956074988,168.90255927190822,170.9252896433213,168.0812828175868,161.01096848172926,172.42070308270095,174.86041662425293,164.86184464987247,163.67982535834616,167.86782814341302,159.87433384563423
