,dates,chi0342-0000,chi0342-0001,chi0342-0002,chi0342-0003,chi0342-0004,chi0342-0005,chi0342-0006,chi0342-0007,chi0342-0008,chi0342-0009,chi0342-0010,chi0342-0011,chi0342-0012,chi0342-0013,chi0342-0014,chi0342-0015,chi0342-0016,chi0342-0017,chi0342-0018,chi0342-0019,chi0342-0020,chi0342-0021
0,1985-01-25 14:04:27+00:00,198.72753045511664,192.83474136004043,195.80814610292816,201.40099711183797,201.20204070286968,196.62114123143965,191.99777392329852,180.0646601556103,191.41475576114425,191.76632003312795,201.81901434688453,201.65573092470572,197.18736400187822,207.0937808758331,216.29124652972914,222.11471465370147,219.59341066542228,214.3270681493493,204.25116250972872,205.01469584321754,208.26553210983266,200.8226755081233
1,1986-01-28 14:01:10+00:00,200.4386470164262,196.81822289346786,210.46374026688048,206.6962672901576,201.01446715284487,212.7626517222169,225.45333857147997,223.77587057002688,217.23756288264082,216.19107696393726,220.48847632286422,216.68877569560166,212.01394928167238,226.75275144487395,227.82045446343088,232.60977297750313,228.06728650625013,227.4221730512034,220.03904247620264,209.99006983124102,210.0350435914528,210.160406205748
2,1986-03-01 14:00:01+00:00,219.39980345599207,232.1773459175037,220.45252321318824,211.39212848030408,213.1400606297447,218.5598679410917,208.92159486797632,184.3129623720273,181.34231612653033,199.77861011524354,209.29673742542892,209.29470127714578,205.14134163709943,229.62525780147575,236.77025090853402,240.2563769005089,232.37481268917074,231.47820301201085,225.8949554905897,221.95239728983736,216.30807848165486,197.94616465806098
3,1986-03-17 14:00:06+00:00,233.84321085777535,234.77724790238995,234.26247364887317,238.4337739272124,233.9755073770838,227.47204771749827,238.14872276004007,203.17078914666268,196.42267640007256,205.96415586181809,183.40151758232082,,,,,,,,,,,
4,1986-05-04 13:58:38+00:00,230.65816975187798,218.8058084909904,224.5149512760401,226.66954331449597,226.98525433434713,230.89259678304393,210.7932818959622,189.42879220899937,191.59470494799479,198.4428927389664,215.91062568186976,211.05105901855876,193.60979229875642,209.69221916582168,218.6837138220742,223.13583135276414,225.3584049089794,225.85541618925478,218.45284502785663,214.82622687450103,215.04083239201202,210.65338960130862
5,1986-05-20 13:58:12+00:00,,182.70055513175066,189.85981233521292,,190.5908235792103,186.40311168564133,,154.62005606930893,152.56770027014227,166.1231982677726,179.10578336682138,189.10886304346928,163.44365576767748,180.97748358180272,196.80872520930848,200.460983359328,205.788857632694,207.9653724166175,201.72548498218512,196.7694962048497,201.24161207308634,188.34588857243446
6,1986-06-05 13:57:43+00:00,230.33883774658375,235.10878039122568,236.96294491891243,232.38730442146476,211.34326366241652,203.5447814700646,190.11446887042013,171.3692805988789,177.74170384530186,190.76351800476755,208.40188519131266,199.6932817429161,184.84089053390585,203.2206074444063,222.63342918085584,214.50906405540195,215.0230215711948,217.16301103326242,212.3211365185938,208.08777491581853,202.97441162658976,197.8206756007947
7,1986-08-15 14:01:29+00:00,231.9628614257351,235.87602998712833,244.0548228628842,242.32536967504512,241.3115649859083,225.360956635104,,177.9217746575394,183.90437076752147,188.69104470685605,203.01553025809883,193.60665357350072,186.33688187418485,199.10753716760883,214.18246742076684,219.78933986468067,218.71674378096995,219.38691509940517,208.82205615027036,207.9111079725752,203.90874029792852,204.47888643081353
8,1986-08-31 14:00:53+00:00,190.00515659659067,205.94402798322074,209.17122902791817,212.49685524540146,212.86809123299025,201.4793949609758,174.99544991352246,164.1154273864061,169.2002838671884,180.44970272658455,202.3381325389937,188.87116613453264,182.34270606744587,194.97225339290767,211.0451212352144,216.76964337169463,218.66481341926627,214.48287059488243,203.7396239591276,201.92737324132017,199.72167510042794,192.1565628222876
9,1986-09-16 14:00:22+00:00,235.20484902717817,238.87992353728976,242.31259235999855,234.86379548118217,243.4044714439953,233.66671501217078,219.60625795014678,183.88056733764947,191.23151469187903,203.6975476223055,222.27746639079766,205.69114414645,198.46734862932757,211.8305054678999,232.46670958721785,229.1806335448304,233.12723115862406,224.01934840423513,217.0082146219924,220.27470984940516,214.00372679352233,211.3630935457849
10,1986-10-11 13:53:47+00:00,227.96449057983727,224.54193893684226,241.63003135013201,250.84756560504695,261.78353183108555,244.5757387520949,228.4014828248634,179.81979630666177,186.27263996706165,201.91506775968728,211.9616378372387,198.02763706637685,189.49755663531232,203.95679452289593,225.3764364577266,223.3156062220076,225.36620395538782,219.68313834256043,211.4732923115194,210.0535390199653,212.97857399569372,211.68506928813412
11,1986-11-03 13:58:46+00:00,247.20331637255967,248.29757315005475,239.70836809034378,242.43051285087344,242.09588842148725,241.8759231442481,223.92991634259872,208.14011178547375,203.24966430062955,203.92960711060505,216.7957650874106,207.38469522148085,199.18700844555278,208.64430522248213,230.48570105120862,229.67164750850603,232.85043665620012,229.46927893284388,216.14817164394296,212.18992302999735,210.70058496442752,210.84104345798093
12,1986-11-12 13:52:38+00:00,251.0063754922251,248.96906885750053,250.52685271407887,242.84541362383473,237.1604264059338,227.92978626302914,224.3695319076549,199.58382832713272,202.34011749155155,204.9714863399132,211.9505247343705,211.53409773727932,198.18874887612225,213.04156501608375,229.755788430403,227.61979561024233,230.72231629944025,229.1697617958698,219.615149180849,213.86602813686724,204.29374652496364,200.5845344929439
13,1986-11-28 13:51:58+00:00,208.38309062663504,216.4429572048319,212.17235017151054,207.97637467474277,207.23415445764954,202.57292727777528,188.26656790719946,175.48307434757538,181.63289573806634,188.91116420079595,187.57664003051974,200.50047505807353,198.08122093862917,204.07365429915646,221.52686566740348,223.4486533810965,221.9594350046527,218.9430735883416,208.33023168584512,210.50897050422913,205.800445290147,195.78701979244752
14,1986-12-21 13:58:49+00:00,233.62692870127563,237.68143842353177,240.58132444944613,246.58960538057372,245.8769340485345,236.06993949875408,240.6847180005477,212.91606518165025,211.1278145305295,211.24144022750633,213.93380379414063,208.06276163558346,199.70460243987407,213.26167611980787,220.51810561155204,224.68717425379273,224.33940482484581,225.2426278611805,213.25154407685613,214.68963614295984,210.7800504546706,208.06602124140122
15,1986-12-30 13:53:19+00:00,250.70671786568664,248.05477235828224,249.1900601446875,242.3758644043823,248.95209442487734,247.5039757171503,251.4253102996775,221.64804258686053,214.2866972013915,220.35836705372907,222.43600533100312,213.05435294341572,208.3804813248159,220.23315353835642,226.64338928847422,227.76901461211006,231.6894154712889,226.8254724597577,219.91986738506503,216.54732074886596,213.06412676046295,210.7923070205802
16,1987-01-31 13:53:53+00:00,248.14110004672523,265.5963810760787,254.5959540740705,245.94201696029003,239.29123961663228,260.34573316913276,265.79960754127313,209.13168495862962,204.90878518402454,210.8596863851461,215.0812320630866,211.85023282109236,197.28016045929536,209.66181650876482,225.6972317299093,225.3681049410891,225.90651923633095,226.8240250278976,220.5297474157103,216.30884836170262,216.5536105213506,209.11134940556323
17,1987-02-07 14:00:21+00:00,254.4587095688201,288.8216343350891,286.8326997254068,268.4872228775498,257.5281799740895,255.85331421917348,281.40264090998994,220.16963851365767,212.90601913708468,214.6530527697527,220.30151387528792,212.24968772671468,206.20298941846346,217.41252283212663,239.32860426245645,239.81240353915658,235.78619297652574,229.43808101759575,219.9899744644667,219.52999147518457,217.19807936278752,211.2462235875782
18,1987-03-27 14:02:09+00:00,242.90623521940105,271.1751444619065,277.68061925355437,272.99574227723974,275.09712533962613,277.5431501897077,,192.7979443152883,194.19448489006922,204.37447379880408,214.72843036942112,211.09035838700225,207.74524125720004,224.8069007168946,235.79798501299226,235.13946363323254,236.2553708574354,232.27425438678262,218.92603983902768,215.52969088693337,219.71649092066656,208.36864165006824
19,1987-10-21 14:07:25+00:00,244.9036258569576,248.4385886502508,254.66497722094974,255.4698600683821,254.68247375247725,,,,,196.48361629837177,217.50056880995928,213.1213167628014,218.79137325416585,,227.69846161570277,229.02121202770442,226.28823583762264,224.2729718266664,209.82711637762563,205.79236179702846,210.32039498857833,213.15631079212653
20,1987-11-06 14:07:44+00:00,241.77566488163265,248.1404118714533,258.37602136710996,266.7118048186034,257.9878842991594,238.80808113551,228.30627611508496,215.9277860722997,196.642537665681,199.1733101586229,219.59545797651933,209.12147384506537,198.4367382734269,214.44440794401228,226.829108832116,226.94919550712183,227.72695606284958,224.73683915435646,215.02204130271343,208.81682078901895,207.86349811334344,204.8792108778623
21,1987-11-15 14:02:09+00:00,245.65949094300987,251.76142293968505,261.15403905644763,262.0572439173149,263.39979422115226,236.6825216520043,224.60904178446393,221.75407066601258,208.1616057286877,207.5815660239572,224.1396149856645,210.44759825579698,202.920495558169,214.4073218232952,222.8631836893075,226.87040119259098,225.77065864019482,223.4139244250073,216.38673398589108,209.85462946854838,212.23348468886468,209.24652329696968
22,1987-12-08 14:08:17+00:00,239.87320308362317,247.6025075705868,254.3196079201972,257.231159918565,267.57866010176537,254.08431467171303,223.98273668333363,224.8728392243885,219.39104890941604,212.73359263596606,217.41593071219316,206.9891460796692,196.00848184873306,218.4037095824187,230.29025218279924,229.35329616302496,231.60722220567058,229.28181448468632,214.69815407118247,214.18561161141764,216.24861289338676,208.76290230899954
