,dates,jap0282-0000,jap0282-0001,jap0282-0002,jap0282-0003,jap0282-0004,jap0282-0005,jap0282-0006,jap0282-0007,jap0282-0008,jap0282-0009,jap0282-0010,jap0282-0011,jap0282-0012,jap0282-0013
0,1984-08-30 00:59:01+00:00,143.89057798901825,145.31063187782522,145.16111922910738,154.46213542879826,154.52324942914737,157.3640586037664,158.225167780527,151.75316127679486,138.18762767544692,134.41904161482265,132.42694814114702,144.88544208548365,145.69177881095646,143.6955308476573
1,1984-11-02 00:58:57+00:00,154.11431560578063,150.37854491121024,155.15181910244235,161.31440339624913,160.97578185478736,162.57432320720756,163.7464009150724,172.03843553195676,172.8886269372099,168.04585157523056,146.33039664102986,153.94902632708983,146.69991285976167,152.7732539846448
2,1984-11-09 01:05:04+00:00,135.3057575326008,128.25867961972853,136.01296804163002,138.34190007650983,144.3680095489576,140.8684848395162,157.84582090441575,157.4970880008799,143.97089094147861,142.6873925609823,137.27935656607144,147.35610942006429,126.65275424966447,127.30457795482745
3,1984-12-04 00:58:56+00:00,,,,,,,,137.578456704125,,115.07589374062155,102.39325277543261,110.61492591746611,,
4,1985-01-28 01:05:33+00:00,,,,,,,,,,,,,,
5,1985-02-22 00:59:25+00:00,152.55507711251147,147.52987969683514,149.91040573526413,155.70331238009226,150.51100468858095,153.2834527125667,158.98758967266735,157.73972110549278,148.7231002290097,143.58486487204266,142.317910884872,152.81591943128979,145.65752503494588,151.6186715980823
6,1985-03-01 01:05:36+00:00,,,,,,,,,,,,,,
7,1985-08-01 00:58:46+00:00,157.6524124439514,152.94181185906245,156.70738617800063,159.99863831125387,162.79596545764485,159.3251290330441,168.16485564798285,196.1280426889448,191.76073017881325,179.6504314397921,164.2721119338876,163.50934128114537,148.50153116954706,153.1294212672965
8,1985-09-02 00:58:26+00:00,159.95223573065465,156.41651042751096,159.8430630062502,161.90598139971792,162.12270505244066,163.48397967844778,165.72505383333072,175.02756328925636,166.85887722257922,162.3929202334018,151.06491818515363,158.44293878862038,155.771739858709,154.66586079391882
9,1986-01-24 00:56:10+00:00,160.50415588125935,154.38972535653883,160.79694444152187,158.60609243026568,160.60015852482002,158.09722263121878,168.44867401153107,168.03811101709294,159.61508273456408,155.5623854573034,151.25310454702915,159.53012250403066,150.11204863058455,152.0701921940898
10,1986-03-13 00:55:06+00:00,144.09033619737392,136.6589895839283,141.99861823425698,147.26019658651734,147.19996269442925,152.6150732206832,159.4340583370819,156.8819369458132,149.14194123143216,147.87772529574755,139.70486129177462,143.92673274400792,136.98631712972227,143.17564045117703
11,1986-04-14 00:54:26+00:00,143.57901496341685,135.84699477887162,,,,,148.7238369371859,152.6679296472413,146.20054582363923,131.4952990346103,131.2452337437468,141.18777305136987,139.00675088783476,144.9049463834208
12,1986-06-01 00:53:10+00:00,,,,,,,,,,,,,,
13,1986-07-19 00:51:36+00:00,157.31743934044295,157.17227210967687,152.967456889985,157.77808894794418,156.83005463859283,157.8906332061406,167.0302247054259,193.55749274464895,189.4376653878304,188.68899800587255,177.29370330895986,163.5522969394716,145.30222624577732,155.98440622885963
14,1986-08-20 00:50:27+00:00,156.66344138263844,150.4288348630439,149.92360701827198,153.47604253350676,156.28803585006625,155.79401199062193,162.32029599146432,174.25091013223945,169.65855515445253,172.39702834856865,156.4659116399431,159.24079544915503,148.3496608259528,149.78284371017946
15,1986-10-23 00:48:18+00:00,155.2757805687017,152.5673626799454,160.34595888785543,162.3863305227597,158.87128574285697,160.8032387694692,164.75888907524632,158.89557513906374,149.38261483849618,146.0645477238075,142.36304300374843,154.9374641503299,144.47636006065193,150.62261394182065
