dates,nzd0206-0000,nzd0206-0001,nzd0206-0002,nzd0206-0003,nzd0206-0004,nzd0206-0005,nzd0206-0006,nzd0206-0007,nzd0206-0008,nzd0206-0009,nzd0206-0010,nzd0206-0011,nzd0206-0012,nzd0206-0013,nzd0206-0014,nzd0206-0015,nzd0206-0016,nzd0206-0017,nzd0206-0018,nzd0206-0019,nzd0206-0020,nzd0206-0021,nzd0206-0022,nzd0206-0023,nzd0206-0024,nzd0206-0025,nzd0206-0026,nzd0206-0027,nzd0206-0028,nzd0206-0029,nzd0206-0030,nzd0206-0031,nzd0206-0032,nzd0206-0033,nzd0206-0034,nzd0206-0035,nzd0206-0036,nzd0206-0037,nzd0206-0038,nzd0206-0039,nzd0206-0040,nzd0206-0041,nzd0206-0042,satname
2001-09-25 21:54:28+00:00,371.42,383.38,375.61,358.98,327.28,328.72,329.98,320.47,347.63,273.65,248.92,362.96,328.75,318.36,311.75,326.60,316.64,328.25,335.82,326.65,324.28,317.66,325.40,330.23,329.43,320.45,318.28,281.88,323.56,333.56,333.85,336.03,337.49,341.18,251.96,260.47,267.08,292.67,348.74,356.72,343.42,343.20,336.07,L7
2001-11-19 22:00:44+00:00,371.42,383.38,375.61,358.98,327.28,328.72,329.98,320.47,347.63,273.65,248.92,362.96,328.75,318.36,311.75,326.60,316.64,328.25,335.82,326.65,324.28,317.66,325.40,330.23,329.43,320.45,318.28,281.88,323.56,333.56,333.85,336.03,337.49,341.18,251.96,260.47,267.08,292.67,348.74,356.72,343.42,343.20,337.21,L7
2001-12-30 21:54:37+00:00,358.79,383.38,357.51,348.05,327.10,327.59,325.78,319.87,337.41,288.57,244.27,362.96,328.75,318.36,311.75,326.60,316.64,324.81,332.94,322.81,321.76,313.74,325.40,332.29,336.21,326.84,321.31,292.52,307.39,323.00,326.25,334.03,335.62,339.55,265.82,267.25,274.04,297.50,354.39,360.98,344.22,343.24,340.12,L7
2002-01-06 22:00:55+00:00,358.79,388.45,364.22,354.70,337.29,327.59,325.78,319.87,337.41,288.57,244.27,372.97,340.93,318.36,311.75,326.60,316.64,324.81,332.94,322.81,321.76,313.74,325.40,332.29,344.19,330.06,321.31,299.96,313.49,328.81,334.53,334.03,335.62,348.00,287.96,286.79,293.00,318.09,366.17,360.98,349.82,351.22,344.67,L7
2002-02-07 22:01:06+00:00,358.79,388.45,364.22,354.70,344.50,330.20,325.78,319.87,337.41,301.28,248.49,372.97,340.93,324.67,310.58,331.11,317.22,330.17,339.48,320.50,317.90,312.76,332.69,337.49,347.58,330.85,324.16,299.96,312.42,327.48,334.66,335.84,337.65,348.78,305.73,299.93,307.24,334.81,377.59,365.66,352.54,353.11,347.30,L7
2002-02-16 21:54:54+00:00,363.81,377.54,359.12,353.95,356.64,335.48,336.60,322.53,346.06,332.12,256.43,363.22,346.34,339.15,323.84,339.35,330.86,336.44,356.92,337.65,334.76,333.14,357.40,353.87,354.53,335.66,330.90,306.73,317.40,331.34,337.75,342.34,345.01,355.13,328.94,319.61,326.34,357.58,378.54,372.84,357.42,356.69,352.65,L7
2002-03-11 22:01:07+00:00,363.81,377.54,359.12,353.95,356.64,335.48,336.60,332.32,346.06,348.23,,363.22,346.34,339.15,342.51,347.56,347.04,347.97,356.92,361.71,358.62,359.50,353.10,350.88,349.61,330.63,325.82,304.98,319.72,330.15,337.42,340.63,343.94,354.24,351.94,347.32,351.96,357.61,374.63,365.55,357.20,357.66,352.14,L7
2002-03-20 21:54:48+00:00,361.12,370.61,356.41,349.61,351.32,336.53,337.09,333.56,343.61,346.01,,355.94,343.72,339.04,338.20,341.07,339.97,342.85,350.37,355.91,355.78,355.70,349.56,346.79,345.33,327.20,318.31,302.75,319.72,326.46,334.53,336.94,341.00,351.26,350.59,349.24,353.57,358.58,372.41,363.62,354.97,356.20,350.38,L7
2002-05-30 22:00:49+00:00,358.19,362.56,346.58,347.27,349.41,331.42,327.73,327.05,342.26,341.73,240.31,353.61,346.56,341.66,341.28,337.71,327.58,327.62,340.37,358.38,347.67,346.54,346.66,342.94,343.78,325.05,311.74,303.81,318.16,323.33,333.51,333.96,338.80,351.16,350.59,349.24,353.57,358.58,374.56,359.33,349.79,353.27,345.46,L7
2002-07-10 21:54:25+00:00,362.21,352.24,338.62,341.99,346.53,338.63,338.07,336.04,349.80,347.72,252.16,338.92,337.19,328.67,341.28,337.71,327.58,320.85,333.74,347.35,341.67,341.84,337.21,333.78,324.96,310.79,303.69,300.13,321.13,317.91,319.65,332.99,337.79,354.50,350.72,351.34,356.80,356.16,360.31,354.93,345.30,347.30,341.07,L7
2002-07-17 22:00:32+00:00,362.21,352.24,338.62,341.99,346.53,338.63,338.07,336.04,349.80,347.72,252.16,338.92,337.19,328.67,341.28,337.71,327.58,319.52,333.74,347.35,341.67,344.23,331.04,329.42,324.96,305.67,303.69,300.13,326.03,317.91,319.65,332.99,337.79,354.50,350.72,351.34,356.80,356.16,360.31,354.93,345.30,346.44,334.83,L7
2002-08-02 22:00:25+00:00,361.72,360.53,338.62,341.99,354.06,349.99,343.42,332.74,339.31,337.04,252.16,334.07,333.37,328.67,341.62,339.91,333.24,324.77,333.74,348.33,341.97,345.43,334.09,332.27,324.56,307.64,300.18,293.53,326.03,318.52,320.47,333.07,339.99,354.61,352.30,351.78,359.26,356.16,360.31,358.68,349.23,346.05,334.83,L7
2002-08-27 21:54:00+00:00,347.62,354.60,333.78,324.62,339.08,339.53,329.78,324.34,320.86,327.50,258.96,329.24,330.79,316.55,328.76,331.74,329.00,323.22,322.81,332.77,333.95,341.32,331.58,329.00,318.12,303.84,294.91,292.77,324.47,314.54,314.97,325.69,332.67,349.62,345.50,359.81,366.83,338.61,346.57,351.44,344.80,343.85,328.47,L7
2002-10-05 21:59:55+00:00,345.82,356.20,327.89,316.95,343.60,339.99,325.64,318.49,313.17,315.68,258.96,324.37,325.72,305.41,326.67,332.47,330.62,321.65,319.27,330.11,326.63,336.64,325.13,321.82,308.77,298.45,291.81,288.54,323.38,318.59,312.91,325.93,329.97,347.96,333.08,339.75,344.08,322.37,339.82,349.90,343.56,343.85,325.06,L7
2002-10-14 21:53:43+00:00,340.10,350.48,323.73,324.08,337.41,332.43,318.44,316.10,316.71,308.35,268.74,309.53,311.14,306.06,326.34,334.46,333.16,321.65,320.78,329.53,325.94,333.60,325.30,323.71,313.80,303.60,299.35,288.54,324.43,323.44,318.57,327.29,327.27,343.53,333.06,337.78,343.34,331.01,346.09,353.38,343.62,344.72,329.75,L7
2002-10-30 21:53:49+00:00,333.90,344.99,319.17,333.83,335.41,328.22,314.59,314.93,312.93,301.86,272.47,303.97,306.44,314.26,329.22,336.43,333.16,321.65,321.74,325.15,323.37,333.73,329.21,324.73,314.59,305.81,302.96,295.48,324.43,326.55,323.78,326.85,325.78,340.21,332.92,335.22,341.71,335.71,350.03,354.65,342.84,345.23,332.51,L7
2003-01-18 21:54:30+00:00,330.42,342.32,321.46,333.73,333.71,326.34,315.40,315.95,314.54,306.63,293.98,308.77,309.09,317.61,328.79,335.68,335.76,330.29,322.69,325.41,326.85,334.19,336.17,329.71,317.88,312.17,305.79,292.53,317.52,329.04,333.57,329.26,327.25,332.61,331.89,334.27,340.14,334.87,352.93,359.82,345.02,347.47,344.39,L7
2003-01-25 22:00:42+00:00,335.62,342.68,325.30,334.39,334.16,323.93,313.98,318.36,318.70,313.38,303.96,312.24,307.97,313.70,325.66,335.48,337.81,332.22,325.56,327.27,326.91,332.04,334.39,327.29,315.65,310.91,305.08,293.04,315.60,329.93,332.72,330.33,328.80,333.92,330.52,332.61,338.21,335.71,351.15,357.12,344.06,348.18,346.00,L7
2003-03-23 21:54:40+00:00,341.67,334.67,324.30,338.74,329.44,315.91,311.48,316.05,328.02,319.41,322.52,309.21,315.33,321.61,328.61,340.28,340.22,328.09,330.76,332.27,324.63,337.69,327.87,322.95,314.97,313.13,314.97,300.65,322.80,335.15,337.46,331.87,333.55,336.95,325.71,328.43,340.28,342.69,355.35,353.55,339.54,350.52,349.34,L7
2003-04-08 21:54:47+00:00,339.32,332.43,324.25,335.19,327.35,313.58,309.62,308.62,328.02,319.41,322.52,312.99,316.89,320.05,327.27,335.65,340.03,326.52,328.36,328.40,321.99,343.98,329.47,320.97,310.83,316.11,317.14,302.27,321.48,330.97,338.13,332.44,335.40,339.16,330.21,331.75,344.31,344.89,350.64,350.26,336.82,348.85,346.79,L7
2003-04-24 21:54:46+00:00,343.60,334.37,329.85,337.97,333.39,312.65,314.11,308.08,326.35,322.96,328.64,322.13,324.99,324.73,326.82,333.94,337.39,326.38,328.29,331.04,331.14,350.45,330.51,315.43,302.94,310.15,312.00,304.22,321.09,330.56,339.10,334.88,338.56,343.37,335.25,335.61,345.97,340.88,343.18,343.55,334.55,348.18,344.23,L7
2003-07-21 21:42:33+00:00,352.55,336.99,336.04,334.36,336.89,308.09,315.74,302.97,336.40,334.98,354.64,331.54,333.96,323.36,323.39,331.86,337.75,330.76,331.97,337.80,336.96,356.76,331.50,312.95,292.25,305.65,310.72,302.49,323.75,318.69,333.13,342.17,344.81,353.94,339.05,340.02,351.30,309.67,331.11,338.10,338.55,348.28,343.26,L5
2003-07-28 21:48:52+00:00,349.52,333.23,333.72,333.03,337.12,304.26,318.70,289.25,334.84,332.28,365.40,334.25,344.12,331.79,328.89,331.05,334.31,328.47,329.99,337.65,341.80,366.27,333.45,313.02,288.90,306.42,314.01,304.21,331.66,313.17,334.98,343.99,347.05,356.98,347.43,347.86,358.86,279.38,328.32,337.14,338.62,347.24,339.66,L5
2003-07-29 21:54:29+00:00,349.52,333.23,333.72,333.03,337.12,304.26,318.70,289.25,334.84,332.28,365.40,334.25,344.12,331.79,324.26,331.05,334.18,327.95,328.70,334.79,336.19,359.68,332.14,313.02,288.90,306.42,310.54,299.13,331.66,308.52,334.98,341.78,343.66,356.98,347.43,347.86,341.21,289.99,328.32,337.14,338.62,347.24,337.70,L7
2003-08-06 21:42:51+00:00,353.20,332.14,328.02,332.47,346.18,304.26,324.92,289.25,335.95,326.33,294.99,334.25,338.00,330.81,324.30,332.38,336.41,330.10,329.03,331.35,332.81,357.94,336.22,319.17,288.63,303.02,310.67,298.70,331.66,304.82,332.65,346.29,351.34,360.39,345.19,347.86,323.65,288.52,326.07,337.14,342.22,350.45,334.75,L5
2003-08-13 21:49:09+00:00,353.20,332.14,328.02,332.47,346.18,304.26,324.92,274.54,335.95,326.33,281.82,334.25,338.00,325.59,324.30,332.38,336.41,330.10,329.03,331.35,332.81,354.86,334.67,318.83,291.92,304.03,310.82,298.75,323.77,307.27,331.84,347.15,352.04,359.65,345.19,347.86,317.64,291.84,327.63,339.11,341.31,348.54,334.55,L5
2003-08-30 21:54:22+00:00,351.30,330.63,323.87,332.47,339.84,311.73,323.50,274.54,329.78,322.73,281.55,334.25,338.00,325.59,324.30,331.45,335.37,330.65,328.53,330.07,330.56,351.55,332.81,317.35,293.79,304.01,310.82,298.75,323.77,307.27,329.85,343.96,348.83,355.58,345.19,347.86,313.31,293.75,328.76,340.29,340.19,348.54,334.55,L7
2003-09-22 22:00:24+00:00,346.05,330.63,322.91,332.75,335.65,312.29,321.79,258.27,322.04,317.13,253.60,334.25,329.82,320.07,318.19,324.20,334.15,331.27,325.50,325.49,329.90,344.57,333.80,318.49,297.11,299.10,305.42,294.79,316.99,307.27,329.85,343.96,343.77,351.78,346.24,346.29,301.95,293.75,325.47,340.06,340.75,347.04,330.44,L7
2003-10-25 21:44:04+00:00,356.21,336.58,324.12,338.79,334.97,320.39,324.64,245.11,327.54,322.19,253.60,335.77,326.68,319.16,323.80,331.85,334.93,333.84,328.38,325.49,325.06,338.03,332.95,324.99,303.79,301.89,306.04,286.45,306.11,303.26,324.92,343.75,345.06,352.61,340.26,338.11,279.16,300.24,331.44,346.92,346.78,350.46,333.67,L5
2003-11-17 21:50:33+00:00,356.21,336.58,324.12,338.79,334.97,320.39,324.64,242.31,327.54,322.19,253.60,335.77,326.68,319.16,323.80,331.85,334.93,333.84,328.38,325.49,325.06,338.03,332.95,324.99,303.79,301.89,306.04,286.45,306.11,303.26,324.92,343.75,345.06,352.61,340.26,338.11,279.16,300.24,331.44,346.92,346.78,350.46,333.67,L5
2003-11-18 21:54:39+00:00,356.21,343.58,332.94,345.89,339.27,326.84,329.41,275.24,331.83,325.55,273.35,334.71,337.27,319.16,323.80,331.85,333.04,331.86,328.20,325.74,324.07,337.37,334.48,329.31,310.81,308.30,308.15,290.62,306.11,303.26,324.92,344.03,346.56,353.78,345.23,342.52,294.21,308.40,334.70,345.66,345.02,351.11,335.65,L7
2003-12-04 21:54:43+00:00,356.21,343.58,332.94,345.89,338.70,326.49,328.48,286.74,328.61,322.60,281.88,330.11,336.97,322.75,326.86,331.85,333.04,331.86,326.65,324.30,322.84,335.67,333.79,330.28,314.59,311.20,309.05,290.57,299.29,304.18,324.92,344.03,346.56,353.78,345.59,344.33,302.62,312.37,336.00,345.60,342.88,348.82,336.04,L7
2004-01-04 21:50:58+00:00,356.21,343.58,332.94,345.89,338.70,326.49,328.48,286.74,328.61,322.60,288.42,329.41,334.43,323.72,329.50,335.74,334.74,330.83,325.57,323.55,321.70,333.11,331.37,328.00,314.75,314.15,310.87,291.30,296.14,307.00,325.78,343.09,345.50,352.71,344.69,344.19,307.44,314.59,336.23,346.99,343.09,349.18,337.67,L5
2004-01-21 21:55:02+00:00,355.89,346.56,336.91,348.13,338.89,328.47,328.48,286.74,328.61,322.60,294.56,328.98,332.73,324.12,329.50,335.74,334.74,328.12,323.93,323.62,322.80,331.49,328.76,327.88,318.42,316.57,310.05,289.48,300.08,312.16,325.12,338.72,344.03,348.92,341.78,339.85,309.10,318.99,339.88,346.99,340.56,348.73,338.81,L7
2004-02-14 21:44:57+00:00,357.24,345.28,340.28,351.12,337.22,331.21,327.91,305.56,323.99,319.28,314.65,322.77,324.92,326.00,335.61,334.75,334.15,327.53,322.78,323.68,321.81,321.38,324.99,328.00,325.74,321.95,311.50,288.29,298.11,320.25,324.12,331.76,337.53,343.56,341.96,339.85,328.72,334.00,344.89,346.87,338.39,346.97,343.19,L5
2004-02-21 21:51:11+00:00,355.40,345.72,339.51,347.47,335.40,330.30,326.33,305.77,321.71,317.49,314.16,321.19,322.24,322.71,332.74,332.48,332.28,325.26,321.58,322.12,320.78,320.48,323.16,325.46,324.24,318.86,306.58,281.44,293.80,315.61,322.63,329.91,334.69,339.93,336.64,334.90,324.83,332.00,343.16,346.98,338.26,346.70,343.04,L5
2004-03-09 21:55:15+00:00,360.94,352.07,345.33,346.65,337.11,332.32,328.36,309.70,323.61,318.41,319.73,321.19,322.24,321.54,330.95,332.43,332.54,324.67,321.46,322.73,321.31,320.56,324.35,328.12,327.76,321.35,306.58,276.71,292.92,315.82,323.92,330.94,335.88,342.49,338.51,336.79,332.32,335.15,343.55,347.26,338.95,346.70,343.04,L7
2004-03-17 21:45:08+00:00,359.34,351.09,344.76,342.98,333.89,331.96,327.70,311.27,323.78,317.79,318.48,320.04,317.73,319.41,327.59,329.30,330.43,324.88,321.64,322.32,321.18,320.77,324.96,327.78,326.43,319.38,304.47,273.53,287.29,311.43,320.88,328.96,334.72,341.42,338.43,337.57,324.61,331.56,341.59,345.03,337.12,345.89,342.48,L5
2004-03-25 21:55:18+00:00,361.20,352.02,348.93,345.08,337.03,333.14,329.34,311.27,323.85,318.33,318.82,319.80,317.01,317.81,325.23,327.55,329.61,324.81,321.35,320.47,319.43,319.81,324.92,328.12,328.00,320.21,305.85,275.17,287.29,310.16,320.40,328.69,334.77,342.54,339.44,339.80,324.61,331.56,341.56,343.77,336.73,345.86,341.74,L7
2004-04-10 21:55:14+00:00,361.20,352.02,351.55,347.59,339.21,334.26,330.67,310.79,320.67,315.50,315.76,316.15,317.01,317.81,325.23,327.55,327.46,323.37,320.13,319.13,318.81,318.47,323.58,328.44,328.00,319.60,306.20,279.47,287.29,310.16,320.40,326.93,333.40,342.11,341.07,342.05,324.61,331.56,341.56,343.39,336.31,345.43,340.77,L7
2004-04-18 21:45:49+00:00,360.06,353.05,352.85,349.67,340.02,334.51,329.82,312.13,320.22,309.60,311.42,310.49,317.01,316.44,324.23,327.11,327.53,323.68,321.04,319.95,319.54,319.66,324.10,328.60,326.29,318.27,306.97,280.84,287.29,311.61,320.24,326.84,333.40,341.97,341.07,342.05,320.50,328.69,340.07,343.19,336.17,345.11,340.15,L5
2004-04-25 21:52:11+00:00,359.98,352.97,353.24,349.48,340.44,335.10,330.94,312.13,318.07,305.93,311.42,307.96,314.92,315.50,311.37,326.48,318.36,323.32,320.50,319.22,316.18,315.68,324.39,328.35,326.63,318.80,306.97,281.55,284.46,310.23,319.61,326.48,333.45,341.70,342.22,343.05,320.50,322.36,334.10,339.11,333.53,342.87,336.22,L5
2004-05-12 21:55:13+00:00,359.98,352.97,353.24,349.48,341.26,336.83,333.00,309.38,318.07,305.93,303.49,299.24,315.60,315.44,311.37,326.48,318.36,323.32,320.50,319.22,316.18,315.46,325.50,328.35,326.59,319.03,307.03,283.40,284.07,309.65,319.61,326.48,333.45,341.98,342.71,344.04,320.50,322.36,334.10,339.26,333.28,342.05,334.55,L7
2004-05-19 22:01:23+00:00,359.98,351.31,351.36,347.26,339.74,335.89,331.06,314.15,313.65,301.21,300.58,295.80,310.25,315.44,311.37,326.48,317.57,324.15,320.90,320.19,318.21,316.53,324.09,325.75,322.74,316.66,305.73,280.60,284.07,309.65,319.61,324.07,331.01,339.94,333.89,343.24,312.04,317.28,331.24,339.12,333.01,340.99,333.73,L7
2004-06-04 22:01:19+00:00,359.98,356.12,354.95,347.26,340.17,337.09,332.10,313.13,313.85,300.10,298.86,293.01,306.56,313.43,308.28,326.48,311.09,324.15,321.41,320.79,318.57,316.15,323.56,324.13,319.69,315.17,304.64,279.52,283.81,309.76,319.61,324.07,331.01,339.94,332.42,342.42,299.99,314.42,324.03,338.43,333.31,341.35,333.30,L7
2004-06-12 21:53:35+00:00,359.98,356.12,354.95,347.26,340.17,337.09,332.10,313.13,313.85,287.02,291.15,283.78,306.56,313.43,299.70,326.48,311.09,323.40,322.36,320.79,318.37,316.15,323.56,324.13,319.69,315.17,304.64,279.52,283.81,309.76,319.61,324.07,331.01,339.94,322.55,332.71,294.89,311.39,321.72,336.80,332.61,340.73,329.80,L5
2004-07-06 22:01:12+00:00,359.98,356.12,354.95,347.26,340.17,337.09,332.10,313.13,313.85,287.02,287.82,278.94,303.61,311.67,294.66,319.21,307.52,323.38,322.91,321.15,318.89,314.88,325.56,326.52,320.41,312.37,301.93,277.41,283.23,307.73,313.99,316.63,330.12,339.36,312.27,320.64,284.59,308.77,319.90,334.74,331.42,339.67,328.04,L7
2004-07-07 21:48:09+00:00,359.98,356.12,354.95,347.26,340.17,337.09,332.10,313.13,313.85,274.64,280.09,271.25,303.61,311.67,286.61,306.59,298.72,315.81,317.95,321.15,318.89,314.88,325.56,326.52,320.41,312.37,301.93,277.41,283.23,307.73,313.99,316.63,330.12,339.36,303.92,312.00,279.94,305.29,318.02,332.33,330.25,338.80,326.23,L5
2004-07-23 21:48:33+00:00,360.82,355.79,354.72,345.86,340.18,336.93,332.10,313.13,313.85,267.68,268.49,258.97,299.48,309.60,279.61,296.50,292.41,312.08,314.60,319.60,314.38,313.49,325.56,323.73,320.41,312.67,304.35,281.60,275.07,303.96,314.48,315.90,326.75,339.38,295.58,304.16,272.50,302.57,316.90,330.93,328.40,337.76,321.96,L5
2004-07-30 21:54:52+00:00,360.82,355.79,354.72,345.86,340.18,336.93,332.10,313.13,313.85,267.68,268.49,258.97,299.48,309.60,273.84,288.37,286.44,312.08,314.60,319.60,314.38,313.49,325.56,323.73,320.41,312.67,304.35,281.60,275.07,303.96,314.48,315.90,326.75,339.38,295.58,304.16,271.15,302.57,312.81,330.93,328.40,337.76,321.96,L5
2004-07-31 21:54:51+00:00,360.82,355.79,354.72,345.86,340.18,336.93,332.10,313.13,313.85,267.68,267.90,258.97,299.48,302.18,273.84,285.35,286.44,312.13,314.73,320.62,314.38,313.49,325.56,321.45,317.88,310.32,303.60,281.96,272.23,305.91,314.69,317.33,326.17,339.38,292.59,304.16,271.15,302.57,312.81,331.06,328.54,338.02,322.08,L7
2004-08-07 22:01:01+00:00,360.82,355.79,354.72,345.86,340.18,336.93,332.10,313.13,313.85,267.68,267.90,258.97,299.48,302.18,273.84,285.35,286.44,312.13,312.36,317.81,314.38,311.79,318.54,316.89,317.88,310.32,303.60,281.96,272.23,305.91,314.69,317.33,326.17,339.38,290.29,297.15,273.66,298.94,311.71,328.03,325.75,338.02,322.08,L7
