dates,nzd0206-0000,nzd0206-0001,nzd0206-0002,nzd0206-0003,nzd0206-0004,nzd0206-0005,nzd0206-0006,nzd0206-0007,nzd0206-0008,nzd0206-0009,nzd0206-0010,nzd0206-0011,nzd0206-0012,nzd0206-0013,nzd0206-0014,nzd0206-0015,nzd0206-0016,nzd0206-0017,nzd0206-0018,nzd0206-0019,nzd0206-0020,nzd0206-0021,nzd0206-0022,nzd0206-0023,nzd0206-0024,nzd0206-0025,nzd0206-0026,nzd0206-0027,nzd0206-0028,nzd0206-0029,nzd0206-0030,nzd0206-0031,nzd0206-0032,nzd0206-0033,nzd0206-0034,nzd0206-0035,nzd0206-0036,nzd0206-0037,nzd0206-0038,nzd0206-0039,nzd0206-0040,nzd0206-0041,nzd0206-0042,satname
2001-01-03 22:02:36+00:00,389.31,373.73,358.27,359.56,381.79,,356.33,338.60,340.60,348.71,,,,366.06,359.94,340.50,357.48,370.14,371.08,373.32,370.20,361.87,348.86,343.91,348.96,343.24,,,347.13,361.58,367.21,377.61,370.58,367.60,362.01,,368.62,374.79,369.02,359.49,360.75,357.97,354.12,L7
2001-02-20 22:02:36+00:00,370.05,380.05,375.07,359.66,342.67,338.56,345.99,347.99,346.94,332.15,321.87,335.47,,340.15,348.03,340.63,342.08,338.15,337.45,353.01,358.27,361.47,355.90,344.01,332.85,322.27,332.54,,335.63,342.12,346.92,349.63,353.09,358.33,362.43,,360.90,352.27,349.70,350.69,341.33,348.68,347.71,L7
2001-03-24 22:02:23+00:00,360.35,367.76,366.28,358.60,340.65,333.65,325.44,328.12,332.53,338.65,332.76,329.75,334.46,328.88,336.05,343.69,348.98,333.00,330.06,336.58,346.04,354.73,348.42,335.84,322.56,308.44,312.60,,338.84,335.69,334.28,342.26,343.48,355.18,354.09,290.78,295.69,318.09,342.17,348.16,339.01,348.13,347.45,L7
2001-06-21 21:55:29+00:00,,,,,,,,,,255.12,262.87,,,,,,,342.02,344.44,342.01,334.33,333.35,,324.07,309.09,301.28,309.19,260.61,354.22,351.03,345.68,,,,268.69,297.96,297.54,308.72,331.78,339.69,340.23,343.05,322.66,L7
2001-08-08 21:55:01+00:00,,,,,308.43,319.78,,,,237.76,235.82,,,305.75,315.27,313.07,314.91,308.72,319.88,329.75,333.35,316.69,310.81,321.89,334.02,327.71,315.61,,314.38,322.33,327.58,331.51,336.20,342.41,254.37,264.81,270.67,288.69,326.92,347.95,336.30,340.85,330.55,L7
2001-08-15 22:01:02+00:00,,,,,314.46,319.63,304.12,311.88,,232.72,240.56,,322.30,315.54,313.19,322.59,293.05,309.57,319.29,320.99,319.31,304.42,307.16,316.61,323.09,316.99,310.28,286.52,298.12,315.67,321.46,324.73,324.29,329.26,246.77,250.58,258.42,280.61,,350.21,336.30,337.57,323.27,L7
2001-08-24 21:54:48+00:00,,,,,,,,302.96,,283.80,256.43,,,,286.51,322.93,298.50,313.37,,289.54,286.92,278.19,,,,,,,,,,,,,238.00,228.52,241.68,,374.58,386.98,346.99,340.29,351.34,L7
2001-09-25 21:54:28+00:00,371.42,383.38,375.61,358.98,358.96,346.76,355.83,346.58,347.63,358.84,,362.96,335.20,333.80,332.03,347.80,360.10,367.58,359.66,350.97,347.48,355.67,358.23,358.36,351.53,335.81,338.04,298.52,327.53,345.22,340.69,351.86,351.97,351.86,,,,,361.68,358.77,357.30,354.25,352.53,L7
2001-11-19 22:00:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.90,L7
2001-12-30 21:54:37+00:00,346.16,,339.41,337.12,326.56,324.21,317.38,318.06,327.19,329.75,,,,,,,,,,,,,,,,,,,289.54,308.76,315.27,328.02,330.00,334.65,324.13,325.10,325.39,323.20,,,,,,L7
2002-01-06 22:00:55+00:00,,393.52,377.64,367.99,378.03,,,,,,,382.97,365.30,,,,,,,,,,,,368.12,339.75,,314.84,337.87,352.09,367.64,,,381.82,376.55,364.96,368.84,379.87,401.52,,372.19,383.16,367.42,L7
2002-02-07 22:01:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.03,315.67,328.22,338.76,344.35,346.32,343.22,330.49,341.87,355.56,372.60,366.70,349.92,350.27,346.31,L7
2002-02-16 21:54:54+00:00,373.85,355.73,343.81,351.70,363.03,,,,363.37,356.11,,343.74,338.53,344.51,352.99,347.31,333.98,328.36,354.17,372.45,369.89,365.55,356.58,349.38,343.93,331.41,323.77,306.82,323.01,334.98,336.91,350.73,353.73,361.02,362.79,348.98,353.93,371.68,382.32,378.93,360.68,355.46,355.42,L7
2002-03-11 22:01:07+00:00,,,,,,,,,,,,,,,,,,,,,358.50,357.28,344.48,344.89,334.87,315.56,315.64,299.73,331.35,324.15,335.81,333.78,339.66,349.76,353.00,367.07,369.76,357.76,355.03,357.81,345.93,345.18,348.28,L7
2002-03-20 21:54:48+00:00,353.04,349.82,345.57,332.28,330.04,338.63,338.07,336.04,336.23,339.33,,334.11,335.85,338.82,329.58,328.11,325.83,332.61,337.29,344.31,347.24,344.29,338.93,334.54,328.20,313.49,295.81,293.84,,304.33,317.19,318.50,326.27,333.41,343.85,358.83,361.63,363.40,361.31,355.89,343.79,348.88,339.80,L7
2002-05-30 22:00:49+00:00,359.73,351.17,326.48,,,,,,,,240.31,,,,,,322.94,321.89,329.65,,315.05,319.03,,,,,,,,,,,,,,,,,,337.33,326.20,336.69,315.52,L7
2002-07-10 21:54:25+00:00,,,,,,,,,,,264.01,,,302.69,,,,300.53,313.86,325.30,317.68,323.04,308.84,306.30,292.85,282.70,279.52,,,310.44,280.14,323.19,324.96,382.01,,,,332.40,330.28,332.92,,,,L7
2002-07-17 22:00:32+00:00,,,,,,,,,,,,,,,,,,314.23,,,,356.20,306.38,311.99,,285.18,,,340.74,,,,,,,,,,,,,342.17,303.63,L7
2002-08-02 22:00:25+00:00,360.28,385.38,,,369.12,361.35,348.78,329.44,318.33,315.68,,324.37,325.72,,342.28,344.32,350.21,350.98,,351.25,343.48,352.62,349.34,346.53,322.93,317.51,286.17,273.73,,321.54,324.53,333.47,350.95,355.13,358.63,353.54,369.09,,,381.18,368.84,343.72,,L7
2002-08-27 21:54:00+00:00,317.44,332.04,329.30,316.95,318.07,318.62,302.50,307.54,308.02,,272.56,,,308.13,314.42,322.79,317.04,319.09,310.45,310.22,321.74,336.80,341.49,329.77,311.76,308.60,297.39,303.78,301.33,312.23,317.20,319.49,321.52,327.78,326.50,,,300.86,339.66,343.54,339.25,346.43,335.10,L7
2002-10-05 21:59:55+00:00,,,,,,,,,,,,,,,323.32,330.29,332.28,323.17,323.11,333.66,335.19,332.14,319.61,314.52,307.56,298.25,304.15,288.12,328.08,330.15,329.77,327.56,322.46,326.92,314.12,325.96,319.08,333.86,349.53,354.55,339.96,350.24,346.00,L7
2002-10-14 21:53:43+00:00,322.95,333.31,315.40,331.21,325.05,317.31,304.03,311.32,323.77,301.02,298.06,294.70,296.56,307.36,325.35,340.44,343.31,,326.85,327.23,322.53,315.36,326.14,333.16,333.89,329.34,329.50,,327.55,342.83,341.20,332.75,316.46,325.83,333.01,333.84,341.86,356.93,364.89,370.76,343.83,349.09,348.50,L7
2002-10-30 21:53:49+00:00,309.12,323.04,305.51,353.32,329.40,315.60,303.06,311.40,301.59,288.89,287.43,292.85,297.03,338.87,340.74,344.29,,,326.52,303.26,307.91,334.67,352.66,330.81,318.55,319.06,321.02,316.29,,342.08,349.84,324.64,318.30,323.58,332.34,327.53,336.80,354.51,365.78,362.30,338.94,348.25,346.31,L7
2003-01-18 21:54:30+00:00,342.30,337.82,335.62,333.43,326.89,318.81,318.65,320.06,320.98,320.94,317.85,323.17,317.06,316.08,326.63,331.93,335.97,327.94,326.52,326.83,330.26,333.57,327.77,323.49,312.56,300.27,296.50,280.72,313.11,325.43,338.89,337.67,333.80,336.40,326.77,330.47,333.86,328.17,344.78,346.58,339.31,347.07,346.04,L7
2003-01-25 22:00:42+00:00,361.63,344.52,340.68,337.02,336.43,311.91,306.86,330.41,339.51,340.39,343.88,326.12,303.48,298.06,306.87,334.28,348.06,339.91,339.89,338.42,327.27,319.10,323.71,312.76,302.30,303.33,300.85,295.61,307.91,335.26,327.60,336.73,338.11,341.79,322.29,324.34,328.60,339.96,342.29,340.96,338.28,352.45,354.07,L7
2003-03-23 21:54:40+00:00,372.34,,,,,,324.81,307.07,354.24,345.83,365.40,,362.53,347.66,348.75,360.43,341.49,321.32,341.67,364.21,,391.28,317.31,,,328.55,337.83,322.49,337.35,,,,372.16,367.20,,,381.49,,364.84,346.17,336.89,356.01,355.14,L7
2003-04-08 21:54:47+00:00,327.58,323.47,324.06,320.95,319.00,304.26,300.29,271.44,,,,328.12,324.71,312.27,315.26,302.55,331.34,316.93,308.73,310.43,,369.91,329.25,304.63,286.87,,,296.22,,309.27,333.14,330.43,333.60,340.16,336.66,342.57,343.23,,321.26,334.81,323.67,340.21,330.69,L7
2003-04-24 21:54:46+00:00,348.64,342.98,343.39,345.11,355.25,,331.01,,315.44,318.73,,340.38,345.12,335.43,322.67,330.18,330.10,325.81,326.41,343.10,359.14,354.18,332.35,305.47,294.41,299.52,303.81,313.98,325.98,340.75,346.02,344.91,335.39,351.07,358.19,353.15,351.86,,320.11,330.45,330.20,345.07,333.15,L7
2003-07-21 21:42:33+00:00,,,,,,,,,,,,,,,,,,349.81,343.13,332.86,324.46,349.33,354.88,328.96,285.41,291.19,300.38,284.16,,289.49,325.78,356.62,,369.48,,,,279.38,307.07,,363.70,347.68,,L5
2003-07-28 21:48:52+00:00,,,,,,,,,,,,,,,,,,,,,,366.63,,,,,,,,,,,,,,,,,,,,,,L5
2003-07-29 21:54:29+00:00,,,,,,,,,,,,,,,310.35,,333.80,325.87,323.56,323.34,324.97,326.73,326.89,,,,300.12,278.81,,294.58,,335.15,333.48,,,,288.27,300.59,,,,,331.82,L7
2003-08-06 21:42:51+00:00,364.25,329.97,316.61,331.35,364.29,,343.57,,338.16,314.42,224.58,,319.62,327.86,324.46,336.37,345.33,340.88,330.69,314.14,322.65,347.49,356.65,337.62,287.84,292.83,311.23,296.55,,290.00,325.66,364.32,382.07,374.06,340.73,,253.38,285.58,317.06,,356.65,363.26,322.97,L5
2003-08-13 21:49:09+00:00,,,,,,,,245.11,,,255.48,,,304.71,,,,,,,,333.35,325.33,317.47,305.09,308.04,311.57,299.03,307.99,319.56,328.62,351.46,355.55,355.91,,,287.60,301.82,335.44,344.99,336.78,338.99,333.55,L5
2003-08-30 21:54:22+00:00,343.71,326.10,311.41,,320.83,319.19,317.81,,311.27,311.94,280.73,,,,,327.71,330.17,333.90,325.54,322.41,321.59,325.03,319.82,309.92,303.10,303.93,,,,,319.88,324.80,329.58,331.17,,,287.37,301.40,335.51,345.03,333.47,,,L7
2003-09-22 22:00:24+00:00,,,319.10,333.59,318.89,313.42,316.26,,323.29,323.43,,,,,,,,325.66,320.42,332.13,326.57,328.49,325.26,325.38,317.04,,,,,,,,336.74,340.63,349.37,343.16,,,341.83,345.00,,,,L7
2003-10-25 21:44:04+00:00,360.68,353.67,349.34,351.42,335.87,328.57,320.91,,337.42,338.98,,335.77,333.74,324.92,336.60,331.48,330.42,326.91,326.95,328.06,330.12,327.19,321.79,330.59,324.27,313.46,306.91,273.70,304.22,322.65,324.67,330.16,332.96,344.43,330.67,333.06,,332.69,351.74,352.65,343.31,351.92,346.32,L5
2003-11-17 21:50:33+00:00,,,,,,,,239.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2003-11-18 21:54:39+00:00,,364.58,368.23,367.20,356.46,346.16,348.48,341.10,349.02,338.97,332.60,333.65,358.46,,,,325.49,319.96,327.12,327.22,318.10,332.09,345.25,355.21,352.91,340.37,318.70,311.48,,,,345.72,355.56,360.79,360.13,351.33,354.43,357.32,354.27,340.62,336.20,353.70,343.58,L7
2003-12-04 21:54:43+00:00,,,,,335.84,325.13,323.84,321.23,312.48,307.87,316.02,320.91,336.04,333.52,336.03,,,,315.77,314.22,314.24,320.33,328.28,337.10,341.03,328.59,314.45,290.29,285.67,308.77,,,,,347.07,349.78,344.64,340.18,345.11,345.31,330.03,337.39,337.98,L7
2004-01-04 21:50:58+00:00,,,,,,,,,,,321.13,327.33,324.29,327.58,340.07,347.41,343.20,323.64,316.95,317.54,312.63,307.60,309.57,309.79,316.08,334.78,323.61,296.38,286.67,323.95,330.05,336.52,338.10,345.19,340.17,343.64,336.39,332.36,338.06,355.36,344.59,351.29,347.46,L5
2004-01-21 21:55:02+00:00,354.93,358.50,356.74,357.08,340.08,338.36,,,,,331.35,327.26,324.25,326.14,,,,,328.34,333.55,334.30,,,,,310.55,293.81,269.60,315.86,325.61,321.86,321.62,332.25,339.16,324.33,318.15,320.75,,,,343.46,344.55,346.83,L7
2004-02-14 21:44:57+00:00,369.64,323.55,336.87,346.32,352.54,347.66,340.15,320.37,310.47,294.46,306.07,291.70,272.71,317.84,329.73,332.40,341.45,335.11,321.17,314.32,316.95,308.91,,,,,,,,,,,,,,,,340.08,347.68,344.10,337.70,342.95,336.99,L5
2004-02-21 21:51:11+00:00,348.06,347.93,334.88,329.23,322.71,323.94,316.84,306.64,308.01,306.77,311.20,311.69,306.21,306.26,321.27,323.40,322.92,311.62,311.93,309.59,312.48,314.21,312.18,310.24,315.23,300.32,282.03,247.19,276.60,297.07,316.67,320.63,317.61,318.12,304.71,305.16,305.40,319.96,331.06,347.75,337.36,345.12,342.13,L5
2004-03-09 21:55:15+00:00,371.39,364.21,352.17,341.69,334.48,335.29,332.07,329.35,324.60,,,,,314.49,321.99,327.48,331.73,329.76,324.45,327.93,326.36,325.65,328.12,328.51,,,,248.33,288.48,316.85,326.35,330.99,337.92,349.08,351.63,350.01,,323.43,338.64,,,,,L7
2004-03-17 21:45:08+00:00,351.36,345.16,340.78,317.31,308.16,329.15,323.08,320.69,324.92,314.06,311.02,311.99,286.14,304.55,307.45,313.60,317.77,326.38,323.28,318.65,320.09,322.49,329.23,325.43,318.46,307.61,291.75,251.25,253.50,285.14,305.65,317.05,326.65,334.00,337.82,343.84,286.05,306.44,325.94,329.44,324.33,340.23,338.54,L5
2004-03-25 21:55:18+00:00,372.32,358.53,352.39,350.39,347.10,324.00,,,,327.23,321.17,317.88,311.24,305.00,308.68,317.09,323.88,325.12,317.55,313.66,309.03,,,,,326.02,315.51,288.32,,301.21,317.55,326.81,337.09,349.55,358.47,363.26,,,,334.96,333.55,345.56,335.84,L7
2004-04-10 21:55:14+00:00,,,372.55,367.67,358.90,344.39,339.98,307.43,298.47,295.65,291.31,283.29,,,,,310.30,311.83,307.94,305.69,312.56,307.74,314.23,330.63,,314.74,308.99,318.14,,,,312.83,322.44,338.64,355.68,362.28,,,,340.33,332.52,341.58,332.06,L7
2004-04-18 21:45:49+00:00,352.14,361.29,364.53,368.40,348.08,336.96,323.06,322.80,316.60,262.43,272.35,253.87,,304.11,316.27,324.00,328.18,326.47,330.99,329.00,327.58,330.42,328.24,329.90,316.06,306.24,313.92,294.55,,323.24,319.13,326.11,333.39,340.78,,,295.87,305.75,328.13,341.37,334.82,341.92,333.89,L5
2004-04-25 21:52:11+00:00,,,,,,,,,,,,,,,220.81,,238.66,,,,289.82,287.34,,,,,,,,,,,,,,,,275.74,298.05,311.88,314.30,327.25,303.11,L5
2004-05-12 21:55:13+00:00,,,,,349.50,354.07,349.49,284.66,,,224.16,212.10,321.08,314.94,,,,,,,,313.29,334.40,,326.33,321.10,307.49,301.92,281.72,305.01,,,,344.49,347.04,353.00,,,,340.72,330.46,333.08,316.16,L7
2004-05-19 22:01:23+00:00,,,,,,,,,,,,,,,,,,327.46,331.49,337.94,342.43,343.82,332.53,334.44,325.98,,,,,,,,333.65,340.40,271.97,,295.20,311.62,328.50,,,,,L7
2004-06-04 22:01:19+00:00,,389.83,383.62,,,,,,,,,,,,,,252.83,,,,,,,,,,,,,,,,,,,,260.25,,280.24,,,,,L7
2004-06-12 21:53:35+00:00,,,,,,,,,,208.55,221.73,200.72,,,231.05,,,316.66,331.92,,316.21,,,,,,,,,,,,,,233.72,255.04,259.23,287.11,300.87,322.09,325.67,334.45,294.83,L5
2004-07-06 22:01:12+00:00,,,,,,,,,,,,,,,,296.50,,,,,,294.93,,,,,,,,,290.71,277.01,,,237.34,234.98,253.95,,,,,,,L7
2004-07-07 21:48:09+00:00,,,,,,,,,,187.95,210.57,201.99,,,222.20,218.27,219.45,247.69,268.36,,,,,,,,,,,,,,,,220.42,234.23,242.74,277.45,301.10,310.62,318.63,330.08,308.14,L5
2004-07-23 21:48:33+00:00,,,,,,,,,,212.00,215.29,204.47,,,216.68,215.76,229.37,274.75,291.52,,284.62,299.64,,306.96,,,310.78,303.08,,299.22,325.28,315.78,305.29,,232.61,239.77,253.77,278.08,305.66,317.00,323.11,333.13,299.88,L5
2004-07-30 21:54:52+00:00,,,,,,,,,,,,,,,216.06,215.22,220.73,,,,,,,,,,,,,,,,,,,,259.05,,267.79,,,,,L5
2004-07-31 21:54:51+00:00,,,,,,,,,,,262.03,,,250.25,,255.18,,312.68,316.21,328.80,,,,305.49,305.24,296.24,298.29,284.89,260.85,319.52,316.21,328.73,321.52,,259.61,,,,,332.50,329.99,340.93,323.44,L7
2004-08-07 22:01:01+00:00,,,,,,,,,,,,,,,,,,,283.93,292.51,,293.04,269.37,280.43,,,,,,,,,,,262.78,227.06,298.80,262.69,298.52,291.58,292.36,,,L7
2004-08-24 21:49:18+00:00,,358.59,370.05,350.70,,300.51,321.11,,289.24,217.16,230.62,207.51,,286.36,298.88,301.74,292.77,323.95,330.77,339.80,312.60,302.40,303.51,305.30,309.68,313.20,311.44,295.93,250.17,326.24,330.12,334.77,319.75,309.40,311.97,237.02,,283.11,,329.70,327.45,338.76,338.45,L5
2004-09-09 21:49:43+00:00,351.42,367.42,370.24,361.27,346.01,339.27,343.90,,,,,304.05,319.86,322.94,321.21,332.98,325.96,341.49,345.49,342.15,336.04,321.21,329.64,330.10,333.04,336.79,339.03,327.91,,355.26,349.88,345.65,343.67,346.27,338.31,323.19,324.71,343.58,341.26,343.57,340.85,350.70,350.50,L5
2004-09-25 21:50:07+00:00,333.57,336.90,332.47,326.05,321.99,316.59,310.79,310.71,308.61,,,307.74,297.92,302.86,312.34,316.99,318.02,308.78,312.29,314.88,313.34,309.12,310.45,303.53,309.89,305.54,317.70,310.39,,320.90,326.51,330.66,328.61,328.38,313.45,289.84,293.16,304.57,336.76,337.26,332.07,341.05,339.55,L5
2004-10-18 21:56:47+00:00,,,,,293.08,288.40,280.50,267.81,,,257.16,,,,,284.26,,,271.78,276.40,277.61,277.84,271.62,263.73,,,,,,,,,,,,257.17,264.02,284.81,315.34,,,,,L5
2004-10-19 21:54:43+00:00,,,364.25,347.05,347.44,352.97,315.16,,,,314.79,295.31,283.20,298.97,303.52,313.32,315.51,313.99,311.03,338.40,327.79,319.58,,,,321.55,321.52,320.32,,340.62,346.18,358.08,350.94,353.50,,,,,,,343.82,353.98,,L7
2004-10-27 21:50:47+00:00,348.33,349.10,327.27,330.36,321.28,316.68,309.02,305.93,309.53,,317.31,311.77,310.25,309.40,317.85,323.33,326.34,315.23,315.12,317.72,319.74,318.20,310.53,302.00,303.34,293.68,302.04,290.31,290.06,313.94,320.78,329.59,326.92,328.53,312.95,,,310.79,332.15,342.80,339.26,346.20,341.19,L5
2004-11-03 21:57:06+00:00,,,293.86,,292.65,291.27,289.21,292.78,,,,,,,,285.89,290.02,281.57,289.79,295.19,315.52,317.41,304.18,266.03,266.62,,,288.43,,,282.66,303.37,323.68,317.55,304.40,258.18,273.07,299.28,318.51,317.59,310.99,326.34,330.62,L5
2005-01-14 22:01:36+00:00,,,,,,,,,,,,,308.39,307.98,312.98,307.16,311.20,307.82,309.45,307.96,,,,,,,,311.48,289.23,307.89,313.03,330.24,337.29,327.74,319.52,,,,,,,,351.38,L7
2005-01-22 21:58:26+00:00,363.73,368.88,,335.68,323.12,314.53,306.00,308.53,306.31,,319.40,324.23,320.66,322.69,341.29,339.79,321.69,313.75,316.85,303.34,284.29,314.88,,,,308.88,252.39,221.51,262.40,,334.86,334.94,335.45,333.06,322.02,,,332.75,345.38,343.19,339.52,345.47,,L5
2005-01-23 21:55:25+00:00,,,,,,,,,,254.64,297.36,302.43,296.94,,,,315.89,312.34,318.55,322.07,,319.42,312.31,299.83,298.81,293.33,262.60,236.19,,,,,326.14,328.75,308.31,,,326.94,338.91,341.82,335.69,345.08,349.02,L7
2005-02-08 21:55:35+00:00,349.14,344.73,,,,,313.98,312.31,314.85,313.97,308.63,316.55,317.23,318.98,323.07,327.91,326.99,,,,,323.46,315.29,306.68,306.65,299.21,292.97,247.39,296.98,311.77,316.40,320.03,319.60,,,,,324.93,337.24,342.77,329.62,341.60,340.22,L7
2005-02-15 22:01:49+00:00,,,,,,,,,,,,,,,,,,,,,284.16,,281.24,,,,,,,,,,,,,235.67,240.28,,297.35,310.75,304.39,314.63,,L7
2005-02-24 21:55:41+00:00,345.67,,,,332.13,323.98,311.67,310.12,307.72,307.80,308.35,315.02,313.99,310.67,320.47,315.08,,,,321.94,327.68,323.04,310.64,306.43,302.34,294.09,287.23,285.91,290.72,314.58,319.89,,,,314.28,326.41,,324.98,335.89,337.31,328.10,336.96,336.10,L7
2005-03-04 21:52:52+00:00,349.26,348.10,345.45,335.47,335.62,321.69,316.33,307.88,298.77,289.54,308.37,312.81,317.25,307.82,326.55,335.99,336.21,316.43,309.91,327.02,328.35,318.98,311.92,310.41,309.15,303.87,294.03,286.24,277.20,311.39,315.42,317.68,327.64,333.00,338.92,329.92,,343.70,331.34,330.80,326.57,340.20,343.86,L5
2005-03-11 21:59:07+00:00,,,,,316.46,314.51,304.65,298.27,286.41,268.26,279.50,,,,,,,,305.50,311.82,317.67,310.83,298.39,293.10,284.62,279.66,,,263.93,291.29,298.97,308.02,314.25,300.49,,290.29,285.68,295.18,319.62,327.98,314.27,329.65,327.18,L5
2005-03-19 22:01:54+00:00,,,,,,,,,,,,,,,,,337.02,325.23,315.04,321.59,326.94,325.16,313.16,302.21,,,,,,,,310.41,311.77,330.64,329.85,328.33,303.25,278.02,320.71,,,,,L7
2005-04-12 21:59:19+00:00,346.27,325.87,320.11,315.95,316.07,314.45,303.08,295.25,295.44,256.14,298.75,,256.83,313.79,316.91,318.14,326.39,337.59,328.40,313.95,309.93,315.92,311.87,302.99,301.48,295.02,301.17,303.61,,329.03,327.85,328.81,338.81,336.76,320.22,263.60,272.75,294.73,327.42,334.17,334.86,348.75,341.19,L5
2005-04-21 21:53:10+00:00,322.99,326.21,309.01,292.84,311.10,305.05,292.97,298.69,301.88,260.03,264.00,,251.11,300.54,314.18,322.72,322.51,317.77,317.40,316.80,305.65,308.33,302.15,292.82,290.51,281.27,,,244.32,293.33,303.65,312.95,315.38,321.85,282.02,295.50,285.65,300.95,,,,,,L5
2005-05-22 22:01:48+00:00,,,,,,,,,,257.49,245.95,237.07,220.06,243.55,,,310.13,311.92,,,,,,,,287.57,288.80,289.52,,311.31,271.86,319.00,314.40,,,,,,,,323.51,338.22,314.99,L7
2005-06-08 21:53:33+00:00,,,,,,,,,,217.81,246.32,232.13,212.23,229.87,,,,,300.19,301.28,312.59,311.91,,307.76,305.82,294.42,293.95,277.07,228.54,260.73,237.66,,,,259.07,277.45,280.46,301.81,318.63,324.88,326.73,332.61,295.86,L5
2005-06-15 21:59:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.86,353.45,320.99,345.13,311.91,L5
