dates,satname,nzd0206-0000,nzd0206-0001,nzd0206-0002,nzd0206-0003,nzd0206-0004,nzd0206-0005,nzd0206-0006,nzd0206-0007,nzd0206-0008,nzd0206-0009,nzd0206-0010,nzd0206-0011,nzd0206-0012,nzd0206-0013,nzd0206-0014,nzd0206-0015,nzd0206-0016,nzd0206-0017,nzd0206-0018,nzd0206-0019,nzd0206-0020,nzd0206-0021,nzd0206-0022,nzd0206-0023,nzd0206-0024,nzd0206-0025,nzd0206-0026,nzd0206-0027,nzd0206-0028,nzd0206-0029,nzd0206-0030,nzd0206-0031,nzd0206-0032,nzd0206-0033,nzd0206-0034,nzd0206-0035,nzd0206-0036,nzd0206-0037,nzd0206-0038,nzd0206-0039,nzd0206-0040,nzd0206-0041,nzd0206-0042
2001-08-08 21:55:01+00:00,L7,250.41,259.81,259.01,193.28,304.03,315.38,221.04,213.29,177.64,232.87,231.42,217.74,210.01,302.08,311.27,309.07,310.51,304.72,315.88,324.86,328.46,312.29,307.14,317.49,329.62,323.31,308.28,295.77,303.38,315.00,322.08,326.62,332.20,337.52,249.97,259.31,266.27,285.94,324.60,345.20,333.86,339.02,328.45
2001-08-15 22:01:02+00:00,L7,257.74,281.40,284.04,203.45,318.06,323.23,307.39,315.15,187.89,236.72,244.16,222.10,326.30,318.54,316.46,325.86,296.65,312.84,322.56,324.99,323.31,308.02,310.16,320.21,326.69,320.59,316.28,292.52,307.12,321.67,325.96,328.73,327.56,333.26,250.37,255.08,262.02,282.86,,352.46,338.30,339.07,324.98
2001-08-24 21:54:48+00:00,L7,,,,,,,,317.14,298.91,301.13,272.03,277.74,226.91,283.41,300.69,337.11,314.10,327.55,,306.87,304.25,293.79,275.91,285.14,283.58,,,195.66,182.96,,244.31,229.62,295.33,230.20,253.60,248.02,257.28,,382.79,396.73,355.66,346.79,358.77
2001-09-25 21:54:28+00:00,L7,388.42,400.38,392.61,378.41,372.56,360.36,368.19,358.94,361.23,373.95,386.34,378.07,350.31,345.13,344.39,360.16,373.70,379.94,372.02,366.08,362.59,369.27,369.56,371.96,365.13,349.41,360.71,321.19,361.53,367.89,357.69,366.97,364.33,366.97,380.84,385.32,380.23,376.94,368.84,367.27,364.86,359.92,359.01
2001-11-19 22:00:44+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.76
2001-12-30 21:54:37+00:00,L7,309.16,303.49,302.41,294.83,296.96,294.61,290.47,291.15,297.59,296.86,292.02,289.88,,,,,,,,,,,,,,,,,215.54,259.43,278.27,295.13,303.09,301.76,294.53,288.10,295.79,304.70,,,,,
2002-01-06 22:00:55+00:00,L7,451.00,419.52,403.64,397.70,398.83,406.65,402.68,411.75,425.70,430.20,,406.08,388.41,,,,,,,,,,,,388.92,360.55,,349.51,389.87,386.76,393.64,410.54,410.25,404.93,397.35,390.96,389.64,392.87,412.47,424.54,383.75,391.83,377.32
2002-02-07 22:01:06+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.03,317.00,329.22,339.65,345.08,347.21,344.02,331.49,342.67,356.06,373.02,367.20,350.36,350.60,346.69
2002-02-16 21:54:54+00:00,L7,369.35,351.23,339.31,346.56,359.43,350.04,343.50,352.20,359.77,352.11,341.77,339.74,334.53,341.51,349.72,344.04,330.38,325.09,350.90,368.45,365.89,361.95,353.58,345.78,340.33,327.81,317.77,300.82,314.01,328.98,332.41,346.73,350.46,357.02,359.19,344.48,350.33,369.43,380.43,376.68,358.68,353.96,353.71
2002-03-11 22:01:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,336.94,337.88,328.31,325.49,315.47,296.16,283.31,267.40,282.85,291.82,311.56,312.22,322.02,328.20,333.60,342.82,350.36,345.64,344.82,345.68,335.15,337.10,339.04
2002-03-20 21:54:48+00:00,L7,364.04,360.82,356.57,344.85,338.84,347.43,346.07,344.04,345.03,349.11,347.36,343.89,345.63,346.15,337.58,336.11,334.63,340.61,345.29,354.09,357.02,353.09,346.26,343.34,337.00,322.29,310.48,308.51,310.66,319.00,328.19,328.28,334.27,343.19,352.65,369.83,370.43,368.90,365.94,361.39,348.68,352.55,343.99
2002-05-30 22:00:49+00:00,L7,357.98,349.42,324.73,196.47,211.79,219.07,230.43,212.66,183.11,229.41,238.91,215.10,161.20,189.71,233.76,,321.54,320.62,328.38,,313.49,317.63,,,,,,,,,,,,156.54,246.05,252.83,265.93,282.58,317.45,336.46,325.42,336.11,314.85
2002-07-01 22:00:39+00:00,L7,624.98,592.09,551.00,612.99,576.57,520.51,234.92,214.25,184.87,197.29,,151.97,146.06,176.25,,,196.71,,,,170.05,175.27,,,,,,,,,,,,,,,,247.19,243.64,,,,
2002-07-10 21:54:25+00:00,L7,249.58,227.69,206.75,191.60,205.20,216.55,231.19,210.31,188.80,218.73,237.21,223.33,197.84,280.36,234.76,229.31,,276.17,289.50,295.52,287.90,296.24,286.51,279.50,266.05,255.90,234.85,195.03,173.02,265.77,246.64,293.41,300.60,352.23,507.10,526.57,486.64,315.65,316.17,316.17,,,
2002-07-17 22:00:32+00:00,L7,250.77,246.13,167.38,189.74,206.09,215.77,225.76,212.11,182.06,229.80,234.84,218.95,199.44,225.09,234.83,230.36,,334.41,,393.22,389.97,378.40,324.88,334.19,,307.38,370.53,395.61,396.24,,,,,,,,,,,,,351.42,314.20
2002-08-02 22:00:25+00:00,L7,378.78,403.88,410.18,397.07,383.92,376.15,362.23,342.89,333.13,332.12,,340.81,342.16,357.91,355.73,357.77,365.01,364.43,380.96,367.69,359.92,367.42,361.67,361.33,337.73,332.31,310.84,298.40,304.81,346.21,343.03,349.91,364.40,371.57,373.43,372.04,383.89,,,390.43,377.06,349.89,
2002-08-18 22:00:21+00:00,L7,,,,,,,,,,,,,178.64,196.56,219.65,208.20,214.06,,,190.77,233.94,193.71,,234.62,228.96,,148.39,120.66,92.10,,,,,,,,,,,,,,
2002-08-27 21:54:00+00:00,L7,315.94,330.54,327.80,315.24,316.87,317.42,301.41,306.45,306.82,256.66,271.36,234.87,240.20,307.13,313.33,321.70,315.84,318.00,309.36,308.89,320.41,335.60,340.49,328.57,310.56,307.40,295.39,301.78,298.33,310.23,315.70,318.16,320.43,326.45,325.30,263.22,274.16,300.11,339.03,342.79,338.58,345.93,334.53
2002-10-05 21:59:55+00:00,L7,,,,,,,,,,,,,,,296.77,303.74,303.08,296.62,296.56,301.22,302.75,302.94,295.28,285.32,278.36,269.05,255.48,239.45,255.08,281.48,293.27,295.12,295.91,294.48,284.92,289.46,289.88,315.61,334.16,336.30,323.74,338.07,332.10
2002-10-14 21:53:43+00:00,L7,339.45,349.81,331.90,350.07,338.25,330.51,316.03,323.32,336.97,315.69,311.26,309.37,311.23,318.36,337.35,352.44,356.51,,338.85,341.90,337.20,328.56,337.14,346.36,347.09,342.54,351.50,363.41,360.55,364.83,357.70,347.42,328.46,340.50,346.21,350.34,355.06,365.18,371.84,379.01,351.16,354.59,354.79
2002-10-30 21:53:49+00:00,L7,328.37,342.29,324.76,375.32,344.80,331.00,317.06,325.40,316.99,306.00,302.83,309.96,314.14,351.70,354.74,358.29,,,340.52,320.37,325.02,350.07,365.49,346.21,333.95,334.46,346.69,341.96,321.52,367.75,369.09,341.75,332.30,340.69,347.74,346.78,352.20,364.14,373.89,371.92,347.50,354.67,353.64
2002-11-06 22:00:05+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,241.15,233.03,220.88,,135.74,131.56,161.83,202.60,221.46,211.29,203.86,218.41,232.34,233.80,244.44,265.52,,,,,
2003-01-18 21:54:30+00:00,L7,308.05,303.57,301.37,294.29,299.49,291.41,293.74,295.15,293.58,290.50,290.45,292.73,286.62,293.25,301.72,307.02,308.57,303.03,301.61,296.39,299.82,306.17,304.94,296.09,285.16,272.87,250.83,235.05,244.61,279.76,304.64,307.23,308.89,305.96,299.37,296.22,306.46,311.04,330.36,329.46,324.09,335.65,332.99
2003-01-25 22:00:42+00:00,L7,386.38,369.27,365.43,365.31,356.23,331.71,324.86,348.41,359.31,362.39,363.68,348.12,325.48,314.56,324.87,352.28,367.86,357.91,357.89,360.42,349.27,338.90,340.21,332.56,322.10,323.13,333.85,328.61,357.41,368.26,352.35,358.73,356.11,363.79,342.09,349.09,348.40,352.34,352.71,353.34,349.28,360.70,363.50
2003-03-23 21:54:40+00:00,L7,387.34,399.88,400.99,403.04,417.93,380.03,335.72,317.98,366.24,359.16,377.40,382.10,375.86,357.66,359.66,371.34,353.49,332.23,352.58,377.54,412.66,403.28,327.31,,360.28,340.55,357.83,342.49,367.35,396.41,394.12,435.16,383.07,380.53,391.23,402.97,393.49,,371.16,353.67,343.56,361.01,360.85
2003-04-08 21:54:47+00:00,L7,337.83,333.72,334.31,332.66,327.20,312.46,307.74,278.89,263.68,289.17,,337.23,333.82,319.10,322.71,310.00,339.54,324.38,316.18,319.54,,378.11,336.08,312.83,295.07,,,309.89,305.92,322.94,343.39,339.54,341.05,349.27,344.86,352.82,351.43,,325.58,339.93,328.23,343.63,334.59
2003-04-24 21:54:46+00:00,L7,362.14,356.48,356.89,360.54,366.05,361.87,340.83,322.59,326.24,330.73,,352.38,357.12,344.43,332.49,340.00,340.90,335.63,336.23,355.10,371.14,364.98,341.35,316.27,305.21,310.32,321.81,331.98,352.98,358.75,359.52,356.91,345.21,363.07,368.99,366.65,362.66,,325.79,337.20,336.20,349.57,338.29
2003-07-21 21:42:33+00:00,L5,,,,,,,,,,,,,192.36,224.12,,,,364.72,358.04,351.08,342.68,365.73,368.55,345.36,301.81,307.59,327.71,311.49,276.59,316.82,346.28,374.84,403.14,387.70,241.21,253.48,262.41,289.63,315.70,,372.81,354.51,
2003-07-28 21:48:52+00:00,L5,,,,,,,267.81,398.82,513.69,627.38,,,,,,,,,,,,343.83,,,,,,,,,,,,,,,,,,,,,
2003-07-29 21:54:29+00:00,L7,251.75,249.00,169.32,191.70,,,,,,,,,200.78,256.30,287.80,,309.00,303.32,301.01,295.78,297.41,301.93,306.22,,,,258.79,237.48,183.24,253.25,236.28,307.59,310.93,231.62,238.19,253.34,263.47,285.09,,,,,320.01
2003-08-05 22:00:35+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-06 21:42:51+00:00,L5,386.25,351.97,338.61,356.49,381.89,378.70,359.57,353.41,355.76,333.98,242.18,226.16,339.18,342.53,340.46,352.37,362.93,356.88,346.69,333.70,342.21,365.09,371.32,355.22,305.44,310.43,340.56,325.88,285.97,319.33,347.66,383.88,398.07,393.62,358.33,256.77,270.98,296.58,326.32,,366.43,370.59,331.35
2003-08-13 21:49:09+00:00,L5,,,,,,95.42,211.21,223.47,186.54,233.65,231.68,220.55,205.72,284.88,,,,,,,,309.55,305.50,293.67,281.29,284.24,271.90,259.36,248.49,279.89,298.87,325.02,333.91,329.47,252.51,258.21,263.80,286.95,322.91,330.11,323.56,329.07,322.22
2003-08-30 21:54:22+00:00,L7,325.21,307.60,292.91,192.44,306.03,304.39,304.36,306.63,296.47,295.50,265.93,,,,,314.26,315.37,320.45,312.09,305.97,305.15,310.23,307.49,295.12,288.30,289.13,,,,,301.38,308.36,316.13,314.73,264.58,261.60,272.57,292.15,327.72,335.78,325.25,,
2003-09-22 22:00:24+00:00,L7,,,317.35,331.59,317.49,312.02,314.99,321.68,321.89,321.87,,,,,,,,324.39,319.15,330.57,325.01,327.09,324.09,323.98,315.64,,,,,,,,335.47,339.07,347.97,341.41,341.28,,341.09,344.12,,,
2003-10-25 21:44:04+00:00,L5,317.93,310.92,306.59,302.56,301.67,294.37,289.82,290.36,303.22,300.98,298.20,297.77,295.74,296.42,305.51,300.39,296.22,295.82,295.86,290.06,292.12,292.99,293.29,296.39,290.07,279.26,249.91,216.70,218.72,265.65,281.92,292.16,301.87,306.43,296.47,290.31,300.64,311.31,333.74,331.28,324.31,337.67,330.03
2003-11-17 21:50:33+00:00,L5,,,,,,,446.47,254.61,251.48,230.42,230.77,217.03,,,,,,,,,258.57,204.42,,,,,,,,,,,,184.12,238.24,241.08,252.33,265.03,284.93,291.35,294.63,314.59,215.27
2003-11-18 21:54:39+00:00,L7,,383.33,386.98,388.63,371.46,361.16,362.12,354.74,364.02,355.64,347.60,350.32,375.13,,,,340.49,333.60,340.76,343.89,334.77,347.09,357.75,370.21,367.91,355.37,343.70,336.48,,,,362.39,369.20,377.46,375.13,370.08,369.43,366.70,362.16,349.99,344.53,359.95,350.72
2003-12-04 21:54:43+00:00,L7,,,,,332.44,321.73,320.75,318.14,309.08,304.09,312.62,317.13,332.26,330.69,332.94,,,,312.68,310.44,310.46,316.93,325.45,333.70,337.63,325.19,308.78,284.62,277.17,303.10,,,,,343.67,345.53,341.24,338.05,343.32,343.18,328.14,335.97,336.36
2003-12-19 21:50:51+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.73,
2004-01-04 21:50:58+00:00,L5,,,,,,,,,,,308.73,313.55,310.51,317.25,328.80,336.14,330.80,312.37,305.68,303.76,298.85,295.20,299.24,297.39,303.68,322.38,302.94,275.71,255.67,303.28,314.55,322.74,326.83,331.41,327.77,328.14,323.99,324.61,331.53,347.61,337.70,346.12,341.56
2004-01-21 21:55:02+00:00,L7,316.43,320.00,318.24,313.08,309.28,307.56,,,,,300.55,293.04,290.03,300.47,,,,,300.34,299.33,300.08,,,,,279.75,242.48,218.27,238.86,274.28,283.36,287.40,304.25,304.94,293.53,279.65,289.95,,,,326.35,331.72,332.16
2004-02-14 21:44:57+00:00,L5,387.64,341.55,354.87,366.89,366.94,362.06,353.24,333.46,324.87,310.46,320.47,307.70,288.71,329.84,342.82,345.49,355.85,348.20,334.26,330.32,332.95,323.31,,,,,,,,,,,,,,,,349.08,355.26,353.10,345.70,348.95,343.85
2004-02-21 21:51:11+00:00,L5,314.81,314.68,301.63,291.23,296.11,297.34,292.66,282.46,281.41,277.21,284.60,282.13,276.65,284.09,297.09,299.22,296.32,287.44,287.75,280.03,282.92,287.61,290.01,283.64,288.63,273.72,237.70,202.86,210.10,252.74,283.42,291.07,293.43,288.56,278.11,271.91,278.80,303.34,317.06,331.13,322.58,334.04,329.46
2004-03-09 21:55:15+00:00,L7,347.14,339.96,327.92,313.98,315.08,315.89,314.43,311.71,305.20,,,,,298.32,304.35,309.84,312.33,312.12,306.81,306.37,304.80,306.25,311.95,309.11,,,,216.00,239.98,284.52,302.10,309.43,320.28,327.52,332.23,325.76,328.50,311.30,328.43,,,,
2004-03-17 21:45:08+00:00,L5,335.61,329.41,325.03,299.31,295.56,316.55,311.63,309.24,312.32,300.06,298.42,297.99,272.14,294.05,296.00,302.15,305.17,314.93,311.83,304.65,306.09,309.89,318.73,312.83,305.86,295.01,270.75,230.25,222.00,264.14,289.90,303.05,315.20,320.00,325.22,328.09,273.45,298.56,319.31,321.56,317.33,334.98,332.54
2004-03-25 21:55:18+00:00,L7,368.32,354.53,348.39,345.82,343.90,320.80,,,,323.67,317.97,314.32,307.68,302.33,305.77,314.18,320.68,322.21,314.64,310.10,305.47,,,,,322.82,310.18,282.99,295.22,295.88,313.55,323.25,334.18,345.99,355.27,359.26,,,,332.96,331.77,344.23,334.32
2004-04-10 21:55:14+00:00,L7,,,384.05,380.81,368.10,353.59,348.34,315.79,307.67,305.87,300.51,293.51,,,,,319.50,320.19,316.30,315.91,322.78,316.94,321.90,339.83,,323.94,324.32,333.47,,,,323.05,330.80,348.86,364.88,373.78,377.76,,,346.08,337.63,345.41,336.44
2004-04-18 21:45:49+00:00,L5,317.89,327.04,330.28,329.26,320.68,309.56,298.15,297.89,289.20,231.99,244.95,223.43,227.15,281.28,291.36,299.09,300.78,301.56,306.08,298.56,297.14,303.02,305.41,302.50,288.66,278.84,268.25,248.88,239.25,277.57,284.88,295.67,308.48,310.34,257.74,260.43,268.47,288.63,313.71,324.24,319.60,330.50,320.84
2004-04-25 21:52:11+00:00,L5,236.02,244.82,170.15,172.58,189.01,201.71,,,,,,,204.05,215.83,225.90,216.04,244.26,260.48,274.42,279.04,296.04,292.94,,273.33,263.00,251.75,,182.78,183.37,,223.75,210.98,128.24,212.00,229.70,247.41,260.76,279.24,301.00,315.38,317.41,329.58,305.78
2004-05-12 21:55:13+00:00,L7,,,219.25,346.49,363.50,368.07,362.22,297.39,192.97,235.30,238.16,227.66,336.64,326.61,,,,244.67,229.93,197.59,,327.29,346.07,,340.33,335.10,330.82,325.25,316.72,328.34,,,226.84,360.05,361.04,370.50,369.70,,,349.47,338.24,338.91,322.83
2004-05-19 22:01:23+00:00,L7,,,,,,,,,,,,,,,,,,305.46,309.49,311.05,315.54,319.62,312.36,310.24,301.78,,,,,,,,311.65,313.51,247.77,255.91,271.00,296.49,315.76,,,,
2004-06-04 22:01:19+00:00,L7,,356.08,349.87,406.08,479.31,473.74,438.85,502.43,525.26,633.28,,,,,,223.22,225.83,,,,,159.06,,,,,,,,,,,,,,73.08,233.25,,266.03,,,,
2004-06-12 21:53:35+00:00,L5,,,,,,,,,185.09,214.33,226.93,206.50,183.63,214.26,235.78,221.81,,321.39,336.65,,321.99,,,,,,,,,,,,,,238.92,261.54,264.43,290.36,303.61,325.34,328.56,336.62,297.31
2004-07-06 22:01:12+00:00,L7,279.95,294.59,291.99,248.12,293.95,176.13,,,,,,,,203.34,,299.59,,,,,,298.33,,,,,,,198.20,,294.96,280.79,159.58,233.93,240.74,239.23,257.35,,,,,,142.24
2004-07-07 21:48:09+00:00,L5,251.00,129.75,172.82,184.49,197.76,212.36,218.46,201.91,181.47,203.51,224.57,217.55,192.31,223.45,234.93,231.00,233.45,260.42,281.09,296.44,,,,,,,,,,,,,,125.33,234.42,251.73,256.74,286.20,308.47,319.37,326.41,335.91,314.81
2004-07-14 21:54:31+00:00,L5,,,,,,,,,,124.28,,406.88,538.37,641.37,,,,,,,,,,86.72,,,,,,,,,,,,,,,,,,,
2004-07-23 21:48:33+00:00,L5,247.12,123.00,174.55,186.67,204.67,215.68,217.95,204.51,181.97,226.00,227.89,218.47,191.76,221.23,228.13,227.21,241.97,286.20,302.97,302.44,298.62,312.24,,319.56,,,331.78,324.08,354.15,320.22,341.03,329.78,316.74,223.82,245.21,255.52,266.37,285.96,312.29,324.88,330.11,338.38,305.88
2004-07-30 21:54:52+00:00,L5,,,,,,,,,,,,,154.82,175.80,194.06,193.22,196.53,,,,,,,,,,,,,,,,98.03,82.55,82.38,87.05,234.85,,255.05,,238.61,,
2004-07-31 21:54:51+00:00,L7,251.06,249.57,159.68,190.37,,,,,181.22,235.27,232.43,221.44,211.10,225.58,,228.27,,285.77,289.30,295.91,,,,275.89,275.64,266.64,248.96,235.56,186.85,270.19,279.21,295.84,294.61,234.12,230.01,,,,,314.00,313.55,328.60,309.34
2004-08-07 22:01:01+00:00,L7,,,,,,527.14,475.93,493.37,534.60,586.51,,574.14,511.12,,,,,,298.66,310.51,,309.24,282.87,296.63,243.46,231.03,,,,,,,,281.77,278.98,247.31,315.00,272.81,307.05,301.71,301.36,,
2004-08-24 21:49:18+00:00,L5,332.33,380.84,392.30,376.13,315.98,318.31,337.29,344.70,307.04,236.94,248.42,227.29,228.92,301.19,315.06,317.92,310.57,340.13,346.95,359.58,332.38,320.20,318.34,323.10,327.48,331.00,341.11,325.60,294.67,355.91,352.37,354.55,335.93,329.18,329.77,259.27,272.49,294.23,,340.83,337.34,346.18,346.93
2004-09-09 21:49:43+00:00,L5,355.92,371.92,374.74,366.41,349.61,342.87,347.17,355.79,356.13,336.77,316.12,308.05,323.86,325.94,324.48,336.25,329.56,344.76,348.76,346.15,340.04,324.81,332.64,333.70,336.64,340.39,345.03,333.91,351.12,361.26,354.38,349.65,346.94,350.27,341.91,327.69,328.31,345.83,343.15,345.82,342.85,352.20,352.21
2004-09-25 21:50:07+00:00,L5,321.82,325.15,320.72,312.62,312.59,307.19,302.24,302.16,299.21,304.06,293.22,297.30,287.48,295.03,303.79,308.44,308.62,300.23,303.74,304.44,302.90,299.72,302.62,294.13,300.49,296.14,302.03,294.72,283.70,305.23,314.76,320.22,320.06,317.94,304.05,278.09,283.76,298.70,331.81,331.39,326.85,337.13,335.07
2004-10-10 22:00:44+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-18 21:56:47+00:00,L5,,,,261.84,293.68,289.00,281.05,268.36,268.40,261.87,257.76,,,,,284.81,262.62,254.43,272.33,277.07,278.28,278.44,272.12,264.33,246.77,220.98,170.70,150.57,194.00,227.88,240.56,231.39,274.27,278.30,260.12,257.92,264.62,285.18,315.66,,,,
2004-10-19 21:54:43+00:00,L7,412.82,402.51,380.00,365.05,360.04,365.57,326.61,,,,327.39,309.31,297.20,309.47,314.97,324.77,328.11,325.44,322.48,352.40,341.79,332.18,,,,334.15,342.52,341.32,341.68,361.62,361.93,372.08,362.39,367.50,370.87,354.18,323.07,,,,350.82,359.23,
2004-10-27 21:50:47+00:00,L5,314.33,315.10,293.27,291.50,294.08,289.48,284.29,281.20,282.33,292.36,290.11,281.55,280.03,286.73,293.12,298.60,299.14,290.50,290.39,287.50,289.52,291.00,287.86,274.80,276.14,266.48,256.71,244.98,222.06,268.61,286.78,299.37,302.19,298.31,285.75,282.32,287.67,293.79,317.83,325.80,324.15,334.87,328.24
