,dates,jap0235-0000,jap0235-0001,jap0235-0002,jap0235-0003,jap0235-0004,jap0235-0005,jap0235-0006,jap0235-0007,jap0235-0008,jap0235-0009,jap0235-0010,jap0235-0011,jap0235-0012,jap0235-0013,jap0235-0014,jap0235-0015,jap0235-0016,jap0235-0017,jap0235-0018,jap0235-0019,jap0235-0020,jap0235-0021,jap0235-0022,jap0235-0023,jap0235-0024,jap0235-0025,jap0235-0026,jap0235-0027,jap0235-0028,jap0235-0029,jap0235-0030,jap0235-0031,jap0235-0032,jap0235-0033,jap0235-0034,jap0235-0035,jap0235-0036,jap0235-0037,jap0235-0038,jap0235-0039,jap0235-0040,jap0235-0041,jap0235-0042,jap0235-0043,jap0235-0044,jap0235-0045,jap0235-0046,jap0235-0047,jap0235-0048,jap0235-0049,jap0235-0050,jap0235-0051,jap0235-0052,jap0235-0053,jap0235-0054,jap0235-0055,jap0235-0056,jap0235-0057,jap0235-0058,jap0235-0059,jap0235-0060,jap0235-0061,jap0235-0062
0,1984-07-06 00:50:57+00:00,,,,,,,,,,,,,20.697341351228346,16.08177838495972,27.602677974080272,48.24113798624742,52.475672459796115,56.86342856641057,65.8305663418431,79.1440581458692,82.22399697957825,79.15077695307484,88.929587076253,85.04798228114234,86.63775707226829,89.91895654374812,88.75211215257208,90.72057047481783,92.5011945513304,86.96670466481866,90.63867419709348,94.84367702324414,97.84386301600793,100.21487483149593,100.06450920620439,105.94709334352264,117.9733768600123,124.94274064899716,128.91425173273413,137.86762561585354,140.10736358446684,148.39565126873,146.26124404673988,152.21554658272828,153.04966322757218,155.1557704505064,157.83264059964043,156.93959098725531,160.1027591515393,170.5075923697012,176.84700228347393,183.64342739792806,181.563128684875,189.86966400328046,199.70205949526238,201.39068922263485,194.24029413864022,196.20897321598568,195.47229564153554,192.67989607613652,183.51832786617692,193.44797496177304,185.71997571348652
1,1984-08-07 00:51:54+00:00,,-42.157689062809844,-36.8264257159298,-29.349292463496564,-19.365104674390757,-32.190259416673506,-23.10513037999803,1.9524303622281547,-0.9384049400931254,-7.518131998225031,2.011940186728866,25.10410620143793,29.187114689181016,28.337281216084016,33.32581427246788,47.76398398518317,50.650241475365945,61.32001684472815,64.48510625357905,76.18527771660956,80.91475999426774,83.23275923899008,81.99766330617788,80.02448879904159,82.49759005519286,80.44599078475483,79.22411033643913,81.26680502780017,85.33465198759508,87.66631912654304,92.53063014922445,91.33403173107921,92.62233879734283,97.89371125758274,100.81843704474907,111.5522118493123,123.94481260597345,129.13873624795946,138.64792523828,143.58762857329805,152.93152434758855,149.56230889028163,155.3175808211353,157.01508935327894,153.55885333451394,160.95224531543963,163.20729250674617,170.46930847116496,166.52782540436826,166.72404887151134,175.2839018165715,177.60871781757947,188.83129493930943,199.648875386852,201.00024609239165,209.62379617819585,197.0960596802402,196.69559062512562,194.38399884808595,195.970896356884,193.93926925796924,198.8136981231072,188.7758732787374
2,1984-10-26 00:52:25+00:00,-10.703286054565638,-15.213602183833398,-20.979223047043618,-25.721290647221846,-17.885986135597914,-10.392889977222033,-4.634649787376715,-7.7452380448089375,-9.84329428153313,-3.528924450853176,1.444740573243741,16.835387298618446,27.269898727452414,28.37224527699032,38.9505271795974,56.96142352454333,62.143656230854596,68.18892445973759,66.43546574368885,69.40656289883864,76.45773385354242,69.13041301961415,67.08179376599273,68.55875983848848,67.90468541206688,67.4485672231685,71.71656772684577,71.02560886589453,69.95023869230265,72.86129718740419,78.88762853559923,81.40381101829882,84.6871719107578,92.62902985977898,93.36137623272617,96.88651190685572,104.28137291824585,116.7450666325749,122.30589608020394,131.36529100409433,135.47912887238593,141.1769850459019,145.0746952932608,145.6661558372161,153.30868895488695,155.08796024506188,152.2730668949576,153.3578953841075,162.03233161738066,163.05032011413618,163.79377882454415,172.37843505657705,185.9304331040919,202.31993924758186,198.90103569462534,193.03893577472084,187.67882862492954,189.46361000742814,189.25596803154986,188.20371519669555,187.937700000403,192.51666225892114,189.04074471843128
3,1984-12-13 00:52:28+00:00,-12.96556769447902,-23.821082872203228,-22.12699619112024,-0.032471109734149906,2.734068300100927,6.68355557127621,20.08218162443911,4.656038056389824,5.580013306566348,8.450231017675467,11.454853560830186,25.269533985608557,33.65933214039799,41.8602334981303,48.8644213576389,62.36027088844055,66.14481543691406,72.62619891746556,73.65408217314182,76.54603998661945,75.18009541475011,76.31916259184092,80.85469270587834,80.27181235888159,76.65742189475606,74.10904868499212,78.72395832118995,79.5170793423653,78.15571659176781,84.37519486124877,80.92654532819184,81.62465604304812,87.35985290805048,97.55687582967948,98.84935433588707,107.06067117813903,113.73727289859082,122.03881899700222,132.85723367748395,140.2833565234428,146.52716345211724,154.77685681019614,156.42340907699466,154.3712613619905,155.13223071467326,155.98914448924904,164.03340841127797,165.25161923756897,165.26638336727842,165.50030860311875,166.2699380115027,174.82730501053032,183.05440325473984,189.18155667163725,201.55380624026694,199.67668842386348,200.9288306934137,197.99710445525182,200.6116744575967,192.42288233369857,194.69379777375966,198.63939834384013,197.07288281690813
4,1985-01-14 00:52:44+00:00,-17.674822768272556,-26.678003686361322,-14.255884641768196,5.266689133387061,22.38472618884574,18.89511723689954,30.293953595941268,15.662790410874535,8.107374517989891,19.151000912240907,33.49563456729804,34.810968102536464,42.71559068335202,50.21883946255418,62.39534585432835,69.19182887914464,73.07164137338422,76.11779308941819,82.71832765195533,87.88730728402975,84.91977701913618,85.80485159441363,83.10379891391804,86.40284899130715,87.99869203656199,94.7345361836851,91.46680863374377,89.23063830326227,94.68580247192084,91.85266770258781,93.07849460844777,98.74811837762094,97.79421347445853,109.17624993694422,110.09830964579264,127.03308582003703,128.91950737481906,139.35178625126449,149.48605021724055,152.5641432837594,163.16929889190934,162.47108272689525,168.94772887063263,172.43878242734337,171.37082388237542,168.48252025566356,171.30327352064438,173.41884185858166,178.55801385729777,169.5269456253001,177.1839819488029,182.7861997465,190.16191964815195,202.88147836997206,211.86012081048685,208.35385640085312,205.71503865909432,209.12777516074087,202.0757268933069,202.7082577763273,200.0874424601256,203.90795440323032,198.60632426582686
5,1985-02-15 00:52:50+00:00,-17.72274264447877,-9.472338896524574,-11.864080248308461,1.7490592493485149,14.98160391867517,17.35746309437037,8.143828358885617,2.273464688498887,-1.4081342442795388,9.611185514820226,27.64111502525255,34.553719304478584,42.65605508242997,45.76862997790983,59.659036680110425,64.9225861505065,68.10638239455119,69.00147352723859,76.19013732447674,70.6215107629087,74.26461693384238,75.27827023388836,70.26035033221022,74.74811525671814,76.89084658614621,75.35450680597025,77.01589132688109,80.36461379596233,83.24446929480932,84.67488260874642,88.26247976085531,92.72834998377637,93.31492335307703,101.97583203241875,106.40736149898557,115.87171538295972,120.52796534603186,120.38590905539297,130.3849199440765,138.5855199292496,145.1692075020837,152.38440585751826,152.53439909572623,164.3225179740504,161.80225197467539,165.06451709444104,165.95751824468724,171.33221149011996,170.4092530091703,170.13509586284636,180.83569183620727,182.69917922734282,190.5688634562154,193.41962172549762,196.2678919739618,204.07331240901686,204.21777730285285,200.7571752038463,193.18600301288956,196.45100704635874,199.61577284608904,207.7303589190725,202.6042516464251
6,1985-08-26 00:51:56+00:00,21.023387656300102,5.3650749858261175,-7.4354285010734555,-3.779053769328801,17.87014566454939,22.408286134746238,-5.500889067527919,-21.764277371450866,-10.364962708936483,7.170835642436719,12.648567938683488,19.38803228409569,44.88006906152809,43.42218660186824,35.83100259464319,39.83899642656576,47.75861170893126,56.588018879930225,55.74541987302392,62.03158136402827,66.64390767846672,60.00837512779432,58.88828496230445,67.55495801855932,63.50357426861897,57.57896715660471,64.94172681824074,52.989240750470984,67.37420752591586,71.29726957871699,62.31868385934308,75.35407226479016,81.72426751788566,77.07643729482426,85.15179226673878,84.20737343132018,96.04019809988287,103.44406921806817,117.6192264736257,119.22281953290752,127.1535378244789,126.4073840808205,130.8041192076241,130.56393355490488,144.15600907629,145.89357429906917,154.46994703521688,158.21030453832898,167.41200801020327,158.7280436429791,161.56067781538425,171.13983453591186,181.9891087331845,179.0095810234797,191.42933213262816,206.24309771960392,194.00999181059743,200.5901327743926,202.6232474802794,196.22855243235972,204.31199955384233,210.09371150772864,199.9217688509119
7,1986-01-17 00:49:45+00:00,36.76487220382879,27.140944310743613,21.195459093941523,24.38789682992338,21.880299582435153,21.73623705841208,21.685292553568686,16.602853173389732,29.227220106258255,37.94504653950562,42.416807025527895,53.02228343443664,59.79415807656753,61.04506321825594,67.02700370280729,64.31684124677271,71.6649350382639,81.6104356680625,81.71555074540487,91.96317721450978,90.30190233434702,88.92437745442406,78.92143109636353,80.6281472551436,79.40887508915098,80.44823781806627,80.2881287421556,80.64809508480155,77.01894989683385,84.72186768002845,82.035165001405,87.4417978016368,96.05581291320567,102.04093644006043,104.8328419722166,106.26731459604088,115.02094260683076,127.00714865860073,131.91653616300945,137.80282672516933,141.41864633230057,143.05357225963567,147.50428075547532,163.73873195881256,163.97605729703352,160.40440979967155,166.39600308418278,170.92346409978046,177.97008301505767,180.15957456130795,184.5210407220154,188.90822430238055,198.54374998312204,205.95545131997787,212.80138398453002,213.67212567757326,212.56315496545517,213.21372816065477,214.57514730843474,215.92091140819815,216.63028257208276,219.68551043662742,214.81347284562378
8,1986-04-23 00:47:39+00:00,17.85737871297355,16.15634579732813,36.10734285967515,45.96728942988472,27.546058579665484,18.286497007035358,15.309850791093163,8.633745949748757,10.208430811552647,17.32614076001464,25.826282591403036,37.9663915665579,46.57785851218183,56.09629184655228,56.111981393336826,58.04089582000893,62.209572828838496,64.1034058121886,63.78244154409299,63.49005007531866,65.5775191575058,64.02259677567167,58.384601995535135,61.520655312880535,61.12253014228594,57.0972510569901,58.678651592510974,60.686405023972696,65.5247400112341,63.676425259264285,65.15369103700479,73.11155800984184,77.84185791868764,78.93303766243164,86.41264359438304,97.15769973335028,103.6154537190817,113.04248820945973,113.70826972905368,120.56599398984208,125.99789904486178,129.85363964218618,136.05067927561709,138.31373826440242,148.85443185241715,157.21423117489576,154.73896311994108,158.37090093902495,164.02135105023868,164.96234525608563,172.166500918556,174.57761444739518,181.27194387001475,182.92255969143264,195.39738854675082,206.9783470734384,205.25657554646773,208.17400151471185,205.2674269509139,197.2038484167979,201.61181244707313,214.70243322382007,203.364603885478
9,1986-06-10 00:46:19+00:00,33.5237771697166,40.37116970705201,38.81409383842855,34.326329568256604,28.76869105020848,11.946382706798003,5.962761968763307,6.744076948761251,15.164831500559774,26.495640671717222,34.59160194450536,43.18583803989206,45.405035904349326,51.00077607002429,52.36195395520741,52.69169354288669,57.263764537644875,64.81015747916452,59.99123061803594,68.05237604551367,74.66492528469053,77.11137510992529,67.32467629660479,64.47949506335685,64.71077863702821,58.398624807563806,52.41629711097165,63.876361218048714,66.70494740791499,67.5646536759861,71.22000758183422,70.04667785161179,72.23754071850058,79.94444219303344,92.0703876470981,96.86296374274178,114.26617996462524,115.67877247954029,124.99061056981303,125.85225197054226,126.900080687581,126.93569203711161,141.4190231109371,144.12071328001133,147.2951174272612,151.57999321497942,160.35152559251244,153.33993343485656,165.93156174022576,161.74739427571532,161.57028792886163,172.57089994461882,180.61768277448374,198.6705496548837,206.00252389740223,211.0658848945343,202.49146847787787,201.96171645489497,200.5219970507148,197.90594427975415,202.386271372693,204.73566009004958,204.6060667802762
