dates,nzd0230-0000,nzd0230-0001,nzd0230-0002,nzd0230-0003,nzd0230-0004,nzd0230-0005,nzd0230-0006,nzd0230-0007,nzd0230-0008,nzd0230-0009,nzd0230-0010,nzd0230-0011,nzd0230-0012,nzd0230-0013,nzd0230-0014,nzd0230-0015,nzd0230-0016,nzd0230-0017,nzd0230-0018,nzd0230-0019,nzd0230-0020,nzd0230-0021,nzd0230-0022,nzd0230-0023,nzd0230-0024,nzd0230-0025,nzd0230-0026,nzd0230-0027,nzd0230-0028,nzd0230-0029,nzd0230-0030,nzd0230-0031,nzd0230-0032,nzd0230-0033,nzd0230-0034,nzd0230-0035,nzd0230-0036,nzd0230-0037,nzd0230-0038,nzd0230-0039,nzd0230-0040,nzd0230-0041,nzd0230-0042,nzd0230-0043,nzd0230-0044,nzd0230-0045,nzd0230-0046,nzd0230-0047,nzd0230-0048,nzd0230-0049,nzd0230-0050,nzd0230-0051,nzd0230-0052,nzd0230-0053,nzd0230-0054,nzd0230-0055,nzd0230-0056,nzd0230-0057,nzd0230-0058,nzd0230-0059,satname
2006-08-23 21:53:23+00:00,377.41,368.54,365.00,363.85,360.54,361.08,356.24,357.87,361.71,362.91,367.42,371.01,371.79,371.02,369.94,370.21,370.77,372.52,369.90,365.90,366.60,366.82,364.73,362.89,364.25,369.33,371.95,367.38,364.63,363.53,366.30,368.98,364.20,353.76,349.69,345.02,342.05,341.12,334.73,330.51,332.46,334.23,346.34,358.06,368.49,356.64,349.75,378.19,387.27,526.50,530.90,515.75,518.32,517.45,,403.42,376.21,330.24,327.58,355.44,L5
2006-08-31 21:49:28+00:00,376.86,368.11,367.37,365.65,362.13,362.50,357.01,358.67,362.44,363.65,367.87,371.44,372.10,371.71,370.63,370.38,370.72,372.84,369.92,366.80,367.19,366.40,364.29,362.50,363.90,369.33,371.95,367.38,364.63,363.48,366.48,368.63,363.76,354.37,349.90,345.57,342.69,341.91,336.49,333.14,335.04,336.37,349.41,360.06,370.35,372.03,367.65,372.83,467.39,511.37,511.22,506.05,516.70,525.57,,403.42,376.21,319.64,328.62,378.12,L7
2006-09-17 21:47:31+00:00,376.47,368.08,367.38,366.03,362.76,362.71,357.77,359.74,363.65,363.91,368.22,372.18,372.28,371.91,370.86,371.34,371.77,374.54,371.13,367.44,367.29,367.19,364.83,362.54,364.16,370.02,375.05,369.44,365.72,364.62,367.10,368.45,366.96,359.15,353.70,348.22,343.41,342.35,338.32,333.12,335.35,338.13,350.84,360.81,372.01,383.56,386.24,367.54,461.12,499.87,498.18,499.61,510.65,525.57,446.20,395.43,376.21,323.95,330.01,376.81,L5
2006-09-25 21:43:08+00:00,377.07,368.92,368.03,366.58,362.74,362.76,358.48,359.74,363.65,363.91,368.22,372.18,372.25,371.77,370.98,371.21,371.75,374.10,370.78,367.56,367.39,367.10,365.07,362.45,364.55,370.34,375.05,369.44,365.72,364.62,366.67,367.69,366.61,358.74,353.49,347.50,343.61,342.55,338.67,334.75,337.49,338.13,350.84,360.81,383.67,400.81,402.63,,466.05,472.26,490.55,497.26,512.52,530.22,446.20,395.43,376.21,336.41,344.50,375.09,L7
2006-10-10 21:53:56+00:00,376.30,368.22,367.35,366.01,363.81,363.44,359.89,360.64,364.62,365.30,370.03,374.03,373.45,371.73,370.88,371.20,371.46,373.07,369.93,366.88,366.74,366.51,364.65,363.45,365.04,370.54,375.45,370.87,367.33,366.45,366.73,366.68,365.63,358.56,352.52,346.74,342.98,342.22,340.00,336.93,339.59,342.34,355.46,367.50,392.03,420.72,442.83,,462.73,463.13,490.55,495.01,509.91,538.69,438.99,395.66,377.46,336.99,350.37,382.79,L5
2006-10-18 21:49:23+00:00,377.49,369.23,367.83,366.89,364.56,364.38,359.49,359.84,364.57,365.23,370.04,373.32,372.56,370.93,370.49,370.73,371.31,373.07,369.93,367.10,367.11,366.95,365.01,363.82,364.90,369.96,375.15,370.36,366.94,365.28,366.31,366.31,364.78,358.21,352.52,347.31,342.89,342.48,340.17,337.18,339.68,342.48,355.96,369.79,390.62,417.82,442.83,338.88,462.73,447.90,473.62,484.00,495.49,520.63,433.12,383.38,347.23,334.01,344.81,386.19,L7
2006-11-03 21:49:38+00:00,377.49,369.23,367.83,365.73,363.37,362.72,358.34,359.00,363.69,364.57,369.55,372.34,371.69,370.20,370.20,370.73,371.31,373.07,369.93,367.10,367.11,366.95,365.01,362.95,363.94,369.28,374.54,369.94,366.39,364.97,365.68,365.68,364.78,358.21,352.52,347.31,342.89,342.48,340.00,337.02,339.34,342.29,356.00,369.90,391.09,417.93,442.83,338.88,462.73,447.90,473.62,476.64,492.54,509.52,434.01,380.16,335.60,333.11,347.38,386.19,L7
2006-11-12 21:43:34+00:00,377.49,367.55,366.59,364.94,362.72,361.88,357.65,358.66,362.69,363.63,368.69,371.17,370.76,369.70,369.95,370.73,371.31,373.07,369.93,367.10,366.17,366.28,364.42,362.26,362.92,368.13,373.28,369.38,366.25,364.35,365.31,365.67,364.78,358.21,352.52,347.31,343.17,342.67,340.35,337.24,339.12,341.93,357.48,372.56,392.48,417.93,442.83,338.88,462.73,438.78,473.62,479.04,497.19,509.46,433.29,375.65,333.71,332.10,347.38,386.19,L7
2006-11-20 21:48:32+00:00,378.82,367.87,366.64,365.26,363.40,362.26,358.57,359.78,364.33,365.56,371.08,373.06,372.41,371.43,370.95,371.61,372.52,374.13,371.36,369.07,367.60,367.46,365.62,363.20,364.04,368.64,374.51,372.54,369.07,367.25,368.20,368.58,368.67,362.08,356.94,351.17,347.12,347.03,344.27,340.51,342.56,346.33,363.24,378.62,397.41,422.80,442.83,338.88,460.30,439.05,480.99,488.24,504.59,514.68,437.49,378.02,338.41,337.40,353.62,387.12,L5
2006-11-27 21:54:23+00:00,377.61,366.81,366.15,364.98,363.46,362.11,359.11,360.77,364.94,366.34,371.50,373.46,372.63,371.64,371.42,373.23,371.29,373.69,371.06,368.48,367.05,367.05,365.62,363.33,364.22,369.20,375.50,373.92,370.80,369.04,369.94,370.37,370.82,364.13,358.11,352.05,348.34,348.15,345.64,341.71,344.12,349.04,367.42,383.20,401.82,427.37,450.33,338.88,460.56,439.53,480.99,494.49,509.97,517.98,437.84,376.92,340.97,343.39,360.63,387.12,L5
2006-12-06 21:48:41+00:00,378.65,367.83,367.83,367.29,365.76,364.25,361.81,364.40,366.98,369.38,374.82,376.22,374.92,374.18,373.56,375.78,370.94,373.37,371.05,370.71,368.95,369.31,367.94,365.75,367.32,372.17,379.10,378.26,374.88,373.71,373.81,374.34,375.96,368.87,358.96,352.85,354.00,352.62,349.99,346.00,348.98,354.87,374.21,383.20,401.82,435.15,460.77,338.88,463.61,439.53,480.99,494.49,509.97,517.98,437.84,376.92,348.21,351.66,369.60,387.12,L5
2006-12-13 21:54:55+00:00,382.15,371.75,371.67,371.19,370.41,368.57,366.39,369.26,371.44,375.12,379.59,381.83,380.50,379.55,378.74,376.40,371.08,373.61,371.15,376.72,374.41,369.73,368.56,365.83,373.49,372.50,386.42,379.71,376.23,374.83,374.96,374.34,375.96,368.87,358.96,352.85,361.53,359.65,356.44,346.00,348.98,354.87,383.04,383.20,401.82,445.06,473.20,338.88,463.61,439.53,480.99,494.49,518.96,517.98,437.84,376.92,357.61,351.66,369.60,387.12,L5
2006-12-14 21:43:50+00:00,382.15,371.75,371.67,370.77,369.86,367.99,365.84,368.74,371.04,375.03,379.13,381.35,380.11,379.35,378.68,376.64,371.08,373.61,371.15,376.72,374.41,369.73,368.65,366.05,373.44,372.75,386.33,379.99,376.58,375.32,375.12,374.60,376.14,368.87,358.96,352.85,361.53,359.25,356.45,346.49,349.47,355.51,383.53,385.43,403.61,444.41,473.20,338.88,463.61,439.53,477.30,494.19,518.96,517.98,436.86,375.51,357.61,351.19,373.93,387.12,L7
2006-12-21 21:50:03+00:00,382.15,370.52,369.51,370.77,369.86,367.14,365.04,367.51,370.19,373.47,377.99,380.03,380.11,379.35,378.68,376.64,371.08,373.61,371.15,376.72,373.11,369.19,368.07,365.42,372.27,371.52,385.34,378.60,375.66,374.45,375.12,374.60,376.14,368.87,358.96,352.85,359.69,358.17,355.56,346.42,348.67,354.87,383.12,386.18,403.61,444.41,473.20,338.88,463.61,442.31,477.65,494.19,518.96,517.98,436.86,375.51,357.61,351.19,373.93,387.12,L7
2007-01-06 21:50:04+00:00,379.73,368.55,367.85,370.62,369.86,367.14,365.04,367.51,370.19,373.47,376.81,378.75,378.89,377.96,377.33,375.00,369.33,371.98,369.30,375.36,371.99,368.06,367.94,365.33,372.27,371.52,385.34,378.60,375.66,373.10,374.04,373.60,375.14,367.65,357.91,351.80,360.06,358.53,356.52,346.42,348.67,354.87,383.12,386.97,404.64,443.19,473.20,338.88,463.61,440.62,477.65,494.19,518.96,517.98,436.86,372.35,357.61,350.87,374.64,393.81,L7
2007-01-30 21:54:48+00:00,377.41,367.29,366.13,369.32,368.93,365.76,363.69,366.11,368.01,371.76,375.81,376.99,377.15,376.73,375.94,374.00,367.46,370.65,367.14,375.16,371.28,367.14,367.34,364.71,371.17,369.84,384.32,377.13,374.36,371.98,372.66,372.44,374.22,366.44,357.13,351.04,358.47,357.31,355.26,345.13,347.68,353.54,381.69,386.24,403.69,441.23,465.66,383.68,463.61,440.17,472.83,489.28,518.96,506.41,429.31,368.56,357.61,350.46,375.63,394.97,L5
2007-01-31 21:44:00+00:00,375.27,366.02,364.68,367.69,367.59,364.42,362.45,365.00,367.26,371.76,375.81,376.99,377.15,376.73,374.70,372.68,366.50,369.32,366.00,373.70,370.01,366.32,366.43,363.91,370.31,369.31,383.41,377.13,374.36,371.98,372.66,372.44,373.10,365.09,356.09,349.96,357.08,356.14,354.16,344.51,347.21,353.54,381.69,386.24,403.69,441.23,465.66,383.68,463.61,440.17,472.83,489.28,518.96,506.41,429.31,368.56,357.61,350.46,375.63,394.97,L7
2007-02-07 21:50:14+00:00,375.27,366.02,364.68,367.69,366.27,363.50,361.15,363.70,366.09,370.41,374.76,375.93,375.89,375.30,373.53,371.65,366.50,369.32,366.00,373.70,370.01,366.32,366.43,363.91,369.83,368.94,382.62,376.38,373.56,371.29,371.75,371.56,372.12,365.09,356.09,349.96,357.08,356.14,354.16,344.44,347.17,353.82,381.88,386.89,404.48,440.14,465.66,383.68,463.61,440.17,472.83,489.28,517.78,501.62,425.28,368.27,356.19,351.37,375.63,394.97,L7
2007-02-08 21:48:38+00:00,373.64,364.85,363.69,366.25,365.64,363.13,360.64,363.18,365.50,369.74,374.24,375.49,375.10,374.36,372.69,370.88,366.20,368.61,364.57,372.39,369.31,366.00,365.89,363.94,369.64,369.03,382.29,376.00,373.43,371.21,371.51,371.38,371.86,364.63,356.23,350.05,356.49,355.72,353.85,344.42,347.15,354.54,382.07,388.00,405.10,439.23,462.27,406.90,461.51,442.85,472.83,489.28,516.86,499.19,422.04,367.56,354.74,351.31,379.51,399.38,L5
2007-02-15 21:54:49+00:00,372.17,363.42,362.08,365.04,364.67,362.06,359.73,362.35,364.84,368.90,373.46,374.20,373.67,373.21,371.71,369.55,365.11,367.48,363.82,371.15,368.22,365.21,364.74,362.96,369.11,368.34,381.70,375.49,372.53,370.68,370.82,370.82,371.13,363.80,355.53,349.65,355.23,354.88,353.10,344.06,346.83,354.28,382.52,388.65,406.14,437.49,457.28,410.77,457.10,442.19,469.01,485.64,511.65,499.19,415.63,364.93,349.19,349.72,378.49,400.18,L5
2007-02-16 21:44:06+00:00,372.17,363.42,362.08,365.04,364.67,361.76,359.40,361.94,364.50,368.43,373.08,373.70,373.38,372.86,371.48,369.31,364.97,367.46,364.07,371.15,368.22,365.21,364.74,362.96,368.81,368.32,381.32,375.32,372.25,370.43,370.52,370.61,370.86,363.61,355.42,349.65,355.23,354.88,353.10,344.02,346.71,354.43,382.05,388.81,406.12,436.27,457.28,410.77,457.10,442.19,469.01,485.64,508.84,494.52,412.05,363.78,346.42,349.51,379.27,402.10,L7
2007-04-05 21:44:12+00:00,372.43,362.63,361.88,365.80,366.08,362.26,359.85,362.73,364.55,368.56,373.52,373.76,374.20,373.27,372.10,369.48,363.63,365.20,362.63,372.80,369.31,365.64,365.66,364.32,370.49,368.82,382.35,376.36,373.36,371.26,371.05,371.59,372.08,365.14,356.41,351.08,358.53,358.79,357.41,346.19,348.16,357.09,385.92,392.74,409.34,439.80,463.92,410.77,453.15,441.98,467.17,486.10,509.19,488.10,407.47,361.53,345.83,351.39,387.48,411.53,L7
2007-04-21 21:44:09+00:00,372.88,362.86,362.05,366.30,366.28,362.72,361.01,364.17,365.47,369.66,374.34,374.27,374.90,374.65,373.08,370.61,363.93,365.91,364.82,374.14,370.12,366.15,366.13,364.56,371.12,369.72,383.60,377.69,374.56,372.03,372.03,373.16,374.15,367.26,357.87,352.30,360.19,360.24,358.49,347.91,350.24,360.22,389.77,396.22,413.03,442.51,464.51,434.73,453.21,443.69,467.17,486.10,511.57,483.59,402.80,355.89,344.46,354.53,395.85,424.10,L7
2007-04-28 21:50:19+00:00,372.88,362.86,362.05,365.18,365.20,362.15,360.29,363.30,364.60,369.35,374.10,374.05,374.56,374.42,372.76,370.75,363.93,365.91,364.82,374.14,370.12,366.15,366.13,363.58,370.04,368.74,382.40,376.92,374.14,371.44,371.64,372.56,374.15,367.26,357.87,352.30,360.19,360.24,356.78,347.02,349.30,359.89,388.67,395.80,412.07,439.94,464.51,434.73,453.21,443.69,458.58,479.38,511.57,483.59,398.49,353.61,344.46,352.85,395.85,424.10,L7
2007-05-07 21:44:05+00:00,372.88,362.86,362.05,366.20,366.65,363.57,361.48,364.17,365.35,370.01,374.58,374.48,375.12,375.07,372.99,370.83,364.40,367.57,364.82,374.14,370.12,366.15,366.13,365.10,371.04,369.59,383.27,377.92,375.02,371.99,372.20,373.12,373.79,366.72,357.87,352.30,360.19,360.24,357.86,348.29,350.50,361.86,390.41,397.49,413.86,440.32,460.82,434.73,453.21,443.69,455.43,481.87,512.96,482.13,392.16,350.72,345.13,354.18,400.11,427.82,L7
2007-05-30 21:50:06+00:00,371.97,365.05,364.35,366.61,366.78,363.67,360.86,363.23,364.55,369.63,374.05,374.05,375.16,375.05,372.15,368.41,363.86,366.30,362.75,373.97,371.02,367.99,364.93,364.38,371.64,368.76,383.59,376.27,373.17,370.18,369.60,370.08,370.18,363.03,353.20,348.63,359.72,359.91,357.08,346.93,349.40,361.69,390.45,394.42,409.96,437.76,458.82,434.73,451.71,451.35,448.72,459.02,505.37,461.93,376.93,344.75,344.74,352.45,400.06,432.84,L7
2007-06-08 21:43:56+00:00,367.98,361.70,361.11,361.93,363.23,361.30,358.09,359.78,362.46,367.07,371.66,371.60,372.41,372.60,369.74,365.42,364.45,366.61,362.93,369.97,367.43,364.34,360.47,360.36,369.12,365.51,380.89,372.00,369.82,366.57,366.19,366.16,366.23,358.05,352.98,347.95,354.39,353.86,352.04,343.07,345.39,357.54,386.72,394.42,409.96,432.34,450.09,434.73,441.63,451.35,448.72,459.02,505.37,461.93,376.93,344.75,338.87,345.92,394.89,432.84,L7
2007-06-24 21:43:55+00:00,361.57,355.45,355.68,352.66,355.84,356.13,351.65,354.28,356.94,360.85,366.82,366.29,366.33,366.06,362.96,364.37,364.18,366.28,362.96,361.34,360.03,364.18,359.77,359.76,362.82,365.50,373.62,371.77,368.80,365.45,364.96,365.15,365.03,357.27,352.26,347.53,345.35,342.74,342.37,341.89,345.07,358.14,378.01,393.38,408.66,420.40,428.77,434.73,441.63,449.27,436.76,447.90,494.44,461.93,371.03,342.67,326.79,345.80,392.32,432.84,L7
2007-07-17 21:50:02+00:00,362.34,356.29,357.57,354.55,357.02,356.87,352.77,355.32,357.90,361.40,368.03,367.37,367.54,367.76,363.70,364.92,364.41,366.67,363.52,361.90,360.35,365.41,360.63,360.42,363.29,366.11,374.37,372.48,369.24,366.81,366.11,365.67,365.64,357.96,352.68,347.79,344.67,343.27,343.68,343.08,345.96,359.43,378.77,393.74,407.75,419.24,428.77,434.73,441.63,454.81,436.76,447.90,494.44,461.93,371.03,342.18,326.79,345.57,394.08,431.54,L7
2007-10-30 21:43:38+00:00,366.94,361.71,365.16,360.74,364.63,362.55,365.52,365.96,368.01,368.13,371.88,371.40,371.44,372.91,369.03,371.32,370.54,374.51,369.53,366.25,364.33,371.24,365.50,366.15,369.70,374.48,383.13,380.52,372.01,369.23,369.27,369.34,370.52,361.42,355.95,351.26,350.84,348.94,353.79,356.89,355.73,370.94,384.85,392.59,397.83,400.98,415.55,424.04,434.19,456.02,459.24,,498.96,461.56,354.37,320.08,320.49,348.17,407.18,439.93,L7
2007-12-01 21:43:54+00:00,360.99,357.15,358.84,360.46,361.19,358.92,359.27,360.68,362.66,363.54,368.18,369.50,369.64,371.27,365.73,368.36,368.20,369.16,366.54,362.10,360.81,365.25,365.27,363.16,367.36,370.74,380.21,377.31,370.52,369.35,370.06,369.24,370.10,357.92,354.56,352.89,353.06,352.30,356.96,359.19,360.15,370.35,382.71,387.74,378.60,378.13,392.39,424.04,426.04,447.01,470.45,465.86,460.09,428.02,365.42,347.29,,,,425.99,L7
2008-01-09 21:50:12+00:00,359.04,358.15,360.89,363.25,358.20,356.27,351.01,354.87,357.35,357.65,365.12,366.24,366.97,366.42,360.14,361.86,373.43,375.06,372.00,365.42,364.51,367.42,367.08,365.19,364.18,366.48,375.00,373.98,369.93,368.89,369.69,366.93,368.65,367.33,366.67,362.09,363.90,361.93,358.59,356.93,357.65,366.83,377.45,383.00,372.48,374.02,392.39,424.04,426.04,447.01,470.45,465.86,440.76,418.29,360.22,361.86,,417.13,,425.99,L7
2008-01-18 21:44:01+00:00,360.84,357.45,356.48,356.59,352.53,352.19,344.69,349.08,352.01,353.32,360.27,361.90,363.79,359.26,360.14,359.45,364.49,366.39,364.14,363.36,360.58,361.96,362.58,361.06,361.44,364.01,370.60,371.31,367.84,366.08,369.37,366.93,368.04,364.38,362.50,360.65,361.05,362.90,360.20,358.18,358.90,363.55,373.38,377.56,372.48,372.33,378.44,407.43,418.05,440.80,457.86,448.00,426.54,418.29,360.22,361.86,,428.29,422.32,425.99,L7
2008-01-25 21:50:11+00:00,360.84,350.00,348.18,350.22,349.13,349.42,340.37,345.53,348.38,347.88,356.49,358.96,360.72,359.26,360.14,359.45,364.49,366.39,364.14,363.36,357.03,358.03,358.57,357.48,358.86,360.08,366.67,367.81,363.02,360.53,369.37,366.93,368.04,364.38,362.50,360.65,353.29,358.14,355.95,354.58,356.37,361.12,367.85,373.93,372.48,372.33,378.44,407.43,418.05,440.93,444.26,448.00,426.54,413.21,364.31,359.82,,428.29,422.32,425.99,L7
2008-02-26 21:50:04+00:00,361.35,352.18,350.60,352.66,351.02,351.31,343.31,347.05,349.72,347.88,356.49,358.96,360.72,359.26,360.14,359.45,364.49,364.76,362.47,361.75,356.77,358.20,359.35,357.92,359.17,360.86,367.89,368.77,363.02,360.53,369.37,366.93,368.04,362.16,359.13,358.87,353.27,358.87,357.04,355.48,357.38,362.67,367.85,373.93,372.48,372.33,383.29,407.58,417.17,436.55,443.32,447.46,429.29,409.93,364.31,359.82,,428.29,422.32,442.71,L7
2008-04-23 21:43:46+00:00,361.35,352.18,353.66,354.75,353.47,353.10,346.19,349.51,351.27,351.89,359.56,361.69,362.48,363.65,363.68,363.98,364.49,364.76,362.47,361.75,356.77,359.58,360.32,358.63,359.50,362.18,369.35,369.96,366.24,363.30,369.03,368.26,368.04,362.16,359.13,358.87,354.62,359.70,358.46,356.26,358.44,364.05,369.62,375.35,376.68,372.33,383.29,407.58,417.17,436.55,443.32,447.46,429.29,409.93,364.31,359.82,,428.29,422.32,442.71,L7
2008-05-16 21:49:50+00:00,361.44,350.18,351.80,357.86,356.38,356.35,350.31,353.94,355.60,357.26,364.55,366.81,365.78,370.17,371.19,361.39,355.55,359.61,357.70,359.52,354.05,357.58,361.10,359.75,360.79,364.49,371.73,372.00,369.09,366.46,370.17,369.28,363.29,359.57,355.36,359.03,353.36,361.06,359.90,358.61,360.28,364.23,369.63,372.79,373.55,369.68,378.75,399.36,411.50,431.69,433.67,447.46,429.29,409.93,364.31,376.37,,428.29,422.32,459.43,L7
2008-06-10 21:43:27+00:00,367.25,354.70,354.86,360.39,358.21,356.46,349.59,353.65,355.23,356.38,364.25,367.73,366.55,371.51,371.98,364.26,363.16,365.32,363.17,362.22,356.29,359.01,362.36,361.67,360.02,363.69,370.58,371.38,368.18,364.77,368.97,369.28,363.29,359.57,355.36,355.65,349.97,360.13,358.80,357.85,359.43,363.33,367.08,370.64,373.55,369.68,378.75,399.36,408.30,429.58,425.24,438.26,419.03,403.90,363.75,372.35,,428.29,422.32,459.43,L7
2008-07-03 21:49:23+00:00,367.01,356.76,354.86,360.39,358.21,356.46,349.59,353.65,355.23,357.49,364.22,366.51,366.69,370.77,371.31,364.13,363.93,365.25,362.43,361.51,357.06,359.01,362.36,361.67,360.02,363.69,370.58,371.38,366.25,362.74,366.38,366.77,362.22,358.67,352.07,353.46,349.63,360.13,358.80,357.85,359.43,363.33,365.16,368.81,370.85,365.24,374.72,390.79,396.67,429.58,425.24,438.26,419.03,403.90,363.75,372.35,,428.29,422.32,459.43,L7
2008-07-12 21:43:06+00:00,367.93,358.01,356.24,361.79,360.07,359.08,354.50,357.35,358.44,362.98,366.91,368.60,369.14,374.76,375.28,367.17,363.93,365.25,364.02,361.56,358.21,360.75,362.26,362.38,361.77,365.38,372.49,373.38,367.72,363.68,367.96,369.11,363.45,358.67,352.07,353.46,349.63,360.13,360.78,359.39,360.78,364.03,364.73,368.82,372.34,363.68,374.72,390.79,396.67,429.58,425.24,438.26,417.83,401.57,372.48,353.71,,439.45,422.32,459.43,L7
2008-08-20 21:48:58+00:00,368.80,366.09,365.39,370.36,368.02,366.85,363.66,365.24,366.16,369.54,372.25,373.26,373.83,375.39,375.78,373.73,371.80,371.26,368.89,362.14,362.54,366.42,367.22,367.34,366.25,369.80,377.85,377.50,371.74,369.09,368.30,370.01,367.88,360.80,352.86,351.31,354.26,365.86,368.13,365.62,364.56,366.28,365.75,368.21,371.92,369.04,387.07,394.82,393.96,419.05,439.56,446.39,437.56,400.08,,,,,,459.43,L7
2008-08-29 21:42:43+00:00,370.77,367.82,367.09,372.35,369.41,368.70,366.01,367.91,369.26,370.36,373.38,374.37,375.01,376.71,377.73,376.21,375.55,377.77,371.33,363.87,364.82,368.94,368.41,370.74,371.10,373.45,380.08,379.61,373.22,371.01,370.31,372.48,372.42,366.58,353.10,349.08,354.78,367.90,371.63,368.88,365.33,363.67,364.28,367.19,370.87,370.77,379.88,388.29,373.40,,,,,,,,,,,,L7
2008-09-05 21:48:50+00:00,371.43,367.26,366.05,370.19,368.85,367.26,364.69,367.00,367.77,369.92,373.38,374.37,375.01,376.71,377.73,376.21,375.55,377.77,370.28,364.00,365.42,368.59,368.65,370.28,369.82,371.41,378.21,377.58,372.35,371.01,370.31,372.48,372.42,366.58,351.52,348.01,352.76,365.86,369.82,365.36,362.54,360.06,364.28,367.19,370.87,370.77,379.88,387.65,383.13,422.11,446.82,444.35,450.94,397.83,376.66,,,,,458.21,L7
2008-09-14 21:42:35+00:00,371.43,367.26,367.11,370.40,369.21,367.78,365.23,366.73,367.82,369.99,373.67,374.87,374.95,376.49,377.16,376.21,375.55,377.77,370.28,364.00,365.42,369.84,370.01,370.71,370.01,371.86,378.04,377.39,372.50,370.73,370.36,372.65,372.42,366.58,351.52,348.01,352.65,365.18,369.18,364.09,361.52,358.40,362.28,366.04,369.98,370.77,379.88,387.65,383.13,408.55,424.59,424.12,443.99,416.12,388.45,,,444.43,,458.21,L7
2008-09-30 21:42:25+00:00,371.43,365.40,366.33,368.85,368.73,366.75,363.70,365.67,367.14,369.31,373.08,374.59,374.75,377.82,377.16,376.21,375.55,377.77,370.28,364.31,365.31,369.76,369.41,369.94,369.30,371.25,376.73,376.48,371.95,370.14,369.75,372.65,372.42,366.58,351.52,348.46,352.41,364.62,368.58,362.40,359.84,357.26,361.07,364.41,369.98,370.77,379.88,387.65,386.28,409.85,428.30,429.53,441.74,406.76,381.14,336.91,317.87,444.43,,458.21,L7
2008-11-08 21:48:55+00:00,371.43,365.40,365.80,369.45,368.51,367.05,364.47,366.01,368.19,369.88,373.85,375.09,375.24,378.20,378.64,375.87,375.55,377.77,370.28,364.31,365.31,370.41,371.23,371.71,371.27,372.05,377.42,376.66,371.73,370.08,370.18,373.73,372.42,366.58,351.52,348.46,350.18,366.47,370.45,364.32,360.52,355.78,360.40,363.06,367.77,370.77,379.88,387.65,386.28,409.85,428.30,425.73,438.48,411.81,387.33,336.91,317.87,438.44,,458.21,L7
2008-11-17 21:42:51+00:00,368.26,363.75,364.95,366.65,366.03,364.12,362.42,363.39,366.03,368.47,372.08,373.07,373.59,377.48,377.17,375.87,375.55,377.77,370.28,363.96,364.82,370.06,370.44,371.12,369.64,370.72,375.26,375.07,370.57,367.79,368.02,373.05,372.42,366.58,351.52,348.46,350.05,363.94,368.75,362.05,358.43,354.48,359.73,363.22,367.48,370.98,379.88,387.65,391.16,412.50,428.30,431.90,443.64,412.51,385.10,343.79,322.49,438.44,,458.21,L7
2009-01-04 21:43:18+00:00,363.03,358.81,362.49,364.50,364.41,363.41,361.02,361.56,364.28,367.73,371.31,373.30,374.57,379.79,380.02,383.51,382.99,384.65,369.08,363.29,364.15,368.80,369.62,369.73,368.92,369.57,373.95,373.76,370.23,367.53,369.59,376.50,378.59,371.45,351.99,346.65,349.69,363.62,368.17,361.48,357.09,353.42,359.23,362.21,368.67,380.51,386.49,396.32,399.02,412.49,431.69,436.06,445.00,415.56,388.59,364.42,322.49,438.44,,419.00,L7
2009-01-20 21:43:24+00:00,360.63,357.44,362.35,363.54,365.36,363.34,361.33,361.42,364.33,367.22,372.14,373.93,374.58,378.68,378.29,380.01,380.52,380.14,368.20,363.67,364.19,368.67,370.94,370.17,369.46,370.52,374.21,373.27,370.54,368.02,369.75,376.33,377.09,369.67,353.75,346.65,349.69,363.62,368.17,362.16,357.51,354.48,360.05,362.06,366.91,376.21,381.61,394.63,399.02,412.49,431.69,436.06,444.27,415.57,390.04,373.36,343.03,423.19,384.87,402.84,L7
2009-02-05 21:43:28+00:00,360.63,357.44,362.35,363.16,365.16,362.99,361.38,361.15,364.15,367.18,371.79,373.97,374.65,378.19,377.31,378.24,380.52,380.14,368.20,363.67,364.19,368.67,371.81,370.54,370.30,370.87,374.31,372.90,370.35,367.67,369.36,375.19,374.71,369.67,353.75,346.65,349.69,362.82,367.59,362.11,357.42,355.03,360.67,362.15,366.26,374.34,381.61,394.63,399.02,410.84,428.35,435.58,443.01,415.64,391.09,379.10,354.18,416.08,380.34,402.84,L7
2009-03-09 21:43:47+00:00,360.92,354.73,362.21,363.43,364.63,362.38,361.23,360.46,363.77,366.47,370.55,373.06,373.67,377.04,374.43,373.99,376.01,374.53,366.92,365.84,363.18,368.95,372.18,369.94,369.59,371.43,373.83,372.37,369.03,365.78,368.07,373.95,372.01,365.14,354.63,348.06,349.94,363.00,367.22,362.07,357.19,356.17,362.15,362.97,366.41,372.49,378.62,394.06,400.42,408.59,423.74,434.12,440.30,418.12,393.74,379.10,353.80,416.08,372.61,366.90,L7
2009-03-16 21:50:01+00:00,360.92,354.73,359.16,361.82,363.28,362.18,361.30,360.80,363.95,366.04,369.91,372.04,373.33,376.59,373.92,372.92,374.24,374.53,366.92,365.84,363.18,366.99,371.25,369.28,369.33,370.73,373.32,371.97,368.51,364.60,367.17,372.99,369.48,362.45,354.63,348.06,349.15,362.97,367.34,362.71,357.67,357.66,364.62,364.73,370.36,376.61,385.06,394.06,400.42,411.99,430.87,440.16,437.93,412.02,389.68,382.04,357.17,406.63,372.45,369.75,L7
