dates,nzd0230-0000,nzd0230-0001,nzd0230-0002,nzd0230-0003,nzd0230-0004,nzd0230-0005,nzd0230-0006,nzd0230-0007,nzd0230-0008,nzd0230-0009,nzd0230-0010,nzd0230-0011,nzd0230-0012,nzd0230-0013,nzd0230-0014,nzd0230-0015,nzd0230-0016,nzd0230-0017,nzd0230-0018,nzd0230-0019,nzd0230-0020,nzd0230-0021,nzd0230-0022,nzd0230-0023,nzd0230-0024,nzd0230-0025,nzd0230-0026,nzd0230-0027,nzd0230-0028,nzd0230-0029,nzd0230-0030,nzd0230-0031,nzd0230-0032,nzd0230-0033,nzd0230-0034,nzd0230-0035,nzd0230-0036,nzd0230-0037,nzd0230-0038,nzd0230-0039,nzd0230-0040,nzd0230-0041,nzd0230-0042,nzd0230-0043,nzd0230-0044,nzd0230-0045,nzd0230-0046,nzd0230-0047,nzd0230-0048,nzd0230-0049,nzd0230-0050,nzd0230-0051,nzd0230-0052,nzd0230-0053,nzd0230-0054,nzd0230-0055,nzd0230-0056,nzd0230-0057,nzd0230-0058,nzd0230-0059,satname
2007-01-31 21:44:00+00:00,351.79,348.29,344.40,344.87,348.87,344.21,343.82,349.37,356.74,,,,,,356.15,356.85,356.92,357.33,355.70,357.66,353.55,355.64,354.62,352.70,357.38,361.87,370.60,,,,,,359.59,350.15,346.76,340.22,339.06,338.64,337.68,335.25,340.58,,,,,,,,,,,,,,,,,,,,L7
2007-02-07 21:50:14+00:00,,,,,346.50,348.79,340.32,344.28,348.50,351.59,359.11,360.08,358.21,355.29,354.83,358.22,,,,,,,,,362.27,363.34,370.79,366.68,363.06,361.56,359.91,359.18,359.43,,,,,,,343.32,346.51,357.39,384.50,395.33,414.69,425.91,,,,,,,508.39,463.33,389.03,365.31,344.87,362.36,,,L7
2007-02-08 21:48:38+00:00,354.00,347.30,348.78,344.60,355.47,356.91,351.97,354.80,356.14,359.64,365.92,368.46,363.24,360.36,358.33,360.06,362.83,361.51,350.32,356.67,359.52,361.47,358.31,364.33,366.33,370.48,377.04,370.70,371.63,370.05,368.14,368.72,368.21,359.22,357.59,350.92,348.15,348.97,348.96,344.00,346.85,364.61,385.04,403.49,413.75,426.48,438.53,453.35,446.78,469.70,,,508.58,477.28,389.59,359.86,341.66,350.54,426.09,439.10,L5
2007-02-15 21:54:49+00:00,353.14,346.93,341.54,347.06,349.52,348.13,345.60,348.57,353.22,358.09,359.90,354.48,356.53,354.74,354.14,349.74,352.09,355.09,355.52,354.99,351.77,354.57,350.26,350.14,356.22,361.12,366.94,367.01,361.11,361.50,360.02,361.80,360.21,352.97,347.80,345.34,336.32,333.61,333.36,334.06,335.81,342.78,366.29,380.06,397.34,411.50,417.40,422.37,421.80,434.98,446.08,456.50,459.50,,345.10,333.28,293.73,327.44,365.13,408.19,L5
2007-02-16 21:44:06+00:00,,,,,,356.26,353.52,354.91,358.78,360.94,366.68,365.31,368.85,366.85,367.06,365.39,363.11,367.10,367.11,,,,,,363.49,367.91,374.86,372.77,368.04,366.50,366.08,367.04,366.46,360.94,354.15,,,,,343.32,344.57,356.76,374.57,391.15,405.91,416.70,,,,,,,478.00,447.89,369.19,348.92,315.89,346.36,390.32,423.20,L7
2007-04-05 21:44:12+00:00,378.38,372.09,372.14,371.03,373.93,370.93,362.72,364.64,365.61,364.73,373.51,373.89,375.65,,,,,,,370.68,371.62,373.99,371.28,369.62,370.35,370.93,378.85,378.94,372.95,371.21,370.96,,,,,354.24,351.90,352.77,350.63,346.04,348.39,361.15,382.76,400.00,,,,,456.30,478.49,,,502.84,468.91,386.65,347.84,338.81,,,,L7
2007-04-21 21:44:09+00:00,,,,,,368.13,366.34,366.66,367.25,369.71,376.62,373.13,371.12,373.31,372.73,371.09,370.61,369.16,381.18,,,,,,373.49,376.39,384.47,382.14,379.02,371.49,369.09,370.94,368.94,362.17,359.82,,,,,355.95,361.40,376.76,389.55,404.90,420.32,425.08,,,,,,,504.79,489.17,389.66,335.82,332.11,352.68,389.23,460.64,L7
2007-04-28 21:50:19+00:00,,,,351.73,351.15,352.98,348.71,349.29,350.70,364.61,370.26,370.58,369.38,371.18,367.96,372.44,,,,,,,,351.80,352.72,354.04,363.04,366.12,368.26,362.57,366.18,364.75,,,,,,,334.56,333.73,335.16,355.30,372.18,389.84,400.65,406.64,,,,,415.63,432.31,,,346.75,324.10,,331.05,,,L7
2007-05-07 21:44:05+00:00,,,,,371.85,370.16,367.13,366.27,368.51,369.94,373.82,371.81,372.89,373.31,370.60,371.84,368.71,382.46,,,,,,373.88,372.46,376.75,384.47,382.13,375.73,371.64,369.07,368.54,369.42,361.31,,,,,353.85,356.24,356.57,370.82,384.11,395.89,417.06,423.82,438.71,,,,436.56,,498.96,461.56,354.37,329.98,320.49,348.17,407.18,453.87,L7
2007-05-30 21:50:06+00:00,380.84,374.34,385.42,,,,,,,,374.90,374.95,377.60,379.10,377.35,379.68,379.42,382.61,378.51,378.95,375.44,393.63,,,,,,,373.52,370.28,370.01,370.45,372.87,372.02,360.12,359.30,358.03,,,,,,,,,,,,,,,,,,,,,,,,L7
2007-06-08 21:43:56+00:00,360.14,355.11,357.09,357.50,356.65,358.80,,,,,,369.40,367.28,374.71,369.36,367.51,369.70,369.43,364.36,360.96,358.59,362.71,360.16,357.09,,,,,,365.70,372.29,368.01,369.14,357.00,351.19,343.23,343.92,336.77,342.36,,,,,,,,,,,,,,,,,,,,,,L7
2007-06-24 21:43:55+00:00,365.73,357.19,354.47,355.02,,,,,,,363.99,365.94,367.48,365.89,362.95,365.84,361.46,362.99,363.26,356.62,355.65,361.28,364.95,,,,,,364.69,364.00,360.88,365.61,363.63,349.44,345.82,344.14,340.53,338.94,,,,,,,,,,,,,,,,,,,,,,,L7
2007-07-17 21:50:02+00:00,,,365.85,369.64,367.58,365.03,363.91,365.66,367.51,366.31,374.81,374.92,376.52,380.74,,,,,,,,368.98,366.67,365.64,367.98,372.20,381.79,378.92,374.12,374.52,370.67,,,,,,,356.28,354.15,354.89,354.88,371.07,385.59,399.32,,,,,,,,,,,,,,,,,L7
2007-10-30 21:43:38+00:00,361.06,360.19,362.99,360.79,362.43,356.19,,,,,,,366.86,363.72,364.89,371.72,373.43,375.06,372.00,368.46,367.64,369.60,370.23,367.99,368.67,,,,,,372.67,374.10,377.53,367.33,366.67,358.39,360.89,363.78,364.82,359.53,,,,382.55,378.60,378.13,392.39,424.04,434.19,456.02,481.92,,,,,310.18,,,,425.99,L7
2007-12-01 21:43:54+00:00,357.01,356.10,353.82,359.33,358.09,355.65,354.64,355.69,357.81,360.77,365.75,367.73,370.06,,,,,,,362.38,361.37,363.69,364.33,361.94,365.42,369.28,378.62,375.70,372.74,373.19,373.78,,,,,365.79,366.92,365.74,366.50,363.16,365.42,369.62,379.84,381.35,,,,,417.89,438.01,458.97,465.86,460.09,428.02,365.42,384.40,,,,,L7
2008-01-09 21:50:12+00:00,,,,,344.70,348.21,334.49,343.26,346.72,345.86,354.79,356.08,354.45,354.81,355.39,351.99,,,,,,,,,354.63,357.95,364.60,367.31,362.93,358.96,361.65,359.75,359.78,,,,,,348.91,350.13,352.66,359.81,366.92,368.79,366.35,369.91,,,,,,,421.43,408.57,355.03,390.99,,417.13,,,L7
2008-01-18 21:44:01+00:00,364.44,356.07,352.63,349.64,344.89,348.70,344.93,348.28,351.51,,,,,,,354.64,355.55,357.72,356.29,359.24,352.73,352.59,353.18,353.24,357.04,364.79,368.58,370.93,,,,,366.81,361.43,358.33,357.76,355.33,359.17,360.55,359.91,358.61,361.23,,,,368.96,364.48,390.82,402.07,428.37,432.69,430.13,398.09,,,,,439.45,422.32,,L7
2008-01-25 21:50:11+00:00,,327.62,323.26,331.13,335.52,338.37,327.43,334.89,337.48,337.02,348.92,353.08,351.51,,,,,,,,346.40,346.24,346.54,346.76,348.54,348.29,354.86,357.30,353.39,349.44,,,,,,,330.03,343.89,338.95,340.18,348.77,353.84,356.80,363.03,,,,,,441.31,403.48,,,403.05,372.48,353.71,,,,,L7
2008-02-26 21:50:04+00:00,362.87,360.92,360.29,362.41,360.47,360.72,355.05,353.13,355.06,,,,,,,,,361.49,359.11,356.93,355.71,358.87,362.48,359.69,360.71,363.99,372.81,372.59,,,,,,357.71,352.39,353.55,353.20,361.79,362.49,359.97,361.42,368.84,,,,,393.01,407.89,414.53,419.05,439.56,446.39,437.56,400.08,,,,,,459.43,L7
2008-04-23 21:43:46+00:00,,,368.98,365.18,368.19,363.84,360.62,361.82,359.04,363.90,368.76,369.86,369.52,372.42,370.75,377.55,,,,,,366.49,365.19,362.19,361.50,368.80,376.61,375.95,375.88,371.60,368.04,370.94,,,,,361.33,363.83,366.98,360.96,363.78,370.97,374.91,381.04,385.09,,,,,,,,,,,,,,,,L7
2008-05-16 21:49:50+00:00,,,,379.49,382.79,378.93,375.03,380.54,381.59,378.76,384.55,387.28,383.34,383.27,387.42,,,,,,,,374.90,374.69,377.69,378.30,386.03,384.23,380.52,379.09,377.23,377.14,,,,,,371.97,374.93,375.94,371.33,365.29,369.67,369.72,369.22,370.17,,,,,,,,,,,,,,,L7
2008-06-10 21:43:27+00:00,374.45,374.20,369.12,374.49,370.90,,,,,,,372.33,373.93,375.56,374.34,372.88,370.78,376.76,374.10,370.49,370.31,370.85,371.87,373.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-07-03 21:49:23+00:00,366.30,365.00,,,,,,,,361.91,364.06,360.45,367.38,367.81,368.63,363.59,365.45,365.02,360.23,359.37,360.14,,,,,,,,358.51,354.60,358.60,359.26,360.08,356.86,345.48,349.08,348.24,,,,,,357.52,361.48,362.72,351.90,366.68,373.67,373.40,,,,,,,,,,,,L7
2008-07-12 21:43:06+00:00,371.57,364.25,363.16,370.22,357.73,363.90,363.95,365.45,365.96,373.32,368.24,,,,,,,,370.36,361.75,364.00,369.47,361.68,366.66,365.11,368.10,376.03,379.28,370.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-08-20 21:48:58+00:00,,,,,,,,365.24,369.13,369.80,375.65,376.36,374.97,377.89,377.78,380.89,379.18,381.77,380.65,,,,,,,,377.79,375.44,373.49,371.05,369.33,372.70,375.68,367.84,360.72,,,,,,361.71,360.01,360.91,360.58,370.63,385.05,401.52,402.91,,,,,,,,,,,,,L7
2008-08-29 21:42:43+00:00,,,,,367.46,368.15,364.46,366.49,370.60,374.46,379.05,379.92,380.92,383.32,387.49,386.13,386.79,387.53,,,,,,376.70,380.10,378.61,383.95,383.16,380.67,378.72,378.33,382.34,381.49,375.05,,,,,372.99,369.73,364.51,358.42,358.41,363.14,366.71,375.98,371.45,,,,,,,,,,,,,,L7
2008-09-05 21:48:50+00:00,373.40,365.58,362.93,361.56,366.02,361.49,359.40,362.44,360.32,367.27,,,,,,,,,366.04,364.37,367.24,367.56,369.59,367.98,364.72,363.25,368.84,367.42,367.07,,,,,,348.36,346.95,348.70,361.79,364.39,354.79,351.36,345.60,,,,,,386.38,392.86,422.11,446.82,444.35,450.94,397.83,376.66,,,,,458.21,L7
2008-09-14 21:42:35+00:00,,,371.37,371.46,371.40,370.35,367.91,365.14,368.10,370.49,375.40,377.88,374.60,375.14,373.68,,,,,,,374.83,376.80,373.29,370.92,374.09,377.01,376.27,373.57,369.29,370.65,373.52,,,,,352.33,363.11,366.62,359.02,356.43,350.09,352.28,360.29,365.48,,,,,394.99,402.35,403.89,437.04,434.40,400.24,,,444.43,,,L7
2008-09-30 21:42:25+00:00,,357.96,362.42,359.55,365.36,360.57,354.55,358.25,362.41,363.91,368.96,372.61,373.30,387.12,,,,,,365.57,364.84,369.36,365.84,364.56,365.03,367.60,367.57,370.12,367.53,366.61,366.05,,,,,349.35,351.46,362.38,365.54,353.96,349.77,350.44,353.76,354.65,,,,,392.59,412.44,435.74,440.36,437.24,388.04,366.51,336.91,317.87,,,,L7
2008-11-08 21:48:55+00:00,,,,369.38,366.45,365.93,365.97,364.50,367.44,368.98,374.89,373.92,373.45,375.50,381.12,,,,,,,,377.93,376.38,375.29,374.38,382.12,377.36,373.97,371.19,371.04,377.43,,,,,,373.12,378.22,372.50,368.52,360.60,370.24,371.53,371.87,,,,,,,414.30,428.68,426.99,405.93,,,432.45,,,L7
2008-11-17 21:42:51+00:00,355.59,355.53,360.73,359.92,362.93,358.45,360.69,359.60,364.26,366.05,370.41,371.12,370.16,,,,,,,362.22,362.40,368.31,369.35,369.92,366.31,368.98,368.80,371.47,370.05,363.05,362.15,,,,,348.46,349.51,359.31,364.76,362.28,356.72,356.20,364.99,370.87,,,,,405.81,420.45,,456.61,464.31,415.27,376.17,350.66,327.10,,,,L7
2009-01-04 21:43:18+00:00,351.57,350.71,354.32,359.38,357.91,358.41,351.20,346.91,350.29,355.27,357.89,361.28,,,,,,,359.27,362.54,362.29,363.29,366.14,362.37,363.86,361.56,363.41,363.31,355.48,352.80,,,,,346.90,341.83,346.47,362.03,364.69,358.07,347.69,346.02,354.03,354.40,,,,399.67,404.84,412.47,441.85,456.85,451.79,430.80,406.04,405.70,,,,379.79,L7
2009-01-20 21:43:24+00:00,361.97,,,,,,366.45,364.20,366.45,368.77,374.84,378.33,374.64,373.14,371.36,373.00,375.59,371.11,366.83,,,,,,,375.72,378.41,374.92,372.99,371.42,370.68,375.66,374.09,366.13,359.00,,,,,366.94,360.92,362.92,365.79,361.05,359.88,367.61,371.86,389.58,,,,,439.91,415.66,398.76,400.18,384.13,392.69,384.87,370.52,L7
2009-02-05 21:43:28+00:00,,,,360.89,363.74,360.57,361.82,358.76,362.46,366.79,369.06,374.34,375.18,375.19,372.41,372.94,,,,,,,377.01,373.15,376.15,373.64,375.19,369.54,368.70,364.87,366.62,369.50,367.59,,,,,358.03,363.51,361.74,356.60,360.01,365.63,362.82,362.98,368.71,,,,402.60,415.01,432.70,434.19,416.15,398.41,402.05,387.60,394.75,375.81,,L7
2009-03-09 21:43:47+00:00,374.53,,,,,,,366.34,368.78,371.47,372.95,374.98,374.36,376.13,373.60,376.03,376.43,377.95,374.66,373.04,,,,,,375.50,378.13,375.93,369.92,367.01,369.31,373.65,374.35,364.16,358.00,352.62,,,,,360.86,363.06,370.47,368.12,371.85,381.15,385.37,392.94,398.46,,,,429.24,417.68,397.85,,352.29,,357.14,350.38,L7
2009-03-16 21:50:01+00:00,,,,,,369.13,368.44,367.81,369.52,367.10,370.26,369.76,372.25,372.44,371.10,369.72,370.70,,,,,,,,,368.44,372.94,373.09,369.41,359.85,364.33,368.70,361.89,357.05,,,,,,363.50,360.30,362.07,372.05,374.42,385.22,388.98,397.96,,,,,,418.05,385.56,367.78,396.76,374.00,,371.97,378.32,L7
2009-03-25 21:43:54+00:00,375.26,371.31,370.90,376.84,377.31,377.33,375.41,369.27,377.48,389.43,,,,,,,381.05,383.54,376.88,378.09,382.59,380.89,383.28,382.55,383.59,379.01,387.42,385.40,,,,,,368.73,360.23,356.19,354.11,367.19,372.11,369.35,366.22,363.98,,,,384.11,390.14,398.59,399.92,424.60,433.54,443.29,446.01,419.37,390.38,,,,344.05,347.31,L7
2009-04-10 21:43:59+00:00,364.14,359.26,361.75,366.01,365.62,366.63,362.85,363.12,365.26,368.83,371.54,373.20,,,,,,,372.44,373.96,372.21,375.75,375.60,373.71,369.44,369.22,375.35,370.75,367.19,363.36,,,,,352.34,349.62,351.18,360.06,363.99,360.79,361.06,365.66,372.99,372.92,,,,405.37,403.99,428.61,446.40,456.92,446.79,385.57,374.30,,,,,,L7
2009-04-17 21:50:12+00:00,,,,,364.80,367.93,367.45,367.29,368.95,373.07,372.22,377.30,375.47,374.32,375.09,,,,,,,,,369.26,365.78,369.58,371.15,369.45,365.26,362.87,364.43,368.21,,,,,,,364.53,366.13,358.74,359.69,367.20,366.28,369.82,375.73,,,,,,,,,,,,,,,L7
2009-05-28 21:44:07+00:00,381.85,376.32,376.99,380.74,,,,,,376.28,380.56,379.63,383.05,381.04,378.24,383.96,385.92,385.71,386.06,383.43,385.78,385.73,391.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-06-04 21:50:17+00:00,380.50,376.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-06-20 21:50:16+00:00,,,,,,,367.89,369.91,372.27,373.57,380.90,383.13,383.26,385.04,385.19,381.48,382.74,388.33,,,,,,,,,,,,,,,,,,,,,,,357.13,354.33,357.67,365.88,365.35,370.22,370.40,375.54,,,,,,,,,,,,,L7
2009-07-22 21:50:08+00:00,,372.71,372.32,376.20,371.59,378.54,374.64,374.28,379.50,378.69,382.95,382.87,383.33,,,,,,,,,363.71,366.49,363.84,360.15,361.28,360.63,354.31,361.24,345.99,347.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-08-07 21:50:02+00:00,373.54,370.88,373.84,374.59,373.39,388.52,,,,,,,,382.85,381.30,381.60,385.29,384.22,377.25,374.86,379.12,379.22,375.42,378.96,392.57,,,,,,,370.71,374.48,366.29,361.38,349.56,352.01,362.60,370.93,,,,,,,,,,,,,,,,,,,,,,L7
2009-09-01 21:43:50+00:00,,383.81,380.28,379.71,379.75,386.58,379.48,376.33,376.36,381.53,384.34,389.20,385.21,388.92,,,,,,,380.99,375.56,378.32,377.18,367.34,370.73,377.89,377.04,370.56,366.63,369.38,378.01,,,,,365.93,370.89,380.88,380.63,376.37,372.96,371.85,371.77,378.40,,,,,347.31,,,,366.62,340.96,346.09,,,,,L7
2009-09-08 21:50:01+00:00,389.91,379.91,384.57,382.74,379.86,383.52,380.13,376.98,375.15,376.12,,,,,,,,380.29,379.85,375.12,375.45,380.79,382.72,378.57,374.50,375.99,378.97,376.10,,,,,,,362.49,359.01,366.29,375.25,381.47,380.65,379.69,377.18,,,,,,415.33,395.49,386.53,445.65,460.43,463.99,437.07,356.49,,,,,,L7
2009-10-10 21:49:54+00:00,,,375.72,375.91,373.98,374.00,373.28,369.98,368.49,368.77,372.81,374.55,374.61,,,,,,,,,372.88,368.30,367.41,367.07,371.38,373.92,369.72,365.31,357.47,358.46,,,,,,,367.54,377.71,376.94,376.48,372.98,376.05,379.25,,,,,,385.33,,443.41,450.03,408.78,331.17,331.82,,,,,L7
2009-11-11 21:50:25+00:00,364.31,368.06,,,,,,,366.01,365.46,372.78,375.79,368.80,367.12,362.54,359.25,361.88,367.05,369.51,368.64,,,,,,,,370.38,364.24,363.06,363.79,367.11,361.61,359.17,352.91,350.58,,,,,,368.70,370.66,369.16,371.27,364.12,356.70,,351.96,,,,,,320.31,326.67,,386.39,342.89,351.40,L7
2009-12-06 21:44:31+00:00,361.32,364.65,371.65,368.63,371.84,373.35,,,,,,,369.85,369.33,369.17,365.95,366.98,367.79,365.70,364.10,364.01,367.08,370.59,363.86,368.75,,,,,,354.01,354.79,357.41,354.82,350.61,348.45,355.20,364.20,371.99,,,,,378.88,390.33,386.01,385.23,388.24,386.41,415.74,418.28,,,,,,,,,,L7
2009-12-22 21:44:48+00:00,369.87,371.70,372.93,377.71,375.78,374.78,373.74,373.16,372.85,379.06,,,,,,,381.09,382.83,379.47,376.51,378.38,380.32,381.82,380.59,375.77,378.42,379.71,375.82,373.23,,,,,363.64,358.80,359.44,362.44,369.08,378.26,375.92,379.69,377.45,,,,,376.56,382.01,375.09,405.07,429.84,442.57,438.61,384.76,331.89,,,,378.94,393.88,L7
2009-12-29 21:51:06+00:00,,,,347.20,349.23,349.56,346.96,346.06,349.60,350.68,355.79,356.63,358.41,359.83,359.77,,,,,,,,359.90,353.54,351.98,350.19,354.24,348.84,345.85,340.77,345.65,347.86,,,,,,354.07,359.94,360.51,359.12,353.62,355.26,351.33,351.35,,,,,,368.89,381.17,380.52,328.85,310.48,313.75,,,,,L7
2010-01-07 21:45:04+00:00,,,,,367.05,364.29,364.47,364.75,367.83,366.60,371.82,373.12,372.60,368.19,371.92,370.41,369.43,,,,,,,370.05,367.67,368.70,370.81,368.90,368.22,366.24,365.01,367.86,370.97,365.42,,,,,370.53,374.96,370.24,373.95,377.49,378.52,382.85,380.91,380.55,,,,407.97,416.53,419.00,367.27,331.75,332.54,,350.22,371.74,380.22,L7
2010-01-23 21:45:18+00:00,,,,369.68,372.18,370.13,369.39,366.20,366.54,374.29,370.91,371.48,371.07,374.22,371.30,372.62,371.97,,,,,,367.27,363.16,365.57,366.35,374.16,373.08,368.08,363.17,361.21,368.39,370.52,,,,,370.85,377.37,380.08,374.06,373.68,376.27,373.22,378.17,375.69,,,,382.73,391.47,414.48,413.22,371.17,325.01,325.19,,362.75,365.88,,L7
2010-01-30 21:51:35+00:00,,,,,,368.10,362.89,363.99,366.65,369.55,373.77,375.37,375.06,376.38,375.07,375.14,380.15,,,,,,,,,375.97,379.47,374.76,363.60,360.95,360.07,368.22,374.16,374.67,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-03-03 21:51:54+00:00,377.39,372.48,372.25,374.21,373.92,369.42,365.80,367.96,369.54,,,,,,,,,,370.26,365.79,368.80,370.41,371.91,369.70,369.28,366.85,368.89,367.55,,,,,,,356.30,358.04,360.63,370.27,378.61,376.25,379.69,380.09,,,,,,393.01,390.43,407.15,412.06,358.26,411.42,407.54,,,,,,,L7
2010-03-12 21:45:47+00:00,,,,373.54,375.16,376.49,371.32,373.08,374.70,378.95,381.74,382.04,382.85,379.95,378.71,380.77,389.35,,,,,,379.85,375.77,375.36,374.36,376.55,374.66,369.17,367.04,366.91,371.23,372.77,,,,,361.15,370.07,368.32,368.45,364.38,371.95,369.85,370.31,370.34,,,,,362.58,370.74,363.85,,334.23,326.92,,348.51,365.46,,L7
2010-04-20 21:52:03+00:00,375.96,373.96,371.28,370.66,373.75,374.46,371.27,368.52,,,,,,,,,374.42,377.41,373.59,371.86,374.62,378.63,380.35,376.91,375.08,375.44,381.17,,,,,,,361.13,358.90,359.62,363.08,373.01,378.76,382.57,381.31,,,,,,368.37,373.56,368.58,384.62,385.90,388.02,385.42,,,,,,,371.20,L7
2010-05-06 21:52:01+00:00,,,,,,,366.06,370.68,366.23,371.95,379.26,378.04,374.48,373.45,376.14,375.35,372.64,382.55,,,,,,,,383.40,384.14,388.53,390.07,387.26,381.75,381.61,381.37,374.27,365.41,,,,,,388.62,375.07,381.76,375.51,375.72,379.78,369.37,,,,,,,,,,,,,,L7
2010-07-02 21:45:52+00:00,,,,,,387.34,382.40,382.22,382.43,380.70,384.98,392.32,386.87,389.78,385.32,386.85,384.04,387.44,380.21,,,,,,,,,,,,,,,,,,,,,387.12,380.16,376.25,373.40,373.04,364.89,364.50,356.61,354.65,,,,,,,,,,,,,L7
2010-07-25 21:52:04+00:00,396.79,390.98,389.75,387.43,389.51,386.97,378.86,380.84,382.04,381.59,393.71,,,,,,,,,379.59,381.21,381.13,384.26,379.40,380.34,380.92,380.36,379.32,374.29,366.98,,,,,,367.41,372.40,382.16,387.01,381.54,379.44,371.41,368.94,,,,,,,,,,,,,,,,,,L7
2010-08-10 21:52:03+00:00,387.64,387.04,387.83,386.50,387.18,384.82,379.03,392.62,,,,,,,,386.53,386.06,386.27,384.96,383.97,382.67,383.06,382.54,380.80,378.03,379.39,392.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-10-22 21:46:07+00:00,381.39,376.19,379.35,377.12,,,,,,,379.25,381.36,380.20,378.63,379.37,379.29,384.85,384.96,381.21,381.68,382.38,383.45,385.25,,,,,,372.67,371.41,370.17,374.30,375.08,365.83,363.65,362.00,370.43,372.85,,,,,352.95,343.97,340.11,332.96,340.63,341.74,340.45,335.65,357.36,,,,416.95,,,354.62,381.47,349.28,L7
2010-12-09 21:46:39+00:00,365.41,366.26,368.04,364.90,369.97,365.03,365.33,363.09,365.48,365.39,369.40,,,,,,,,366.58,365.55,365.70,369.38,371.54,365.38,367.86,365.08,370.97,364.88,357.85,358.68,,,,,356.67,356.35,359.57,368.32,374.81,366.91,364.40,362.04,352.66,,,,,366.98,341.29,371.38,,,371.30,508.62,452.36,,,,,351.42,L7
2010-12-25 21:46:47+00:00,371.24,370.76,370.25,374.21,373.15,371.73,370.22,367.08,367.33,367.64,372.50,374.33,384.89,,,,,,,372.04,374.29,378.32,377.29,374.77,371.20,375.72,377.61,374.74,370.35,368.29,,,,,,360.68,367.27,370.83,376.61,380.48,372.63,373.48,365.40,358.42,,,,,346.96,375.58,,350.88,532.15,534.66,462.72,,,,,,L7
2011-01-25 21:49:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.47,318.96,322.86,314.78,308.04,,,,,,,,,,,,,,L5
2011-01-26 21:47:02+00:00,,,,,361.16,362.83,359.43,357.78,353.96,354.66,356.47,362.66,359.61,358.92,358.75,359.44,364.88,,,,,,364.12,362.64,361.29,362.14,364.37,363.07,355.28,352.42,354.46,358.51,358.59,352.37,,,,357.24,356.35,352.25,343.28,335.12,330.36,327.59,329.32,319.81,,,,,468.16,474.48,497.11,496.46,439.33,,,400.86,380.72,,L7
2011-02-02 21:53:15+00:00,381.43,375.87,376.09,376.78,375.04,375.17,373.89,369.01,374.68,385.19,,,,,,,,376.98,375.30,369.01,368.25,371.32,374.95,373.18,370.45,370.10,373.00,370.59,,,,,,357.86,353.52,356.32,360.05,365.65,366.33,360.22,358.71,349.47,,,,,,392.96,416.79,,448.98,463.69,484.96,486.20,447.24,,,,,361.22,L7
2011-02-11 21:47:06+00:00,375.46,373.39,373.78,371.56,,,,,,368.48,371.15,375.97,378.18,377.64,376.83,375.40,368.51,373.27,374.80,373.40,375.40,378.18,375.45,,,,,,362.38,356.53,360.92,362.68,365.65,357.97,355.75,358.71,364.92,366.34,,,,353.80,347.81,344.96,343.57,347.50,364.48,383.77,420.39,,423.97,,,,472.37,,,421.08,392.33,370.46,L7
2011-02-18 21:53:18+00:00,,,,,,,,359.52,360.59,365.35,371.93,373.24,369.53,371.70,371.93,370.22,368.76,370.70,378.78,,,,,,,,369.62,367.58,362.38,356.90,355.97,361.90,364.90,354.10,350.95,,,,,,350.84,338.62,338.55,334.06,343.00,348.69,358.40,393.14,,,,,439.05,486.95,465.27,,,409.35,386.72,364.50,L7
2011-02-27 21:47:11+00:00,382.77,379.74,378.59,378.03,378.44,376.07,370.27,370.14,374.05,380.32,,,,,,385.79,382.48,384.08,382.91,380.15,383.34,384.86,384.73,376.87,372.38,375.37,377.80,376.78,,,,,367.91,361.18,355.11,359.93,366.44,367.55,374.84,363.84,358.53,351.59,,,,,363.15,386.47,395.22,400.40,413.07,428.08,455.07,460.25,483.58,,,,354.37,338.11,L7
2011-03-06 21:53:24+00:00,373.25,369.78,376.89,379.67,,,,,,,,375.22,374.35,375.97,379.04,380.28,380.65,381.51,381.50,379.04,382.16,379.42,379.67,375.10,,,,,,,358.83,358.47,359.06,349.57,352.02,355.03,361.82,365.79,365.79,,,,,332.43,340.75,343.75,369.15,397.11,396.75,414.57,439.41,,,,,,411.82,388.96,377.60,377.92,L7
2011-03-07 21:43:36+00:00,381.03,370.67,375.78,380.70,371.80,371.85,368.08,368.38,368.88,362.54,371.33,375.37,376.61,378.99,377.50,379.15,378.52,374.78,378.16,380.09,379.95,382.16,379.45,369.67,364.63,365.40,371.19,369.35,365.79,362.87,362.06,364.19,361.02,356.03,354.94,357.47,367.05,365.48,366.52,358.93,351.88,348.69,343.74,341.18,348.56,354.86,377.26,411.58,409.49,426.12,444.58,,485.72,496.11,455.88,,,399.76,388.48,388.06,L5
