,dates,per0127-0000,per0127-0001,per0127-0002,per0127-0003,per0127-0004,per0127-0005,per0127-0006,per0127-0007,per0127-0008,per0127-0009,per0127-0010,per0127-0011,per0127-0012,per0127-0013,per0127-0014,per0127-0015,per0127-0016,per0127-0017,per0127-0018,per0127-0019,per0127-0020,per0127-0021,per0127-0022,per0127-0023,per0127-0024,per0127-0025,per0127-0026,per0127-0027,per0127-0028,per0127-0029,per0127-0030,per0127-0031,per0127-0032,per0127-0033,per0127-0034,per0127-0035,per0127-0036,per0127-0037,per0127-0038,per0127-0039,per0127-0040
0,1986-04-10 14:42:40+00:00,164.18692968650106,163.93051454217903,160.5857129316821,166.06554310273043,171.4024174170698,168.364424292387,165.8985119609302,163.41475854946802,152.53590066720807,145.79495609875715,151.0865560101849,150.51191523642768,147.68788130052118,150.68078572498118,155.97568920411993,148.87297404806617,134.5779735119264,134.38063328319754,131.2226437013527,125.38414550842162,126.43778848696014,121.11980614806859,137.9845581706165,133.54733154270545,120.03316391023901,114.50910642867552,110.22465592915972,121.37231982292147,124.7356568711327,131.4274031725981,134.5511690286054,130.15581970964706,159.05582906487246,172.8595766581815,173.97589444376814,157.6314374535924,155.38888569136247,155.4006578070645,147.44193506450478,149.25328370332943,159.35411500770758
1,1987-03-28 14:39:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1988-01-26 14:46:24+00:00,158.93915058569226,143.58321628163807,151.56553908450448,149.44671657485273,157.82843623977175,166.4023198021567,160.00032728796955,146.84581496731772,157.66678859755876,148.09554163843976,147.9531569225588,157.62357842841655,152.99622244369195,131.8647338501539,132.98789526163782,157.8408333460484,141.36601313154145,139.9894954958642,123.26231180139168,112.14645705398694,114.03001043782461,111.84708740035012,130.584990009267,149.55612011452627,127.25816448697645,127.005333246995,108.2866771756118,125.63696997054072,130.50513226131037,121.10961639268396,171.82280770933207,150.6258959953143,126.59176186514317,137.67081986309023,154.24743825586663,167.7969807894194,165.65581675440953,188.5929348911348,181.8891952617804,179.49347323560679,149.43358799143357
3,1988-03-30 14:47:10+00:00,162.44085445224795,158.21643396779763,143.0041878252501,142.51667951262786,145.3756383166277,143.908565822356,137.6355541986265,133.3621828817862,132.52010359215703,147.24307236105835,150.31020771163284,162.62125785024503,146.01356612014135,131.1286081466267,123.72345727272209,132.68330657202327,129.45670682934653,117.81906202183275,111.56905616943097,103.58089931693107,103.70021142641674,109.02295829911323,123.8580396954441,125.06928911834974,114.86488719388767,109.24679381428452,96.24080787217004,112.44966566325856,114.58090807210048,113.76902480536803,,122.78310103678541,,155.90929810878,153.42444619895622,149.15007414081308,,,,,139.50842084117699
4,1989-03-01 14:46:53+00:00,150.59736626514325,145.01409305100154,148.48972852068613,160.7562631663686,163.14547522596968,157.24208270165792,159.55530828708203,154.2518325506266,152.15711420246225,144.09195688562846,149.3563533710255,145.5332230166183,140.76303099741185,143.1384930880426,138.56606909290934,135.9901346416515,123.30934346321402,116.80371293471603,114.03807327324492,113.95789374306445,116.08172685078246,118.95753062484431,128.42730615913456,136.86567451383593,120.01824324456483,112.30871319450141,107.97356303763651,118.09182193423653,120.19844321395874,129.62884344562679,140.74756526784384,139.70050522088798,120.93094007436977,141.56899133415737,158.3570428239504,154.5913419472812,150.29238914920978,,,,158.12107141775957
5,1991-08-30 14:40:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1991-11-18 14:41:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1993-10-06 14:39:23+00:00,151.04121900786006,150.81841570219964,149.44542649921132,151.29304162583674,152.5934045093887,157.58554530051143,159.13502086466295,156.60834532270525,156.97477234536464,152.65339820299195,152.9203079203376,155.86664423329015,157.25688581091737,166.40877249887254,165.73461318737466,185.5624039664036,,,182.58842608020026,170.89520022908079,181.36929903635615,,,194.87557977623285,,,,,194.14937762438367,201.8903368567802,199.72935893190598,179.05124378459433,144.71244953925034,,217.8091582910809,210.6048259860448,205.93833208624835,204.0354748931686,205.8486912004963,209.5323890332433,217.27900198705785
8,1995-04-03 14:26:34+00:00,164.3138504953821,170.72862647880993,176.79064559673387,180.32300378309972,187.35001470500845,176.3333260198614,200.5244870759094,200.54788971540543,210.26927187024597,,156.413558906564,,,214.4863845131221,,,,,,186.74307006455336,,,,,,,,,,,233.4876389705057,,,241.09746958812127,250.05797169147144,237.35475756084873,222.439823791253,242.36895198008432,241.12919555600084,,
9,1995-05-05 14:25:11+00:00,152.45038198159529,154.23378442358742,158.34238274501539,162.63337503967225,171.4235954671566,152.2503512345446,164.75884711096296,173.98046772226044,178.80758665397377,149.3022735151833,142.24701244093814,153.0552811514884,153.68730778507083,182.79686320241166,158.47781568022134,168.32031683273684,181.0646799199099,136.12089753316303,169.72382296465187,155.64926911389426,174.03711933974807,137.80687804726165,180.40239767596304,196.38377505096946,138.9932397613652,164.6625924557431,180.37022958387178,170.05655316790077,177.3972740708516,182.03398462095342,,185.91937896911492,199.01817567462604,216.32518458488056,,,,,208.40717695535162,,
10,1995-12-31 14:19:22+00:00,172.87226919848348,167.843336451919,164.95188297618904,174.65516166844716,182.15941389612024,169.89834273903207,172.6019442176565,170.73345910233394,181.50731997104887,174.8368933280097,188.29141429830284,189.5295207147831,195.39331871505473,190.3217316611076,187.76241660713433,188.14727238723478,196.91477812343055,185.98648207581468,188.7684348260608,183.11215943979772,191.96447679727098,205.19364139007376,204.293294085604,204.68320292160112,200.6680932210247,193.03497578959193,183.40285637821037,176.48430317793387,190.49315453585743,201.60302707431063,215.28633001189252,203.19604571236354,221.30100526466066,227.55529277224292,228.35024777272073,227.60076792354747,222.6271566225545,223.17584190303305,213.9983960068259,210.15635666435892,207.8789400311903
11,1996-03-04 14:23:47+00:00,169.31705221670114,158.04227304630382,150.36767984090187,163.88275261503992,170.95600215784208,169.49940626438556,165.06804388408858,179.85706410478187,195.25734716018673,164.61986203574412,171.4697041242586,173.09608868210432,,180.70959838614544,186.2579053893486,186.198462974961,201.5441709279673,,202.25064171017388,193.15901664920506,203.55056625614748,219.65434672258073,226.24426188859235,179.2104110977038,211.94938661948814,207.97122197887762,204.33158446475338,202.18594408098915,,209.3246400059097,219.03138026950108,228.1505158108732,235.0220753264855,240.15389960237468,242.88817839594722,233.6701085086214,226.26306261523956,223.184455376865,215.26558142217917,220.9327171629929,221.52026844832574
12,1996-03-20 14:24:50+00:00,177.6083708097283,171.62751174820264,159.9410650363616,173.4101537040149,185.0730074142593,180.5352267409016,179.99601659685734,177.35226044834477,189.67325158934298,182.29356617785942,172.258348395062,183.40693550871822,214.14326787038138,203.16289468825337,206.71980595321205,209.31322179173418,209.2863251070073,211.65837001249164,205.88691026748793,191.62346744531047,209.5531762498459,222.8963198124391,225.0424509575407,210.0321267298126,208.17272661346414,197.768559599035,210.98734917125293,211.59360853979067,214.6042531261081,194.73506884212833,220.00757909620748,233.1750807302345,239.38857580600254,242.72585418388795,245.23545910049862,238.86197480395654,238.28434594929595,236.45705079983537,226.9086499554049,222.5622143018904,225.33336634556846
13,1997-01-18 14:40:58+00:00,168.98731467473254,181.6085599275426,179.27795539880083,187.21338844424554,191.74878920603464,181.8335219525403,184.01323956011913,206.83545944106447,209.91188447016123,202.84049488720612,201.31949231196484,208.99444389582305,205.68587627853444,196.48356638419048,198.05971201150348,210.31077603291067,213.7010096927127,198.61407321506596,206.7801493281363,196.02104050954063,196.4661267068559,210.9550718321297,211.08336836810037,205.15885985040094,202.70100694418582,194.77621821635998,182.95229645513785,187.49287462125545,184.2463184119107,201.30398970523316,205.63444849940007,200.57796593200393,209.9418499272789,221.84425969335274,217.10142255619593,213.54971698662933,213.7752557561288,209.64779933855172,211.52627360883073,206.5450620000238,214.36349899203077
14,1997-02-03 14:41:41+00:00,188.80223437119963,189.34061469450063,186.39960038594592,192.0096120365642,200.66670533091371,202.98709923366135,202.66153339514824,214.69228061982636,216.20916082341904,211.85949011304933,212.8484495572036,213.05790376866668,212.722850988363,212.38770790630088,206.1908082065549,217.04333520517588,200.7680606444739,205.8673026152552,208.93123936196736,198.59616863547654,200.47476930539295,205.5556198092869,209.8811410462689,209.32764933054347,201.66099172613315,186.1397673131325,193.28406231317751,199.47707078778757,196.4435186745032,186.43787294063623,217.67358095302268,212.40901409915472,219.05316361227824,220.94199591966122,226.56180679388893,222.7460445380874,218.9291349546313,213.7977819497217,217.0691899651759,207.77240802351247,207.1201811548866
15,1997-05-10 14:45:19+00:00,164.48036786546518,162.04379220199615,153.9742934800946,161.81295564291173,173.79475892460997,162.0074119164122,159.46622941330523,160.445284675377,157.77421755797255,182.15964827147525,177.679735410468,166.41127822246767,164.27869783725876,173.4921130376741,178.15542551434302,205.63175677214159,191.63256567696104,179.70534488466004,193.52565176965544,178.00318937223565,181.4353190687441,159.61450186531684,195.89186164819853,170.37086213513396,185.74663190520656,178.1555040289948,122.56408952780745,,,,,,,,,,,,,,
16,1997-09-15 14:49:32+00:00,181.9687394381354,162.22720019744463,164.46640727731722,181.69952726088331,190.60120717541946,183.34340766016874,170.92955201974587,186.02050574866172,184.58173014739583,181.6438617971732,183.62060303907208,172.95088367180472,174.80522729918425,179.62131531387058,171.21806648231768,177.5506931422426,180.36827836778377,171.98852399813302,175.44474156336491,163.22985738516405,160.9207069829721,169.23937749152458,189.06276048628575,187.74803186675143,179.5892596144534,150.94066906235702,151.63109241917198,179.48676176901694,184.73490116584014,187.9217333354913,193.85062989036362,192.23623850015196,209.27011817007093,208.67380321369865,216.28224394526154,211.28212027669025,208.4408391428115,199.4894674628672,194.98837941935284,204.80037280137952,201.94030227187397
17,1998-03-26 14:53:52+00:00,185.24247748636276,175.8547910021106,168.00212937593074,185.19370182297183,182.36390152939885,183.5715051803162,191.8414045154513,181.53350870198244,169.10151280469336,181.0348775224153,172.93913695722767,181.83134146719618,168.47274711999702,174.10680998494644,167.73590704045506,166.89069158254023,165.604135900225,161.47419298973315,176.93542047445433,164.69901651308152,165.77019729724367,161.8932494795322,173.26479234108638,186.01147483961896,185.01470061356753,,111.58781420407031,116.78588525516558,150.38477567628877,164.98601997165588,164.89669147254898,182.69611736536677,188.59213043757956,198.5195588534543,195.0527183704623,191.6178418488991,177.08570436399629,189.7931735202583,185.72369563212754,192.56441004169844,187.59761623429006
18,1998-04-11 14:54:04+00:00,190.31910332187954,188.06259004143647,180.55864588952585,184.45770547365595,182.87288746634044,188.6116666996132,197.39642863818062,196.64955328495768,178.61160868980136,180.30532621897038,174.64146968642402,177.93790593702607,168.58973863832472,189.32726987659552,175.62650357736277,160.39398803256663,171.4618111590274,175.04103747602124,175.1757619260207,169.59830827485257,164.66691332094726,161.14800686974607,178.54108622152265,193.70022497495964,191.39015275870042,177.16950096262974,,142.1390916198508,140.8966512753821,170.3333878436147,196.9858285894439,195.22015252667336,205.5549843484934,208.74391519808157,195.7922335258332,190.8314370365659,197.29133287032658,200.6525095572473,197.46662975973996,202.6593318472547,167.63138615510317
19,1998-05-29 14:54:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1999-04-14 14:55:51+00:00,158.13233671104774,158.52051907898326,168.09946172313192,170.5236012440069,176.47371398410087,160.84774088826518,,,161.86534904819212,154.13385202263714,141.85990562926324,146.95181581036587,146.08178707890443,,143.36017438636196,148.2755427013273,133.91736945938737,,,,140.5733503502724,,,,,,99.56710439301311,126.01047328500856,122.50387910650635,128.95366292518798,,,,167.20858730841633,177.95182143677636,171.206665890439,,,159.08226608970475,,151.33251504415264
21,2000-04-08 15:09:31+00:00,175.21294212856225,176.19298080204072,171.96130333000568,186.22399144494358,190.76350611832856,182.1960228368088,,,161.02178374635304,172.6386447597716,157.5068232147893,155.15659210489113,170.88437436564817,164.44244209588794,151.2302080338705,171.97762236848772,155.58643826954187,182.29276526426224,171.47044985292317,151.1172374838643,159.07869663074302,170.19419896916304,176.15164559589175,,,,154.69162832445517,146.0236131165783,121.93967279135056,134.59385231107822,,164.36278442162444,,154.41245504693043,161.58654232254221,161.9394727693613,,,146.7303248072732,,147.12887248096976
22,2000-05-11 14:46:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2001-02-22 15:07:30+00:00,211.0966567149138,207.80561882694897,211.89014189248658,212.97758178148823,222.78853861004663,235.9475576932005,227.7680102272562,225.81806711997226,227.6137659811079,228.00377181360182,213.77309412013565,220.32884807105367,208.69720644169027,,227.20036018742587,225.52871421732047,211.08255579877385,,211.05248044046797,211.44977772022955,220.75265406571134,217.90423078607878,223.88199492539792,220.2090606743015,219.1684408746871,201.08888126931672,206.64034503096102,,207.868387403911,210.10144139876803,210.13654582347723,211.46986655285946,215.74507275942167,218.46399977773265,223.0268308049653,214.98154198320557,210.33630921381842,204.51133092024642,199.96637764652,195.75696992428755,202.19648780104123
24,2001-04-03 14:57:08+00:00,189.511487158987,192.6109413608433,191.4468359496165,202.31294578019202,207.22801012195214,208.76363418214163,202.58410444357656,221.7711187611267,207.7220636261381,212.00269882833334,208.86804581601427,211.4106155760804,185.72680356509971,176.388660241794,204.81857951217359,228.27809239554642,202.87202551156247,167.62830980806706,215.5899117309862,203.54408209315432,190.63555348209843,219.0499886286412,215.72887177083769,203.93719780607705,202.3809510865433,191.54857624584645,195.1162611831335,167.89902021612826,198.993743708493,196.6708355592388,201.3573720498911,202.29956255011456,201.9196281589769,206.7536165078044,211.27876005357717,198.463030292419,193.24341182744297,195.35605634343293,179.15768577006696,196.5881823831233,185.77015191976218
