,dates,nzd0410-0000,nzd0410-0001,nzd0410-0002,nzd0410-0003,nzd0410-0004,nzd0410-0005,nzd0410-0006,nzd0410-0007,nzd0410-0008,nzd0410-0009,nzd0410-0010,nzd0410-0011,nzd0410-0012,nzd0410-0013,nzd0410-0014,nzd0410-0015,nzd0410-0016,nzd0410-0017,nzd0410-0018,nzd0410-0019,nzd0410-0020
0,1999-09-04 22:00:33+00:00,172.30354744189341,166.0137433252343,,186.39696562318954,199.72928448979667,198.46898895019137,201.60510940967046,213.9854130014246,228.86349826381337,233.1100497111922,239.3178715112595,239.02386206178508,235.9704518437664,232.16128265390523,240.9314067878155,236.4156912384495,224.0364635390774,207.36338973289944,196.2129246576527,184.47705671261025,187.02297678482583
1,1999-10-22 22:00:28+00:00,203.6447528183264,197.64679089291397,202.28959992191534,206.02847476856923,219.40367729631006,220.7487605108687,215.5991472983345,233.31825886644503,242.25508563604723,261.1209906499781,253.79597299247806,257.6549256844432,245.086424782738,246.74808081615174,239.77854777898642,232.58748206282525,224.96138311712542,205.84769601897574,185.37710635013937,182.10835556793623,190.07371130402527
2,1999-12-09 22:00:33+00:00,183.37146164897888,175.84586287221504,179.36016084209157,187.3706948665615,,201.30447908502083,204.0952775197479,207.88441130819623,219.79178323545068,224.04889518173397,,219.9765946963539,214.81284160582658,212.3361908326332,210.38114499859486,206.45734849900828,193.5142359040844,173.98088181771993,158.72531594902495,167.6293894495381,185.96394240064913
3,1999-12-25 22:00:28+00:00,188.70441107688038,179.9133412998183,188.95274699415532,195.58294545165703,207.9803082288718,207.56278594444376,205.81849523827077,212.37789571369044,227.22749779700973,233.8681381597006,224.5810365265534,217.3017716674748,221.95988845033185,211.25527034006083,209.9919773752671,210.87844090261316,197.23403818261443,182.29945473033348,163.369600178941,169.9840014927178,182.83321618195828
4,2000-01-26 22:00:26+00:00,196.23458157221236,179.94245076801883,188.7167001973263,195.3123513198622,206.6954793001172,204.8585127474206,205.5752370283047,209.20436372379115,206.33457688626302,225.45965975275362,228.98543987709937,213.45656199193795,206.133666973642,204.7124500438889,199.00818510128727,209.93037327104793,196.20842960194818,181.18974869786865,178.33321444502656,185.7955151950096,192.52176692352927
5,2000-02-11 22:00:21+00:00,206.75514433548088,195.71543428204453,204.34565429429009,216.9887894191012,221.5090154612258,226.34657115138674,222.68575757885512,226.54415103634176,232.33994221310007,246.42842096541966,,221.5078233973199,216.46841545040348,211.32771181960396,211.24857509851722,201.51157773304962,189.5566248723835,163.74021752834057,163.53934496873615,169.78085481819764,184.95841063553584
6,2000-02-27 22:00:16+00:00,204.55538805375926,201.07692666902915,209.26902200257356,211.26216419733296,207.34352596467073,209.5997932106225,208.83560843665572,210.42939434457142,219.89636800119644,230.6633812749102,219.3601718216562,,201.82975243667363,199.17528786561826,201.0873529584018,211.49523426839897,199.4279278706055,186.98090452934028,181.77833478453704,187.655882521454,192.5426826676009
7,2000-03-30 22:00:09+00:00,198.6084179503007,193.41277212674743,203.23981428216493,207.3152702076662,209.7806402564109,209.32905772204592,210.03618488205464,215.04557003232554,227.79247631997603,229.08439306548223,221.40308645370476,212.78413066247433,211.36118242241605,205.92631546095612,227.91557645195076,230.1235193268342,229.23205688966652,217.23953751327565,214.81582242121752,216.2669638965602,
8,2000-04-15 21:59:55+00:00,199.75073055742098,199.49656144375908,202.56020834895352,205.8906605836608,205.34363424816198,206.57813828604623,207.90131332436252,208.30104633495185,216.01114986805027,228.62979680882424,,213.18513540224268,198.58756318665604,214.86121928724486,218.2261060789954,228.81687501837627,219.20900433647878,214.53787904527226,208.67722662089668,210.98685412810934,212.43913257661836
9,2000-05-01 21:59:54+00:00,198.74081337324318,196.88073537491402,213.46826876606127,219.57149385795051,224.67138175546523,220.00335612235372,214.9184379076221,220.1114445702892,224.1350622771513,235.94653462324013,242.34251587905845,234.4272752568549,232.58556066318272,238.10190597103983,239.70042105121365,240.0321544496314,239.07997211975484,221.10560278519358,215.7318731352287,208.64807794030014,201.33935642320796
