,dates,aus0178-0000,aus0178-0001,aus0178-0002,aus0178-0003,aus0178-0004,aus0178-0005,aus0178-0006,aus0178-0007,aus0178-0008,aus0178-0009,aus0178-0010,aus0178-0011,aus0178-0012
0,1987-05-22 23:07:44+00:00,176.52445437253417,199.63209800840914,187.05804395903718,186.7292970633409,194.40876721819723,187.44824033450664,186.21823936840963,185.0529489890473,192.75022098736352,188.91854173258076,186.06008869282368,184.25515380451228,185.4872856588043
1,1987-09-11 23:10:29+00:00,190.99024858335602,205.24213813860467,192.28409858930368,202.53195699343527,210.91045832837426,199.55062209873603,193.19500735510775,193.0078368986536,196.25207734944604,183.2087444602687,174.2026892402919,178.82688102754534,180.48036283725725
2,1987-09-27 23:10:51+00:00,217.2853842404116,224.41335703626453,217.65582880793804,227.84714227086926,230.0291562801386,215.2836115630843,216.04406364728237,212.91214983786728,213.34912404287113,200.45059799906943,193.4360149249004,193.72671614433807,191.62571629777898
3,1987-11-14 23:11:47+00:00,190.12875295326322,199.7839973019655,191.49563301381573,202.1866963145982,204.90121190271557,183.21665088140418,190.7685243647422,186.52635053258123,188.45332347157404,185.44574866925495,186.99402051073537,176.95243424926912,173.48900220958132
4,1988-02-18 23:13:23+00:00,199.31451452315824,206.3351458997111,187.49526108291727,195.9770096006681,202.80536753679823,190.64684576368342,187.38001133512807,200.664084817503,199.3619525684878,196.53001936253477,188.21067360543998,178.7037807442715,186.38161102937175
5,1988-04-22 23:13:52+00:00,175.39241398344907,196.10666014146872,188.41503117314562,179.9109371531064,188.0864282698842,184.43985818524166,191.62379035788177,190.72311753788705,190.73329725824965,189.41659931047414,191.39323846141664,192.384075743562,177.60014390044
6,1988-05-08 23:14:02+00:00,,195.89820603819473,183.45221453971476,178.85540224143347,175.18843877873422,171.8184875031707,182.09396998558123,189.10263248030276,196.9421226674699,202.78748388885805,211.2989649047508,205.0087406521955,
7,1988-06-09 23:14:15+00:00,,195.3556988726816,183.98284731309028,188.33826195118223,193.827351271583,183.3580948915176,181.45330157191364,192.0910451691408,205.12729043211456,190.60621875288308,180.3305011112058,182.19625298991085,189.04992579246908
8,1988-06-25 23:14:20+00:00,,199.1586538424421,178.5692178737128,197.95928753960536,197.7711345840737,189.0423428693762,192.75476047687374,200.0336107997316,207.06015301279564,203.4264121783439,194.79231876422358,182.35324623524284,181.32851053133905
9,1988-07-27 23:14:26+00:00,161.26310984703812,189.61121140517673,182.1853998867204,201.14591330261328,210.74062684898996,193.1199783503598,188.72722484604105,189.28819789276363,202.0444058115439,204.19768506794753,192.6453791979578,182.17904026469677,170.97741996487414
10,1988-08-28 23:14:30+00:00,190.40135904801093,206.91976151258493,197.47326630553033,196.66123698837765,199.53755672050036,200.34769201733286,189.32555079805175,197.58888403837787,205.41305116199973,196.9394993268792,190.31247455967477,186.11866975138344,193.38451275997724
11,1988-09-13 23:14:28+00:00,174.9313866399027,187.1826864078957,183.72009021140252,191.03751336789566,187.11626957546156,185.48470441902842,176.8395895902697,189.51514843724712,193.98359590214503,185.36353698441545,169.47350414488136,170.7700321253241,175.46536463498316
12,1988-09-29 23:14:21+00:00,205.97703193880164,212.2676604166136,204.05333177532188,208.1007939173489,215.5511244979564,214.57985520611908,204.39845045054201,207.99952035730965,211.32376291371546,203.96059392139972,198.9112495171315,192.63474292192186,209.68381216423379
