,dates,jap0005-0000,jap0005-0001,jap0005-0002,jap0005-0003,jap0005-0004,jap0005-0005,jap0005-0006,jap0005-0007,jap0005-0008,jap0005-0009,jap0005-0010,jap0005-0011,jap0005-0012,jap0005-0013,jap0005-0014,jap0005-0015,jap0005-0016,jap0005-0017,jap0005-0018,jap0005-0019,jap0005-0020,jap0005-0021,jap0005-0022,jap0005-0023,jap0005-0024,jap0005-0025,jap0005-0026,jap0005-0027,jap0005-0028,jap0005-0029,jap0005-0030,jap0005-0031,jap0005-0032,jap0005-0033,jap0005-0034,jap0005-0035,jap0005-0036,jap0005-0037,jap0005-0038,jap0005-0039,jap0005-0040,jap0005-0041,jap0005-0042,jap0005-0043,jap0005-0044,jap0005-0045,jap0005-0046,jap0005-0047,jap0005-0048,jap0005-0049,jap0005-0050,jap0005-0051,jap0005-0052,jap0005-0053,jap0005-0054,jap0005-0055,jap0005-0056,jap0005-0057,jap0005-0058
0,1984-09-28 00:25:00+00:00,119.04137186962461,102.98333125212105,96.1826593501199,93.33742535768877,92.6827423399675,97.8918751447088,98.0324993993755,93.75892470568105,,,112.7404957761064,116.91806891400782,123.00839715982882,134.2013806559338,139.73331926896157,144.63641635906282,148.81965689729174,157.04447570072026,145.24633493407674,136.5701269129457,129.10029660123018,120.49353303596197,111.72298019990559,102.2374071744898,98.6338250399903,107.39381383887076,101.60801441419244,90.39746425583428,87.04189469052648,88.71696829723551,94.74918994821215,97.01258099653398,101.93186046243991,109.5369119909964,109.85284136504733,116.82149519567056,123.59482162258067,119.1963449968095,131.97925475184883,123.04525691143274,115.8506113155108,116.60892761053591,,,,,92.30366257906051,102.93262379188629,105.9218098726493,102.03968657186218,,,110.6735099367151,,,,,,113.7681464869487
1,1986-05-13 00:19:38+00:00,,,,,,,,,,63.81695594262227,82.1351637093475,103.04234569310624,98.52514361623304,131.34278254688633,144.48360177388028,144.1752372874725,158.10022254730083,173.87013131172176,139.79743504337776,120.19079131319671,113.81770968084417,97.47537777433055,112.04027573988887,105.89771739713098,97.16950583365661,106.40353885769964,90.23000018211316,95.28842397449367,92.00713988137494,91.39833320991379,108.71724224585829,92.31314819278457,83.71345853840388,106.10854179370895,103.46423911311562,95.63923484591984,113.120947552518,90.2012992401843,106.98394231394661,100.53819296226756,104.78507581338789,83.7884563241007,74.70789431357429,66.99660202241054,,60.64524314270761,57.48575209996299,65.41907430258948,69.98603912353454,73.0412844743,66.53941344622591,,77.4953902987254,75.58339340582268,,,,,
2,1986-08-01 00:17:04+00:00,124.83039067732705,116.74000968367969,119.07241744287202,111.76391234465456,98.43649517570762,85.56120239377807,97.63696025087864,100.79746955230274,111.48739766417796,100.29325725751175,95.98758011379473,113.4132756573207,108.56935218754069,112.9114590283559,127.80782950709131,139.58322972771816,137.5840880879413,145.75266781951967,140.81797127104414,135.8204824741478,126.39655712232498,126.04927875925063,122.03313870475831,112.08729795830209,91.30004619620067,96.7858271156351,96.94893980049969,91.50561903903355,96.35824280455739,98.9279086498571,94.40374223751395,105.95880439643976,108.7735616658207,108.48047554924021,110.25349965816116,107.32027785576334,110.01339927653392,109.8141978341757,123.18910962360945,117.5254077647073,108.75477237300781,107.4748887372708,95.23000617906173,96.25616986449866,112.49943014239898,96.88658901609209,89.9136276226449,88.22192096199448,92.81628021088845,95.55294096135172,101.74622946067227,113.66684221567428,96.86011839983351,98.70312318920625,112.73023782195062,,87.1090699712709,90.73953974897051,92.62498932571114
3,1986-10-04 00:14:51+00:00,118.49532152790128,112.84100081197502,103.90271557000032,94.38021426604195,93.43456445686623,92.97135008876754,93.21088070493141,97.35460792257388,101.26948759223498,107.88855371285014,114.90986244876959,118.29587426238518,123.2446777423684,133.6878653946443,144.79353904212834,148.1859175798351,157.06374002058686,167.65118054187116,158.9263004967726,155.64104036651253,148.84951786376877,140.80348630272857,121.97374870595453,96.00846305668637,90.88525492694687,99.58767402033754,96.94054100655924,93.186322717427,87.99840113059399,102.00813504771989,105.77845684728474,101.82250380003292,107.84414478029666,113.1239442984322,111.11447655756808,113.94347763152098,120.15963296435878,113.56844018694248,129.39511468292557,124.80139385456107,121.10082715711184,123.35644796139476,121.65962518951588,114.39144950387109,111.63832755768678,114.88926095656535,99.97041796361292,,,,,,,,,,,,
4,1986-10-20 00:14:19+00:00,116.2024844509709,104.76339121458702,101.138141979365,95.81772348524004,96.64669860834162,95.83558604783843,98.26748047029733,104.39016246013738,114.5558801408922,123.00606627784188,123.95068050781089,132.16198962883473,136.1699019410123,149.01089812008857,159.57155869049453,168.32693955190803,182.46956314138737,189.1712434099294,169.12974898778225,160.29063001065424,153.33209119533956,148.22091524566616,133.2107439179402,125.57949458915456,120.34481333707842,112.97494797015152,111.5020825673765,102.68675309177966,104.07143417015355,110.25610653193274,115.59362080227508,122.68966977077852,121.70869919204969,124.5291208008147,126.98456734980303,128.9455247498708,143.26064907833208,143.0545258078547,142.5740440750609,140.80505901748163,129.90337846244145,123.7821983014496,132.15669889726587,120.20239271578288,114.74191489118815,117.37099695234619,102.49828213195882,107.61206765343842,109.93666676600907,115.10645547105443,119.36913634945344,114.60944682543692,129.47846831497932,142.23720417679212,135.24339599728896,127.4571709015577,107.61440539735156,102.72086110017639,107.58467395891935
5,1987-02-09 00:15:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1987-10-16 00:16:11+00:00,132.6964185187717,117.28434828171319,114.96642728751206,108.79809749789527,104.72883079677464,100.93420593817658,101.36496776415194,104.29599534074512,107.83512180308324,110.7869130059567,115.76631367811589,123.56176123741558,132.53758867809782,141.1448308555552,145.86954278899697,163.04466205906073,178.02479220578155,187.31454128995898,165.70579318536306,161.62937874780977,159.71713483231596,142.63605005911455,146.3191846393688,133.9593497211883,125.49066137450265,117.18406375270615,120.7752044935856,109.89613957060826,104.09605948241474,108.91528946037526,117.06487853401411,119.84698465691095,116.891636322078,110.40457545054619,120.76307426126809,123.47518157179567,129.14308615936054,132.4819478278901,146.70700958150567,138.0324541937137,134.22773456867034,135.13671532685095,134.84566591595018,133.49605732675272,127.4991649123765,121.59692633220232,113.8253914677469,110.46981255609626,106.13544260678634,106.89287999933819,121.02736489370486,125.36130538631383,128.23520835140312,124.88897185473607,117.71820801011333,101.7259804053742,85.29040672701802,87.56970313086414,91.08114360961537
7,1987-12-10 00:23:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1988-01-27 00:23:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1988-09-07 00:25:41+00:00,145.054456833765,133.71222258251706,128.92900406068793,121.3601155508693,117.2332412476454,127.3867868513826,114.17560796765868,106.6787660391558,124.09467295762053,124.57968244552235,123.8004117368021,132.1433887211088,136.93257026675755,136.9647921626546,149.36633283199907,162.8323627939843,166.60135331988357,184.5782935403979,180.1619852606124,146.02940614888686,134.27686959476543,129.66850239334576,126.88565340284693,134.91652316387615,126.70847406276175,123.23764102916736,110.91252694467838,100.39161114667974,99.66286226672563,102.11105698413195,106.87279267146954,113.1738797801593,109.76119917913115,109.82687424553765,112.09130538913068,126.56285790037956,134.809463457229,143.23028998365078,147.29700449837753,137.41847865256597,129.25331984282974,118.73035614862862,111.69579296299034,100.24459917028832,99.267938175307,100.43920337209296,97.73181764264287,106.36848347822902,110.38226895975266,111.56149155744,113.33889686832406,108.55096616318657,119.80480908668054,124.9706394418314,116.81764010700866,100.66468388183128,92.7983668489703,98.57398018271147,105.0854037962794
