,dates,jap0005-0000,jap0005-0001,jap0005-0002,jap0005-0003,jap0005-0004,jap0005-0005,jap0005-0006,jap0005-0007,jap0005-0008,jap0005-0009,jap0005-0010,jap0005-0011,jap0005-0012,jap0005-0013,jap0005-0014,jap0005-0015,jap0005-0016,jap0005-0017,jap0005-0018,jap0005-0019,jap0005-0020,jap0005-0021,jap0005-0022,jap0005-0023,jap0005-0024,jap0005-0025,jap0005-0026,jap0005-0027,jap0005-0028,jap0005-0029,jap0005-0030,jap0005-0031,jap0005-0032,jap0005-0033,jap0005-0034,jap0005-0035,jap0005-0036,jap0005-0037,jap0005-0038,jap0005-0039,jap0005-0040,jap0005-0041,jap0005-0042,jap0005-0043,jap0005-0044,jap0005-0045,jap0005-0046,jap0005-0047,jap0005-0048,jap0005-0049,jap0005-0050,jap0005-0051,jap0005-0052,jap0005-0053,jap0005-0054,jap0005-0055,jap0005-0056,jap0005-0057,jap0005-0058
0,1984-09-28 00:25:00+00:00,116.84129316737858,101.04726199414455,93.98258064787387,91.13734665544274,90.48266363772147,96.54738260444735,95.83242069712946,91.55884600343502,,,110.54041707386037,114.71799021176179,120.80831845758279,132.00130195368777,137.53324056671553,142.4363376568168,146.6195781950457,154.84439699847422,143.0462562318307,134.55338810255353,125.64303006912928,118.29345433371594,109.52290149765956,100.56838195209626,96.43374633774427,104.16703174224325,99.30317005945851,87.8500047058652,84.84181598828044,85.25970176513461,92.32910337574152,94.81250229428795,99.73178176019388,107.33683328875037,107.6527626628013,115.02883847532195,121.39474292033464,116.99626629456347,129.67441039711488,121.10918765345625,114.50611877524935,114.40884890828988,,,,,90.95917003879906,100.73254508964025,103.72173117040327,99.83960786961615,,,108.47343123446907,,,,,,110.54136439032119
1,1986-05-13 00:19:38+00:00,,,,,,,,,,59.32374282661433,77.64195059333956,98.5491325770983,94.0319305002251,126.84956943087839,139.99038865787233,139.68202417146455,153.60700943129288,169.3769181957138,135.3042219273698,116.07201262352277,106.75694621283169,92.98216465832262,107.54706262388093,102.48907296429736,92.67629271764868,99.81349295422133,85.52282453677151,90.08575615595815,87.513926765367,84.3375697419013,103.77470781824955,87.81993507677663,79.22024542239595,101.61532867770102,98.97102599710769,91.97809823287633,108.62773443651007,85.70808612417636,102.27676666860496,96.58416542018057,102.03922335360527,79.29524320809276,70.21468119756635,63.807870133630715,,56.15203002669967,54.739899640180354,60.925861186581535,65.4928260075266,68.54807135829206,62.046200330217964,,73.00217718271746,71.09018028981474,,,,,
2,1986-08-01 00:17:04+00:00,124.5155509960707,116.46295076417411,118.75757776161568,111.44907266339821,98.12165549445128,85.36880036634365,97.3221205696223,100.4826298710464,111.17255798292162,99.97841757625541,95.67274043253839,113.09843597606435,108.25451250628434,112.59661934709956,127.49298982583497,139.26839004646183,137.26924840668497,145.43782813826334,140.5031315897878,135.53187943299616,125.9018090517793,125.73443907799428,121.71829902350197,111.84845406217659,90.98520651494432,96.32406224979248,96.61910775346924,91.14106782915779,96.04340312330105,98.43316057931142,94.05741858813198,105.64396471518342,108.45872198456435,108.16563586798387,109.93865997690482,107.0637418191841,109.69855959527757,109.49935815291936,122.859277576579,117.24834884520172,108.56237034557338,107.16004905601446,94.91516649780539,96.03273525199415,112.18459046114263,96.57174933483574,89.72122559521047,87.90708128073814,92.5014405296321,95.23810128009538,101.43138977941592,113.35200253441793,96.54527871857717,98.38828350794991,112.41539814069428,,86.64730510542827,90.45093670781887,92.16322445986852
3,1986-10-04 00:14:51+00:00,115.34590597547614,110.0695151258409,100.75330001757519,91.2307987136168,90.28514890444109,91.0467072511744,90.06146515250627,94.20519237014874,98.12007203980984,104.739138160425,111.76044689634445,115.14645870996004,120.09526218994326,130.53844984221914,141.6441234897032,145.03650202740994,153.9143244681617,164.501764989446,155.77688494434744,152.7540761101228,143.9004362813864,137.65407075030342,118.8243331535294,93.61925125829488,87.73583937452173,94.96853121011401,93.641153284971,89.53963102514527,84.84898557816885,97.05905346533753,102.31409973961709,98.67308824760778,104.69472922787152,109.97452874600707,107.96506100514294,111.3772871813968,117.01021741193364,110.41902463451734,126.09572696133732,122.02990816842694,119.1761843195187,120.20703240896962,118.51020963709074,112.15638040215002,108.48891200526164,111.73984540414021,98.04577512601978,,,,,,,,,,,,
4,1986-10-20 00:14:19+00:00,115.20736527387547,103.88768633874304,100.14302280226957,94.8226043081446,95.65157943124619,95.22745766183567,97.2723612932019,103.39504328304194,113.56076096379677,122.01094710074645,122.95556133071545,131.1668704517393,135.17478276391688,148.01577894299314,158.5764395133991,167.3318203748126,181.47444396429194,188.17612423283396,168.13462981068682,159.3784374316501,151.7683324884753,147.22579606857073,132.21562474084476,124.82457659273734,119.34969415998299,111.51543984374489,110.45957676280034,101.53450983409022,103.07631499305812,108.6923478250685,114.4989897074701,121.69455059368309,120.71358001495426,123.53400162371926,125.9894481727076,128.13468690186713,142.26552990123665,142.05940663075927,141.53153827048473,139.92935414163765,129.2952500764387,122.78707912435416,131.16157972017044,119.49617910623128,113.74679571409271,116.37587777525076,101.89015374595606,106.61694847634298,108.94154758891364,114.111336293959,118.37401717235801,113.61432764834149,128.4833491378839,141.2420849996967,134.24827682019352,125.99766277515107,106.15489727094493,101.80866852117225,106.12516583251272
5,1987-02-09 00:15:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1987-10-16 00:16:11+00:00,134.79640018106534,119.13233214453159,117.06640894980569,110.8980791601889,106.82881245906827,102.21752806513379,103.46494942644557,106.39597700303875,109.93510346537687,112.88689466825033,117.86629534040952,125.66174289970921,134.63757034039145,143.24481251784883,147.9695244512906,165.14464372135436,180.12477386807518,189.4145229522526,167.8057748476567,163.5543619382456,163.01710601592023,144.73603172140818,148.41916630166244,135.5524392581007,127.59064303679628,120.26403685740348,122.97518528265512,112.32769728484298,106.19604114470837,112.21526064397953,119.37485836253711,121.94696631920458,118.99161798437163,112.50455711283982,122.86305592356172,125.18627774107196,131.24306782165417,134.58192949018374,148.9069903705752,139.88043805653209,135.51105669562756,137.23669698914458,136.9456475782438,134.98636689354174,129.59914657467013,123.69690799449594,115.10871359470411,112.56979421838989,108.23542426907997,108.99286166163182,123.12734655599849,127.46128704860746,130.33519001369675,126.9889535170297,119.81818967240696,104.80595351007153,88.37037983171535,89.49468632129997,94.1611167143127
7,1987-12-10 00:23:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1988-01-27 00:23:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1988-09-07 00:25:41+00:00,144.59205448133233,133.3053085123763,128.46660170825527,120.89771319843665,116.77083889521275,127.10420763600709,113.71320561522603,106.21636368672316,123.63227060518788,124.1172800930897,123.33800938436946,131.68098636867614,136.4701679143249,136.50238981022193,148.9039304795664,162.36996044155163,166.1389509674509,184.11589118796525,179.69958290817974,145.6055373258236,133.55023732665697,129.2061000409131,126.42325105041428,134.56573517237553,126.2460717103291,122.55945091226614,110.42810543260607,99.85619789649456,99.20045991429298,101.3844247160235,106.36415008379363,112.71147742772665,109.2987968266985,109.364471893105,111.62890303669803,126.18608561321221,134.34706110479632,142.76788763121812,146.81258298630524,137.01156458242522,128.97074062745423,118.26795379619597,111.23339061055769,99.91644266211031,98.80553582287435,99.97680101966031,97.44923842726736,105.90608112579638,109.91986660732002,111.09908920500735,112.87649451589141,108.08856381075393,119.34240673424789,124.50823708939875,116.35523775457601,99.98649376493006,92.12017673206908,98.1501113596482,104.40721367937817
10,1989-01-13 00:25:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1989-08-02 00:15:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.01665230431954,127.95704087792454,123.15795784430715,115.33643761588743,106.58094698117382,102.0523770736367,103.98077599523208,96.90506867174136,108.29302929439886,113.62555798493838,113.02902573753883,107.95028660955373,112.26971942828672,110.12956618802636,119.19816676202785,123.38298756113849,117.9440633627963,103.24701037365948,97.9683225845489,102.25926624665424,108.3309295039055
