,dates,chi0351-0000,chi0351-0001,chi0351-0002,chi0351-0003,chi0351-0004,chi0351-0005,chi0351-0006,chi0351-0007,chi0351-0008,chi0351-0009,chi0351-0010,chi0351-0011,chi0351-0012
0,1985-01-25 14:04:27+00:00,202.46988020247937,151.92262447137153,122.08701410906752,123.17012021472918,140.465419924449,132.29585630945124,158.1915779472121,157.01875561430379,161.64234949631395,165.24873926004528,155.38217829993985,149.52668770738177,156.816235587997
1,1986-01-28 14:01:10+00:00,193.81684276786143,143.67527243883444,122.60862020657366,111.24608408331946,116.67528352109937,144.31824304848,173.0493450211761,164.0825514694206,156.04890498608418,165.23740185983542,161.71163990614377,142.0596082773003,148.42545785608584
2,1986-03-17 14:00:06+00:00,194.09096112588105,159.5663988718381,140.87548130412978,120.31915752029248,126.35022518047731,164.3072447445298,184.5667530474498,170.77053176064166,168.34471439769823,178.48668482036115,154.44517870525613,132.8012752657488,
3,1986-08-15 14:01:53+00:00,191.6862023455533,156.9442167289494,,126.63377105486158,,,,,,,,,
4,1986-09-09 13:54:47+00:00,178.7265701965735,188.72028168098902,,,,,,,,,,,
5,1986-09-16 14:00:46+00:00,191.55837862410996,155.5220156957426,115.14685923961851,,,,,,,,,,
6,1986-10-11 13:53:47+00:00,199.9254558032418,164.57337900222123,116.96162589560097,126.08706308725556,121.79304036726232,128.834599834926,141.45088741125545,157.63862224533977,134.00231199642292,,,,167.4346603781357
7,1986-11-03 13:59:10+00:00,207.60946965768406,172.7035618887586,131.2438589186946,133.97345902020794,130.08324104608295,139.78137804658627,163.66680254135258,143.56823425948068,140.74523483529092,132.1577379389651,128.9941108611518,146.60847534845695,162.82409928138506
8,1986-12-21 13:59:13+00:00,195.03343985709412,169.12525862170764,145.6798271865541,143.89269605231127,121.50613061213872,126.34295952433422,143.25826167367833,117.4416247519986,142.5124949005859,161.2062468479142,145.0390726336047,154.21604664280235,157.36370139055987
9,1986-12-30 13:53:19+00:00,200.12879281936196,168.85768213913713,146.3325245821955,142.5730828657763,138.32064397998144,132.38862652462174,138.72625877425915,139.52791426719858,141.43929338140128,155.76754707696404,148.11786226819453,148.28974108188243,157.31783260741636
10,1987-01-31 13:54:17+00:00,199.40419461409462,171.82260876324037,,137.28913689671398,124.2786272406869,132.7494048524105,135.23801196654674,,163.44405233460344,162.03885848632524,144.15582493403713,132.31284736475493,156.93458465685873
11,1987-02-07 14:00:45+00:00,202.4698109454248,173.7324051864952,145.46113791990757,147.0236161114727,151.5667857961564,164.65891762760535,161.961447767908,156.7113074504131,164.30737124357904,162.13410926700368,148.56371814877912,150.46696030693403,166.69309942379724
12,1987-11-15 14:02:09+00:00,190.33123475742846,170.49671777573712,141.43044780538986,117.41346216814578,115.1171163630534,139.23792884638289,140.17510122635701,146.8741256731655,138.3736221155401,138.95868315919432,144.20519251231826,149.23186448949477,155.54460380857597
13,1987-12-08 14:08:41+00:00,190.93113407281143,159.83533823193756,123.87233100030342,123.59181712341136,119.3037220268221,125.82342775250713,141.7495136940377,,,,117.63959425563937,127.60852335501453,156.1724518208873
14,1988-01-02 14:02:54+00:00,196.5753624452847,168.0511415550575,135.76045098804337,130.88693654539668,120.82293557295927,130.17626677429672,159.14101628316325,168.18185885401843,161.41810845752983,163.21111030515792,156.05597259131235,149.6385552958524,151.45178514629964
15,1988-01-18 14:03:12+00:00,196.90109018081745,164.80835902960118,131.03943378257188,114.25479951915607,111.7458207970831,122.57426021058028,152.2148832272445,161.08059159729854,178.37595044091648,172.28937049603798,148.78812457401975,151.38377802582343,157.67732170589161
16,1988-07-03 14:10:55+00:00,198.43196520673644,174.5820961012943,,,,,,,,,,,
17,1988-08-04 14:10:58+00:00,198.4723162072004,174.2377535059937,,154.58694526862894,,,,,,,,,
18,1988-09-05 14:11:03+00:00,192.7881273763161,165.7194312366766,139.89306817193994,135.10629618272634,121.19894234005028,,,,,,,,
19,1988-09-14 14:04:49+00:00,192.23942206993925,166.78836682975037,131.80190572948132,139.54252344192528,128.24362297785822,130.21608733788798,,,,,,,
20,1988-10-16 14:04:38+00:00,199.8945422264828,164.5775738787683,124.43415234275474,118.2317366314477,112.48894842694405,122.07212755209876,117.07214238699535,,,146.52357522453528,138.97743086269193,132.30973011639253,168.6390255836938
21,1988-11-08 14:10:51+00:00,192.42500473443596,155.87012341802867,112.9146619746302,,,,,,,,,,161.46413040738508
22,1988-12-19 14:04:24+00:00,196.14598811321295,164.27532495973577,134.5272897669118,115.78889769627011,112.96763341599593,119.66497682087983,121.48400862725717,,,131.70315430551142,130.50910053645092,147.7771031888789,165.67235388305303
23,1989-01-20 14:04:03+00:00,207.2715666938363,173.04223395192346,151.44114158001878,132.30706043751502,120.82607015922535,139.24168491885604,152.7429699107578,146.84143934517107,162.11887822776478,169.0432679881882,150.06872888073937,142.75733101549963,151.5207841241585
24,1989-10-03 13:59:44+00:00,198.8040921466345,152.52780182681917,116.40590687267826,111.0588009471246,107.53201613063077,117.48306751371632,135.3512884297665,134.0372272477721,122.7927056153857,146.23982938616794,133.7253227207127,138.22424876781326,163.10299217755846
25,1989-11-04 13:58:44+00:00,196.84209181086678,159.27467082434697,141.26240550441946,133.33127729412527,133.24987999961078,130.77552887671874,132.8707105968017,128.81679383516231,121.1420618571913,141.80886598274955,137.33822997256502,142.6226476993773,159.33508930780403
26,1989-12-22 13:57:19+00:00,192.32846020291316,155.66225083397757,126.8725940288524,114.48585492488378,125.67171770510075,129.72242210322227,131.11179151586057,135.97470111909533,136.99734977601946,133.46417514331233,131.3372954649441,132.28840596321834,157.15534272767005
27,1990-05-06 14:00:25+00:00,191.75959284154965,164.83337629457245,144.44291290881398,131.7802808905484,,,,,,,,,
28,1990-06-07 14:00:26+00:00,197.70665256043293,165.96494672378526,,,,,,,,,,,
29,1990-06-23 14:00:25+00:00,195.29128253826323,171.77845779978284,,,,,,,,,,,
30,1990-08-19 13:54:01+00:00,192.51385654128313,,113.81489562349604,,,,,,,,,,
31,1990-09-27 13:59:57+00:00,189.26042800218684,161.08658348188186,139.00439436318015,128.15353765938298,114.93560873310166,117.19719477473711,,,,,,,
32,1991-02-11 13:54:48+00:00,200.73040817141273,172.74988968153963,147.32536807335492,134.07187468188835,124.20864228169832,125.89895032003675,151.21486668669715,151.9965494984198,148.28989522414443,171.33267518559106,167.8807840038294,153.67968043101345,174.1523173832766
33,1991-03-06 14:01:25+00:00,197.7307281528229,165.75923430651488,139.88146969110517,125.17283579656032,119.55175376481272,122.80134851897652,152.0588395480303,168.26157155421322,,112.39287790925304,154.48173700462146,168.70789662557894,196.99360847391708
34,1991-07-05 13:57:17+00:00,203.77153354099858,172.74870882624745,,,,,,,,,,,
35,1991-08-22 13:57:39+00:00,194.22043467857705,181.8869888146977,163.90968460311026,150.77465307719402,152.44776447051825,,,,,,,,
