,dates,per0030-0000,per0030-0001,per0030-0002,per0030-0003,per0030-0004,per0030-0005,per0030-0006,per0030-0007,per0030-0008,per0030-0009
0,1985-09-03 15:03:06+00:00,112.1747900046251,131.00000043986103,110.87559844838489,104.0651001241163,105.87307149916305,117.74111966671931,133.0347374820371,133.84094193441868,141.29632174551273,138.74971101238813
1,1985-12-08 15:01:45+00:00,107.06422819339784,119.61140949735623,114.71178722122316,121.17465151161927,138.20913310185912,137.7520881724726,130.93930122960745,136.63336765947415,149.4601980515566,138.93745872920593
2,1986-01-09 15:01:10+00:00,114.56401600539768,145.937729493573,,,167.74598140114253,142.57958243119748,141.09761234475985,132.53604843979798,148.24044495650585,158.12142070800937
3,1986-03-14 14:59:46+00:00,125.96680856379912,149.80085921870457,,146.60842420483618,153.3211829478667,159.3893176655865,162.0047326694876,156.87552777243303,148.88554501587825,149.1529468809831
4,1986-05-17 14:58:17+00:00,123.9330598138582,123.2133464068922,119.70107259186426,113.93217253957626,124.58259433608906,122.0809697919318,125.3104562304313,128.84296601285493,138.30138240847117,136.66810651268375
5,1986-08-05 14:55:41+00:00,108.99504805357205,105.05969062069495,101.87902222674033,100.53513682407139,118.54734891713441,122.22757391240141,129.24788750086594,142.19946615457286,144.12806592021758,139.14684956950927
6,1986-09-06 14:54:29+00:00,103.55018594257629,101.63936514515376,100.57209448153787,97.85880879175667,109.99432258614799,113.50984172821775,125.8852537748929,138.1817041790861,142.07104420333982,139.38165594183295
7,1986-11-09 14:52:21+00:00,106.81656130916645,114.15605990162142,113.16552578154528,117.63627043994595,122.36507904659402,127.52668640659596,140.40344547159114,148.94522809522684,157.73518248781244,149.1858134399611
8,1986-11-25 14:51:54+00:00,105.62695954644876,116.31608260982405,116.18243932503603,116.97841951568024,139.42749544176047,133.36402981968348,141.29745354642418,146.52558076207853,157.33021282204749,154.2376555957641
9,1987-04-18 14:56:42+00:00,105.25075922845005,111.91995807853057,120.62259680475184,124.32841471872008,142.0725721513928,145.72362312369717,144.44407086208776,150.74580731365972,153.19413160487653,146.14193005937128
10,1990-01-20 14:56:00+00:00,112.5194969263965,117.72258776016808,125.42903024069696,126.77541176263635,141.56098701394885,141.75143498202422,141.264687026768,140.04375033810607,149.8534240344805,145.5465223673325
11,1990-02-05 14:55:29+00:00,109.58657804910916,118.02258813893359,120.20269547270729,125.7201928700669,141.08188359985476,142.2716842951771,138.1342193220405,143.59836251454016,147.11672168381313,145.55331812548164
12,1990-02-21 14:54:59+00:00,118.015057810055,121.48840427469331,126.4392156220541,126.74815154612035,145.68503100513755,144.3707444071843,136.06379827713383,140.04261388644218,159.1467042207764,156.24971661370353
13,1990-04-26 14:53:52+00:00,106.96063764721569,105.26783924935586,105.97609898322172,112.3433018696514,128.98163724551156,134.21908320044753,137.50954069869837,148.04631125253817,148.49244563459482,146.33437712196897
14,1991-03-28 14:55:13+00:00,140.18661777951783,158.34217218392197,147.46964569237554,142.6583182477471,152.45315792683718,150.9508805268973,152.9319046142446,159.84477570978171,153.04791651078523,144.73421088138318
15,1991-04-13 14:55:35+00:00,143.9092908048459,158.1094569546828,167.670020459493,167.42168880886044,177.91739878440083,176.32787911392288,175.98840865372117,156.49628308122132,159.89805478605282,158.61860450829423
16,1991-04-29 14:55:50+00:00,142.47506849250976,145.96604647916558,144.52498426781398,146.0936146991771,162.74536687218574,168.0579754131153,163.5734936061076,153.6092865764053,150.64221523492273,149.4851204109083
17,1991-05-31 14:56:21+00:00,131.97515960230032,133.99024137349076,127.9720526468461,124.53568018016702,132.83430404620327,140.7988160187398,145.31382696514402,145.90634630394652,151.43684301282318,142.08543844290455
18,1991-08-03 14:57:10+00:00,92.57890914960223,100.5544687032658,86.09559669025761,86.62566319864743,99.8894313182523,113.55502624920145,115.19695382868053,118.73159345917657,132.56446545412007,131.8462647341277
19,1991-11-07 14:57:50+00:00,100.53199955928233,115.23295809962356,99.66506095025974,94.16939690805556,110.54411743308184,125.0993012515513,127.37714758899376,130.3097249277427,136.260737027018,130.71982568134962
20,1996-09-01 14:50:38+00:00,92.62486399322115,93.73813036587806,91.4362279425859,89.81981332730486,111.06924945424645,119.36784850201437,128.21630681290867,,,
21,1996-09-17 14:51:31+00:00,92.42346625007139,97.42608687970134,93.75205103153289,95.78397413692899,115.3950308052826,122.99841747812245,130.58163658754412,135.89443009741836,145.12601539295997,146.22119654830342
22,1996-10-03 14:52:23+00:00,96.30908139400192,101.91302484331645,96.35413378452108,91.63173321233782,116.21177749722017,125.7389758724316,124.79210713405902,126.0587106308558,140.1606894880128,135.1602210948738
23,1996-11-20 14:54:42+00:00,98.56420451235941,108.54608707770645,110.11811419925645,105.22425416410448,116.83553337327727,126.64797568200734,125.4975188488322,132.33667139672886,148.68461209208667,148.94723173610947
24,1997-08-19 15:05:18+00:00,137.56420711662005,108.82950892123196,93.317778000019,87.260450587284,100.15036286475227,113.77923217178444,124.2614262964502,135.20190971529314,147.68357820295597,142.9289038715699
25,1997-09-04 15:05:47+00:00,139.31654631182946,115.37213557891418,95.04706623614588,89.75276186885633,105.0417868517214,123.38884230994147,130.34721382500055,139.28092671277543,151.38650497939489,145.74887875544502
26,1997-09-20 15:06:14+00:00,116.82610956084174,119.27636645557364,99.24907482243941,100.69765033513647,115.87220332710777,119.95941804237454,121.14919042300399,139.4017687568982,148.33110766483895,150.0300756657131
27,1997-10-06 15:06:41+00:00,120.97258390910073,119.31844846810039,103.81565895673506,100.2071846961433,118.54427494215747,121.86760971988953,117.43269194687801,124.00302465949103,130.2984621403755,133.26404845676333
28,1997-10-22 15:07:07+00:00,102.94928129881319,107.24925476907002,112.95144523422785,112.70244308468097,123.71027271380206,127.41913667951482,131.068520260593,130.76381019837075,141.42696027684752,141.59694744995517
29,1998-01-26 15:09:24+00:00,114.20442578089802,127.576635352283,127.73240181272999,128.56219363705586,143.87510405607844,138.10094554851224,140.24975364941673,142.93923118859385,151.45361233922432,146.25147744314174
30,1998-06-03 15:11:25+00:00,111.55290786526528,113.32338174770423,109.01051609789249,110.76008332694813,127.39063730571742,129.3389131216806,128.0584683674,136.17533359336863,144.1229839726818,140.0914635185279
31,1998-09-07 15:12:22+00:00,91.113141388067,103.30990728428264,95.1988841796798,94.12666363823588,113.23463976153701,128.06916591260972,127.06477667309122,129.25069496423814,134.46831474885988,140.04629564471563
32,1998-11-10 15:12:40+00:00,107.27982713330884,112.09987932266898,115.86057450549433,113.46118592698306,128.3470981437971,126.83571301488018,127.28164911905543,134.0056793102834,155.4915101425255,146.17785652607978
33,1998-11-26 15:12:41+00:00,95.30587331854896,104.09778820045534,108.6007999166505,112.44811378489547,129.37021774970017,123.07296030743544,119.68560805434826,122.3796976162633,136.03007848510333,134.20426878924468
