,dates,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0037,nzd0279-0038,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0061,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0080
0,1999-08-21 21:46:56+00:00,177.29286597501078,168.00758141756828,173.78046681401395,187.17070420976486,199.51938216080197,197.44942939762663,203.40687880049026,209.81297287664023,222.73795728138316,230.50091321509586,227.05109706901166,214.0855995549644,196.83653085427724,187.82788280203096,183.76375484392565,176.52227211478595,163.3124619629339,169.6800811665247,164.27436253481116,150.5572350634835,136.2229278318036,135.07296345832404,137.5351135125896,130.93782626261068,125.3558202269224,132.73496774992364,132.45795713321928,132.88340585630016,138.4231070930701,135.05947505600565,146.139193631228,141.90670528043137,138.85337540235878,144.8917462935334,147.46251876954884,158.75309055227922,156.64374202314565,154.6243347969296,161.60712702154663,171.5364660666732,180.48865980035322,187.50019621026314,187.42128754541125,187.53438344236514,176.38377970918583,169.9444606019315,156.04472563997433,153.09545638447864,147.79399608593187,150.10451494837196,143.65239190312784,140.16112889299842,135.04878365989563,136.95991373473097,131.96839678975198,131.04997888672898,131.67510371597496,131.7772234566116,134.12144201933896,127.77404458421915,122.56861880119047,119.02681991164826,115.73028772756577,119.1077301140844,125.4012791124187,135.0210028458742,138.0333332599801,139.70286507747966,141.10039783382473,148.70111064464737,157.8334005672394,164.2489111934889,173.852655685629,176.7877639393684,173.1407951687942,176.64647538800563,175.18733404231457,167.45741330805419,170.1293502169163,179.3684311059016,178.5255759704537
1,1999-09-22 21:47:00+00:00,194.08113580385844,188.24419403282315,194.17339561815317,198.70865610669483,202.74395168783238,204.16463789279396,213.1986135500825,223.8686007981195,237.20236934749133,235.7428921631731,232.26286485070608,216.42248088638829,208.60312078225445,200.93647558830799,197.50682202678573,178.45226208347356,177.6020032661589,174.95803129267242,168.68220345923552,160.24577801421174,147.82295901985785,142.65001880539697,138.16873811253922,138.80417504436554,133.01100505211582,138.44000632406753,139.1945686422198,148.47912051704242,147.98001646582009,148.29313430924032,149.03917214452514,154.3755017670046,155.08997686097473,155.28530055966866,165.6956519245403,170.385147190942,175.12269134927624,170.91030890739893,178.6677471103688,192.13532975606932,190.75010671341718,203.60849021486462,200.5663751228368,204.16193282918442,190.09472445413235,183.29058265414304,184.29618742350698,172.07018610488106,168.4165369695685,170.64646930086784,165.5563593464402,157.893512228062,150.54327469291005,153.2929564876361,148.02559406721667,151.3107248804686,139.88503781675917,143.6643704480641,143.96366143429705,137.51355369951227,129.77877720374903,136.00101306880032,138.44115643949874,141.82747436453212,148.24837361250906,144.3744890852101,154.92028251265432,159.26376263284683,168.7232285009618,165.2142976422932,167.96405390259426,176.26091521878033,183.80322706998794,186.94345255254518,192.08544598698433,201.76980119010182,211.38059229733435,201.59594623136883,186.85645839448438,188.1079132994631,198.9896620198126
2,1999-10-24 21:46:56+00:00,,,,,202.1754907667468,215.84529075086678,202.44663344111393,216.55458466431008,231.87282665114554,233.9575277928625,238.83097876717716,228.94006852078545,215.75531520965507,204.75079265546566,198.9466555532937,185.26829616530904,184.66379327627286,185.02910087389165,175.4535063644824,170.7938210753147,161.099607943373,146.6000121367723,143.8945782622461,140.71407734905907,146.944014904808,144.96321237622072,147.05243933153452,148.55099279339828,149.08958647061064,148.94968962634147,156.10438477927673,163.04843423766704,167.49560557638125,167.6796321255864,163.6677775136819,164.60722683180663,171.7615376079821,172.66305601019192,174.99227015402394,180.77540055419698,186.79309099196624,191.2005466457061,209.28232732239246,206.9479903180743,194.36391058056293,184.00363451938873,177.64966888969542,170.6549145595876,167.52344209287116,165.93110443311218,169.1033303017387,155.03676295434525,151.79600916884885,147.81766705762368,145.66822796722454,144.71938289427322,143.09434126640713,137.8238738213376,140.82181380122023,135.49633301583202,134.23142872025568,132.21050138537325,132.88568608150285,137.5081967598642,148.28431988913977,152.2998409938312,151.02337916562186,158.69716859705932,164.69389872529598,162.73739969058906,165.27852591938608,171.1512282099147,182.33136666136113,179.80724110290487,187.36890823472982,194.74760328966133,193.4750638596767,191.9471767794016,185.03368682831598,186.18310564258624,195.41490289726116
3,2000-02-13 21:46:48+00:00,172.6951057338814,167.11868460338562,167.2948827258183,170.5180383901856,179.61564664437844,183.99213781659265,190.20145796309396,193.34884324215778,201.18306180475275,211.39318418855171,216.6779556143518,203.52938058064984,190.06084106403938,177.8058307641435,169.790249844271,165.5481527760852,159.9531971035829,149.66753762831502,143.72644097893843,131.5695571170301,131.03189870559018,121.23928781880286,121.34953284870905,121.36938486942867,118.71902137285659,117.52133859909706,124.01693042996305,124.17690356209965,129.59301379671,129.21719517374868,127.06630354555288,124.10029583029173,129.50876568005884,128.84596996211752,134.8594732481185,139.42685716508566,147.90761657789315,148.02370403059786,157.44799724232362,160.43286681282322,168.81755993985308,171.68188153885347,179.8666691703784,180.1381269047672,171.8585736175046,160.82825975221917,154.81786241797292,150.68217013535605,142.7013713065703,143.2841186591388,141.29438046583866,136.60354244240418,132.97865166936657,130.4546006047666,132.67808407392502,129.0283139150352,124.16965758330207,121.11618556471777,,,,,,,,,,,,,,,,,,,,,,,
4,2000-05-19 21:46:07+00:00,184.76032833928102,178.83458088560013,178.56502951025092,182.6361997130531,188.51190650314967,197.34819631078543,203.3196333876762,208.8950325411838,212.78288070420606,218.99345444108803,224.1696857472843,213.53625978810396,203.580777298538,195.60046121058159,187.97792223543985,175.73753167974388,165.18470099856341,151.60285191334796,153.60813390247762,148.32061928894498,137.46349507157197,139.4195738732629,140.41108563697435,136.88970789192024,123.25257398308204,132.36821434690876,130.15468474562687,129.15138449941588,136.80381966419222,135.80441953854904,138.5380152586964,139.977002380188,137.66356928331348,145.68783553589938,145.05413746882164,147.40656000687534,147.64634608582867,153.41921291595133,159.0528910785455,161.13516464328737,170.9849526378774,184.87191917977577,185.30286829074046,187.32860340558815,179.12079551157848,175.4450697185494,164.57697036507443,161.98256771036762,162.32493437281272,148.57669390067014,140.47694748542432,137.040506347183,137.7337906547485,138.78857101913684,137.39088764837868,134.1281996179598,127.3977228728876,128.75417672368138,133.32950144797138,129.3062553611972,133.74024386891892,131.1401357429284,131.96579781181697,133.28736013964854,129.98615884121176,138.10926049313,140.3904590994661,147.47062980141777,149.0587865246829,154.1415260121725,160.65476650419217,164.5077389712749,170.16702652266804,175.78128269639777,183.3014099968886,187.72833722333414,183.94059276165197,187.6318227465171,184.443794989857,180.79202017384225,176.86104271329242
5,2000-08-07 21:45:08+00:00,178.20594489401515,169.80244100894845,173.29579740425984,171.99217022053494,170.19893817103565,168.04417076886332,183.94566299407492,201.56755594343565,211.78496075342224,223.88617031449434,225.01246144261432,214.54898026880412,200.46140398201774,190.9101130195406,178.71378292912726,172.39075259086496,164.39456052416477,156.72037873444162,152.42652701055925,147.1359890759546,136.72400979460616,136.00473937562344,137.78565920117774,132.99383322872094,128.43339941488455,134.29941120397763,130.5937975470487,130.04274327886264,136.17921832379346,133.20578109470472,133.84767364534997,136.6489139185536,136.0695338483655,143.11032845377622,146.77137322196495,146.77080582540685,148.01392992645907,149.12272972123446,158.01840361868506,161.70148734151763,171.3999233988749,174.29737037641445,179.03962895646308,177.75874361545976,173.97587154689347,168.2163957113702,161.1353582562574,162.92648741017496,151.24100318430308,147.20946033518692,142.73132870526663,135.8764374010577,131.13893542474995,128.52123869890818,130.11023435103832,130.53164597716147,130.01437489498255,124.5347895941484,118.6889116245901,117.8665344969991,123.48860714758905,127.41587723767985,130.89296065364,127.913855769586,122.27833266242061,126.52145617482418,128.80003337476685,136.82677508863122,147.53193293212925,152.82817451514524,158.2010518217135,164.95561097867446,160.06340644995072,159.8909810728833,168.0612828226242,175.25693146870395,170.01974295277404,165.2702365121525,168.91826104416205,168.19154374798688,159.77169060150442
6,2000-11-27 21:44:26+00:00,,,,,,,,,,,,,,,,,,128.11712470348223,129.48794007373095,119.11409121577961,120.55634648869051,115.83651327356291,125.50633567301624,129.31468068362759,126.36177079918737,127.94195986358231,127.99695369175113,122.92697764443865,127.42781474776093,128.49720598983419,129.2580024020013,135.28118607398432,132.98077434532007,131.5070411584676,136.46263264512694,,,147.53112954941213,155.4338275900948,155.68307483655013,166.06921351942836,169.44498384174727,178.91814319547157,177.49150794515506,172.83341938338452,166.40262406513688,159.74652215158142,156.5012405239594,150.72836431565122,143.4772259831393,141.43156773889615,135.17223543994345,135.5635054135763,137.3768079068332,132.88088037694584,126.84637030780245,127.93790535117184,126.56482228040646,122.05348775895342,123.7856047812855,124.58330781980969,125.82750475661247,128.75452432811647,126.20945474549306,128.91886456466688,129.97602119355298,133.2988810843439,136.19107507566656,139.5779148268782,139.75293813222473,143.59896628076277,150.9278170443876,158.3741956461111,167.72768638449287,171.39593572794325,172.8790055517781,169.95236015752891,169.87699898487986,172.86828888353403,172.0429486195247,165.4498997627052
7,2000-12-13 21:44:28+00:00,163.38389197937533,162.92951150157205,164.48686443924638,167.8014326794516,166.7464889949513,169.75532058116926,179.91038777961364,186.56694724263457,195.62789077295963,205.2437210454271,210.0273971960571,197.54667940359698,188.57577226078035,175.8759310142814,164.6653120344589,161.48884781082575,153.08315397007576,144.34316877992683,136.03144150810783,131.59335227227177,123.66040267117498,119.50155307237486,116.44520899955937,117.77794386423983,117.8064450895177,116.51794105351624,115.36058956210334,116.98212114812294,114.6976532789836,120.02997967439413,118.90613462802007,119.0563879199612,121.2609020231169,120.72912075002307,124.7456798566094,123.43182896673393,123.69782444343205,133.7980167811425,138.3861093650086,145.28115543412014,146.53211400493078,155.8178258208729,161.46281245770564,161.97079060882766,150.25513946336008,146.66165779836712,147.07795877025006,134.43016252682776,132.03500393332556,128.95385701854167,124.53598216026826,122.07492631936564,123.01339678365984,118.91506120073296,116.50287431738236,115.34710058571899,113.59609647273379,108.72237424692,111.39296808104864,112.27120634175739,111.17840030869115,109.33720515122056,112.01314938863464,114.00263075456242,115.64679037412327,117.44990278010293,117.70493978072976,119.12805663349799,124.99321023515178,127.99435363759154,132.8172389880663,139.71822594601443,149.32139931405877,154.93542129566094,156.91762875116075,163.43486772252982,164.1670326367509,165.96323755103566,166.98158429060487,162.63788140180893,150.8988611188201
8,2001-01-14 21:44:33+00:00,165.28634363627881,167.76515850120632,166.73240799090448,159.7936754186245,165.55674217231638,162.69518242140316,166.9801750065773,176.68041430789617,193.63715066980222,203.09720146429544,210.40976088103645,203.57380210373765,192.63220175936576,183.7814196394039,173.68785382689214,162.62444483789284,156.5641971937876,147.7974809460939,137.08938720892536,135.57894354693272,129.5307685408343,124.77778682538991,125.55367974062655,124.41579507775643,120.15502687078478,124.40907978819685,126.62216329497824,,,,,,,,,,,,,153.24474727827126,167.0473635151002,170.46880884917266,175.71220093688947,163.51348697095185,163.68120733141473,159.8239841819572,156.32848771731506,148.11933587646084,144.53694716503816,147.90234733782097,144.42124142038182,134.6643636829802,132.276442110399,132.27777141884317,129.8607361731584,126.58525580889393,128.19795088497975,126.36205124587269,125.28391039358986,123.53032798775288,121.90057369270735,119.21344202288495,125.60269305795404,126.00193213397952,128.11815673608345,125.02620520116467,126.73421733686625,130.36322806873198,129.96792102920529,140.07874928362983,140.63603603663253,153.55569266681013,156.8019618128697,158.2014771278362,164.34510533897964,169.6331991951487,168.57784195158888,173.03055404322714,177.42090386799237,173.35062101060066,162.8176585517806
9,2001-04-04 21:44:06+00:00,187.88568981572863,180.4131092210697,178.07367129717213,187.28411407867975,198.8147540003586,206.18517163547887,206.487863319678,212.59550272594092,217.60422713227413,223.7243853650191,230.15368998900001,222.59373527649518,209.4197408149456,201.46704347094487,189.53963612762783,177.7199306419079,167.10514044341176,167.20618314502434,161.62789733807662,154.38656758360986,147.60986877281877,146.933099204489,143.3580555038224,139.95552812840612,145.6698632682178,146.2066466536061,143.12356660764405,144.19371093595464,144.98854326958605,146.95808862504708,146.4174325893329,152.0217821133805,153.37106708095087,153.30180387492192,158.58271870434424,164.56649829825668,167.52039601179158,168.38760707538904,169.87077593358316,174.26351269695584,177.60511246956952,188.35048449005973,198.0629267690818,202.877379259311,192.15908440254617,196.89691652417278,184.5358594155041,175.97852767223856,168.41858561189238,166.53870142155438,167.4492540313994,155.7294663443169,155.23482517250469,150.76661792538562,148.3497663762558,149.04007243602385,147.5998466691106,142.12490473939926,142.66363003285497,146.37275834052429,139.31556682464765,142.41192951632115,140.26424625024623,142.81635229464717,147.90696131502398,154.24073932197874,155.8092766875505,158.38926604165377,156.01542702245354,161.0690385948444,167.62943492435298,169.35328973939934,179.01797108885526,193.1166369816956,197.89986775366873,198.0132630682569,195.26548323870102,193.21226732883414,184.97581591469708,184.63040775711949,186.8079557667747
