,dates,mex0522-0000,mex0522-0001,mex0522-0002,mex0522-0003,mex0522-0004,mex0522-0005,mex0522-0006,mex0522-0007,mex0522-0008,mex0522-0009,mex0522-0010,mex0522-0011,mex0522-0012,mex0522-0013,mex0522-0014,mex0522-0015,mex0522-0016,mex0522-0017,mex0522-0018,mex0522-0019,mex0522-0020,mex0522-0021,mex0522-0022,mex0522-0023,mex0522-0024,mex0522-0025,mex0522-0026,mex0522-0027,mex0522-0028,mex0522-0029,mex0522-0030,mex0522-0031,mex0522-0032
0,1986-05-14 17:36:04+00:00,129.22771865723658,122.68359468573621,141.66025791631085,148.44502442699365,137.65243805188024,123.82332949787335,113.26627574825689,127.13258761289491,114.21863496665576,122.94890931331828,117.09044158512631,122.0209475992427,125.96600996081163,134.3730849564101,144.39000083308855,150.32682499077933,148.09006861603174,148.35437837689864,150.11018615654845,156.88196023595967,159.82730235299584,152.9534980504713,152.0845831586594,159.43451884523532,155.22989469217478,151.26470573214436,162.07723220612547,160.80509617330932,151.0607459657121,147.75369607166806,134.37303189164697,133.96624132652855,123.87595646949822
1,1987-07-20 17:36:38+00:00,138.57937423458986,129.5046172741819,153.42001370338767,162.87557526182206,144.43781175550578,129.8626478603021,125.0451687877674,145.1217846901361,123.31715368499066,130.65148784015943,127.10777181269245,133.3384129400396,134.77133794751174,145.37938794776034,154.04378598431015,159.22020668199258,162.7530689146565,168.92196594171568,176.1640384157647,183.3340072159344,184.42367314064393,180.5259342353292,178.71988401299288,182.08221969682316,184.91718908800678,178.7820350112339,180.19657585928712,183.30899133708078,175.47818296452255,173.1973586710132,152.28491289279503,148.23473276115595,131.32745352368832
2,1989-09-11 17:37:23+00:00,136.91725534674347,127.05199935822526,145.53224484535153,160.8228120998144,142.94804789026526,125.99304690725198,117.5961983478533,135.23703607857973,114.59377240544165,124.61328265220985,126.84283643752036,130.6494825809805,134.78589599138328,143.18243683631968,150.65729812280554,156.4240364567643,153.35059101485922,153.03793253553314,157.6991019266185,166.63534108605631,163.1925401793775,160.32915963100874,168.5105526704069,175.20849863622206,175.05080030848748,173.29584709428823,181.47872286506242,179.90964162376093,178.19055594444174,174.59147102588457,155.64294741608825,142.7449646229741,125.01175212412087
3,1990-04-23 17:31:37+00:00,132.50528268072645,130.42306670312362,146.11924303896026,155.46736415903754,142.42190754629874,123.90215191985406,120.7330526395098,131.19685647731362,117.41212998526964,126.98923472388128,122.88470223039621,127.29913625459427,131.26284164056358,138.50795202577063,150.57565811758687,152.37090689626507,151.19675926840267,153.2045791502844,157.90536234300615,161.42752547838245,165.89626343622152,162.73771646148882,165.77347238095402,172.36542825571874,166.60403934537322,171.09905710915424,175.15627024221953,177.8228504698014,162.20868223187637,155.39517927417424,132.8990327349803,131.24455504399057,124.61686371924755
4,1990-05-09 17:31:36+00:00,135.40251361056968,129.1844876468058,151.83111966747188,160.88517507939372,143.20203189894627,124.61255543251701,118.69065023576646,136.35370580384546,120.79106250699236,126.20582364819393,121.91556693430917,121.81381261160612,128.82415652040783,144.41047520390683,154.61852675746897,155.55454219957687,155.94032469492313,157.01457374011767,161.6758902050968,170.0776786840843,174.82998091583374,172.74902737922267,173.5744573215878,183.1323764391124,177.5383422089695,182.85816670055402,189.77616018811332,193.10461764383678,186.32122360568007,181.2830930821412,155.61628426916087,147.74783483110514,138.75665338752617
5,1992-01-23 17:35:38+00:00,141.7056049582062,127.14367918038442,148.50720782563457,163.58539232075293,132.33729412502757,126.8398449301583,121.01338352952344,139.31255960282346,120.90629881181064,121.63281706236029,121.73997581055829,131.00882074511017,132.36304807556158,141.93414311022585,138.8260242864147,153.0241104020554,151.45390876554126,154.60961637724597,165.42770903467687,173.8074621149226,175.6086250103572,166.23626383068392,164.25289262032908,169.93385769966562,170.84725720403844,170.35715455507034,169.09382029397239,170.5303917189962,154.91865182773378,158.10761152488155,122.07064900907346,126.93846123252904,134.03777480422022
6,1992-02-08 17:35:34+00:00,131.74196744052736,117.9165257561395,140.35638102467013,145.1179746622212,131.68666015036072,111.83924850054701,107.35178280700862,123.93417373377609,111.22204926476336,109.97210262705399,112.49617153295537,117.7317491951423,,,,,138.425839294816,147.46627037303284,146.90843564972644,157.641196349415,161.60455752470983,156.45711883194173,155.24877050366268,158.33110822538757,158.1770836675894,154.5564051302014,162.28176388234678,161.31618904531558,149.58345391463286,148.29260918241766,124.88987081690384,118.2087491971873,119.80372525855489
7,1992-02-24 17:35:34+00:00,129.85091715387455,123.77341373232076,151.4192934304428,145.43909140591612,138.09421972555663,121.4013133101257,120.08836103181187,135.40423767544914,112.55710097891098,123.9467646393971,120.75852707498582,121.30381896717226,,,,148.1812016792917,144.85361171986565,145.64466534359482,147.76722119768348,156.72376787624034,163.18692866383648,156.42754758917994,154.32902086979888,153.2605492014038,154.2641094290726,148.7515574638673,155.8608703418454,153.3839125240158,147.19573523887036,144.4235051774432,121.00585027383107,124.32709556689635,121.119118231647
8,1992-03-11 17:35:33+00:00,129.6633386600635,127.19683096668756,149.44832384521428,158.35241490378283,137.96957221473133,116.33245822302551,115.53938124459049,139.71045737621742,115.43091742550499,132.69286644750412,122.00189887270115,123.93046176587428,123.49735376775249,129.96374452649428,126.58705177773085,142.92242454312225,137.52759100573934,137.76052806791853,142.31041092337054,154.67256837179374,156.65823756282612,154.49637719753295,146.04129458930814,149.11293008005168,148.27614363468908,148.09473834457242,161.02395007163494,159.10502570796805,153.7161284336336,146.93380585063434,126.83613352516518,132.20372261901485,130.882004173366
9,1993-01-09 17:32:57+00:00,117.33735317119555,117.99355443627633,140.94756285722366,144.47241166840152,125.62397726531599,116.12417986710669,112.26840295233292,126.40585625784036,109.33022251192146,106.81846099872935,114.6035574386606,114.58952783811183,115.18094010202464,134.97072973794218,144.76584516169953,150.38026526971248,148.84661179448813,152.52471683735584,157.44149845246986,162.8259312833755,168.7418459869482,168.71105549523878,167.0567972141793,170.15555301033532,170.26529481440662,164.69878238409865,176.60449192731306,180.19659619796738,165.0656403600508,173.46366328705318,138.83665443294282,140.2484406220526,139.52002469506442
