dates,satname,nzd0100-0000,nzd0100-0001,nzd0100-0002,nzd0100-0003,nzd0100-0004,nzd0100-0005,nzd0100-0006,nzd0100-0007,nzd0100-0008,nzd0100-0009,nzd0100-0010,nzd0100-0011,nzd0100-0012,nzd0100-0013,nzd0100-0014,nzd0100-0015,nzd0100-0016,nzd0100-0017,nzd0100-0018,nzd0100-0019,nzd0100-0020,nzd0100-0021,nzd0100-0022,nzd0100-0023,nzd0100-0024,nzd0100-0025,nzd0100-0026,nzd0100-0027,nzd0100-0028,nzd0100-0029,nzd0100-0030,nzd0100-0031,nzd0100-0032,nzd0100-0033,nzd0100-0034,nzd0100-0035,nzd0100-0036,nzd0100-0037,nzd0100-0038,nzd0100-0039,nzd0100-0040,nzd0100-0041,nzd0100-0042,nzd0100-0043,nzd0100-0044,nzd0100-0045,nzd0100-0046,nzd0100-0047,nzd0100-0048,nzd0100-0049,nzd0100-0050,nzd0100-0051,nzd0100-0052,nzd0100-0053,nzd0100-0054,nzd0100-0055,nzd0100-0056,nzd0100-0057,nzd0100-0058,nzd0100-0059,nzd0100-0060,nzd0100-0061,nzd0100-0062,nzd0100-0063,nzd0100-0064,nzd0100-0065,nzd0100-0066,nzd0100-0067,nzd0100-0068,nzd0100-0069,nzd0100-0070,nzd0100-0071,nzd0100-0072,nzd0100-0073
2002-03-27 22:00:37+00:00,L7,343.33,329.84,318.77,326.96,329.22,324.32,333.70,336.93,341.89,348.13,352.97,348.16,352.41,361.86,356.15,350.41,362.88,360.31,367.08,359.90,342.87,362.16,371.90,364.80,365.16,364.58,361.43,353.98,379.12,378.21,371.68,353.91,349.35,367.25,370.02,375.21,373.15,368.91,367.91,366.65,365.86,366.06,375.63,365.79,357.71,363.95,365.50,375.57,384.90,385.30,374.40,371.60,357.88,354.61,352.44,352.09,357.78,362.96,362.55,375.31,392.76,435.83,389.79,382.26,371.65,379.14,385.19,375.84,380.72,391.13,382.43,373.05,381.35,369.06
2002-07-17 22:00:08+00:00,L7,355.34,344.45,304.64,332.95,326.82,336.34,332.14,325.17,343.75,347.26,350.05,363.56,367.67,382.68,370.04,361.89,374.77,373.53,377.82,366.83,348.29,375.21,389.38,382.94,378.70,374.95,375.35,370.14,393.10,396.48,379.53,357.20,358.08,379.83,376.26,391.89,396.53,396.68,386.09,365.31,378.70,392.50,399.45,379.87,374.89,375.32,378.81,395.91,403.18,407.26,388.70,381.84,366.77,373.96,366.44,362.15,367.90,379.94,388.03,397.42,406.43,452.87,413.96,391.79,383.12,386.73,390.02,397.01,392.30,392.29,393.01,389.67,391.20,397.22
2003-08-05 22:00:11+00:00,L7,344.33,334.11,286.73,321.92,334.66,333.43,324.65,,,332.08,352.16,364.07,365.35,363.27,356.24,347.19,369.59,379.89,377.71,360.08,,,,368.76,369.12,368.73,369.86,376.01,404.02,395.48,370.79,344.31,337.24,363.38,,,394.78,387.48,382.73,365.21,365.21,374.96,380.14,374.00,377.02,380.62,383.50,396.94,,,,383.21,359.53,362.99,354.59,351.57,349.80,358.82,367.51,384.95,393.25,440.95,409.37,388.37,,,,390.78,388.78,392.28,390.74,366.26,372.73,374.86
2003-11-09 22:00:18+00:00,L7,346.44,322.46,,,316.19,320.14,327.27,327.70,331.18,341.39,348.77,347.75,355.03,367.79,,,,,,,,,,364.16,367.04,367.79,367.08,363.04,,,,350.83,352.77,372.73,369.03,373.77,379.26,376.94,373.11,,,,,,,,374.90,377.00,377.61,379.67,371.89,370.99,347.24,349.54,344.43,347.00,356.41,,,,,455.41,406.46,392.34,375.13,379.99,383.82,378.64,379.61,389.62,390.47,377.51,388.39,
2003-12-19 21:50:27+00:00,L5,380.51,365.94,387.90,373.73,370.67,373.47,372.13,371.53,358.50,365.71,374.07,375.46,377.70,388.96,399.97,394.57,397.17,387.02,391.30,387.10,367.17,373.63,380.40,376.28,377.86,374.94,377.25,378.48,410.73,406.08,396.51,378.98,377.96,394.69,389.82,387.70,385.77,385.49,387.13,373.93,376.73,383.58,401.89,396.43,395.71,399.19,395.85,402.69,404.50,392.72,377.06,372.71,358.20,363.63,356.78,364.39,381.80,386.50,396.10,411.65,429.98,459.09,,402.06,375.13,383.98,385.38,383.86,388.12,397.77,394.35,391.38,418.35,412.14
2004-01-28 22:00:52+00:00,L7,362.33,359.53,,,377.71,374.61,379.25,375.58,383.52,392.63,393.25,401.00,398.70,414.59,,,,418.53,413.96,403.57,379.03,400.52,405.59,397.85,406.26,403.19,400.57,399.24,,,,391.78,395.72,407.53,405.74,414.60,413.59,410.52,406.86,394.33,395.00,399.14,,,,400.94,404.10,410.94,414.83,410.29,397.02,392.75,380.91,387.77,384.99,386.83,,,,,,,,,,,,,,,412.33,403.35,410.48,
2004-04-01 22:01:04+00:00,L7,363.73,,,361.60,365.60,375.57,377.68,371.59,382.56,391.67,401.37,402.43,409.61,,,,418.83,412.23,411.52,396.38,377.13,406.06,420.32,410.00,417.00,415.48,408.65,,,422.06,402.31,387.71,383.93,405.65,407.92,410.75,412.29,403.93,404.77,386.94,393.34,,,,400.22,410.32,413.70,415.31,414.63,413.52,407.65,408.76,389.31,394.90,392.70,387.31,,,,427.56,436.05,459.06,429.67,408.05,398.50,416.95,419.37,414.77,420.90,433.68,427.12,,,
2004-05-03 22:00:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,279.16,284.27,315.95,339.83,376.32,384.99,377.91,392.24,392.55,,,376.33,385.40,385.08,389.25,386.73,383.49,384.44,375.75,386.66,387.92,392.75,391.71,,,,400.39,395.28,391.83,386.52,381.41,360.47,364.19,356.45,372.42,368.44,371.94,383.33,,,,,,,,,,,,,,,
2004-07-06 22:00:48+00:00,L7,,,319.36,,,,,,,,,,,,376.61,367.75,377.63,372.46,378.15,369.28,350.65,374.44,388.12,376.03,385.20,,,,389.98,381.97,379.44,364.47,362.00,378.22,379.46,380.80,382.55,383.08,386.00,,,,395.98,379.05,373.78,381.02,383.93,391.56,399.03,405.17,390.24,385.11,369.31,369.37,,,,373.17,379.41,392.22,409.30,443.92,409.96,392.34,374.08,385.93,392.90,387.41,389.26,,,,,
2004-07-07 21:47:45+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-22 22:00:44+00:00,L7,,314.75,293.26,324.28,340.82,358.65,353.04,348.18,343.65,347.96,,,,367.57,364.70,366.67,375.67,363.80,367.61,370.10,350.79,372.55,384.98,370.88,,,,369.99,389.23,381.54,377.21,361.96,360.82,380.27,380.79,382.23,384.21,368.85,,,,388.93,403.09,394.40,378.85,381.60,382.45,386.87,383.32,394.12,383.53,378.72,,,,363.16,358.61,374.18,387.56,411.46,417.57,447.37,408.10,388.15,378.88,390.37,,,,,,,,
2004-07-30 21:54:28+00:00,L5,379.48,362.30,357.37,369.75,373.11,386.01,377.89,383.64,385.03,385.42,396.84,393.66,392.93,402.44,413.34,403.77,407.74,386.54,388.62,396.73,380.44,398.57,404.27,397.83,404.79,401.67,403.58,392.82,403.13,403.07,404.55,395.88,391.43,403.70,400.37,405.07,399.03,397.09,398.74,400.80,406.09,411.57,423.43,417.04,405.05,410.47,403.72,400.02,403.98,411.83,401.64,398.53,382.06,378.11,372.64,380.15,377.19,389.40,399.72,411.21,428.21,460.89,426.57,397.87,390.87,405.10,407.60,410.41,407.91,423.42,424.02,416.10,420.91,409.73
2004-09-16 21:55:41+00:00,L5,349.20,339.65,323.47,340.73,355.69,361.15,362.49,363.39,368.44,373.05,,,,,,,,,,,366.28,386.72,394.80,387.53,391.35,392.96,392.43,382.36,395.48,396.13,395.67,383.36,387.54,396.53,391.22,393.52,391.63,386.50,388.76,379.29,396.82,413.93,417.73,400.83,393.54,395.78,392.63,392.86,400.98,400.15,391.72,391.24,367.26,371.57,368.17,370.46,375.18,380.86,395.59,406.64,417.13,459.32,420.80,392.75,379.81,399.68,398.05,401.30,397.02,415.08,420.23,416.95,413.52,400.54
2004-10-10 22:00:20+00:00,L7,,,,,,,,,,,381.94,383.35,388.32,407.86,,,406.53,394.21,396.22,393.26,376.26,394.61,416.59,401.12,407.35,404.97,398.88,389.58,,,393.67,384.15,384.77,402.95,400.97,403.28,405.98,394.46,402.09,386.27,395.30,404.03,,,389.89,397.10,398.79,403.29,409.51,413.12,399.25,403.62,386.03,385.38,375.08,369.12,,,,,425.52,449.19,422.72,399.00,389.03,402.26,408.36,401.25,403.02,418.08,420.14,410.02,,
2004-10-18 21:56:23+00:00,L5,,,,,,368.73,366.89,375.33,381.87,385.67,378.54,375.94,382.35,393.86,394.82,386.43,396.48,395.67,397.54,389.53,377.63,398.50,407.94,385.49,394.90,400.74,396.85,381.62,396.51,397.87,400.79,390.84,389.29,409.50,407.30,410.82,409.27,385.33,391.59,386.69,389.97,397.46,407.33,390.48,394.45,401.88,401.23,412.50,417.23,420.52,413.86,407.06,382.88,376.15,363.91,361.39,370.23,382.64,396.36,418.43,431.78,466.90,417.98,404.18,392.19,406.67,411.68,403.14,396.69,410.65,415.77,408.99,417.67,405.05
2004-11-03 21:56:42+00:00,L5,335.29,330.28,318.48,330.55,348.45,361.61,359.41,362.24,370.43,372.34,374.96,369.34,375.87,389.91,386.32,377.56,387.49,391.51,397.10,393.03,374.85,399.02,408.48,395.52,388.90,387.19,380.91,371.84,387.69,388.87,386.53,384.32,387.40,401.70,399.45,403.19,405.96,402.83,388.82,380.68,389.73,392.50,397.24,373.46,369.52,387.21,389.63,394.95,402.76,408.25,404.46,406.83,372.71,372.78,366.04,367.49,369.92,377.50,390.08,410.26,432.94,456.86,419.93,398.56,386.02,402.31,402.85,387.35,386.93,395.71,409.50,399.24,409.59,394.76
2004-11-11 22:00:45+00:00,L7,339.78,327.65,320.05,,,,355.49,351.12,354.35,361.78,365.30,361.82,371.74,381.75,384.61,377.97,,,380.19,378.53,360.56,386.43,391.87,379.58,384.04,394.82,382.44,368.47,386.63,,,,371.80,390.24,382.42,384.92,386.43,386.24,383.60,374.92,382.31,392.26,399.30,,,,377.76,388.22,389.17,395.44,388.13,387.56,363.19,360.98,356.09,357.94,361.79,377.18,385.26,,,,407.05,381.39,373.11,385.67,387.07,391.64,392.45,403.81,411.20,405.01,,385.73
2004-11-19 21:56:55+00:00,L5,377.39,356.39,339.18,354.68,362.87,366.61,365.78,369.94,389.66,399.56,398.76,401.63,404.61,413.31,400.24,394.83,404.39,394.50,403.76,400.16,385.39,428.47,426.45,413.15,414.54,422.92,411.40,395.50,399.10,403.99,405.37,394.81,389.79,416.47,412.74,435.10,437.01,428.01,435.74,422.88,414.40,403.96,411.31,397.64,393.12,392.95,395.78,401.23,416.52,436.51,426.98,424.26,402.75,401.79,384.30,386.16,379.38,394.63,414.31,427.27,429.72,,,,,,,,,,,,,
2004-11-27 22:00:53+00:00,L7,346.66,333.68,233.15,328.60,335.62,352.69,,,,368.59,368.13,366.53,377.43,380.73,395.38,390.62,388.75,384.85,392.78,,,,411.29,396.16,398.06,403.55,399.33,384.06,403.05,403.74,401.43,394.27,398.33,,,,413.57,408.38,408.49,392.21,395.77,403.75,414.16,400.37,394.32,397.38,399.29,,,,404.34,406.26,386.78,382.46,372.44,365.61,377.47,386.57,402.45,417.63,425.37,457.40,415.68,,,,404.33,409.26,406.08,411.77,418.68,413.79,410.23,402.86
2005-01-14 22:01:13+00:00,L7,,321.56,301.86,330.20,334.01,337.80,340.09,340.79,347.42,354.23,361.94,,,397.36,396.78,377.77,383.16,374.97,388.40,392.03,372.94,394.75,395.89,379.54,,,,364.54,378.80,383.40,381.13,373.37,372.27,400.66,392.02,386.06,394.97,395.59,,,,400.90,397.20,379.43,371.56,376.47,371.32,381.71,385.07,392.33,389.00,394.90,379.70,,,,377.18,382.87,396.48,416.03,422.65,437.28,399.08,375.99,367.88,379.49,387.00,390.10,,,,391.24,398.67,390.49
2005-02-15 22:01:25+00:00,L7,358.38,343.52,334.99,318.57,340.47,,,361.85,374.55,384.46,377.04,358.55,389.85,391.50,382.92,380.76,397.16,380.31,,,363.15,392.69,396.85,378.46,382.68,384.68,386.82,373.84,392.55,391.55,385.95,,,,404.44,407.12,417.05,408.88,393.26,379.21,386.34,390.27,395.78,377.41,377.28,388.08,,,409.51,407.84,385.01,386.00,367.41,369.53,367.21,375.88,373.41,379.76,388.35,402.75,412.68,,,,386.61,398.00,396.98,396.44,394.74,416.52,406.92,397.63,403.01,397.72
2005-02-23 21:58:31+00:00,L5,348.37,335.05,324.31,330.18,332.09,337.86,339.08,342.17,352.93,357.71,369.58,363.34,373.74,385.74,387.85,383.65,383.18,374.68,376.33,370.97,348.83,370.14,385.48,386.43,383.28,385.36,385.22,375.81,394.34,387.47,375.29,358.83,366.14,391.32,389.42,397.10,400.12,394.12,387.99,371.18,385.46,389.33,395.37,383.77,380.50,384.53,389.91,391.45,391.62,397.46,387.00,394.57,374.33,364.46,361.79,363.20,367.91,379.16,384.39,396.41,405.35,445.95,396.76,389.05,382.36,390.29,400.06,394.50,398.63,409.98,409.91,399.10,397.00,388.84
2005-03-03 22:01:30+00:00,L7,356.55,343.91,345.42,358.78,362.75,366.69,,,381.79,384.61,392.19,376.73,383.62,404.43,409.55,407.83,402.46,390.77,396.36,,,,399.59,395.85,397.09,397.99,404.74,397.60,405.29,399.22,386.70,386.85,389.31,,,424.37,424.30,419.52,395.51,386.08,394.01,398.59,408.76,405.83,405.30,409.47,406.70,,,,397.54,396.41,375.17,375.43,371.74,379.92,388.24,396.99,401.79,418.45,422.19,459.51,,,,411.79,409.89,402.87,412.31,421.81,420.46,407.93,412.17,408.54
2005-03-11 21:58:44+00:00,L5,334.97,322.30,305.85,312.39,327.86,340.44,349.51,347.17,351.76,356.33,357.91,355.90,364.27,379.17,381.52,377.54,387.22,379.27,382.72,376.34,355.88,374.39,388.57,379.62,375.89,378.99,375.47,370.59,389.68,384.23,374.61,361.60,372.89,398.19,396.04,400.38,404.81,398.24,389.28,376.46,382.12,390.57,399.11,381.66,384.31,387.62,390.72,394.20,394.51,398.73,385.24,382.59,364.57,363.39,362.15,366.31,370.15,375.47,384.10,392.19,403.58,428.04,395.06,385.96,384.49,392.33,394.10,384.36,390.44,399.86,403.50,395.17,391.03,380.33
2005-07-17 21:59:35+00:00,L5,365.06,339.81,329.88,372.25,358.70,353.66,333.54,332.01,336.42,352.47,363.74,377.77,387.46,393.46,399.47,387.66,386.17,368.28,386.68,383.12,368.66,386.57,392.77,396.90,396.99,392.28,393.62,375.98,400.20,411.11,396.04,372.97,366.86,378.43,378.13,384.39,395.55,409.59,413.56,401.50,408.37,403.50,398.84,390.49,372.95,374.32,376.36,391.38,400.82,410.94,,,,,,,,,,,,,,393.65,384.38,396.00,404.26,404.63,406.01,416.39,413.77,398.61,402.20,392.08
2005-08-27 21:53:44+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-12 21:53:46+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.09,409.78,410.49,,,,,,,,,,,,,,404.43,394.91,407.83,,,,,,,,
2005-09-19 21:59:56+00:00,L5,339.69,324.34,309.27,330.36,340.17,347.13,343.38,336.82,337.90,332.66,339.53,347.14,358.60,376.37,374.29,372.37,375.90,369.86,382.15,383.25,344.98,367.07,372.60,366.86,368.24,370.72,368.80,373.63,386.48,395.44,388.54,363.22,361.71,381.81,374.95,379.23,384.15,382.16,378.31,367.95,378.93,389.45,385.15,374.60,367.04,379.05,380.56,387.26,392.54,393.66,372.93,381.06,361.24,361.32,358.73,366.42,373.63,382.99,383.05,393.17,398.69,456.59,417.14,386.02,371.73,384.90,394.42,390.65,383.98,392.38,398.87,395.63,392.93,387.54
2005-11-30 22:01:24+00:00,L7,347.75,338.03,326.30,347.95,358.07,353.28,350.58,,,,350.69,356.65,366.00,368.33,367.19,365.54,378.89,375.99,378.68,370.57,,,,370.02,376.72,377.25,378.14,373.01,389.55,391.48,378.02,360.02,356.61,370.89,,,,392.41,386.33,376.80,379.12,377.37,382.82,375.27,368.98,366.99,367.93,379.53,,,,,357.42,363.69,359.52,361.25,370.52,375.66,382.42,390.55,406.73,439.74,405.86,398.68,,,,391.85,385.28,407.82,408.72,384.24,382.31,377.66
2006-02-18 22:01:53+00:00,L7,326.50,310.33,302.43,326.88,334.58,331.88,328.66,332.64,,,337.41,341.89,350.30,358.32,350.20,347.48,362.09,360.11,361.23,354.46,333.77,,,,356.72,354.83,354.51,348.37,373.17,371.22,365.88,347.94,339.77,360.95,358.93,,,,365.68,349.42,350.81,350.83,359.23,350.21,348.00,355.83,358.00,363.78,371.32,,,,340.41,336.93,331.00,334.21,341.33,347.69,348.95,368.43,381.07,418.94,378.64,373.51,362.02,,,,372.01,376.97,363.25,359.89,348.22,348.46
2006-05-09 22:01:52+00:00,L7,,350.39,360.48,377.94,372.85,380.97,378.72,385.11,369.89,,,,397.47,404.94,415.58,406.13,397.73,401.82,407.41,412.19,390.51,402.43,397.87,,,,401.00,395.68,411.45,414.68,404.93,387.94,383.63,403.23,403.66,413.69,419.53,,,,402.74,392.85,402.75,392.58,385.72,389.44,400.36,408.47,416.86,416.41,401.46,,,,384.01,385.59,387.80,382.06,381.91,388.61,400.64,438.68,421.63,409.19,406.60,412.03,405.89,,,404.07,402.91,387.53,389.93,390.74
2006-05-17 22:03:57+00:00,L5,357.91,323.09,352.74,363.46,369.81,370.91,377.71,377.30,373.94,363.04,361.13,365.86,387.68,403.39,417.09,408.23,402.51,400.79,392.90,401.00,380.41,391.16,390.45,394.97,403.84,404.29,400.74,396.69,416.94,419.71,410.93,392.46,388.43,406.46,408.80,416.90,417.72,414.09,411.26,395.42,397.05,393.04,403.74,400.47,390.44,398.16,403.65,413.27,415.06,418.12,389.94,392.32,378.66,371.67,366.70,366.53,371.46,381.77,385.51,387.61,400.84,452.64,419.01,410.54,409.77,408.09,402.44,402.91,400.85,409.33,408.69,396.98,390.92,394.30
2006-06-10 22:01:49+00:00,L7,359.64,353.11,353.03,365.84,373.81,382.82,385.40,394.51,,,,387.10,398.06,407.05,414.00,411.15,405.43,411.79,416.86,401.79,378.92,,,,406.79,408.34,410.26,400.57,413.93,413.08,406.44,396.53,389.72,407.08,409.14,,,,413.17,392.95,392.54,386.43,396.66,393.90,385.20,384.68,399.91,414.17,422.12,424.94,,,,382.99,381.13,379.26,377.50,385.54,391.63,399.52,412.32,456.42,427.31,408.21,398.11,,,,409.64,415.70,403.15,392.42,393.94,394.55
2006-07-04 22:04:41+00:00,L5,346.04,332.04,339.18,364.26,370.34,376.26,374.51,378.00,374.09,361.57,365.42,369.38,387.36,395.12,388.17,386.13,403.85,394.82,395.89,387.62,364.54,382.03,387.28,374.74,381.20,396.52,411.52,383.48,396.18,402.13,399.98,378.86,366.10,384.35,386.91,404.60,420.08,410.29,391.29,384.33,387.60,379.17,382.68,373.58,368.42,386.03,390.95,397.13,402.79,411.25,404.29,396.21,366.41,364.62,368.19,370.54,371.03,374.76,378.10,392.08,409.69,450.06,414.11,397.76,389.18,405.38,411.42,395.67,397.62,405.83,393.46,374.32,383.30,387.92
2006-07-28 22:01:30+00:00,L7,341.62,525.21,517.86,347.95,349.82,353.27,350.28,347.40,344.46,343.06,,,365.34,377.56,374.36,372.15,386.49,383.45,386.30,367.81,346.73,357.81,366.42,,,,382.85,374.12,393.19,392.57,376.98,358.86,352.98,368.51,373.49,388.37,395.73,,,,381.05,376.21,377.16,372.19,369.15,376.03,375.35,388.11,401.25,402.94,389.24,373.93,,,,361.36,360.19,359.77,364.91,381.51,398.77,443.13,408.81,392.68,384.07,398.57,401.32,,,,396.39,375.16,374.31,371.74
2006-10-16 22:01:19+00:00,L7,,,383.82,412.21,412.72,406.96,399.85,392.94,394.29,384.16,404.92,411.84,,,,419.95,422.96,417.18,416.65,408.79,381.84,404.84,420.40,417.24,423.64,405.99,,,,422.53,414.92,394.98,405.03,423.97,420.21,426.49,430.31,421.62,424.81,412.39,,,,397.70,396.10,404.90,402.99,408.31,419.91,432.42,414.08,413.84,396.16,399.06,397.55,,,,408.84,417.42,429.84,460.31,443.54,425.51,423.14,435.43,434.76,427.41,422.54,425.43,,,,
2006-12-11 22:06:28+00:00,L5,236.24,232.13,243.42,262.11,266.14,269.85,253.65,255.55,255.50,268.90,281.05,284.53,286.20,306.39,302.95,303.92,307.71,301.46,301.14,287.57,274.20,292.89,303.78,295.36,299.24,295.65,282.37,277.43,293.87,298.09,299.78,289.07,289.99,303.96,303.42,311.83,311.93,298.33,292.74,277.58,284.92,283.38,289.53,279.60,275.62,302.59,301.77,309.06,316.41,325.64,308.17,306.95,291.37,287.83,283.09,287.30,292.31,306.09,316.13,327.09,353.71,324.21,315.38,307.16,297.48,313.33,317.24,317.94,319.29,333.95,336.16,329.51,308.98,
