dates,nzd0100-0000,nzd0100-0001,nzd0100-0002,nzd0100-0003,nzd0100-0004,nzd0100-0005,nzd0100-0006,nzd0100-0007,nzd0100-0008,nzd0100-0009,nzd0100-0010,nzd0100-0011,nzd0100-0012,nzd0100-0013,nzd0100-0014,nzd0100-0015,nzd0100-0016,nzd0100-0017,nzd0100-0018,nzd0100-0019,nzd0100-0020,nzd0100-0021,nzd0100-0022,nzd0100-0023,nzd0100-0024,nzd0100-0025,nzd0100-0026,nzd0100-0027,nzd0100-0028,nzd0100-0029,nzd0100-0030,nzd0100-0031,nzd0100-0032,nzd0100-0033,nzd0100-0034,nzd0100-0035,nzd0100-0036,nzd0100-0037,nzd0100-0038,nzd0100-0039,nzd0100-0040,nzd0100-0041,nzd0100-0042,nzd0100-0043,nzd0100-0044,nzd0100-0045,nzd0100-0046,nzd0100-0047,nzd0100-0048,nzd0100-0049,nzd0100-0050,nzd0100-0051,nzd0100-0052,nzd0100-0053,nzd0100-0054,nzd0100-0055,nzd0100-0056,nzd0100-0057,nzd0100-0058,nzd0100-0059,nzd0100-0060,nzd0100-0061,nzd0100-0062,nzd0100-0063,nzd0100-0064,nzd0100-0065,nzd0100-0066,nzd0100-0067,nzd0100-0068,nzd0100-0069,nzd0100-0070,nzd0100-0071,nzd0100-0072,nzd0100-0073,satname
2002-03-27 22:00:37+00:00,344.08,330.50,324.69,336.97,341.34,340.31,345.91,350.34,355.77,345.22,369.75,345.25,367.54,372.73,366.92,361.23,373.04,373.24,380.23,369.00,356.31,380.62,389.24,382.19,382.28,374.89,370.61,361.36,385.46,387.94,381.53,366.70,360.49,377.44,375.57,384.88,389.67,382.62,382.43,377.55,379.21,381.40,389.36,380.31,373.35,378.86,380.79,390.24,398.81,403.88,389.30,387.15,372.76,369.39,359.56,361.91,365.74,374.01,375.72,388.42,406.15,444.27,398.00,385.79,377.49,386.28,389.25,379.75,384.67,396.85,389.60,378.07,388.21,384.59,L7
2002-07-17 22:00:08+00:00,344.88,331.70,313.88,331.49,334.20,336.92,339.25,339.88,349.88,343.42,361.31,351.59,365.52,374.45,366.23,359.57,371.73,371.75,377.95,366.80,351.91,377.23,387.70,380.85,379.61,373.53,370.71,362.70,386.42,389.19,379.39,362.06,358.21,376.86,374.43,385.49,390.48,385.93,382.17,371.99,377.45,383.51,391.24,378.58,372.48,376.20,378.66,390.54,398.67,403.63,387.62,383.66,369.29,369.44,360.26,360.40,364.73,374.61,378.23,389.83,404.96,445.66,401.59,386.50,377.78,384.95,388.21,384.36,385.84,393.74,389.15,380.72,387.32,387.42,L7
2003-08-05 22:00:11+00:00,338.33,327.11,278.33,313.52,329.99,329.23,320.45,,,328.26,348.34,360.25,361.15,360.04,352.74,343.37,365.77,376.66,374.71,357.08,,,,365.53,366.12,365.93,366.86,372.78,400.79,392.25,367.79,341.31,334.24,360.58,,,391.78,384.68,379.73,362.21,361.98,371.73,377.14,370.77,374.22,377.62,380.50,393.71,,,,379.71,356.53,359.99,351.36,348.34,346.30,356.02,364.28,381.72,390.62,437.95,405.87,385.75,,,,388.45,385.98,389.05,387.51,363.79,368.91,372.06,L7
2003-11-09 22:00:18+00:00,348.95,332.45,278.33,313.52,328.20,329.28,328.46,336.90,339.54,339.00,352.74,358.18,362.69,367.46,352.74,343.37,365.77,376.66,374.71,357.08,,,,368.38,369.87,369.93,370.25,371.45,400.79,392.25,367.79,349.36,346.79,369.72,375.16,381.44,388.80,383.88,379.71,362.21,361.98,371.73,377.14,370.77,374.22,377.62,380.99,388.89,384.69,385.80,378.46,379.19,355.17,358.05,351.44,351.21,355.19,356.02,364.28,381.72,390.62,449.97,410.00,391.92,382.21,386.56,389.57,386.10,385.86,392.88,392.53,373.36,382.83,372.06,L7
2003-12-19 21:50:27+00:00,352.43,335.39,318.31,328.82,336.88,339.08,338.08,346.81,342.30,343.42,355.36,359.46,362.76,370.83,370.19,362.25,374.75,376.15,377.72,366.80,354.84,362.25,369.02,367.22,369.01,368.31,369.06,370.00,400.07,393.48,376.87,355.71,353.66,374.75,377.56,378.40,384.27,381.12,378.66,362.78,363.67,371.97,384.23,377.91,380.03,383.12,382.42,389.70,388.90,384.33,372.48,372.92,352.66,356.39,349.42,351.81,359.95,366.32,374.50,391.00,405.68,449.48,410.00,392.22,372.98,379.99,382.85,382.61,383.32,390.71,389.34,376.46,390.19,387.16,L5
2004-01-28 22:00:52+00:00,356.12,342.84,318.31,328.82,348.03,348.81,349.23,357.54,357.07,356.50,365.61,370.62,372.60,382.43,370.19,362.25,374.75,391.15,390.61,379.87,368.35,362.25,388.62,375.53,369.01,377.60,377.55,377.97,400.07,393.48,376.87,365.33,364.78,383.51,387.71,391.41,392.21,389.04,386.31,374.11,374.98,381.90,384.23,377.91,380.03,389.87,388.44,395.66,398.42,393.74,381.47,378.58,360.33,364.84,358.97,361.22,359.95,366.32,374.50,391.00,405.68,449.48,410.00,392.22,372.98,379.99,382.85,382.61,383.32,390.71,395.75,383.68,396.03,387.16,L7
2004-04-01 22:01:04+00:00,358.83,348.09,358.30,342.66,354.10,357.85,360.98,358.50,361.12,370.03,376.55,378.84,382.16,389.89,387.64,381.12,396.64,400.39,400.45,390.54,368.44,380.23,396.57,384.69,370.45,388.28,386.17,379.69,399.35,404.45,390.48,375.11,375.38,393.08,391.06,394.12,395.51,392.15,390.75,379.92,382.82,386.98,391.32,385.05,389.63,398.34,394.92,399.10,400.51,396.98,386.19,383.72,366.70,371.75,367.34,369.00,366.77,376.63,384.72,409.99,425.21,454.09,417.65,397.53,378.87,389.88,392.90,389.50,392.70,402.97,403.69,390.31,405.07,402.27,L7
2004-05-03 22:00:59+00:00,358.83,348.09,358.30,342.66,354.10,357.85,360.98,358.50,361.12,370.03,376.55,378.84,382.16,389.89,387.64,381.12,396.64,400.39,400.45,390.54,368.44,380.23,396.57,384.69,358.72,385.04,385.02,378.02,393.34,398.85,390.48,375.11,374.66,390.69,389.01,392.08,392.84,389.57,388.58,377.74,382.55,385.65,389.75,385.92,389.63,398.34,394.92,398.38,398.48,395.10,385.34,382.19,364.54,369.32,364.18,368.70,365.55,372.15,381.57,409.99,425.21,454.09,417.65,397.53,378.87,389.88,392.90,389.50,392.70,402.97,403.69,390.31,405.07,402.27,L7
2004-07-06 22:00:48+00:00,358.18,365.20,349.36,341.20,367.88,371.69,375.06,370.19,379.95,389.06,394.22,398.62,400.75,417.21,389.11,381.39,400.41,403.18,403.16,391.69,371.21,392.10,406.78,396.73,365.59,395.40,394.93,387.43,394.42,398.45,392.58,383.27,379.81,394.50,394.85,399.23,399.11,395.55,395.84,382.53,388.28,392.38,397.44,388.69,388.60,399.38,402.53,404.90,406.29,405.50,395.68,392.38,375.32,379.38,374.66,378.80,363.11,375.42,384.68,411.74,424.18,453.20,421.81,401.69,388.13,403.15,407.63,402.42,406.68,425.83,417.11,405.35,413.57,,L7
2004-07-22 22:00:44+00:00,358.18,349.14,332.31,343.74,362.93,371.01,371.39,366.52,371.18,378.69,394.22,398.62,400.75,396.62,381.49,379.03,395.50,395.45,396.24,388.26,368.40,388.40,403.44,392.38,365.59,395.40,394.93,384.43,395.51,396.34,390.08,379.91,377.59,393.12,393.50,397.66,397.70,391.68,395.84,382.53,388.28,394.05,401.94,393.41,387.79,396.90,399.47,402.98,403.39,404.69,394.82,391.48,375.32,379.38,374.66,377.01,365.44,377.45,388.46,414.46,424.27,453.88,420.30,399.47,387.87,401.51,407.63,402.42,406.68,425.83,417.11,405.35,413.57,,L7
2004-07-30 21:54:28+00:00,358.18,340.52,334.93,346.68,356.95,370.81,366.94,365.20,368.05,372.65,390.56,389.50,391.87,385.92,389.72,384.67,396.61,385.14,387.76,384.41,366.25,389.29,400.81,390.07,376.61,392.22,393.07,379.21,395.76,396.36,392.16,378.79,375.02,390.75,390.83,393.75,393.08,387.39,391.67,381.83,388.90,395.11,405.78,397.67,390.68,397.14,397.24,398.95,399.37,403.40,394.03,390.64,373.46,374.82,367.47,373.03,366.97,379.00,389.62,412.00,423.91,454.10,420.07,397.73,386.96,400.87,405.83,403.49,405.18,421.31,418.33,411.04,413.09,404.00,L5
2004-09-16 21:55:41+00:00,362.23,348.46,339.47,352.59,360.75,372.10,369.53,368.45,371.51,376.12,390.56,389.50,391.87,385.92,389.72,384.67,396.61,385.14,387.76,384.41,368.72,391.05,401.88,391.84,382.94,394.88,395.56,382.85,397.98,398.22,394.98,381.82,378.87,393.36,392.54,395.77,394.60,388.89,393.20,383.84,393.73,402.66,410.28,400.57,393.22,398.98,398.43,399.83,401.54,404.50,395.41,392.80,374.34,376.28,370.49,374.79,372.11,381.35,393.09,413.20,424.40,457.25,422.69,398.58,387.81,402.75,406.20,405.00,405.61,423.03,422.76,418.35,420.03,407.21,L5
2004-10-10 22:00:20+00:00,368.76,348.46,339.47,356.39,362.91,374.34,370.21,370.80,370.92,374.02,379.94,379.05,380.23,390.11,389.72,384.67,393.08,380.25,383.58,383.27,368.22,388.45,400.83,389.75,386.08,391.91,392.76,382.32,397.98,395.02,392.97,380.82,378.77,392.69,391.16,394.25,393.31,387.09,392.38,383.31,393.83,401.06,410.28,400.57,390.89,396.05,395.16,397.58,400.43,404.21,393.77,391.66,373.40,374.10,365.70,370.85,372.11,381.35,393.09,411.57,422.04,455.00,420.96,396.52,385.61,399.53,403.13,401.34,400.80,417.32,419.92,413.18,420.03,407.21,L7
2004-10-18 21:56:23+00:00,368.76,348.46,339.47,356.39,362.91,377.54,373.98,376.53,377.84,381.11,385.05,383.59,387.07,394.58,394.82,389.29,397.10,386.17,389.00,387.15,372.34,392.49,404.37,391.40,389.74,396.13,396.20,384.56,400.09,397.85,396.46,384.68,382.15,396.84,395.22,398.80,397.47,388.59,394.44,386.62,395.89,402.82,411.98,401.25,393.53,399.21,398.36,401.73,404.85,408.30,398.52,396.05,377.17,376.63,368.17,371.63,374.80,383.61,395.99,415.77,425.58,459.17,423.02,399.71,389.06,402.91,407.14,403.74,402.44,419.19,422.42,414.84,424.82,410.58,L5
2004-11-03 21:56:42+00:00,361.13,347.00,338.23,353.63,361.35,375.83,372.54,375.16,377.70,380.71,384.21,381.71,386.12,394.79,394.36,388.29,396.62,388.01,391.23,389.01,373.58,394.23,405.77,392.80,399.56,400.15,397.36,385.31,401.10,399.01,395.80,385.39,385.14,400.49,398.59,402.44,401.62,392.67,396.81,389.58,398.63,405.35,414.37,399.98,390.80,398.25,397.87,402.47,407.43,411.96,402.49,401.32,380.85,379.70,372.21,372.57,377.39,386.07,398.89,415.80,427.29,459.60,423.46,400.21,389.44,403.58,407.20,401.70,400.67,415.63,420.98,412.59,422.69,407.86,L5
2004-11-11 22:00:45+00:00,354.44,341.86,333.93,353.63,361.35,375.83,369.07,370.52,373.23,376.98,379.74,377.04,382.48,392.13,392.20,386.00,396.62,388.01,389.27,387.13,371.56,392.89,403.67,390.78,396.95,398.84,394.42,382.49,398.62,399.01,395.80,385.39,383.13,398.89,396.25,399.85,399.38,391.55,394.54,386.68,395.42,403.06,411.83,399.98,390.80,398.25,395.02,400.32,404.78,409.58,400.36,399.21,377.94,376.64,369.04,370.07,374.26,384.44,396.52,415.80,427.29,459.60,421.01,397.56,387.04,401.00,403.98,399.96,399.14,413.18,418.86,410.95,422.69,402.92,L7
2004-11-19 21:56:55+00:00,358.23,343.50,333.88,352.72,361.03,373.83,368.20,370.03,375.22,379.84,382.48,380.71,385.70,394.85,393.02,386.89,397.37,388.63,390.83,388.51,372.83,396.61,405.96,393.03,398.90,402.01,396.56,383.85,398.41,399.41,396.74,386.31,383.65,400.64,397.87,403.51,403.34,395.39,399.44,391.57,397.82,402.91,411.52,399.34,390.86,397.34,394.88,400.18,405.85,412.36,403.09,401.73,380.79,379.54,370.91,371.81,374.66,385.48,398.48,417.13,427.38,459.60,421.01,397.56,387.04,401.00,403.98,399.96,399.14,413.18,418.86,410.95,422.69,402.92,L5
2004-11-27 22:00:53+00:00,358.92,344.72,333.88,352.37,358.83,372.38,368.20,370.03,375.22,379.68,381.86,380.12,386.09,394.14,394.46,388.61,397.54,389.21,391.92,388.51,372.83,396.61,407.34,394.19,399.68,403.12,397.89,384.81,399.87,401.01,398.14,388.07,385.90,400.64,397.87,403.51,405.15,397.42,401.32,392.63,398.62,403.94,412.68,400.52,392.06,398.22,396.11,400.18,405.85,412.36,404.00,403.10,382.33,380.73,372.16,372.06,376.16,386.41,399.86,418.25,427.92,460.30,421.44,397.56,387.04,401.00,404.89,401.88,400.92,414.18,420.04,412.28,422.20,404.13,L7
2005-01-14 22:01:13+00:00,358.92,346.12,332.98,355.08,358.56,370.63,367.26,368.95,374.08,378.94,381.71,380.12,386.09,396.26,397.57,390.50,398.87,390.06,393.50,391.85,375.83,399.34,408.55,394.97,400.15,403.12,397.89,384.37,399.10,401.73,398.77,389.50,387.33,403.54,399.68,404.61,406.79,399.05,401.89,392.63,398.62,405.22,413.26,401.11,392.23,398.16,395.25,399.57,404.78,411.35,404.28,404.55,383.93,380.82,372.16,372.06,378.18,387.91,402.23,421.77,429.79,459.97,420.75,395.96,386.80,400.69,404.59,402.61,401.16,414.18,420.04,411.17,421.40,404.15,L7
2005-02-15 22:01:25+00:00,358.02,347.91,335.87,351.69,356.07,369.67,367.46,368.81,376.93,382.69,380.49,376.53,387.22,398.48,397.92,390.62,400.67,392.93,397.65,394.38,376.80,401.96,410.34,395.50,398.37,401.91,396.78,383.86,399.02,402.97,399.14,392.28,389.92,406.62,402.55,407.67,411.30,403.71,402.19,390.91,397.21,404.67,411.08,396.41,390.43,397.43,395.57,401.05,408.15,413.00,404.73,406.03,383.17,380.72,372.54,372.64,380.15,388.42,402.65,422.03,429.38,461.63,421.44,396.69,387.32,401.15,404.12,401.63,400.32,414.41,418.81,409.67,420.08,403.48,L7
2005-02-23 21:58:31+00:00,357.99,347.68,336.11,350.50,353.69,366.06,364.35,366.30,374.68,380.58,379.94,375.63,386.36,397.63,397.35,390.49,399.23,391.28,395.58,391.71,374.30,398.99,408.37,395.10,397.22,400.56,396.02,383.56,399.06,401.67,397.01,388.69,387.80,405.25,401.58,407.10,410.66,403.19,401.13,389.24,396.47,403.64,409.86,395.46,389.81,396.52,395.47,400.49,406.88,411.77,403.43,405.43,382.76,379.44,371.91,372.16,379.40,387.88,401.18,419.47,427.17,460.07,419.04,396.19,387.34,400.38,404.13,401.24,400.66,414.49,418.33,408.92,417.64,402.20,L5
2005-03-03 22:01:30+00:00,358.09,347.56,337.67,351.94,355.05,366.34,364.35,366.30,375.63,381.13,381.31,375.91,386.24,398.43,398.85,392.58,399.75,391.36,395.79,391.71,374.30,398.99,407.68,395.28,397.32,400.41,397.00,384.95,399.81,401.53,396.09,388.61,388.06,405.25,401.58,408.96,412.00,404.78,400.69,389.04,396.35,403.29,409.86,396.75,391.47,397.93,396.70,400.49,406.88,411.77,403.00,404.73,382.17,379.15,372.02,373.06,380.42,388.90,401.37,419.49,426.77,460.14,419.04,396.19,387.34,401.78,404.80,401.50,402.08,415.44,418.71,408.92,417.14,403.02,L7
2005-03-11 21:58:44+00:00,358.29,347.93,338.00,351.41,354.18,365.40,364.67,366.11,374.83,380.31,380.62,375.50,385.78,397.90,398.57,392.66,400.08,391.49,395.73,391.34,373.91,397.87,407.20,395.09,396.50,399.52,396.17,384.87,400.10,401.14,395.27,387.15,387.81,405.76,402.19,409.50,412.44,405.20,400.78,389.03,396.27,403.35,410.01,396.58,391.87,398.12,397.29,401.28,406.98,411.62,402.56,404.09,381.74,378.85,372.34,373.66,380.81,388.73,401.01,418.10,425.65,457.95,417.99,396.27,388.51,402.08,404.82,400.82,402.07,415.22,418.52,408.60,416.00,401.91,L5
2005-07-17 21:59:35+00:00,355.81,340.59,341.64,342.83,346.82,351.81,356.29,348.15,361.49,369.12,374.09,368.46,381.99,392.55,394.09,389.49,393.24,380.35,387.06,378.48,361.09,382.75,394.34,389.14,388.76,389.33,390.74,380.46,398.10,396.41,385.29,371.60,375.34,390.87,393.58,404.50,409.94,407.54,397.49,384.46,392.95,396.14,401.14,389.52,385.54,390.37,392.46,394.14,400.92,405.31,393.69,395.73,375.37,373.20,371.11,376.71,380.76,387.51,395.04,407.83,415.32,450.59,405.91,391.01,386.27,399.25,402.43,397.78,401.89,414.60,412.60,400.98,403.08,394.97,L5
2005-09-12 21:53:46+00:00,340.77,311.48,,338.25,339.81,336.66,,315.01,320.97,337.02,348.29,362.32,370.46,380.38,385.30,372.21,370.72,355.20,374.54,370.98,354.49,373.49,379.69,383.82,384.85,380.95,381.48,362.90,387.12,398.03,383.90,360.83,354.72,367.10,366.80,370.22,383.41,398.26,401.42,389.36,395.29,390.42,386.70,377.41,361.62,362.18,364.22,387.65,395.22,401.99,,,,,,,,,,,,,,390.85,379.56,392.56,393.63,395.19,394.68,403.31,400.69,388.61,386.75,380.75,L5
2005-09-19 21:59:56+00:00,351.23,330.75,340.07,349.71,348.54,349.60,358.78,333.62,336.44,341.84,350.91,361.73,372.23,384.30,386.21,379.29,380.31,368.45,383.85,382.62,356.15,376.21,382.07,381.26,382.05,380.97,380.64,374.19,392.73,402.66,391.72,367.52,363.72,379.59,376.01,381.14,389.28,395.35,395.37,384.15,393.03,395.86,391.42,381.93,369.47,376.12,377.89,391.47,398.28,402.63,383.93,393.89,372.24,372.32,370.58,378.27,386.46,393.26,394.90,405.02,408.31,467.59,429.97,392.45,380.90,393.67,398.84,397.20,394.47,403.77,405.71,396.65,396.84,389.28,L5
2005-11-30 22:01:24+00:00,349.40,332.40,331.78,348.19,351.20,350.36,353.98,333.62,336.44,341.84,350.41,359.61,369.69,378.62,379.48,374.28,379.41,370.61,381.79,378.27,356.15,376.21,382.07,377.16,379.94,379.42,379.47,373.44,391.31,398.57,386.82,364.69,361.01,376.38,376.01,381.14,389.28,394.06,392.02,381.37,388.04,389.34,388.22,379.35,368.99,372.74,374.24,388.22,398.28,402.63,383.93,393.89,364.33,367.50,364.51,369.22,377.90,384.00,388.12,397.25,407.09,453.16,417.33,393.79,380.90,393.67,398.84,395.16,391.09,404.76,406.35,392.24,391.57,385.10,L7
2006-02-18 22:01:53+00:00,350.84,339.24,330.67,353.06,354.27,353.10,349.87,348.93,351.90,346.66,350.73,356.74,367.30,374.60,371.39,369.98,380.48,375.58,380.45,375.86,351.21,378.92,384.45,373.83,373.66,373.60,373.58,371.93,389.99,392.97,383.91,363.49,359.13,377.22,376.41,392.06,395.15,391.96,383.20,371.15,376.54,379.47,382.16,373.62,367.34,373.72,375.26,387.09,396.14,404.15,383.93,393.89,359.45,360.41,356.67,360.88,369.32,374.78,378.40,390.97,401.12,444.85,408.04,393.44,381.14,398.58,404.05,395.14,386.43,399.31,397.20,385.22,382.67,377.22,L7
2006-05-09 22:01:52+00:00,345.41,332.92,329.74,350.92,355.16,355.38,352.65,359.57,359.34,,349.33,354.54,371.26,377.20,377.65,373.05,379.57,379.31,382.44,379.07,362.72,393.51,388.95,368.94,370.87,369.91,377.88,372.35,391.39,392.46,382.94,365.30,360.00,378.36,381.76,404.02,411.24,391.48,380.15,367.25,377.56,373.68,381.60,372.69,367.57,370.75,375.43,383.93,394.63,408.68,393.17,,353.06,354.46,358.18,360.35,366.55,368.47,371.09,382.53,396.15,432.45,402.04,393.79,384.85,403.74,398.64,391.07,382.51,396.29,391.63,377.22,373.49,372.29,L7
2006-05-17 22:03:57+00:00,355.86,335.96,342.09,360.66,362.49,362.56,362.22,369.88,372.64,375.04,357.26,362.32,378.66,386.28,390.26,384.85,388.31,387.22,387.41,386.91,372.28,397.41,394.77,387.03,385.00,384.30,385.96,380.98,400.31,401.81,392.30,374.45,369.47,387.59,393.71,415.96,419.19,407.19,393.66,379.79,384.97,381.06,389.49,382.17,375.49,379.96,384.84,393.80,404.82,417.80,396.27,403.32,364.74,363.34,362.85,364.43,370.52,374.00,377.24,386.34,399.38,439.86,409.03,400.04,396.54,410.63,404.66,400.65,391.56,402.09,398.43,384.10,380.85,379.99,L5
