dates,nzd0100-0000,nzd0100-0001,nzd0100-0002,nzd0100-0003,nzd0100-0004,nzd0100-0005,nzd0100-0006,nzd0100-0007,nzd0100-0008,nzd0100-0009,nzd0100-0010,nzd0100-0011,nzd0100-0012,nzd0100-0013,nzd0100-0014,nzd0100-0015,nzd0100-0016,nzd0100-0017,nzd0100-0018,nzd0100-0019,nzd0100-0020,nzd0100-0021,nzd0100-0022,nzd0100-0023,nzd0100-0024,nzd0100-0025,nzd0100-0026,nzd0100-0027,nzd0100-0028,nzd0100-0029,nzd0100-0030,nzd0100-0031,nzd0100-0032,nzd0100-0033,nzd0100-0034,nzd0100-0035,nzd0100-0036,nzd0100-0037,nzd0100-0038,nzd0100-0039,nzd0100-0040,nzd0100-0041,nzd0100-0042,nzd0100-0043,nzd0100-0044,nzd0100-0045,nzd0100-0046,nzd0100-0047,nzd0100-0048,nzd0100-0049,nzd0100-0050,nzd0100-0051,nzd0100-0052,nzd0100-0053,nzd0100-0054,nzd0100-0055,nzd0100-0056,nzd0100-0057,nzd0100-0058,nzd0100-0059,nzd0100-0060,nzd0100-0061,nzd0100-0062,nzd0100-0063,nzd0100-0064,nzd0100-0065,nzd0100-0066,nzd0100-0067,nzd0100-0068,nzd0100-0069,nzd0100-0070,nzd0100-0071,nzd0100-0072,nzd0100-0073
2002-03-27 22:00:37+00:00,126.81433476891071,,,,,,108.63900297759278,121.66952772470309,,132.98310286964747,134.73230154019265,,136.40197494227544,148.24670303490691,140.60851584758908,134.4003700403691,147.56229557392345,145.81421567983372,149.40657258420433,142.70714130677075,127.20860899200184,146.50682523606085,158.28761459195258,148.83853771848203,152.52174760342342,149.5110586852585,145.21849646213175,139.7843278150811,163.69961622257821,163.29894808747434,157.4976683770573,139.46653003274406,132.3791229053567,152.49786388282615,155.31070876498146,158.02659023946254,160.193004448295,153.62050706767218,152.5178274517689,149.29220988244722,152.14469648869903,150.3198206866183,161.3178007712251,151.0946197451453,144.573242195338,150.79209327640345,151.6201413706312,162.1344696872383,170.74640580775787,171.15958149975074,160.55926287904217,158.6493180820307,142.22271592906185,140.75350719872534,138.87779465647648,139.11172879464382,144.5666338039236,149.53950369908344,148.99997396739028,158.9061032857665,175.56136723568065,216.48470477879067,171.97406468712,168.7323669080549,159.11346139529155,164.09296583681268,171.31542287860208,163.185267361864,168.94576165843222,175.78599863474622,168.25646990873156,,122.00387451808663,155.54510573326195
2002-07-17 22:00:08+00:00,,,76.32036616801088,,,104.64292475484011,114.57357632311195,95.24955133462043,,112.83203927359584,130.72027780483754,,150.93439285530144,163.7271980956964,152.28723511480925,143.66077338220825,155.22390084283896,159.43998747747514,163.6724815086339,151.24788013709758,133.86021041900867,156.96199158576346,171.97164604775256,169.02404344344464,162.61093328967064,161.32980957789837,161.12991682380704,154.25097789189422,178.99464722363535,180.4440735734204,165.30845323643135,141.7863364865257,146.35890095464134,166.12622193843694,163.2626666479534,176.89882918151048,183.08774649955922,181.14126456674467,173.02852039085965,149.3069301673384,163.18230576962978,177.9519293776714,184.63893313291427,165.1851871538101,159.35764373949905,159.3852942225427,164.08073753160838,182.19665308480634,188.22000035535058,191.09514420510536,172.91936186527093,164.6155863317947,152.2433295925349,159.38971821861787,150.73118659131228,150.05288128923428,151.26102626549218,165.9978751323969,175.65014713975157,184.25182199023442,192.24952168699602,234.24431572086087,200.1192162296239,176.97804413028683,168.87646915696675,168.15636964274506,175.07722084324385,183.17654837534207,179.98577412306736,178.915747654133,177.01595201395835,175.04804118370527,173.78123701198416,180.3067929646968
2003-08-05 22:00:11+00:00,158.59701993878403,145.076143907603,112.0610857858295,,153.48304828164902,148.93690117197056,139.7789921697523,,,152.71651076957403,172.85182786384462,,177.6627302726518,171.31788269542298,175.75027665610136,157.77752565564575,176.4933906428617,198.36200741820247,192.21946616045307,177.10426507506463,,,,176.8066652403577,179.7680234509274,179.8247662925641,178.8592946345334,191.90032823262283,223.21072215826962,206.6798051097318,192.2828891407058,157.9825700790456,155.30477570787536,174.81134131501818,,,,200.59706417848187,192.66823859051004,178.2913542572242,182.13991135182425,186.6587490674504,190.92019721046563,185.61190591593322,192.43707260979144,196.51662517758587,197.81879160519694,206.953803266858,,,,189.77805194551644,171.9424027816037,175.24297905230236,170.90133013582988,162.18702538613337,158.95800592766358,172.65908333970123,176.9828803583062,195.07959748865423,208.34746982537115,,,,,,,199.38990776687453,203.85688200493885,209.02127489765883,203.27630343956864,177.72891048853725,183.57952308908665,187.9225004851017
2003-11-09 22:00:18+00:00,151.67556725468015,122.30759311517134,,,123.20051214084401,127.081761470224,133.22604647991537,134.89170394287206,,146.45372272460375,154.89025115562964,,160.35250468899645,171.57368426231895,,,,,,,,,,169.19514743261826,170.93342075779285,171.537125260686,171.92082432109316,166.7468448788247,,,,155.39924190184965,158.05280746617936,177.83893148685073,173.52952751900662,178.54259398280516,183.36402258952668,182.079300305044,176.95412858196215,,,,,,,,179.27440284163978,181.11021322803393,183.50895005689782,185.36582614587968,176.47186782898467,175.22645788386694,151.60263339585165,154.01008849859716,149.74723657081313,152.48738582105693,162.42741462420446,,,,,,217.50984758834386,197.04094408162555,179.35894243717885,185.4326780895167,188.62667662114168,182.4061438440393,183.32683911223543,195.51003270977407,194.81520673652787,181.1767742373628,193.39126316020784,
2003-12-19 21:50:27+00:00,157.97943419037335,143.25773121932002,159.52204580024105,,141.6639063200828,150.88068612486632,151.31629619475058,150.00016902517044,,147.86622927724042,156.2166019323696,,161.95814450705038,172.9352440880029,182.52393438634996,175.22068268609866,179.2272535646099,169.02342392528385,174.54583637255598,167.4993258264529,148.57998584605224,156.4674604031965,164.1918181739457,160.20647161844877,160.29207814659108,158.15766854670366,159.50706905402873,163.3180048852732,195.26702387267702,188.26867274377653,181.85619620069437,161.76587634586986,163.17563780353603,178.80597019499325,172.53815740289025,168.1924861784199,169.8051019711371,168.57467665948994,170.54800184002406,157.06597793887906,160.58794101346348,165.54247833512264,184.55763893697102,178.73045197451424,178.60275380972837,180.09200590517653,181.00558180410985,186.6237419637922,188.0170949725045,176.4859801925581,159.80331328267184,157.7628835266394,143.9741979640718,146.32625663648707,139.7837092101564,146.99551191706493,164.44757151741626,169.76457513243395,181.05690897316103,195.75876880388407,212.4686836929497,238.2149401842518,210.0287213460924,187.18570747949354,159.0189615669322,166.4274560925772,169.25743532757517,168.80547848001783,173.0017347939646,180.42682621678088,177.48423204255297,175.62159082985767,198.38355606733495,194.96160668224573
2004-01-28 22:00:52+00:00,167.27098525121195,164.29747129898726,,,184.1752258738882,181.74756180089778,184.6569378998596,181.49693751212087,,198.7887482151711,200.94063148518543,,203.39517307807463,222.31671115714286,,,,223.50195002465253,218.5260681638535,210.97323499441498,183.47551949832268,207.7480687535921,211.0255898757066,202.72751772891775,209.927697003516,208.54972735550902,206.10273767191438,204.4886529375446,,,,194.97492950508158,201.1321579470434,213.34634713504397,210.57258471979318,220.006061796325,220.19201642497657,216.8971403504759,213.82801595645407,199.3298044192728,200.53649360296694,204.39440928839713,,,,206.47347364080517,209.4523094896297,214.87625215079734,219.22762013571437,214.90603379131304,202.4612565889718,198.66503355415867,185.94355658606932,193.80884334995272,190.91691551063653,192.55640253920333,,,,,,,,,,,,,,,217.7631493823929,208.7519118227879,216.05813102381376,
2004-04-01 22:01:04+00:00,,,,,161.0645913900855,173.3619484105354,176.52309618402404,166.34100484473555,,191.21906725285953,198.15704778625616,,207.11941943073168,,,,215.47652355207916,212.3998694479398,208.30285226623457,196.73061260641916,174.5532144366848,205.24518575421135,220.01357760864747,210.40733567236936,216.14400220480567,213.89583181835772,207.72145399945563,,,,199.24099486368968,185.54616178254585,181.57404275379045,204.14997690203825,206.50960855837567,208.5461452344784,211.79511821587383,203.94741187802913,203.9843353295764,187.61473367135412,190.9959198665657,,,,199.13667997529487,207.82916260883312,213.04726055147367,216.77252397842884,211.75910949097343,212.86779740955023,205.4434583496344,208.58793056380435,186.49639374033325,192.42853525821616,191.5204816189562,185.9173454224755,,,,,,,,203.15298374985105,197.80645573320487,217.86320128665128,220.02724678233375,215.59722664643257,218.69978684903063,232.4611133895771,225.79195252466465,,,
2004-05-03 22:00:59+00:00,,,,,,,,,,,,,,,,,,,,,98.15390052302715,77.02395666767322,85.03345437336114,111.00957468368773,136.43394557701737,172.190369471864,181.27232187621507,174.17025614648344,189.14440971818183,189.7981032491609,,,172.14809217468274,181.48918018065413,181.37371942774027,184.86685607902882,182.15134825262697,178.99771547909214,180.51681548877045,171.38478536902718,182.3240535814196,183.26336489406523,188.40574586847538,187.13819488856936,,,,196.49914625664798,191.4841263145113,187.5811509262639,181.87583563827,176.9166386489793,156.6976565016542,159.45209627684613,151.15824940387586,167.44693266937196,163.73824965629336,167.89972704260512,182.30498734933465,,,,,194.32170285226974,,,,,,,,,,
2004-07-06 22:00:48+00:00,,,136.80572935743157,,,,,,,,,,,,195.06357203583443,186.75807462542326,195.58704497476805,188.9544222841477,194.27834699184692,189.43329203339002,166.08824670604372,190.1039817242414,203.62255905905818,191.99900712825612,201.73629831767323,,,,204.6482272256677,199.44295673835785,194.3218612017123,180.6259384267264,177.5608414853445,194.74356696269015,195.57680788291307,197.0112688042169,198.37969482679927,200.00605748285892,201.72316367674568,,,,213.7318424211052,195.69705155446678,189.4692072329221,197.47962721034932,199.41844519902983,207.5822463295448,214.3892517106574,220.5498693135796,204.7533712817937,199.6633747117253,183.96406339515357,185.7955823568757,,,,195.89654458193843,194.2875175245586,205.9793609087974,224.34801565944267,254.92941647071808,233.77184499935854,206.87183284568732,190.33291408086276,203.9861829485469,208.76252440139507,202.12911080966558,204.10658802464852,,,,,
2004-07-07 21:47:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-22 22:00:44+00:00,,127.65859268491384,117.38467292473572,,163.0241750826853,173.19008457771787,166.50002675023904,165.50733762984243,,160.63794399793002,,,,179.66295292968687,176.48839990972795,180.23094132601378,189.6460164050011,175.64126987119076,178.64371083013341,184.48886947121844,162.0703262793381,184.13769781324456,196.8374027628848,182.50336835485822,,,,180.26534625008824,198.77603677053278,193.00725435868725,187.96295311396057,173.83009610969307,171.74670133915927,191.43227252864833,192.79694837229886,193.73210365223852,195.74468313386154,180.81715248006907,,,,201.2672286150995,215.95746397032227,206.26781431046493,191.31466978238205,193.19303395241025,192.86957321543684,198.23580307058026,194.83362536292094,205.6319728458957,195.16599135996398,189.79739105635514,,,,176.05458785119671,170.54953852008873,185.74709851691063,198.54431229063402,228.32469271524573,227.24099573607864,258.0660854772434,223.50250422060114,199.54988118955558,190.94559453234265,203.45220091438705,,,,,,,,
2004-07-30 21:54:28+00:00,168.06217415000387,150.3585233584805,139.933885592823,,157.3893468493752,173.30920989571268,165.37179129622368,170.1398570241397,,169.8794949945147,183.2518431813043,,182.09930721708523,192.9310062999018,202.61636630843734,191.1270617620732,190.90222822238104,176.38768269946505,178.61226013622493,183.09327875889855,168.3434316671099,187.72122904270483,190.9961634706778,188.08414540235657,194.1185752130023,192.16380806431985,191.71506351630705,182.1748227063803,194.12443635062797,193.31683365883583,194.70859102938223,185.03880316260813,180.7977027239256,193.65514446441134,190.52648789704494,193.73938132857134,189.45889010895078,186.13143669182585,188.64716076171334,190.29381075249725,195.58640883971444,201.3235391470155,212.62354410091564,205.36992166796406,193.74393144723973,199.0589037048883,193.3174474698385,189.69042931154183,194.01794114371233,201.72615154138785,191.64582948975254,188.19808927798096,172.45977525927984,167.93787620555202,161.99138141054505,168.52807955158076,166.4829483579812,179.46801117411195,190.54432241293947,200.99115721255927,216.4342300628074,,208.47834059816694,187.91654759174102,180.71806733905734,192.87170173719844,197.48536393383225,200.57500042357415,198.16289973977754,212.53632716556143,213.69570079229536,206.1581079450163,209.08646702544326,199.1647925414454
2004-09-16 21:55:41+00:00,160.868913697539,152.61351572539343,147.16581548449895,,176.29580709306424,176.72651148118916,176.3031560175297,179.0481707412222,,184.89583056837512,,,,,,,,,,,179.07690515883556,199.18855893438825,206.4750377332604,198.64870183564537,203.98982457157598,204.12813824156083,204.88392854167586,192.94636078686634,204.2829649198085,207.44839759708745,206.3461273805311,194.98015286745382,198.72237215266318,207.97169229746834,202.78918681081046,206.09969396659417,203.13691118616137,199.32218278978175,200.58762789008546,190.2781570213844,208.33185859122187,226.83287734014326,230.14788068520207,213.25222509991028,204.8246307986983,208.1629990720817,202.88373649342074,205.23309989666754,212.17379503262725,211.30709526548105,203.29229412342326,201.98912615587201,177.77748935759502,184.1627286746469,180.64293906954427,183.63206043128642,187.73896735941238,192.26614848120056,205.34367150431143,216.1368135211644,228.64058747228754,267.88691150847205,236.40825652889896,203.70242074105377,191.2559050636876,212.43267501720206,209.6943221642307,211.84500182680628,208.59845292426434,227.63782341132895,231.26086183336378,226.81049575186174,226.38335583764263,211.21285267724028
2004-10-10 22:00:20+00:00,,,,,,,,,,,179.12051398538256,,185.9301099666277,203.59746414111095,,,,192.49056311355994,192.89346276415614,183.6116185449353,170.5371936132638,192.40452039216075,215.3433455688984,199.38202081958204,201.16464396823446,201.47262956009453,194.49905598033078,,,,190.8749370058818,179.95109051210122,179.20164619842015,196.781554623713,197.55404582786582,198.81623600414972,204.92162477265924,190.99468885753097,199.62206628367417,182.03324622821916,190.0485596867143,197.34122057277287,,,,191.90619835403558,195.18649140830993,199.32475417777857,204.646766221556,209.32947717997914,196.40614896218457,201.37653275425427,182.7219434209279,182.10352815395723,174.53861884506492,163.68207174513682,,,,,,,209.32738068123317,196.13428949444503,183.7274322598077,198.26322433979058,203.18315858618206,198.69383170539473,200.3987628531546,212.4971163180481,214.31759651376123,205.84517305747812,,
2004-10-18 21:56:23+00:00,,,,,,190.39006811696842,186.36822868537874,197.98433803354916,,203.57613622758873,197.76864245150318,,200.52776726320886,209.90613618772144,211.1245661501635,205.6272532800767,215.55707449679144,211.61822030783654,213.7880702263608,210.84734507701697,195.22906450686648,216.72421579801988,223.29694169180692,201.3996203839221,212.26962275527777,217.72610042498283,214.59546042247428,196.68823796791793,209.60253190589535,214.0598197449057,215.79654980374352,206.65306357640213,205.42660362805145,225.47378527978023,223.61164721949106,228.49359956730464,225.46379537189557,202.85591559032375,207.65678618607694,202.7642027232909,205.8884249666761,215.03102637831057,224.65489806379765,208.09762151897942,210.4092669248781,219.71840117033415,216.16429008668945,228.84379650893118,233.18862485739743,236.4301744596155,229.1709826987262,223.12471407095654,197.73233049737792,193.44601390339406,181.22180088925947,178.83485808452454,187.774410981978,198.46524175952433,212.0629101321614,232.37190660973883,247.93705386802503,,239.12772952542846,220.6083023751847,208.33582936472934,223.93447634276137,227.58122352144755,217.75192105006957,211.26594132875883,228.04252141592073,231.97239299958997,222.7070836280205,237.02476277340173,219.853576213505
2004-11-03 21:56:42+00:00,140.35351251619156,133.6978393549906,128.24353719637676,,154.19429084916914,168.33473462907264,165.73132336124385,167.00684359479328,,178.0550797457066,178.97558719707615,,180.74059103496006,194.50471577162946,190.89425279615784,183.52896325438647,193.2512293075272,196.65122408816154,201.53662162687593,199.19616951595702,179.61520160532794,205.5694828201339,212.79852169115733,201.21165693376102,193.6234090130756,191.79217070979587,185.92408636343558,176.21387459284767,191.36744335094144,193.59883522851925,190.93100144945544,190.76704255110917,192.35024365111147,206.27786931511184,204.45460362624345,208.41950364510635,210.71291464185853,207.9638275500462,193.8987067638181,185.5917750366716,194.48851519284156,197.6412211793337,202.42909959601656,178.61413008629094,174.38678366965317,192.06796666820563,193.91736106003808,199.7988326619047,207.3123631381409,213.2093658456217,209.16410119634475,211.3515852052191,176.7846655109318,178.15690438536797,171.3645204573119,172.7333840819346,175.06196054295594,182.24861035455214,193.89929288968932,213.56900633626498,237.6278277880813,260.45451421033385,230.04696368822766,203.1280456031993,190.7746053233461,207.9586436714238,207.4214414044471,191.52718955966407,191.26163281593756,202.50602826581965,214.29783614680025,203.01341830444812,215.21305725240651,197.63215960716195
