,dates,jap0034-0000,jap0034-0001,jap0034-0002,jap0034-0003,jap0034-0004,jap0034-0005,jap0034-0006,jap0034-0007,jap0034-0008,jap0034-0009,jap0034-0010,jap0034-0011,jap0034-0012,jap0034-0013,jap0034-0014,jap0034-0015,jap0034-0016,jap0034-0017,jap0034-0018,jap0034-0019,jap0034-0020,jap0034-0021,jap0034-0022,jap0034-0023,jap0034-0024,jap0034-0025,jap0034-0026,jap0034-0027,jap0034-0028,jap0034-0029,jap0034-0030,jap0034-0031,jap0034-0032,jap0034-0033,jap0034-0034,jap0034-0035,jap0034-0036,jap0034-0037,jap0034-0038,jap0034-0039,jap0034-0040,jap0034-0041,jap0034-0042,jap0034-0043,jap0034-0044,jap0034-0045,jap0034-0046,jap0034-0047,jap0034-0048,jap0034-0049,jap0034-0050,jap0034-0051,jap0034-0052,jap0034-0053,jap0034-0054,jap0034-0055,jap0034-0056,jap0034-0057,jap0034-0058,jap0034-0059,jap0034-0060,jap0034-0061,jap0034-0062,jap0034-0063,jap0034-0064,jap0034-0065,jap0034-0066,jap0034-0067,jap0034-0068,jap0034-0069,jap0034-0070,jap0034-0071,jap0034-0072,jap0034-0073,jap0034-0074,jap0034-0075
0,1984-08-02 00:30:48+00:00,99.00643775677833,113.28158844777163,122.7347222455632,124.11815367590565,133.8278575718698,140.02503247524348,138.56481237685531,135.73857342793207,139.86144438746288,132.80349833128219,133.2554954537375,133.0247023084665,140.38430092193573,137.45849532485977,132.70277505693485,128.94341736517617,124.91471054269553,126.96170588350446,129.75181692350392,130.7797851362179,136.32427123544434,133.59872599418946,129.69814010777242,133.25112851446175,132.14580424108482,135.2589418391775,138.34104965129086,139.13687841652853,141.29865864363254,143.25971361363844,146.95270111865804,156.59724618139998,154.5660651810108,151.22984320673734,150.14033475698966,147.79612158761512,139.76232353367703,136.21991730336086,139.2911508468384,125.95463483986657,140.80172041021333,141.0918417122083,134.32312412991763,128.36202918116345,133.98287228040516,143.04815841351865,145.4474845413875,142.10365302684838,138.60264419396893,128.29509542151806,120.61025157556443,119.67984608509778,122.49117027243136,,,,,,,,,,,,,,,,,,,,,,,
1,1984-08-18 00:31:19+00:00,122.87034816059432,129.90531543144618,133.11218504202554,133.98440010979388,142.40756964664126,147.96646364604035,146.08327621956633,148.88009354943802,150.13441576897793,147.26217104787042,148.10870590595604,146.5209118662863,149.47566209204666,150.85893992178922,147.69171452531788,151.53073013240714,148.68427398867027,146.69317497900988,148.45367671855473,146.97387349563576,149.9102014868343,154.0393933217785,149.62877618551403,149.1206667926229,146.98351575172842,145.1490043480957,144.66296165562545,146.37532199233854,153.01890569893482,154.86925693132443,158.6893124558544,164.20318930421783,164.10547117710183,161.0789849314208,164.42217536323838,164.4135966045185,160.84513190231843,159.34108935393044,161.37387694435722,157.89454278203704,163.44560774397615,162.91474564785187,153.38343083601308,144.60511191181564,145.77067562287698,146.3773074637425,157.84570787285253,154.2684917573718,149.02976306721197,135.72081116894674,134.22261816734994,137.17053715671958,139.27496093862572,131.41394221119452,146.026957065744,151.22246909262566,153.68465710934055,151.251864417746,137.3991446535801,129.57931550464357,128.86952756677454,125.7879331562689,107.20668054197806,92.7882133786672,87.51068395013237,89.15651074077424,99.71215931126903,107.59178043337144,122.03945328054718,134.5863951478725,143.7119750300202,149.0210668535099,156.3395163059764,175.41898773647011,190.4642504083751,172.36306300092565
2,1984-09-19 00:31:35+00:00,110.97652276562522,112.39763463914994,118.18029561962423,120.01443278127257,136.676787904868,148.02046698115456,144.90330325128375,144.65242775581595,147.29106367990067,150.58610206446784,145.3414849534352,139.77288380286478,146.88229537463494,143.63076307264927,146.70659107645994,148.55065950380606,139.12021515564743,133.70836584763447,131.13767036680025,138.8558649174062,138.36745492544406,138.18857830897184,138.66644295000327,139.85574015157925,138.5218179133081,142.42628197292282,141.2228748754383,137.61939814519718,145.46301670514754,149.7316481185024,152.05481528329932,151.37730293795852,145.43816724311841,145.3889818511405,142.78921697751107,148.20324938213298,149.24121023939756,151.60058477371788,140.125333652095,125.9120926522755,136.44188626499303,146.0932204335346,139.11995669585826,131.7042161313512,128.8757923556149,135.14640742137487,143.15534994590772,141.02130935318453,137.1158402671409,120.16242988174491,115.7461198683101,113.11921600549624,119.05516330001515,121.72302317089725,127.01149499329694,127.02827426055956,128.28445631836587,127.45836740004866,109.35151330138413,100.56931532998513,106.05736171686178,102.35833814133606,99.19430196503436,96.05341804211358,87.52003715882873,85.58284578888441,88.896441170474,87.39184812973733,89.71029491009718,121.41134346381588,134.69991216306659,140.8196861082455,148.4686889375737,162.29808555681564,187.08378590565408,183.00353548470048
3,1984-09-26 00:37:46+00:00,131.92979449508118,139.51097763197097,138.62652586915777,131.94525684999533,141.07914112949078,148.2298102025801,150.0593162134325,143.98442320411073,150.05458379986692,154.94999565296007,147.78343479135623,150.15226719302913,154.3404100761861,154.2406952429134,151.67305838194574,153.19357864777513,156.0985761810299,148.3170130246137,152.62358155300277,153.12240859448184,155.17894671626715,157.3985697113506,154.0654494436089,152.89205494811424,147.3571412939857,155.55622384497636,158.05759764676603,159.34489369022432,164.4158840479804,161.55032792225722,164.7294135967583,174.29059284656114,148.34781277865685,,,,,156.340431307365,162.49454417005217,162.42839529218145,165.3771356637473,169.80115576201064,160.5178081922579,145.2318903178489,141.37199416478506,145.03022894721937,153.59051721297868,150.18346704318415,145.1574480280238,134.5950114553028,129.51137328716493,131.58116548284187,133.20150860829497,133.17874134661477,141.78931995411682,147.53948405679859,159.1159854702015,157.0777631016552,135.82269609389297,121.82577184129482,118.95282014598835,114.48010547072622,113.03557626814748,103.71995280826636,94.47799639934819,96.65405943200388,103.59997805636004,99.7208106035489,117.69910692403761,140.19677530141593,150.16031096314384,155.68084579796843,158.56299726698913,173.2222522553902,198.28253436645502,186.07206228894267
4,1984-10-05 00:31:35+00:00,101.43379926464488,126.92476451208898,118.43165454074432,125.64489721885965,137.35639193254622,150.3520657460125,145.24954622115928,146.08957952024275,153.4794683348025,152.1958708528784,148.90033521344313,149.83334598169986,145.81868756010084,150.18905882876547,150.35630343078037,149.8294585534386,150.08250034740433,149.42384770600717,151.54623757981636,145.03981995868415,146.26019661720352,147.98774364747115,147.98640017577415,149.83225066844076,152.04783880053657,152.35356398919657,152.40830936368985,153.0480711674732,155.70247643110568,158.0753997494412,158.38037471882996,170.20271005307455,166.19552695722427,156.20835973008167,156.9601565251279,156.78847624956654,155.28630780627202,159.0534814907478,157.43642647082282,141.94765881350395,142.61094884881635,152.90900059818986,152.12759620499344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1984-11-13 00:37:31+00:00,111.99557571390287,124.01150302344925,123.68109298372987,104.30985347696497,121.5783066256848,136.7679945063991,142.7882793544478,138.95647886092982,136.22091313691365,134.9518805826345,136.29040967358253,133.64404939669714,135.14304077507438,,,,,,,,,,,,,,,,,,154.93459155627835,157.31580235657378,156.09580140139587,155.74167193199918,146.88901508942902,140.811289249623,144.33198588559648,146.57287017094723,142.03456763250614,142.03345165623912,147.73197781825513,150.26107327565734,152.0418422061104,151.81768858747404,151.16446982732697,148.49772091188257,148.5080860934762,137.5378784714582,140.9603025427428,131.36022101378,129.5569998007559,126.2197030013133,128.512159583808,129.56752860677807,137.03140128921666,141.8952791474996,141.72302065430267,132.8029280851409,125.945146108993,120.74294542984654,120.71470325798589,114.48275403463398,98.05594777593103,93.44985262709145,84.88231595294104,81.61104484955634,82.7299450585725,88.44843041000823,101.87025135823225,122.19972045236274,135.9864641629378,148.70633567344447,154.57314954094545,166.51215696025503,176.1358047272281,162.67714378925353
6,1985-05-24 00:37:46+00:00,113.1869489716006,122.04750373614834,130.44593315242255,137.74062219039044,146.753070399046,150.05432040074783,150.4027912891017,149.74494853824396,148.15308746576304,146.302475457639,147.0915317744601,142.75470795606574,143.014837487472,145.59962691784614,140.0303907699899,142.973100142957,142.19922355663013,139.9301276553641,140.18311478496742,135.71514614456848,132.65359715160486,133.26157962921735,131.01640710872334,136.2143279904863,135.79361155073343,136.07004546708976,139.38253644713632,143.34119616429086,147.82328836994157,148.5503528946421,151.6996860260944,156.7164225807552,157.35742114926884,151.79406796894224,155.25438574361507,149.82076931261074,150.30474784743933,144.69126464096266,137.0937859920963,138.18250694424188,149.1586262991981,150.22271733182146,143.73283517022804,146.12951263482583,144.86108532169908,143.93550008593132,144.78501619410923,146.1559122567424,146.42496902964962,131.5756525243203,127.77298522077427,132.10595410081115,132.95844267796497,140.12094733458343,142.83617545222333,148.1146515491412,166.73217553908688,164.7289602240798,135.34595482711333,126.62537220185996,131.05990866340787,136.3795963506213,126.18119217448631,110.60271994241836,94.47455840423055,98.77184627759988,92.14228836659606,92.3705277464282,109.47701470455326,117.67108540304936,127.91997426597729,133.23202461881638,134.9059586589895,154.31221002016315,176.54857707400885,177.00061192884186
7,1985-06-25 00:37:42+00:00,100.13882081376349,103.82198310354833,112.73956597385535,122.54136297166043,128.74075305697417,132.08655398639564,134.3978615140939,137.14533530601585,135.45400994922593,138.4777373955799,138.56469070045037,134.01376734554825,138.77014707885382,137.71553692626247,139.3661056901068,138.0837321705566,130.48546308774087,129.3338975197565,127.64497700197205,130.81054502947558,130.2354578890488,129.66962413016836,130.79081305316953,132.574014365873,130.880691531923,131.49415618767748,137.35298163354807,137.23799735814276,137.6396945461374,142.10162988593893,149.11123414457794,156.335879783916,154.66312826116004,153.13831807556977,152.9918491837431,150.6285975179198,139.00405686143137,130.13651536177042,133.87680231071886,139.07336967627188,149.1621410678139,147.86909965566338,139.39385620644887,141.87590233613741,135.31383714520416,128.1757564205991,134.04491363515524,132.77658343296605,132.33505156699988,119.01185835942204,117.74265909615148,121.31843573994003,121.91800600808311,125.49573816397282,127.59629408602261,133.76273538977148,152.91373689648643,134.52725941683363,128.50762386422605,119.06608539034107,121.4471285710566,123.79951658020215,115.09426826316098,104.44515419972613,86.14074891968716,92.82075416983054,91.56417867573141,91.31497754227101,92.10892524911776,107.96945738593298,121.17874768815594,126.17130991561234,132.7294270658186,150.95387382081145,167.98280514440808,154.52840040377217
8,1985-10-15 00:36:37+00:00,131.34417802920518,125.684913639797,135.3427193335757,145.71910077630326,144.7093739454534,150.49651561572176,151.2338544890585,155.01276173392787,154.03704558074082,155.46978642735854,151.25866110027707,150.05585233035004,148.97330514201872,148.04850301869092,144.35838418493975,144.9099184340839,149.91411633883266,146.48534208509298,143.3630614754975,144.16717101669462,147.0855646248879,147.27096320261703,147.4671879270282,144.04706336914523,146.76724379882626,147.58366150269413,152.2076830763919,156.83408619393293,157.20037714244916,159.57130725344166,162.53306860538487,168.07219458856608,166.67169837844017,160.54642899869765,160.48027455470242,158.30691014900262,164.2564468655873,162.28914205585886,159.55126673340945,161.55003829052555,162.0256632832661,154.35473818573257,155.3367904321939,148.49094553856014,146.18961820212473,148.91736891581834,153.0592863993285,153.70869337682063,157.06356677293155,141.7197375138243,132.06520983577315,135.20115388647326,134.58843234205108,139.07146164071412,146.31476484846087,153.2283354091193,159.39332822923046,147.14498955330743,134.01381582546784,121.53494627043663,130.33367141772968,130.73201844796603,112.52176812328315,104.91170897184392,92.52175208967176,91.98116918742754,94.99433483289005,101.89983129818646,118.16179755636054,130.61954883595268,135.262770806598,138.2462933442024,140.92215484654133,155.43579337612073,175.91305714647967,169.34472785887456
9,1985-11-25 00:29:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
