,dates,mex0549-0000,mex0549-0001,mex0549-0002,mex0549-0003,mex0549-0004,mex0549-0005,mex0549-0006,mex0549-0007,mex0549-0008,mex0549-0009,mex0549-0010,mex0549-0011,mex0549-0012,mex0549-0013,mex0549-0014,mex0549-0015,mex0549-0016,mex0549-0017,mex0549-0018,mex0549-0019,mex0549-0020,mex0549-0021,mex0549-0022,mex0549-0023,mex0549-0024,mex0549-0025,mex0549-0026,mex0549-0027,mex0549-0028,mex0549-0029,mex0549-0030,mex0549-0031,mex0549-0032,mex0549-0033,mex0549-0034,mex0549-0035,mex0549-0036,mex0549-0037,mex0549-0038,mex0549-0039,mex0549-0040,mex0549-0041,mex0549-0042,mex0549-0043,mex0549-0044,mex0549-0045,mex0549-0046,mex0549-0047,mex0549-0048,mex0549-0049,mex0549-0050,mex0549-0051,mex0549-0052,mex0549-0053,mex0549-0054,mex0549-0055,mex0549-0056,mex0549-0057,mex0549-0058,mex0549-0059,mex0549-0060,mex0549-0061,mex0549-0062,mex0549-0063,mex0549-0064,mex0549-0065,mex0549-0066,mex0549-0067,mex0549-0068,mex0549-0069,mex0549-0070,mex0549-0071,mex0549-0072,mex0549-0073,mex0549-0074,mex0549-0075,mex0549-0076,mex0549-0077,mex0549-0078,mex0549-0079,mex0549-0080,mex0549-0081,mex0549-0082,mex0549-0083,mex0549-0084,mex0549-0085,mex0549-0086,mex0549-0087,mex0549-0088,mex0549-0089,mex0549-0090,mex0549-0091,mex0549-0092,mex0549-0093,mex0549-0094,mex0549-0095,mex0549-0096,mex0549-0097,mex0549-0098,mex0549-0099,mex0549-0100,mex0549-0101,mex0549-0102
0,1984-05-08 17:38:22+00:00,186.29613076972302,170.9261086858543,162.4532293040033,173.27322213402329,187.75752435036887,187.39388352118695,194.61913715702866,193.21755239587617,188.2359341243246,171.27268597017405,175.14726292901068,205.41733608211743,185.46453727098708,190.12735889587742,196.20550174187977,182.15138842785885,173.34344738490617,172.13111681780066,177.69338476176793,181.11789887643857,189.36196346693887,190.26543365947043,187.46771292857014,188.59959013116418,181.95363910474978,184.80547024398595,190.12225163171354,183.59925966851577,183.57570269210723,186.98828530630942,189.44171474827556,190.50805337925598,196.1741839448857,192.49267102025257,189.07504124713344,191.4943860276606,194.2515799874621,191.97738535980935,188.8973352335217,190.79484818799253,196.66250903447872,185.9173656435012,178.6952896062226,183.51145663647523,181.4655501084901,182.22614699327386,178.24807886099737,166.86843211949355,171.0198087273906,174.63006579525288,177.00425383161252,182.5887840374705,180.87492474144844,184.7412786687289,171.747188428245,176.0148032700222,176.62749216298434,177.0577558755279,177.16105437541324,190.03303035976032,190.04872488256595,183.8061634886098,179.15059284814112,180.3746822180591,176.60004452328698,178.5736054490054,183.68378481958666,184.9413157822523,185.1884323979341,195.2441237225576,184.47057506901942,181.95157688906025,182.9243461050797,198.12476853760188,184.14176777900664,190.1788190994351,181.78752958451074,176.09598977641008,185.70794055189796,212.34218966927503,194.40413093344992,179.78362813763303,181.13189539691834,196.24754280987688,207.5213792121527,201.15682211598096,188.61522839698577,195.03543816386207,202.6646782986082,208.11654237255053,203.64091968258467,198.81922776626513,196.91996003934014,197.57930363618402,193.21575149896293,202.54886664091237,214.57523410961574,204.78218138758982,193.2252664653236,202.5777468418184,201.1573113752154,216.22613429291548,207.72595242430285
1,1984-10-22 17:47:12+00:00,200.15648467004647,179.45534894531218,176.5929457131712,179.51775573105223,190.0661355558361,194.27583592856118,197.74202084111207,198.30606092564176,194.80906362206093,191.5336582477988,189.4719924860781,202.27319666979693,196.56100807549998,195.87724238241623,196.81310530686352,195.50185814417085,185.16239631915585,188.60252664949564,188.5719586111559,195.94607346808053,200.1766692482426,203.43777845391807,194.07781419993316,192.78000206779373,189.50613504652375,192.36417544406157,184.35298739624187,195.37374787924003,194.69435867302144,197.58534713341322,197.9974081426138,205.8775619378873,195.88040795559695,199.21983631558038,194.02526009579574,192.44584323056378,192.20178108610176,195.99149538696403,195.65320597568618,195.15805039297638,197.2827019032309,197.07707982265637,187.34426121397124,187.89812331023344,187.89128572782153,183.1548211854549,181.74161058070322,174.82169563352352,180.29189309868505,179.3590582206123,186.3232725481941,192.3291266927393,186.81012513416186,178.6728363635942,182.79415195026044,177.3398678120321,186.50065874120455,191.3349119971829,194.711788083658,197.26590147811177,200.20998504359832,192.96767286248934,187.69217010322086,181.79368459379307,183.27813653192354,176.36103416517636,187.29143493146745,191.11403153884544,186.4986868654771,192.97544197608744,194.44027850860337,194.2599598178791,185.71886270134854,186.315245566075,175.8605350011634,176.22581374452676,192.26170542554053,191.95412870756923,189.5399351850801,195.0124470813408,202.92942042138608,190.79149589768346,188.49406149159483,188.57297348044634,191.95301451086786,185.23467228220684,195.55612307580546,191.2913319898676,195.06808134070857,201.98954634560488,200.18619997907481,199.20390533850312,200.4877909360431,202.8452986013305,211.44643017507974,196.8362605656244,202.76794777945463,207.08093998466273,207.48585822420694,198.9410758031504,200.76731199502169,198.36459135537325,195.26972557378022
2,1984-12-18 17:41:06+00:00,191.83539642567308,174.1946952130362,168.45573523982128,178.06132252626784,189.52808163141893,193.97466563434466,188.7205845825534,193.21065612771736,193.1296854726837,188.66796920303273,179.4817167957365,205.83156124904906,192.5137300803291,190.5294103405116,193.36499591287216,192.61705483301105,178.81862889107745,176.8549496471322,187.84699309513812,186.88336480631958,192.5495795607568,195.16550540990121,193.53388904298274,194.20940594430147,190.6199345236691,185.8427575824771,181.11413896131282,186.11065485201493,186.91710623677267,189.8587523231195,194.89808111182057,201.6577266487774,194.6926825380269,194.48277596411882,192.1994223241031,186.87027753231808,187.76617425267278,187.83252698981758,184.30236247093174,183.96170789124432,190.588976291555,191.07034275762675,181.44111074915804,186.94196860717585,181.5281122376891,175.47950029742603,172.51445834662775,165.62654179128987,178.12151599838108,172.47294147500722,176.22111058209927,185.65620879713933,185.2143063616178,174.8638007781492,179.7017703229196,175.2173132506056,174.7087275302901,180.72910125778387,183.86936934727817,184.75697879662815,189.62840230617883,182.80307207943528,178.5021856417977,178.3517351901758,177.05192886386786,167.68357415941395,175.30076964327543,184.94383498466033,181.2701084666646,181.33537793189774,185.83464404511702,183.73600212853833,177.65788561032983,181.3248849985713,173.4489700238486,162.52878580337946,174.35336260460394,181.72829375623786,178.7837726089045,180.63273559985936,200.946148186884,194.7024435805964,172.19323325602326,180.19378468955654,192.61140261404367,185.85532921990577,182.51423092608192,186.7882528723804,191.90963903337004,195.1916434741959,201.61880689419502,195.08081057566784,197.15256997031864,199.05925066359882,205.11214745777136,195.9214422079389,197.42741113406635,194.91616058580712,191.91584995613735,192.85573024473103,192.32879055986476,194.85513110511633,190.37256086462494
3,1985-01-03 17:41:15+00:00,184.67423707427886,163.3213787298222,163.14493710959195,183.05020818755398,192.715316239777,193.48849078145454,194.9881876639239,199.0342213645515,189.59601592011353,183.95206455687105,187.5643145958579,199.71241604225526,191.16626461339916,196.30587667182158,198.89766470119235,189.14468019299375,183.2968693127481,181.8727801101214,182.79447794181857,184.78692302320138,191.83334172316816,194.01856451983795,195.57633446543824,197.79681468491452,194.6729747327618,190.8681610665064,187.25389105098677,181.83856002816276,184.07961897505504,186.3986477092481,186.9826860837031,193.63163819832334,198.52979353825438,199.5288332185537,193.11334080260002,191.20781936380143,192.57334865774328,184.68794084173703,180.96573108410686,183.4361764240879,188.19483246556007,186.90277101311736,187.53382235596902,187.59187906394718,185.99654763220823,181.91001105626606,177.2979282232029,160.4258273011954,170.1957259211465,171.50390863824882,175.09155641411505,180.423172160429,191.95712101540943,184.3089220883609,183.78848926943064,179.70682809906765,173.79997301858654,171.7781552956041,176.618087328879,181.35971066498632,183.78169646630096,188.64273644657524,189.33431749319124,185.14134367616043,184.41334077680747,171.7133303064695,169.04547187072345,180.56534446118286,174.04913446626045,178.24963628042818,175.72254301820342,189.87470466906362,182.7222905017132,188.64880246691027,177.19216316864453,169.95987436093307,176.93917008006122,177.6008587834631,179.10007684156744,180.78737166312874,192.25817342002574,200.55556166468278,183.89829467255527,187.52143804813124,203.9073153454385,198.6678578598421,182.41248754168546,185.8346485780354,193.96541107141195,192.8179631188073,200.14932100875257,198.50667127073456,204.9897324990618,205.1401028377322,217.51477645792926,202.5482108883376,193.02596059607586,189.36711519146098,186.22293726141046,183.35796103066605,185.01073339648468,196.1190916679749,195.89716704585817
4,1985-01-19 17:41:20+00:00,179.22627847902993,157.27580653121424,149.9714136146179,167.87075558760353,179.44296702327725,189.1321624498236,187.55944767146593,189.42339812586502,186.4121826011773,182.65565774044802,175.15889138208559,185.39373799648618,173.52549965247633,179.06615267375912,178.21146905005241,179.68829270323,172.22635390473684,174.66166042353612,176.46046125915365,178.02454329566447,180.83248007726442,178.71175322813124,185.01022790348745,182.3367586288074,179.43391752836806,189.31011686168335,180.89920116236598,175.6714178244707,182.25979669602805,174.9560363907538,178.72149570334463,182.54698337917605,186.39618716683032,184.9240183580196,187.50423977661046,190.33846673845412,185.1851629530065,183.78568691356273,179.76428284198653,178.61928795801796,179.2576708671775,174.89084431436757,171.9485957734171,175.09119263061456,182.7533311602894,175.95297331589836,167.49541460884794,161.06043814400405,166.2673000636741,156.03824514625126,159.18242778092232,168.3780042509879,170.93485773577675,164.3042802919291,174.70701930056106,171.56769355476737,167.05958692905946,174.73714118968113,177.7303330053438,174.48510062148358,178.76763968245322,176.95103636356666,174.0016644034487,174.92821320742868,172.86792871249784,164.38211228745496,161.11820220076018,175.3015963546689,172.09588032231395,175.4196567714638,170.8637827521821,176.6127356035763,166.5491393656434,177.14435876762002,170.05955169564916,160.40626675876763,169.2850708722769,172.26883208777795,165.54066363171805,167.96451339372123,175.2616772499414,176.921167330654,169.4538991879467,178.39366525744177,183.94733489686118,180.11590480071212,177.1595434218259,171.9403871008866,167.89127299934822,178.31051841517532,175.50716912969372,170.72033879882693,177.38505227653485,185.44943507925154,191.94111110987745,186.52616721401674,186.69242300630103,180.69993963749874,176.93808414676113,177.0174268742988,175.27133740546176,184.28532225784014,182.21325912695877
5,1985-08-15 17:40:38+00:00,179.00517774263457,159.47699386045096,160.83576157616082,179.0301425185028,190.14039036280008,195.29776784760605,199.2756130874151,201.56912892620986,192.58504647666715,191.09055811467616,192.1143560739259,190.59499571853237,195.221764371794,222.934274486978,209.33451225680074,199.11235197237733,193.2815081394492,192.8129429448645,182.91066119806112,187.6343280764961,192.7030563659491,195.96692309769531,195.17475103680366,198.2207962722094,193.38245068488385,191.8258477972393,191.7798902014299,187.09703643387633,183.43888164944354,185.88261628389316,189.3743722730641,190.7201841316452,197.70939725644908,197.0519767054054,194.3618181295803,190.56199784671932,190.04702512841067,189.63436350004395,181.00936559595164,180.30424815867914,189.21562814450309,182.85717499578791,188.16158384424645,193.18417801196972,190.26256911990416,184.46986759676068,185.06205473365426,175.70874837162523,173.06239466769298,173.22292842819377,188.35538888160764,193.5553155068372,200.52808995644125,196.8467833908588,193.2675425685022,189.70623662073655,194.13052999590724,187.97699216030526,188.47665409278144,196.3381852868353,199.79282667831336,191.292743105019,190.19792636288147,189.86961425357663,185.1533263249731,181.37109200661325,182.597438785241,183.13461555692896,178.6289365085884,181.2852809435805,183.5366577846093,191.46201412225116,192.9475250951177,191.05964662956922,185.89219514574384,189.8783685431692,191.42719166176244,189.6064735640378,195.85243462824656,197.12294451641404,195.72340147871705,204.39079846575882,208.17265426238336,204.12830232425898,203.8155800666615,205.67691256182152,198.06875702494187,194.15113930845385,194.14437363533034,212.40881623118716,202.12820657210514,207.2123731139056,219.1748466613945,223.76083586030316,229.91384331218006,219.8572208474247,202.07589894794458,199.9403172168447,192.9405210659663,190.88167608674522,188.1686793658618,192.533263647395,197.05378579640882
6,1985-10-02 17:40:05+00:00,196.86596980193625,176.07987514290193,176.4063951480363,184.7088281211381,184.61810477108537,198.70255390334322,204.54761714171258,198.40897283079704,199.2351745974945,202.3381147997231,206.43890924398875,200.1352992787284,206.42246494563065,221.17125499840907,208.07670038758627,199.22058712522613,187.7003138287598,180.2770017949058,181.9920728660043,195.2612365012472,198.76513890398192,198.4952537302084,200.85316111436902,200.4830024659464,185.84742340849806,185.07903949076447,188.83046786041558,182.6299289458442,193.69487054084507,195.02890915611653,202.6724310813687,203.00702479149808,205.38391785943213,201.96774068908576,194.81587458636537,193.86342993166915,193.14627758770024,188.4845177561884,195.42535694633494,196.0963641082266,195.7671752910845,199.3797669937016,194.51779346409614,188.30179546619058,185.47065683198016,181.1464813649176,177.8238741686475,170.78028511060208,180.41574225225395,177.28066107226985,184.844683582682,192.18908005033677,199.6825342552024,187.6067489345163,183.28904130224558,182.2786618763088,182.25602035060288,184.86137634050314,197.95306224983048,200.75150249970795,198.45127933078368,200.1729856952156,198.87160472124143,185.31753210624206,178.11713118283035,178.14356633032375,183.07334135280274,184.95317714885002,191.13769522282075,190.2390967593481,190.15519478294914,199.26463971595155,191.645925485649,190.28402449593173,184.02279276340346,185.55145534136005,188.3917036529399,194.64415566271867,201.4387159384298,203.1981346371497,202.48809200450015,202.95271699982368,197.00365985008943,191.43465137886855,193.12006436303687,193.52908755358655,188.17727983009718,192.59392803015848,198.63031760512433,201.3330087804802,199.75229524836274,208.50690741409656,210.26957387297279,217.49050514211524,220.4583607259054,215.5437255802346,197.37530089538444,207.7844340610477,208.63963108600927,200.6988431260512,202.35603397923356,205.6499059123059,199.2902947325811
7,1985-10-18 17:39:54+00:00,191.62533331205867,181.09113136176708,171.49507179357207,182.31825545078522,192.0662775824309,203.11281845477916,204.13008345270904,210.9827832051773,207.76727159969556,206.8279873031638,206.06647375418285,205.53583109902334,203.23635141331735,219.30888431506588,209.6412682165008,200.1753917116106,193.7440070286944,196.16951552707275,190.96325821712077,196.67527847463202,203.63912421593255,206.53036505379862,194.93345892563175,193.41006076009617,188.21580364993403,187.58023869591992,190.64662687167748,191.09453327010894,193.6356260376468,192.69659200074958,195.03991178875958,199.1758575903848,197.25180789598764,196.14461487703716,193.39083135373477,191.22216415120465,193.6185789362563,197.98092181629366,193.82388678417536,189.77358522225074,196.15249504146936,191.82309102332476,184.04223015118922,188.06877185120274,187.99471988099864,182.83008336152102,183.1630878842936,178.70443372436057,181.81684222863498,181.54070500530324,188.70187812699209,189.2602298601441,192.46490423283123,184.08236288926554,187.8100918009433,185.4395782139745,190.90025047795606,190.62006899201444,195.33365172207874,195.17262081256007,206.9059912540242,192.34840212654382,186.1361427107616,185.71908742281178,179.59392567760477,177.85856880038372,188.89713199084866,189.24521089903433,183.45999841396508,187.0767716487479,187.79626156708107,190.873014857979,184.16840008664428,189.66788636053104,180.63469385611376,178.8120609839247,198.94840211313854,195.0223092542112,200.24621015934827,197.03812264465293,200.98617459719645,196.64048955085877,197.25453097556957,194.9641100826292,196.4578693065405,198.646550299281,201.16921664103012,195.40662203229058,200.69565669863695,203.2990326722563,202.9613664479026,202.0694850913832,206.89602030808376,221.42751778111446,224.84190810462414,222.11522592093252,207.5021693310693,210.67693459007944,203.55597093350033,200.63049379974692,201.7395750577821,195.08531584126465,193.61082632749765
8,1985-11-03 17:39:41+00:00,191.73439131720409,177.22043012992688,178.9340191027934,185.20623815884116,189.43231062774692,195.2327757166688,200.4510564780226,193.7036347870864,203.8504406890804,202.8855236515002,201.32128440680896,202.11189719383813,210.46921326106732,213.27186126056867,205.04715128582276,196.2034078078424,189.33672531339394,187.47003347579684,191.20169745764872,194.94253160461437,198.32670908095392,199.81855852898656,202.96756261198473,194.30251643800943,188.09553357357987,192.659251983682,189.1262829409806,184.78698071931606,192.99020068484907,194.0245181489473,193.77467933218074,202.10262074305498,196.87419617666296,198.1005942389946,189.216666398766,190.24016395924767,187.61983219346794,188.8398901746309,189.1723566916704,189.02814346218426,192.07098679663565,189.98175378269613,186.63690150352517,187.0605765499949,184.47994708363657,179.85479109440493,177.0258755433919,175.652129074038,181.49605265894604,181.71767761054392,189.13009351380342,196.40265733679578,194.61202548460662,188.26341229517072,187.2954021929542,180.97329663964183,189.27848667515318,196.5233274692992,197.37570956172482,204.5831075287644,210.30646151434007,200.41718473576861,190.3114968958527,184.75039327659164,185.26349210369335,173.97587454184784,179.5396092132299,185.78385968872072,184.0870313004232,187.7049195366021,190.5149635368173,196.35556554884775,179.5425094335988,179.56951294091365,179.29487764519118,175.44711394162402,191.81823179339344,198.53896748436694,198.65958546149164,198.0941209535172,200.7657259361298,195.40778613076313,198.07873752107744,191.20164147251126,196.30039876133407,192.17430846607778,201.7722859750709,190.982020295369,204.09365414229927,207.6017206392471,206.10774452790187,210.23989045211368,218.44399099659168,222.29741196165858,232.11534660859132,219.4789673870259,205.13238730573937,214.6978269017108,210.20250610068925,199.3487978241419,202.46692269648244,203.79953915827468,193.11494246884263
9,1985-11-19 17:39:26+00:00,182.94785002556657,163.6408802603766,167.09309210832598,180.654481749136,189.6706370508906,198.2348545702388,201.55403213188893,199.92035036334494,193.03450558078399,195.06981265540693,200.75176268634613,194.37524709494255,198.94287393864312,211.780850425758,210.30495763543996,197.50621241737264,195.00291000778884,191.43235588804717,189.73704423538453,193.82772954750936,200.80298476421027,198.93304857090385,201.04940217334823,200.4045879795407,189.68391857407113,206.0486873077824,201.6202797433722,194.4648609827271,192.53645450271807,196.3538556106146,188.71953601747626,195.7320494891584,202.09469172707796,194.01320714453354,195.60997479987037,198.03117993393388,198.2182988616569,190.1268875164652,188.84931510653195,186.7203653679495,185.0687330202285,182.8688299198775,182.55690220767679,184.2097028063855,184.03339009858342,182.18280553403918,174.7896721546712,170.30338079282043,178.83045363862072,180.3131955669974,182.5701960286408,189.94954444732804,198.4178712402551,201.30993351195818,197.9736216558018,188.53049677435038,198.21501806117968,197.75318129861256,196.17914216141872,199.69204522145222,200.99222500465723,196.36471277235765,187.87205425659224,189.09082558583992,189.37349495924724,177.3864934045003,184.02320778632475,186.79215916743507,186.98166856848079,179.50235494450868,180.09785363677835,189.64397362601954,182.06262477545508,182.13292775974827,180.64047217244155,188.30355600301104,192.25494955434422,197.14382562371088,201.07677083046997,191.40266079030144,192.41838221021914,191.6151599577053,199.38494733007752,194.90032356643482,202.47526665354226,185.97111801274886,190.21156578733243,191.6334166699137,197.2292866824747,204.6062559117634,200.14184942338014,208.6231369328833,216.8308738497552,221.09918066964156,232.31375394877836,220.19985023646407,203.78541632408587,208.95055880349486,208.37305542612484,192.81651130015737,186.07057654307533,183.32992967757883,180.25403156990313
