,dates,mex0109-0000,mex0109-0001,mex0109-0002,mex0109-0003,mex0109-0004,mex0109-0005,mex0109-0006,mex0109-0007,mex0109-0008,mex0109-0009,mex0109-0010,mex0109-0011,mex0109-0012,mex0109-0013,mex0109-0014,mex0109-0015,mex0109-0016,mex0109-0017,mex0109-0018,mex0109-0019,mex0109-0020,mex0109-0021,mex0109-0022,mex0109-0023,mex0109-0024,mex0109-0025,mex0109-0026,mex0109-0027,mex0109-0028,mex0109-0029,mex0109-0030,mex0109-0031,mex0109-0032,mex0109-0033,mex0109-0034,mex0109-0035,mex0109-0036,mex0109-0037,mex0109-0038,mex0109-0039,mex0109-0040,mex0109-0041,mex0109-0042,mex0109-0043,mex0109-0044,mex0109-0045,mex0109-0046,mex0109-0047,mex0109-0048,mex0109-0049,mex0109-0050,mex0109-0051,mex0109-0052,mex0109-0053,mex0109-0054,mex0109-0055,mex0109-0056,mex0109-0057,mex0109-0058,mex0109-0059,mex0109-0060,mex0109-0061,mex0109-0062,mex0109-0063,mex0109-0064,mex0109-0065,mex0109-0066,mex0109-0067,mex0109-0068,mex0109-0069,mex0109-0070,mex0109-0071,mex0109-0072,mex0109-0073,mex0109-0074,mex0109-0075,mex0109-0076,mex0109-0077,mex0109-0078,mex0109-0079,mex0109-0080,mex0109-0081,mex0109-0082,mex0109-0083,mex0109-0084,mex0109-0085,mex0109-0086,mex0109-0087,mex0109-0088,mex0109-0089
0,1984-12-23 16:24:48+00:00,,,,,,,,,,,,,,226.86210149393963,224.05331191987136,,216.4558069373157,220.05714675344302,230.78225132748028,,,,,224.96842708386464,225.66186761779477,,226.8729321225376,220.68637301364828,,,,,,,215.01283390243796,213.12707740870565,213.26474560496368,209.30740122664804,208.59839847211884,206.10929973076915,,,,212.09666924770724,214.03438200035163,214.98981341318145,211.1273032542486,210.13590883556577,205.00604165249678,205.5393050267679,211.17316517495445,209.41448530208748,215.08421204444545,217.6309215754374,217.5749858700489,216.9098752981708,215.46021555648744,218.7871383131152,222.27933187001298,228.5644622829795,227.5543527800155,,,223.03104037826208,226.1637991316734,223.2857852935424,222.30845961445394,220.6204300513323,219.3716235572532,217.86176985766738,214.99694651240497,215.24805756947165,216.28560879762526,220.63997419221892,219.8109728936079,218.33312866712689,211.38174146862292,217.23300714137156,214.48360316552413,215.425898054177,210.916892668842,216.70466328428202,216.70083171523157,,218.31010904886213,,214.80001413900558,211.1352358270076,207.4717812156766,210.08902331146183
1,1985-10-07 16:23:40+00:00,,,,,,,,,,,,,,196.34666322495647,195.13712236392314,190.85858467614307,185.83632335121794,191.11377565704225,200.21478088224754,196.3759619562283,194.73740338714026,192.07359965906542,192.53218576648513,197.70021413974828,195.25534041576407,193.89500709133068,199.93849332284276,190.27643357488088,,,,,,,186.7254084314186,188.1486645276778,190.29380990503464,184.60159644937914,180.7668940846199,181.03127746331893,,173.21821431463005,,181.8002865611781,190.11025966749693,197.33533245681295,196.83170494955803,196.7292290890765,192.61880247568723,190.40915339987657,191.56353768881695,190.27640919060522,194.7522854629728,196.38717723060986,196.86259215794885,195.00652268158154,197.38820644756424,193.05815318749399,198.7626569615986,196.22256554790349,198.28939971741855,189.71989356768267,190.7357851710092,194.2917190521694,195.07417215824793,195.95224862231393,196.1551484524948,199.93457159206582,192.1644894277816,194.94530945058648,194.64199399844586,192.6780063849547,192.7337038460692,200.68102602994014,194.20762582038876,201.11555239295623,189.1342326288364,193.85388458666566,188.55820355201928,191.65979427915326,191.3921306559771,193.72401969233152,190.81680144039447,183.2876395570233,184.50712123979886,185.93867565668444,195.80371495595386,194.21136690754858,193.32238197264658,193.42042646461718
2,1986-01-27 16:21:44+00:00,251.19880153052907,246.82575548039128,244.8834671627963,245.12752168996542,244.30632559622794,246.8940390068617,246.1524473051859,256.76306144515644,249.782545568063,245.84554549174814,242.8039557443545,237.4188835134337,233.94268814022792,229.53688768492088,224.48973790731867,217.25335901793633,216.59990261235262,220.02006931266865,226.39645275597795,228.06465108397657,221.55444674855715,212.10271861595248,213.3542030426807,211.90417309367632,218.28454075177808,217.75439177817958,225.37737721612012,221.27844486826078,221.1046892459575,222.2370887729516,229.65646185837485,225.67696176294135,217.72733775118306,216.72224203434303,209.2350409500145,203.80060926169176,199.86636922071477,202.1639571011498,202.4354773186973,203.3801839941392,201.3925807108072,205.7628488748617,206.66341385146092,206.31555243978937,214.8671659315107,217.36909760130916,215.91501429356595,214.2342145830644,217.6801249179216,214.1001421271826,219.16266954024465,212.58309119506745,219.83574167630474,219.49354818986006,216.22725760594759,217.11927160515447,217.91896337952937,218.7882974224754,220.045107145997,223.33638369741644,218.64600649599922,220.86335048460614,222.0975344169119,224.47871134183006,228.63645429589351,228.91307580806617,220.974640631209,221.97243341375452,220.27062354250157,214.10955645280723,203.17568434638287,202.09731873941791,203.86879698713403,211.01127235129601,216.06058311843742,225.18660859049442,224.06724321637984,220.8991675722304,223.2854820793156,218.99712701220346,214.60340108638812,218.79584464948726,217.1917651385686,215.12600847878934,216.93101046345205,208.24958100184273,207.77275244766824,199.88809139840816,194.28998814858284,188.47473034375088
3,1986-03-16 16:20:40+00:00,244.9200318805498,245.0318991689829,243.0859475225651,244.05831576822902,246.15166258277085,238.40802255533418,244.03314414804808,248.2779089238536,251.1961349100449,248.48611704848963,241.11715377864107,237.04851795207665,238.25656089491144,239.32519170048556,232.59802564251245,228.6076987947695,225.75915035280548,227.91855455814542,230.3517142062755,232.35519521603857,229.73764480676294,227.42738793945844,221.29186129879798,216.34919998909703,214.74367657261354,219.61470629250095,220.6410131545988,218.1789012226663,219.08922656642534,223.78150997873013,223.82027787157193,225.45732892349298,217.76152057654372,213.27963174338342,213.99867382775193,218.0184164908265,212.5999035490652,212.27495788254978,218.828860344629,216.79766915918455,211.8950366441112,210.64445321382564,213.45836535345123,217.52227190736687,229.14996098523855,223.3349132877271,226.41740001396957,220.58406458438913,223.48034554479085,223.44153490145325,219.84886238345962,222.80373304336118,223.45670085997895,228.81387088670635,228.55384054400176,223.9296166623274,230.59208138678602,233.26521827695404,228.97605061105645,232.3016383494126,222.2889456617597,219.66192973227155,222.48367318855964,222.25916082071225,222.70846424351544,224.71733218146977,217.35084228911774,212.63251197641296,211.15805578375873,202.53646142915275,203.30008864237672,199.628916327304,199.00332928838176,203.686367172855,205.51036658660334,212.11672495594524,223.59639518578985,217.6666650489076,213.69071453776198,211.0137813874146,211.58467501333192,204.96798381070053,208.30818287817294,198.85290695310727,196.80589592979086,189.26438927977267,189.0809264061969,177.0006999390906,196.82390998789887,189.12382994726568
4,1986-04-17 16:20:00+00:00,241.21162889255564,241.0700591454633,233.8498373808801,234.9454558323098,236.67936975176917,237.91928895324838,242.57979741216127,247.34097396764176,246.20989153818735,241.65442450463104,234.2302294433041,230.9439276544129,226.53419242775638,228.83951873507164,223.8718126205846,221.46175951258263,219.05457507361425,221.1664736928676,226.0441579467341,222.40370723305008,221.657474335395,215.6955057581837,217.7034090771914,216.0003910535692,213.70201609327682,214.59714337337527,216.3604920311966,213.90080653193434,212.37408371311952,215.81318344023686,212.71519165302553,218.6270637100399,212.672592415209,212.48702369646787,211.956867035488,215.50374348733286,212.23917793418158,217.05126721871514,214.55424185957898,210.67606952489476,207.4245942901623,203.64061724631546,207.07095441453,211.86819476956586,216.1280403293124,219.28826038819983,218.52779597528274,213.92965777716913,215.28856853912967,213.88763061355897,217.77896242834265,214.80699492675964,220.29027521212123,217.18836919822581,221.65003612366257,225.31132888433783,222.78080804609544,218.89957487549407,224.5131949412998,225.30396439076512,222.5301859652072,218.9268985937427,219.739281279217,219.95325216929393,215.82687787765323,219.30676238633072,214.7819679766188,214.7335162336251,207.55396706766277,201.99622016011622,201.71721064294016,200.73077030168344,202.19311647113523,205.10365842463477,201.7988382428228,194.8976442260444,198.10697821765004,200.21504608937593,202.39540169925385,202.4865160206085,201.0705982941445,209.0912653462647,205.29428526622422,190.77431589635822,198.80491636233128,202.84944300011256,196.6910151051449,188.0944433982428,183.7822514321486,193.29666369352077
5,1986-05-03 16:19:36+00:00,224.33112565321682,222.41902368804733,217.6435498041111,218.77239539970856,210.35390506883712,212.7138462581788,214.24876255101222,219.33084714245763,225.6253673629807,220.41069585278058,217.05528779477999,208.18432177267172,211.43077709893268,210.30411364247607,211.6565902100229,214.65403943585585,209.8958582310784,214.69272943911471,218.2373641629129,219.8113848943791,214.2865813574663,209.73597523828906,214.19443936002625,213.64094157495018,210.02688846139634,213.48854451308347,214.6848566777175,209.1784133544529,204.90613513923148,207.9277422196238,205.30147020139327,204.33411726406734,200.12185004419297,197.23398909114178,201.95293330943326,206.31891049602353,210.36416296483037,210.02381389029574,202.48710984537163,202.64408015903962,202.6360062147953,188.58433319918527,191.9424395662017,202.56146289653165,212.9935283886131,211.40725922082635,213.3125730393147,207.1733304950789,203.67170869661075,205.08368131007845,205.82868287677272,206.57979296716726,208.0485685569111,210.8657676436492,211.17478624962362,215.90968617005797,217.48625865889974,216.70377940623464,213.02907031705058,216.9421881605582,214.75567727894048,216.31733658336583,213.50064043383455,214.31740657778354,206.21527710320493,210.4870217486548,210.09605352432246,207.60868164921504,202.57735164180414,196.16084976175821,197.77220592911917,199.5825400800352,202.6248182326518,205.4845863165022,205.2091747203566,193.25355889584762,189.88298130741418,186.59788305368372,199.07543651121156,194.74028739303736,195.61567680921434,195.3996100865192,187.7071265129506,178.29654359070187,185.7449854641058,193.70436775238176,196.34436744861057,180.4294218348212,183.15219755811432,177.4935075510796
6,1987-09-27 16:21:45+00:00,191.17853163802863,187.03755113499165,186.2020135879904,174.1471517158034,184.88942891397176,190.58009216899907,198.21221138431716,210.69292777894927,206.22158048822268,198.67868042817733,202.39530652235942,192.52321483661535,194.32972910988437,191.7384788273707,194.374689040887,190.7771917935435,188.94375292635857,190.28589722253858,197.66174345005854,199.06371935614268,199.7115786997078,196.25308580608822,200.01222373296144,203.3214769006562,198.05563364748096,203.63092414306877,199.77621065761437,201.97652953619152,194.85071249192433,195.38831248945496,195.6126732491652,197.54342348900596,197.93810933450172,201.21179631482613,201.1300209608617,207.43335476488957,203.65856667147625,202.69844870891092,199.56821253850833,193.2844033813592,187.4791483819897,184.38925651226867,190.5935215903279,193.44658904590324,195.37652859571057,195.28735621350995,193.5272590654494,191.8883435020617,190.12571875578266,188.858246277844,194.17224249275978,193.75734969147265,199.42357557176902,196.26568151951435,200.45267251925455,197.43647946378036,197.57122933189325,195.07325629112322,191.64701347933763,194.42726624247453,194.40095674150228,200.17972328033244,196.1217167596768,191.82197669783784,185.99727020055244,190.38932071049013,187.55211822129013,193.92589516147422,187.3671821028531,184.89296020977224,181.50683899036918,188.56058743360526,192.81526566273777,194.56628980896363,191.87220137987848,188.72838606785677,184.8087862277767,185.5282374065938,183.32451152292066,186.07582617242318,184.0413403631118,176.2149806125775,180.32474362535072,189.70264603849665,185.56320291353788,185.20205091177166,190.0109870040792,192.05639031843035,189.8217350901879,191.9063475412172
7,1990-03-11 16:15:17+00:00,217.8652863646676,211.3776898971554,206.91095025316804,212.27363395264004,209.9289866106571,219.78337028064163,219.66535695134104,222.3349445246667,223.89584149484034,219.02732983199826,211.1670149520365,208.32544178401236,205.92610962764843,205.43861211937968,209.67455038441545,209.85746877435497,206.5113669179343,215.98753624435903,214.02914311548872,219.0152775491648,213.15252556590093,212.94826576967978,214.18177381279634,216.33800270091723,216.09889159411804,214.11758327271494,212.58567250335128,210.66245828626202,214.37172529791061,210.32207986902534,207.8793088293365,211.04184824436464,205.5988524154647,206.96791228905994,218.66073653159867,219.14753582303857,225.6769397577778,215.99782176320667,215.0811234789486,211.26268237329077,206.68775137201374,203.16612635464674,204.36426163567475,206.91634359678093,207.41720177941988,211.61328718226392,209.24511658242014,204.52428905880578,200.58022396423615,199.58092927093713,195.3846124316109,193.0689785903191,200.79114131701172,205.17690897998938,208.52310981039858,218.3898196805799,211.07701932177827,211.66129267882678,215.32474275776048,214.7276377216549,211.38971095510317,210.61239530956436,215.87051778442583,210.56964816222506,210.83641755888294,210.98746641144274,208.9139014015811,209.59887734400337,209.8376587583421,207.88923328734717,205.63152555324245,203.89700432365015,203.0718846238164,203.99904262271056,209.4108925343649,209.39043417003705,209.06522393247008,203.5591767013641,211.0567151776616,209.69978584800964,205.50749329629033,206.9531361037918,203.36303952695772,201.83518063909423,198.9673894196925,202.20143179336617,204.82872809364684,207.97863305795542,203.56364173883625,203.56488255613277
8,1993-01-14 16:16:15+00:00,226.27377197244653,218.09137073774457,217.85057037253097,217.34267879926338,214.96971548303983,226.1444806706392,225.61277149217483,233.26132068107444,231.37255772106587,228.28889909472977,220.76537439724217,220.7190244024204,216.96822240968822,221.21296480282507,221.08783916070607,226.13199759743014,216.70091372282081,219.41842961666893,223.0340398023757,226.88460762689715,218.79022222581398,214.97419294151962,221.96795696323568,218.40818751636522,214.97520136250643,214.52861992027744,220.1154995487025,212.92608280167602,213.72244602579144,211.5510296958168,220.13105495397002,213.84987497685904,207.3222226650027,213.1359547056939,212.99016098330492,210.87332236209585,206.0597531656711,209.60290837113723,208.8386487610039,207.03576213337635,207.86867614056416,213.7510750143436,213.2539009232891,216.53403542188738,215.78171132451862,217.8226392469694,224.13898137741316,216.9488759459308,218.94291692459242,212.03256560400902,222.47621649144514,223.02241483519984,221.0694497472098,226.57213837206803,222.45001044918126,225.02497925398268,218.7774568274147,214.65577798451434,221.3043129142992,219.95720965531282,225.7447051192466,226.47033789018002,226.18789429077006,227.4731420899143,218.66686168083524,220.07452907826465,222.41959031255837,220.16487477379357,214.42328932294313,213.09574643568814,217.07062170993171,223.23233391965766,220.03196996350124,224.19509642081314,224.2904124533962,225.908479010492,218.5245250409466,223.5333543825892,218.90485990385562,217.5135878530509,217.8397424313467,223.06975537545355,226.49226327616964,221.21413745193232,222.10373005781065,219.45784921321007,224.1484675068191,222.45876311962314,229.0291300582544,220.6618800996915
9,1993-02-15 16:16:34+00:00,230.9070024991914,231.15101263168162,233.20743060641763,235.0384816928886,236.17649183185318,232.04660659980283,231.916293825849,236.16404507006666,238.70156346005183,234.48444978482166,226.85080347718824,222.05911748739493,217.10771227862892,223.41243766159678,226.546378703696,227.86286196725018,216.17361145463826,220.75767546852285,231.48155943972523,228.57580942778026,217.23008171157232,214.18888768750458,214.30688283382614,213.98340861128204,210.80395142963513,209.79824521815382,206.82705753130998,203.13089136513943,211.97859887823176,210.8776691902004,211.63248663014582,210.70675172453969,208.5462927983043,197.5984167054791,196.71855606478132,201.073842805011,202.7780095496206,203.5031165396124,205.3296624524767,209.7089641566455,200.07227473372092,204.03601786078394,207.0786127736156,215.88994352018847,218.70205729181697,220.51519070279704,218.25303279744355,209.977394950444,202.59825193061616,208.17185910462635,205.0721482018674,208.75821680789298,207.65993072092945,208.49005084455442,218.63728864422228,220.1184183674188,216.77273639062855,215.77359782764788,218.26630338351333,222.16326152818615,219.2561505763178,218.98398018995775,224.4673209254667,221.06988195668228,222.29178259994637,228.52524906442156,218.15222732795974,217.15501268157732,214.44408470227376,209.40819464360098,213.0624865688469,205.456680792406,210.45194252912376,208.52570680578054,208.7520481283467,204.41626581341163,201.80181595490393,211.53755033061532,215.1027948044349,220.78248827408572,213.05432762380127,222.34427977347775,220.78938957815254,221.28913954003778,224.00873561161276,221.2377766714516,222.2563984727994,215.69089890188974,219.7749200587611,214.31116756894892
