,dates,mex0286-0000,mex0286-0001,mex0286-0002,mex0286-0003,mex0286-0004,mex0286-0005
0,1985-09-24 16:53:54+00:00,215.29598062975552,210.66024682028382,224.65946999310378,219.32016828591563,,
1,1986-03-19 16:50:43+00:00,199.5502864721438,179.5818095228782,186.07208450260583,186.9752985483051,172.74548642634906,170.46862673504108
2,1986-04-04 16:50:23+00:00,219.23119269446516,213.27904891279445,210.22878497591657,198.93040866139194,194.95784329016914,193.6015138487553
3,1986-04-20 16:50:02+00:00,198.13984867640534,189.9130760684189,187.6455402669792,182.10277046411215,176.3237230783269,173.0035350750255
4,1987-09-14 16:51:34+00:00,203.29300605542744,201.2096853422652,209.9352492863639,202.14653171814228,213.25648153845324,222.68473193271527
5,1990-02-10 16:46:22+00:00,233.06002915648534,221.72475048060267,233.4798525521579,234.9314238460273,229.4912908460929,219.01931909167996
6,1990-03-14 16:45:18+00:00,219.76570033713466,213.84460180421488,221.25517542234496,217.90117938603387,212.72101793811566,210.19449887993622
7,1993-01-17 16:46:23+00:00,220.72958117797663,220.84986727425533,216.41154197503653,219.44109497518704,234.039277265052,225.91248939542982
8,1993-02-02 16:46:34+00:00,225.0132664839354,221.34316138496163,223.09160019572093,222.64014701822063,221.00892447038936,213.01429345980037
9,1993-02-18 16:46:41+00:00,209.11825970240628,205.4354429975699,205.66434289805915,199.07597157518705,199.8034390001947,195.3888723980052
10,1993-04-07 16:46:58+00:00,212.67398857893207,195.013867434898,195.8233423620452,192.72127252189196,192.40294675927473,196.5428332357202
11,1993-04-23 16:47:08+00:00,201.071666417802,191.5134067125269,192.2610195911091,189.682405607864,183.72112380980175,183.04645142157372
12,1993-05-25 16:47:15+00:00,209.01588052304623,214.66756815390772,212.8239004811934,201.23792393494114,204.3384334404584,203.8377948066146
13,1993-08-29 16:47:06+00:00,199.90140617740792,200.7061111837073,207.5033226322031,201.6075108191859,207.88840836157345,215.0162872920806
14,1993-10-16 16:46:54+00:00,198.0778993870294,191.31404609475464,200.02946673827992,203.00160979261386,202.18427836661186,212.78830670127124
15,1993-11-01 16:46:49+00:00,215.52654407508788,215.55428690390661,222.15303927240961,214.63673656314927,221.89277695486442,226.09357113765842
16,1993-11-17 16:46:38+00:00,210.96828748385423,218.4492589984018,218.49431456132896,220.11427192950933,220.34063242520818,230.1589736236377
17,1993-12-03 16:46:37+00:00,217.8105705449871,219.86631104397838,222.01725688895795,220.56284069675792,227.05716874681315,227.04941617041732
