dates,nzd0225-0000,nzd0225-0001,nzd0225-0002,nzd0225-0003,nzd0225-0004,nzd0225-0005,nzd0225-0006,nzd0225-0007,nzd0225-0008,nzd0225-0009,nzd0225-0010,nzd0225-0011,nzd0225-0012,nzd0225-0013,nzd0225-0014,nzd0225-0015,nzd0225-0016,nzd0225-0017,nzd0225-0018,nzd0225-0019,nzd0225-0020,nzd0225-0021,nzd0225-0022,nzd0225-0023,nzd0225-0024,nzd0225-0025,satname
2001-08-24 21:54:48+00:00,,,542.73,543.47,,519.67,483.82,459.31,436.92,430.43,399.34,391.50,370.33,,379.25,373.83,,,,335.77,327.26,319.69,317.28,318.62,316.67,324.29,L7
2001-09-09 21:54:36+00:00,,,,,,,,,,,,,,,,420.64,434.49,419.99,390.77,371.37,365.07,369.28,347.74,365.62,356.46,341.88,L7
2001-09-25 21:54:28+00:00,,,,,,,,,465.22,,,,,445.89,,403.85,410.27,398.49,383.95,368.30,364.68,362.97,350.56,342.11,345.22,343.86,L7
2001-12-30 21:54:37+00:00,471.66,,507.90,505.64,,,456.76,440.71,,413.25,396.20,396.54,400.36,387.96,377.28,372.63,376.10,380.18,371.64,365.62,356.17,347.80,335.67,345.42,336.52,342.82,L7
2002-02-16 21:54:54+00:00,586.30,,,,,,,,490.41,,,,434.44,422.57,412.08,399.85,397.02,395.21,387.91,372.20,365.44,365.62,365.48,374.99,363.26,351.28,L7
2002-03-20 21:54:48+00:00,,,,,535.90,501.44,478.13,442.86,,430.86,417.31,392.78,398.37,386.23,385.96,382.66,375.65,366.98,352.86,350.63,335.74,346.74,343.09,342.44,335.61,332.37,L7
2002-08-11 21:54:12+00:00,594.36,592.21,585.77,,,465.50,434.57,,,393.85,373.10,367.90,368.79,371.14,380.67,388.22,386.78,369.40,352.92,339.44,325.49,329.89,327.06,336.24,340.81,331.74,L7
2002-08-27 21:54:00+00:00,615.17,611.14,585.02,557.22,518.28,494.06,464.33,436.73,,404.13,394.76,377.71,377.42,383.63,392.20,399.32,402.31,392.45,367.97,344.73,332.25,340.91,333.82,340.84,341.35,345.69,L7
2002-10-14 21:53:43+00:00,,,603.88,566.03,522.65,493.75,482.99,474.07,458.11,443.34,429.73,412.72,392.40,384.28,391.90,398.25,425.65,425.73,395.87,358.88,345.73,359.50,357.14,362.29,356.51,337.77,L7
2002-12-01 21:54:16+00:00,608.53,596.58,561.33,535.25,505.23,468.30,453.17,445.10,423.61,406.96,386.60,382.31,382.53,380.92,380.20,384.53,393.75,395.34,385.28,377.02,369.33,360.74,353.93,356.91,341.88,332.25,L7
2003-01-18 21:54:30+00:00,628.17,595.36,584.13,549.51,504.51,476.51,455.88,442.61,433.63,424.10,400.49,388.73,396.07,392.31,387.68,391.15,400.09,403.81,399.14,391.96,381.80,370.40,362.10,361.23,346.75,344.82,L7
2003-03-23 21:54:40+00:00,,616.00,,507.65,483.55,460.49,466.53,441.64,388.54,372.96,,,,,,,,,,,,,,,,,L7
2003-04-08 21:54:47+00:00,,,,496.72,470.10,457.52,460.85,432.97,380.95,355.37,354.62,356.26,375.99,348.19,342.23,350.56,369.84,398.07,410.87,402.89,405.44,393.77,371.78,362.65,349.86,339.03,L7
2003-04-24 21:54:46+00:00,,,521.97,480.53,457.06,447.70,457.19,433.43,363.13,343.50,354.26,364.69,360.61,346.07,338.92,355.38,368.37,418.58,412.91,403.22,400.66,402.96,375.27,360.51,341.86,338.13,L7
2003-05-26 21:54:43+00:00,,,527.70,493.21,472.75,438.89,443.60,,366.07,353.21,352.00,353.49,343.68,341.14,350.59,369.98,355.39,387.35,,407.22,403.17,410.02,392.15,368.08,,,L7
2003-10-25 21:44:04+00:00,554.50,549.74,545.68,,496.59,462.48,432.81,391.38,383.93,384.40,373.55,373.47,377.60,359.91,353.32,358.63,387.09,398.10,398.47,403.60,395.49,393.73,381.48,385.12,366.47,359.67,L5
2003-12-04 21:54:43+00:00,551.75,536.05,515.44,477.52,,417.48,,,353.68,362.29,372.32,362.75,357.95,360.53,383.65,379.82,387.12,404.96,404.92,,,,370.46,386.87,389.56,377.61,L7
2004-03-09 21:55:15+00:00,,,462.45,428.47,,404.37,426.02,429.28,413.56,411.11,387.57,378.08,382.32,374.40,,,405.48,395.25,392.24,393.27,391.83,397.85,395.36,396.58,387.89,384.52,L7
2004-03-25 21:55:18+00:00,484.25,462.43,415.96,383.16,,,444.95,418.06,404.37,385.20,364.79,346.92,,,390.50,399.48,385.01,377.06,380.50,387.20,391.58,386.84,382.62,388.94,386.23,,L7
2004-04-18 21:45:49+00:00,509.13,476.60,430.33,419.42,419.35,438.37,437.32,428.08,421.00,413.48,390.32,370.91,386.23,396.04,402.15,400.17,397.22,403.89,394.11,395.99,394.30,395.62,390.99,400.24,390.82,387.89,L5
2004-05-04 21:46:16+00:00,455.32,437.07,417.45,414.84,425.34,420.75,411.28,397.21,394.80,375.94,351.05,355.01,360.56,362.67,362.25,368.67,385.78,393.49,382.93,383.44,374.17,360.53,361.52,356.59,,336.90,L5
2004-05-12 21:55:13+00:00,,,,,438.36,,,,431.80,392.97,344.41,361.22,380.94,386.00,391.41,400.91,395.95,385.36,383.24,,,390.65,372.78,381.40,391.72,375.02,L7
2004-06-05 21:47:12+00:00,402.83,415.77,,402.45,,399.76,406.85,377.08,395.52,,,,343.01,,,,,,,,,,,,,,L5
2004-08-16 21:54:50+00:00,407.01,,,,,421.27,420.81,416.40,389.63,382.73,366.35,370.11,372.30,378.37,373.28,380.40,,,,378.73,335.75,344.03,342.53,349.41,359.88,370.68,L7
2004-09-09 21:49:43+00:00,381.94,428.04,448.00,451.92,433.52,427.80,435.97,424.68,419.74,425.56,416.50,426.90,409.42,409.64,417.01,436.78,429.72,414.13,426.44,413.61,386.38,374.60,379.72,403.38,406.78,397.99,L5
2004-09-25 21:50:07+00:00,417.67,434.65,434.32,425.99,413.04,416.62,419.92,409.95,412.39,415.24,406.15,399.50,394.08,396.63,400.16,399.22,403.81,403.73,390.43,386.26,382.10,369.44,367.44,380.93,379.17,374.77,L5
2004-10-27 21:50:47+00:00,448.92,446.15,430.24,422.29,405.49,406.87,408.77,409.15,415.19,416.92,402.05,398.86,393.93,386.46,385.97,384.80,391.75,390.09,383.41,391.08,377.35,374.25,365.38,371.46,372.83,372.16,L5
2004-12-06 21:55:11+00:00,404.61,,366.57,,,,,,482.92,476.04,,,408.68,408.59,395.33,390.32,391.20,399.24,404.16,409.65,410.19,375.20,350.59,,,368.41,L7
2005-01-15 21:52:09+00:00,397.42,,373.03,,428.66,423.53,437.34,,470.35,444.91,,408.56,414.68,398.04,405.64,396.49,403.43,399.42,405.52,402.50,401.01,362.67,348.65,351.50,354.33,359.39,L5
2005-02-08 21:55:35+00:00,434.44,426.44,407.33,399.66,396.63,401.45,406.44,415.50,,,408.39,400.59,406.46,389.58,383.79,382.03,390.55,393.74,393.19,391.70,385.61,,,373.69,364.39,366.00,L7
2005-02-24 21:55:41+00:00,428.17,406.85,392.14,396.38,394.86,394.88,,,,437.90,428.75,418.39,418.39,404.64,404.72,405.90,408.11,409.17,410.38,406.83,,,378.01,381.82,371.41,376.43,L7
2005-03-04 21:52:52+00:00,370.50,,365.58,350.34,358.90,386.53,428.53,461.56,438.75,444.10,428.47,428.79,410.98,402.42,416.38,401.12,390.39,386.54,391.31,414.57,412.20,394.56,375.80,376.62,368.47,375.67,L5
2005-03-28 21:55:42+00:00,402.45,387.74,375.48,368.20,365.69,384.35,426.85,427.67,429.70,435.18,424.86,415.38,,,408.88,401.91,407.35,401.28,398.96,409.76,404.63,396.68,378.52,372.88,356.35,,L7
2005-04-05 21:53:07+00:00,388.83,374.24,365.09,355.93,359.85,376.05,407.65,419.24,424.63,431.82,414.79,407.07,401.23,406.87,412.02,409.18,398.82,391.51,388.56,399.99,391.01,384.70,369.50,361.78,343.32,,L5
2005-04-13 21:55:36+00:00,372.90,355.49,347.99,342.39,350.32,,426.47,428.88,439.29,433.73,410.29,,,,412.65,405.54,399.29,392.51,390.89,407.57,402.73,386.53,375.15,365.65,,,L7
2005-08-03 21:55:25+00:00,357.67,347.99,366.98,400.45,423.47,439.75,445.75,454.76,,,,,,,,,,,,,,,,,,,L7
2005-08-19 21:55:20+00:00,388.78,381.33,398.10,428.56,451.26,474.00,472.74,459.71,464.32,465.62,,445.62,432.21,,,,406.95,409.59,393.90,395.05,389.76,388.98,391.26,395.85,392.67,384.16,L7
2005-08-27 21:54:08+00:00,408.06,428.78,456.69,478.94,490.66,449.78,446.31,401.98,394.53,409.24,394.45,,396.86,398.51,,,395.47,384.12,378.30,369.62,376.05,350.97,377.42,391.42,395.55,395.80,L5
2005-10-22 21:55:15+00:00,,432.96,464.37,475.51,475.13,467.48,448.92,433.13,431.24,443.68,436.48,428.46,445.35,438.51,,,389.31,383.28,385.18,394.09,398.84,402.84,404.05,402.63,393.51,394.21,L7
2005-10-30 21:54:03+00:00,409.91,425.74,444.85,454.88,458.40,462.97,453.19,431.50,428.65,432.24,427.70,426.33,412.37,408.16,396.58,385.87,380.59,376.45,392.93,392.89,397.12,400.59,403.95,398.76,380.11,383.70,L5
2006-01-10 21:55:52+00:00,,,460.71,463.64,456.10,439.43,420.04,401.73,407.91,422.16,429.21,426.57,417.68,406.12,,,,413.28,391.24,389.75,388.59,390.05,396.19,397.31,396.87,400.16,L7
2006-01-26 21:56:00+00:00,439.65,450.81,459.70,461.14,447.68,435.48,,,401.75,410.01,415.52,417.49,406.58,398.16,400.81,406.02,409.09,404.99,385.63,,,,386.82,391.61,391.98,392.45,L7
2006-02-03 21:56:19+00:00,425.94,434.41,438.00,,487.50,,426.65,415.17,411.24,420.14,438.05,441.55,413.12,406.37,406.16,414.13,441.28,426.92,415.01,406.10,408.60,414.32,408.55,409.09,410.66,410.55,L5
2006-02-19 21:56:39+00:00,,,446.90,,,432.60,416.08,399.80,411.02,434.56,440.78,426.50,416.25,407.87,410.15,417.88,424.13,428.80,401.97,401.93,408.83,410.15,404.36,408.95,398.34,404.38,L5
2006-02-27 21:56:07+00:00,,472.78,482.14,478.44,452.36,446.63,434.03,416.85,418.28,430.28,421.98,416.56,414.44,,,410.55,417.62,416.55,406.25,397.71,392.47,389.49,390.09,391.42,385.98,388.59,L7
2006-03-31 21:56:06+00:00,463.50,463.20,462.70,,,,,409.41,408.00,416.55,411.00,410.09,420.98,408.83,397.28,404.48,416.77,413.70,,,390.18,393.86,390.79,394.93,387.28,392.09,L7
2006-05-18 21:56:06+00:00,,467.43,422.38,403.05,396.11,390.39,382.80,380.52,412.86,429.47,425.37,403.16,,,,421.73,432.61,,,,,,,,,,L7
2006-05-26 21:58:18+00:00,,,,,,,,,,,,,,,,,,382.44,,,,,,,,,L5
2006-10-25 21:55:41+00:00,411.43,384.92,373.98,378.75,373.35,368.00,,,,393.34,393.21,392.91,387.59,391.98,400.06,412.92,421.76,423.23,412.94,403.36,,,394.12,392.94,383.61,380.21,L7
2006-11-02 22:00:20+00:00,417.65,391.15,377.58,371.14,364.70,368.05,360.90,349.62,378.53,403.67,407.28,398.26,,,,,,,,,420.67,420.24,414.29,405.22,402.53,,L5
2006-12-28 21:56:14+00:00,436.09,372.97,349.52,324.09,314.18,306.71,,,,434.40,,,,440.82,410.11,406.31,416.79,421.30,440.35,428.14,416.11,413.56,436.27,,,,L7
2007-01-13 21:56:14+00:00,456.00,408.65,,,,322.75,343.66,,,434.89,410.92,396.89,419.43,454.46,,,463.78,,,,433.13,436.63,442.61,,438.39,404.38,L7
2007-02-14 21:56:27+00:00,,,,340.19,329.62,322.78,,421.52,409.00,386.84,374.09,376.26,405.07,419.19,425.57,422.21,428.43,,,412.10,,,,,,,L7
2007-03-02 21:56:31+00:00,462.27,414.40,372.88,355.96,330.07,339.59,364.83,421.55,408.31,396.08,,,,413.11,418.83,419.97,426.84,435.05,425.14,405.26,399.73,406.44,411.99,420.38,,,L7
2007-04-19 21:56:31+00:00,469.93,416.96,371.04,360.99,,,400.36,393.09,,,,390.93,410.69,419.14,428.29,431.30,434.41,431.73,423.24,421.17,413.52,412.10,,,416.10,405.38,L7
2007-07-24 21:56:11+00:00,,386.80,357.05,335.73,323.18,316.91,,,,414.63,397.99,392.55,,,,422.08,429.00,434.84,427.40,420.64,414.25,421.11,425.07,431.90,428.65,398.99,L7
2007-09-26 21:55:47+00:00,,422.95,396.55,383.30,369.57,,,,,404.14,397.89,396.86,405.19,399.94,406.19,403.37,414.91,426.03,415.58,,,,407.21,407.65,,386.11,L7
2007-10-12 21:55:47+00:00,,,,380.04,373.72,379.24,383.48,376.40,385.78,393.94,386.78,391.11,400.44,390.61,388.12,,,,411.20,412.31,401.52,391.91,387.00,389.19,,386.53,L7
2007-12-31 21:56:23+00:00,,,,,,,,,,,,,,,,,,459.08,,,,,,,439.94,,L7
2008-08-27 21:55:06+00:00,,439.21,465.11,485.93,488.91,493.49,486.44,,,421.63,403.75,395.41,397.17,387.52,383.30,385.16,389.87,394.95,401.73,389.25,,,373.36,374.40,368.99,359.75,L7
2009-03-23 21:56:15+00:00,445.60,458.41,469.74,481.68,477.12,495.03,505.77,500.32,,,432.84,423.70,421.41,417.33,408.77,410.79,414.96,410.35,404.39,391.85,387.11,,,378.67,377.43,384.56,L7
2009-04-08 21:56:20+00:00,,,,,,,,,,,,,,,,,403.44,406.35,388.72,402.48,395.74,383.31,376.82,386.32,366.60,361.31,L7
2009-09-15 21:56:11+00:00,,,,,,,,,,424.32,390.50,,,,,,397.39,408.22,396.76,375.19,377.09,374.84,372.67,373.40,366.37,369.86,L7
2009-11-26 21:56:28+00:00,526.62,524.62,516.41,504.42,492.97,494.50,496.50,483.92,456.73,436.84,420.40,421.46,427.17,419.05,415.59,418.95,413.14,394.53,381.37,382.70,380.47,367.64,358.16,367.98,374.30,372.74,L5
2009-12-12 21:56:37+00:00,508.69,517.05,514.77,506.33,503.89,500.57,492.27,473.31,440.68,426.08,418.71,414.32,414.00,402.71,399.69,404.31,401.63,395.25,378.47,377.83,370.09,361.48,359.49,359.59,363.88,364.17,L5
2010-01-05 21:57:24+00:00,568.16,570.42,551.50,521.91,506.24,,,,455.75,440.69,428.92,434.01,438.14,434.01,429.79,429.62,412.93,,,,367.63,361.91,373.91,394.18,386.09,373.01,L7
2010-01-29 21:56:53+00:00,558.62,,475.41,,,481.18,495.64,472.63,458.61,457.73,432.67,422.68,414.81,410.33,402.80,401.52,408.96,408.82,401.64,387.53,378.59,380.92,383.68,391.54,384.57,379.98,L5
2010-02-06 21:57:51+00:00,560.82,531.89,504.98,,,,,,,,444.76,,,,425.94,424.27,421.87,,,,,,,,,,L7
2010-03-10 21:58:08+00:00,,,,,,,,447.64,439.83,,,433.88,445.17,445.67,423.76,411.68,413.91,415.81,400.31,380.48,381.50,,,,380.18,376.04,L7
2010-04-11 21:58:15+00:00,555.95,532.26,488.62,,,,,469.44,460.76,446.95,432.16,432.01,445.98,433.85,426.60,423.07,419.75,,,405.66,395.99,395.51,398.36,400.40,385.18,384.23,L7
2010-05-13 21:58:09+00:00,,502.84,490.10,,,469.74,474.06,468.50,452.81,,,413.11,413.44,399.25,383.46,383.80,386.30,393.07,393.59,389.75,382.92,,,,364.61,364.03,L7
2010-05-29 21:58:09+00:00,,,,,,,,,,,,,,,,,,,,,402.26,398.36,389.82,,,,L7
2010-06-30 21:58:13+00:00,,,,,,,,,,,406.34,399.03,400.54,374.44,403.10,,,385.48,,374.73,361.84,366.50,369.27,371.67,,,L7
2010-09-02 21:58:18+00:00,,,,,,563.66,538.31,,409.31,392.86,380.90,369.96,379.10,397.01,382.27,372.86,375.05,379.37,400.58,,,391.63,376.64,369.15,353.58,351.38,L7
2010-10-04 21:58:17+00:00,553.89,565.56,,556.34,552.07,550.71,518.32,,,411.27,395.46,387.05,381.39,387.03,394.35,394.85,396.03,391.17,372.24,,,365.30,363.54,374.89,373.07,365.18,L7
2010-10-28 21:55:51+00:00,572.51,568.34,,569.05,561.73,553.02,533.69,477.92,440.76,428.36,409.28,384.99,383.75,381.61,393.26,394.18,392.67,382.34,375.14,388.09,386.51,375.62,376.23,384.14,381.39,372.02,L5
2010-11-05 21:58:37+00:00,,,,,,502.12,506.81,466.08,433.27,422.96,395.94,390.03,390.60,378.20,377.78,,,,374.62,375.54,374.17,368.98,376.09,382.15,373.08,370.84,L7
2010-11-21 21:58:50+00:00,,531.16,536.62,544.37,538.32,528.19,499.35,448.71,429.86,,,383.35,381.56,375.86,370.95,373.60,388.07,384.46,372.26,375.73,371.04,,,,359.75,362.82,L7
2011-01-16 21:55:58+00:00,,544.68,566.06,568.49,559.45,528.83,508.42,484.80,445.35,429.14,415.49,397.56,387.43,385.09,387.12,387.11,387.10,382.19,378.98,377.70,385.07,390.70,392.21,391.54,376.59,370.53,L5
2011-02-17 21:56:00+00:00,603.91,,,602.08,582.65,,551.19,516.43,479.51,465.34,430.60,411.85,407.44,397.63,400.46,399.39,408.23,405.28,396.63,408.60,408.01,407.42,402.14,400.33,396.83,404.25,L5
2011-03-21 21:55:52+00:00,560.13,568.38,565.27,,551.90,543.97,526.58,498.93,456.70,431.00,404.38,393.07,387.01,375.96,382.44,388.92,390.79,385.82,382.67,380.59,382.18,377.81,366.56,374.82,368.54,366.74,L5
2011-08-20 21:59:26+00:00,533.22,504.85,487.30,,481.33,,494.96,464.84,,,393.91,425.19,423.88,377.97,370.41,379.87,369.25,386.40,390.37,398.29,402.10,,,382.63,383.64,372.11,L7
2011-09-13 21:54:33+00:00,512.80,491.65,471.99,,463.33,,410.00,,,,383.10,382.65,375.52,357.01,352.11,343.59,365.51,377.25,366.74,356.70,356.99,347.42,351.35,351.87,342.78,344.05,L5
2012-01-11 22:00:03+00:00,,,500.67,,442.02,,418.19,,,,,,388.22,379.96,383.03,381.20,393.63,394.31,386.45,391.22,389.18,376.69,,,365.89,367.99,L7
2012-03-15 22:00:09+00:00,506.90,482.36,449.06,,411.78,,,487.83,472.20,449.91,,,368.30,382.01,403.70,386.05,388.68,414.65,,382.53,368.69,372.39,,,,423.19,L7
2012-04-16 22:00:05+00:00,503.06,468.75,446.29,,402.78,,419.94,407.15,411.15,415.78,384.06,370.84,,,384.37,401.46,417.19,403.55,399.20,391.32,391.29,392.90,388.55,378.23,381.94,,L7
2012-05-02 22:00:31+00:00,,,,,,,,,,,,380.39,378.37,379.11,394.62,403.21,,,384.20,382.54,383.69,375.31,370.63,380.57,388.38,406.76,L7
2012-06-19 22:00:29+00:00,,429.34,431.67,,,,422.27,382.44,386.95,383.85,377.60,372.94,373.81,375.36,370.10,376.61,,,,,,,,,,,L7
2012-08-22 22:01:14+00:00,,,,,,514.73,,,385.09,393.52,412.33,403.30,399.86,,,390.57,409.63,408.08,409.97,,,379.84,372.22,373.13,371.49,382.18,L7
2012-09-23 22:01:33+00:00,542.30,,,545.96,,,,,427.00,391.34,,403.11,,350.61,370.10,,451.30,,,,416.54,,366.03,408.00,415.41,,L7
2012-10-09 22:01:40+00:00,516.33,515.33,496.95,482.41,469.87,434.05,416.93,400.30,395.25,,,,382.85,370.86,373.58,391.55,413.37,417.04,400.32,389.61,367.21,354.50,,,381.17,380.85,L7
2012-10-25 22:01:51+00:00,489.34,483.70,474.76,457.74,445.32,428.40,,,,386.94,387.33,380.65,366.38,362.41,376.07,391.03,397.48,399.46,393.84,,,,362.76,367.23,374.46,374.47,L7
2012-11-26 22:02:01+00:00,,,496.35,482.88,457.42,448.25,435.53,407.70,403.45,407.99,398.38,389.07,379.46,372.88,,,410.09,402.46,394.55,393.60,382.60,368.43,368.18,375.72,383.20,386.87,L7
2012-12-12 22:02:05+00:00,493.55,498.49,489.57,480.95,454.69,437.14,,,403.89,413.67,401.36,391.41,381.83,374.82,388.59,399.75,406.82,403.10,392.45,,,,370.36,382.54,382.21,380.69,L7
2012-12-28 22:02:11+00:00,,,,,,,430.52,410.83,417.10,431.11,428.92,418.34,406.28,396.46,410.29,421.20,430.32,,,411.43,401.04,391.89,389.66,400.98,402.62,401.57,L7
2013-01-29 22:02:14+00:00,,,522.26,480.82,456.95,429.60,398.86,391.41,429.85,439.41,424.10,406.38,,,,423.02,422.29,426.18,423.78,,,,,,,,L7
2013-02-14 22:02:14+00:00,520.99,496.50,,,420.34,,,,,404.13,392.05,377.31,372.41,384.04,400.95,406.55,408.41,403.65,388.66,,,,384.50,390.48,385.10,385.29,L7
2013-04-27 22:07:47+00:00,,,,,,,,,341.93,369.17,363.90,366.60,375.25,379.23,372.73,381.43,398.43,415.97,412.99,413.08,406.84,388.77,383.55,394.94,387.36,388.39,L8
2013-06-22 22:01:38+00:00,,,,,,,,,,,,,,,,,,401.32,,,,,,,,,L7
2013-07-24 22:01:20+00:00,,,,,,,,,379.90,387.89,386.77,361.71,369.00,376.49,376.67,388.79,390.41,409.18,396.15,,,375.41,370.73,367.77,,,L7
2013-09-02 22:08:04+00:00,400.58,400.90,404.21,395.99,385.60,391.33,406.98,418.55,418.47,415.06,408.63,406.43,404.24,404.35,417.18,418.09,423.76,429.26,426.28,419.49,409.73,398.19,395.84,402.52,408.19,409.12,L8
2013-11-05 22:07:46+00:00,408.89,410.46,408.41,427.53,412.91,407.56,409.63,402.49,401.86,403.29,390.07,378.60,385.64,390.48,383.16,391.23,403.63,400.31,387.00,399.16,389.48,387.09,386.39,386.93,375.68,381.32,L8
2013-11-13 22:02:12+00:00,,381.35,402.53,415.50,427.04,432.63,433.84,421.85,420.12,419.83,401.99,380.74,392.12,397.40,,,406.24,397.24,405.56,412.26,412.34,418.21,403.56,399.20,394.28,377.17,L7
2013-11-21 22:07:37+00:00,389.31,387.00,415.64,429.38,430.78,436.20,435.91,425.41,428.48,428.86,409.56,389.18,401.34,401.30,401.58,412.38,409.02,401.05,401.91,413.16,411.43,414.58,405.60,396.60,399.85,383.70,L8
2013-12-07 22:07:38+00:00,357.62,389.94,395.76,390.21,413.01,419.47,423.82,391.78,404.72,391.53,385.29,378.11,372.00,372.98,374.61,387.94,378.42,377.80,366.18,372.79,378.04,376.33,379.57,375.29,363.83,353.20,L8
2013-12-15 22:02:21+00:00,,,,,416.00,424.64,425.15,410.12,414.61,418.82,396.18,388.86,388.14,384.40,390.66,389.25,,,394.58,398.08,399.68,396.65,393.31,384.70,372.46,365.76,L7
2014-01-24 22:07:09+00:00,,,,,,,,453.84,,,,,,382.90,386.39,394.85,401.29,399.07,388.76,393.43,395.48,408.29,400.97,382.34,375.58,368.08,L8
2014-02-01 22:02:54+00:00,,412.61,419.79,423.80,421.00,427.64,435.08,438.25,436.53,438.47,426.52,412.89,,,392.60,398.69,408.81,407.62,400.45,403.42,401.45,404.14,388.87,388.50,375.71,,L7
2014-02-09 22:06:57+00:00,361.25,,383.54,430.40,449.52,459.29,452.64,425.77,409.22,410.25,407.94,396.12,388.29,382.70,378.04,392.28,407.52,399.25,397.42,396.21,392.94,400.26,406.85,392.23,383.51,375.05,L8
2014-02-25 22:06:44+00:00,359.14,,389.53,439.97,449.23,447.52,436.08,415.37,408.42,404.62,397.92,388.56,388.11,380.31,381.68,387.07,395.65,395.51,391.65,389.69,388.32,385.87,380.37,377.38,365.12,366.84,L8
2014-03-05 22:02:49+00:00,,,,,439.92,437.15,429.86,419.18,418.05,417.82,411.18,403.00,392.80,390.36,385.89,,,402.99,407.34,399.11,393.62,376.45,391.09,394.45,377.34,373.52,L7
2014-03-21 22:02:56+00:00,,432.55,434.64,433.90,435.35,435.42,433.82,417.74,418.64,422.24,411.64,396.28,391.65,394.14,,,402.73,407.58,399.87,395.98,386.09,390.46,391.53,388.21,371.87,372.31,L7
2014-03-29 22:06:15+00:00,401.00,422.26,446.90,451.57,451.54,449.28,453.62,436.85,437.26,436.69,419.76,410.64,412.76,402.62,401.49,404.66,410.54,419.91,412.20,408.59,395.62,395.06,394.04,393.63,381.56,380.79,L8
2014-04-22 22:03:12+00:00,,,,,,,,407.05,,,396.94,387.52,376.95,384.16,388.12,391.10,412.52,413.73,401.41,390.81,,,,387.83,376.35,360.89,L7
2014-07-27 22:03:38+00:00,,,,,,,,,,,,,,,,,,,379.52,371.05,372.64,357.43,358.51,375.06,,,L7
2014-09-29 22:03:52+00:00,,,,,,522.30,503.06,475.53,434.20,418.18,398.26,385.94,387.02,383.95,380.34,,,363.43,357.23,354.98,351.27,349.06,361.39,359.93,354.55,353.29,L7
2014-10-23 22:06:15+00:00,434.26,460.92,483.87,504.69,507.35,513.97,509.42,471.45,444.19,428.25,404.93,393.17,385.10,372.45,,,,,,,,,,,,,L8
2014-10-31 22:04:11+00:00,,,529.71,530.79,556.10,,,442.06,414.90,395.50,367.56,359.51,354.78,356.87,362.20,361.20,347.85,,,343.64,334.62,333.48,336.46,346.69,352.85,335.06,L7
2014-11-08 22:06:16+00:00,469.03,485.75,523.57,537.76,545.54,546.00,511.47,475.59,445.73,414.87,402.78,389.31,388.89,377.72,378.60,376.65,380.81,384.20,374.91,376.85,367.51,367.85,371.95,388.78,371.58,365.62,L8
2014-12-02 22:04:24+00:00,476.88,508.26,533.08,542.03,542.95,530.49,508.68,477.35,440.80,421.97,409.09,383.57,375.20,,,370.78,368.71,380.40,356.66,337.97,349.00,352.74,361.12,364.53,363.38,,L7
