,dates,usa_HI_0013-0000,usa_HI_0013-0001,usa_HI_0013-0002,usa_HI_0013-0003
0,1991-10-25 20:18:11+00:00,,,,
1,1999-08-04 20:46:58+00:00,,204.59374733693792,211.0796306942878,215.01108069783334
2,1999-08-11 20:53:07+00:00,210.14458166149112,203.9696442073111,212.43021644402887,211.20956944306124
3,1999-09-12 20:53:05+00:00,,206.38502609814682,210.84546550484168,215.37388741493405
4,1999-11-15 20:53:07+00:00,,207.80118741204348,207.54699966741865,215.1624223525948
5,1999-12-17 20:53:11+00:00,,207.98818417058317,213.0378726059078,220.99600225665907
6,2000-01-02 20:53:03+00:00,221.00792565392058,207.23683325902087,205.3234457379165,208.76001357901305
7,2000-01-11 20:46:54+00:00,219.77385067596353,208.45222333101975,207.63560873060433,204.29629873250633
8,2000-01-27 20:46:52+00:00,220.05412864802875,204.831345229747,204.7514835857027,210.21346306542807
9,2000-02-12 20:46:47+00:00,211.2011703001486,205.011102999481,202.30728743323107,206.97586671408246
10,2000-02-19 20:52:54+00:00,228.76180758345402,213.94300914439103,207.67556770841009,214.3842058715153
11,2000-02-28 20:46:42+00:00,219.4297207118102,209.97360012333525,201.65541160494345,211.1211648254113
12,2000-04-07 20:52:39+00:00,221.00726890368384,208.63692394405666,209.63762602532944,206.19756348479757
13,2000-04-16 20:46:20+00:00,216.13503954367718,206.4793081328808,212.19196450344023,216.55816137391733
14,2000-05-18 20:46:08+00:00,,216.18008506163687,209.01346775717914,205.04924990047564
15,2000-06-03 20:45:56+00:00,,,,
16,2000-06-26 20:51:56+00:00,209.15075754802305,198.7855237011287,191.70116689517099,187.3720821499515
17,2000-07-21 20:45:23+00:00,,211.44774261610854,212.42414089136525,221.09492596602675
18,2000-08-06 20:45:09+00:00,,213.24561115045591,219.0341547848217,217.462900677615
19,2000-09-07 20:44:48+00:00,,210.12878999120107,216.10657090337497,215.15033996744037
20,2000-09-30 20:50:41+00:00,214.77391045629776,202.5845047322734,208.12118483833012,206.74582991629413
21,2000-11-17 20:50:34+00:00,,204.55742624109266,212.98954081195265,217.65808647777624
22,2000-11-26 20:44:25+00:00,217.28454209257416,208.3066528752579,208.26882998664684,216.79379791480227
23,2000-12-12 20:44:27+00:00,217.21707845313722,211.361737599214,209.90445621208772,216.43932192218062
24,2000-12-19 20:50:39+00:00,221.8782303802878,207.1509667884131,212.0850937221807,216.63267475437198
25,2000-12-28 20:44:30+00:00,217.49323882386338,209.90848789370435,210.28357962224712,207.4892822334121
26,2001-01-20 20:50:45+00:00,229.78325563192865,219.28921158643098,213.79217078083482,211.03165483699686
27,2001-03-18 20:44:17+00:00,217.02884858359405,202.40233228170615,200.70260520916366,
28,2001-04-03 20:44:06+00:00,244.16440161272072,224.059551440723,222.81433473817256,230.08267501955237
29,2001-04-10 20:50:20+00:00,208.38349721439573,202.93423873042263,205.54381659893087,205.3180996017636
30,2001-04-19 20:44:10+00:00,213.4510307253665,205.98463350601028,207.08929267856962,207.99599062259017
31,2001-05-05 20:44:06+00:00,,212.5165496890733,213.10041411711205,214.7354259960327
32,2001-05-12 20:50:10+00:00,209.65389513118157,,,
33,2001-06-13 20:49:50+00:00,,209.15401238427177,211.15365186649478,213.29086437152498
34,2001-06-22 20:43:29+00:00,,204.28226173273137,217.6480501853396,211.95521623011365
35,2001-07-24 20:43:19+00:00,,210.25725013369188,219.89612329078184,212.49139060593942
36,2001-08-25 20:42:49+00:00,,208.90479762059093,212.3280625683778,215.61184502317752
37,2001-09-01 20:48:54+00:00,214.2183321103737,207.971495649518,209.06678574313702,210.63170713966417
38,2001-09-10 20:42:38+00:00,,,,193.47897800337265
39,2001-10-03 20:48:30+00:00,,205.6546391781325,211.2908072967903,206.34380930174962
40,2001-10-12 20:42:13+00:00,,205.35302464931033,209.62070855920436,215.43205419546695
41,2001-10-19 20:48:32+00:00,226.0025919494665,210.29690718310817,213.4001058795926,213.33141715451092
42,2001-10-28 20:42:21+00:00,,211.266165453578,210.5989256795381,213.72162846065518
43,2001-11-20 20:48:45+00:00,215.16743017544854,197.68459720277866,193.9569631714544,217.5118753588438
44,2001-12-06 20:48:46+00:00,214.49341283739528,204.91546245788743,205.12902604965507,214.82502281781453
45,2001-12-22 20:48:56+00:00,215.15778983001434,204.61382978720067,212.00726795731626,212.4415739476971
46,2002-01-23 20:49:06+00:00,218.1834451015749,204.9164821347836,209.55556744342397,211.01574246313152
47,2002-02-01 20:42:53+00:00,220.41135330133898,206.49970169463157,212.63004140042517,218.9153402271036
48,2002-02-24 20:49:10+00:00,221.5350470126875,205.2224041610665,202.50290483859314,210.09308007934393
49,2002-03-05 20:42:58+00:00,227.08696721338575,205.16290311363548,210.19830332885837,211.28547539955937
50,2002-03-12 20:49:08+00:00,212.15135825761325,205.8445365736038,202.65727714526176,199.20003789439122
51,2002-03-21 20:42:50+00:00,,212.51100743086968,214.69282028615447,214.43310313258584
52,2002-04-06 20:42:51+00:00,221.2354127284251,210.77680794686,194.38952425749443,188.8644476504963
53,2002-04-22 20:42:49+00:00,,217.43218026001847,214.18424941562202,215.24062985043165
54,2002-06-16 20:48:45+00:00,213.6384434825597,204.1099161936958,207.21804521429692,
55,2002-06-25 20:42:29+00:00,,204.57498206546654,213.53898257618786,215.58904908857093
56,2002-07-11 20:42:27+00:00,,,,207.9882402665568
57,2002-08-19 20:48:22+00:00,219.9979105692129,201.11359698943502,204.53596611236918,207.7829639848179
58,2002-09-13 20:41:56+00:00,246.7507285152118,213.70067203588238,210.17943329594138,216.01285982740464
59,2002-09-20 20:48:01+00:00,,205.46176293801972,210.0137350695194,210.60753747970148
60,2002-09-29 20:41:47+00:00,216.61532465010578,205.64546502132256,204.7778178795802,208.86821148900754
61,2002-10-06 20:47:56+00:00,227.24891921427047,209.4100067330724,218.9730315412868,217.21337201877662
62,2002-11-07 20:48:07+00:00,229.30551261020733,204.80424733542722,209.07507203627472,210.25297674516395
63,2002-11-23 20:48:24+00:00,229.21559498237042,207.0617671379817,199.7358381260882,215.87825861411272
64,2002-12-18 20:42:19+00:00,236.3593906365377,211.31762438124258,,
65,2002-12-25 20:48:35+00:00,225.15101139975084,208.95235783118252,211.89964550508597,214.431419580384
66,2003-01-03 20:42:23+00:00,198.66941097643485,203.18511742658515,196.956101026567,201.37908206265
67,2003-01-10 20:48:36+00:00,211.40445490907024,195.77360791078692,181.27141971344537,197.85330415419617
68,2003-01-26 20:48:44+00:00,,,,196.0916930269231
69,2003-02-27 20:48:54+00:00,,,208.22646502913497,212.3158807704412
70,2003-03-15 20:48:58+00:00,222.206657153066,209.4649695849589,202.30095155401332,205.86002038755626
71,2003-03-24 20:42:41+00:00,211.1899421483908,205.003086565148,,
72,2003-05-18 20:48:55+00:00,208.62791305491893,192.64897414766435,198.2738963194968,198.51019758441913
73,2003-05-27 20:42:45+00:00,,208.03016883464943,209.03693922034785,200.31429332287277
74,2003-07-21 20:48:46+00:00,221.14020509300997,202.436626460971,205.71754272190617,209.3356045194501
75,2003-08-06 20:48:37+00:00,,,,
76,2003-10-02 20:42:13+00:00,215.64558197765754,205.4913873992742,209.11869024670492,215.07505173658066
77,2003-10-18 20:42:18+00:00,,,,
78,2003-11-03 20:42:27+00:00,213.31027695773628,205.6566269343355,210.57279189016958,217.34453579649684
79,2003-11-10 20:48:45+00:00,,,,
80,2003-11-19 20:42:42+00:00,,206.46101630717297,213.49166611630542,214.9793766622948
81,2003-11-26 20:48:55+00:00,203.7928588029473,201.36400533709158,204.8742585955138,198.71870181856949
82,2003-12-12 20:49:00+00:00,,201.5408515389908,203.09019439773505,214.15725522140198
83,2003-12-21 20:42:54+00:00,224.49230689470033,214.5305060610154,211.78155750872006,210.37408678227422
84,2004-01-06 20:42:58+00:00,224.34634011136356,213.44993685176425,213.97666770273688,214.51588187018925
85,2004-01-13 20:49:09+00:00,,,,
86,2004-01-22 20:43:05+00:00,,,190.68551591607707,200.69889584523327
87,2004-01-29 20:49:18+00:00,214.1441949088318,204.18751199581166,,
88,2004-03-17 20:49:30+00:00,216.35270319807472,210.86817571705882,,
89,2004-05-04 20:49:25+00:00,218.30640224711888,,,
90,2004-05-13 20:43:15+00:00,,,,
91,2004-07-16 20:43:01+00:00,,215.278845279648,214.31114652669507,212.04639622876172
92,2004-08-08 20:49:02+00:00,,,,
93,2004-08-17 20:42:51+00:00,,,,
94,2004-08-24 20:49:01+00:00,,204.92393523947237,205.86755175574635,199.73952394694385
95,2004-09-18 20:42:41+00:00,,,,
96,2004-10-11 20:48:47+00:00,205.90762361269054,202.07396976443022,207.0822258926846,206.27016827820472
97,2004-10-20 20:42:46+00:00,,206.93305964300015,209.88675532350905,213.70120057409562
98,2004-11-12 20:49:10+00:00,,,203.28065032884516,215.09760284000063
99,2004-11-21 20:43:04+00:00,,,209.9834726040529,216.06752896343417
100,2004-12-14 20:49:25+00:00,220.07174972742115,212.4668656606212,,
101,2005-01-08 20:43:27+00:00,,,221.77066762935908,216.46754735059275
102,2005-02-16 20:49:51+00:00,,206.5131090253249,203.4153739326325,209.5711634235482
103,2005-03-04 20:49:56+00:00,,208.49786175626218,204.0068163185722,204.89227566909145
104,2005-03-20 20:49:56+00:00,,210.4561763302972,202.40811169866646,205.52752403095056
105,2005-03-29 20:43:43+00:00,,,,
106,2005-04-14 20:43:37+00:00,,,,
107,2005-04-21 20:49:46+00:00,213.52114580533393,204.38976950987757,197.65374794890442,183.97972316267348
108,2005-04-30 20:43:38+00:00,,,,
109,2005-06-17 20:43:29+00:00,,,,192.31712559093654
110,2005-07-03 20:43:28+00:00,,224.62814302125716,230.4080493866357,
111,2005-07-26 20:49:39+00:00,207.6764231736345,205.12592980167287,211.86369121312836,194.60679927108552
112,2005-08-27 20:49:28+00:00,211.50790895991295,192.85533839576738,198.57861956138024,204.45495625826803
113,2005-09-05 20:43:12+00:00,,,,
114,2005-11-08 20:43:29+00:00,,,,
115,2005-11-15 20:49:44+00:00,,,,
116,2005-12-01 20:49:50+00:00,,,,
117,2005-12-26 20:43:45+00:00,,,,
118,2006-01-11 20:43:54+00:00,210.28200190526496,199.70085798711293,197.1034256332833,
119,2006-01-18 20:50:09+00:00,217.45145910580877,214.71180731951523,211.47537340739547,215.51949705463576
120,2006-01-27 20:44:02+00:00,,,,218.93379355504896
121,2006-02-03 20:50:15+00:00,,,200.7958496308324,201.738367350649
122,2006-03-07 20:50:20+00:00,,,201.72869844856928,207.02971143324342
