dates,nzd0038-0000,nzd0038-0001,nzd0038-0002,satname
1999-07-25 22:04:15+00:00,321.66,309.93,298.83,L7
1999-08-26 22:04:21+00:00,320.11,309.08,314.89,L7
1999-09-27 22:04:25+00:00,317.78,307.49,326.66,L7
1999-10-04 22:10:38+00:00,317.25,309.41,332.92,L7
1999-10-13 22:04:24+00:00,317.37,310.14,336.77,L7
1999-11-14 22:04:18+00:00,317.70,309.82,339.48,L7
2000-02-09 22:10:19+00:00,318.01,311.10,349.58,L7
2000-02-18 22:04:05+00:00,318.01,311.10,347.21,L7
2000-04-13 22:09:54+00:00,323.32,319.37,346.23,L7
2000-04-29 22:09:53+00:00,326.61,322.52,349.00,L7
2000-05-24 22:03:22+00:00,328.63,325.12,347.18,L7
2000-08-03 22:08:44+00:00,328.16,322.65,348.94,L7
2000-08-12 22:02:30+00:00,325.36,319.61,346.85,L7
2000-09-04 22:08:22+00:00,321.55,315.68,343.93,L7
2001-01-03 22:01:48+00:00,318.70,308.14,348.57,L7
2001-01-26 22:08:07+00:00,320.41,309.74,351.74,L7
2001-03-08 22:01:45+00:00,329.95,318.75,365.42,L7
2001-03-24 22:01:35+00:00,329.44,317.60,358.35,L7
2001-06-03 22:07:16+00:00,325.04,314.08,345.78,L7
2001-06-12 22:01:01+00:00,323.52,312.63,341.45,L7
2001-06-19 22:07:05+00:00,321.31,312.05,336.13,L7
2001-06-28 22:00:45+00:00,321.31,314.27,336.13,L7
2001-08-15 22:00:14+00:00,316.95,313.00,321.48,L7
2001-08-31 22:00:05+00:00,315.44,310.99,319.07,L7
2001-09-07 22:06:11+00:00,314.56,311.13,323.24,L7
2001-10-02 21:59:40+00:00,310.40,309.05,321.33,L7
2001-11-19 21:59:56+00:00,312.50,309.80,326.27,L7
2001-11-26 22:06:09+00:00,312.20,308.85,324.83,L7
2001-12-12 22:06:14+00:00,310.30,306.80,326.00,L7
2001-12-28 22:06:14+00:00,310.63,303.50,327.32,L7
2002-01-22 22:00:16+00:00,313.88,306.34,332.12,L7
2002-01-29 22:06:21+00:00,314.67,306.17,334.32,L7
2002-02-14 22:06:29+00:00,315.56,304.98,334.32,L7
2002-02-23 22:00:19+00:00,316.98,306.30,336.21,L7
2002-03-27 22:00:13+00:00,316.97,306.27,336.55,L7
2002-04-12 22:00:13+00:00,319.00,307.75,337.51,L7
2002-04-28 22:00:14+00:00,319.60,308.58,338.33,L7
2002-06-15 21:59:55+00:00,322.76,312.63,342.03,L7
2002-06-22 22:06:03+00:00,320.79,311.22,342.03,L7
2002-08-09 22:05:46+00:00,318.89,310.59,339.61,L7
2002-08-18 21:59:33+00:00,319.89,310.36,340.20,L7
2002-09-26 22:05:21+00:00,320.57,310.70,342.86,L7
2002-11-13 22:05:30+00:00,323.27,313.27,344.51,L7
2002-12-24 21:59:45+00:00,331.12,320.18,349.83,L7
2003-01-09 21:59:45+00:00,332.03,320.44,347.94,L7
2003-01-25 21:59:54+00:00,332.03,320.44,349.93,L7
2003-02-01 22:06:10+00:00,331.96,319.96,350.88,L7
2003-04-06 22:06:21+00:00,335.36,326.03,355.18,L7
2003-04-22 22:06:19+00:00,331.54,322.70,352.49,L7
2003-05-08 22:06:20+00:00,328.88,320.31,350.21,L7
2003-05-24 22:06:17+00:00,323.88,315.07,347.53,L7
2003-07-28 21:48:04+00:00,316.66,309.03,339.25,L5
2003-08-29 21:48:38+00:00,316.66,310.37,339.75,L5
2003-09-30 21:49:06+00:00,316.66,311.31,341.10,L5
2003-10-31 22:06:00+00:00,311.09,306.53,335.06,L7
2003-11-16 22:06:11+00:00,312.20,308.35,335.48,L7
2003-12-19 21:50:03+00:00,319.29,314.13,341.36,L5
2004-02-04 22:06:41+00:00,321.74,316.25,346.82,L7
2004-02-05 21:50:17+00:00,324.34,318.20,347.51,L5
2004-03-07 22:06:48+00:00,321.70,315.51,344.53,L7
2004-04-01 22:00:40+00:00,322.83,316.32,341.11,L7
2004-04-08 22:06:49+00:00,323.57,317.15,343.36,L7
2004-04-17 22:00:33+00:00,323.83,317.20,342.59,L7
2004-06-03 21:58:42+00:00,327.03,318.52,344.94,L5
2004-06-11 22:06:38+00:00,327.48,318.63,342.74,L7
2004-06-12 21:52:47+00:00,327.27,318.75,340.84,L5
2004-07-06 22:00:24+00:00,326.63,317.65,339.26,L7
2004-07-14 21:53:43+00:00,329.08,317.65,342.50,L5
2004-07-21 22:00:04+00:00,328.81,317.52,343.28,L5
