dates,satname,nzd0038-0000,nzd0038-0001,nzd0038-0002
1999-07-25 22:04:15+00:00,L7,328.23,315.34,317.23
1999-08-26 22:04:21+00:00,L7,316.12,306.23,324.16
1999-09-27 22:04:25+00:00,L7,298.69,292.44,309.79
1999-10-04 22:10:38+00:00,L7,326.95,324.44,383.29
1999-10-13 22:04:24+00:00,L7,306.86,303.99,321.38
1999-11-14 22:04:18+00:00,L7,315.19,304.85,341.46
2000-02-09 22:10:19+00:00,L7,310.67,307.03,323.41
2000-02-18 22:04:05+00:00,L7,,,324.58
2000-04-13 22:09:54+00:00,L7,336.66,340.11,366.28
2000-04-29 22:09:53+00:00,L7,344.92,338.92,383.66
2000-05-24 22:03:22+00:00,L7,324.98,316.66,337.17
2000-08-03 22:08:44+00:00,L7,313.01,301.81,320.56
2000-08-12 22:02:30+00:00,L7,314.94,306.88,321.17
2000-09-04 22:08:22+00:00,L7,299.90,293.91,311.18
2000-10-22 22:07:50+00:00,L7,,,
2001-01-03 22:01:48+00:00,L7,340.38,324.54,380.38
2001-01-26 22:08:07+00:00,L7,314.68,305.80,326.05
2001-03-08 22:01:45+00:00,L7,323.80,,
2001-03-24 22:01:35+00:00,L7,321.35,309.87,325.83
2001-06-03 22:07:16+00:00,L7,315.13,309.87,329.66
2001-06-12 22:01:01+00:00,L7,315.22,306.26,322.13
2001-06-19 22:07:05+00:00,L7,315.04,314.87,329.11
2001-06-28 22:00:45+00:00,L7,,333.38,401.56
2001-08-15 22:00:14+00:00,L7,328.43,325.64,389.48
2001-08-31 22:00:05+00:00,L7,310.51,302.33,321.03
2001-09-07 22:06:11+00:00,L7,310.65,304.44,318.08
2001-10-02 21:59:40+00:00,L7,293.40,294.16,317.57
2001-11-19 21:59:56+00:00,L7,316.03,306.65,324.72
2001-11-26 22:06:09+00:00,L7,317.38,306.50,335.93
2001-12-12 22:06:14+00:00,L7,301.27,287.49,330.34
2001-12-28 22:06:14+00:00,L7,,,324.78
2002-01-22 22:00:16+00:00,L7,340.36,329.30,376.15
2002-01-29 22:06:21+00:00,L7,309.13,294.99,318.68
2002-02-14 22:06:29+00:00,L7,311.27,,
2002-02-23 22:00:19+00:00,L7,336.89,322.68,373.23
2002-03-27 22:00:13+00:00,L7,307.95,303.48,316.79
2002-04-12 22:00:13+00:00,L7,310.57,305.00,323.00
2002-04-28 22:00:14+00:00,L7,311.67,304.27,308.50
2002-06-15 21:59:55+00:00,L7,311.36,304.08,317.54
2002-06-22 22:06:03+00:00,L7,314.16,308.93,322.56
