,dates,jap0052-0000,jap0052-0001,jap0052-0002,jap0052-0003,jap0052-0004,jap0052-0005,jap0052-0006,jap0052-0007,jap0052-0008,jap0052-0009,jap0052-0010,jap0052-0011,jap0052-0012,jap0052-0013,jap0052-0014,jap0052-0015,jap0052-0016,jap0052-0017,jap0052-0018,jap0052-0019,jap0052-0020,jap0052-0021,jap0052-0022,jap0052-0023,jap0052-0024,jap0052-0025,jap0052-0026,jap0052-0027,jap0052-0028,jap0052-0029,jap0052-0030,jap0052-0031,jap0052-0032
0,1984-06-13 00:42:30+00:00,,,,,,,,-8.63260207721054,,,,121.88859304255122,140.67991200155234,140.11763545162424,131.15371197660514,121.46439679670074,111.80804866482926,107.14161973381694,111.0478123410302,107.20619935992974,99.63199068586445,103.28784933761489,108.02760887122794,110.87912242856333,113.41770048453422,111.30005864706786,112.06450644103114,104.33114157051138,105.47901653159344,93.9342606648177,88.01024613039853,75.0908028801804,74.95705974860941
1,1984-07-31 00:43:06+00:00,,,,,,,,14.422607758962197,,,146.05239343197084,149.68617797197825,140.9820019710309,137.94463798560895,129.77560630858463,126.8400050090742,124.68326311328819,113.61537297712586,106.42750616969683,,114.78583034482097,106.81380915040559,110.47621480942682,114.3955444152053,122.85520123801815,115.05382816640804,114.46769322052715,109.84612098814269,109.79235557009154,110.36742459775787,110.49229751719037,102.13249522347567,98.9611494887991
2,1984-12-22 00:43:59+00:00,,,,,24.35953371901006,14.057931911944106,18.063105171585374,12.331106956955662,12.274157194315867,21.6462165708605,123.85626275424704,150.65325679043713,163.27777657360886,153.91740830539774,149.65117351843276,145.42995203168138,143.39172031702336,128.45660015350057,130.42736233958217,135.3716137207262,133.72495020184576,133.40095430461125,140.4376330077859,139.39688096763138,142.82061018243536,134.33826459963132,136.84299520926677,138.8087302095073,128.1280733115405,121.21103954435101,112.83522234763633,99.79049976811132,97.81875239612452
3,1985-01-07 00:44:31+00:00,,,,,7.198799758173343,-2.182809194798861,4.762141672365287,-4.182133848091949,-17.215467198186232,-18.513724628867205,,,,,,,,,,,,,,147.3203277389096,,,,,,,,,
4,1985-06-16 00:44:19+00:00,130.0044974267223,144.09482835484565,142.88714437290042,148.15712492222445,145.23720609709116,148.09243852188163,147.9334664825529,169.1123944463903,163.92593919362255,164.48675313989702,166.28712676031654,160.8832334039904,149.18022091040945,142.293174593161,137.0088902596011,129.08168502378297,126.65896362046456,123.15147276164578,115.68637523476332,113.98302469120236,123.56982847358813,126.00478536697258,123.48692121366963,117.80556750120982,126.51626789539289,135.05554652922257,133.50892248721888,128.86788403121787,121.7086176854072,120.14065791984027,119.1388988384932,119.22996605962571,117.39868669588806
5,1985-08-19 00:43:51+00:00,142.70398105964335,152.6848870185243,157.2585392546448,131.37606887339683,159.85403245213453,168.77212539137577,172.1280990797088,176.94660856199727,180.0839722304409,172.2244501595708,163.00219036510887,160.84946274508525,149.830290611443,135.48292823790655,130.53460260551924,131.58645992772315,133.66635894806797,127.57737168500685,129.46075083462628,131.95277313303941,130.0583980227299,129.33063042094292,133.70234643895515,140.2537856970424,143.0188731757361,142.14141649260185,140.95335315135875,140.5552726840711,136.39271741433524,129.95270032058366,126.66877164942055,111.38897800311199,112.13627309434617
6,1985-09-27 00:49:10+00:00,152.07183298714807,154.88567307416494,152.79790088027306,156.81488071621726,154.67585054177886,180.29052375322038,174.7734037134424,182.48317992136816,185.61665411716456,188.3569374051715,179.60977227411283,166.83125832719418,154.5178034917442,149.72259985418276,141.44379996732357,138.39687519370696,138.21058946706938,131.75002631634828,134.19649765436372,136.91282462350733,135.89213211957403,137.40777728414417,137.03896593923952,146.0592902407129,139.78983857316524,142.09992927637094,142.55440838032604,141.93357188294274,139.6788062099896,135.11531771327984,131.39736135533417,127.37458959866942,128.3818568121327
7,1985-10-29 00:48:48+00:00,149.37276023616909,152.9873714453574,152.10092704510672,160.50888792848923,187.51873944812127,204.16448757119633,212.7791228943447,207.47819971753609,193.680967098055,187.23053482740892,175.34079155430385,171.58066277373507,160.46938417532394,152.9476406048577,149.46230780891426,146.35299771515253,144.9563549382121,142.4503780992937,141.75497128153518,142.41637882695,139.00825674131116,145.48829154501394,147.57874841193296,148.52828261613143,147.30972343309014,146.59366197208615,144.66580537298833,145.63055742954703,139.67694801746586,136.99647036465225,129.0761994489712,127.53577823859395,130.12742176604326
8,1986-02-18 00:46:38+00:00,135.7225701957545,137.57047867936225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-06-26 00:43:25+00:00,135.91895683084928,125.70602532824503,,,,162.856906674042,159.84018270864826,162.34104418175008,155.1686478698408,140.01326417639646,140.20506936957617,129.86309059966328,125.58363374512136,118.14478221262735,123.20922028550669,122.72197824139295,118.97600182834898,103.56304607346037,103.55159823199881,,,,108.57180575761247,105.58125035413454,113.64556822055498,118.36798517806879,122.57419392106493,118.18544355895104,104.14231975481596,100.98475631323511,98.92503259200707,101.94741546631893,99.93793478232777
