,dates,jap0052-0000,jap0052-0001,jap0052-0002,jap0052-0003,jap0052-0004,jap0052-0005,jap0052-0006,jap0052-0007,jap0052-0008,jap0052-0009,jap0052-0010,jap0052-0011,jap0052-0012,jap0052-0013,jap0052-0014,jap0052-0015,jap0052-0016,jap0052-0017,jap0052-0018,jap0052-0019,jap0052-0020,jap0052-0021,jap0052-0022,jap0052-0023,jap0052-0024,jap0052-0025,jap0052-0026,jap0052-0027,jap0052-0028,jap0052-0029,jap0052-0030,jap0052-0031,jap0052-0032
0,1984-06-13 00:42:30+00:00,,,,,,,,-2.436422440878962,,,,128.21122532452222,148.42513654696683,146.85261331720204,139.75951702706567,128.5055100198048,116.6488140057133,113.09948476875115,117.782790206608,113.40237899626132,106.36696855144226,111.03307388302936,115.4040132001941,115.1820249537936,118.75923465378558,117.49623828339944,118.79948430660895,111.70754589947754,111.93337031943884,100.13044030114928,94.46459991824392,80.08772194173812,80.48936299533403
1,1984-07-31 00:43:06+00:00,,,,,,,,19.197642156905015,,,150.643772660762,154.55866205151173,146.95079496845943,143.1348927659816,136.40759852794966,132.26618046128195,128.41375873668102,118.20675220591703,111.61776095006945,,119.97608512519359,112.78260214783411,116.16077956888256,117.71154052488781,126.97161020176196,119.82886256435086,119.65794800089978,115.53068574759843,114.76634973461532,115.1424589957007,115.46629168171414,105.98332941536503,103.22457305839089
2,1984-12-22 00:43:59+00:00,,,,,23.275725266666676,13.039808820348808,16.71918269067958,10.987184476049869,10.674249478951827,20.712937070231476,122.56402959952993,149.2819073201251,161.5978734724766,152.45662300006535,147.7846145171747,143.90276739428845,142.3417808788157,127.16436699878346,128.96657703424978,134.0276912398204,132.26416489651336,131.721051203479,138.83772529242185,138.46360146700235,141.66205631958553,132.9943421187255,135.38220990393438,137.20882249414325,126.72815406059696,119.86711706344522,111.43530309669279,98.70669131576794,96.6188216096015
3,1985-01-07 00:44:31+00:00,,,,,6.414063372146975,-2.919985799853934,3.7890685536925903,-5.155206966764645,-18.37388757755849,-19.18946985016769,,,,,,,,,,,,,,146.64458251760914,,,,,,,,,
4,1985-06-16 00:44:19+00:00,135.25221897594594,151.7645752344802,150.55689125253497,151.84996601241886,148.45355156274437,151.11385395931342,151.92173485996284,173.10066282380026,168.6738777381582,167.25638395754282,170.1220002001338,164.9528950135924,154.1655563821719,146.6282489164327,142.5481518948927,133.61380817993066,129.77479829031608,126.98634620146305,120.02144955803502,117.97129306861231,127.90490279685983,130.99012083873504,128.2348597582053,120.57519831885563,129.9544302897118,139.04381490663252,137.84399681049058,133.61582257575353,125.86306391187591,124.12892629725022,123.29334506496191,122.4463115252789,120.9596406042898
5,1985-08-19 00:43:51+00:00,147.99342313565512,160.41561005269534,164.98926228881584,135.0982688528125,163.09594856323852,171.8175617381704,176.1480750574777,180.9665845397662,184.86965791826105,175.01610014413257,166.8675518821944,164.9514790489311,154.85526058365417,139.85246734417714,136.11790257464276,136.15461444791512,136.80696518069993,131.44273320209237,133.83028994089688,135.97274911080834,134.4279371290005,134.3556003931541,138.4880321267753,143.04543568160415,146.48436970829553,146.16139247037077,145.32289225762935,145.34095837189125,140.5801923911779,133.97267629835258,130.8562466262632,114.63089411421596,115.72553736021129
6,1985-09-27 00:49:10+00:00,156.85238213816208,161.87262952564697,159.7848573317551,160.17897085952342,157.60586453756164,183.04296114319817,178.40662106821307,186.11639727613883,189.94191287284391,190.8800050126511,183.10325049985386,170.53862297491935,159.0593251852075,153.67174915284653,146.4899351822828,142.5255312786736,141.04904052548397,135.2435045420893,138.1456469530275,140.546041978278,139.8412814182378,141.9492989776075,141.36422469491887,148.58235784819252,142.92192249969168,145.7331466311416,146.5035576789898,146.2588306386221,143.46340762120903,138.7485350680505,135.1819627665536,130.3046035944522,131.62580087889222
7,1985-10-29 00:48:48+00:00,151.392152119624,155.93879035194536,155.05234595169466,161.92994147610565,188.75643124765816,205.32716774651885,214.31386072577044,209.01293754896182,195.50803594499038,188.29632498812123,176.81650100759782,173.146721785394,162.38780646460611,154.61583389988567,151.59388813033888,148.0970179781363,146.15536886901344,143.92608755258766,143.42316457656315,143.95111665837572,140.67645003633913,147.4067138342961,149.40581725886835,149.59407277684375,148.6327732877675,148.12839980351188,146.3339986680163,147.45762627648242,141.27563325853433,138.53120819607798,130.67488469003968,128.77347003813082,131.4977234012448
8,1986-02-18 00:46:38+00:00,132.75086701301055,133.2272201815057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-06-26 00:43:25+00:00,139.81260349531178,131.3967396839979,,,,165.0987032384295,162.79935417363976,165.30021564674158,158.69147104244973,142.06824436041833,143.0504265474526,132.88265331904236,129.28259807636073,121.36127293544419,127.31918065355043,126.08467308797418,121.28785453537358,106.40840325133681,106.76808895481565,,,,112.09462893022139,107.63623053815641,116.19657810416834,121.32715664306028,125.79068464388178,121.70826673155996,107.22479003084877,103.9439277782266,102.00750286803988,104.33384406711852,102.58005216178447
10,1986-07-28 00:42:19+00:00,142.82743854910333,147.15760786236189,150.44316893382884,140.68300103255632,160.98093442671671,168.12743312062577,167.39135461815778,172.95820375254877,172.96653786956614,168.92903819094653,155.41096119987265,139.12793120423265,133.060983830935,127.72776973598268,121.14134767835694,123.54423271837653,115.42688249826476,108.12219859311492,109.37847000587381,113.65341999028738,117.35166604655866,121.73746813456083,121.2704136616432,119.1580400710439,121.3304973416952,127.65697802085432,135.41368068080226,134.48589060000174,117.1568099183902,108.46005044553132,102.40379344539272,106.30233222320865,106.46695811953592
11,1986-09-23 00:34:09+00:00,,,,,,,-3.067546323872274,170.28801396754682,173.38262974480688,161.9309162438437,156.75559971193664,145.03082055583496,133.62189997126976,124.93625109261043,122.64274284598474,122.45599937157263,116.35250204943154,107.36096250168404,108.63010397319024,109.41210878243069,116.39188721265268,121.6804597066803,117.85989900008929,110.04390113400558,111.06764418694223,117.07178159521095,124.17974478969057,122.27643546919268,120.23139268162372,114.80832481654565,106.01016356439717,114.3954434101293,117.0751696690221
