,dates,usa_CA_0021-0000,usa_CA_0021-0001,usa_CA_0021-0002,usa_CA_0021-0003,usa_CA_0021-0004,usa_CA_0021-0005,usa_CA_0021-0006,usa_CA_0021-0007,usa_CA_0021-0008,usa_CA_0021-0009,usa_CA_0021-0010,usa_CA_0021-0011,usa_CA_0021-0012,usa_CA_0021-0013,usa_CA_0021-0014,usa_CA_0021-0015,usa_CA_0021-0016,usa_CA_0021-0017,usa_CA_0021-0018,usa_CA_0021-0019,usa_CA_0021-0020,usa_CA_0021-0021,usa_CA_0021-0022,usa_CA_0021-0023,usa_CA_0021-0024,usa_CA_0021-0025,usa_CA_0021-0026,usa_CA_0021-0027,usa_CA_0021-0028,usa_CA_0021-0029,usa_CA_0021-0030,usa_CA_0021-0031,usa_CA_0021-0032,usa_CA_0021-0033,usa_CA_0021-0034,usa_CA_0021-0035,usa_CA_0021-0036,usa_CA_0021-0037,usa_CA_0021-0038,usa_CA_0021-0039,usa_CA_0021-0040,usa_CA_0021-0041,usa_CA_0021-0042,usa_CA_0021-0043,usa_CA_0021-0044,usa_CA_0021-0045,usa_CA_0021-0046,usa_CA_0021-0047,usa_CA_0021-0048,usa_CA_0021-0049,usa_CA_0021-0050,usa_CA_0021-0051,usa_CA_0021-0052,usa_CA_0021-0053,usa_CA_0021-0054,usa_CA_0021-0055,usa_CA_0021-0056,usa_CA_0021-0057,usa_CA_0021-0058,usa_CA_0021-0059,usa_CA_0021-0060,usa_CA_0021-0061,usa_CA_0021-0062,usa_CA_0021-0063,usa_CA_0021-0064,usa_CA_0021-0065,usa_CA_0021-0066,usa_CA_0021-0067,usa_CA_0021-0068,usa_CA_0021-0069,usa_CA_0021-0070,usa_CA_0021-0071,usa_CA_0021-0072,usa_CA_0021-0073,usa_CA_0021-0074,usa_CA_0021-0075,usa_CA_0021-0076,usa_CA_0021-0077,usa_CA_0021-0078,usa_CA_0021-0079,usa_CA_0021-0080,usa_CA_0021-0081,usa_CA_0021-0082,usa_CA_0021-0083,usa_CA_0021-0084,usa_CA_0021-0085,usa_CA_0021-0086,usa_CA_0021-0087,usa_CA_0021-0088,usa_CA_0021-0089,usa_CA_0021-0090,usa_CA_0021-0091,usa_CA_0021-0092,usa_CA_0021-0093,usa_CA_0021-0094,usa_CA_0021-0095,usa_CA_0021-0096,usa_CA_0021-0097,usa_CA_0021-0098,usa_CA_0021-0099,usa_CA_0021-0100,usa_CA_0021-0101,usa_CA_0021-0102,usa_CA_0021-0103,usa_CA_0021-0104,usa_CA_0021-0105,usa_CA_0021-0106,usa_CA_0021-0107,usa_CA_0021-0108,usa_CA_0021-0109,usa_CA_0021-0110,usa_CA_0021-0111,usa_CA_0021-0112,usa_CA_0021-0113,usa_CA_0021-0114,usa_CA_0021-0115,usa_CA_0021-0116,usa_CA_0021-0117,usa_CA_0021-0118,usa_CA_0021-0119,usa_CA_0021-0120,usa_CA_0021-0121,usa_CA_0021-0122,usa_CA_0021-0123,usa_CA_0021-0124,usa_CA_0021-0125,usa_CA_0021-0126,usa_CA_0021-0127,usa_CA_0021-0128,usa_CA_0021-0129,usa_CA_0021-0130,usa_CA_0021-0131,usa_CA_0021-0132,usa_CA_0021-0133,usa_CA_0021-0134,usa_CA_0021-0135,usa_CA_0021-0136,usa_CA_0021-0137,usa_CA_0021-0138,usa_CA_0021-0139,usa_CA_0021-0140,usa_CA_0021-0141,usa_CA_0021-0142,usa_CA_0021-0143,usa_CA_0021-0144,usa_CA_0021-0145,usa_CA_0021-0146,usa_CA_0021-0147,usa_CA_0021-0148,usa_CA_0021-0149,usa_CA_0021-0150,usa_CA_0021-0151,usa_CA_0021-0152
0,1984-03-23 17:50:13+00:00,258.4507317171529,255.56187536406804,246.56309565974314,240.90912225340662,247.3315273418655,239.59806796342164,234.40061875263385,234.5343458712996,247.3918026499594,245.90843128599795,246.50562596843946,241.48922838483185,232.4688123074202,221.90593297740747,220.0996462907217,225.36570439578918,220.6228854064273,226.4473696727405,238.61577263832567,230.1554323369797,224.48292368570048,217.7802655633717,217.17135149845,219.15211828779834,213.50768770993292,205.10381739362333,228.06033745037467,237.73871929979532,245.89049762110915,235.48284115784384,230.24363125574348,220.62195768412118,219.87876328251056,221.1567381481001,227.56684400671782,227.9901684796127,221.46843181862585,227.03994442856782,226.98039030898227,217.33664953520793,221.91905198592636,204.2658428985872,198.39251882348964,205.1534744704452,202.73808376714416,190.20860494902195,206.8770082284571,205.09626262448162,210.10626238366478,207.15576241006454,210.5870051010354,219.7555062041459,233.8614626120472,239.10151683299262,235.53674441363046,238.85436645919089,253.81695411713855,248.06536252570666,246.01990517179107,238.577331642903,249.41382416851303,243.97749571629296,241.41070948500987,287.3717996349395,286.53608220581737,273.8541975728657,277.6401039634994,263.24314624327843,264.16047125682974,265.34837959549014,255.12009812913914,265.19219498986297,272.3187209947141,292.46948689493234,286.05911168028575,284.0232946622252,281.12808934932275,266.7834384529126,259.47695588632325,259.4174916833491,272.41297142214154,283.31865278686575,291.5860881918675,292.88016962247946,287.66417231690843,276.21933844310297,274.67913393188434,268.18445969955246,259.57769264937133,243.86506064034182,236.78916203038395,227.37431316138796,238.4559156123227,235.3697951466293,222.60862008058226,225.3396769909776,228.13965656704596,234.563360768555,236.8979892091955,240.95247444830704,231.83702420071592,,322.08703976695443,282.9024311291334,263.3908681544142,243.9325637725031,228.3896819472289,218.69781781710105,256.94483741951547,250.47840380569934,249.85830403876076,240.0158500679705,242.1160034153276,237.33401989214784,243.41915580677744,232.909926961181,216.30995784471662,216.57413238282155,232.13362175748952,236.01339024805037,219.7167069840797,215.99516562455756,208.41027293307974,201.5609836000371,205.11149705338457,205.79257400666864,206.35698144863943,201.67092726751164,201.24692046985996,197.9905047661924,196.2645871492849,199.68845691514167,201.79029449003758,205.4013696487221,218.6140111351217,224.26219855537028,225.08353290859395,231.53918254146737,224.94045983302263,218.77430905175504,219.53363250543796,221.19939424859388,218.89431437526426,209.91691456094424,210.43549016724194,221.16495757221008,221.92119684291288,216.3364596253283,232.40115718253372,229.30229391105775,222.40435677552844,209.94824684200165,198.16166166141858
1,1984-04-27 17:55:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.85139597365963,251.02556847708294,256.96674327965917,278.5948548199766,277.369961879625,272.3752302384938,260.6915824098067,265.1668453059183,265.60775360122454,242.16548763945428,231.28811867587962,216.96119210524313,220.20928905061027,222.17769618758336,220.85586021575338,207.61028629518526,200.3765375895482,209.4293782613807,214.67830726421755,217.47142220362667,222.73129621155914,208.53625903560615,,305.00059736183323,266.02644069563166,247.72279854025996,222.79870695870795,223.04520401827855,209.25915756521155,229.80343755750715,230.440366572989,235.63617563641688,229.25719308370094,229.99484396343448,231.3222861627557,237.44382189556993,228.31969151966936,210.40596145517446,210.97662494660767,216.46222320972916,208.586710540013,199.67078492802324,191.62950950862506,189.55086492873437,185.5770404642858,184.76773491097367,194.64547851418808,195.28912943122924,186.30959382319787,187.29188158223621,185.04216156199146,186.68288715358224,190.04441335761067,193.51201254032785,202.9740792745139,209.0372747120863,209.01817415487264,212.2973064141661,216.92845045237397,209.71091670102274,204.3739637632423,210.62913344813506,211.3123612956993,199.71983937639212,193.92866805105746,194.54213810689356,200.63117478191248,200.03814182620215,206.4018898103126,202.2423540619769,205.91925562083787,205.39649207090895,191.50815997537137,184.89613548099683
2,1984-05-06 17:49:52+00:00,257.5091880563259,254.82894151984848,250.06143930076274,243.2891978794092,239.43316986606627,242.62948983000342,237.35178485403696,245.3296876209509,244.56633795572594,244.72354543465713,236.16710137487027,233.50982845739927,220.50146654796384,212.16435125184879,213.33304700341233,213.2166925525549,209.13075414689376,221.0118149628038,231.83763986231264,225.2553892096828,215.08763445348345,210.35008506303677,219.82879415317484,215.0199373277943,213.79961921234414,205.01994585331474,229.37596237292158,236.69521620810633,231.3203477208869,226.99093506150018,223.67146749853075,212.71897661886237,216.8313275660471,210.1118718885404,226.74774060526906,217.4984436225517,218.62533149993197,227.63543677497876,226.86798076438225,219.31735997652842,221.31277868519322,197.90602129445983,197.5503732287824,199.69189263467183,198.87143107564765,198.38815024633075,200.54091562006977,203.1047162928797,206.3438096079131,205.22624099703307,208.15716900078547,219.17381162234636,228.81959663623599,235.78822727516354,233.37468511126832,247.14375979732336,246.32190596524728,247.34105483766768,239.81173732163165,240.9642929110447,242.20757091894103,249.135232294476,244.36013862241487,287.6778516524705,277.8743844486962,271.8108467082496,272.92443390650067,259.7589540929065,266.14583587546826,266.80395576426565,266.03648740117853,261.85565671042974,274.16983326058886,290.5681874367305,283.03866470388766,280.6173997581197,275.9693532047969,264.577466530663,265.9353635299568,259.45235814131615,270.5230638558039,283.95859128528525,291.85161869881415,293.13064353080756,289.86718434677914,279.6080088909383,270.1305681652977,274.73036573919126,259.22365095572803,242.4910645368066,231.8316012702031,231.73672392165392,232.57565691627553,235.51737110347761,219.36962963516555,216.40565910487737,222.27244949094546,225.15288281572685,232.5292920064959,231.58097782013,224.62778120592765,,326.4651090894182,285.08914851849465,262.0495683346153,242.4884445872326,225.88632119154738,217.5427841756802,252.25343373879267,251.6471325726436,253.53405982222736,244.32272194982852,257.6278508034834,254.70627236485936,249.78379146081323,232.99891887380412,223.08703218113322,221.8336699143352,226.18091396325724,227.99560819525232,211.28817149138166,203.6754627252669,198.61442995004117,201.1735936199587,201.4604234001826,208.4305831803664,209.7519211109651,190.43284739171025,198.61204804961153,200.03063465596853,196.28457605074317,199.44315571722018,205.027375855369,214.15268159479336,218.97433010983684,219.70604639338742,224.1770247382525,238.97606643459235,231.25529061131303,221.98255803361104,219.3724127443303,218.72181031483197,210.24485266155608,206.95591671246683,208.4907878175993,210.85430433866085,213.27234199890415,208.63531105375506,212.75343240272807,211.98119172179125,214.80652742662534,206.94075608370224,204.5324668135305
3,1984-06-07 17:50:43+00:00,255.53013631741325,249.5584275630326,243.00660330232984,246.3276141005952,248.0464016024971,250.10906994190202,242.38791051655676,250.745733292813,247.71405997714476,248.50963190170017,242.13899118042752,239.10739548382173,225.1456819206815,217.699567474638,214.57110006110105,219.1370474246981,221.3773403028622,220.60104500709213,233.98931946501335,221.01959480866788,216.60445026665303,214.91491468128186,220.53394751543232,215.2474075831088,223.93896847218346,219.29806142670273,226.46108465952852,236.8824487787934,244.97979605153745,237.02680206071625,234.7311021008957,224.8166132779524,231.18227460483516,227.40118700606877,229.2953607084773,225.33879512324245,225.42528232782416,224.34435722838737,217.19457631673612,213.5809966553597,218.29506797743562,201.47920983141813,206.4257352946457,210.2825686809398,211.31448022494985,206.18226273774033,202.19875128896035,207.03592339922778,208.09043295403376,207.04521596601495,212.94160569958606,224.15621564439567,236.51742922506588,241.0935772197049,238.1297801375233,247.55242405623014,240.59014861334475,242.16824074075055,233.54363863149405,237.53637019450196,242.08687486659687,254.5732486652749,244.02010077427693,290.2957657487399,285.54287260093275,282.4325364461637,283.15793703691315,273.24888883483527,275.60700809975975,276.30072855383,268.62362963004415,260.1458870082378,273.1268537721004,281.4030302604616,281.69399711207086,277.9175402684366,283.29087814625257,275.9148499766077,275.9734038639938,261.47013334383837,269.58601342233453,275.95787994650425,287.98517360416855,292.35443043055466,291.0304827863364,284.5273103259556,280.6608458716138,281.5171830005105,260.78173564995075,251.73378489552695,236.92083501358977,233.02047722340018,234.6494966798609,237.18866122773036,233.26247528256428,227.51610891114478,231.2507057336345,232.56098604406725,237.80890190420553,237.36959571489655,227.46516188263865,,323.7034492218802,287.02707415924476,266.10451712612917,244.56749742968753,227.3463612327352,,260.40078361133993,248.60619842365958,250.2029084020204,249.95312662166873,246.70302786800755,240.7449447617286,250.78577137089124,242.61284875577638,233.5857020695943,230.1305759094863,235.43540142814132,231.54693298272576,222.14105817761447,214.80612404018677,206.91682944380216,204.71439639057172,201.12844905846777,209.20532951341846,209.4019822309781,205.15168425319723,201.57638075519486,201.21257629330415,200.22806760436802,201.55138915592704,207.09082261321532,219.93598978764282,222.52283220379155,229.63640075717444,228.1786747666036,233.68891703311812,227.29359465903363,220.45561431812567,222.81772342372585,223.1156832967598,217.79577274765808,212.78792654541832,213.25412131679877,216.21009509772412,211.75082596367093,223.0782301379254,217.83595587811638,227.9615822013783,221.70596270808082,211.3010481417013,204.40865303721552
4,1984-06-23 17:50:58+00:00,252.4242304205473,250.3162086824134,241.1812784764016,240.53374852349054,239.33149932123075,241.4025907796767,236.16588008329396,242.22866833819324,245.48745515080014,238.85646220839953,236.54384036596826,229.72487126967627,222.56150679113392,214.0835749672602,210.87019282369016,212.19472709050402,217.67781862933703,218.9557902197419,232.53109075674774,223.01758881571726,213.44067741234244,206.7034172312404,208.55161976402294,214.60874480722043,213.82375445390076,216.26744340601832,222.0787191528217,231.40076817431728,235.49188776457942,227.22563035041696,219.95225047040907,217.67431927084118,215.79478550155008,217.8885330951373,214.44707310748612,212.7161939895622,217.3657662128258,224.98188898452844,213.47472272005393,209.9056065346527,209.22471039027047,198.56410463320367,196.08856094755012,202.38520906605328,196.87477617434462,201.0509219065724,195.5125537983032,202.1861417258084,194.18749269011155,198.97752488661231,199.2126006803942,212.47243624569262,226.63283906104317,230.53830819332904,229.66599616956202,238.096006880294,241.71259626589784,234.8593714343996,230.28749437825152,228.28693206604902,238.52022754175175,246.9142817532719,230.0940179506033,288.36271117272224,267.29154276214,270.4893550529432,270.8051569832476,265.95680665121915,263.63043338336155,265.48733874840286,260.1879414125406,256.4077886984925,264.31286562249585,271.8254791793301,263.72773457209155,265.21607497572893,271.611454564939,267.73742580897414,263.5735437807542,247.79016554789501,259.30312176411724,272.3086341101827,283.4221761374465,287.749133304192,284.2640590287042,274.7882280717989,272.39450985631936,271.03245778435144,258.6780957099976,240.10209993919045,221.13371191724485,220.28436172406052,217.84173927326285,224.72052461093568,214.80243349248082,213.40844587543492,215.0930312328051,214.24412200872183,222.02790768344371,223.18783521446704,216.59007192609835,,316.88720930068257,279.28352657553336,266.00493558290395,230.82614496861572,228.7078029495297,220.59444988706628,232.9181266993109,240.0616495526121,245.44050307840584,241.7589032257976,242.75753040288544,241.20418927021308,250.19006894194825,240.2708714738951,231.25216371020733,222.18310092842904,222.59515348134593,220.0995067673822,210.98796258184038,203.54581523867307,197.94569110023343,190.7247436431311,194.0006089304772,202.25146487480976,202.61299555955014,189.77732183135828,191.94872540872092,193.73728322631501,189.43525287534592,200.19463129552173,205.1300451060353,210.60344858686585,213.5263168020656,210.03077685213495,224.47694103925573,230.2317799593294,217.76263159957853,216.53469138472352,218.5032851193132,212.66342647275357,204.3600736237592,199.0828117537216,200.88218667608507,206.93202053783477,210.9935836389636,210.41440219391637,213.0913238228485,215.18923780210673,214.3578023915125,204.10010445393502,197.47513873651206
5,1984-08-26 17:52:34+00:00,230.280716204282,231.3567350042714,228.69819789256013,224.466496028123,223.16399761504326,222.17782548248155,221.25923529680253,218.8944152214459,224.4542966958979,217.33710334280966,216.04710216590703,206.82799723154906,209.9404599623928,198.44099460412272,202.3750453873518,199.40723448255147,196.3018492686618,193.78292639374342,212.3815421750703,207.06752363344833,197.55077490898168,194.84561053466325,194.6833587636487,192.77975559539718,196.2048839452185,195.29189959551644,195.77939352410806,208.42957401241938,213.49389717493443,206.45327392114615,190.7237219839439,195.46145115553463,198.00316971858516,203.62326001133903,198.5353037208244,201.7825533605757,193.55946178507457,199.02400486989407,181.8069018317962,186.5740646755587,187.8281629032578,173.14952688375615,177.18834039182047,187.98037021966852,187.3502510533563,178.54888421926006,181.18433948931488,183.7281228154896,197.2277725949146,183.14023651913874,181.54214541477398,,,,,,,,213.23537265654403,202.82428825048243,221.28824248956278,238.49227594838192,229.14824158818982,276.52828770652786,263.9183639168725,268.01690062719746,248.30280831910034,247.8076948420035,241.22858266837446,250.77752831766927,245.16637893271735,246.4717402694219,246.00963666530126,253.2054967005803,243.74985934250222,247.0541340590799,256.31706100862266,257.892105190596,252.05986079693298,233.98212167860163,236.79625500414497,251.2783792124552,265.01505986249543,269.70047546140904,269.89706021738914,261.153587315315,253.13188430053808,256.8518085576069,250.39613017342785,230.85338310387678,208.9823331937834,208.8014973634562,201.6653822869533,208.13384904261693,192.5690309483868,190.81529121944504,191.71867082459795,195.43658035062091,202.3932965497609,200.05089251232806,186.26229638736527,,289.4658355013895,257.6526981561951,240.1585670403391,218.22613606738892,208.9029246327351,198.39039088200508,206.598746231804,209.8051534617919,215.54824004118817,210.22969715539725,207.66970803373215,197.36750386070904,210.13725201485195,221.04492050751097,221.69496141522663,218.46277664568234,209.66385120973274,210.03028032754435,214.74448345718446,209.3717741643533,201.46833053709167,201.74919357944015,198.76934433672093,203.16579917194042,194.8855660724077,183.73923676230035,183.03556296011692,177.2567207745132,181.7781419260799,184.90570652097108,191.1913995426462,195.40936445907235,202.23236254201186,201.44900812377114,209.02104121747385,216.05008142646545,211.50703496902827,202.7391014029688,208.59140189990097,197.76244948508594,195.7545661683129,185.97322764601924,183.93131474199606,194.00789114384202,195.3256144505839,198.16868413564896,195.60686903687565,197.0490753736141,197.1378309623115,189.65530231615003,179.88900965680483
6,1984-10-13 17:52:38+00:00,240.14453686001627,233.12439499604093,229.40487369413364,229.24948878647226,232.62657110937351,229.15849427893548,227.70121561906805,232.46945617205301,230.23821155806775,226.02192581940176,220.24931324715283,215.4923583024697,209.79018347726185,200.92668390818295,200.75489004356524,202.96650729132898,201.5772889075418,203.85878025181557,215.49389039670268,212.0487965234928,203.46913840285544,207.59668425697132,200.99883416536653,204.21949630934188,213.2535073717919,202.50591572161096,204.2959027287048,204.65529035843156,216.75060397441518,202.92108207209714,201.22981252849803,196.91019043413542,199.24222747345075,195.9824189211448,201.8495390851345,200.1270473681929,201.24897678294172,195.27095866647488,196.82230991910097,191.02827135037742,193.92210559209576,183.12193766247808,184.39044469945674,187.67803703758483,189.08198866054047,186.754535736816,183.00206626724741,184.11937670662167,186.0570042141629,180.14305007736652,184.62141539804958,196.70405710941696,219.40845041990866,220.76498466077422,219.6736591635805,221.89936980886884,223.91502806095406,225.73121023928002,218.16323265058654,218.47638418984718,223.63199755104117,228.17681544816583,232.8542616666669,288.3918938889106,265.32360572569297,280.6904960813524,258.5720277904223,251.57982672181316,245.4404247320967,255.30203882918158,251.3389927062756,241.985089462034,243.39405658379474,249.21744963657218,242.1673380255797,251.95061078963292,252.8735013834963,254.6677531790797,251.62799035898297,232.01835224792345,239.56764095475518,246.5774656793538,258.2891481972544,263.90188674492674,268.23793415189346,267.7506031111301,270.8691589336603,266.4695551242289,262.8282587472827,234.8409318047975,204.37331981663297,203.38491178779284,207.75300418267184,204.41786006647698,201.54286569330304,198.12246758220928,196.38662215452365,200.20143763476202,196.6699078976535,209.13355493253422,191.96982131817055,,292.95587762894525,270.64652993770744,257.3198920314656,230.4793457384165,219.81130261751787,209.13377441277885,204.48566266866203,210.435482181429,212.20672014007113,210.84029213033944,213.62214535321328,209.15425971357493,215.12145513375606,213.10149004714492,202.7696450669904,216.31510083599906,220.7617625875196,220.40002950848861,210.49531926787284,195.08355755824223,194.89415289498652,197.07580270075482,194.57639091385101,199.46916939370124,200.62027025797968,193.3317395619865,193.3675951963123,194.52245176002262,194.94358623399717,193.70185235357468,198.94273838489468,202.4844923134412,207.35265454313944,212.60720056907044,213.29180480203328,219.8686097933683,209.82684223628937,201.75108598749665,200.61794652464008,208.08289455300678,206.9539662587299,193.79558714025217,197.2648880333568,201.27961723471714,203.09179348812677,205.16169913710172,202.44072925532967,201.85273146343053,201.90361269101996,189.52702274509952,183.72328587026846
7,1984-12-16 17:52:39+00:00,248.56629841817278,247.96031158480884,238.20255539056745,235.8345676853105,237.39664013268737,240.12034270059596,235.665815363636,241.382945027935,239.3992635611871,237.3373487002209,230.19537668531643,223.8589050733927,213.27100199638352,205.939072017444,211.23628664997386,217.3700475676556,219.0636995039371,215.39119503238382,226.87511529677798,218.6551133724727,214.07832355036857,207.74981387348296,205.34883358798697,204.52028868207836,207.307954263738,201.03580767041046,207.5008699667168,210.8282007921004,220.34829927149912,214.49221553226178,212.16233935687308,201.38239352254817,203.61895995319531,210.5442996900137,215.68592690307895,209.040376477554,205.9580017586747,212.29290906319267,200.79778813400802,198.0885371926678,202.22696725714357,186.7099344702222,185.9703860754547,197.28036709523815,193.46303337207485,192.59890354696898,189.60056524595797,195.8779792802074,193.89613551449662,190.9904139343435,191.35792710672763,208.28160765279338,221.06642929353688,230.61293375542465,224.90403692812978,229.38989053441014,227.33833301142624,228.85486045061566,222.40554467608348,230.3252991241628,241.4973958736759,258.178838005706,260.6737036580166,280.5039225446488,280.32874560861103,271.78319235116777,267.69300576300657,255.41672623996516,256.7158844997787,261.1782107621342,264.4325174154321,254.32112908952575,262.30047402713586,269.7417345676903,259.0075287886075,261.5073149990135,260.95226576966854,252.23009441202936,259.31419358096275,243.55887139640274,254.05771956636693,263.83803381240585,271.83465838639245,,,,,,,,235.86189966587807,236.2090997108828,219.36018005995618,,204.605148201471,208.37474485095586,213.4502617077239,218.00730267176598,227.45842323473707,222.0935864636486,217.63824226596245,,296.36133832339635,261.29135516354756,238.56429207719975,225.40535812518561,204.44058786820108,190.43434920135684,178.92027220530395,210.678311117532,235.9874498841454,227.10320849610758,224.2976095364254,230.33542292344043,230.66468791250205,220.4226368951086,203.39389930538238,207.61798108268624,214.33353888308187,212.91938960996262,204.69075251523697,198.14198626547173,196.92818021870193,195.4101768861022,189.81005800110128,196.36734838379445,193.4645347027179,187.2083667368408,193.3893285954917,190.2328663041994,184.22781331008176,190.0012815328838,,,,,,,,,,,201.34474962612938,,,218.74387532627904,210.22843083578164,203.57725265251128,200.736989037277,203.31953393344187,208.8899635390983,189.15105374335454,186.9862748369271
8,1985-04-23 17:52:47+00:00,250.521432137905,249.07994147395084,243.1504481538388,232.33235812647789,235.2889180043298,236.5040709214317,238.23437132180183,241.22703663144293,245.7099248417038,241.4013214564951,238.91209371760596,233.75909683964755,224.73502796975845,216.15146803556567,215.2540989673222,218.5876944490695,213.2219913178985,211.30909408554984,223.70407901854892,222.49446484994928,209.90044998481076,205.87194741500343,203.18424687031688,213.90087250075425,209.19671244583418,209.56938569400106,209.91038158864552,222.67444229345392,223.25547995686165,222.2167474478676,219.86914077502877,215.44278441511807,211.7362469741605,216.45019237647904,210.88664664820735,212.41298642559644,208.27102287313608,214.20049040797642,206.67639801201403,203.32614200673967,203.85840959123357,187.89472039245743,193.9714530395689,204.99242501431144,208.0685835869674,199.8742460371431,198.24102691918543,197.34090185152502,200.40519086429796,195.79589865524602,206.32932373429534,213.94747662021626,234.75912503559948,240.11151573520274,245.27868163003768,249.66116904407158,254.0376493652605,252.83064793725538,251.4689037632274,254.79708770249567,270.4864766862658,275.70107998077555,267.5716038988253,250.55031858117934,253.879949970339,257.2165403721888,266.26243091963636,259.7056619156074,262.8836556703006,266.00129895389455,256.29847726634114,254.95458909266281,256.70885565748245,274.9761380268016,265.76316633400535,267.1432715611646,262.33721887080316,258.41998128694274,256.47406984933974,250.79689954396503,254.385526241714,269.09273660241774,277.80487745144626,277.425639618166,270.083149755516,259.39126658664617,251.52318428241728,258.9079657749063,255.1498951983152,240.95029529557038,224.3537076108061,221.60172112898516,224.42961360351512,217.37890481805823,205.02570353673036,212.67387708665032,216.84121158309938,227.00186196353962,228.36909027503316,236.1208475783758,217.0747588077952,,307.8389265026707,275.692159691039,255.96343097792413,232.26293263393066,222.85333624427557,221.75470448267504,233.80245427830158,241.03046269660626,247.35895905464196,244.30387013460705,234.1559045948049,235.1869399657565,237.65691589456048,228.6088164028136,223.2538276233244,220.21384292085926,225.75469580193783,226.45543077206514,212.41048760470494,209.1539033970855,202.26519889154977,194.98920450398504,193.99044107194223,200.6406697920496,192.07667551500282,183.73899112123527,191.25881170363996,188.2658163844111,189.86841454410416,192.31179779675534,199.6908056402531,207.8808398552576,204.47561693641543,205.66069614604154,212.6748822710526,220.29502207173186,210.0639547979874,202.53729643721718,204.31191335816487,203.2148962768617,203.07584420058626,199.91847156196275,203.85966743762245,206.30695472939362,207.18767410117854,211.18648720718323,208.31549787800384,217.6304017345725,212.48410870269456,196.91037560707787,188.69610774964585
9,1985-08-13 17:52:13+00:00,257.02951217868224,250.83377123557216,245.90631713121275,238.7026765755998,240.3140147055873,243.07866740560405,232.47629903234446,240.11592758545999,237.78068344070275,246.11553727433756,240.44339553370307,232.44947077958602,224.9190401629259,216.44458896841005,216.18750958585258,217.46467607303032,219.7112869398984,214.93835670673897,232.03819863315476,222.6972097795913,219.5137607750128,205.89749157313412,203.7132677179377,199.32740328514885,202.23228085343794,195.9816891880487,197.00021137183126,214.25546480074598,227.1488497867751,217.42341944053481,211.20437191624814,205.88482567400857,210.16468881374504,205.54782655718694,204.57309325849167,206.24618916225614,204.23193189044662,210.60968369373,206.90406540903552,201.83401176521775,205.0174971639661,197.7775709763586,196.49164293596,199.89549461086403,197.11500261751576,197.28497283222202,197.8683715521338,206.0758875064682,204.97676017208306,205.74107736922775,208.87664099174717,221.86793005509554,235.17674405920246,238.3115600231967,241.70828604955642,246.62236100693127,248.5729824634032,253.3730777818133,256.29743666714546,262.415680788846,268.61512387443815,282.0930252404819,271.95208322340386,250.50973762856552,246.23458725659341,248.49364273339302,256.6884641607651,260.25553172707123,258.46160769520327,262.9113724926584,264.3134100133292,256.66137819957703,265.52841596446456,264.8793006678009,262.0943317216372,261.99041983402765,268.3203177983187,266.4050122296964,257.122654592494,240.2130963665109,248.4808197240456,258.5551086951823,266.98528469876703,272.07459511626155,269.3489791163492,264.32127726498004,259.9975160549121,265.40396071378734,255.3044059713125,238.68833584553818,216.6652520400421,214.63981826029718,,,,,,,,,,,,,,,,,,,230.03449221670013,227.5947627140132,230.02826807892384,226.1114110905175,232.50317284657905,234.43758239330202,230.57543147431926,226.7997535057139,235.97500353481303,233.5918476631636,222.71916253981482,219.51908437934637,215.08731754267126,214.09106018872336,213.16885860923688,217.48138659075295,210.72142299936036,195.6268603478941,197.85580993505562,195.82006757559617,197.62024583069768,208.3440228145416,213.5588184528968,217.23184074180853,216.33015224557897,216.8553483006577,225.08181874632788,227.77850869917629,217.16536217658506,207.71913766785912,208.98115845195468,213.4691661400781,215.52336172374982,203.0392517121998,205.29109686134234,215.59712811287272,216.59656538581032,218.73812122567944,212.23821676094806,214.88642612398166,217.7620267669871,206.19623447968775,198.19494168324204
