,dates,mex0542-0000,mex0542-0001,mex0542-0002,mex0542-0003,mex0542-0004,mex0542-0005,mex0542-0006,mex0542-0007,mex0542-0008,mex0542-0009,mex0542-0010,mex0542-0011,mex0542-0012,mex0542-0013,mex0542-0014,mex0542-0015,mex0542-0016,mex0542-0017,mex0542-0018,mex0542-0019,mex0542-0020,mex0542-0021,mex0542-0022,mex0542-0023,mex0542-0024,mex0542-0025,mex0542-0026,mex0542-0027,mex0542-0028,mex0542-0029,mex0542-0030,mex0542-0031,mex0542-0032,mex0542-0033,mex0542-0034,mex0542-0035
11,1987-10-08 17:38:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,201.09646252117005,202.12578938244144,204.91597007023864,197.64510856970114,185.61704606813163,210.1296206860324,202.8303155853328,196.06657741318836,197.1194486278519,210.7818781509485,212.16594666986077
12,1988-04-01 17:41:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,201.68796796131772,198.46575179601135,199.6422110087352,203.20331835269897,199.10305998787612,192.7344518689491,217.1843660899591,206.50723403238416,195.5111450689315,198.32226979933478,217.9181175406972,219.7809829539922
13,1988-05-03 17:41:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,204.22704539240274,205.15162753016145,199.68802858675264,192.685237699051,220.33012360697236,205.5893695122781,193.14097179842318,197.5998066234689,219.0945183685299,220.46436105488422
14,1988-05-19 17:41:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.03380220103583,185.7977664362326,211.94430865306728,200.18636845566297,186.4331531676803,188.48296848378277,199.5165527812291,210.8790384500056
15,1988-06-04 17:41:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1988-06-20 17:41:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1988-09-08 17:41:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,201.38956403429066,201.41468097008854,195.29841298102255,183.30302072027186,212.94313095373974,206.18246455973554,193.44993323978892,196.38741739759553,215.91801546843854,220.24440352306488
18,1989-05-06 17:39:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.13391985267086,204.02546445264593,208.7222560730291,214.55621670411674
19,1989-06-07 17:39:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.5519920526049,192.29459447504004,193.6482551558422,202.66593413244706,209.5066776764791
20,1989-06-23 17:38:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1989-08-26 17:37:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1989-09-11 17:37:23+00:00,192.972002208633,187.48345227254032,188.96639448553665,194.78053197445234,197.06771475457927,198.48540655215734,194.24811298940722,195.26663617003462,190.67495589887213,191.1577485463989,186.30879889240418,182.17751607428585,197.06158704704188,196.66490548979135,191.5818054525236,189.88827757998658,187.51176417974028,190.70637491243775,195.07056342138304,202.6318030426971,199.26953912387154,198.35971330823753,204.66262646316892,200.37109680923808,200.4654042690893,193.44058461026563,197.45171582546178,200.49181806085463,195.20611448142822,186.45965458112963,206.3788160815962,209.78192723225303,203.57532718291432,212.58906643671057,215.8492772578457,217.45957336532487
23,1989-10-13 17:36:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1990-04-23 17:31:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.76971527877174,205.6326667027395,,,
25,1990-05-09 17:31:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1990-06-10 17:31:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1990-06-26 17:31:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1990-08-29 17:30:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1990-09-14 17:30:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.59907990336438,221.94971554710165,216.3871296342989,223.56655948889073,229.21753553264548
30,1991-04-10 17:32:49+00:00,,,,,,,,,,,,,,,,,,192.30931431222376,191.7638965063239,196.37866639212626,194.05436236043585,193.80887985029437,194.36740201459395,198.72663355979836,201.15268556781183,200.01233472970378,200.16863533121764,194.59544865231823,195.44717799084498,187.3330485817375,209.3445667738773,202.7117450664582,187.52252683677656,193.55809275966465,215.8145153247411,217.0053007105865
31,1991-04-26 17:33:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1991-05-28 17:33:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1991-06-13 17:33:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1991-06-29 17:34:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1991-07-31 17:34:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1991-09-01 17:34:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1991-10-03 17:34:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,207.87935513062064,208.03092922643833,176.2690422095847,180.39903486512682,200.38690432783758,185.89013280440327,199.44308828265383,215.3085479982879,214.86607338822992,207.34393955589402
38,1991-10-19 17:35:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.1321580327585,211.57920327079418
39,1991-12-06 17:35:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1991-12-22 17:35:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1992-01-07 17:35:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1992-01-23 17:35:38+00:00,177.747932036191,178.44993412742252,178.77235782502328,181.43706632978407,185.1819019488417,189.77699069483097,192.57818075282896,190.4067099830985,185.24028132886454,192.68919904442575,193.37635005336318,184.63187091864978,187.444968432114,189.77023614983102,183.25389728447846,190.24264864594764,189.68231783614124,191.2843184782112,191.79060127568894,196.88672445698833,195.8341778130963,196.97229333857183,195.6589132810985,199.77284136298525,200.70357530187562,205.59134708523786,212.5866866851501,206.30402313017882,190.22939013609803,180.89488993029,210.25008400320073,198.09177051663104,200.17285456891494,197.543280688783,207.82502134091862,212.42545847979918
43,1992-02-08 17:35:34+00:00,175.2481991723423,174.89250057719437,180.0840860901869,181.58377664845213,183.41446587325584,184.20722218972807,184.33277476814933,185.848566375502,182.5395532460202,187.20925052571803,184.83029227447383,182.33376475921324,184.85910625568889,182.25977114028996,172.59006898449059,174.95415854243578,178.1035856052374,177.74829453012447,183.6217484662842,190.49214038751708,182.16656396814906,182.58740160773337,184.6911624360895,187.9601364522056,192.09373298916918,199.27449480556683,208.8419930151605,202.76095430662122,188.7565429704607,176.99021446149766,202.9636206596486,190.6845899960377,182.39600198393947,185.19301968355006,195.76543863884447,199.4796199205417
44,1992-02-24 17:35:34+00:00,183.69969892099863,181.7227716534647,185.77803776275215,188.2056198061024,189.10847058660656,194.0147536743036,190.71891529980226,192.53986759198693,186.38803147790125,188.3079803445196,184.43063507669137,180.36515352067502,185.58654970574904,186.92729090173503,181.61790506322828,184.95480867280435,181.24296825446262,180.6403978057757,178.45433982226527,189.38354426285528,192.13925718964705,191.90023747762606,190.21882537580714,195.89309359875492,202.27953959867747,210.45927661642858,214.17714772847324,208.59512997089232,192.06826395172453,185.28381535298325,214.58152841479284,195.73008066407033,185.30943965172025,186.32894681379994,199.44931926972137,202.5139733511254
45,1992-03-11 17:35:33+00:00,174.46042398112192,173.64900103182993,179.21767504714586,181.5087550584729,180.97829695579728,180.5639700465423,184.30133365289436,183.39133639998744,174.840551063875,180.90276879971245,181.3801248269236,177.8298957530682,183.0156587259783,181.95368030465082,176.7868896245734,177.59596312745083,175.77559628259579,177.51415216439403,178.62694293337168,183.57084904342298,184.4708917688533,184.37274235389836,189.87016344377295,193.5895074691125,198.8657171541662,202.42563994812252,215.4650012436963,205.43853278506302,188.52370186447624,177.51994647231808,202.8262941634802,185.92646808923132,175.9140286193784,180.80192582058243,192.19714148168978,201.33934971798053
46,1992-04-12 17:34:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1992-05-30 17:34:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1992-08-02 17:33:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1992-09-03 17:33:39+00:00,188.73278592628134,187.9610070378416,193.71125756137542,195.79116834067574,197.61299812656083,196.75875936613838,200.1344675930724,201.08644061175158,200.38745287762373,205.69630862521356,201.68632783402867,197.61950644755046,203.1284623981701,202.6413365437337,193.57180198090552,198.77787929003148,200.24175180000412,203.90529156968395,198.95682548539568,200.5772119483756,206.8703783179923,201.77404873509127,199.92625863352748,206.5516118278194,205.8460165806275,208.8141858328392,216.42435045694043,215.95931040813042,204.88413236235314,209.16574471789647,215.7799747186503,200.12172798193967,207.48178042367059,226.36705418948114,226.03259244742975,224.0730297490631
50,1992-09-19 17:33:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1992-11-06 17:32:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1992-11-22 17:31:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.35112327994304,208.355844515276,212.93236894561537,215.5435591959841,218.6343513968807,222.5907659559619
53,1992-12-08 17:32:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,209.23996409492122,213.93014800927295,208.96326880419554,198.88925072169357,193.86113647896613,204.15241745463953,204.29482497129464,211.074001681798,216.99325875790112,218.79188779097225,216.10998299391298
54,1992-12-24 17:32:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,206.66200250433465,212.65140049844717,217.72974527386992,211.30601712152136,198.39254741337535,193.71915944231225,223.98547394469384,211.5035936261578,218.3381697672298,220.5589581594187,224.64860865031676,225.46628782067882
55,1993-01-09 17:32:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1993-02-10 17:33:18+00:00,175.6424677579253,177.1132840250323,181.3147272322389,178.30690804307645,180.51069262909698,186.13961347209204,190.35072230481654,187.0588259230268,186.51376377982834,190.06927719264934,182.4168185935221,184.3106647222374,187.26033967364563,186.93684090109198,179.93601889251775,179.4639323618077,178.83806986964734,180.18604057769545,181.67132793122997,190.12820154498394,185.78477334379485,182.75240966120737,187.5653314566946,191.23469691217656,199.4385307898896,203.77808656825243,211.76440432894253,210.13229270398725,200.77772610997505,195.91156169894964,212.97897962058968,201.07558500776554,200.377167804696,208.61446565892913,205.52753518607892,208.01263319362846
57,1993-03-14 17:33:33+00:00,187.62098811521744,194.32783998393563,193.94789406852618,190.43898435869,193.72855987749773,194.6567308596775,198.14524891981569,196.05106043071797,186.95850839686898,194.70360820335216,188.9017045284965,184.5753812576115,189.7392201950823,193.8674294854898,182.60866100309138,186.99941759522292,184.51980988218034,185.5110182615691,189.6623598866013,191.00225925781368,199.19253352671595,195.99936943661774,203.08399380553797,205.9851699425931,211.09514366536447,212.43790077978088,213.747322100016,209.84156181821697,196.11165334346404,196.51733141974506,210.11534928943945,208.32663500155851,194.57345293736373,192.28913559520856,207.6926060700141,212.64512717184743
58,1993-03-30 17:33:36+00:00,194.5640083209363,190.35921429596107,187.4097404168984,186.8137913867757,188.68896093516952,191.71453231450545,198.124256161342,193.7296667007503,186.78132125241325,191.6668387400432,185.78550304689497,183.35456090986222,190.7983204438951,194.40288205587623,187.2725350540757,188.418686601392,186.9698300775831,189.6141323808849,188.94367303149622,186.45357402891204,192.68262809773634,195.97109968576046,200.53196721905175,201.1220070793993,203.89287398259842,207.56637920114838,213.92846036913724,213.58230859333054,191.03899573243666,185.830178829835,218.32978399347573,207.46978118095117,194.2811603361088,194.97616229605669,207.00502330336408,215.0372532744
59,1993-04-15 17:33:44+00:00,185.10480595534182,186.9169115792359,185.33120207823816,181.20763030743674,189.83610315343515,190.99085204447545,193.4933382661023,191.3952502272815,180.47944657849274,189.08068523798823,179.68901877039056,178.39203756159526,186.9067396599573,185.73565165251276,180.03249936811716,181.25686523528825,177.44180606847917,179.94057848496345,182.03425518656567,185.77680864958765,196.44826825894816,194.94378308513615,190.2001407352063,194.42703736718985,203.98227927831667,210.39227477724333,212.51516167653102,203.4369293532743,189.59987465258092,192.12513294826437,208.17809331872485,200.73494623678414,191.24206005237974,194.6548776021544,205.1323178607738,206.64778811896332
60,1993-05-17 17:33:52+00:00,184.67193351672185,178.13816344647418,182.07976069854172,186.1283984049563,190.56909007299285,191.95489607148224,192.66570950257469,191.59136626498565,181.1692226138794,187.89008137244429,187.14776407818167,180.772774448676,184.1092485761853,191.9377952150147,183.15001383651875,182.67833786029038,180.61210277514968,187.42014948600908,184.43606674229605,191.09974238095256,187.58531146072778,186.72884626789755,191.0393524281167,192.35111287566,196.95028508490736,205.4790375253509,211.22437462926064,203.68048409512096,186.71499256912793,182.59611467060853,203.17674789620511,190.45238226930974,173.88308822689288,180.53392555810933,188.9808355809087,205.5462553541135
61,1993-06-02 17:33:55+00:00,188.50183777854198,185.9406311550012,188.66700307455685,192.0246908238374,197.23412879192162,194.7588470929214,192.37646979115382,195.60746802827867,186.1361381895591,190.51958569188497,189.41056960543722,184.90551024407927,189.38543818500185,190.14947333972736,185.44171405527933,185.4708204512202,187.4816125415732,191.23448053583306,191.44670940411044,195.59430431864212,192.9583392908787,194.61281994695088,195.33910789597408,194.43395566005154,195.8673205838852,203.40355025027037,206.7153597685507,203.29439382017756,195.60850322815412,191.18018819655663,205.79183772825021,188.7881346220935,180.3151826307426,180.97719025475,195.08649033613614,203.68136986457122
62,1993-06-18 17:33:53+00:00,185.82534247521153,185.58602371725877,188.86090940868854,192.43300518694898,196.19004279781865,192.23115853966766,194.83321655912144,192.18936071037012,188.2557038038152,189.75984171449596,183.70408294941726,177.16336417192807,182.55434513120977,192.49041564582458,186.91327039115103,188.353741579417,189.31529270034568,193.42503117687684,193.35773725192237,196.44384268463966,198.61061075847954,209.42886662541818,206.1797821956364,202.23596875842983,205.80643138538724,202.5910997346612,205.88053922354376,208.25828096781305,194.24787866097952,184.74875352846004,215.48394788171979,196.84215823119268,186.24682343960114,190.92283263320166,208.7769670273464,210.3629766491011
63,1993-07-04 17:33:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,201.68970856501312,210.28352777867687,204.3099337710989,204.40572833333127,197.1946268699474,191.44731629910848,200.64452700673905,194.99595567531023,,,,
64,1993-07-20 17:33:47+00:00,190.68879154835503,189.69698350370686,187.81913149423428,191.472541620541,194.26656758259264,193.37069469305587,196.0110333942578,197.18987621700873,191.94971166927013,194.35970982288433,192.1717071157654,188.65994096606113,195.75306085116648,195.20984698782593,191.67993559577235,191.5239508877581,190.85126348657573,191.37211476835193,193.91976801250297,197.57747906207595,202.93302032715513,203.01466544801423,201.90273002175672,199.03124169399013,199.34293168980867,198.95181209285826,203.17680440365106,199.83229248168735,197.77857988259046,191.1414027638381,205.24839318847296,194.81038432407937,188.7056707397109,199.11805064371364,204.4487105775895,211.65938460771935
65,1993-08-05 17:33:47+00:00,191.6845127444686,187.7885861018537,186.4579553208822,188.57476810807665,193.53954464952528,197.53432386565916,195.44775298289733,194.78417052160157,195.95369714365734,198.0037859013263,193.7883184972011,188.34831158435549,194.21749676448087,197.89228081670035,192.30972628910706,192.1147560245152,191.1358151695367,192.37223622375856,197.49269992310212,200.69511937616653,202.17470117665988,204.28906843619652,203.81950165533718,205.88871410047548,204.23856134029242,203.80846794389288,205.40256243780254,206.246943823973,197.91034118693491,198.05007181044243,211.19724421158008,204.251679189324,205.37822903075335,214.26030014445084,218.86093057831758,218.93850040850484
66,1993-08-21 17:33:46+00:00,190.193139336535,191.24009960295044,195.9961782277776,197.69189833392224,201.19750089590966,196.89368417300872,202.91872897887757,200.1916878414741,201.11756282794295,197.8081621859413,195.18394929259205,196.22155079723566,196.5315228615886,197.91081866000397,195.67710741321324,198.50731573811365,197.8780259480922,198.3478286917641,198.8190455807565,198.7342787799936,202.02884068106553,204.94611311929302,203.32413858431846,206.47372192031088,206.2884794586517,205.61554404245578,209.14504470388633,209.7547574319127,200.57214024318344,194.09714028882664,213.92459068460425,197.964096754886,207.52460877306933,215.31542791067352,220.549290949616,221.83192313006168
67,1993-09-06 17:33:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1993-09-22 17:33:41+00:00,195.4405153601929,195.50814633135928,199.38698395313781,200.32316596006297,205.00970062511018,201.73605284257238,201.86915409360705,202.52353046837518,201.11867734934785,205.2979063085604,202.3767766490157,202.58978977275075,209.17388548087644,201.98129633526977,197.60528214252486,200.6623194845459,203.28435719701326,203.3196443093191,206.66738503289383,209.7958624203626,212.80807113877526,210.36454164496982,212.8781817074267,213.76732333577715,215.1831946928013,217.1696956190941,219.7982960064363,220.20418948431532,203.46978216852762,200.0427328987571,214.00872654909247,205.62914551219583,209.3062668425066,224.49276015456437,228.10740256018389,227.36158452630988
69,1993-10-08 17:33:36+00:00,,,,,,,,,,,,,,,,,,207.19038430837327,205.89700938775468,209.29620482355156,203.95117296832277,202.50870386878722,206.70266799278482,203.12977118574645,196.63599402069792,200.4972162429584,215.29976716350217,216.2511938395877,196.13344769932212,192.67267952230887,209.67357290460012,213.30357831527283,210.45573681044755,224.28690768819453,227.4490917847952,224.91862179982041
70,1993-10-24 17:33:31+00:00,197.55489450600604,195.17747019103163,194.21837216207405,201.0945389992251,202.54637903846788,200.65299153810435,199.16898267863857,202.76970094437246,200.3012699991653,207.39206167074096,204.62991601448735,207.3593321474648,213.9458134248322,211.29041232233894,205.65689861638845,202.905261064582,205.5438390598135,207.24746938527136,209.22328134873746,216.75886573996874,217.6072195926906,212.8478368346784,217.03686282983605,219.05505190568567,222.11890843217964,221.72327565961973,224.19053323978048,223.53732196048335,205.7272669133813,206.17618708462302,214.78556717435833,215.42977073072674,220.46963661483605,220.088008553938,219.70101320230938,231.1172621677333
71,1993-11-09 17:33:23+00:00,198.26649730405472,197.77589676802847,204.24624044602731,207.68052013824553,202.6370176905131,201.46066031691015,203.56830344023257,209.24709071265286,208.6476306518112,211.48977959079588,208.59900085197236,209.44954723600517,211.4971354957309,214.4000675085171,211.05485557117896,207.29604031442565,207.20519770019382,214.68351675243102,213.0931898645867,214.4311199184122,219.74900683136843,219.8016537549844,224.2837012550489,229.16763117745296,227.60241500344443,223.56762973627923,222.42485655415956,225.49509070338706,204.3935628114321,202.8570733012446,215.0595032911826,213.74829606781174,229.35643208501068,225.20551304331693,226.6024537827062,229.64669190476346
72,1993-11-25 17:33:18+00:00,193.20214951629856,197.15594850332496,198.89480649657946,196.19708730207526,199.480138952714,203.02276508887354,203.9423018227571,205.22380732783137,205.95508079394918,208.0131287196184,207.34424386647652,203.63755363133743,214.28204732018457,211.50052591707777,206.9436506115779,205.59429875855238,209.10133649221817,209.1068705238889,209.24964947424877,219.78457351622762,222.08975491299867,219.75016638940525,220.67904660875183,220.99293227906753,218.68992284072795,221.96713653838125,225.13194838982577,223.59211372584357,216.0463573838317,210.06001011071916,216.178763380028,217.17840405783772,217.98272889083202,218.94281121224205,223.71521144654844,222.09934515853905
73,1993-12-11 17:33:13+00:00,187.28642285766733,191.82828221189098,188.3434678251941,191.9993585351129,197.85819648525603,196.4388830226884,195.43176839805406,195.93071771443468,192.5012656477747,203.6437347490642,194.57795183686005,192.96642585098436,196.30421173426603,194.09380523934996,190.56641579504637,193.11696329312375,199.50867567174026,199.81259815674568,200.7584375907085,207.08233598670606,208.264917609951,201.8916925837659,205.74568777631262,203.93800662873096,212.44133807749813,213.73091323440048,221.06837799109132,213.43454590261356,202.7471650950672,197.34491940628732,211.81414468789862,209.35002176796866,211.37380357402301,211.07713487714625,220.0921787420938,219.21609825791413
74,1993-12-27 17:32:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1994-01-12 17:32:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.60865022752316,198.01224974522984,201.86378916063498,207.86912974810926,208.8474995989212
76,1994-01-28 17:32:37+00:00,184.47256288770228,184.01855825662162,184.3285662853607,188.43140798758213,194.6136173339959,192.2896710889076,194.28997049788953,199.28390273067774,198.21075268014877,200.5559469870586,197.1657804577642,195.1838724753909,201.99205235467744,204.0046077014234,197.98253102519467,198.12544214674898,197.56691442622855,199.7234190759262,200.83627993651234,205.9551669345007,202.23656591059506,208.36106663610337,209.04334191972941,212.5135130268014,210.97991445299564,217.6641228121148,221.69284179942932,217.38920152466335,204.8776228550076,199.9824625236728,222.2764775489954,214.6109374600446,211.51093450589792,215.59631204348742,221.695180825591,220.66258491969555
77,1994-02-13 17:32:26+00:00,194.83788444970145,188.03346444766154,187.47020712293408,193.78706962547923,193.4291222966758,199.6194044468536,195.72017696928546,197.17605583704332,197.01237124524297,198.71737664737537,191.7932757524915,194.01753467887008,197.64141799218606,198.53271550709738,194.90289399224383,192.15590328033804,190.25259731522647,191.26444871451292,197.43251935940918,205.14286189642067,204.2080229902568,201.63704714400217,197.9318645417085,203.99256080475124,213.31025714019435,226.22370746010043,227.75041729527055,228.55679266980178,210.4707435080786,204.23646755312234,228.14068592270348,213.83625415712848,212.09713149139944,208.69596510716798,222.7883961175745,211.89830106633335
78,1994-03-01 17:32:12+00:00,189.53196165660466,189.1534448495038,190.54819286415417,192.63305702350576,192.7150419167931,198.52466815974842,199.34783325061233,200.22714565438022,198.48501756694222,197.69006200560423,196.8805400919328,194.03176661655277,203.00460243834462,204.83207809641655,195.61387656195268,194.04222869391984,196.4149384780115,194.04205699813485,197.3867357906473,208.00509757114446,204.59172901184132,201.255123844407,201.35750346362283,208.11181032265975,213.79515823120826,231.31918424954782,235.47594651803496,235.1493729647495,221.09088774438877,217.16818873101775,234.705365965753,225.1540536717256,219.7962767495211,220.27245356239303,227.28830802533895,221.0187217164008
79,1994-04-02 17:31:42+00:00,196.3366944519015,190.70449904804704,190.47027421108447,190.0988433382642,197.52457342727453,199.58884904878798,201.22114085641098,199.8688409188367,196.45338136399738,200.1272898111113,195.6505894250051,197.8295838175561,201.10963075769908,201.74829714347612,197.26627818555414,199.0767822765799,195.1628855091348,198.11038062054376,204.16568341831908,203.91811619431778,202.70940570090502,203.66735959367867,208.3521692101471,212.08229098974016,218.50922698191187,225.21984203303984,232.23670258737977,238.01390235588406,218.62062682991876,214.27653587757692,219.30403115089334,214.94673833838792,210.36273671298218,214.6883864879654,218.98314002375804,221.4449222453612
80,1994-05-04 17:30:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.45788819494248,209.02427912063166,226.2642311211905,212.64127680513548,202.51331751020228,203.54641100291198,207.86735767879787,216.7509845427209
81,1994-05-20 17:30:48+00:00,195.72850936872356,195.65873102045455,196.64516978076563,195.03586668393973,201.20491574727515,208.52365426428543,210.8760938801312,206.06218974058328,200.1134079902897,208.14324980308317,207.86159186918286,203.8635941157052,204.06530265700698,208.25046362659023,199.8763635430738,198.03294192532374,193.34715894704146,196.36254367533667,207.4648759610045,207.97720633467173,204.9745276431895,202.85121653195023,206.61219092588848,210.7484495176532,218.63277360611505,223.7828327706318,230.4328279332512,231.2468380537465,221.78948863260044,214.97056348675687,226.88174999747213,219.64375700335313,207.33784314449565,208.62457036008462,215.72964903720165,222.6756791323688
82,1994-06-05 17:30:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,218.0501642557636,226.45173300941923,231.85836901200489,230.564634622832,218.448780411962,211.83283142988887,225.10319004926586,219.47004677609175,211.39152495986784,,,
83,1994-07-07 17:29:44+00:00,191.0823857417568,191.48141251559767,190.55807452411435,195.45348787047618,199.91715101884853,199.06868211530588,197.48764975182834,197.80105719135847,195.07241840554053,201.62864140594866,196.64190954049388,196.7049195485186,199.85731994277893,198.5013839687474,192.3100059667772,192.9830719632294,195.57719273414511,196.3493103037323,200.68054711546426,202.6944996851067,203.31427868486296,202.7602130748844,202.03392401339448,204.89555509644615,216.797310827171,222.58448953610647,231.8210779759811,228.64367199148055,215.7762033165156,214.7959463956463,223.7601421196083,215.17667303053454,214.1225848741504,207.99017631593796,225.6269245431474,224.19420017758017
