,dates,usa_CA_0120-0000,usa_CA_0120-0001,usa_CA_0120-0002,usa_CA_0120-0003,usa_CA_0120-0004,usa_CA_0120-0005,usa_CA_0120-0006,usa_CA_0120-0007,usa_CA_0120-0008,usa_CA_0120-0009,usa_CA_0120-0010,usa_CA_0120-0011,usa_CA_0120-0012,usa_CA_0120-0013,usa_CA_0120-0014,usa_CA_0120-0015,usa_CA_0120-0016,usa_CA_0120-0017,usa_CA_0120-0018,usa_CA_0120-0019,usa_CA_0120-0020,usa_CA_0120-0021,usa_CA_0120-0022,usa_CA_0120-0023
0,1984-04-18 18:01:41+00:00,209.1292049238724,200.70131720809522,202.93341985911857,199.08150538470164,200.67775558871708,199.9737325626828,201.49140349835994,209.27406413175834,208.82226670647395,209.9734869455674,213.04712532399466,208.88021686783412,215.35603581590425,213.79198863749988,211.83503944367868,222.42168763524006,212.85624952453517,219.35032353459144,221.11981439850047,219.44497724447868,217.6066059510118,218.2894685283073,228.63313659779575,227.60764263400026
1,1984-05-04 18:01:45+00:00,214.50893313614552,213.64503744749166,205.71499013803992,203.9130551458239,195.71314276591517,196.81114627794418,198.5293673329085,206.93373651675216,203.73424505909063,205.2297837068077,212.16137711701896,207.97827044318143,211.61396221603744,212.34185066420184,206.36080824238195,217.11256876089865,208.66106922602373,212.5964795986406,215.72950514793894,211.91434154458793,213.80130044635789,213.79414102640848,222.2253320313781,221.39077737351346
2,1984-05-20 18:02:16+00:00,205.29289713361942,198.49250625855686,196.15297985734648,196.5430976803057,191.229464311379,191.72576313549592,194.56361137530754,202.78515315860852,202.09584299225634,206.13764226758983,209.82580280719404,208.72063155598343,210.79946464003504,210.68883219615557,207.24993299005382,213.8561437705392,205.6198270638366,206.515529512252,206.76994267733085,209.66478439994054,211.89721211280863,213.61174481155862,218.9151575833224,217.9743804580777
3,1984-06-05 18:02:38+00:00,206.19767753912288,197.8388147887457,202.93531284192855,200.08220497479303,195.34280924193135,198.04870399414042,200.74277362313688,205.55755580644768,202.7433856750653,206.23004988316416,209.57250306373237,207.83323237879281,211.10838977180634,211.61211154806008,202.3331936381632,215.32268790885163,206.9901661541018,208.11966476714346,206.49286554608557,210.05631063863743,211.58146661156684,215.27729086822083,220.13594266170878,216.9250776682092
4,1984-06-21 18:02:54+00:00,212.89500703240282,202.3531817572338,201.8462447587774,195.38566893928302,193.94920383394165,189.75459821791412,195.49607058487572,201.59738317751274,202.37847076915875,203.22328364664492,206.16062899572373,206.06385120082365,206.77372785895034,207.44542316857846,201.20066773362777,210.3345140330542,205.5965243939345,203.76579895334976,209.000809367354,209.2674290761157,214.01801184146723,215.16529355440906,217.3869282521594,211.7052443592448
5,1984-10-27 18:04:31+00:00,216.20122776919953,214.5560678711192,214.9664826285263,222.39857506679115,224.47431793839132,225.8109303400376,223.2634636993461,220.4943620154316,219.0243314316257,217.1118865431779,222.2005177706779,227.83041018817607,225.79322498175978,224.39942682740622,214.6686074007622,230.6621882110215,224.7089526032776,227.22100317365962,228.7623720010983,223.76004692939802,230.201524802895,232.53755008782306,230.4496331690335,231.9797715693376
6,1984-11-28 18:04:24+00:00,200.2706902955572,196.1906925395335,199.61572414332161,203.27493852258104,200.62287632413776,207.3164059280927,204.57387134034883,207.62606447693918,208.7922529501663,204.94135391469052,207.5561101882817,203.64560622670166,210.2300091130307,204.77019677428513,207.9090257620055,218.4605746791213,210.61292543006414,208.16661206903476,216.06835762080888,214.84697327395324,211.18955338388508,202.7229322167774,198.6013264833914,210.30271782161984
7,1984-12-14 18:04:35+00:00,213.2593543881522,205.92196568075053,204.32314426038923,208.90536494947563,207.324738435783,216.00234438495121,216.04586178072535,215.54251469340053,212.02414038074744,214.31311749042456,216.99377902730353,222.30554088340773,219.19926968656603,215.8743678447885,210.77269650358147,217.09323219583152,226.7878798275635,225.2395099105531,227.56791839898685,229.616907764522,227.6545478617903,236.60728279501063,234.19875024326447,231.95383070035024
8,1984-12-30 18:04:44+00:00,223.1521893294401,217.63494253974554,219.2672442819151,218.55155193103332,220.70192134684783,223.0452059506522,223.3248659697203,222.79144065660634,221.37626791289821,221.50421889608526,228.2702287458397,226.25661086665747,225.1962406358988,226.86748982040677,223.11638474587875,229.41516087026824,226.04221162338354,224.15595805485245,226.67749098759998,229.7798402724723,229.64425709935242,239.2526936820095,230.2515276609186,227.92747646534838
9,1985-01-15 18:04:51+00:00,215.3523350495598,211.84006765812933,208.69021931883603,210.57198371782587,206.05163094445754,212.18898439658275,215.62732139664578,217.68304430939855,215.8695780448092,213.84676486956118,220.16970508321563,215.11168255883297,220.11530878923494,219.3628363329055,214.15646998023715,223.1921776132633,221.5662416027976,221.13025889965087,222.7006541174391,224.37537336219182,227.66553454128464,221.41647763996613,230.45073463660754,230.2988823776978
