,dates,usa_HI_0046-0000,usa_HI_0046-0001,usa_HI_0046-0002,usa_HI_0046-0003
0,1999-07-01 20:59:08+00:00,232.16879417462044,184.79214470739663,178.86949729003067,180.60115374445283
1,1999-08-02 20:59:19+00:00,238.0297224250468,200.3901476193088,194.55760606039104,184.42730118214487
2,1999-08-18 20:59:15+00:00,232.32381035307137,185.906451129466,188.7423964239592,185.6190181188623
3,1999-09-03 20:59:21+00:00,,187.01024330672902,174.67229768875845,176.6983024830869
4,1999-09-19 20:59:18+00:00,232.39272545224333,189.7662413915043,186.85728999367143,186.55175120760182
5,1999-10-05 20:59:27+00:00,,,,
6,2000-01-09 20:59:15+00:00,229.36410027330766,195.5648976122162,185.4118095717597,183.69832656411864
7,2000-01-25 20:59:13+00:00,230.30027779653938,206.97788361243667,191.50838067272676,184.96298638121476
8,2000-02-26 20:59:03+00:00,222.8948142406878,203.5681330620805,189.09460762735944,187.25566911890488
9,2000-05-16 20:58:31+00:00,185.74940217544622,181.38915593674508,175.1479025399084,177.42758982610587
10,2000-06-01 20:58:19+00:00,236.40537365986228,199.94384387863576,184.68020620419105,185.70084941244306
11,2000-07-19 20:57:48+00:00,237.54459639405053,192.83298346377046,180.21317830439256,178.3726178852094
12,2000-08-04 20:57:33+00:00,230.31134853573408,187.49032077329656,177.09677385011452,178.229163685696
13,2000-08-20 20:57:27+00:00,195.44279151210523,186.29942380539615,180.95888224516494,184.52529336689724
14,2000-10-23 20:56:40+00:00,193.46020755846894,195.99646127067973,191.6353215630138,184.24626601571669
15,2000-11-08 20:56:43+00:00,192.1289498777332,196.61547661368488,178.3302616164412,174.5836033409027
16,2000-12-10 20:56:47+00:00,,216.7771303916966,191.66186071463687,188.3557445956782
17,2000-12-26 20:56:52+00:00,191.59993618700122,194.68379087267914,181.4900808595085,185.14192061649445
18,2001-01-11 20:56:53+00:00,220.33016521052707,200.68757172837928,189.83288444944878,188.70909921272346
19,2001-01-27 20:56:56+00:00,233.5593400734734,201.20452196316958,184.4111130573374,184.73396997156664
20,2001-02-12 20:56:50+00:00,196.1866274862414,190.73824005354538,187.94784113527174,188.51797231076193
21,2001-02-28 20:56:44+00:00,213.79510688746782,187.1447974793033,179.82770695763867,183.49147838571952
22,2001-05-03 20:56:29+00:00,231.44667971289684,193.07766722420615,178.88188739530113,181.99208909020675
