,dates,jap0182-0000,jap0182-0001,jap0182-0002,jap0182-0003,jap0182-0004,jap0182-0005,jap0182-0006,jap0182-0007,jap0182-0008,jap0182-0009,jap0182-0010,jap0182-0011,jap0182-0012,jap0182-0013,jap0182-0014,jap0182-0015,jap0182-0016,jap0182-0017,jap0182-0018,jap0182-0019,jap0182-0020,jap0182-0021,jap0182-0022,jap0182-0023,jap0182-0024,jap0182-0025,jap0182-0026,jap0182-0027,jap0182-0028,jap0182-0029,jap0182-0030,jap0182-0031,jap0182-0032,jap0182-0033,jap0182-0034,jap0182-0035,jap0182-0036,jap0182-0037,jap0182-0038,jap0182-0039,jap0182-0040,jap0182-0041,jap0182-0042,jap0182-0043,jap0182-0044,jap0182-0045,jap0182-0046,jap0182-0047,jap0182-0048,jap0182-0049,jap0182-0050,jap0182-0051,jap0182-0052,jap0182-0053,jap0182-0054,jap0182-0055,jap0182-0056,jap0182-0057
0,1984-07-06 00:50:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-07-31 00:45:29+00:00,148.1364233523591,136.49612744563962,134.01768142591237,123.52630466763054,125.2689714182778,118.86577245766532,120.83900624382947,116.95749649615408,111.49158351161725,104.70679661397551,99.50249024629065,91.7804916143565,91.3486650365235,90.18802559559408,91.37177319638003,95.38854802185804,94.91645743800079,98.85683686818018,105.0680729959542,112.35424561060438,122.58263649565053,135.27181824462951,140.01360635212245,146.05614808779762,153.22488746667403,151.3677456294468,145.00838414840575,140.2157665057641,140.18560727143227,143.81952055008287,140.11618796774826,141.3444043265966,144.78510949543534,143.9602566901315,136.4247463142616,134.8385489083727,130.1305179769776,130.2586708965485,122.70321722527169,124.19178143041762,118.23584499715338,126.93207772938979,127.4514402144385,130.66160830226048,135.35596933884187,140.84696071088572,148.3615939203317,146.99512318737675,145.85066347152429,141.63328804158442,144.1452134945503,146.05180465860428,150.8947554040345,157.46641502641683,151.49472577141816,129.36905152752226,116.42881215793054,93.58233690753804
2,1984-08-16 00:46:00+00:00,152.13593487877966,147.4719963256719,136.07295306440955,136.1548187847363,128.91768247809082,129.17329595805674,124.04455941921037,119.27404417275763,113.59902335950116,113.64881111337853,102.3966910544381,102.9208976564824,101.14867884626159,98.98250694763895,93.6217220133914,96.77489831183648,99.94771062346373,105.84853370368444,110.51096616021343,122.10684309735518,124.5429240948955,137.66465075010038,143.35990009896994,148.84486888605454,159.8503064861246,153.5419943102509,149.1101218405672,146.12601795724683,151.47125227980055,154.15692956342872,146.09568749404121,149.71835534457176,145.9414139720056,144.32397472269125,143.73301313246088,132.59451696640875,130.03204469025545,125.76101012221059,125.54705836574271,127.87311004389157,130.09957306368236,129.8744970460161,129.1242855430347,138.84434701605693,142.44303447022648,149.67741164892777,153.16130562894625,150.55162686673887,153.40282545187426,151.48331720091176,150.3282775917592,155.33613840211254,158.27795780077184,162.13735577403517,151.641605173232,135.64655858310684,120.78079172859901,99.56655182036991
3,1984-09-17 00:45:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1984-11-04 00:46:10+00:00,153.2549670520225,147.35793406125288,144.90086425509827,140.69943271876048,132.47775711467796,128.97690630003586,123.81803792955104,117.44774352832036,112.3577224386722,110.49415803984752,106.1234154439166,105.8990563646955,99.75313790448159,102.35004353079901,98.77209730608632,99.94114970865569,105.05663922754913,106.67972201406435,112.25067439364139,122.0121592160046,128.63349396631452,139.64916415882007,145.4006644832894,158.57892373741902,163.55320428226923,167.3696219083643,155.5703671967749,149.3987749442954,152.30096897695873,156.0108012633367,148.30364559924797,153.58981022458644,152.1460344230263,148.036310066142,144.99389222224545,144.8917609505417,142.9347058765706,140.8405951125277,143.30924355023637,142.9494349836734,138.13755055197765,135.7576820150834,138.11176826247134,149.90996083283508,150.84304562457808,160.45577376223332,159.41833644298777,159.1897114508838,156.10842199071732,151.3564706188922,149.00753001198115,151.0161004949993,159.53218976744418,162.03492245471304,161.24691711632568,148.6432353800734,138.06217043458057,116.06528829410863
5,1984-12-13 00:52:04+00:00,,,,,126.23641726274438,124.60451990417324,113.26626558269132,111.84682739814997,102.66140020487273,102.94249617772113,101.86342353785422,95.85473758381546,101.50788783295717,93.67954491623374,91.71680893959994,88.75693083674375,86.34464064067497,96.63110490780029,110.8857003566366,116.96354043550487,121.9967266652476,126.28334910963709,130.05493482053828,137.27615185340358,151.73965999542543,158.58367241311814,147.05491002388717,147.55670197855721,145.73321552512147,145.00365801323093,149.4377615137766,144.40725998871645,146.7716048636019,142.27822598960861,134.13757964415078,136.06417766798802,140.95808685846671,134.2930930913626,136.94880690096625,135.4684890610795,130.82844087872755,130.51856818537277,130.57422526293678,142.251651355879,143.8483288877452,149.2219003715365,153.6042207201179,146.3448717437629,136.6585024488916,141.4969304245651,138.23220332923907,141.01940219193912,151.29837651043272,160.22497789195359,148.5224361392897,146.59025811657594,122.94105003066782,105.07928501928376
6,1985-01-07 00:46:30+00:00,159.76656134253835,149.56300432668297,151.35862456553758,139.4860860390699,134.30066101571606,129.31299723963292,127.5566701270213,121.7254950056908,119.37630677666886,119.24893241684995,109.73483551398839,108.23262600270189,107.70228447095887,104.38121499887708,103.44206975883054,102.63247695711016,108.45997689272843,114.3799502032799,115.69853286549906,128.87907711552177,135.5067703717199,142.14734184797123,148.39902804779058,153.47366008283936,163.62112308000917,163.86676157871761,159.8975884230394,152.46056534029677,151.9611018100301,150.8468121100503,153.44039245599578,160.94832839114324,156.82552928539855,155.59735915738634,149.14579494848363,147.37964596251388,145.44169465933797,144.46380897724646,141.819289308652,144.9353389115247,142.80480084397723,140.0517159215163,135.97362708454534,142.5634270982032,141.7532730911796,147.27736416956782,156.0795091521074,148.8651508640714,153.0763903980133,149.9763599171349,152.0405660275308,157.45606383911223,158.9678615899922,164.0977248198352,163.50271470226053,149.32034605248793,134.32752478962814,111.08435260596221
7,1985-01-14 00:52:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.18848594723173,122.76258763338656,116.90197284255929,124.59072324156891,128.83655630801812,131.06410462019502,140.76712542802676,143.6579192442424,140.35622723374564,141.3893142911058,138.99141089561363,143.7673504987489,145.43511099462404,154.6310449384512,157.97171225590702,146.85886035877874,140.31878202701728,117.9589559743511,96.67292392226236
8,1985-02-15 00:52:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.78133459289026,152.7208056204962,146.47383041518373,129.92569764770576,109.5714466140546,89.74941085003039
9,1985-09-04 00:45:15+00:00,149.58834805884914,139.17007914113555,133.9646946775905,127.59482433197918,128.7849969792078,121.70392443751086,116.99335501426839,114.33683092749882,112.77165760442657,111.15470262276573,105.38487536147878,100.42969327726269,104.35678706841625,99.58850823572445,102.74935032423751,98.60386795755676,105.91590251832586,101.43313957366732,110.40663911162014,112.51956845280918,125.54840406666554,134.32975625330823,145.24632456337494,148.76329523285625,162.2279458486259,153.66675589801224,149.47549695832666,146.3442810272437,138.55894152959274,136.95484684418855,139.57483518914893,138.38568805056303,143.7390185325773,139.88996685292494,138.2353641045193,131.42581489855428,134.14701310819814,126.20571762125208,128.78197447486764,126.82801765130777,130.3434626729145,125.89075709590368,127.997103256733,128.15705859760567,,,,,,,,,,,,,,
