,dates,usa_CA_0309-0000,usa_CA_0309-0001,usa_CA_0309-0002,usa_CA_0309-0003,usa_CA_0309-0004,usa_CA_0309-0005,usa_CA_0309-0006,usa_CA_0309-0007,usa_CA_0309-0008,usa_CA_0309-0009,usa_CA_0309-0010,usa_CA_0309-0011,usa_CA_0309-0012
0,1984-04-14 18:24:25+00:00,,209.25597954547754,212.75415711683706,209.16575005471003,196.45101039875254,193.60733394940462,218.29476660179196,224.18375928878262,231.02468976013745,242.46043123691098,240.90222919188747,238.70096320349748,239.5217294050323
1,1984-05-16 18:24:53+00:00,,222.32833534721536,219.4900409446001,209.3813110360994,200.829801699941,212.955635580118,217.21353110007027,215.91199925302988,221.40431541871612,227.4617593196169,226.11286591003568,221.4364389010195,227.5930473835433
2,1984-06-17 18:25:35+00:00,274.3613554406691,,213.50883509461545,226.775245057609,198.82262056228936,201.41882126569303,230.01463901663683,,,260.27751489328637,,,
3,1984-07-03 18:25:46+00:00,274.7811594659833,,206.6481671881055,212.12941861411522,201.25358738445428,202.8134574827407,243.6337501741579,,,270.04599819844987,,,
4,1984-07-19 18:26:06+00:00,258.0710860472508,252.46199753852693,215.95906424844821,217.7613528613687,205.0903118635249,201.00954886275267,213.0699346480774,221.66718827080302,221.32228185723727,246.0948452268039,242.2535903730806,240.44967853626042,238.5997661325037
5,1984-09-21 18:27:21+00:00,267.0048664612835,261.0759393655301,241.9309308425452,223.03660738154548,220.46793030820632,217.38589344278301,226.8442140314893,224.69195843040848,228.3167060680239,242.5945766104685,239.33624102872218,236.11795982794095,244.86840670618986
6,1984-10-23 18:27:16+00:00,245.80314275540564,236.61663128364745,232.2089715629692,220.42093568929192,215.57367297727592,215.5974837352134,242.3780600029009,236.44993299645984,240.59885627179034,261.4549398846111,251.82843326224707,253.79390203942754,258.8634116406321
7,1985-02-28 18:27:41+00:00,,221.85778475233178,215.39246282063806,211.6654289316375,210.53476840442826,207.3892531294685,,232.59395450276418,230.5879443528409,250.47956296841062,,247.5650125027621,245.08030448966457
8,1985-04-17 18:27:31+00:00,214.67534643155932,217.77234748084223,213.54403444260956,202.28310905545226,201.05340032034536,202.78276114143375,214.34159578359257,,221.80791260688417,,232.27120451192283,,242.6179720550718
9,1985-05-26 18:33:32+00:00,247.08655077544338,,236.42376584640417,242.88415347503158,218.74633207733737,205.66997311483752,225.2331777406831,247.11413415223458,,262.433794039809,,,
10,1985-09-15 18:32:41+00:00,255.0120554488136,243.03300130049934,236.29837089065148,230.05025498904118,231.57778860100746,227.68827018128908,236.62475740681208,228.83537735414032,231.34822181051652,250.2539382695082,247.39456111188602,248.202231941482,254.78994011519956
11,1985-10-10 18:26:15+00:00,250.24944481835257,242.61465164282106,233.7063250753075,221.77026757454027,226.91860803080496,221.41347637549754,231.52421441695998,220.18871519330224,229.9388669413555,247.22628021808825,242.36836568304292,244.89749081261886,250.25924516533013
12,1985-11-02 18:32:08+00:00,,,,,,,,,,,,,
13,1985-11-11 18:25:49+00:00,244.1464812361894,224.36442787447285,216.32895219259973,216.2873301111328,214.515895582582,211.85926952862945,236.22959786647553,233.95822583734935,240.84237485986716,263.74625936221116,262.38195629478037,259.83270692139126,261.0132585332412
14,1986-04-20 18:22:32+00:00,209.05677851391556,229.50894188120336,214.86058307437506,219.02747946614866,210.79604082653634,198.11955641616876,209.750660843271,213.13028405169152,215.68310398044116,233.7285305951089,231.0742058579125,229.48104212869197,231.61187564237775
15,1986-05-22 18:21:42+00:00,219.79002074520167,223.5680244288448,213.6455981775247,214.84380940729977,206.6103126566487,203.8328870283781,214.01425152762843,219.1001857275849,223.84560862169783,238.1544440044384,231.4339834334972,234.70045399522417,231.88871030383675
16,1986-06-07 18:21:13+00:00,231.19584966098682,229.219400024556,219.31530935675963,211.51367073721275,206.69870620824102,216.14486040179662,219.81160350903127,216.2898816084982,220.7855617703927,235.6555986811121,229.15225234236812,232.10092522665292,230.17510962044588
17,1986-06-23 18:20:43+00:00,242.26619603704785,234.5277502072609,220.79686340776345,213.01790304218315,210.72463881442786,206.2799954304778,211.357333831265,209.3151784435513,221.81744698177948,233.0132703683657,221.90476804907797,225.7798444089085,220.02693734630535
18,1986-09-11 18:17:53+00:00,242.90441307404242,249.85021286836385,241.20344127682662,225.29837043267395,222.06420051895068,220.78744750289044,222.453602730516,214.73549565338,217.4342729198951,228.3848146229964,227.88090016975386,226.64452800036145,228.92676621697368
19,1986-09-27 18:17:24+00:00,245.17382684482882,206.08700476305154,223.17258762788532,237.50273751352623,216.10561802116243,219.27133151576245,229.20228030307595,220.04124353580943,223.51355872790276,237.74509830559535,234.74930508806577,235.88112905634458,232.83596591583841
