,dates,chi0391-0000,chi0391-0001,chi0391-0002,chi0391-0003,chi0391-0004,chi0391-0005
0,1986-02-04 14:07:35+00:00,209.82737056154855,215.74280032639672,210.70847046812077,213.10791502927637,218.2378096063592,255.46055971696396
1,1986-08-15 14:02:17+00:00,213.88978069486822,,,190.88981479090995,,
2,1986-12-21 13:59:37+00:00,223.58760490151514,219.085278378434,222.96224301244436,215.43304667120728,214.0038186597305,217.88250752226006
3,1987-01-06 14:00:06+00:00,211.61101209582685,214.93571388112161,213.126730970127,212.08536957104113,204.92615996151213,224.59287112408623
4,1987-01-22 14:00:34+00:00,222.27900513127395,214.20314527458106,213.50860181564298,209.97167908223125,207.42620543053044,226.89908416200007
5,1987-02-07 14:01:09+00:00,231.19209323324415,224.397317365671,225.11604416648393,229.94844695235415,225.10449732380505,250.4505516636168
6,1998-02-21 14:16:53+00:00,244.07767402849993,231.93201194521671,215.46590264433684,192.8274941052356,206.13972961334576,227.9452282017118
7,1998-03-09 14:17:09+00:00,271.49996328084404,256.5648108413616,246.5871849480037,241.04047081254194,236.14301474067844,258.5493944815113
8,1998-03-25 14:17:23+00:00,242.92345073001647,230.69096111966923,222.2688114601824,215.35459002029347,220.65160586731105,224.90753077033295
9,1998-06-13 14:18:31+00:00,218.44472057839494,222.36288854685165,213.17801383695794,,,
10,1998-09-17 14:19:26+00:00,231.99600900800723,208.9438176352054,206.12014917674628,216.12351304059712,205.9625374690607,233.25116465465962
11,1998-10-03 14:19:29+00:00,214.49317285403018,211.2439248114626,197.0327915494525,185.0848536404629,191.8756525942876,215.7709296034383
12,1998-12-06 14:19:37+00:00,,,,,,
13,1998-12-22 14:19:42+00:00,221.14744234345096,212.54172912138694,210.1806206038816,197.01429375264587,205.95017689720805,240.85486858885434
14,1999-01-07 14:19:42+00:00,221.22775849311668,217.52742172067548,212.28405239711373,214.9418788745372,210.1638830344956,246.20463260827862
15,1999-02-08 14:19:49+00:00,206.99722539837393,207.18101459141826,193.24454725025205,193.37085015195566,202.05786869776952,223.70702044444084
16,1999-07-26 14:33:30+00:00,241.2332399989274,224.32874244080008,213.5603502667825,204.11142264481884,190.9778866992706,215.1255589571307
17,1999-09-20 14:17:14+00:00,206.64875217762088,201.27907016397168,197.35557349092895,190.54653994415537,178.09785999200665,
18,1999-10-06 14:17:15+00:00,225.6850732117303,226.51838013584808,213.8919345098857,213.5204370970037,195.75152833587128,
19,1999-10-14 14:33:38+00:00,227.02493552023407,220.4602656097985,215.7942014418506,215.78610765367168,211.5817465384523,237.63529786583314
20,1999-10-30 14:33:32+00:00,223.81197728051916,218.07385651218297,219.77402749892266,214.03971007238124,212.00661563159193,254.9943075551387
21,1999-12-01 14:33:26+00:00,225.51936844820102,222.37712565854608,219.2426261002471,221.700322014217,217.98939625569784,240.81178944335514
22,1999-12-25 14:15:44+00:00,231.24269889020337,229.71835034156814,229.32673808045294,232.74062576817585,231.91487853151125,258.45787528189044
23,2000-01-18 14:33:25+00:00,232.27226895314524,224.31370831532868,229.76480320794724,240.06607153846736,246.9253814620517,263.22942725328795
24,2000-02-03 14:33:25+00:00,218.248981418561,216.04051723696887,226.2268065492132,222.32671554018123,229.40615753978884,243.43181030699407
25,2000-02-19 14:33:18+00:00,231.44584426237063,219.050656464846,212.89262210451014,216.76685186271595,209.13851068177974,223.5353305211409
26,2000-04-23 14:32:57+00:00,229.53416855144798,212.3547742293818,210.38367922008678,213.5628062752414,209.9048830094073,217.69862050124487
27,2000-05-09 14:32:46+00:00,242.34195967748158,,218.80217077687166,213.78272199949618,225.6233411984265,243.78476492561614
28,2000-07-12 14:32:08+00:00,248.8016567301384,230.98762853623936,226.00581400650302,,,247.14016459659535
29,2000-09-30 14:31:05+00:00,232.9496739936807,219.55458091064466,216.41299476991708,214.66640787770652,207.70321458402034,236.20459442974413
30,2000-10-16 14:30:47+00:00,229.85753764458013,222.12290950567322,215.4821637196929,222.82198180601043,218.57328582844553,244.49692601760557
31,2000-12-03 14:30:59+00:00,228.35289443571185,219.06100746515725,221.70310974630146,216.23456255716565,219.00428710008174,236.24974481010895
32,2001-01-04 14:31:03+00:00,255.242063163704,242.69905345063972,242.03891538964425,233.4343217469021,222.6694131288498,257.8987267577099
33,2001-01-28 14:20:35+00:00,241.34011048682493,240.35457555707842,227.5218917629898,223.4842044063705,214.83179675757742,246.28093266116073
34,2001-02-05 14:31:04+00:00,234.2542020176262,228.60201060984227,225.91279758066054,227.51388474578096,227.1072327830704,252.87815323502966
35,2001-02-21 14:31:02+00:00,224.42682131858464,218.99966994359295,216.36422898484676,218.904936012071,228.1413104276546,236.4913994377609
36,2001-03-01 14:20:47+00:00,233.23269028647678,223.94818413329676,218.22825235565918,218.55072258328383,215.3422542391452,229.1053964299547
37,2001-04-18 14:20:38+00:00,218.36740806276924,220.7547368896398,225.03002385783668,219.92236219880166,212.8736812146016,237.22223384695525
38,2001-04-26 14:30:43+00:00,219.03750380086814,213.09421546929454,211.34023930978844,218.8381762656371,214.17514125362416,234.1637648520744
39,2001-08-08 14:20:57+00:00,,185.23520899139365,186.85756260978982,155.12078251363377,,
40,2001-08-16 14:29:28+00:00,233.58213022973413,217.20928472451055,208.43001423531624,194.90193758590118,183.16682339428732,220.4716538273841
41,2001-10-19 14:28:57+00:00,228.67627468937928,220.52450005519404,208.01622173841554,214.36743156137908,207.79360386061862,225.09506684507465
42,2001-11-28 14:20:12+00:00,220.25538312813956,221.38840749850704,222.32296806728078,224.0819103536089,223.84151871503747,239.49978254659368
43,2001-12-06 14:29:10+00:00,224.53157476867273,215.2435666565925,212.50830149409043,215.5479003869106,220.71699235232376,237.50739362335383
44,2001-12-14 14:20:06+00:00,215.66189561858357,218.71274668073298,211.465360602093,194.19265514755912,212.55783258635023,238.26183881861246
45,2001-12-30 14:19:52+00:00,214.57180567150172,216.7908946304704,211.60485978036186,214.1915465967546,220.34594369344308,248.86237812673735
46,2002-02-24 14:29:34+00:00,229.17043751543508,226.1132155709428,229.23842506262758,239.04816934488895,233.87771532978667,254.17051273003634
