,dates,nzd0472-0000,nzd0472-0001,nzd0472-0002,nzd0472-0003,nzd0472-0004
0,1999-08-26 22:07:08+00:00,145.15612427982063,,,138.90726266700463,
1,1999-11-30 22:06:59+00:00,185.31822667313688,,,166.3384840433104,
2,1999-12-16 22:07:09+00:00,176.36684574727715,,,156.05290941006496,
3,2000-03-21 22:06:49+00:00,189.87621367484343,164.6568601750733,,,214.29174159081367
4,2000-05-08 22:06:20+00:00,155.6436188883392,153.58391857229608,154.2846921276381,152.2198562438718,198.02724875862953
5,2000-06-25 22:05:55+00:00,157.89102633211093,,,143.0842620670586,173.56618202493254
6,2000-07-11 22:05:41+00:00,135.63326155273933,,130.92788475920074,127.4437560267438,135.23015433479208
7,2000-07-27 22:05:24+00:00,172.01225503438843,,157.3917229947328,147.8121270584424,199.98434556228207
8,2000-08-12 22:05:17+00:00,173.25764312239292,171.64605624678714,,161.4388977438798,176.666276728039
9,2000-12-18 22:04:37+00:00,170.1148105031593,,,172.73034471344968,225.12748858141225
10,2001-02-20 22:04:36+00:00,166.09231549428662,,,162.7316889126684,214.6965539903755
11,2001-03-08 22:04:32+00:00,164.43342591510606,,,169.13601710426576,211.09558254845825
12,2001-04-09 22:04:17+00:00,166.243910421622,,,158.0407267200572,177.39221662240286
13,2001-06-28 22:03:32+00:00,177.44036469743452,,,154.4119868791745,172.71685399976167
14,2001-07-14 22:03:33+00:00,153.7049419124846,157.19070791238232,157.77357048761235,151.39274418106763,180.00975096833875
15,2001-08-15 22:03:02+00:00,150.6703493862997,,,140.9721639075001,162.68199707969902
16,2001-11-03 22:02:34+00:00,169.82768900215657,,,163.4067344406921,174.52568409299465
17,2002-02-23 22:03:07+00:00,187.43728684537686,,,176.99659801539343,189.27338930781335
18,2002-03-11 22:03:07+00:00,172.53508456295168,168.3383287499843,,159.50736356886716,174.99522768785968
19,2002-03-27 22:03:01+00:00,,124.64088543635003,,,
20,2002-04-12 22:03:01+00:00,169.9890883054025,,,153.40188186362806,175.20606685587958
21,2002-05-14 22:02:55+00:00,167.09876146287425,,,155.96546258338694,176.3457539962282
22,2002-05-30 22:02:49+00:00,172.7493926746702,,,163.82786400809985,192.63999052563338
23,2002-06-15 22:02:43+00:00,153.48228680004166,,,148.38606031405362,174.2416924948739
24,2002-07-01 22:02:38+00:00,175.86957393967734,,,158.54942317885914,200.56825765587894
25,2002-11-22 22:02:21+00:00,156.6197799273955,,,144.27872509336714,192.77653024665088
26,2002-12-08 22:02:27+00:00,152.6276057969165,,,155.0353522091777,219.02883934539014
27,2002-12-24 22:02:33+00:00,165.93261357754565,,154.38700541720826,164.5347545507944,219.43958950970895
28,2003-08-05 22:02:35+00:00,155.05268504117075,,,139.74771664688032,163.69102671614897
29,2003-08-13 21:51:08+00:00,161.20288954268665,,,154.9566671056296,168.00367136654611
30,2003-09-14 21:51:42+00:00,148.4886160165653,150.76637434319815,,146.51212874403416,164.91588537147726
31,2003-10-16 21:52:08+00:00,154.2271126778405,155.49301087389554,,147.39162101081013,167.53789972621468
32,2003-11-17 21:52:33+00:00,187.5840238680431,179.30645187845204,,164.9882848940589,186.14584530089533
33,2003-12-27 22:03:06+00:00,171.89683416683064,,,168.2242524536066,
34,2004-01-12 22:03:07+00:00,174.9715136642455,,,179.79414455955873,
35,2004-04-01 22:03:28+00:00,152.5516247836059,,,150.73844441097532,169.8097346186133
36,2004-05-03 22:03:23+00:00,,,,159.70259994721187,170.16826012552684
37,2004-05-19 22:03:23+00:00,151.57876661305963,,,150.92928401803604,169.61117347514227
38,2004-06-12 21:55:35+00:00,185.5280112457031,,,177.0646240824598,190.21422071475826
39,2004-06-28 21:56:04+00:00,162.16599346668252,,,164.4281302874129,178.8640284168069
40,2004-07-22 22:03:08+00:00,151.88649123629347,,,,
41,2004-07-30 21:56:51+00:00,152.904715133824,,,165.20483360890086,179.67675782914273
42,2004-08-15 21:57:13+00:00,149.75096005447077,144.0731608898241,,137.6159224717746,190.5923863333285
43,2004-08-31 21:57:39+00:00,,,,,
44,2004-09-08 22:02:53+00:00,176.217487323761,,,147.37876373721846,183.68975192597267
45,2004-09-16 21:58:05+00:00,140.44387797130045,,,130.70343779757422,148.64619127358102
46,2004-09-24 22:02:48+00:00,154.09472608364348,,,139.91451276960248,169.1294630509864
47,2004-10-10 22:02:43+00:00,161.0606845065801,,,144.5797917720751,164.77702618513553
48,2004-10-18 21:58:47+00:00,157.25221622194024,,154.19775849308132,155.41418311499422,182.3892383942999
49,2004-11-03 21:59:06+00:00,168.94217383942353,,,165.3198002810697,200.335225543555
50,2004-12-13 22:03:23+00:00,,,145.1573197516063,141.79717579445438,152.63098823140848
51,2005-02-23 22:00:55+00:00,147.08822613425602,,,152.04086109824286,173.96359376987635
52,2005-03-03 22:03:53+00:00,156.74704248264322,,,149.11520889782352,201.3651529014867
53,2005-03-11 22:01:07+00:00,164.2186663148393,,,162.4314353411881,183.7233689204805
54,2005-04-12 22:01:18+00:00,162.8797035086947,151.67701774560211,,137.25155028638713,161.42136759923656
55,2005-04-20 22:03:44+00:00,158.41025934222677,,152.03653190188123,147.88917650229087,196.63698006191635
56,2005-05-22 22:03:48+00:00,165.66477407823066,,,156.1858218290666,178.46193335350432
57,2005-06-07 22:03:42+00:00,172.5857965845377,,,159.1231707860127,
58,2005-06-23 22:03:37+00:00,,,,159.8189110027268,209.75405078851588
59,2005-07-09 22:03:38+00:00,175.1773753729853,,,155.95311530779512,235.48176938096856
60,2005-08-26 22:03:27+00:00,137.97073287436763,,137.7939520146197,137.57969470359333,181.31730253604096
61,2005-09-19 22:02:20+00:00,144.21646917985873,,,121.37196459351007,145.4975275976097
62,2005-10-05 22:02:17+00:00,144.64476202419522,,,125.83221135906673,153.5115384386567
63,2005-10-13 22:03:18+00:00,178.12523020415625,,157.4302496845982,157.0155848075611,184.19337659702663
64,2005-11-06 22:02:22+00:00,153.74700658605644,,,163.84776462244562,218.89086626587533
65,2006-01-01 22:03:58+00:00,,,,150.4635765654193,172.83099619775163
66,2006-03-22 22:04:18+00:00,157.40909955278292,,,,184.32246616709327
67,2006-05-17 22:06:21+00:00,,,131.17327912246756,,
68,2006-06-26 22:04:08+00:00,179.02284159335596,,,167.8265633294362,
69,2006-07-04 22:07:05+00:00,,,,,
70,2006-07-12 22:04:01+00:00,167.0796820088285,,,143.4821431068906,175.92853126997997
71,2006-09-06 22:07:55+00:00,170.74584819491588,,,,
72,2006-09-14 22:03:45+00:00,157.28347047564628,,,144.10097682093743,203.14983372856693
73,2006-10-24 22:08:26+00:00,,106.43501301938254,,93.52065409716589,
74,2006-11-09 22:08:35+00:00,157.31069361252452,,,149.27447848272124,196.53840379342705
75,2006-12-03 22:04:19+00:00,170.77981373472576,,,151.868294204569,213.6904281122823
76,2006-12-11 22:08:52+00:00,151.63373305253313,152.9544461988629,,156.8088533606083,184.05386128529773
77,2007-01-04 22:04:25+00:00,152.80790227111987,,,,
78,2007-02-05 22:04:35+00:00,150.31564988600223,149.6161163820224,,138.77298429446643,172.40601857245727
79,2007-02-13 22:09:11+00:00,162.39368197761016,,,144.47272269280003,183.8290319541613
80,2007-05-12 22:04:35+00:00,154.8880385984692,157.9112729196785,,144.35915335995816,165.6401660211042
81,2007-07-15 22:04:24+00:00,162.4305754677598,,,152.27960494554378,
82,2007-09-01 22:04:07+00:00,,,,137.3246984910602,181.73496577959557
83,2007-09-09 22:07:21+00:00,137.80597485212076,,,129.9356359528516,155.87497061419438
84,2007-09-16 22:13:28+00:00,155.97184168433083,,150.26919924476368,142.43323946019976,175.03235011517253
85,2007-10-02 22:13:18+00:00,,,,,
86,2007-11-20 22:04:22+00:00,157.683945907393,,,137.45372103095298,201.15098421877607
87,2007-12-06 22:04:28+00:00,158.94976524360283,,150.9063974076293,139.40395151427703,195.4810480455815
88,2007-12-22 22:04:32+00:00,145.50261178034472,,,142.01076733729525,192.7252516888376
89,2008-01-07 22:04:34+00:00,146.4959409313224,,,,
90,2008-02-16 22:04:45+00:00,157.66497749220616,,,148.04350463669812,184.96652760801746
91,2008-03-11 22:04:20+00:00,159.2382504566002,,,142.26684668896777,178.06084805939977
92,2008-04-12 22:04:20+00:00,,158.10651953451656,,150.7044656660884,181.33068014684918
93,2008-05-14 22:04:12+00:00,154.03122427482862,,,137.72572992223223,170.68054328716386
94,2008-10-05 22:02:54+00:00,149.42180548899844,,134.74824526753468,134.92417935460935,
95,2008-10-20 22:04:17+00:00,,,,,171.2467120263635
96,2008-10-29 21:57:48+00:00,128.95497197680317,,,124.7322300267077,148.15278979882916
97,2008-11-14 21:57:28+00:00,146.33391712904225,,144.27799061398446,139.95898539932648,
98,2008-11-22 22:03:27+00:00,157.7699763589101,,,149.75355962801166,200.5458410559631
99,2008-12-16 21:58:29+00:00,151.0080076049649,,,139.35872403937998,196.5464261919242
100,2009-01-01 21:58:55+00:00,147.5133818094617,,,143.8687682555803,197.18770129951795
101,2009-01-09 22:03:52+00:00,150.02676456575446,,,139.6368867941806,
102,2009-01-17 21:59:20+00:00,156.88216532216944,,,117.56052196669812,165.6574390230477
103,2009-01-25 22:03:57+00:00,166.72299979065065,,,148.80989936661325,212.59108782799294
104,2009-03-14 22:04:21+00:00,149.31819229672269,149.55459554324554,,140.23592098812043,194.11425483947968
105,2009-03-30 22:04:28+00:00,,,151.63872991559634,146.7941214670405,185.2761418820003
106,2009-05-01 22:04:37+00:00,162.2702782051306,,160.51245871260872,155.97335533684208,189.42078164832122
107,2009-06-02 22:04:39+00:00,174.09606482902524,,155.90418387030525,146.64729678213274,222.14525463048943
108,2009-06-18 22:04:37+00:00,161.29512336621198,,,144.94595273625532,185.56108597226785
109,2009-08-05 22:04:24+00:00,164.81442762289169,,,,212.08385401340564
110,2009-10-24 22:04:30+00:00,149.09045881377912,,135.60158248642767,135.46546758729946,
111,2009-11-25 22:04:57+00:00,177.05581057149033,,158.1004423298307,153.09079418712906,222.8907491786234
112,2009-12-27 22:05:25+00:00,149.79193301925676,,,135.51665111390494,163.64510389970766
113,2010-01-28 22:05:55+00:00,127.67464258640817,,127.74192772988141,150.13302298223502,185.6988307528556
114,2010-02-13 22:06:06+00:00,104.18239952947627,126.30721861122542,,124.15087280971876,145.39227906845142
115,2010-02-21 22:05:08+00:00,135.9380002965034,,135.75164507448704,133.61246147538677,162.23832558167737
116,2010-03-01 22:06:15+00:00,150.66486867183025,,,140.0573673502354,208.46807301405525
117,2010-05-04 22:06:23+00:00,177.74288380690788,,,172.63156898876323,
118,2010-07-23 22:06:26+00:00,149.67871924080725,,150.04337132093718,149.9013033117993,176.10438715624574
119,2010-08-08 22:06:24+00:00,,,,137.40292219021632,193.08901647211005
120,2010-09-09 22:06:29+00:00,119.525532057145,,,,165.5055663805908
121,2010-09-25 22:06:29+00:00,153.93232160110938,146.2267115952408,,,
122,2010-10-03 22:04:16+00:00,151.2409353865653,,,139.72694884395082,167.77635385143697
123,2010-10-11 22:06:33+00:00,157.81524795198385,,150.17205457200336,148.4517571791475,178.50586537895182
124,2010-11-28 22:07:05+00:00,,,,136.02577759505553,181.40312032025716
125,2010-12-14 22:07:13+00:00,167.50352071817017,,157.81440658104415,159.6392732794509,187.71448480701557
126,2011-01-07 22:04:08+00:00,160.03939206904593,,,158.26634745630918,214.74740963848708
127,2011-02-08 22:04:11+00:00,151.79120011699396,,,154.10223077539413,178.48028302944167
128,2011-02-16 22:07:39+00:00,146.90223380474188,,,,
129,2011-03-12 22:04:07+00:00,154.62859386668578,,,139.75806990288217,161.71781884134543
130,2011-03-28 22:04:02+00:00,156.02368848424442,156.2547396378414,,146.75335459532653,169.64687851695476
131,2011-05-14 22:13:57+00:00,,,,,
132,2011-06-08 22:07:48+00:00,178.7026762747487,,,157.76694257298593,180.43486779432578
133,2011-07-01 22:13:54+00:00,,,,,
134,2011-07-10 22:07:44+00:00,,,,143.3903885714726,202.2143671441421
135,2011-07-26 22:07:41+00:00,170.37386320830416,,,144.32642217396028,183.13190046966724
136,2011-08-02 22:13:50+00:00,,,,,
137,2011-08-11 22:07:37+00:00,168.69446896565287,,149.63860904856713,137.2037350823209,166.74925970007538
138,2011-08-18 22:13:47+00:00,,,,,
139,2011-09-12 22:07:29+00:00,,,,131.30975701681703,168.86636531074058
140,2011-11-15 22:07:46+00:00,152.39315772981513,,,144.111690938048,196.4016738323495
141,2012-02-19 22:08:20+00:00,147.69125170369705,,,,179.77963199726662
142,2012-04-07 22:08:16+00:00,,,,101.46563482493943,
143,2012-04-23 22:08:28+00:00,167.63942329995257,,,155.03376806958357,213.09159917302168
144,2012-08-29 22:09:28+00:00,170.69345304068426,,,157.38164828880744,214.78262534456255
145,2012-10-16 22:09:57+00:00,147.86872236151288,,,,
146,2012-12-03 22:10:10+00:00,173.94179378340155,,,156.64432297577656,239.10106834943574
