,dates,usa_CA_0258-0000,usa_CA_0258-0001
0,1984-04-14 18:25:13+00:00,196.1484115685101,
1,1984-06-01 18:26:05+00:00,190.64073250012288,
2,1984-06-10 18:20:05+00:00,200.10730937815003,
3,1984-07-03 18:26:34+00:00,186.9794633705853,
4,1984-08-04 18:27:28+00:00,195.1861917342378,402.46952656076695
5,1984-12-19 18:21:59+00:00,181.0195827451471,424.9992701341976
6,1985-04-01 18:28:24+00:00,202.60475144415503,
7,1985-05-03 18:28:11+00:00,225.59274319194535,426.3291700594419
8,1985-05-12 18:21:57+00:00,207.5479982371612,391.4776963687538
9,1985-05-19 18:28:09+00:00,208.926297771721,
10,1985-06-29 18:21:53+00:00,216.5545518938518,413.4676880726276
11,1985-08-07 18:27:46+00:00,209.64162267620958,401.9749398141968
12,1985-10-03 18:20:56+00:00,217.31636738087838,419.8197340350605
13,1985-10-10 18:27:03+00:00,223.67300560831993,414.7931461012572
14,1985-10-26 18:26:51+00:00,217.44130793643984,426.86861900646903
15,1985-11-11 18:26:37+00:00,207.01653095602535,425.4200863328009
16,1986-02-08 18:18:42+00:00,,431.5506512596371
17,1986-03-12 18:17:59+00:00,161.06566096486802,
18,1986-03-19 18:24:01+00:00,,398.4634612000183
19,1986-04-04 18:23:42+00:00,164.16128535550232,
20,1986-04-13 18:17:19+00:00,195.4694886260388,399.9103587373345
21,1986-04-20 18:23:20+00:00,193.92085717753312,410.294732392773
22,1986-04-29 18:16:56+00:00,,388.2978335875192
23,1986-05-15 18:16:31+00:00,,387.2026911016191
24,1986-05-22 18:22:30+00:00,201.546800652401,406.11917517464013
25,1986-06-07 18:22:01+00:00,206.19641546112203,415.26048863364963
26,1986-06-16 18:15:33+00:00,,396.80304078509766
27,1986-07-02 18:15:02+00:00,200.20713942773023,413.8970105646911
28,1986-07-18 18:14:29+00:00,210.85254721179146,412.6583053069458
29,1986-08-19 18:13:20+00:00,217.84168652946192,420.20378859789133
30,1986-09-11 18:18:41+00:00,204.58626072367753,408.0490535226631
31,1986-09-20 18:12:14+00:00,209.9697987096128,418.9815584012122
32,1986-09-27 18:18:12+00:00,213.24911992591325,408.98009055196167
33,1986-10-06 18:11:44+00:00,205.56604706463528,422.663392778496
34,1986-10-13 18:17:41+00:00,203.3064290209835,414.99564424758734
35,1986-11-23 18:10:01+00:00,189.00571611646475,409.1026339380554
36,1986-12-16 18:16:52+00:00,176.80480889246996,432.6415179644507
37,1987-01-10 18:11:26+00:00,182.77665197531303,410.7970435738478
38,1987-01-17 18:17:49+00:00,206.95606499666818,424.34453624902403
39,1987-01-26 18:11:53+00:00,155.16934009686685,417.28566854692576
40,1987-02-27 18:13:08+00:00,174.41891757787334,432.84259661285955
41,1987-03-15 18:13:44+00:00,166.2331031194094,
42,1987-03-31 18:14:18+00:00,198.3961238342625,406.8885367092979
43,1987-05-02 18:15:19+00:00,196.61751566913705,393.1270140163765
44,1987-07-05 18:16:50+00:00,207.2656751220503,398.166365182875
45,1987-07-28 18:23:33+00:00,214.11634092417222,407.18078769510333
46,1987-08-06 18:17:39+00:00,211.55165327513922,411.75345079183364
47,1987-08-13 18:24:02+00:00,204.09871422409333,402.9402272565384
48,1987-08-22 18:18:07+00:00,220.84180343221433,417.362212913534
49,1987-08-29 18:24:29+00:00,217.84473509604246,
50,1988-03-17 18:21:48+00:00,202.24388951090398,428.804861298845
51,1988-03-24 18:28:03+00:00,,388.62818817921647
52,1988-04-09 18:28:08+00:00,214.70562178652037,385.3692813740039
53,1988-05-04 18:22:08+00:00,206.57759309578643,401.4684975050721
54,1988-05-27 18:28:29+00:00,207.82771408728448,411.96170615459107
55,1988-06-28 18:28:41+00:00,207.66300156166432,420.59951963705396
56,1988-07-14 18:28:44+00:00,211.8294100021685,409.3752169274202
57,1988-08-15 18:28:46+00:00,215.64999798089025,410.5699603833181
58,1988-08-24 18:22:38+00:00,217.0125444559568,418.447555854887
59,1988-09-16 18:28:46+00:00,212.55293014456075,415.5370937087172
60,1988-10-18 18:28:35+00:00,210.52475352917574,413.62856868121105
61,1989-04-05 18:20:59+00:00,206.53590778728164,425.6644482384958
62,1989-05-07 18:20:34+00:00,216.4555738383157,408.7527622620372
63,1989-05-14 18:26:34+00:00,209.74271227962112,407.10250586310013
64,1989-07-01 18:25:42+00:00,211.0839265022732,420.0587200813373
65,1989-07-10 18:19:20+00:00,214.0222814989708,400.4588304132715
66,1989-07-26 18:19:01+00:00,212.14152057377194,400.3732793245377
67,1989-09-03 18:24:20+00:00,222.77491275044676,416.8039465894913
68,1989-10-05 18:23:38+00:00,226.2791251362281,413.86990432712497
69,1989-12-01 18:15:43+00:00,206.43615218998153,422.8113686424867
70,1990-03-23 18:12:06+00:00,203.7524118656568,417.97792365138787
71,1990-04-24 18:12:05+00:00,203.55588440864747,424.27956407062976
72,1990-05-01 18:18:07+00:00,196.42344321471128,386.35044632590126
73,1990-05-17 18:18:18+00:00,201.91912360714764,391.9529311274876
74,1990-06-11 18:12:02+00:00,212.37098147948538,403.7463572247262
75,1990-06-27 18:12:01+00:00,211.56571317632026,393.63797273244677
76,1990-07-04 18:18:10+00:00,208.74108213434397,415.63030529702803
77,1990-09-06 18:17:50+00:00,223.39885281776682,420.20198286985016
78,1990-09-15 18:11:42+00:00,214.09004707289301,414.4138070562548
79,1990-10-08 18:17:38+00:00,231.0169513795965,416.10802159457415
80,1990-10-17 18:11:24+00:00,220.50064037309946,425.2794484903798
81,1990-10-24 18:17:34+00:00,223.5432074250995,420.01851897240874
82,1991-03-26 18:13:26+00:00,184.49120562606282,
83,1991-04-11 18:13:42+00:00,213.71371297890406,414.43663053211634
84,1991-04-27 18:13:58+00:00,226.19661352342868,423.0942739832623
85,1991-05-20 18:20:34+00:00,202.09192897623072,393.4417694100714
86,1991-06-05 18:20:49+00:00,209.20920422317582,397.06732931440183
87,1991-06-14 18:14:39+00:00,217.09035386559586,405.4557837509324
88,1991-06-21 18:21:01+00:00,223.45013988970092,406.8005972470979
89,1991-06-30 18:15:00+00:00,222.70951805810907,399.45530468250803
90,1991-08-08 18:21:33+00:00,222.43985137154627,421.26646645123634
91,1991-09-02 18:15:37+00:00,217.56509393340508,404.31680290833367
92,1991-09-09 18:21:53+00:00,224.11490284130014,428.655125030577
93,1991-10-04 18:15:51+00:00,211.3355499830765,413.2236114222155
94,1991-10-20 18:16:00+00:00,212.5327486308642,416.7826318265939
