,dates,usa_HI_0054-0000,usa_HI_0054-0001,usa_HI_0054-0002,usa_HI_0054-0003,usa_HI_0054-0004,usa_HI_0054-0005,usa_HI_0054-0006,usa_HI_0054-0007,usa_HI_0054-0008,usa_HI_0054-0009,usa_HI_0054-0010,usa_HI_0054-0011,usa_HI_0054-0012,usa_HI_0054-0013,usa_HI_0054-0014,usa_HI_0054-0015,usa_HI_0054-0016
36,2002-03-28 20:49:03+00:00,214.36467362391596,205.4868186607333,204.89652040746037,193.62937874757412,193.73929356232688,187.99398006239392,179.40278662392294,192.98640077203217,209.90334020904743,186.3684164034663,177.85832461250757,201.24558981804233,189.39880727460445,198.0597266296505,195.72067407209403,193.43348275255124,202.40948314534708
37,2002-04-13 20:49:02+00:00,217.424650233138,203.71149588581034,209.84237509927084,200.40556067218694,204.77464200595927,191.0496422623554,188.93384091916712,198.79427031004997,194.9689699412093,188.52267251832018,182.722226360918,201.5550050170309,205.51523432765902,206.815969329922,197.61927532569428,204.95500973101986,206.68693627696865
38,2002-05-31 20:48:51+00:00,205.7841319084706,191.94143831226086,199.23239755419382,198.19215079956558,209.75111937230517,195.29227895240416,188.17919142657723,197.52251426233553,197.2139535249921,189.88299112395083,180.9272459946751,193.93087977387455,197.8725902547285,201.8084743130307,196.10255683606303,205.23590856668312,209.4953198581103
39,2002-06-16 20:48:45+00:00,212.23866513930997,203.4336718636021,215.5740009597336,213.07593207975458,207.35410410323829,202.28454294237736,195.09189937807787,204.9130188090108,200.2527609431791,201.02440944400652,192.37520726611334,201.7395886351415,207.5953901006571,215.23530097872455,208.41971866100735,213.7907284966601,209.37234392555914
40,2002-09-20 20:48:01+00:00,217.12281670173962,200.3356240485951,208.99538270272853,202.88527637091084,203.9315616009111,192.93425038035846,195.3103189005327,204.52636344541241,203.70387636564652,211.4180617863701,205.80649485547096,212.19438100176774,231.3977619529557,239.6677454782625,220.75761682227696,225.4885779267068,204.9727417455348
41,2002-09-27 20:54:10+00:00,197.38219782274643,191.3018895894495,195.68402994705144,194.75147835768507,195.5241425674551,187.55465135644178,189.95057675352427,199.16550459769073,197.92749252302906,196.36093474500237,186.4045150532695,203.0359013645964,204.27264497906057,216.27170343597737,211.21448705530753,227.8052606057773,192.8780287093692
42,2002-10-22 20:48:02+00:00,203.14113791290066,203.84341475834276,211.50285059844242,208.02120564661564,202.1948874787283,194.2955790199731,194.17441755694358,189.17290868708344,185.76217535072868,198.1253667083206,188.1259942998399,207.8449031182006,217.87433362161232,215.61180307712124,206.30710841937426,216.85833051802186,215.40836244080634
43,2002-10-29 20:54:11+00:00,187.75139915060004,181.87419096596363,192.28932989484758,181.2756852744455,177.07684642991956,172.86267428171183,173.54026383397772,171.5682284353341,173.36486704243643,186.99398757407383,176.05746300817896,181.09991426958555,184.79951965872007,200.97293962086107,187.35360481883586,188.48273751153957,172.69254538860616
44,2002-11-07 20:48:07+00:00,203.15663364062206,192.26006948390264,202.66321300869987,197.56359034974957,196.6783316897015,190.2179341934539,192.33376944677764,189.40301983703404,189.46165917455897,200.15797125968402,194.37770460499863,,,166.45190989914832,179.33959155687677,189.84359968644125,168.3709847569093
45,2003-01-01 20:54:45+00:00,197.13179045101617,191.90203051294907,194.66413816312397,187.18021684642065,189.4613594382405,188.54495394691142,193.59550029142275,186.4494095089259,191.4741189171508,190.02765820726464,163.70546440220807,173.91892429909763,195.64115711591592,209.60402806094172,182.8969181131422,199.62957363625634,193.3272141327866
46,2003-01-10 20:48:36+00:00,,,,,,,,,,,,,,,,,
47,2003-01-17 20:54:52+00:00,,181.6055828619341,186.9838055461343,182.60869268913115,181.1857162978618,169.64400779281783,175.46353841139046,170.9288280087224,174.13548550461616,176.46546921007268,160.80545071849815,163.77511621921076,174.91508565392235,183.96061104014555,169.78683608855476,180.18202596247275,177.07547089044323
48,2003-01-26 20:48:44+00:00,193.2382398708825,,,178.019859625322,164.82029059907939,173.75963807400427,172.9344024686109,161.74966633911805,168.05830685893696,183.27461847869756,165.15770860356716,172.8157420043305,,,,,
49,2003-02-27 20:48:54+00:00,,,,,200.11859633013376,204.450740723512,184.8874272866575,,,,,,,,,,
50,2003-05-02 20:49:00+00:00,191.2293888529824,204.13524057801038,196.89054916279485,177.53464910633915,183.02686244551617,194.9497892589398,189.85110385834764,201.4794182318957,200.03357631463365,202.46944226033818,187.89184624250282,171.09751980010859,194.2397991036385,208.8771451674075,197.8979856431235,213.721986606834,213.08267603806803
51,2003-08-06 20:48:37+00:00,,,,,,,199.58923334328472,212.38227022741097,213.0162879527246,220.437512783072,214.62718981684256,212.4023586486008,223.44010555989144,237.07653986780278,229.2632458039396,226.10916321123645,214.6230809635603
52,2003-09-23 20:48:25+00:00,,,,,186.31111486996613,184.47904489125324,194.2589148532286,203.99325123835715,206.45049216350435,212.68623486214938,214.0246048325136,,,,,,
53,2003-09-30 20:54:36+00:00,,,,,179.7583214828582,185.45127882600272,186.80276749081935,194.25802694228722,195.88179473877506,203.77163278799722,199.3381305857279,201.73952252461055,213.10567920479428,,,,
54,2003-10-16 20:54:37+00:00,,,195.04922031792898,189.8500666342452,195.29690668902907,194.97894605375478,195.94841456014586,205.7957256328094,204.49116141153291,,,,,,,,
55,2003-11-01 20:54:50+00:00,,,,,181.13848113925977,185.6776438725539,191.57476250235044,194.9348979415642,188.93119626004255,198.72361120676484,192.82796059447793,194.7978641902872,199.19207367308857,,,,
56,2003-11-26 20:48:55+00:00,,,188.36538210556944,184.54694461250045,186.50846118330617,192.65324351178086,191.67628183532892,193.26261627021063,,,,,,,,,
57,2004-01-13 20:49:09+00:00,,,,,,189.02991556648274,192.2696849151132,181.0621972700329,178.15308540362912,188.76259045501865,181.49832288364792,177.81799759655104,177.8136557464675,,,,
58,2004-02-14 20:49:21+00:00,,,,,212.47438055621285,210.3507936880635,202.1778354969611,198.22645347373793,195.6471876417813,201.94097150450412,185.79345567002244,,,,,,
59,2004-05-20 20:49:25+00:00,202.67604738116253,206.07254267818502,210.01074966886114,,,,,,198.02359014965742,216.3084989763496,208.9516367933768,185.68779505929166,190.76394865515152,212.64353720417714,211.24704408592754,204.85597707889144,199.24224541207343
60,2004-06-05 20:49:20+00:00,,,,,,205.2340103504922,203.1537337860145,196.41942368607613,203.17675020365667,221.36211668886006,205.22349958781058,189.35311452677715,,,,,
61,2004-07-23 20:49:09+00:00,196.50899595440526,202.2852366193327,,,,,,197.87232528144062,201.6431425620194,206.5346215081126,197.3277245290139,190.9376906112576,192.621757886737,209.40812186392867,204.93146127300608,203.71666538425842,198.8636580168244
62,2004-08-08 20:49:02+00:00,,,,,,199.2943789269823,198.54094247264067,199.32169328177028,203.2084669447192,213.92364983858178,203.1282977214163,193.6040968476856,200.13414471713136,214.65406061756534,,,
63,2004-08-24 20:49:01+00:00,192.81996453942884,190.89753745471126,203.13709669462517,187.07990647775577,,,,,,197.66359899198363,187.63114589767406,,,,,,
64,2004-10-11 20:48:47+00:00,196.9268439846525,199.43996345844286,204.9080344099192,,,,,,189.2507307007461,203.91503209763567,200.45472631068708,200.52661723355305,196.51899097573988,215.9959824272172,208.1147494664717,217.72845139569114,
65,2004-11-03 20:55:18+00:00,203.51226210387009,205.7083571473642,213.98335063387555,,,,,195.42610570379532,192.28072552695932,199.09434708529645,194.54279123495382,179.89771878516385,187.2809942299943,204.25615304394725,210.50956540642605,212.98788861921696,202.7225056539505
66,2004-11-12 20:49:10+00:00,,,201.69219087018604,,,,,,,210.4076553990027,205.28251325233913,198.2427534527768,,,,,
67,2004-11-28 20:49:20+00:00,198.63494455867732,197.5821464920765,205.7737172214779,189.23804503566848,193.24874835816888,191.29036356020987,,,,,,,,,,,
68,2004-12-14 20:49:25+00:00,,,,198.68758038971924,202.34905129183048,192.79315835115364,191.17524023088401,190.10637007962336,190.28594907748408,,,,,,,,
69,2005-01-06 20:55:48+00:00,,181.13215238748973,187.67393577747936,179.58296999471457,177.99333389434412,176.53069781381586,171.12315955028396,165.27860505180692,169.31837374590543,,,,,,,,
70,2005-01-15 20:49:38+00:00,195.71176475111568,184.09656864672633,195.96876777928202,184.1128214025388,182.782624098089,,,,,,,,209.78473491872742,187.7560619410296,180.497016185233,198.41999759145736,192.90610888127233
71,2005-01-22 20:55:49+00:00,191.65069515027486,183.97610746571567,193.85763623673918,187.98121708376573,187.7348139064425,,,,,,173.02084511812848,179.68159518211445,180.6803945820356,188.92695742496755,177.8392114514324,185.0898631248445,184.67482452891088
72,2005-02-07 20:55:57+00:00,,,,,194.602849314889,183.87323476188516,179.21448314218767,195.18889285374274,183.61534235089036,191.2865522160751,180.98728105922157,184.19969947750297,186.22782394375554,,,,
73,2005-04-21 20:49:46+00:00,,,,,,,,,,,,,,,,,
74,2005-05-07 20:49:51+00:00,,,,,169.95184280914216,189.33068217022753,195.58915253326788,197.877920071157,194.95942918979506,,,,,,,,
75,2005-06-24 20:49:39+00:00,201.32598100444193,190.08533611429738,,,,,,196.78041664086737,177.0911296399383,203.7643865014744,193.67593379249644,,,,,,
76,2005-07-10 20:49:40+00:00,,,,,195.73090076430583,179.02017709473367,186.27694860102025,196.753289085599,195.2973955167951,203.87769055744818,195.23524315236912,197.16626676535927,,,,,
77,2005-09-03 20:55:35+00:00,,,,,184.36044560800661,172.2555094576594,179.03767363064827,187.24700161679667,191.4205950651295,194.31395779270974,196.24941377427302,200.10381546070462,205.77996776897524,215.04442758600433,212.26521551583983,206.04787024981835,188.25249471828647
78,2005-10-21 20:55:38+00:00,,,,,,,,,,,,,,,,,
79,2005-11-15 20:49:44+00:00,,,,,,,190.58605267781059,186.64685670010797,184.53634158906988,206.35011496918065,209.45322628577347,,,,,,
80,2005-11-22 20:55:58+00:00,210.7184439507638,186.72491391770444,190.98625920232428,,,,,,204.71259241115166,204.72162083617937,198.72382914906805,198.68934456778385,199.29958002582524,195.66182658333219,206.2243041061114,210.33607338389345,213.05630450302093
81,2005-12-01 20:49:50+00:00,,,,193.41330767867487,186.41729606756303,188.13035439899545,186.3198147968476,187.53684505889458,191.32982736320537,,,,,,,,
82,2005-12-08 20:56:02+00:00,193.65108319833035,186.77604143827256,191.37940109963637,180.2836536167791,182.9529835740847,,,,,201.82201552180132,,,,,,,
83,2005-12-17 20:49:51+00:00,,,,,,,,,,,,,,,,,
84,2005-12-24 20:56:05+00:00,196.77213339820304,184.16149631146843,188.79446007380423,179.30812969893202,,,,,195.1793992101846,198.99335147594354,174.55333059961643,162.18565532117447,179.22745767104954,186.134862406619,169.03340386955296,187.45945596155178,198.1813079097
85,2006-01-02 20:50:00+00:00,,198.78066246343002,191.87818943164189,192.5599737743448,197.3193839928191,196.06731365971922,,,,,,,,,158.62976576821822,159.04057578955397,
86,2006-01-18 20:50:09+00:00,202.5496574247372,184.62115049509632,,,,,,,,,,,,204.48010231874477,182.46294440855104,203.57391503251316,190.79535228668428
87,2006-05-10 20:50:18+00:00,207.148855942416,202.8609627464635,198.71340998645883,183.3749101099142,186.38168855600324,,,,,,,,,,205.58458493202727,215.98965709392797,220.11519083571773
88,2006-05-26 20:50:18+00:00,,,,,,,203.9631319024619,201.72976564232133,210.77522949476827,220.71293998341838,204.843179617207,206.42253381460932,206.80904648074647,201.5824096679368,204.5807697076354,214.70241273604512,226.89096725134888
89,2006-06-02 20:56:28+00:00,,,,,199.31201372282143,198.65811025408692,199.51390759475993,205.55543466313756,212.81368584202284,221.22415791913994,212.54636989382732,208.3921391238667,209.90549921272134,,,,
90,2006-06-11 20:50:15+00:00,,,,,212.51037600733127,205.04459513862986,204.61645202271941,203.67129659323373,210.22967224658242,219.94639346816294,203.46369734565693,212.38284391005763,,,,,
91,2006-07-04 20:56:18+00:00,,,,,,,,,,,,,,,,,
92,2006-07-29 20:49:56+00:00,,,,,217.4802126907781,205.74115545451343,199.4339029367386,209.1758694839412,210.68007976443346,220.40579906482873,217.06571157587445,220.13102764221406,,,,,
93,2006-08-05 20:56:06+00:00,,,,,,,,,,,,,,,,,
94,2006-09-22 20:55:54+00:00,,,,,202.43404446079353,201.97442661593902,202.86319941134167,211.8233424567813,217.67696958806056,223.33790789580274,225.73621477410217,224.80708685550945,231.64167005179655,,,,
95,2006-10-01 20:49:39+00:00,192.64512255830977,184.29556043538872,,,,,,208.87894700144602,205.12924175863935,216.41820681430454,217.10644095155348,220.92688604898382,225.662230155668,,,,
96,2006-10-08 20:55:47+00:00,,207.91710512299304,212.76607071851853,205.06547855062814,207.8390697562226,209.40868607960624,210.65262956830568,219.21240008965597,220.7601725516501,,,,,,,,
97,2006-10-17 20:49:45+00:00,194.51673650597718,181.98895492246993,184.34742316047095,174.97310102069383,179.75053753130692,,,,,,,,,218.64912618316112,212.0432125096494,216.6394537528551,
98,2006-11-02 20:50:01+00:00,,,,,,,,,,,,,,,,206.12901402642984,215.31978230744534
99,2006-11-09 20:56:17+00:00,,,,184.74502586027037,186.7700049612986,183.09076462257877,182.3442041358137,194.17135424575798,199.79400183554736,207.00621642747095,200.55435837422235,,,,,,
100,2006-11-18 20:50:12+00:00,,176.31298614895132,180.41053278001814,162.03734127440856,169.29462629899118,164.41573547102269,,,,,,,,,,,
101,2006-11-25 20:56:27+00:00,197.88816117509324,194.87358274390175,192.82718515017194,,,,,,,,,,,,,,
102,2006-12-27 20:56:37+00:00,,195.37638396504016,201.39866265643715,185.47911277983061,197.0414830489786,186.72741612450096,191.38520714007143,188.92226548908786,,,,,,,,,
103,2007-01-12 20:56:38+00:00,,,,190.58256065837702,195.22097704312344,194.8672783512089,190.27170114271632,185.63002432016893,196.80455470163707,210.26431473570622,198.6942693697129,197.81234177745765,,,,,
104,2007-01-21 20:50:30+00:00,,,214.33160191785467,204.7220872092688,205.79572803334946,199.36843010367912,199.34220266971226,206.31377142389294,,,,,,,,,
105,2007-01-28 20:56:44+00:00,,,192.26180979905467,185.59395056525906,177.77104294964573,177.4850213118568,189.38660740373527,190.10443521796088,190.90142014516334,,,,,,,,
106,2007-02-06 20:50:37+00:00,,,,,,196.0403251007084,189.42727301203354,187.04560743967892,186.24273170923408,200.98424891548223,177.02132093959167,180.37305306185215,,,,,
107,2007-03-01 20:56:55+00:00,,,,,,195.82357846444353,197.50466119951955,192.13571652967883,,,,,,,,,
108,2007-04-02 20:56:57+00:00,,,,,,,,,185.866369525603,204.82540179364173,183.6734524541954,177.37841477062952,170.33358940298177,196.28010383460483,191.43467159239208,202.85928994822692,201.7890480878268
109,2007-04-27 20:50:42+00:00,,,,200.09814278054338,203.7885756263833,197.54051452511874,203.3153810772544,200.82018734900018,200.90106857547912,212.4505403176295,,,,,,,
110,2007-05-29 20:50:29+00:00,221.81985898215635,215.3530185255117,216.86062358624528,205.10990330797273,211.9604674319949,,,,,,,,185.2516292757213,212.74870234802756,215.82364057683085,228.14883425356174,211.516506590305
111,2007-06-30 20:50:29+00:00,,,,,,,,,215.46321510115686,226.57677285495024,217.89739218052594,201.90359751444075,188.5064609156505,209.08363515379287,214.56898941473185,227.27466098164524,224.25878350579137
112,2007-08-01 20:50:21+00:00,,,,,,,,,,,220.2823101056436,209.8332659254458,209.61553932886346,,,,
113,2007-08-08 20:56:30+00:00,,,,,,,,,,,,,,,,,
114,2007-09-02 20:50:08+00:00,222.78959590690926,208.64121507930645,208.7548804518253,,,,,,,225.05409143529053,218.58617839012925,,,,,,
115,2007-09-09 20:56:15+00:00,,,206.83897890843633,196.49590391530845,202.3933284678152,200.15607470911615,203.40086479436889,209.2005240366787,212.66028920469233,,,,,,,,
116,2007-10-04 20:49:52+00:00,,198.92508214190258,214.06438333212455,211.41405693036364,215.84085692026414,214.37528055421717,213.7294046907445,,,,,,,,,,
117,2007-11-05 20:50:16+00:00,212.62662100181666,201.97976137916783,203.7547879755392,189.8725593234446,197.3718716681584,193.03816672560748,,,,,,,,244.23457485767383,222.35817681400266,231.0270979751879,228.36721211946391
118,2007-11-12 20:56:31+00:00,,,215.12428202452057,203.44572037894002,209.6411243288785,213.1185944619182,192.12390197526577,190.92934372299212,212.6606979405496,,,,,,,,
119,2008-01-08 20:50:35+00:00,,,,,,198.40828569173487,196.19185982995705,201.83885300718737,200.8198014994046,211.00456267928527,201.27910692201942,200.2144206753082,204.95387085923693,210.3829003991472,,204.6541048574224,203.655849145628
120,2008-03-03 20:56:36+00:00,195.9409839729788,198.02734556223737,198.08431368438988,198.6325545184904,196.90224055329426,198.7420408703885,,,,,190.74372615105864,186.1922062435982,208.17267034573374,202.06723769779404,195.2941964468077,204.0999799386979,206.08402673851072
121,2008-04-13 20:50:22+00:00,,,,,,,,201.37694358371078,198.2394741235505,204.77393829274817,184.56749554360798,188.80680112618518,194.5725185858704,193.7720066164199,188.3272331925844,201.25344942140111,206.35156038346489
122,2008-06-16 20:49:58+00:00,201.67470925943033,200.738012833971,,,,,,228.25355611257038,205.098212434211,214.22739535726612,206.1422656090135,199.12195325480386,203.356555158496,207.71382879459355,199.2782553224669,220.37928763320807,205.9175961216307
123,2008-07-09 20:55:53+00:00,,,202.98143199616618,193.22890020376335,202.26235121410295,203.85264959793233,207.91077222301038,213.26197428642513,210.52026282316504,219.82745655650353,,,,,,,
124,2008-08-19 20:49:22+00:00,207.9398567147225,206.88538476172192,213.99821582954857,206.13985778178287,214.85057367452734,,,,,,,220.53668466061626,231.71889645738673,241.9098328035751,228.7724002686976,235.3709542101471,225.17560152496384
125,2008-08-26 20:55:29+00:00,191.5446060725876,179.72760769213386,188.0041963999354,187.06113725095526,203.73031790088413,201.465216296226,,,,,,,,,,,
126,2008-09-04 20:49:14+00:00,198.9015727106466,200.89930365975772,,,,,,219.65646830692157,219.6268900656906,226.25298847327912,218.95125564555832,224.03916886987727,235.3079633408455,244.37339868972128,238.93332153913207,233.0557648691325,214.91585870998955
127,2008-09-20 20:49:05+00:00,,200.7037473757474,207.49007273177273,198.52441940132894,200.2918450840023,176.59225227398917,201.0099893372784,,,,,,,,,,
128,2008-09-27 20:55:12+00:00,196.1287182083745,202.01415994817347,206.84780651404782,,,,,219.96484824342068,207.75550577859616,219.35009464118548,212.96212955054665,216.78458771709253,225.68517974891967,235.5059994494311,219.4649425346983,228.9513154633617,
129,2008-10-13 20:55:04+00:00,188.54350236063004,187.48992991325989,196.4938071794502,,,,195.45913650913803,190.16299965853918,189.26684077275144,193.2125131047186,185.71700212647016,191.3450602678106,195.4531480497849,193.34956393326513,205.1119817601259,210.74396090535853,210.02647491423986
130,2008-10-22 20:49:02+00:00,,,,196.8038116069723,,,,,,,,212.77737061056993,215.2801868648585,224.37274086379867,215.5770809943943,220.66506346596384,222.12533574401738
131,2008-11-14 20:55:34+00:00,196.0872278342417,,,,,195.76381261738095,193.55745264277732,197.83286480390612,192.65910329132612,204.56078917326988,203.9897500125076,205.3876314698094,207.12320759195626,212.8173088193533,203.533509626684,205.95511806614394,208.98117633440341
