,dates,per0092-0000,per0092-0001,per0092-0002,per0092-0003,per0092-0004,per0092-0005,per0092-0006,per0092-0007,per0092-0008,per0092-0009,per0092-0010,per0092-0011,per0092-0012
0,1984-05-06 14:44:03+00:00,,221.9306965351543,195.10468695932406,,196.15497877589326,207.31716327154857,,,,,,,
1,1984-12-16 14:46:50+00:00,203.6560819512838,188.22399359102576,181.23577065794623,184.90346359940935,191.69562362958598,182.99754157971998,174.82766871648283,177.41420983436788,168.8285881748558,163.90301333621028,158.80828720684477,149.2212496395749,133.61399722179215
2,1986-01-20 14:44:00+00:00,177.55556869621986,146.99653015187556,141.815873609915,146.25001432631274,162.76719152143892,156.63524604935435,158.78514575372316,164.72108387357113,145.32365349045975,141.45200883331768,133.99104619457006,126.27729850399905,128.6361273540448
3,1986-04-10 14:42:16+00:00,205.94948425251044,183.58260579800353,176.52976889480908,180.63992998954888,185.0666074078439,176.69463817034466,184.6744345019053,181.93260678440498,164.51017880999854,164.45578389904279,160.71572891713066,137.5723489335443,131.83483287786981
4,1986-04-26 14:41:53+00:00,,197.42938890196658,,198.753488223595,204.36656271414572,187.40836682601483,186.83976377874603,180.78930247516024,157.7388241439948,150.5333505433274,151.95751788886835,139.2398142616275,129.08763865335564
5,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,
6,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,
7,1986-10-03 14:36:42+00:00,187.64425283211293,174.3173536225964,158.94711462367204,164.03978759092067,171.84645804163725,170.21101162100828,165.2792750326534,173.28936434252196,166.00821536428836,162.55689179388972,162.81039896207565,155.8131286681731,128.44503927012948
8,1986-12-06 14:35:14+00:00,194.3852359440751,172.02117776029218,161.93626585943642,175.94678344959394,182.0431865497471,177.21909393612378,178.3742544040451,178.52611701425607,172.2861030770502,171.47603648943073,169.19710052193375,155.03769482600813,144.9089971826786
9,1987-04-13 14:39:36+00:00,193.032957472493,176.80645205288158,169.40167092271952,181.79526223124768,180.07570442114258,175.52896743566572,175.12206443894937,175.7664106067702,161.5810079959315,166.4034312880742,164.22160640720463,153.44194837040172,146.05384937796345
10,1987-06-16 14:41:19+00:00,,,,,,,,,,,,,
11,1987-08-03 14:42:25+00:00,174.8176697558808,166.27786897310375,155.0538995560769,161.37915815596537,181.77626507501685,174.33623445896603,174.9831711824316,177.99140118661592,168.15163837650402,156.1751008446702,162.5855189323149,144.76493908979822,135.83462489127794
12,1987-08-19 14:42:53+00:00,,,,,,,,,,,,,
13,1987-09-20 14:43:42+00:00,182.24909805018797,163.15680210387256,156.06824733497902,154.59385614944804,175.13229126137153,173.59133637227117,174.19457523465977,182.36051682840383,181.0487816780918,173.47523965377502,172.40660429653218,164.86894626369667,140.59981024202557
14,1987-10-06 14:44:02+00:00,172.8720661418555,157.20726408490364,139.86261981564834,140.58890147438711,164.14743183066838,159.82859127942575,160.08893795744112,163.83022928356255,153.69835880349422,151.75274153911084,152.73833906894342,141.4627354142685,125.27357575485847
