dates,sar0341-0000,sar0341-0001,sar0341-0002,sar0341-0003,sar0341-0004,sar0341-0005,sar0341-0006,sar0341-0007,satname
1984-06-07 09:34:18+00:00,182.6,207.51,205.72,203.48,187.83,206.92,213.54,,L5
1984-09-11 09:36:14+00:00,192.28,215.79,208.81,205.49,195.22,204.62,211.15,205.54,L5
1984-10-13 09:36:13+00:00,194.32,216.21,211.44,205.24,186.5,205.77,202.32,201.72,L5
1984-10-29 09:36:08+00:00,,193.74,203.4,192.16,186.08,205.67,200.17,200.72,L5
1985-01-17 09:36:29+00:00,181.21,203.76,210.05,204.24,193.4,,200.2,,L5
1985-05-25 09:36:15+00:00,195.77,212.14,215.19,217.24,185.25,215.03,218.92,194.92,L5
1985-07-28 09:35:58+00:00,,,,235.42,,,,,L5
1985-08-13 09:35:48+00:00,192.65,210.7,210.74,206.23,195.22,206.89,208.8,203.84,L5
1985-12-03 09:34:19+00:00,168.65,205.24,209.12,199.18,187.62,208.11,195.24,200.8,L5
1986-03-25 09:32:01+00:00,180.1,197.03,204.1,193.15,189.89,204.77,195.93,201.56,L5
1986-05-12 09:30:53+00:00,197.4,219.8,226.07,213.74,196.92,207.86,,200.36,L5
1986-05-28 09:30:26+00:00,193.41,223.64,226.52,210.49,198.61,229.73,200.75,213.1,L5
1986-07-31 09:28:19+00:00,174.35,215.75,207.13,201.19,187.24,208.73,194.31,202.39,L5
1986-09-17 09:26:37+00:00,193.74,209.72,207.9,204.68,196.87,204.44,207.8,206.23,L5
1986-12-22 09:25:09+00:00,185.68,200.97,204.28,201.82,191.96,205.28,199.68,204.82,L5
1987-01-23 09:26:04+00:00,193.5,203.82,205.51,203.31,195.54,205.24,,201.69,L5
1987-03-28 09:28:28+00:00,158.22,198.16,199.69,192.95,180.41,206.05,,192.41,L5
1987-05-15 09:29:57+00:00,194.46,204.09,217.86,207.37,194.1,217.4,194.12,207.26,L5
1987-06-16 09:30:43+00:00,174.76,215.47,204.35,201.49,189.8,217.86,192.94,205.5,L5
1987-07-09 09:37:22+00:00,190.47,215.42,214.55,206.66,199.46,209.33,,205.39,L5
1987-07-18 09:31:20+00:00,172.15,219.06,210.85,202.19,194.97,226.65,194.17,211.91,L5
1987-08-03 09:31:49+00:00,171.91,221.89,218.53,203.19,189.39,216.08,195.26,206.57,L5
1987-08-10 09:38:13+00:00,191.3,197.72,206.11,202.03,194.31,209.18,195.22,206.13,L5
1987-08-19 09:32:18+00:00,184.5,220.65,214.06,205.16,186.79,207.28,193.54,202.24,L5
1987-09-20 09:33:05+00:00,192.61,205.34,211.68,204.37,199.99,207.96,,206.99,L5
1988-01-10 09:35:05+00:00,199.3,209.74,213.65,207.29,199.28,213.68,217.48,207.48,L5
1988-02-11 09:35:41+00:00,186.59,222.15,220.49,207.73,203.66,228.9,210.06,219.32,L5
1988-03-14 09:36:03+00:00,173.82,216.35,206.47,201.76,187.65,210.22,193.0,206.31,L5
1988-04-15 09:36:14+00:00,186.12,201.29,215.36,205.73,186.92,204.37,,193.36,L5
1988-05-17 09:36:32+00:00,190.71,200.06,213.23,210.88,188.34,,195.04,197.59,L5
1988-06-02 09:36:38+00:00,200.54,211.58,219.23,213.91,197.94,,,206.04,L5
1988-06-18 09:36:43+00:00,192.25,208.3,208.5,203.48,198.04,207.2,199.95,205.24,L5
1988-07-04 09:36:48+00:00,194.65,210.97,215.66,205.99,192.56,205.02,195.93,204.77,L5
1988-07-20 09:36:51+00:00,168.52,209.57,208.45,203.0,191.18,212.47,192.64,205.85,L5
1988-09-06 09:36:55+00:00,180.2,203.09,206.61,202.18,190.69,204.2,195.95,197.15,L5
1988-09-22 09:36:50+00:00,169.56,200.84,208.71,198.73,193.46,204.72,196.81,204.98,L5
1988-12-11 09:36:33+00:00,187.31,215.73,208.1,204.91,188.87,206.1,195.45,208.24,L5
1988-12-27 09:36:27+00:00,,211.23,209.97,203.08,188.92,207.14,199.46,202.11,L5
1989-01-12 09:36:20+00:00,192.24,208.35,209.97,204.25,198.21,,,207.86,L5
1989-01-28 09:36:07+00:00,180.13,212.07,210.35,204.26,189.42,214.9,194.5,205.8,L5
1989-05-20 09:34:32+00:00,192.86,221.3,215.16,206.17,203.43,230.24,201.5,219.45,L5
1989-06-21 09:33:55+00:00,184.77,215.29,208.68,202.64,188.88,209.1,196.49,203.02,L5
1989-07-23 09:33:21+00:00,187.74,218.7,213.41,201.36,194.4,222.33,198.61,211.96,L5
1989-08-24 09:32:39+00:00,190.12,199.42,204.37,200.79,188.46,203.52,197.23,195.22,L5
1989-10-27 09:30:51+00:00,184.28,224.68,209.78,201.97,189.93,207.77,194.35,208.22,L5
1989-11-12 09:30:31+00:00,203.9,218.65,221.69,208.17,199.94,227.61,212.26,214.45,L5
1989-11-28 09:30:04+00:00,,,183.26,182.01,171.95,187.19,194.11,204.53,L5
1989-12-14 09:29:38+00:00,195.85,202.81,216.11,213.45,186.95,207.6,199.1,207.93,L5
1989-12-30 09:29:08+00:00,193.73,200.01,205.78,201.99,189.51,204.99,,201.28,L5
1990-01-31 09:28:06+00:00,198.59,217.65,214.44,207.03,197.47,218.1,214.62,210.39,L5
1990-03-04 09:27:02+00:00,192.39,200.86,206.71,203.26,190.72,203.91,,197.25,L5
1990-04-21 09:26:22+00:00,185.25,207.67,206.64,203.48,187.0,205.52,195.3,199.41,L5
1990-05-07 09:26:19+00:00,190.54,202.32,206.64,203.83,180.85,205.87,193.62,190.84,L5
1990-06-24 09:26:18+00:00,197.67,204.29,212.28,206.15,197.99,,,206.06,L5
1990-07-26 09:26:12+00:00,187.23,223.08,217.16,204.42,188.8,206.21,192.17,210.07,L5
1990-08-11 09:26:07+00:00,,,,,,,,203.87,L5
1990-08-27 09:26:01+00:00,,,,,192.36,,,,L5
1990-09-12 09:25:59+00:00,191.75,219.17,210.73,204.52,190.86,216.62,199.33,207.53,L5
1990-09-28 09:25:50+00:00,195.9,202.39,208.5,203.26,195.35,205.12,,205.39,L5
1990-10-14 09:25:44+00:00,175.65,198.28,199.06,198.31,182.14,208.95,192.56,195.28,L5
1991-01-02 09:26:01+00:00,195.36,213.9,210.73,196.69,185.45,,,,L5
1991-05-26 09:28:46+00:00,198.47,210.46,217.28,208.62,200.65,,,208.64,L5
1991-06-27 09:29:13+00:00,202.53,206.54,223.73,209.45,196.21,229.83,213.79,207.57,L5
1991-07-13 09:29:21+00:00,194.23,211.52,212.03,206.79,198.8,215.69,215.05,208.18,L5
1991-07-29 09:29:36+00:00,196.85,216.78,222.45,206.88,201.88,226.98,205.56,217.57,L5
1991-08-14 09:29:39+00:00,198.61,213.65,215.8,211.41,198.0,220.52,200.66,207.72,L5
1991-08-30 09:29:49+00:00,192.84,202.82,207.1,202.73,190.6,204.95,,199.8,L5
1991-10-17 09:30:18+00:00,195.78,204.4,214.95,207.52,195.84,225.13,217.75,211.27,L5
1991-11-02 09:30:16+00:00,186.45,201.15,208.09,205.1,184.52,204.26,201.82,197.98,L5
1991-12-04 09:30:36+00:00,188.44,204.81,219.03,204.25,191.72,219.33,193.04,215.24,L5
1992-02-06 09:30:19+00:00,180.0,202.61,205.53,199.03,184.62,206.91,191.87,202.86,L5
1992-02-22 09:30:17+00:00,174.52,196.63,206.08,190.13,178.35,194.55,194.74,188.4,L5
