,dates,jap0356-0000,jap0356-0001,jap0356-0002,jap0356-0003,jap0356-0004,jap0356-0005,jap0356-0006,jap0356-0007,jap0356-0008,jap0356-0009,jap0356-0010,jap0356-0011,jap0356-0012,jap0356-0013,jap0356-0014,jap0356-0015,jap0356-0016,jap0356-0017,jap0356-0018,jap0356-0019,jap0356-0020,jap0356-0021,jap0356-0022,jap0356-0023,jap0356-0024
0,1984-07-02 01:16:26+00:00,200.49948754527205,222.21854945372795,202.9762036525926,186.38197895729667,179.84898201464924,183.65324342453633,189.15671939831518,192.4915723398121,199.03090921453665,192.71001478284938,185.85216158732104,180.21244740710176,181.87805955165896,180.96827371012697,181.42093059717405,185.4477458659142,180.06288791376193,174.42054559043603,165.91470314077984,164.4338735232212,169.4188271184522,178.47435030494972,182.91356551102854,199.55618356771447,208.04382950668244
1,1984-07-18 01:16:43+00:00,203.6514429970197,219.11691012677022,197.71664886221558,176.79643141856147,165.05197938931835,185.5169845266132,192.22370468616634,196.0396110498953,201.544157102274,196.16562581951382,186.92819553981332,180.4925992067553,183.50057214269123,183.67565107604273,184.27911926631745,192.630258354456,193.40110776754344,182.72749978484967,169.85727658465254,167.47018989908003,175.72023149075017,182.73571205096047,184.23274033041605,195.82932534136916,203.4754335106557
2,1984-10-22 01:17:58+00:00,,179.8699322028114,166.4883913344611,169.04840490486154,164.72976431442717,157.46207736430117,158.54143535457277,166.03958316821237,181.66032731163855,189.03971333515298,184.93773969644528,179.0617168103567,178.212241775744,166.4087826899739,184.91256645955463,197.57271196570366,182.12201866342895,179.7372184403193,160.50801430270815,159.84356521603075,167.39070557875544,171.2752012066179,179.9157156367631,193.08499415548488,208.0396212271448
3,1985-05-02 01:18:05+00:00,182.83857295744616,188.31150144194467,191.5276876616752,183.75066644669562,165.05117676222886,174.84558674315042,179.60177416616486,177.66033450803744,179.2428183254704,179.71088719766044,174.84119041064952,179.32359247733476,177.8983472905156,178.65434285190702,172.71857797436857,184.01143847971696,172.96523725749157,173.97078203433878,165.37386536178698,160.1788142643697,159.9439797599311,166.45586197904584,175.21101220999367,184.15278740844707,191.44928507107105
4,1985-05-18 01:18:02+00:00,189.94534754219737,190.38083103214407,189.13990083461587,180.72472526779822,173.44801789253472,182.7273845625913,183.0794891237852,182.59231455671483,182.7162317109587,187.29723425609401,173.7465461312015,186.38078592446217,182.98861015239007,181.41510028047534,187.38568069689828,193.08414936819784,181.95299951888674,179.10892392127082,172.22641588480346,160.7556547659057,159.6390535139046,173.67667696267785,187.07531252152862,195.6153360106865,202.82244897072488
5,1985-10-09 01:16:57+00:00,236.38781934733706,217.19762837342407,188.60915884625297,189.882471869657,189.68505924517498,191.23172263278926,192.11811515744103,211.17981909549073,212.04239232697742,212.03396724838436,203.37594720580668,195.7063188522584,193.57669845265283,195.10206107773033,199.09812402591288,203.85878146242104,202.2129170041366,195.99452349822585,181.8602919390065,179.15950335716278,179.4074138886258,190.93142865720523,200.0400517557176,204.13981978279136,203.4774783287596
6,1986-02-14 01:14:38+00:00,217.349845265101,227.4583349594626,217.14419057258985,203.8062329508887,187.73387409413596,182.67546060617704,194.70261697950795,189.00241594587996,206.90357509915313,,,,,,,,,,,,,,,,
7,1986-09-26 01:08:08+00:00,174.67032983981252,188.7320694232404,189.21412819011704,184.8339979235794,183.00089820034952,180.17873185432217,181.4326116114575,188.34873077242844,192.48874791601514,192.76377370472227,184.3275919000037,188.6969036819363,186.5863658270349,184.5595617557531,191.35508106871077,197.4006843033091,193.11142831778932,190.8357045745218,187.44807087628396,173.51832099439343,172.04609186765123,178.7447979273358,181.1107952170684,182.9900416264486,190.30019365804625
8,1986-12-15 01:06:42+00:00,179.66544763737568,209.61578341405226,203.18730946913598,192.8227911883714,197.29420435734892,195.66790424826672,192.86489374989748,172.63526097779703,,,,,,,,,,,,,,,,,
9,1987-03-05 01:09:24+00:00,194.97885815308013,209.78098345125352,225.9935848117098,227.09335822834709,226.92567066519723,224.14104747346002,220.436919547982,228.54873266604878,237.42059186655786,234.8249387215612,234.00452928747586,229.94158601483028,226.21948716273633,225.66806676929514,228.72524158752157,231.30837117045786,223.9485120311617,219.86047856498888,208.3458667309875,192.8799075231398,200.99040813045048,200.22701726206503,198.6909457798493,208.4018031600029,211.1127371358079
10,1987-05-08 01:11:32+00:00,208.61161626071743,223.86626535149148,222.60791154447895,216.2137732875809,217.24257419579226,218.4698513014072,219.36926554045286,219.90318580344564,222.38656720738652,222.7030476070934,221.66458494583412,210.96673912712805,213.51734875287931,209.69105514799614,213.62883200020644,220.51664532509432,216.27360135648559,208.05762774451452,200.7701664280126,189.65140141786375,185.93599030659996,190.24322140007456,189.39401768863812,203.58027495763685,206.06486705503013
11,1988-12-20 01:18:15+00:00,251.07563136599776,227.61270238605863,208.03080264008304,200.18144386056477,200.03972786326975,197.4010892702002,209.50934436202434,214.38451460536257,212.2801921675812,216.89956387979922,205.0636337141371,202.0433312025828,199.54304128211027,202.0448797459743,205.18705460647612,215.6395347150529,213.28477971051342,201.10255888582216,191.32609196525686,185.73202079610678,183.4045281539505,200.97942450847634,197.26478113471214,204.6021811689101,213.09976963801233
12,1989-01-05 01:18:13+00:00,252.5544273061414,233.51520248708016,207.2923937084767,207.5531634248487,206.15740464741486,197.4137930062032,203.314609716949,211.02374789306688,213.12174249498878,212.91692514758014,206.54847668275073,202.59990870949272,205.34018056068098,201.80376329272457,202.25557502258658,207.68426613053956,204.56576483023588,197.40168707414725,181.66664484108244,175.50598221254756,173.13891901426572,198.6200811924275,192.5034705352236,204.6497806156064,209.22121519596314
13,1989-01-21 01:17:54+00:00,238.9378973217809,231.04984355299976,209.55258700704806,199.97574997160973,185.90074950341133,187.6059082416876,191.43650001673657,196.6970685109776,207.93596682167043,205.5496471941305,199.0991580815508,196.19812873304733,189.84045535495272,189.8846363695154,195.82581298260828,205.31928691661176,198.34950437567457,191.06614870463704,175.73540524894315,169.37837834356398,173.44103538113356,180.35337869076292,186.49531432155527,186.52733335266274,196.9811347861934
14,1989-02-22 01:17:50+00:00,240.47647810700457,242.53113689205233,225.20767061380755,215.07207346259466,210.59404879755306,200.6614793198264,208.60730431978297,228.4680473937468,243.30888391606155,217.21376218869284,207.04195248451975,202.27249319521695,200.3187578934659,195.46466593337152,187.6346951864234,189.11125904597972,,,,,,,,,
15,1989-03-10 01:17:25+00:00,243.86877565726388,230.0816691652883,215.8940250234964,203.98114913419042,199.06134644575167,197.03904919457824,199.46147298225253,209.88448684339482,218.25760223450368,211.31316080907413,204.33275146238822,202.25514235308782,198.28902359032065,194.64019975466033,198.1911911471642,206.80841203103427,204.75124148731663,198.13104731032433,180.04496423019663,174.91554426166775,175.31373816124204,185.59980667123827,192.2617803745759,191.61355624044455,205.75615086168412
16,1989-10-04 01:13:34+00:00,,188.16206522270028,184.61379539626506,185.85028415493724,184.1711166115692,179.26161403320006,181.88513294881778,184.27588925632705,194.39183243900845,192.97907801659275,187.64210347959255,180.47398853721162,177.3335802180817,175.7141620203699,175.57438968886638,183.89858541402126,173.13363155624927,171.96370935882013,159.16882726880948,159.01381040939998,156.4752235878804,164.26977154267314,162.1331359370579,180.37556058921416,181.96790762929396
17,1989-10-20 01:12:49+00:00,,203.6076447052954,192.0633471079178,180.002864901941,183.24133103233194,189.23454615733448,181.52326901585283,182.22474076000017,195.01331525408565,196.9077585479155,188.57654684080055,191.44019729958055,186.96657321205961,183.2448463246424,188.63978180334348,194.35145399855452,186.41563304097318,180.81003931374354,171.67448930689426,162.5246864881353,163.4822524528827,165.39876378481705,171.35574874027128,182.6122925785881,189.86226274666575
18,1990-01-08 01:10:34+00:00,247.83401963519975,203.84233865166246,207.65904300395803,206.2324530061037,199.04491119369635,200.74930373256507,210.79996952395277,216.1207667646226,212.2450206510304,210.83384287577962,210.28084478618743,206.26944568691636,206.91345480658816,207.52122680004717,208.62858329123375,215.00330095502156,207.32597242855428,202.8012013674629,186.75365445637576,179.8193478599027,183.7280968235881,179.58858721062154,189.95129280981286,190.8208550324453,197.8430485001541
19,1990-01-24 01:10:07+00:00,263.4825349439749,206.62406076502236,203.9563384610144,204.32679579607662,199.3363689187043,198.11708728779877,208.39862477638712,213.15710343507632,221.50709402681315,208.62969077942364,207.5859654977719,205.43304875858374,207.42780738401106,204.38284758958773,205.85801502350623,214.85449366601955,208.07431068506713,207.7614658873268,192.7724389312008,182.64501600613943,177.74338790265642,177.60563080277018,178.06470623325518,186.11815311920424,196.42347701695942
20,1990-03-13 01:08:33+00:00,260.99392854388367,245.69567409112665,213.66571257527463,208.25537381951466,210.65681572431043,208.96693871950404,206.30178484970028,212.81855362275775,226.02894527444982,219.76938362881742,212.2558258463584,207.84086441723053,207.90920050992065,205.56770717015718,205.10756296083557,213.99851131151948,208.3706294628627,211.94019546050183,201.71508092171237,181.5775154308381,181.61690268487217,186.39602916004372,184.34023282285543,200.71183442654203,206.19772044644398
21,1990-04-14 01:08:08+00:00,242.52397001653267,227.73199184061477,208.92952788378486,198.40718731461547,195.02575019048058,191.94547188322127,194.91896308826884,192.77092530074708,201.59952447430922,198.83903174104864,194.6122332226751,192.60089071647394,192.0242410614482,193.3629973567347,196.67156498783464,201.44029989968396,196.51946679513577,191.67037580521293,182.299470945206,169.89017269534375,163.3553426263752,175.24187399709737,170.83897044301347,181.249592202675,188.39664777231386
22,1990-05-16 01:08:11+00:00,249.3152604235052,240.87859056231483,228.10476131301246,218.8366495279505,212.33653909530994,208.68108983683052,216.03513800860765,208.31851172156232,222.73217850422878,214.86252783377708,207.77770710997308,210.35994176633312,209.35814542999375,,,,,,,,,,,,
23,1990-06-17 01:08:04+00:00,256.55848199544556,245.86946104897157,233.2984648315136,221.73464201824729,221.2153868268173,221.39173569059602,221.84225694725083,220.73902928255936,226.2374506427603,224.07592104949612,220.18848531842318,214.9633732004905,211.54656040524335,208.90598281891215,209.86181341599334,219.27961690434128,215.31431322868374,220.3828490003396,210.09035434060365,195.5401870580668,187.4879066786912,186.10016932600226,195.40253444285196,199.36831172562174,200.13556789958508
24,1990-07-19 01:07:59+00:00,,,226.22570056051313,225.23378002739918,222.3541083007923,225.31612746185468,217.8048741227273,217.7911367527192,222.23766075905215,220.38361018616695,215.8610100932807,218.94575709826563,219.46651758807033,220.73276003099141,216.31420958795837,221.4207288014139,217.69729296208567,207.684166928359,209.89463053112388,197.85617087400448,190.073817105566,186.64983026594152,186.50835736900817,190.82210879154962,177.7914994217868
25,1990-08-04 01:07:55+00:00,244.4876575791202,225.661380589048,209.64371103914442,203.1579279571045,201.67159348377783,205.15743044431616,203.2198601959135,205.20071113400536,209.0623608702498,208.00712916968516,199.36117742942037,196.394686025954,197.40127059312485,195.7720999358203,197.11556302158766,201.19518116501058,197.04273237831254,196.982204522371,192.55891095610502,179.49443311296153,177.11629363259382,184.78028841021617,185.67127823247617,191.11879249936976,188.88282499978342
26,1990-09-21 01:07:42+00:00,230.55137888416616,219.84445188340305,210.46938399991643,204.71220948443727,201.57134577804067,198.36571961223987,202.05846659140033,208.50580952134467,212.00202706491018,205.76008700651116,197.1694910620366,196.7643845050283,200.79166586029078,216.05621118014383,210.81381007974798,205.76346503163813,205.94566388825646,193.83564920592883,178.34296368454338,170.3716745057664,162.28774623353482,171.2205822038014,168.0106205289015,182.6474135993754,199.99375324279072
27,1990-10-23 01:07:27+00:00,226.45610801404533,226.28536489694545,207.3736646620875,195.20073624248036,186.33885540268392,187.0678201588388,189.00512684374118,191.98805374092407,197.9924587531986,191.93747075502452,187.8475863385637,185.30490541046976,179.86199514026177,173.71848435438932,167.4575287313445,171.96989566092563,166.75614454861986,170.2181800390727,163.6802628037621,145.90884222006122,146.13328448396666,137.25550817552516,150.18240209206596,170.6575167908158,178.08423617645386
28,1990-11-08 01:07:24+00:00,220.64730640534583,221.95355296407243,212.96112214614635,204.921913681986,196.7506278384768,195.77050763258504,196.86953453793222,201.73359737216876,207.51611318114243,203.10186449293772,193.1082873920321,189.25133654405843,188.58433334861368,184.3854334480834,184.82131602606827,197.36818817539702,184.8574274117995,180.9432483476107,168.18496308561896,164.19388368853078,151.5854924448612,,160.6467407853772,180.846361864657,189.71029664762273
29,1990-11-24 01:07:17+00:00,216.5445888589767,219.63001890267884,217.08236676092076,202.8773784520648,198.29497312593466,200.0452076912059,202.73536803141357,208.9154295644284,213.00106835758604,212.73963435691286,203.91998290313876,200.57976046012647,196.41318644105777,191.0322709100064,197.91804736046558,203.03147415890604,194.31958483784715,187.6336109591333,174.56685270529337,173.07729997587236,171.45047161745597,178.91468548975084,175.94921873021204,184.7385357790262,195.47534536592474
30,1990-12-10 01:07:14+00:00,216.79088810397025,220.6476043032866,217.0857649506123,210.1198818256583,208.6838963891625,201.5460062582836,202.72298106463816,201.21846378114006,211.45336934906123,213.30105701924379,205.40562637294926,202.08930813571897,197.48285186306464,188.54772987882967,192.03780340453912,206.08330541225055,195.57936378029007,190.35921252470786,179.8871488494235,182.97218370359323,181.07856315286043,178.0888734691656,189.49171498926628,195.1626059775153,206.15249677637124
31,1990-12-26 01:07:34+00:00,244.89039810746607,226.42152563271867,208.59560295999086,202.00610295997706,209.25152833355583,203.0060081881214,198.18762100418724,198.36010811239765,211.05586584614713,211.1621434685085,206.78545636289243,201.0521498680518,197.11052648706453,193.89724304344702,195.34506449090594,206.18550010278125,201.9729842714146,198.35922695461065,186.7782888725472,177.29224652574524,,,,,
32,1991-01-27 01:08:28+00:00,240.9429222360106,234.05724506440743,222.23942275408749,204.97689692407008,201.69583335839658,201.8280179417762,205.30208156763698,205.34011067996445,214.45287148573763,212.35825863909258,209.300412987105,208.31764301166584,203.36099117874036,198.00158121714153,203.42192813720902,212.55167626356567,207.7114873785476,207.7446613150365,199.8032195061464,188.31276112844273,178.78188419500083,184.54605042134006,180.08250135065182,190.5468864693693,198.79838815447224
33,1991-05-03 01:10:09+00:00,205.98245573072387,224.9381582220648,226.82386097355348,223.03881264142353,213.3242437558014,198.8195116889252,202.2406622463117,209.07174803491017,215.92081522901222,222.5383086114672,217.04114521573334,210.03922034420194,211.3670342671982,201.55683098176956,205.09692317278316,214.36245370374436,207.95332062138974,204.4130399448782,191.197347789329,178.49107416667982,175.4529976787119,183.08979371656474,184.43676401322966,194.81513322329343,199.3574781850078
34,1991-07-22 01:11:20+00:00,210.86778917893446,,223.37119886782628,222.5409131720384,210.11937590425768,204.0420757200181,205.53827104391465,206.91567046606465,216.53762140255344,223.37276166152773,221.8110383562855,220.87082714527426,214.56209341858008,210.97846312606808,216.59631361665564,224.725246864998,216.13843345618426,210.15777215122378,203.59414876879208,202.27446785662622,192.50225449874338,195.407031874581,194.33879289339833,193.93619746515762,189.95148572007292
