,dates,aus0287-0000,aus0287-0001,aus0287-0002,aus0287-0003,aus0287-0004,aus0287-0005,aus0287-0006,aus0287-0007,aus0287-0008,aus0287-0009,aus0287-0010,aus0287-0011,aus0287-0012,aus0287-0013,aus0287-0014,aus0287-0015,aus0287-0016,aus0287-0017,aus0287-0018,aus0287-0019,aus0287-0020
0,1987-05-22 23:08:32+00:00,222.51260848922914,213.61369177064591,201.72421433393714,203.92487985427235,200.48350555821497,201.68016293205332,199.85295956188054,205.1779448246451,206.37918889387456,208.01977489921268,213.67468828124416,212.70955510135855,218.35006208188736,219.69971270374492,216.4660244696775,225.04938940349643,241.863663415864,225.2512805784175,188.0070417305825,,
1,1987-05-29 23:14:53+00:00,211.2249024402619,207.3626614505054,201.2226183168445,201.99517627196957,197.43358394187896,202.54483460403674,199.8250597188689,198.48621056817595,200.60490210890282,205.74787574624668,210.24784801509603,205.86086404260624,207.43503293208335,205.101621871571,209.59703832152616,220.16254571354733,235.22297784365765,215.5971306284186,186.65654975426648,,
2,1987-07-16 23:15:53+00:00,210.3532489406893,210.31405632546821,195.77904767605412,201.8749979536056,197.42356285631274,195.66110053175353,204.36546136469127,198.8214590180013,206.84976387495738,207.1325174894669,209.08617445051624,210.76101147774511,211.85633785296875,211.96721233498647,210.1062706289247,219.67070653026005,230.0686026581987,202.17591946803748,,,
3,1987-09-02 23:17:14+00:00,228.3774667576223,221.56018763418075,211.96948068233309,212.00633430157774,208.93331044643276,208.7339526040318,206.9548734259086,206.93523791706147,207.69035447069498,211.15653936950605,215.57941874289324,217.0173049854348,216.3629525696154,215.08156471905107,213.3374693394097,220.10197983367462,232.65932339461705,216.69325510513693,196.62822096068024,,
4,1987-09-18 23:17:38+00:00,248.6143204236074,226.99663750919171,216.60603488282862,216.46418429863792,215.27216883180841,211.91063257914067,208.10423448917123,211.66054121648833,215.0498221734054,216.6273606613096,217.03381025128328,218.3110343772534,221.37138743488356,219.0981602800457,221.03198983729504,228.124883736557,232.53136960395085,218.92926455940508,183.61231754264085,,
5,1987-09-27 23:11:39+00:00,212.60374005223562,221.58238973607286,208.7786709400175,208.81510708705943,204.88239219810475,203.4709982169616,196.40641434469404,200.654975128135,203.33510694954157,200.61684179018505,207.33505302974166,205.24485134398986,205.04389331020116,204.52227489691836,204.26635747655766,215.2997989471319,217.86009568168367,198.97575486957228,163.45934221390849,,
6,1987-10-04 23:17:58+00:00,216.79005935170784,220.62499434750677,213.1438030151997,212.37153073168872,210.77038278215326,206.85243520003513,211.42074153241174,206.223287590672,211.30888889830567,208.85492627758822,216.16017715211973,209.6584360774796,212.6329987209462,213.21385399197067,216.24318451987165,226.15522509849416,226.2262115913873,209.79028890843153,169.0246512287481,,
7,1987-10-20 23:18:15+00:00,206.03704818566246,214.39128358043624,198.40777499928512,193.81511771425312,186.78633644313084,187.80129686952964,187.71576787301888,187.75338325504643,190.68858540150563,190.78674817224498,192.75108268964402,195.0280821540813,192.02279160308746,193.85430149642352,197.70305265693653,204.44997022380898,211.11463551553683,191.53176460007978,155.28732517790533,,
8,1987-10-29 23:12:13+00:00,,232.47173921539735,215.47614469263831,210.43886978299605,203.20250356518494,202.03150140784916,204.9016181213646,200.7933446264525,205.54369181594313,205.6308751204632,209.0913989973826,206.5672512011816,207.87935767624418,207.10996123968232,208.9476212733145,217.7741639500816,224.96515641038454,209.19309419548733,183.59790772743438,,
9,1987-11-14 23:12:35+00:00,,229.80961519819203,214.1702550427986,214.06434443988763,204.891287982552,205.7446009828629,200.64560445575756,201.02799140877931,201.92658240710637,203.8967547229364,205.595492841439,207.16197564578883,206.4773786379654,206.17230174952877,206.69312870725292,214.48311586860277,218.75953528931234,200.22179029953634,178.08680753309682,,
10,1987-11-21 23:18:53+00:00,210.74340078747275,215.9650833782409,205.05980815066445,202.73034018358393,198.51148889921072,189.49935408278733,194.22487337504182,191.94432123518624,191.72481826348923,194.10905245382176,202.11607218181777,194.96265389241228,196.80625782533846,195.33958760196052,196.04781558473977,203.10010777138547,213.79386422223817,190.07852651403275,160.02729971676604,,
11,1988-01-08 23:19:38+00:00,211.82867185330008,215.29700310430815,206.48629471398533,204.37721893388155,196.53516385690205,199.0194931269872,193.95302108228145,190.55500614495296,191.18919182878437,189.11137715377174,195.0905938626007,190.95784437382238,196.0036867784592,196.33549761843233,190.66388893305395,205.72004127815444,210.78629894965974,191.02632927026207,166.7332989722039,,
12,1988-01-24 23:19:56+00:00,,223.6199393858813,211.93917742662714,206.3853610146346,201.6043628184069,200.4550895761595,201.68402643500505,196.31542635349356,192.34214226958602,193.38148280151242,196.49014798829484,196.06620471557903,197.5220039726435,201.0970273195474,200.24359847424557,208.10644581296313,215.1989404546544,184.0964323615509,157.5927932114627,,
13,1988-02-25 23:20:26+00:00,,223.4045733871858,216.54954592479857,213.94624011510513,201.65313838411814,208.29836585117812,206.07750978883672,196.42233917887356,195.91561996584505,199.656456561687,201.5265047139765,199.50114244926058,202.05511947306326,201.19605426731317,197.4360812553519,203.56385508825883,205.4825178448372,182.35442967842155,148.43977425553854,,
14,1988-03-05 23:14:21+00:00,210.9225489570553,214.83705254771752,206.18753049194527,198.8963477384517,197.0278379537442,196.0111970528272,190.730087403929,192.30736527252907,186.94138157111553,192.3525710243129,197.21048970684149,195.62503177914465,193.78005536734062,192.4377990299127,189.7570474064547,197.3956288275822,202.46266279985042,177.0688842512008,136.72350649382003,,
15,1988-03-12 23:20:35+00:00,,219.77179838623226,204.1519546650626,208.13920978698457,203.58002320167105,200.6015101340507,205.22718457653116,202.9595101824804,199.75841510987138,200.33667184586784,205.80362478981462,204.25274311347755,200.95536855808896,201.9124025677951,198.0668015821795,204.17904493638085,209.26296145692115,190.67479385569663,148.64526096116828,,
16,1988-03-21 23:14:29+00:00,,217.03851573000256,208.4009135320665,207.09886341276172,202.5340711603984,201.40006326789415,196.6490168578949,191.27639369185667,194.55073265303437,195.3259495124571,199.3978528175993,207.8044194922625,205.86688725479567,201.4164493050744,204.47603747277563,204.42895974600825,207.69691222330863,189.35915913280792,151.16787147728638,,
17,1988-03-28 23:20:43+00:00,214.88231985464932,215.27736791551473,202.99900921027196,201.1861483235836,196.31980306594141,200.20304698897573,197.27169042493534,196.22961094038607,195.44868025804976,198.38558371335907,198.57915524540667,197.16945427589462,200.21357737382326,197.3791384177465,196.4344218229148,199.68321590865992,203.9065404304975,177.87654122348994,137.97139749789693,,
18,1988-04-13 23:20:47+00:00,219.01526520198286,214.90056955155495,206.4424382742847,202.08134177620602,196.4303070465374,196.79240768291186,192.25436445851003,192.98990605336616,187.77097463764466,192.19681538657665,196.79724307561787,191.54875548196003,197.65484582619956,195.86712262898277,191.01696623742225,199.9327556709946,198.37341010500836,188.48956953034445,159.90247313961297,,
19,1988-04-22 23:14:40+00:00,232.06347757241338,216.81015449968038,208.92140816301605,205.70076744239515,205.2644758924642,209.15404859279693,195.52872398974935,204.73033216513974,196.36898947742878,202.87631872997886,206.57788913285523,202.3128583294436,202.17691794894668,201.69274553371014,201.9675637366728,204.99735529177113,210.47761377183963,198.8553833999195,182.44657085102563,,
20,1988-05-08 23:14:50+00:00,264.5675763813199,210.7414747809924,200.11933159752684,197.27674389897317,193.37235463838775,188.6591137914005,191.2295167893334,190.08709973203418,188.09449241267626,197.97179643905136,197.59048024461956,198.19996433826572,196.12118348695486,198.37240638433755,203.14240516359723,203.28433279448177,206.9432849724763,198.6872549798462,183.28627717877472,,
21,1988-06-09 23:15:03+00:00,229.1692737525476,209.40913465281443,205.5598157372052,209.99118531024408,205.46939010789222,207.80309262914494,209.81510185268633,207.6017950648459,209.82237048763454,209.47354741810898,216.597296015955,211.87629855585917,214.18852758063923,214.15369888694565,214.46037371910546,222.34939757835323,222.71036865722112,222.4432860064254,218.07929411457542,,
22,1988-06-25 23:15:08+00:00,225.333717769472,209.4248159093667,207.33794635196773,208.44655958308988,202.82795910440177,195.04606645587162,197.06942902158227,199.46912512557213,203.41878037754208,204.27091537399986,212.25517787480504,206.45680881295942,203.99820344044483,210.77823708669234,207.60756573061448,213.18104281834115,216.1685139100577,219.07076685269806,208.18583053590407,,
23,1988-07-11 23:15:12+00:00,226.96798882258975,212.81203849275377,204.98871666188776,205.93000764044882,207.81785920672903,204.4587536992747,202.42307071426012,200.50168185684822,207.95243943074576,207.71817660361285,208.50364522716518,207.69806981558133,206.3819780676402,206.93702057279657,213.58757546773498,213.4088208286429,224.13949453846135,225.17447800695464,217.7027131801152,,
24,1988-07-27 23:15:14+00:00,211.65046153534917,205.68664472004497,198.41111790435062,203.73885499129244,200.79419865611305,195.5936946549823,194.48237910055033,196.7989374818548,200.4343623455033,198.43706517870362,203.7426314581664,200.07466920797077,201.15331546994008,206.65375057030928,205.39606338785916,210.02610409403061,211.4323993714602,210.20350469817436,207.30211331707875,,
25,1988-08-03 23:21:25+00:00,225.65091528797637,209.21533301296893,203.78415309629125,205.44507444924318,205.3707176855681,198.13655081324055,198.47546634963032,197.22860001973228,196.46140650178145,202.17878757237193,203.78965522597804,201.4903022474574,203.98575112283987,204.1490632495766,208.28695571658966,211.0129877451308,211.7758776594182,210.56782680621382,206.77853916737809,,
26,1988-08-12 23:15:13+00:00,211.02327026682713,208.78840198881304,187.0964873470454,193.13196133176635,193.2369352520316,186.98394366876627,185.31800617443767,184.03502440382988,181.69939774922437,187.71151948219563,187.94796014847842,188.10476471863512,191.121874318698,189.39294444439594,197.69062781693765,198.67383120938817,199.68905247440932,200.0237917042361,207.6653336979973,,
27,1988-08-28 23:15:18+00:00,208.93300426050806,209.0747396024691,196.17389865828835,197.65458360294673,190.62955944448822,186.25699982113278,186.54807018820156,183.69681899633048,183.60233182981187,186.53930781007972,189.9905482411646,188.84864954129142,187.61463240241076,188.55481311438217,191.68961378504616,196.15660018999273,195.26579696735723,195.7987697140709,198.54045242400596,,
28,1988-09-04 23:21:29+00:00,240.35976891752674,224.29400752463195,208.03634289310304,208.18592156846427,203.31792283202984,206.05176958338438,197.9085880239824,196.95167864439023,197.85631796826374,200.74469698279182,204.62519687013193,197.6993156779371,201.4520349003748,205.3725868889781,203.99587278180837,208.46329434099195,211.14060407792118,210.40655738870126,210.03078201657644,,
29,1988-09-20 23:21:25+00:00,235.87829828004948,221.9367523181212,205.63155187986206,204.8464425172927,198.20179313111657,198.89224154083124,197.91522550495787,197.40583933473968,195.8185288546565,200.44489622590197,205.64231770726008,199.64563885294183,196.20540711670358,204.0243419128861,205.39208274782294,,,,,,164.0857998684558
30,1988-10-06 23:21:20+00:00,221.67779532212842,216.55768126272892,202.18326922355482,201.24528758107124,200.34138697231307,195.70214759930872,193.43291972742605,196.27806298370464,191.475377422777,196.9939299126096,201.63287016558803,194.36600751518037,198.8033591663782,201.56406986511564,197.76995048619284,195.12618926783384,199.19148010172967,198.6098479004943,200.78644504859943,136.73537965523514,
31,1988-11-23 23:21:17+00:00,204.88048015790048,207.71819152290203,193.92646198969751,187.13506162470202,182.77761629979776,183.83521545177734,182.56819322578679,172.96366756740636,180.56771118789217,182.52992820318673,180.30636403986995,175.51112566106957,173.22134328804944,175.5791020082111,173.53113537623915,181.91592943115603,183.62441994292374,185.06317115025746,170.6904655035397,,
32,1988-12-02 23:15:03+00:00,216.02750465729054,217.74676832288742,204.56112030109057,199.01011110006675,195.94728271270034,198.47803399195973,192.3387261839935,190.05337772520798,179.04176348253367,179.803100155281,183.47456874728124,184.35470931215514,182.9259573591287,184.00821551333138,177.03644575659192,174.27091984561082,175.4984079664573,171.6936006532149,167.71470911376016,,
33,1989-01-10 23:20:55+00:00,211.60570236140205,215.31707210046727,202.56966434051697,202.15801347617165,181.68625895195046,184.04240925971789,192.1283498210522,186.4582244482143,185.53332007255375,188.26430412635136,186.63867226375794,185.0098909863092,180.14364083547673,186.43499534065577,180.41823272523092,183.56847491816467,184.69457732466458,179.92606036537626,172.91663340798473,,
34,1989-01-19 23:14:30+00:00,213.2008672453556,216.0378488819176,198.0992492139222,197.23285846805663,182.09834675092844,180.9345560114925,184.15432770825598,182.89121330187004,180.6084067753122,182.09248791798672,186.6940954046982,187.65944241376314,185.97713256484147,186.97695267895477,182.22162696537586,187.31908781533178,185.1134901413862,179.76866227909417,168.20607530230473,116.85617325604771,134.13299699094767
35,1989-01-26 23:20:39+00:00,223.777216954859,219.05950648140532,201.57466508844743,199.83591883000582,190.97364360539723,187.19006073147915,191.0265276342293,190.39753527860998,186.50380817520877,187.8624975886963,195.71609967765693,194.75019976154448,192.2116459161952,194.80494144532378,193.1385934012423,193.69295983210753,203.22725961695915,189.60380593741314,182.51868951989033,152.4865604763211,154.30999787108294
