,dates,aus0287-0000,aus0287-0001,aus0287-0002,aus0287-0003,aus0287-0004,aus0287-0005,aus0287-0006,aus0287-0007,aus0287-0008,aus0287-0009,aus0287-0010,aus0287-0011,aus0287-0012,aus0287-0013,aus0287-0014,aus0287-0015,aus0287-0016,aus0287-0017,aus0287-0018,aus0287-0019,aus0287-0020
0,1987-05-22 23:08:32+00:00,209.4814774336844,208.95971639366564,197.07023895695687,198.91290637137052,195.05386761840467,196.6681894491515,194.84098607897872,200.16597134174327,201.36721541097273,202.59013695940237,208.66271479834234,207.69758161845672,213.33808859898554,214.6877392208431,211.45405098677568,220.0374159205946,236.8516899329622,220.23930709551567,183.35306635360223,,
1,1987-05-29 23:14:53+00:00,217.26673177760287,209.5204576424129,203.38041450875198,204.31895678633148,199.9510128324377,204.86861511839865,202.14884023323083,200.80999108253786,202.92868262326473,208.2653046368054,212.57162852945794,208.18464455696815,209.75881344644526,207.42540238593293,211.92081883588807,222.48632622790925,237.54675835801956,217.9209111427805,188.81434594617397,,
2,1987-07-16 23:15:53+00:00,197.0813816192849,205.57410371068093,191.03909506126683,196.7704335992193,191.89361813906092,190.55653617736724,199.26089701030497,193.716894663615,201.74519952057108,201.60257277221507,203.98161009612994,205.65644712335882,206.75177349858245,206.86264798060017,205.0017062745384,214.56614217587375,224.9640383038124,197.07135511365118,,,
3,1987-09-02 23:17:14+00:00,217.2170494094808,217.5743242955588,207.98361734371113,207.7138660907541,204.28313655137381,204.44148439320816,202.66240521508496,202.64276970623783,203.39788625987134,206.5063654744471,211.2869505320696,212.72483677461116,212.07048435879176,210.78909650822743,209.04500112858605,215.80951162285098,228.3668551837934,212.40078689431328,192.64235762205828,,
4,1987-09-18 23:17:38+00:00,244.3031202240285,225.45692315219924,215.06632052583615,214.80603037572294,213.4758354153172,210.2524786562257,206.44608056625626,210.00238729357335,213.39166825049043,214.8310272448184,215.3756563283683,216.65288045433843,219.71323351196858,217.44000635713073,219.37383591438007,226.46672981364202,230.87321568103587,217.2711106364901,182.07260318564838,,
5,1987-09-27 23:11:39+00:00,226.6799647448823,226.60961284058953,213.80589404453417,214.2290396611543,210.74748582004088,208.88493079105646,201.8203469187889,206.06890770222986,208.74903952363644,206.48193541212117,212.74898560383653,210.65878391808474,210.45782588429603,209.93620747101323,209.68029005065253,220.71373152122678,223.27402825577855,204.38968744366716,168.48656531842516,,
6,1987-10-04 23:17:58+00:00,218.18657314584038,221.12374927398267,213.6425579416756,212.9086514217397,211.3522635297085,207.38955589008611,211.95786222246272,206.76040828072297,211.84600958835665,209.43680702514345,216.6972978421707,210.19555676753058,213.1701194109972,213.75097468202165,216.78030520992263,226.69234578854514,226.7633322814383,210.32740959848252,169.523406155224,,
7,1987-10-20 23:18:15+00:00,214.49423784428157,217.41170845851448,201.42819987736337,197.06788296756815,190.31016546755546,191.05406212284467,190.9685331263339,191.00614850836146,193.94135065482067,194.3105771966696,196.00384794295906,198.28084740739632,195.2755568564025,197.10706674973855,200.95581791025157,207.702735477124,214.36740076885187,194.78452985339482,158.30775005598358,,
8,1987-10-29 23:12:13+00:00,,230.19545744060068,213.19986291784164,207.9874894101381,200.54684149458882,199.5801210349912,202.45023774850665,198.34196425359454,203.09231144308518,202.97521304986708,206.64001862452466,204.11587082832364,205.42797730338623,204.65858086682437,206.49624090045654,215.32278357722365,222.51377603752658,206.74171382262938,181.3216259526377,,
9,1987-11-14 23:12:35+00:00,,227.34951993313717,211.71015977774374,211.41501107752086,202.021176839988,203.09526762049612,197.9962710933908,198.37865804641254,199.2772490447396,201.0266435803724,202.94615947907224,204.51264228342205,203.8280452755986,203.522968387162,204.04379534488615,211.833782506236,216.11020192694556,197.57245693716956,175.62671226804196,,
10,1987-11-21 23:18:53+00:00,240.4497546447779,226.5744954701356,215.66922024255913,214.15586089793206,210.88913633975451,200.92487479713546,205.65039408938995,203.36984194953436,203.15033897783735,206.48669989436556,213.5415928961659,206.3881746067604,208.2317785396866,206.76510831630864,207.4733362990879,214.5256284857336,225.2193849365863,201.50404722838087,170.63671180866072,,
11,1988-01-08 23:19:38+00:00,226.51097526300947,220.54068289349007,211.72997450316726,210.0242587068467,202.6527902776143,204.66653289995233,199.6000608552466,196.2020459179181,196.83623160174952,195.22900357448398,200.73763363556586,196.60488414678753,201.65072655142436,201.98253739139747,196.3109287060191,211.36708105111958,216.43333872262488,196.6733690432272,171.97697876138582,,
12,1988-01-24 23:19:56+00:00,,221.34708893904678,209.66632697979261,203.9376759180436,198.95270396376662,198.0074044795685,199.23634133841404,193.86774125690255,189.894457172995,190.72982394687213,194.04246289170382,193.61851961898802,195.07431887605247,198.6493422229564,197.79591337765456,205.65876071637211,212.7512553580634,181.6487472649599,155.31994276462817,,
13,1988-02-25 23:20:26+00:00,,219.13676001363828,212.28173255125105,209.35013340513086,196.67402278164602,203.70225914120385,201.48140307886246,191.8262324688993,191.3195132558708,194.6773409592149,196.93039800400223,194.90503573928632,197.459012763089,196.5999475573389,192.83997454537763,198.96774837828457,200.88641113486293,177.7583229684473,144.17196088199103,,
14,1988-03-05 23:14:21+00:00,231.1698778485157,222.0682414375248,213.41871938175254,206.68378192747494,205.46422499185272,203.79863124185044,198.51752159295222,200.0947994615523,194.72881576013876,200.78895806242141,204.99792389586472,203.41246596816788,201.56748955636385,200.22523321893593,197.54448159547792,205.18306301660542,210.25009698887365,184.85631844022404,143.9546953836273,,
15,1988-03-12 23:20:35+00:00,,213.83191529054642,198.21207156937675,201.7424126070152,196.6501595900376,194.20471295408134,198.8303873965618,196.56271300251103,193.36161792990202,193.40680823423438,199.40682760984527,197.8559459335082,194.5585713781196,195.51560538782576,191.67000440221014,197.7822477564115,202.8661642769518,184.27799667572728,142.70537786548243,,
16,1988-03-21 23:14:29+00:00,,217.603538910961,208.96593671302494,207.70734991533234,203.1932648715166,202.00854977046478,197.25750336046553,191.8848801944273,195.159219155605,195.98514322357528,200.00633932016993,208.41290599483312,206.4753737573663,202.02493580764502,205.08452397534626,205.03744624857887,208.30539872587926,189.96764563537855,151.73289465824482,,
17,1988-03-28 23:20:43+00:00,211.4282091082146,214.0437569346452,201.76539822940242,199.85764419033947,194.88059025492694,198.8745428557316,195.9431862916912,194.90110680714193,194.12017612480562,196.9463709023446,197.25065111216253,195.84095014265048,198.88507324057912,196.05063428450237,195.10591768967066,198.35471177541578,202.57803629725336,176.5480370902458,136.7377865170274,,
18,1988-04-13 23:20:47+00:00,219.13672233793432,214.94394710010906,206.48581582283882,202.12805605926428,196.48091418651717,196.83912196597012,192.3010787415683,193.03662033642442,187.81768892070292,192.24742252655642,196.84395735867614,191.5954697650183,197.70156010925783,195.91383691204103,191.06368052048052,199.97946995405286,198.42012438806663,188.53628381340272,159.94585068816707,,
19,1988-04-22 23:14:40+00:00,217.5648801160513,211.63208397955106,203.74333764288673,200.1243838053328,199.22339361898,203.57766495573458,189.952340352687,199.1539485280774,190.79260584036643,196.83523645649467,201.00150549579288,196.73647469238125,196.60053431188433,196.1163618966478,196.39118009961044,199.42097165470878,204.90123013477728,193.27899976285715,177.2685003308963,,
20,1988-05-08 23:14:50+00:00,241.94798335960655,202.66304870180906,192.0409055183435,188.57690042908342,183.94752421267387,179.95927032151076,182.52967331944365,181.38725626214443,179.39464894278652,188.54696601333748,188.8906367747298,189.50012086837597,187.42134001706512,189.6725629144478,194.4425616937075,194.58448932459203,198.24344150258656,189.98741150995644,175.20785109959138,,
21,1988-06-09 23:15:03+00:00,213.44421552468646,203.7930424285783,199.9437235129691,203.94308599183594,198.91728251295007,201.7549933107368,203.7670025342782,201.55369574643777,203.7742711692264,202.92143982316682,210.54919669754688,205.82819923745103,208.1404282622311,208.1055995685375,208.41227440069733,216.3012982599451,216.662269338813,216.39518668801728,212.4632018903393,,
22,1988-06-25 23:15:08+00:00,214.6990208646839,205.62670987194238,203.5398403145434,204.35629154278675,198.39683539407338,190.9557984155685,192.97916098127914,195.378857085269,199.32851233723895,199.83979166367146,208.1649098345019,202.3665407726563,199.9079354001417,206.6879690463892,203.51729769031135,209.09077477803802,212.07824586975457,214.98049881239493,204.38772449847974,,
23,1988-07-11 23:15:12+00:00,228.94634815972637,213.518595398874,205.695273568008,206.69091507780905,208.64217559720262,205.21966113663493,203.18397815162035,201.26258929420845,208.713346868106,208.54249299408644,209.2645526645254,208.45897725294157,207.14288550500044,207.6979280101568,214.3484829050952,214.16972826600312,224.90040197582158,225.93538544431487,218.40927008623544,,
24,1988-07-27 23:15:14+00:00,216.11536726016672,207.28125390747982,200.00572709178547,205.45612642391458,202.6545760414537,197.31096608760444,196.19965053317247,198.51620891447695,202.15163377812544,200.29744256404427,205.45990289078853,201.7919406405929,202.87058690256222,208.37102200293143,207.1133348204813,211.74337552665276,213.14967080408235,211.9207761307965,208.8967225045136,,
25,1988-08-03 23:21:25+00:00,218.5747167955802,206.68811926568458,201.2569393490069,202.7234596444754,202.4223016470697,195.41493600847278,195.75385154486256,194.50698521496452,193.7397916970137,199.23037153387352,201.06804042121027,198.76868744268964,201.2641363180721,201.42744844480885,205.5653409118219,208.29137294036303,209.05426285465043,207.84621200144605,204.25132542009374,,
26,1988-08-12 23:15:13+00:00,222.78358758179385,212.98851531558685,191.29660067381923,197.65516029906124,198.13706746660108,191.50714263606116,189.84120514173256,188.55822337112477,186.22259671651926,192.6116516967651,192.4711591157733,192.62796368593,195.64507328599288,193.91614341169083,202.21382678423254,203.19703017668306,204.2122514417042,204.54699067153098,211.86544702477113,,
