dates,satname,nzd0558-0000,nzd0558-0001,nzd0558-0002,nzd0558-0003,nzd0558-0004,nzd0558-0005,nzd0558-0006,nzd0558-0007,nzd0558-0008,nzd0558-0009,nzd0558-0010,nzd0558-0011,nzd0558-0012,nzd0558-0013,nzd0558-0014,nzd0558-0015,nzd0558-0016,nzd0558-0017,nzd0558-0018,nzd0558-0019,nzd0558-0020,nzd0558-0021,nzd0558-0022,nzd0558-0023,nzd0558-0024,nzd0558-0025,nzd0558-0026
2005-05-12 22:14:14+00:00,L5,337.39,331.20,349.12,343.09,331.35,323.99,320.51,316.74,316.67,321.28,319.89,317.76,321.41,296.96,279.65,275.83,267.97,266.92,281.54,307.57,300.50,291.99,290.10,301.63,321.17,307.92,303.54
2005-05-13 22:10:24+00:00,L7,,,320.93,318.21,300.38,300.03,301.26,287.93,273.53,,292.31,282.81,292.06,261.20,251.19,260.01,258.38,261.60,257.35,,282.14,270.78,268.29,271.94,276.52,,
2005-05-29 22:10:21+00:00,L7,,,,,,,,,,,,,,297.55,,,,,,,,,,,,,
2005-06-13 22:14:31+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-21 22:16:23+00:00,L7,,,,,,,,,,,,,,513.90,,,,,,,,,,,,,
2005-07-15 22:14:43+00:00,L5,,,,,,,,,,,,,49.60,74.59,87.34,98.31,112.58,134.80,146.79,156.82,,,318.76,367.12,391.50,,
2005-07-16 22:10:12+00:00,L7,,325.06,330.89,324.13,,293.59,281.28,260.07,264.69,,306.52,306.83,296.18,265.08,249.12,250.38,254.49,260.84,251.18,257.81,258.79,273.29,,,,,
2005-07-24 22:09:02+00:00,L5,349.43,345.33,356.51,343.26,342.00,332.00,328.18,329.01,324.75,315.62,323.86,330.57,,352.68,326.27,323.13,313.63,320.28,322.56,321.72,306.03,328.14,334.34,327.56,342.55,329.93,326.46
2005-08-09 22:09:10+00:00,L5,340.80,340.11,361.30,349.40,341.65,336.78,331.20,324.70,325.54,329.23,325.85,320.94,324.48,310.62,298.86,286.46,308.11,311.25,319.52,339.70,323.09,322.38,317.80,312.97,326.24,328.10,327.34
2005-09-02 22:09:58+00:00,L7,338.29,325.85,345.31,332.63,,,321.88,321.72,323.04,323.09,315.78,316.28,325.73,303.40,295.09,294.68,295.29,300.24,308.78,325.50,315.85,313.00,316.25,318.79,323.85,319.08,317.45
2005-09-09 22:16:04+00:00,L7,,,,,,,,,,334.97,331.14,329.46,334.73,320.77,316.02,306.35,309.20,314.14,315.61,325.42,315.97,319.26,322.05,324.39,328.65,311.21,
2005-09-10 22:09:19+00:00,L5,332.33,328.80,343.22,336.87,327.38,328.86,322.34,319.64,323.43,319.97,316.37,313.62,320.35,304.61,301.17,296.16,296.64,301.02,306.35,327.10,321.68,314.41,317.83,321.19,321.94,324.16,323.55
2005-10-28 22:09:12+00:00,L5,325.42,314.66,310.41,309.05,301.20,306.76,309.19,303.41,299.75,293.88,293.24,304.55,304.06,299.00,302.65,290.00,289.90,291.56,303.21,307.32,306.96,299.84,301.42,304.21,316.93,315.24,310.54
2005-11-13 22:09:08+00:00,L5,329.74,324.87,342.44,332.89,326.38,323.68,314.04,315.79,313.56,308.52,310.59,308.68,306.58,302.98,294.95,292.61,300.11,300.90,308.14,310.44,305.46,305.19,303.44,305.10,312.37,317.31,318.59
2006-01-08 22:11:00+00:00,L7,292.19,284.53,300.23,294.43,291.49,287.05,273.65,,,,272.48,263.89,,229.70,,,,,,,,,,,,,
2006-01-23 22:16:59+00:00,L5,,,,,,,200.02,192.18,230.20,245.89,220.71,198.61,,,,,,,,,,,,,,,
2006-02-08 22:17:21+00:00,L5,275.01,268.99,280.22,269.92,245.14,,,,,,,,,,,,,,,,,,,,,270.54,268.16
2006-02-09 22:11:13+00:00,L7,329.01,316.69,338.28,327.66,322.72,321.63,313.95,303.92,,,,308.17,311.34,299.91,294.07,287.82,279.69,296.40,296.44,307.29,300.50,299.53,299.94,304.84,308.85,308.21,304.77
2006-02-17 22:11:46+00:00,L5,336.72,330.50,361.37,345.50,341.63,344.45,334.01,328.58,328.72,330.49,324.06,317.77,319.40,308.55,299.72,301.82,311.05,315.28,323.68,342.44,334.13,322.44,313.58,315.83,326.69,328.53,330.47
2006-02-25 22:11:16+00:00,L7,316.23,303.99,323.15,318.58,308.18,309.65,304.41,297.81,297.63,300.82,,,,,,,275.51,285.54,287.09,299.59,296.60,292.14,287.20,290.61,298.32,295.78,294.25
2006-03-29 22:10:52+00:00,L7,353.46,350.48,,,345.55,350.76,341.52,342.59,345.77,345.22,340.94,332.31,337.64,328.55,324.91,313.74,314.09,318.80,324.35,336.81,332.06,325.54,325.86,333.28,337.35,337.78,342.63
2006-04-22 22:12:36+00:00,L5,320.81,311.93,329.53,316.44,307.00,302.29,296.60,295.10,302.22,296.03,291.92,293.54,290.83,278.64,269.44,269.32,266.79,269.19,277.01,283.72,285.63,291.10,284.92,286.40,295.14,297.03,289.69
2006-04-29 22:18:53+00:00,L5,,,,159.44,,217.78,202.43,209.04,221.86,,,,,,,,,,,,,,,,,,
2006-05-31 22:19:19+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-01 22:11:14+00:00,L7,332.09,323.06,340.93,332.89,319.49,,,259.23,253.03,,312.27,310.77,273.05,260.78,259.23,234.36,,,,,,,,264.64,266.77,,
2006-06-17 22:10:46+00:00,L7,87.85,,,66.95,113.78,169.53,154.88,,,,350.91,366.66,,420.59,,,,,,,,,,,,,
2006-06-25 22:13:31+00:00,L5,355.37,353.99,369.41,353.37,353.20,355.12,350.25,345.62,338.36,330.47,335.57,335.30,346.15,332.14,,263.92,253.67,248.20,247.17,,,,255.41,256.63,253.93,,
2006-07-27 22:14:22+00:00,L5,344.79,337.58,346.06,332.12,326.28,334.21,335.75,325.90,324.00,321.86,330.48,326.97,329.01,321.40,298.66,278.32,307.03,319.85,330.78,341.76,324.93,322.94,319.57,,344.73,332.67,339.09
2006-08-03 22:20:15+00:00,L5,285.31,230.79,259.25,,,,,,,,,,,,,,,,,,,261.07,222.22,235.94,245.77,247.18,238.18
2006-08-04 22:10:28+00:00,L7,338.72,324.60,335.24,320.45,302.23,306.80,302.47,,,,311.11,301.53,304.86,288.46,271.46,267.23,257.20,251.92,266.87,281.40,284.68,275.01,278.40,270.34,294.19,280.51,298.64
2006-08-28 22:14:47+00:00,L5,328.06,323.24,334.81,319.58,309.96,329.17,328.79,321.27,317.82,317.43,312.79,311.84,318.74,311.00,300.60,298.31,309.96,310.10,313.02,332.43,322.92,311.90,309.54,310.42,323.83,328.28,325.19
2006-09-20 22:20:51+00:00,L5,,,,,,,,,,,405.84,456.38,478.72,492.14,500.68,523.55,531.26,551.82,568.60,592.10,,,,,,,
2006-11-08 22:11:02+00:00,L7,338.59,331.15,345.66,334.48,327.89,,,319.91,315.72,314.52,316.41,303.13,314.13,305.70,293.75,292.84,291.77,305.44,312.09,322.43,316.99,310.87,304.79,314.90,319.76,319.57,326.17
2007-02-04 22:16:09+00:00,L5,357.79,341.53,370.81,362.76,345.14,348.93,338.44,333.77,332.61,332.22,326.34,321.16,321.37,307.39,304.41,304.29,311.67,318.21,319.32,331.33,339.31,327.60,325.24,328.31,331.15,337.01,337.54
2007-03-16 22:11:19+00:00,L7,312.31,302.88,306.50,,,,301.16,263.31,294.26,295.35,300.66,,289.75,285.02,266.58,275.69,284.37,300.01,307.88,316.34,307.96,309.96,307.18,313.12,325.38,322.47,320.36
2007-04-01 22:11:19+00:00,L7,330.74,322.37,339.22,329.48,,,330.25,325.89,329.24,325.07,321.50,319.08,315.68,312.23,305.64,299.21,303.35,313.08,313.27,326.67,315.75,306.56,301.40,305.89,314.64,316.47,317.55
2007-05-03 22:11:13+00:00,L7,342.62,332.87,345.21,,,330.13,325.42,322.21,314.59,319.71,312.15,311.50,319.60,316.02,312.44,299.32,309.82,312.97,314.62,336.34,305.47,301.80,297.69,302.13,323.53,317.72,319.41
2007-05-19 22:11:07+00:00,L7,,355.11,369.01,350.76,332.19,321.19,317.33,,308.55,,301.44,299.84,,627.40,,,287.94,,298.18,303.50,,,495.27,,,,
2007-06-11 22:17:14+00:00,L7,316.39,314.31,,,,,,,,,301.96,,,295.23,277.21,262.57,,,,,,298.68,290.67,284.46,,,
2007-07-06 22:11:01+00:00,L7,,330.22,341.66,330.97,,,,253.24,248.45,259.63,,289.14,257.42,246.90,242.24,243.90,246.14,249.09,256.50,230.37,229.08,258.19,259.51,,,,
2007-08-07 22:11:16+00:00,L7,324.86,303.81,326.33,,,310.01,303.05,284.89,291.09,298.15,300.58,292.12,299.95,292.49,272.41,270.75,283.64,277.18,278.55,,304.49,271.03,270.60,279.00,281.82,283.17,265.06
2007-08-14 22:17:00+00:00,L7,363.28,352.43,366.26,356.32,349.98,353.86,345.27,340.17,,,,,,,,,,,,,,,,334.21,342.97,348.71,349.73
2007-10-17 22:16:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,312.88,311.08,314.09,313.87,317.75
2008-02-06 22:17:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,300.23
2008-03-25 22:17:07+00:00,L7,345.57,337.40,354.79,,,,,,,,,,324.22,318.95,305.46,312.45,313.60,317.54,320.73,335.33,314.31,314.29,315.09,320.04,327.32,333.17,330.02
2008-05-05 22:10:50+00:00,L7,347.42,353.97,350.26,336.09,333.32,337.62,330.26,327.51,323.50,,,,,323.58,314.93,318.65,325.22,325.78,340.76,,,,,,,,
2008-05-28 22:16:51+00:00,L7,325.71,312.32,326.27,317.89,,,,,,,,,,,,,,,,,,,259.49,264.76,266.78,272.91,278.86
2008-06-22 22:10:50+00:00,L7,338.23,322.89,332.69,323.83,315.18,331.35,,,,310.58,318.98,304.67,317.20,288.82,300.06,284.31,311.97,,,,,332.36,,286.86,311.68,280.61,
2008-06-29 22:16:33+00:00,L7,325.32,,,,,,,,256.90,264.21,,,258.72,257.42,248.70,256.77,256.81,258.90,254.65,239.80,244.16,270.61,264.63,259.15,255.63,267.51,
2008-08-09 22:09:59+00:00,L7,331.56,317.88,,,298.35,300.83,298.92,286.22,292.33,287.23,300.21,296.83,297.29,286.51,270.51,267.70,266.30,262.94,269.96,296.16,296.74,279.61,274.83,271.47,304.09,305.43,311.23
2008-08-25 22:10:16+00:00,L7,328.08,316.94,329.40,326.73,311.75,311.47,303.78,297.30,300.98,309.89,308.42,305.65,309.02,290.84,282.97,288.25,284.86,283.72,294.74,,,,,294.92,312.38,315.02,320.14
2008-09-01 22:15:59+00:00,L7,,,,,,,339.39,331.99,332.66,333.95,332.47,329.27,339.21,330.75,321.53,329.23,332.79,337.79,347.75,346.89,337.86,332.12,335.38,343.49,,,
2008-10-12 22:09:49+00:00,L7,316.38,309.69,322.20,310.98,307.95,307.07,300.95,291.62,290.58,,,288.68,299.74,290.26,286.46,291.03,288.97,299.53,305.36,315.83,313.63,301.94,296.61,302.42,303.99,301.83,302.23
2008-10-27 22:10:37+00:00,L5,318.90,313.18,326.38,317.83,308.81,309.28,298.19,299.16,306.81,304.38,300.03,297.43,304.81,296.58,289.73,281.88,288.97,294.66,302.67,314.05,307.49,305.94,301.07,304.91,318.31,307.20,306.70
2008-11-13 22:09:55+00:00,L7,336.00,331.28,346.49,,328.55,329.28,319.83,318.65,310.43,319.02,314.55,309.48,319.41,307.95,303.57,300.28,308.58,316.22,323.56,337.23,325.41,317.11,316.04,317.81,327.26,325.45,332.95
2008-12-31 22:10:49+00:00,L7,313.85,311.98,322.49,314.73,304.22,305.66,301.99,298.29,298.27,295.81,295.93,290.20,304.16,291.68,288.30,293.10,295.90,301.90,309.89,323.42,309.55,298.89,,,,305.47,326.09
2009-01-23 22:16:42+00:00,L7,,,,,,321.28,318.82,313.69,308.91,300.19,299.98,295.45,300.84,285.02,282.72,285.69,283.52,290.99,297.37,311.99,,,,,,,
2009-02-09 22:06:31+00:00,L5,338.25,341.63,353.34,345.85,339.66,337.68,320.47,313.86,314.04,312.14,313.51,311.96,321.35,307.47,302.99,306.23,301.18,312.81,329.26,329.26,324.23,318.57,307.78,315.99,328.58,330.50,333.30
2009-03-12 22:17:06+00:00,L7,349.01,,,,,,,,,,,,,,,,,,,,340.22,330.88,328.51,333.22,342.66,347.29,347.37
2009-03-28 22:17:13+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,330.05,338.09
2009-04-22 22:11:10+00:00,L7,,320.72,334.33,326.12,313.08,311.07,305.22,305.04,296.49,301.12,301.13,295.25,303.93,290.44,272.82,279.75,279.61,298.59,302.48,323.25,319.71,301.77,291.94,,,,
2009-05-24 22:11:14+00:00,L7,,182.85,178.93,,,,,,,,,,,565.66,,,,,,,,,,,,149.27,169.24
2009-07-11 22:11:07+00:00,L7,339.48,330.21,334.66,313.76,,,316.49,312.45,309.36,314.20,323.17,292.55,308.65,306.69,,306.48,,,,,,,264.87,,333.81,,
2009-07-18 22:17:16+00:00,L7,,,,,,,,,,274.67,258.05,267.86,271.23,261.32,252.74,,,,254.88,236.46,,,,,,,
2009-09-04 22:17:08+00:00,L7,,,,,,,,328.13,321.82,324.93,324.20,318.35,325.69,319.14,317.68,317.65,324.25,322.63,335.16,348.22,339.01,335.93,334.54,327.94,,,
2009-12-02 22:12:00+00:00,L7,341.24,341.00,357.06,340.11,334.26,332.21,319.06,319.27,318.35,311.72,,,,302.91,309.86,305.86,310.84,324.78,327.50,344.38,330.07,322.83,317.52,318.75,327.78,327.96,336.21
2009-12-09 22:17:51+00:00,L7,313.27,,,,,,,,,,,,,,,,,,,,301.97,296.20,,,300.02,302.81,292.36
2010-01-27 22:12:02+00:00,L5,334.39,317.38,330.65,325.43,303.56,302.86,293.91,291.58,292.28,286.71,281.24,276.22,,491.11,448.25,447.22,,,271.30,277.88,283.62,277.61,276.57,281.57,284.45,280.42,293.97
2010-02-12 22:12:05+00:00,L5,329.92,318.46,333.95,314.41,303.92,313.04,301.97,299.57,292.54,289.52,284.76,277.80,303.58,293.14,288.09,288.14,299.31,303.03,308.69,331.56,323.64,306.82,291.56,296.59,309.56,302.22,308.38
2010-02-19 22:17:53+00:00,L5,312.30,306.38,325.18,310.74,313.88,326.00,318.03,310.57,307.63,305.25,307.00,305.40,308.99,306.89,302.26,300.93,306.60,316.90,319.46,337.32,,,,,,,
2010-02-20 22:13:09+00:00,L7,329.28,321.80,341.28,327.64,315.01,311.75,307.32,307.00,305.59,301.56,299.84,296.23,296.87,289.89,286.97,286.88,290.49,305.35,309.73,328.73,309.37,307.04,298.40,311.59,314.24,311.47,313.13
2010-04-09 22:13:00+00:00,L7,333.08,325.34,341.22,330.02,323.23,326.28,316.83,313.29,316.59,318.13,313.04,311.20,,,,,,,,,316.52,309.64,306.65,305.68,319.38,315.98,311.90
2010-07-05 22:19:10+00:00,L7,,,,,,,274.04,266.23,261.57,268.49,,257.79,270.15,261.95,261.30,251.60,267.71,,,,,,452.04,428.53,,,532.00
2010-08-22 22:19:13+00:00,L7,337.34,331.68,345.58,326.30,318.76,321.86,324.48,318.34,317.31,,,,,,,,,,,,,,,,333.99,336.51,330.61
2010-08-31 22:13:27+00:00,L7,330.96,326.18,338.76,328.95,318.43,325.89,320.70,321.32,325.42,322.48,318.84,322.08,326.72,311.46,311.54,303.22,295.65,304.16,311.93,324.92,,,,326.95,328.28,336.15,336.55
2010-09-07 22:19:15+00:00,L7,,,,,326.43,320.02,320.19,313.01,318.10,,,,,,,,,,,,,,,,,330.95,328.68
2010-10-02 22:13:01+00:00,L7,315.99,309.97,324.80,316.71,,,301.62,298.40,299.70,303.26,301.38,297.95,302.35,287.57,281.73,286.99,285.56,286.38,296.82,300.18,303.51,301.84,296.33,298.92,304.43,301.33,303.21
2010-10-25 22:19:27+00:00,L7,,,,,,,,,293.33,298.08,273.73,263.52,273.01,271.73,,,,,,,,,,,,,
2010-11-02 22:16:48+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-27 22:10:35+00:00,L5,346.23,336.96,343.08,330.67,322.06,323.95,318.42,313.15,311.49,313.37,316.47,314.95,318.97,303.14,301.21,297.30,292.56,308.35,309.18,332.29,327.17,318.53,313.81,312.66,317.25,316.04,322.94
2010-12-13 22:10:37+00:00,L5,316.26,306.96,325.88,317.14,306.09,309.34,308.75,304.45,303.01,308.20,297.08,299.35,306.77,295.79,291.79,298.10,291.93,306.07,304.58,314.49,305.67,303.52,299.67,308.90,313.44,315.92,320.73
2010-12-20 22:16:50+00:00,L5,,,,,,324.08,315.06,301.42,,316.15,307.49,306.14,306.40,273.58,285.83,299.24,290.50,304.17,297.13,312.88,304.86,312.79,315.65,313.29,305.02,295.22,302.02
2011-01-13 22:20:15+00:00,L7,,,,,,,293.43,291.74,291.03,297.52,289.73,282.97,296.15,291.33,285.58,287.94,286.36,292.63,294.69,318.50,315.44,302.79,294.42,294.61,,,
2011-01-21 22:16:54+00:00,L5,,,358.21,345.34,341.15,341.10,331.26,332.40,335.73,338.76,335.87,327.92,325.16,317.03,317.41,322.12,334.75,341.48,343.22,358.33,356.37,341.33,329.51,331.52,340.43,353.70,
