,dates,mex0062-0000,mex0062-0001,mex0062-0002
0,1985-09-30 16:17:33+00:00,198.48102555229434,180.2282478938331,180.94726164021824
1,1986-01-13 16:09:40+00:00,212.51557293859335,204.13876208166417,213.2138544319511
2,1986-01-20 16:15:42+00:00,210.28942697132138,202.92161721148366,212.90040310091803
3,1986-03-18 16:08:16+00:00,212.08740038845843,199.65242923108187,200.6343615079847
4,1986-03-25 16:14:19+00:00,210.85224629470798,208.40258394767025,212.64965299469648
5,1986-04-03 16:07:57+00:00,222.213321621371,209.4814351000431,216.5917648722252
6,1986-04-10 16:13:58+00:00,211.09272891657093,207.94505694527385,207.72631756422024
7,1986-04-19 16:07:35+00:00,200.0472318094766,194.80835626689753,191.38907581993854
8,1986-05-05 16:07:11+00:00,220.81655393708508,212.52333821252952,206.60081863066765
9,1986-09-10 16:02:57+00:00,208.24056031047047,202.86520563167693,199.6310601498375
10,1986-09-26 16:02:27+00:00,206.95416591966193,207.86713509214948,197.5313102322891
11,1987-07-18 16:13:40+00:00,198.1863469002916,190.97354371041544,188.74483221923592
12,1987-08-03 16:14:08+00:00,189.20358700499378,175.79045589657306,175.6950563801935
13,1987-08-19 16:14:36+00:00,195.05616274512388,180.83479182056934,179.1002025213552
14,1987-09-20 16:15:25+00:00,197.1878628378882,188.48011972259505,187.77378660709832
15,1990-03-13 16:02:52+00:00,218.6907059627772,211.5061038129717,214.96990810015393
16,1990-04-21 16:08:41+00:00,211.29381151093472,202.1935557162185,200.87252056764314
17,1993-01-07 16:09:59+00:00,209.3305488089727,199.61874160987892,205.99803061927804
18,1993-01-16 16:03:54+00:00,201.5153758403944,192.97126371997882,191.64631629019286
19,1993-02-08 16:10:21+00:00,204.7161271467994,203.20791694115672,210.80912208042724
20,1993-02-17 16:04:13+00:00,205.34923551554402,198.527946565561,200.20290627920062
21,1993-02-24 16:10:24+00:00,209.00877635804684,206.85052418141518,196.65740602404776
22,1993-03-05 16:04:22+00:00,202.74037452726043,197.97382218159032,190.09920429225542
23,1993-03-12 16:10:37+00:00,197.4011870383226,189.12975662265478,197.820153514444
24,1993-03-21 16:04:25+00:00,208.39000483278528,208.27308671372546,210.06063769421354
25,1993-03-28 16:10:38+00:00,203.15924785712986,187.83866704874399,190.47208181112353
26,1993-04-06 16:04:30+00:00,201.07049871408478,196.95857709721503,188.76016676620833
27,1993-05-31 16:10:59+00:00,185.2821350632661,177.06773782067717,171.88610322683533
28,1993-06-09 16:04:48+00:00,212.8131484070841,206.43720284561581,199.6364301109437
29,1993-07-11 16:04:40+00:00,205.44734376522717,196.93094445264853,193.34438150369175
30,1993-07-18 16:10:51+00:00,198.4818949285119,185.38165321846893,172.91270239022515
31,1993-08-03 16:10:50+00:00,189.4478316137216,185.1823663924267,179.79544499275428
32,1993-08-12 16:04:39+00:00,200.78979592253557,197.35939203533857,192.8795574755189
33,1993-09-04 16:10:48+00:00,188.2130674129972,182.25941707409595,176.14721699954953
34,1993-10-06 16:10:41+00:00,201.46166729504114,189.45448768343476,185.12784040003953
