,dates,chi0524-0000,chi0524-0001,chi0524-0002,chi0524-0003,chi0524-0004,chi0524-0005,chi0524-0006,chi0524-0007,chi0524-0008,chi0524-0009,chi0524-0010,chi0524-0011,chi0524-0012,chi0524-0013,chi0524-0014,chi0524-0015,chi0524-0016,chi0524-0017,chi0524-0018,chi0524-0019,chi0524-0020,chi0524-0021,chi0524-0022,chi0524-0023,chi0524-0024,chi0524-0025,chi0524-0026,chi0524-0027,chi0524-0028,chi0524-0029,chi0524-0030,chi0524-0031,chi0524-0032,chi0524-0033
0,1986-01-21 13:58:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-09-09 13:58:23+00:00,,160.57512940267588,148.7049736799956,134.49788027792846,139.1022246054804,156.88408642590556,155.29173366890896,172.1950425459322,175.5631043486307,173.02655748408043,175.20551193413587,185.42207935846926,192.7525791649083,185.7773222932949,213.83308953706012,219.1723557190586,197.3863961352772,182.0941244183291,188.85929460507828,196.79515740235325,198.9397268778979,202.84828728225744,203.2905739057726,204.93982860231586,205.79024573386602,213.63954316050476,209.23012795176624,208.73736833034306,218.28282094566578,215.3953034740914,213.95459054279712,219.49169674437317,212.05648628993407,199.116798337634
2,1986-10-27 13:56:50+00:00,251.37003081995195,180.62797645119065,161.1433689493804,157.16461336447065,158.4012494067035,176.44599783273043,179.97744186254664,193.1662224503851,186.87077187262045,184.39602458489577,192.86672332759676,194.7974168409286,206.3482357196915,202.06600795878273,227.18906250895236,228.8680871448377,209.36491186915288,208.7046307605415,206.29160104693977,220.39613764576555,215.3730827505251,208.51331500731357,209.65094013279136,207.31486424966076,215.47166234655276,223.68877390072282,226.49790765395886,227.28791595564877,232.2365977256561,228.67693141692274,227.20948490365794,223.26187145437882,206.02900236752933,208.7108847661438
3,1986-12-23 13:50:31+00:00,189.80889517090375,162.33943120796303,140.88508518451067,131.512565625791,139.95735108184812,152.01060348345297,153.6406079083577,165.80515073295498,169.99774204850218,167.41210683235045,165.27227658686803,175.16532163877014,184.1402576044766,183.45721715886282,195.30730664437576,205.17170652656029,184.8611644237418,181.22157243673615,188.52006190985796,192.53909234318658,189.69830390056006,187.13671406395986,190.8417046050108,192.00918416694162,196.1704400930874,205.30301186629364,198.62266078343836,197.60729068527726,204.5712508875723,214.70208770491956,211.5914664057869,204.93880296033646,189.50259091096322,186.56001309382418
4,1987-01-08 13:50:59+00:00,219.9339174328692,169.00330498068905,143.4810758738299,127.55101554189338,133.08180008839048,148.41686842520008,150.95404012053504,173.7602232160728,174.77037843801827,170.71833655254292,171.93839165096327,180.243149117392,184.67680897103398,184.91091911768453,195.24380734579276,199.28978182493452,184.6413086088614,182.8880442435054,187.98104156655833,192.85851724909887,188.41573654514949,193.14106335529667,197.75480984706329,194.95397562281082,201.14638438347544,201.70397157202757,208.03997813756683,206.15089738704873,215.19995555263384,220.29332200471637,212.77119602601718,210.85301521711068,199.83420056196957,195.2880961185216
5,1998-02-14 14:13:47+00:00,,204.1766800952716,,,,,,,,,,,,,232.2304007047757,,,213.10709483707097,211.25334829632854,225.9177139009111,226.52017650195324,,,,,,,243.8720333761679,246.0463337579463,249.5524170043542,250.8070752478452,251.82725572216373,240.67056801847735,227.55667558279248
6,1998-09-10 14:16:22+00:00,,160.05995928700958,125.13260446223552,118.19839510399945,140.44999766605955,,148.59358960404938,146.52456854917784,143.9557904054346,143.2284877618479,154.28973223310985,161.19120477571911,168.23893072873705,171.9744289041762,189.75363442293218,177.67097778624952,174.68292747550552,167.92812957971657,178.1580326954772,180.40681518412939,183.05752980412146,179.755464406662,180.34860629448266,187.98259249653222,198.42451029498363,201.0137105522726,198.52663218682758,203.061459687452,205.07193543669067,207.51150385341026,209.53469453227103,211.35839442181444,202.47230656358823,191.1174513954953
7,1999-03-05 14:16:49+00:00,206.3375961214908,185.2658821211085,169.6230289442136,152.24244732122096,168.9251434269039,159.16798865893776,165.6378810737303,161.2037210309529,162.57813427856163,160.23017015664584,161.92633536338377,165.20012017244548,168.55177100703875,169.74005639296138,184.70250506811,182.7076515612899,170.75581813477496,159.02579376413613,172.38565069341678,181.30695579409698,173.68933319176745,184.27696726264236,176.68207251781337,177.771427745817,188.87778161548948,205.39189117123752,200.42201027874546,195.05594791858476,198.13145912077928,207.22197932871836,205.84067818548027,204.668875372191,194.90515514691256,181.35841521550486
8,1999-07-12 14:24:17+00:00,,,,,,,,,,,,,,,,210.93616003273962,197.35241867288966,185.1775086998651,187.76616828754578,193.51654721755506,201.67272349228887,188.86591143541807,,199.1733856864269,,,,,,,,,,
9,1999-08-12 14:15:18+00:00,223.96692846895465,180.80255909242857,174.15032714638443,,,176.58368087465792,176.57717515451057,186.26803530404922,166.48509218266148,157.72484970549655,161.17798663835407,154.55895651540527,164.85699056899762,158.58190404908655,182.79997256297267,193.53936984990148,189.3900071000428,168.8179330052394,176.2765212124578,189.26396895863505,197.92009782916756,196.37874605705633,190.98822143430004,199.6912449741871,201.9952914010792,202.7393032891546,207.01961939264874,207.90173452656285,220.90532677016228,226.60854750942917,221.85360634193657,216.52286016570508,202.94394012528343,199.31944624367225
10,1999-09-30 14:24:30+00:00,,203.02813825947834,191.80883741565736,,,,194.80839273586756,177.85521466482382,169.89420366694503,166.1954032295879,172.1133488923742,174.54351855884468,176.42696782437127,179.62120693164044,202.47367689769985,203.8014417055192,181.3375964620024,165.4596298340249,189.04421296580682,189.8722955892656,197.33066839524838,187.81443009192947,173.53352847185135,198.12177287529903,205.448680130259,211.10174780315077,216.41066114076082,214.91508164512857,219.60718978600644,221.01984820146748,226.27273207991888,223.84268188357905,212.9556687161835,184.63201563181792
11,1999-10-08 14:08:06+00:00,264.4914169684424,204.87870580687127,189.897279977745,186.17643800274817,189.85766141552762,197.82573021772114,194.3716741533068,191.00951955940508,182.86989893170127,175.3225445136292,178.52344097906186,185.74133647486232,189.22763830538076,185.22339532578874,205.0081975521136,215.96872171572772,202.85993195441435,191.44577150342056,194.75371265702086,195.56625945564917,206.84243426047726,211.3848961754333,204.67481852191807,210.5389017124208,216.42748911926464,220.32474857711227,231.6501325726225,224.37393202901683,230.70245411400637,231.72640715648782,224.51615907576587,219.6244456721411,214.61637420751404,214.7353764522989
12,1999-10-31 14:13:54+00:00,243.56306176527482,204.52092077288128,190.47080576877,192.5811503997774,191.75656989224498,198.70293332897302,196.71124667627345,195.4927979979739,185.17738674067445,183.9653458291708,180.60539803533965,178.87842269253653,179.85142044199083,187.04149927055965,199.1293166062652,204.55797387838044,196.84195212796504,194.7217302807369,197.58986712935408,205.69625197747285,204.0734171416254,204.580799429973,203.50967728447262,207.14373089853626,216.59610282851557,213.25484615003234,217.12059643989926,217.6903914163892,224.09405708147537,229.018336707217,224.4764278841612,216.38360982970363,209.3162560467731,212.81240808246454
13,2000-03-15 14:30:13+00:00,,173.68947780918154,,,165.02563248406415,,165.92215802850998,183.1025905642783,168.03222188222372,166.46010998176007,165.07010632445164,163.14845187620523,167.65998500528647,168.89484019169066,183.54428764664382,189.96242701990494,179.95992686240365,170.07298442693406,166.64461151980532,173.33095887257656,172.66814769626163,180.43818220657045,184.3409653579,193.03139396824187,198.86057990771954,203.5152514870744,206.0704230921031,206.51962659265345,204.1580599548192,205.24702596881477,201.57144321432716,202.31300991148595,195.97976597051522,189.53739891155817
14,2000-04-16 14:29:57+00:00,284.94027964758664,214.58338305904678,209.58801138102592,204.7781730160035,205.57312683407164,219.15194401652394,,218.79494192095785,211.95918531895614,193.51061885440993,188.88159811001503,194.206343156207,190.6294219712088,184.5610254367569,209.20002486606964,218.80230367243092,208.66975489104084,196.85430093972644,200.56641528668953,211.2755604472885,216.33509286014112,213.97891648150005,206.88879325400592,207.21448934914264,217.785552746191,215.4695519321536,223.50972438087436,222.47600091816687,227.17691997232652,226.0108084089104,226.50429130335922,223.59820628735744,209.68168708152675,204.27133038665048
