,dates,mex0281-0000,mex0281-0001,mex0281-0002,mex0281-0003,mex0281-0004,mex0281-0005,mex0281-0006,mex0281-0007,mex0281-0008,mex0281-0009,mex0281-0010,mex0281-0011,mex0281-0012,mex0281-0013,mex0281-0014,mex0281-0015,mex0281-0016,mex0281-0017,mex0281-0018,mex0281-0019,mex0281-0020,mex0281-0021,mex0281-0022,mex0281-0023,mex0281-0024,mex0281-0025,mex0281-0026,mex0281-0027,mex0281-0028,mex0281-0029,mex0281-0030
0,1985-09-24 16:53:54+00:00,,173.49712003619777,171.38292281671391,173.86768983070436,178.6657454277472,173.04594433729562,173.71528727100957,173.78427359964326,171.8248370936467,171.53653606411868,175.57071406735895,167.28476909813335,160.1486247957241,,,152.9552952518863,175.938414623307,,,,140.8837137991902,143.09952424726262,149.7759388561328,157.72042983750782,164.37825810718925,168.85705273309864,173.48501764230787,180.73690792549618,175.0467408420171,170.0172871051819,186.34109168466946
1,1986-03-19 16:50:43+00:00,224.71334417623933,205.150689089913,190.8167951575426,202.94263947441038,192.47173915770173,177.15918444201463,164.68859361339685,161.9190589230213,169.26469970216903,184.62502188789938,169.13570014865076,152.32286775224136,122.59346696033897,104.69070815713863,101.31101901738047,106.64209064982713,,229.29382759839135,201.54866146797792,187.23419527058246,173.22676919461793,173.06359796674178,165.21750750447484,154.38582121535245,151.55385414833927,149.847897565519,143.38014496573285,147.45949629534664,139.38958545297783,142.48533083438767,176.58908514232834
2,1986-04-04 16:50:23+00:00,226.73752076888195,215.47460322235378,211.99961655386068,214.32304163154265,205.90435602819053,202.35559820507828,194.3410602414135,188.77834209887249,195.41260639631858,180.60415143645292,178.04776712551077,161.83708011427433,138.89051043609518,139.4784894669051,133.86445209264468,139.29996899474995,,213.92655379767876,202.97608601396956,197.73911748881585,193.38668000428652,186.53987159431375,187.83442497537212,176.55690122721194,175.14117187437034,170.82596785456076,171.87905235413297,175.71263833254378,165.5153238351025,161.5940886386378,161.28509582175462
3,1986-04-20 16:50:02+00:00,190.11994091533558,187.96934921411872,181.15424152094286,181.0398115723722,183.78832572973099,174.88374808197577,168.84123835938453,161.6655360839866,167.63007410720553,155.06841893040877,149.4631357533103,135.86265136626648,127.54274039720892,109.82913389884651,104.30098345474384,111.25812444196383,146.96633882286076,,163.44141015918837,159.15275000269858,160.7518274342573,155.9668490308826,151.01316298997057,150.39796776904342,149.84357908799856,156.32148094959012,155.9713276929626,157.26130572292755,150.65306432169973,147.87417152999723,154.75564390323657
4,1987-09-14 16:51:34+00:00,188.64672598718704,168.09054618674548,168.3705568129738,175.11744203024017,172.66290926395487,164.5908927938099,164.17523758489108,163.84769267410255,171.07188484187697,155.31953129547958,157.06168918687015,156.69655385173166,149.87822989023005,148.94341098697686,149.86520563995498,155.47532515264163,181.33156175756613,,130.73077914906003,130.56550134745356,136.9427980479889,137.7557344798807,142.45312888567582,145.56433887740945,158.00169507378862,158.90235454107147,173.34188077081728,174.6101232325549,165.8843704651049,163.27185073729657,170.65049253760864
5,1990-02-10 16:46:22+00:00,210.78162553252528,188.97077614168697,180.44112313059313,193.571743772774,199.73590177793324,187.3707656829919,178.92147746247383,184.67541363340928,191.89152385377864,192.77636286461976,192.57745816579657,179.64907768721127,163.8947306678557,150.99856264564656,144.96506405772698,149.9059258560223,184.5942752424228,186.48657697948514,171.96035560913512,163.99129803523718,168.62585655829034,176.40879279288183,169.02189368523804,175.53658103262663,178.0100676418258,181.06816393570463,182.39172388188234,192.07340253002147,193.96351056190719,,215.8727795306654
6,1990-03-14 16:45:18+00:00,195.43784233602258,196.3953699293462,196.75485191149073,201.85657710569598,192.42684956464234,192.49518647833418,188.6125658643559,182.95583378807575,184.88439208833333,189.44284344771148,178.16878571803835,169.43542571891655,154.60546650766298,149.64351840357213,149.2618116966479,136.91912559963316,178.19978235848518,172.90214623832713,170.1703532447896,167.78102905444717,168.2375580773035,163.50671045553912,167.60330715658426,163.62726932063657,156.49178018974672,153.1151246905276,159.08510278754486,160.69375399090367,160.73113084735044,,
7,1990-04-15 16:44:57+00:00,193.719973407579,185.262981593083,190.77986054772117,190.99280154698135,188.6510434106791,182.92399400984456,179.4446604168653,182.90402819941568,187.58206884216935,185.8985828184369,182.89447344557405,173.31715055826797,153.63582981911622,145.51876888029636,142.41357753106624,140.36774977398284,163.04685311693154,178.84220476246097,173.83585211819155,171.54394852422715,172.72947424843932,177.1919583729395,176.8135302360405,174.0484367343219,171.00651618471957,170.38543176088695,175.4691005674901,181.83337915035588,175.20205046834306,175.0822572402087,207.23994592307739
8,1992-06-07 16:48:12+00:00,190.56096397817305,182.40469646672182,194.39011087416225,196.7245219720018,196.74832557735547,193.3688829690748,182.5092017577023,192.16885085092565,189.40983371210032,170.00143412973557,169.9387359665473,158.2152972793428,143.59315655178673,128.3520091575635,119.5895306610167,133.50496018137713,168.04880423149308,181.03238257615675,178.22685043392272,173.58470256607222,181.1727578618703,193.3274331351198,191.96395054484518,190.8922066316557,188.2397269381019,187.38716962490656,181.40029806611312,186.97725248892013,181.09973271406355,,181.6240892864868
9,1992-08-26 16:47:07+00:00,183.85752264457383,159.62092088376914,167.32487389924668,170.4482695274671,172.07334191316872,170.08608659663912,168.9806581866626,163.0213799286346,159.2206922992802,145.64998072800952,146.63241159482232,154.88614923799796,144.2154620061035,141.14600797700624,142.95820253842183,145.17948749808116,172.05720913891815,146.5201465574314,148.83879398715771,141.87606531581332,153.9109348188998,157.55919960637416,165.4238141871867,162.8406956255557,163.92208994217413,174.71063769683929,180.74176856559728,186.9464234816802,175.53760344611572,,198.59832224006172
10,1993-01-17 16:46:23+00:00,208.64391676282827,195.0804941674156,188.9831679453582,196.86972079746772,193.55315527014872,181.55155961770845,187.84579196577963,178.5965735081848,181.69110608592783,188.5988487333291,187.66240689066592,180.97786936161398,157.1186086150772,152.9044899414951,144.9641325482331,148.26423111837272,181.70717309237028,189.67536388991795,177.69707569004464,183.54914229850186,172.43671693027312,173.56993511351638,179.2821452147896,178.52313814217956,191.62436894676645,190.36382786552562,200.5119091131877,213.24888137953013,198.6259887072523,192.17932700427846,193.89913875100896
11,1993-02-02 16:46:34+00:00,215.18439958194284,206.30542774120224,195.21685565136954,202.12499538317908,200.91944215170213,189.60305276932502,184.729594836673,185.19938160123914,186.32591768235375,197.49196059470648,190.14289372927425,178.30520717497416,165.0962802692484,148.83545764972752,138.6421618183379,145.1507587893575,179.4637899211515,206.05992963791573,194.08266447746934,177.93910857273931,179.75584167310933,194.21469679589205,187.1045487972183,196.6622392542747,198.98587283283067,200.06816681154686,204.9794152529095,211.38723383716146,210.00195303856225,202.79526991326478,198.84734705541004
12,1993-02-18 16:46:41+00:00,201.6596561278228,199.77625768608777,190.0018361355132,183.24692994068096,181.33334353625074,178.6239493372986,168.33241614442596,166.08659097686942,182.65053101692416,171.909494921635,163.9593037301406,150.96993424387315,143.3105606529821,127.21281859583246,116.84926274279188,119.46945104662167,156.12037977914122,197.0095240400056,188.52305955623802,180.98733700105717,169.69214057415036,177.4907117787135,174.91329922854734,176.67592152976837,171.35623601264118,173.631028793223,174.55997832140417,179.51288851770394,169.49087534748134,168.92178090597193,196.5114417056393
