dates,nzd0384-0000,nzd0384-0001,nzd0384-0002,nzd0384-0003,nzd0384-0004,nzd0384-0005,nzd0384-0006,nzd0384-0007,nzd0384-0008,nzd0384-0009,nzd0384-0010,nzd0384-0011,nzd0384-0012,nzd0384-0013,nzd0384-0014,nzd0384-0015,nzd0384-0016,nzd0384-0017,nzd0384-0018,nzd0384-0019,nzd0384-0020,nzd0384-0021,nzd0384-0022,nzd0384-0023,nzd0384-0024,nzd0384-0025,nzd0384-0026,nzd0384-0027,nzd0384-0028,nzd0384-0029,nzd0384-0030,nzd0384-0031,nzd0384-0032,nzd0384-0033,nzd0384-0034,nzd0384-0035,nzd0384-0036,nzd0384-0037,nzd0384-0038,nzd0384-0039,nzd0384-0040,nzd0384-0041,nzd0384-0042,nzd0384-0043,nzd0384-0044,nzd0384-0045,nzd0384-0046,nzd0384-0047,nzd0384-0048,nzd0384-0049,nzd0384-0050,nzd0384-0051,nzd0384-0052,nzd0384-0053,nzd0384-0054,nzd0384-0055,nzd0384-0056,nzd0384-0057,nzd0384-0058,nzd0384-0059,nzd0384-0060,nzd0384-0061,nzd0384-0062,nzd0384-0063,nzd0384-0064,nzd0384-0065,nzd0384-0066,nzd0384-0067,nzd0384-0068,nzd0384-0069,nzd0384-0070,nzd0384-0071,nzd0384-0072,nzd0384-0073,satname
2000-05-01 21:59:30+00:00,334.02,319.85,311.18,305.18,305.01,302.05,298.33,295.35,297.79,298.63,301.57,303.47,305.19,308.79,308.53,306.68,302.44,297.04,295.39,297.96,298.60,303.61,307.58,312.79,318.83,322.42,325.91,326.40,327.59,327.60,327.59,326.93,328.31,327.67,332.69,335.29,337.22,341.62,342.88,342.93,340.37,342.68,344.49,340.20,335.65,334.70,333.26,329.37,327.44,328.26,328.21,329.77,337.17,342.03,351.92,350.75,352.34,348.68,344.70,343.13,346.29,352.38,351.91,350.25,350.73,346.37,343.66,341.28,342.94,341.82,354.07,352.27,348.62,350.03,L7
2000-06-18 21:59:03+00:00,331.52,320.43,311.40,304.53,304.58,301.81,297.88,295.61,298.58,299.81,302.16,304.44,305.06,308.21,308.82,307.32,302.55,297.13,295.51,297.27,297.97,302.72,306.74,312.80,319.41,322.57,325.87,326.28,327.99,327.82,328.18,327.88,328.93,327.51,332.57,335.11,336.86,339.74,341.75,342.69,340.67,342.79,344.24,339.76,335.75,335.02,333.30,330.09,326.80,327.91,328.34,330.37,337.49,341.84,351.44,350.49,351.84,345.46,340.40,339.53,343.03,349.47,349.53,348.00,350.19,345.67,344.33,342.60,341.86,343.97,354.79,354.93,350.92,351.10,L7
2000-08-05 21:58:20+00:00,332.79,322.14,314.25,308.42,307.85,303.92,300.50,296.92,299.88,300.99,303.88,305.84,307.28,309.88,310.20,308.32,304.98,299.83,297.20,298.75,298.71,304.97,308.43,314.97,321.05,324.65,326.42,326.49,329.46,330.20,329.30,328.57,330.74,329.62,333.48,337.14,339.44,341.72,343.27,343.51,342.37,345.05,345.88,342.19,338.20,335.67,334.53,330.99,328.41,330.59,329.92,332.22,338.83,344.28,353.12,352.43,353.38,347.41,342.09,341.38,344.51,351.35,351.09,349.55,352.19,348.02,346.24,345.63,345.96,349.32,359.30,360.28,355.83,354.84,L7
2000-09-06 21:57:58+00:00,334.82,319.23,309.79,309.47,308.41,306.60,302.40,300.19,302.77,303.46,307.03,308.83,309.20,312.25,312.44,310.61,307.11,301.11,298.46,299.82,299.76,305.77,309.02,312.47,320.19,326.51,328.32,326.43,330.08,331.59,331.87,329.74,333.07,333.65,336.55,339.66,342.21,341.78,344.16,344.09,341.34,345.33,344.51,342.24,338.92,335.38,335.23,331.20,329.47,331.00,329.99,332.17,338.75,341.15,350.48,349.46,348.91,343.82,338.92,339.10,340.94,347.91,349.00,348.54,351.80,349.25,347.36,348.09,350.07,355.66,365.04,364.04,360.58,356.29,L7
2000-11-09 21:57:33+00:00,,,,,308.24,297.15,299.99,290.40,289.67,294.20,296.00,297.93,299.63,298.96,299.68,297.46,293.61,294.38,294.68,293.70,295.38,299.41,303.96,307.45,315.34,320.87,323.68,319.46,320.33,323.55,321.87,321.62,327.12,327.71,327.38,330.50,332.74,335.20,336.96,338.28,338.23,340.35,336.69,338.48,335.36,327.97,326.05,321.77,322.14,324.58,323.10,328.82,333.47,339.36,343.99,344.02,343.50,337.20,331.80,333.05,334.99,342.19,344.70,342.79,347.26,345.26,342.88,346.30,344.92,355.07,362.53,358.35,356.45,354.56,L7
2000-11-25 21:57:34+00:00,337.32,319.27,313.42,304.59,303.29,296.65,291.73,281.76,282.71,288.08,291.95,294.26,295.12,295.27,297.60,295.03,291.91,291.48,292.11,291.51,294.64,297.58,302.50,307.09,314.44,319.56,321.51,319.22,320.04,321.31,319.69,316.44,323.17,325.15,326.38,328.29,330.82,333.88,334.63,335.36,334.32,335.33,333.31,333.87,331.71,325.14,323.57,322.22,320.10,321.08,320.17,324.77,330.01,336.79,343.11,341.99,341.73,336.63,332.53,333.85,336.67,341.94,343.52,341.37,344.88,342.92,341.59,343.65,342.76,349.52,358.41,353.52,351.90,350.66,L7
2000-12-11 21:57:36+00:00,342.35,329.40,317.50,310.26,303.38,299.32,293.29,285.46,287.89,291.12,292.25,294.67,295.57,296.77,298.96,296.73,292.95,291.47,290.60,290.92,292.76,297.17,302.66,308.50,314.25,319.05,320.22,318.16,320.15,321.56,319.26,317.89,323.16,324.63,325.49,324.86,327.42,333.62,335.84,337.39,335.45,335.90,333.88,333.29,330.94,325.72,323.15,321.55,319.57,319.57,320.63,324.33,329.80,335.14,342.31,341.65,340.49,335.71,331.97,332.88,336.54,341.26,342.41,340.80,342.29,341.54,340.43,341.18,340.29,349.52,358.41,353.52,351.90,350.66,L7
2001-02-13 21:57:39+00:00,350.53,340.40,327.37,316.89,310.56,305.36,296.71,287.87,291.02,292.67,294.91,297.11,296.45,296.85,298.85,298.02,292.36,292.11,291.44,291.50,294.11,296.93,304.21,310.33,316.25,321.55,323.23,322.14,323.69,324.27,320.81,321.27,325.70,325.40,327.53,326.39,329.73,335.30,337.69,336.52,335.95,335.52,334.37,333.28,331.89,328.06,324.13,323.38,320.61,319.66,321.84,324.70,330.86,334.62,343.15,343.07,340.96,336.50,333.60,333.48,337.72,343.82,344.64,342.12,341.28,339.92,340.66,339.00,338.87,342.51,355.57,345.92,346.50,345.56,L7
2001-06-05 21:56:52+00:00,357.13,350.96,334.35,323.04,316.67,309.97,303.34,295.25,298.66,301.87,301.51,303.55,304.11,304.87,305.19,305.25,299.48,297.20,294.31,293.92,294.38,300.01,307.93,318.56,319.74,324.50,324.78,323.33,328.91,328.68,323.29,327.62,329.07,328.16,329.25,326.87,331.38,337.94,343.75,340.51,340.96,340.49,340.26,337.58,334.43,332.00,327.33,323.83,323.64,322.83,328.45,327.68,337.11,338.43,347.89,349.52,347.53,340.67,336.75,335.36,342.56,349.72,347.83,343.53,346.28,343.44,342.29,336.42,337.26,347.12,359.40,355.14,351.61,349.56,L7
2001-07-07 21:56:36+00:00,366.89,362.38,347.13,330.15,329.77,315.29,310.26,297.62,299.07,303.52,309.90,311.23,311.28,308.45,307.33,308.65,302.87,302.98,304.08,299.31,303.50,304.49,312.59,323.00,326.01,331.98,334.50,332.75,337.24,335.04,328.59,333.01,335.04,333.24,335.68,339.18,345.55,345.39,350.52,337.56,343.09,343.37,344.93,343.59,340.24,336.54,332.79,328.14,329.31,326.72,331.65,330.01,341.08,343.36,352.28,354.15,353.51,344.72,341.38,341.71,349.29,355.96,355.29,349.76,355.57,350.69,347.49,341.68,343.47,347.10,361.13,354.74,351.83,349.42,L7
2001-08-08 21:56:12+00:00,345.04,340.39,329.70,317.61,320.01,309.12,309.19,295.84,300.26,304.50,309.15,312.30,310.99,309.79,308.90,311.61,304.48,303.45,304.04,300.94,303.06,304.02,311.38,321.00,323.87,328.96,330.51,333.79,335.21,334.01,330.18,331.91,334.10,333.79,335.69,339.81,344.19,343.41,348.48,342.75,343.29,343.53,342.62,343.96,341.30,336.68,332.56,326.33,329.46,329.25,331.25,330.79,341.46,346.06,353.62,356.02,352.93,345.56,343.59,343.50,350.13,359.27,358.64,350.64,356.44,349.95,347.16,342.15,344.30,347.64,359.52,353.25,347.85,349.08,L7
2001-08-24 21:56:00+00:00,323.19,318.41,306.04,299.10,307.76,302.38,302.42,291.12,295.79,300.55,304.93,307.09,305.32,305.78,310.72,310.00,304.41,298.54,300.30,297.51,298.38,300.40,302.84,311.10,316.12,321.09,323.08,324.50,323.50,323.17,324.74,326.13,326.42,329.26,327.43,336.87,339.62,342.23,344.08,336.63,336.54,340.31,334.24,334.83,333.25,328.98,328.89,325.15,328.29,329.94,329.49,326.22,337.42,345.35,353.09,355.84,353.01,346.05,344.65,342.33,348.56,355.39,355.95,350.02,354.32,348.17,342.24,338.61,342.16,346.18,354.91,349.74,345.39,346.66,L7
2001-09-25 21:55:40+00:00,324.89,319.99,307.05,301.03,305.71,303.24,304.48,295.18,299.52,304.03,306.20,308.19,308.28,308.44,313.59,312.81,308.09,303.13,302.29,301.05,301.42,305.39,307.42,313.88,318.72,323.85,326.34,326.86,325.43,326.05,327.20,328.05,328.57,331.72,330.54,338.28,341.50,343.60,345.56,340.52,339.01,341.63,338.21,338.72,335.92,332.05,332.80,330.20,331.68,329.67,331.00,329.99,339.86,348.01,354.84,356.60,352.12,346.23,344.05,342.54,348.75,355.42,356.11,351.71,355.63,350.83,343.79,340.93,344.63,348.78,356.68,351.84,348.06,346.92,L7
2001-12-30 21:55:49+00:00,318.81,309.30,301.65,297.03,297.72,295.88,295.41,289.28,293.57,297.69,299.77,303.58,303.75,304.22,307.76,306.92,302.56,298.12,297.31,296.83,296.95,301.06,302.58,307.75,315.83,320.05,322.96,323.54,322.02,322.67,323.72,323.65,324.85,327.91,328.08,335.40,337.97,340.22,340.70,334.78,333.35,337.68,334.75,332.32,331.53,329.74,329.43,326.67,328.63,329.10,328.40,328.33,337.67,346.01,352.00,353.49,348.22,343.85,341.94,339.69,345.31,353.43,353.43,351.93,354.54,350.20,344.49,343.17,344.61,348.61,354.87,351.50,347.37,346.13,L7
2002-02-16 21:56:06+00:00,319.63,305.20,296.20,292.77,294.27,293.89,290.76,286.96,290.32,293.84,296.48,299.08,301.14,301.27,305.39,303.55,300.49,295.77,292.05,292.81,294.36,300.09,300.75,306.14,314.89,318.04,321.25,319.44,318.05,317.71,320.90,320.76,321.74,323.75,325.82,333.18,336.20,338.75,333.54,330.09,330.81,335.90,335.20,330.77,330.32,329.51,328.98,326.10,324.80,325.22,326.53,324.49,332.83,342.15,347.38,346.96,343.51,340.16,337.06,333.27,337.23,342.43,341.97,345.03,348.38,344.85,341.35,342.54,343.21,348.91,351.69,348.21,346.72,341.56,L7
2002-05-07 21:56:03+00:00,316.14,297.01,287.96,287.65,285.61,286.46,280.58,280.68,286.25,284.82,287.98,291.42,295.28,296.04,295.73,296.12,292.36,289.93,285.49,287.86,289.00,293.74,294.53,301.40,312.00,313.81,316.27,317.00,315.37,315.18,318.08,317.93,320.32,320.89,323.25,328.93,333.51,334.58,330.24,326.57,327.67,333.02,334.61,327.07,329.15,331.26,328.85,323.19,321.32,323.14,326.28,324.86,331.09,335.96,341.86,339.98,340.05,337.03,332.73,333.47,336.27,341.88,339.75,340.85,342.95,337.56,335.69,332.94,329.33,336.66,341.67,342.45,338.02,336.85,L7
2002-08-11 21:55:24+00:00,315.34,302.70,293.80,290.04,292.05,292.67,291.21,290.27,295.91,294.76,297.24,297.89,302.32,302.84,303.58,302.62,298.03,297.76,292.45,293.40,293.68,297.38,298.12,306.58,315.36,318.75,321.25,321.38,321.14,319.80,320.03,322.94,325.32,325.68,327.06,335.14,339.56,342.43,341.94,337.34,336.05,339.60,342.79,337.82,335.50,335.69,334.09,330.60,324.30,325.50,329.95,330.30,335.48,340.72,348.05,345.16,343.62,339.57,335.23,334.08,338.35,341.98,342.79,341.95,344.25,337.24,332.54,332.01,329.49,334.60,342.26,340.76,339.59,337.42,L7
2002-08-27 21:55:12+00:00,303.67,296.14,291.48,283.56,286.68,286.23,286.82,287.20,292.35,293.63,295.85,297.84,300.66,302.93,296.01,293.17,288.83,291.81,293.00,293.81,292.96,292.94,295.77,302.54,309.32,313.16,319.37,321.64,319.53,321.30,318.52,321.53,327.35,328.51,327.50,334.17,337.92,341.07,344.16,339.51,337.70,341.64,340.29,336.26,333.31,334.01,332.80,330.61,328.26,323.87,327.98,334.45,341.34,341.16,348.74,347.12,342.87,340.52,334.54,331.00,339.22,343.90,341.97,340.27,343.69,338.31,332.19,333.18,330.43,335.47,341.64,339.21,340.28,338.81,L7
2002-09-12 21:55:07+00:00,311.05,301.29,295.12,288.32,291.16,288.42,287.61,287.20,292.72,294.84,297.43,299.02,303.37,304.83,299.37,296.40,292.91,295.03,295.33,295.30,295.55,295.79,299.52,307.41,313.42,316.89,322.77,323.22,322.97,324.97,321.94,326.07,330.36,330.46,329.54,336.76,340.33,341.99,343.84,341.26,341.44,345.15,343.87,339.27,334.12,335.14,334.27,332.27,329.96,325.06,329.28,334.86,341.41,343.86,351.79,350.06,346.21,342.91,337.59,333.33,340.31,343.34,342.88,341.47,345.26,340.46,334.69,334.17,333.07,337.10,344.34,340.26,341.17,341.12,L7
2002-10-14 21:54:55+00:00,309.57,300.03,294.80,288.40,292.25,290.04,288.20,287.46,292.76,294.99,298.53,299.64,302.64,305.41,300.96,298.31,294.40,296.09,295.09,295.21,295.08,296.58,300.85,307.46,313.68,318.43,324.45,324.36,324.47,325.23,323.23,326.98,329.59,330.15,331.85,337.31,341.00,342.28,344.22,341.98,342.55,345.10,344.17,339.89,334.49,335.53,334.26,332.65,330.50,326.99,329.71,334.78,341.42,344.29,350.86,350.00,346.51,343.59,339.24,334.90,340.15,344.18,343.91,342.04,346.06,340.50,335.14,334.72,334.14,336.70,344.75,339.75,340.43,341.12,L7
2002-10-30 21:55:01+00:00,311.40,300.68,295.76,290.16,293.91,290.84,289.44,288.57,293.50,296.25,299.56,301.40,303.64,306.46,302.81,299.91,296.75,297.56,296.17,296.73,296.63,298.27,303.15,309.02,314.88,319.51,325.10,325.68,325.17,326.28,325.51,328.23,331.60,332.39,333.58,338.51,342.63,343.39,345.10,344.25,344.73,346.97,345.92,341.73,337.65,337.45,336.34,334.25,332.68,329.66,331.94,336.07,342.99,346.20,352.42,351.70,348.03,346.25,341.14,337.42,342.21,345.93,346.30,343.75,348.08,342.16,337.93,335.96,334.46,338.30,346.15,341.22,341.21,341.57,L7
2003-01-02 21:55:34+00:00,311.40,300.68,295.76,290.21,295.37,290.89,290.52,289.14,293.29,298.36,301.82,303.86,305.29,308.31,304.18,300.29,297.43,298.63,297.18,297.49,297.72,299.23,305.25,310.37,315.69,320.44,326.85,327.02,326.79,327.56,326.53,329.06,332.60,333.17,335.81,340.53,343.68,344.83,346.08,346.50,347.03,349.04,347.63,344.08,338.87,337.93,336.26,334.85,333.18,330.05,332.07,336.06,344.20,347.88,353.39,352.93,348.02,347.03,342.08,336.83,341.99,345.41,345.43,343.41,349.35,343.95,341.01,339.38,337.89,341.24,349.45,339.24,343.83,343.14,L7
2003-01-18 21:55:42+00:00,310.78,298.87,295.59,289.63,292.88,289.62,288.96,287.63,292.35,296.90,299.97,302.87,304.25,307.37,303.85,300.12,297.70,297.95,296.37,295.75,295.85,297.58,304.20,309.70,315.06,320.21,326.27,326.49,326.11,327.24,326.10,329.05,332.02,332.50,335.30,339.13,342.00,343.86,345.12,345.25,346.06,348.77,347.79,342.57,337.94,337.50,335.78,333.68,332.01,329.40,331.91,335.17,343.35,347.97,352.55,352.29,347.57,345.94,341.67,336.86,342.23,344.75,343.94,342.63,348.84,343.18,340.79,338.58,336.62,338.98,348.89,340.16,344.75,343.04,L7
2003-03-23 21:55:52+00:00,311.31,296.68,293.23,286.84,290.57,289.00,288.28,287.06,292.50,295.61,297.54,300.59,301.61,306.05,306.53,302.08,300.45,296.62,292.32,293.21,292.39,297.80,304.97,308.71,314.42,322.42,326.55,324.09,324.69,326.14,328.09,329.90,329.83,329.63,334.25,338.11,344.07,341.66,342.51,343.77,344.40,347.21,345.36,340.92,336.19,336.41,336.25,330.17,329.84,331.40,329.70,334.38,341.48,346.98,348.25,350.60,346.02,345.11,342.38,340.11,342.47,345.73,344.99,344.43,349.52,344.76,344.78,341.04,338.83,341.34,349.94,339.56,349.50,348.35,L7
2003-04-08 21:55:59+00:00,307.92,294.70,288.72,280.84,288.28,285.28,283.74,284.20,288.82,291.95,295.64,297.54,298.68,303.45,304.49,299.63,294.81,290.99,287.68,289.17,288.43,293.00,300.82,304.32,309.98,319.27,323.10,320.98,322.26,323.14,323.99,326.15,326.91,326.59,332.20,335.49,340.78,340.48,340.83,341.40,340.02,342.54,341.30,337.05,332.38,331.89,330.68,324.06,323.45,326.57,326.66,329.53,335.93,343.28,344.38,347.16,341.85,342.46,338.50,336.04,337.57,342.08,340.97,341.71,348.34,342.83,340.93,337.94,338.08,341.10,350.04,341.96,348.22,347.77,L7
2003-04-24 21:55:58+00:00,308.61,294.32,287.44,278.87,286.20,282.48,282.04,283.13,287.78,291.03,293.82,296.40,298.41,302.37,303.78,298.05,293.42,288.65,286.06,287.75,287.24,291.30,299.48,303.49,308.79,317.94,321.09,319.00,320.21,322.35,322.90,325.03,327.01,326.01,329.98,334.48,340.06,339.74,339.60,340.53,338.26,341.94,340.27,335.72,331.48,330.58,329.79,321.54,321.14,324.53,325.47,328.30,334.56,342.60,343.69,346.51,340.38,339.51,334.62,334.01,335.27,338.19,336.47,339.84,346.49,342.87,341.28,338.24,338.42,343.12,350.28,343.12,349.41,347.80,L7
2003-07-21 21:43:45+00:00,304.02,292.08,277.71,264.92,281.10,275.93,275.71,279.16,283.14,286.01,289.92,288.73,292.96,297.55,300.45,292.50,283.09,277.58,275.19,279.83,279.04,284.59,292.14,295.36,301.20,313.89,316.34,309.93,314.75,316.13,315.34,318.32,318.65,315.66,322.47,330.62,337.93,335.51,334.27,333.77,328.09,332.03,328.94,328.46,319.59,319.95,319.54,308.06,307.40,314.49,313.80,319.99,324.13,333.09,333.12,338.37,330.31,332.50,327.64,327.67,326.78,331.59,329.22,336.06,342.66,339.08,336.60,337.46,340.25,344.11,348.62,347.00,350.58,350.05,L5
2003-07-29 21:55:41+00:00,304.02,292.08,277.71,264.92,281.10,275.93,275.71,278.79,281.70,284.46,288.18,289.97,293.64,297.55,300.45,293.35,285.00,280.64,277.45,283.60,282.62,286.76,293.72,296.85,302.95,313.41,318.96,315.06,317.20,318.80,317.89,316.69,320.49,318.71,318.22,329.06,338.39,337.10,333.73,331.77,329.17,332.43,330.41,328.84,323.02,324.02,322.13,313.92,311.27,317.77,316.35,320.58,321.48,328.28,332.67,336.37,333.02,331.24,328.56,328.79,328.35,333.97,333.04,338.12,343.18,339.79,335.25,333.93,334.67,339.06,344.68,344.71,348.60,348.09,L7
2003-08-06 21:44:03+00:00,304.02,292.08,277.71,264.92,279.65,277.49,277.95,280.62,282.97,286.61,289.39,291.42,294.06,300.09,303.28,296.31,289.06,283.52,280.11,283.60,282.62,286.76,293.72,296.85,302.95,313.41,318.96,315.06,317.20,318.80,317.89,316.69,320.49,318.71,318.22,329.06,338.39,337.10,333.73,331.77,329.17,332.43,330.41,328.84,323.02,324.02,322.13,313.92,311.27,317.77,316.35,320.58,321.48,328.28,332.67,336.37,333.02,331.24,328.56,328.79,328.35,333.97,333.04,338.12,343.18,339.79,335.25,333.93,334.67,339.06,344.68,344.71,348.60,348.09,L5
2003-08-30 21:55:34+00:00,299.44,289.71,278.51,269.47,279.74,277.28,279.25,280.62,282.97,288.28,291.00,292.91,296.00,300.22,304.25,298.62,291.86,286.79,283.28,285.72,284.01,289.74,295.04,300.04,306.01,314.91,319.12,318.04,317.20,318.80,318.85,320.06,323.39,321.41,320.91,331.64,339.75,339.74,337.59,336.36,333.06,335.12,333.75,330.38,326.72,326.72,324.35,316.82,314.68,320.27,319.43,322.00,323.12,331.02,335.89,338.61,334.48,332.67,329.44,328.35,329.11,334.15,335.16,340.97,343.40,342.26,336.51,336.30,337.06,340.83,347.48,346.68,349.46,347.93,L7
2003-10-17 21:55:27+00:00,304.75,297.40,289.98,286.02,284.26,282.75,282.79,282.07,282.80,291.26,294.36,298.93,301.55,304.77,309.73,304.77,300.79,297.15,292.36,295.52,294.79,301.79,304.54,311.62,316.34,320.92,324.65,327.45,322.09,324.13,326.09,327.21,332.19,333.01,328.12,339.12,345.44,347.41,344.99,343.49,343.17,343.40,342.61,337.77,336.21,335.85,331.51,325.58,321.97,328.11,328.90,329.50,329.89,335.52,344.70,344.44,343.74,336.27,333.75,334.40,336.10,340.89,343.52,343.88,350.31,346.90,340.91,340.88,339.49,343.21,350.50,347.95,350.40,346.97,L7
