dates,satname,nzd0384-0000,nzd0384-0001,nzd0384-0002,nzd0384-0003,nzd0384-0004,nzd0384-0005,nzd0384-0006,nzd0384-0007,nzd0384-0008,nzd0384-0009,nzd0384-0010,nzd0384-0011,nzd0384-0012,nzd0384-0013,nzd0384-0014,nzd0384-0015,nzd0384-0016,nzd0384-0017,nzd0384-0018,nzd0384-0019,nzd0384-0020,nzd0384-0021,nzd0384-0022,nzd0384-0023,nzd0384-0024,nzd0384-0025,nzd0384-0026,nzd0384-0027,nzd0384-0028,nzd0384-0029,nzd0384-0030,nzd0384-0031,nzd0384-0032,nzd0384-0033,nzd0384-0034,nzd0384-0035,nzd0384-0036,nzd0384-0037,nzd0384-0038,nzd0384-0039,nzd0384-0040,nzd0384-0041,nzd0384-0042,nzd0384-0043,nzd0384-0044,nzd0384-0045,nzd0384-0046,nzd0384-0047,nzd0384-0048,nzd0384-0049,nzd0384-0050,nzd0384-0051,nzd0384-0052,nzd0384-0053,nzd0384-0054,nzd0384-0055,nzd0384-0056,nzd0384-0057,nzd0384-0058,nzd0384-0059,nzd0384-0060,nzd0384-0061,nzd0384-0062,nzd0384-0063,nzd0384-0064,nzd0384-0065,nzd0384-0066,nzd0384-0067,nzd0384-0068,nzd0384-0069,nzd0384-0070,nzd0384-0071,nzd0384-0072,nzd0384-0073
2000-06-18 21:59:03+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.95,334.83,,,,,,,,,,,,,,,,,,,329.70,321.82,323.87,330.31,335.85,340.41,336.07,350.42,344.32,344.65,349.06,338.82,356.74,357.84,361.03,354.50,351.38
2000-08-05 21:58:20+00:00,L7,,,,,297.81,291.31,290.86,284.56,282.37,289.18,292.30,294.83,301.11,301.81,301.71,296.85,298.88,292.71,290.76,289.77,291.13,298.74,297.90,306.87,309.91,313.38,312.83,307.64,313.16,318.14,315.78,312.17,316.77,322.87,322.82,325.37,329.01,334.03,335.41,334.93,333.40,337.58,335.69,335.97,330.35,320.81,322.77,315.58,319.30,321.84,317.21,324.34,329.38,339.61,342.08,341.39,343.01,339.48,336.70,337.00,335.98,341.90,339.81,340.93,343.57,344.00,339.04,341.80,344.01,356.11,361.15,370.41,364.12,365.02
2000-09-06 21:57:58+00:00,L7,,,,,,,,,,,,,,,,,,,292.85,292.88,294.11,295.38,300.75,300.47,312.90,324.21,326.95,324.40,321.90,,,,,,,,,,,,,,,,,,,,,,,,,325.20,339.23,339.73,334.34,334.13,327.37,332.95,329.14,334.22,338.12,342.41,339.78,341.55,340.40,341.33,351.20,360.27,368.03,350.16,350.84,349.44
2000-11-09 21:57:33+00:00,L7,,,,,,,,,,297.10,297.88,299.29,296.42,294.46,296.07,296.34,286.68,294.06,293.43,293.37,296.57,298.79,307.89,309.67,318.55,320.36,326.18,322.35,321.06,327.38,326.23,329.18,335.36,330.65,330.71,333.64,334.56,340.52,340.55,340.06,341.05,341.22,335.80,338.98,338.78,333.48,327.75,326.61,323.47,325.74,327.33,331.72,335.91,347.37,345.56,345.85,347.81,341.68,337.32,336.09,341.37,354.51,357.41,348.83,350.20,346.42,343.20,349.01,340.92,341.33,358.35,348.86,351.58,348.39
2000-11-25 21:57:34+00:00,L7,346.99,328.94,319.86,308.11,306.63,300.80,290.71,277.76,281.54,282.30,289.39,292.21,291.36,292.93,298.27,295.43,293.55,291.78,291.65,290.22,296.88,297.60,303.67,311.55,316.59,320.45,320.25,322.65,324.20,321.65,320.60,311.87,321.72,325.84,328.12,329.97,332.80,335.44,332.91,334.34,332.62,331.09,332.35,330.76,329.25,324.51,323.45,327.26,320.66,318.90,319.36,321.51,328.13,335.18,345.73,341.18,341.94,340.17,341.57,340.57,348.21,344.45,343.46,340.12,343.10,340.82,342.88,339.15,341.34,336.25,349.20,338.68,340.96,341.20
2000-12-11 21:57:36+00:00,L7,358.21,350.37,328.79,319.88,312.86,309.84,304.54,298.07,304.76,307.43,299.31,301.78,302.85,306.94,308.47,307.76,301.73,298.26,292.66,294.44,290.25,301.72,309.46,320.31,318.89,322.44,320.98,318.56,326.23,327.75,323.90,328.74,330.33,329.58,327.02,321.39,323.71,338.79,346.57,348.89,345.67,344.11,342.09,338.41,334.04,333.11,327.29,324.17,323.16,320.49,327.68,328.43,334.82,335.42,345.02,346.17,341.75,337.58,335.99,331.99,341.34,341.82,342.05,342.95,338.00,342.75,341.84,335.70,336.10,,,,,
2001-02-13 21:57:39+00:00,L7,353.56,349.05,338.24,325.30,318.34,308.89,300.26,291.22,291.07,294.63,302.28,303.96,304.01,301.49,300.66,301.38,295.91,294.56,294.08,292.04,297.35,296.87,304.97,315.38,319.34,325.31,327.23,327.04,330.28,328.37,321.32,325.01,326.15,325.24,330.52,330.76,337.55,335.66,339.56,330.89,334.67,335.37,336.93,335.17,333.57,329.58,326.12,322.43,322.91,321.58,321.41,325.23,333.01,336.27,345.66,347.90,344.65,334.96,332.09,329.43,333.54,347.75,346.94,340.91,343.31,335.58,341.66,336.11,332.29,331.43,346.07,345.60,342.00,342.69
2001-06-05 21:56:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.68,340.68,333.62,347.92,348.98,357.63,359.13,361.05,354.56,347.53,347.76,357.06,362.67,358.57,350.65,364.33,358.37,349.02,342.81,349.75,360.64,370.98,363.62,359.46,354.96
2001-07-07 21:56:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.74,355.39,,,,,,,,,,,,,,,,,,,344.55,344.41,347.88,357.18,357.39,360.28,357.66,358.93,358.01,351.67,346.02,348.25,349.06,366.21,354.92,353.91,350.51
2001-08-08 21:56:12+00:00,L7,317.69,312.91,308.60,303.07,305.55,300.32,303.98,291.41,298.15,301.80,305.26,310.37,307.69,308.26,307.72,311.57,303.21,300.44,299.89,299.58,300.09,300.42,307.02,315.86,318.97,323.19,323.52,332.48,330.30,330.24,328.77,327.51,329.49,331.04,333.56,336.98,339.54,336.32,341.39,345.18,340.03,340.40,337.00,340.87,339.60,333.95,329.59,322.16,326.97,331.57,327.57,329.60,339.37,347.98,353.29,356.77,348.63,344.76,346.75,346.86,349.91,367.19,366.07,350.72,354.63,343.59,342.51,340.09,342.66,344.19,350.56,346.23,331.77,344.61
2001-08-24 21:56:00+00:00,L7,,,290.93,288.28,293.84,295.40,286.72,281.80,282.14,286.74,293.84,293.54,292.68,293.48,304.30,298.15,295.79,284.74,286.59,285.18,287.99,289.63,287.89,295.58,303.84,309.56,312.37,308.45,306.86,306.68,310.44,313.45,310.78,316.18,314.01,324.86,328.40,332.12,326.37,318.66,321.17,328.93,320.18,316.90,317.48,314.17,318.78,320.08,320.57,323.64,316.14,311.51,320.88,334.14,344.07,347.34,344.89,336.92,336.36,324.76,327.27,332.27,336.15,338.43,334.84,328.48,321.97,321.96,323.73,325.59,327.63,331.56,332.18,332.98
2001-09-25 21:55:40+00:00,L7,320.59,315.57,305.07,302.72,296.45,302.08,304.10,300.42,303.38,306.98,305.30,307.12,310.94,310.62,316.34,315.17,312.30,308.53,301.76,304.86,304.73,311.92,313.15,316.01,320.93,326.37,329.60,329.01,326.16,328.80,328.84,328.29,328.89,333.04,334.45,337.31,341.65,344.27,346.74,345.31,340.15,340.65,342.55,342.72,338.25,335.08,337.62,337.71,335.59,325.85,332.39,338.32,344.04,352.20,356.84,355.61,346.03,343.38,337.86,341.22,346.50,353.32,353.87,355.70,356.08,356.96,345.99,346.41,350.03,353.62,359.25,357.48,354.22,344.19
2001-12-30 21:55:49+00:00,L7,315.82,297.09,291.54,288.36,281.63,278.22,275.06,275.99,281.23,284.78,285.74,294.74,295.17,296.32,294.84,294.26,290.74,288.87,289.23,289.16,287.75,293.30,293.31,294.60,311.74,313.24,317.81,317.50,316.59,317.12,318.30,315.94,319.77,321.99,324.26,332.57,332.89,331.95,326.25,322.15,322.17,331.34,329.89,318.92,322.97,327.57,323.90,320.03,323.89,327.49,329.34,326.04,338.19,339.84,345.26,345.71,344.37,341.56,335.81,332.84,338.93,352.09,344.29,350.90,357.42,353.86,351.32,352.84,348.25,358.14,360.55,361.08,354.63,349.85
2002-02-16 21:56:06+00:00,L7,318.31,298.77,285.60,285.37,290.16,291.48,284.03,281.23,284.03,285.19,291.02,291.37,296.24,295.51,297.33,297.08,293.97,289.88,277.48,282.50,288.91,295.51,298.66,308.37,314.31,314.23,315.67,315.30,313.46,309.46,316.49,314.86,315.83,313.27,323.78,326.95,331.37,336.66,325.27,325.47,328.71,332.19,337.68,333.48,333.83,332.10,326.85,319.08,310.74,315.13,319.11,313.34,319.07,331.36,333.79,329.66,328.76,328.28,327.15,327.89,327.45,325.67,325.16,327.03,331.16,326.97,334.43,,,,,334.64,332.71,328.16
2002-05-07 21:56:03+00:00,L7,,,,291.94,291.48,293.27,288.27,288.41,297.98,289.48,291.48,292.23,298.53,300.20,298.77,301.10,296.29,295.77,295.38,296.00,293.81,296.71,295.90,305.52,313.68,317.69,319.43,321.43,319.98,322.69,323.55,327.50,330.35,331.91,324.61,332.02,340.78,339.43,343.28,335.84,336.86,340.02,340.76,333.56,334.38,338.03,339.55,333.67,332.92,330.55,334.30,338.93,339.91,341.41,350.63,348.66,351.30,345.76,339.98,342.41,346.17,350.61,353.39,348.08,346.27,337.46,326.33,322.42,321.53,328.87,333.91,335.09,332.36,337.28
2002-08-11 21:55:24+00:00,L7,302.71,296.96,295.55,291.34,291.09,291.34,298.32,299.24,303.31,306.94,306.93,307.90,310.01,310.72,312.63,307.49,301.74,305.11,301.49,299.53,296.48,297.63,297.51,303.56,316.07,322.33,326.46,325.70,327.89,325.23,317.87,324.06,327.12,329.45,331.23,343.94,344.14,348.93,355.08,348.69,340.05,344.19,347.54,343.89,336.29,334.86,333.86,337.35,327.32,328.82,334.34,336.63,345.38,346.87,357.54,354.99,348.51,342.26,336.05,330.47,339.41,348.21,347.89,348.89,352.11,344.28,334.19,343.71,339.94,343.40,353.12,350.72,350.69,344.29
2002-08-27 21:55:12+00:00,L7,295.46,286.16,281.29,266.14,274.48,272.41,271.25,272.28,273.66,282.13,287.15,291.47,291.52,296.03,274.88,269.01,266.62,272.33,279.51,283.98,286.98,282.49,291.90,296.56,296.46,297.70,310.32,316.28,308.89,314.21,312.22,310.94,322.24,322.08,325.29,324.35,326.75,332.85,332.21,332.25,333.99,338.62,330.47,329.12,327.51,327.30,323.22,319.30,322.86,310.48,313.46,326.03,336.91,332.98,336.13,335.80,326.81,331.43,325.39,318.84,330.31,331.60,322.96,322.23,329.87,330.58,333.72,331.20,327.20,330.91,335.25,330.20,335.16,332.65
2002-09-12 21:55:07+00:00,L7,311.64,297.41,292.97,297.44,292.47,288.19,279.35,280.38,285.33,289.03,294.05,294.86,303.77,303.14,302.34,298.35,297.77,295.75,291.69,292.06,296.79,296.22,302.67,313.92,318.63,320.99,325.25,321.88,325.89,328.89,324.48,331.19,329.95,327.82,330.19,335.56,339.06,336.67,335.13,339.44,343.68,347.17,346.09,339.34,329.47,331.14,331.61,331.21,328.25,321.54,325.79,329.01,334.23,343.03,353.20,351.16,348.12,341.59,337.78,335.17,336.51,336.53,338.79,338.54,338.67,336.28,332.76,328.18,330.37,328.89,341.81,336.87,333.20,339.10
2002-10-14 21:54:55+00:00,L7,300.14,291.25,290.49,286.91,292.30,294.10,286.82,286.10,289.94,292.27,300.09,299.35,297.01,305.15,304.83,303.23,297.76,297.18,290.39,292.13,290.86,296.92,303.30,304.78,312.24,322.11,328.42,326.78,327.85,323.81,325.64,327.60,323.16,325.88,339.14,336.37,340.65,340.59,343.01,342.36,343.87,341.92,342.41,339.21,333.45,334.51,331.71,331.99,330.25,332.24,328.81,331.95,338.83,342.86,344.42,347.04,344.87,343.30,342.68,339.36,337.01,345.69,345.65,341.99,345.25,336.92,333.61,333.77,334.65,330.50,342.66,335.41,333.72,337.95
2002-10-30 21:55:01+00:00,L7,312.06,296.60,295.19,296.51,296.50,291.63,290.62,290.91,293.21,298.08,300.90,306.60,305.02,308.24,308.73,304.25,305.01,300.69,296.56,300.67,301.31,302.89,310.87,313.01,317.54,321.58,324.70,329.44,325.18,328.17,333.32,330.52,337.22,339.61,339.64,340.31,346.81,345.11,345.88,352.26,351.43,352.32,350.63,346.75,350.15,343.56,343.41,339.39,340.41,339.68,339.66,339.19,347.39,351.53,356.57,356.57,351.79,355.57,346.41,347.60,349.21,352.28,355.05,349.25,352.86,345.44,347.42,337.93,331.06,340.17,348.14,345.51,340.15,339.59
2003-01-02 21:55:34+00:00,L7,203.59,202.35,187.08,166.44,164.38,173.30,187.33,,221.06,204.41,216.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.59,,
2003-01-18 21:55:42+00:00,L7,315.16,297.34,299.72,289.45,286.84,286.83,286.75,283.69,292.15,294.60,295.00,302.00,303.16,306.57,305.92,303.38,302.93,299.30,297.94,291.12,289.96,293.61,303.26,310.69,315.64,322.82,327.45,327.04,326.60,329.37,328.05,333.47,334.09,333.63,335.65,336.88,338.08,343.30,344.42,342.76,345.96,351.90,353.07,339.74,337.02,339.30,337.10,331.02,329.77,329.87,335.06,334.46,343.00,353.21,352.42,353.18,349.60,344.98,344.32,339.75,347.20,344.19,340.07,342.16,352.26,344.93,344.70,339.31,335.85,334.59,351.72,349.15,354.95,347.26
2003-03-23 21:55:52+00:00,L7,301.53,285.18,276.62,268.57,272.64,275.62,276.67,279.70,284.92,286.60,284.85,285.48,292.34,295.71,298.49,288.55,287.56,278.98,272.14,279.99,279.87,288.45,293.12,297.02,304.10,315.02,316.71,306.10,310.60,315.07,316.44,318.22,313.98,309.60,316.26,328.56,340.95,328.31,327.81,329.53,326.02,332.89,325.51,327.66,315.98,319.73,324.64,311.28,311.09,315.65,306.75,323.77,328.19,330.02,330.68,336.68,328.47,326.78,325.78,327.79,328.31,334.82,331.33,336.77,334.67,339.52,342.52,342.83,341.49,345.03,345.00,339.59,356.91,358.29
2003-04-08 21:55:59+00:00,L7,287.68,280.14,266.25,254.43,273.42,267.20,260.61,269.58,270.06,272.87,284.23,281.69,283.29,289.57,293.00,286.18,268.80,264.28,264.11,269.39,269.50,269.97,280.40,282.94,288.89,303.35,305.68,305.68,309.08,307.79,303.96,307.12,310.78,310.42,321.39,320.80,323.62,331.96,330.45,328.60,318.28,319.87,321.06,317.37,313.80,310.33,305.03,296.77,294.67,303.91,311.02,306.79,310.24,324.26,325.27,329.78,321.39,327.87,318.78,317.36,314.63,325.05,321.71,327.75,338.26,330.09,321.08,321.33,330.08,333.96,345.41,350.90,338.14,341.23
2003-04-24 21:55:58+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.14,324.99,330.18,326.82,327.22,324.45,333.88,338.13,339.10,337.14,336.97,338.34,343.08,345.86,343.57,341.63,339.78
2003-07-21 21:43:45+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.13,328.32,332.31,331.56,330.37,338.70,341.94,346.15,344.48
2003-07-29 21:55:41+00:00,L7,,,,,,,,282.06,283.83,286.91,289.45,297.00,299.55,,,299.60,293.17,292.04,288.24,295.68,293.65,295.85,301.64,304.58,310.61,316.62,328.77,328.89,326.44,328.30,327.53,318.44,329.71,329.81,312.96,331.18,344.31,345.02,337.20,331.94,336.58,338.24,338.37,334.86,334.03,336.51,331.48,329.22,323.00,328.52,325.79,325.95,320.54,323.92,336.34,336.92,343.19,332.48,336.61,335.16,337.24,344.14,348.52,348.17,351.41,348.87,335.43,325.07,318.63,326.54,335.19,339.37,346.91,345.53
2003-08-06 21:44:03+00:00,L5,,,,,273.18,278.60,279.32,284.08,284.27,290.30,290.66,293.52,293.08,302.99,306.87,302.92,299.08,289.51,284.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-30 21:55:34+00:00,L7,288.45,283.14,278.90,277.89,278.44,275.77,281.78,,,293.72,296.39,297.85,302.76,299.65,306.21,306.83,302.10,298.70,294.59,291.08,287.34,297.64,297.96,308.58,314.30,318.51,318.61,326.19,,,320.72,329.05,330.89,328.40,328.25,338.25,342.70,346.60,348.19,349.19,343.59,342.08,342.64,333.82,336.92,333.88,330.09,324.72,324.05,326.84,327.70,325.35,327.07,338.10,344.55,344.34,337.81,337.28,331.77,325.92,331.24,334.19,342.77,351.51,342.82,353.22,341.59,346.96,347.61,347.99,360.14,355.69,352.38,345.95
2003-10-17 21:55:27+00:00,L7,309.56,300.16,293.39,289.97,287.72,286.35,,,,289.24,296.74,303.34,306.83,303.51,308.28,305.74,304.98,303.71,296.16,298.08,301.93,310.08,312.20,319.88,322.53,326.06,324.85,325.92,,,328.29,332.24,333.87,338.93,341.92,345.91,347.41,348.81,347.86,347.75,347.32,347.98,344.93,342.61,336.10,335.50,331.39,,,327.38,331.57,335.61,340.41,342.54,351.50,350.33,348.42,341.87,338.14,344.35,346.34,355.99,355.69,,364.48,357.44,355.19,356.56,353.54,358.53,364.85,354.41,357.20,352.56
2003-11-18 21:55:51+00:00,L7,305.65,284.68,277.45,279.18,276.50,268.27,269.80,273.14,278.55,288.32,288.68,290.43,,,,288.15,293.25,290.90,284.08,288.32,289.21,287.30,292.36,298.81,304.62,306.25,301.02,301.60,310.53,315.78,316.59,315.42,315.57,,,311.22,321.87,327.87,331.24,328.83,328.53,332.68,329.40,329.62,323.84,322.06,322.44,321.54,316.42,313.48,315.40,,,325.92,331.55,343.18,334.04,336.74,322.03,329.76,337.29,342.48,331.54,331.92,339.87,346.30,337.89,,327.91,325.22,336.34,337.64,340.19,338.14
2003-12-28 21:45:57+00:00,L5,319.09,303.14,297.74,288.03,283.50,281.69,284.51,280.81,282.03,286.77,293.06,298.36,291.44,293.75,296.52,297.26,294.51,286.47,283.20,289.90,292.75,293.01,298.92,309.73,317.98,321.21,321.19,329.20,334.31,331.93,327.71,327.55,319.56,324.61,328.13,327.99,326.14,334.23,336.16,331.26,329.94,338.49,344.00,341.05,335.11,335.75,333.47,330.96,331.86,330.71,321.46,316.82,319.59,332.09,341.04,333.06,331.99,332.57,343.63,341.45,350.89,355.51,354.33,353.49,356.07,348.45,333.58,332.50,338.87,326.32,344.03,344.98,348.90,356.46
2004-03-09 21:56:27+00:00,L7,339.13,316.58,308.73,298.27,295.01,295.24,291.95,289.01,292.23,298.72,303.03,306.51,305.29,311.85,311.52,308.67,309.11,305.12,,,,311.18,314.63,318.23,325.92,327.81,330.39,332.13,330.57,336.69,334.81,335.15,337.01,337.00,340.05,343.15,346.17,350.36,,,342.10,344.88,347.27,345.95,340.18,336.35,337.19,333.66,337.77,338.45,337.56,337.55,341.31,344.09,353.45,,,350.27,349.59,344.87,350.10,355.94,356.94,352.22,358.78,359.63,354.90,349.37,349.52,352.25,356.31,355.57,351.29,342.05
2004-04-02 21:46:30+00:00,L5,328.71,315.83,316.85,307.16,297.65,298.12,293.44,288.35,299.14,302.62,307.87,307.54,319.75,313.44,318.77,317.70,315.43,312.71,308.69,305.13,308.84,315.83,320.84,321.85,325.47,336.82,333.95,337.33,337.14,341.02,338.24,335.06,344.02,344.42,347.73,352.07,355.80,359.87,356.55,359.79,357.86,359.60,353.98,352.80,345.25,347.06,342.47,342.38,339.25,340.79,341.25,338.39,350.62,358.28,366.65,361.60,349.29,352.42,352.34,351.94,353.36,355.70,356.30,363.98,372.75,361.44,349.66,350.67,344.43,355.54,365.66,355.48,353.02,352.03
2004-04-10 21:56:26+00:00,L7,315.63,303.49,299.87,289.44,286.51,282.01,282.53,282.23,282.64,289.29,294.67,296.28,298.32,301.05,303.74,300.58,,,,294.63,294.22,293.93,302.88,307.46,313.24,320.96,321.03,323.86,325.53,324.10,327.89,316.39,324.81,326.05,323.44,330.20,,,336.97,340.33,337.62,335.61,339.27,331.81,329.90,330.49,325.39,319.58,316.13,319.83,322.64,326.19,331.67,336.84,340.05,338.45,338.04,334.82,334.16,335.06,342.58,347.79,342.46,343.77,352.26,343.83,334.69,333.18,328.09,336.69,341.64,336.85,337.89,337.83
