dates,nzd0384-0000,nzd0384-0001,nzd0384-0002,nzd0384-0003,nzd0384-0004,nzd0384-0005,nzd0384-0006,nzd0384-0007,nzd0384-0008,nzd0384-0009,nzd0384-0010,nzd0384-0011,nzd0384-0012,nzd0384-0013,nzd0384-0014,nzd0384-0015,nzd0384-0016,nzd0384-0017,nzd0384-0018,nzd0384-0019,nzd0384-0020,nzd0384-0021,nzd0384-0022,nzd0384-0023,nzd0384-0024,nzd0384-0025,nzd0384-0026,nzd0384-0027,nzd0384-0028,nzd0384-0029,nzd0384-0030,nzd0384-0031,nzd0384-0032,nzd0384-0033,nzd0384-0034,nzd0384-0035,nzd0384-0036,nzd0384-0037,nzd0384-0038,nzd0384-0039,nzd0384-0040,nzd0384-0041,nzd0384-0042,nzd0384-0043,nzd0384-0044,nzd0384-0045,nzd0384-0046,nzd0384-0047,nzd0384-0048,nzd0384-0049,nzd0384-0050,nzd0384-0051,nzd0384-0052,nzd0384-0053,nzd0384-0054,nzd0384-0055,nzd0384-0056,nzd0384-0057,nzd0384-0058,nzd0384-0059,nzd0384-0060,nzd0384-0061,nzd0384-0062,nzd0384-0063,nzd0384-0064,nzd0384-0065,nzd0384-0066,nzd0384-0067,nzd0384-0068,nzd0384-0069,nzd0384-0070,nzd0384-0071,nzd0384-0072,nzd0384-0073,satname
2003-03-23 21:55:52+00:00,322.39,301.40,289.89,280.74,283.87,286.05,285.80,287.81,295.35,295.73,291.49,293.59,300.02,301.55,305.13,295.85,296.15,287.09,281.26,288.58,288.46,296.13,301.23,304.70,312.21,323.13,324.01,314.69,318.28,323.66,325.03,326.33,322.09,317.28,325.38,337.15,349.54,336.42,336.94,336.83,335.14,341.48,333.62,335.77,323.28,327.41,331.94,318.58,318.39,323.76,314.86,331.88,336.30,338.13,339.81,343.98,337.06,336.51,334.37,336.38,336.90,341.46,337.68,344.07,346.84,351.69,352.95,353.26,357.71,357.20,357.17,347.70,371.51,363.91,L7
2003-04-08 21:55:59+00:00,299.11,289.03,273.52,261.10,279.57,272.91,265.61,274.02,275.77,277.87,287.87,286.13,287.50,292.77,296.64,290.18,273.51,268.72,269.11,274.10,274.21,274.18,284.84,287.15,293.33,307.79,309.68,310.39,313.29,312.50,308.67,311.56,315.22,314.63,326.39,325.51,328.33,336.40,335.45,332.60,323.28,324.58,325.50,321.81,317.80,314.54,309.03,300.77,298.67,308.35,315.46,311.23,314.68,328.70,330.27,333.78,326.10,333.20,323.49,322.07,319.34,328.69,325.19,331.75,344.93,336.76,326.79,327.04,338.97,340.63,352.08,355.34,346.14,344.31,L7
2003-04-24 21:55:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.01,326.64,331.83,328.47,328.49,325.67,335.28,340.46,341.43,339.14,338.97,341.45,345.41,348.19,345.13,344.43,340.86,L7
2003-07-21 21:43:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.96,332.46,336.45,338.00,335.20,343.53,345.16,351.95,346.71,L5
2003-07-29 21:55:41+00:00,,,,,,,,276.50,276.69,280.66,284.90,291.44,294.29,,,294.60,287.29,286.48,281.99,289.80,287.77,290.59,296.08,299.32,305.05,311.06,323.77,323.01,321.18,322.42,321.65,312.88,324.15,324.55,306.71,325.30,338.43,339.46,330.95,326.94,330.33,332.36,332.81,329.30,329.03,331.25,326.48,324.22,318.00,322.96,320.23,320.39,314.98,318.36,330.09,331.92,337.31,325.81,330.73,329.28,331.36,339.59,344.17,343.17,343.08,340.54,328.29,317.93,307.52,318.21,326.86,333.81,336.91,341.68,L7
2003-08-06 21:44:03+00:00,,,,,277.03,282.17,282.44,286.86,287.84,293.43,292.93,296.30,295.71,304.99,309.14,305.42,302.02,292.29,288.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2003-08-30 21:55:34+00:00,291.59,285.58,280.90,279.72,280.13,277.34,283.15,,,295.10,297.39,299.07,303.92,300.53,307.21,307.93,303.39,299.92,295.96,292.37,288.63,298.80,299.18,309.74,315.52,319.73,319.71,327.48,,,322.01,330.27,332.11,329.56,329.62,339.54,343.99,347.82,349.56,350.29,344.96,343.37,343.86,335.04,338.02,335.04,331.19,325.82,325.15,328.06,328.92,326.57,328.29,339.32,345.93,345.44,339.10,338.75,333.06,327.21,332.53,335.19,343.73,352.61,344.65,355.05,343.16,348.53,350.05,349.82,361.97,356.91,354.58,346.80,L7
2003-10-17 21:55:27+00:00,326.13,313.05,303.94,299.64,296.64,294.64,,,,296.49,302.01,309.78,312.94,308.15,313.55,311.54,311.80,310.15,303.41,304.90,308.75,316.19,318.64,325.99,328.97,332.50,330.65,332.74,,,335.11,338.68,340.31,345.04,349.17,352.73,354.23,355.25,355.11,353.55,354.57,354.80,351.37,349.05,341.90,341.61,337.19,,,333.82,338.01,342.05,346.85,348.98,358.75,356.13,355.24,349.60,344.96,351.17,353.16,361.26,360.73,,374.15,367.11,363.48,364.85,366.43,368.20,374.52,360.85,368.80,357.02,L7
2003-11-18 21:55:51+00:00,315.94,292.68,284.00,285.18,282.04,273.41,274.30,277.14,283.69,292.82,291.95,294.43,,,,291.75,297.49,294.90,288.58,292.56,293.45,291.09,296.36,302.60,308.62,310.25,304.62,305.84,314.32,320.02,320.83,319.42,319.57,,,315.46,326.11,331.87,335.74,332.43,333.03,336.92,333.40,333.62,327.44,325.85,326.04,325.14,320.02,317.48,319.40,,,329.92,336.05,346.78,338.28,341.54,326.27,334.00,341.53,345.75,334.67,335.52,345.87,352.30,343.03,,335.91,331.22,342.34,341.64,347.39,340.91,L7
2003-12-28 21:45:57+00:00,343.09,321.81,313.01,302.03,296.42,293.69,295.01,290.14,294.03,297.27,300.70,307.69,300.28,300.47,304.16,305.66,304.39,295.80,293.70,299.78,302.63,301.85,308.25,318.57,327.31,330.54,329.59,339.08,343.15,341.81,337.59,336.88,328.89,333.45,338.63,337.87,336.02,343.56,346.66,339.66,340.44,348.37,353.33,350.38,343.51,344.59,341.87,339.36,340.26,340.04,330.79,326.15,328.92,341.42,351.54,341.46,341.87,343.77,353.51,351.33,360.77,363.15,361.63,361.89,370.07,362.45,345.58,344.50,357.54,340.32,358.03,354.31,365.70,362.92,L5
2004-03-09 21:56:27+00:00,343.70,320.14,311.64,300.94,297.47,297.53,293.95,290.79,294.52,300.72,304.48,308.29,306.97,313.13,312.97,310.27,310.99,306.90,,,,312.86,316.41,319.91,327.70,329.59,331.99,334.01,332.25,338.57,336.69,336.93,338.79,338.68,342.05,345.03,348.05,352.14,,,344.10,346.76,349.05,347.73,341.78,338.03,338.79,335.26,339.37,340.23,339.34,339.33,343.09,345.87,355.45,,,352.40,351.47,346.75,351.98,357.39,358.33,353.82,361.45,362.30,357.19,351.66,353.08,354.92,358.98,357.35,354.49,343.28,L7
2004-04-02 21:46:30+00:00,312.14,302.94,306.30,297.49,288.73,289.83,286.19,281.91,290.85,295.37,302.60,301.10,313.64,308.80,313.50,311.90,308.61,306.27,301.44,298.31,302.02,309.72,314.40,315.74,319.03,330.38,328.15,330.51,331.03,334.20,331.42,328.62,337.58,338.31,340.48,345.25,348.98,353.43,349.30,353.99,350.61,352.78,347.54,346.36,339.45,340.95,336.67,336.58,333.45,334.35,334.81,331.95,344.18,351.84,359.40,355.80,342.47,344.69,345.52,345.12,346.54,350.43,351.26,358.18,363.08,351.77,341.37,342.38,331.54,345.87,355.99,349.04,341.42,347.57,L5
2004-04-10 21:56:26+00:00,334.49,318.16,311.87,300.44,296.66,291.44,290.78,289.56,292.07,297.54,300.67,303.61,305.27,306.33,309.74,307.18,,,,302.39,301.98,300.88,310.21,314.41,320.57,328.29,327.63,331.62,332.48,331.86,335.65,323.72,332.14,333.00,331.69,337.96,,,345.22,346.93,345.87,343.37,346.60,339.14,336.50,337.44,331.99,326.18,322.73,327.16,329.97,333.52,339.00,344.17,348.30,345.05,345.80,343.62,341.92,342.82,350.34,353.79,348.20,350.37,363.26,354.83,344.12,342.61,342.76,347.69,352.64,344.18,351.09,342.91,L7
2004-05-04 21:47:27+00:00,302.77,304.77,307.72,304.51,300.42,295.10,295.11,294.53,300.47,303.18,313.57,319.38,313.02,322.00,322.20,314.48,308.93,302.04,299.39,303.67,305.46,312.45,310.59,317.83,323.82,334.52,341.85,337.27,337.17,336.17,336.60,332.72,335.12,346.96,347.75,344.69,343.82,347.43,350.00,356.04,353.35,348.31,350.43,348.69,350.73,345.94,346.32,340.22,342.36,344.63,348.08,349.36,351.37,353.15,355.50,358.52,358.70,351.79,352.00,347.68,352.48,359.42,365.94,365.56,355.74,353.04,349.24,349.12,341.43,335.72,339.57,336.44,337.02,343.88,L5
2004-06-05 21:48:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,300.83,306.55,313.77,312.49,313.32,317.70,320.18,,,,,,,,,,,,,,,,,333.36,331.04,324.92,328.11,329.81,334.92,339.78,342.09,349.56,355.55,347.94,348.93,346.50,346.53,350.33,349.16,345.64,346.89,353.34,354.63,350.43,342.15,343.28,341.93,359.77,347.08,356.36,361.70,L5
2004-07-07 21:49:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.33,330.43,333.16,330.77,342.49,352.13,359.46,356.57,357.75,347.68,341.51,342.60,348.04,351.66,351.76,350.38,360.14,357.51,353.33,348.81,361.44,352.05,355.75,366.83,362.28,365.29,L5
2004-09-25 21:51:19+00:00,293.99,285.09,288.67,287.46,285.68,286.25,284.80,284.41,283.25,292.95,297.88,302.14,305.43,312.88,313.64,304.49,309.13,294.37,290.14,291.08,297.52,292.63,306.34,312.81,320.45,320.93,328.79,322.01,327.13,326.10,327.09,332.88,332.53,334.32,337.71,334.90,339.54,349.00,346.67,347.06,340.79,342.74,344.39,341.45,342.31,341.09,337.89,334.93,333.79,334.08,336.15,342.02,346.28,354.13,354.42,354.38,355.78,350.67,352.16,344.34,348.09,355.79,357.59,352.37,350.75,346.09,341.66,336.06,332.77,338.46,351.30,345.01,334.24,339.83,L5
2004-10-19 21:55:55+00:00,327.45,307.34,296.00,295.60,292.24,286.57,286.17,285.81,290.17,293.87,297.26,304.68,,,,299.89,304.70,303.04,299.99,303.18,301.25,305.84,306.40,313.45,325.05,331.40,329.94,335.60,332.42,329.98,330.64,328.61,332.38,,,335.49,343.53,342.16,349.92,350.37,348.63,346.13,343.37,339.20,339.63,334.61,336.26,332.36,326.10,325.18,325.79,,,344.05,343.70,350.75,344.34,348.86,342.58,340.16,345.23,341.68,344.16,344.90,353.13,348.86,337.99,,337.96,334.57,350.22,342.28,348.10,342.29,L7
2004-11-04 21:56:07+00:00,,,,,303.18,300.61,298.71,297.62,305.55,304.59,305.54,307.97,315.18,315.32,319.48,315.53,312.80,306.43,308.23,312.98,316.96,320.79,321.37,,,335.86,345.13,343.16,343.10,348.49,346.46,342.44,345.43,343.91,351.14,348.17,353.46,355.10,360.62,361.26,358.53,358.88,,,350.80,354.59,347.56,348.25,349.39,343.76,347.14,347.87,350.52,350.72,368.44,364.74,364.67,362.51,355.99,,,356.82,358.53,354.92,356.31,349.95,350.78,344.84,347.47,343.72,351.10,345.31,343.05,,L7
2004-12-06 21:56:23+00:00,,,,,,258.68,271.24,273.08,279.15,272.72,269.71,271.10,274.28,290.26,295.48,287.38,287.61,,,286.76,286.68,289.48,294.00,295.61,307.09,312.36,310.43,307.39,300.72,307.26,308.84,316.16,318.89,317.11,324.23,323.28,324.13,,,327.93,328.13,331.15,329.91,323.50,326.34,326.50,324.66,324.81,322.13,317.61,317.56,319.73,320.65,331.23,336.09,,,,320.29,321.38,323.38,318.86,319.12,323.11,325.70,320.86,317.98,315.54,309.25,314.75,,310.81,320.80,320.23,L7
2005-01-15 21:53:21+00:00,333.26,313.36,309.75,302.54,299.57,296.45,295.36,293.46,286.78,287.63,288.18,295.43,293.47,298.62,297.10,297.20,299.43,297.82,296.94,307.94,307.87,311.33,319.36,325.69,331.86,339.28,337.34,343.94,338.33,329.09,329.10,331.70,331.86,335.95,334.68,342.08,343.13,345.95,357.87,358.57,363.31,362.89,362.08,361.66,354.45,353.72,350.46,336.09,333.08,330.37,337.85,337.79,345.15,348.44,360.18,366.34,368.83,366.12,355.67,358.46,361.03,365.60,360.74,342.75,348.04,341.97,338.67,330.50,327.76,327.46,345.95,349.48,355.62,350.77,L5
2005-02-08 21:56:46+00:00,297.17,284.27,,,267.41,268.97,267.00,269.71,271.98,276.44,285.81,288.87,292.15,298.51,296.97,290.69,285.37,289.19,287.25,286.70,290.38,292.70,300.20,,,308.06,315.94,321.83,322.80,313.92,315.57,323.43,325.82,325.07,327.71,335.55,332.73,339.15,342.54,344.32,345.42,346.20,349.39,,332.92,329.30,325.53,324.04,326.46,318.60,322.86,327.49,333.78,346.52,345.61,348.52,341.01,337.61,326.03,333.23,,340.14,337.07,332.51,326.27,316.29,315.78,320.04,317.69,316.42,322.76,330.17,333.51,350.91,L7
2005-03-04 21:54:04+00:00,318.93,310.61,304.28,302.47,299.35,297.14,290.45,292.68,290.88,297.60,301.26,310.84,314.07,308.35,309.70,307.78,307.63,306.11,305.72,306.67,303.54,315.98,319.94,321.74,327.65,334.62,339.59,343.35,341.13,335.20,331.77,332.31,335.73,333.06,341.39,344.57,344.06,347.27,352.06,355.42,352.42,352.96,355.10,355.08,352.64,346.93,345.38,341.20,334.10,339.25,338.17,345.68,343.98,351.91,358.30,360.32,361.54,352.55,349.84,345.58,348.32,349.25,355.12,350.10,348.55,342.51,334.48,338.21,331.01,334.71,346.48,348.38,347.37,342.99,L5
2005-03-12 21:56:56+00:00,,300.72,297.71,286.25,286.30,286.20,286.51,285.30,288.63,292.71,294.59,296.74,295.25,297.46,305.37,299.50,297.62,295.84,293.94,296.83,,,,311.09,319.11,322.10,327.02,324.69,331.22,324.88,327.31,326.88,332.62,338.10,337.85,342.76,341.15,343.73,350.30,351.38,,,344.16,345.68,336.41,335.04,334.81,334.01,328.28,321.24,331.61,330.29,339.31,343.36,352.96,348.34,343.19,,,340.05,345.55,343.78,342.70,340.35,337.38,335.60,332.37,331.83,326.57,325.91,338.16,338.30,,341.38,L7
2005-04-05 21:54:19+00:00,291.63,290.41,281.06,274.38,274.33,279.38,280.95,290.71,295.16,294.32,302.94,306.98,310.64,313.04,312.80,306.85,300.00,297.10,297.87,297.60,299.29,307.44,311.98,319.40,324.70,331.17,330.80,331.40,333.40,334.72,331.68,331.45,333.79,333.77,340.33,345.42,346.16,347.48,352.76,350.10,348.61,347.70,347.70,344.48,340.72,338.04,339.33,335.06,334.69,328.39,333.71,339.33,343.62,346.53,348.01,350.33,347.26,344.40,341.76,341.28,344.97,355.18,350.68,348.57,348.00,340.55,341.78,343.87,340.39,354.08,365.25,362.71,355.55,356.86,L5
2005-04-13 21:56:48+00:00,304.44,287.26,288.12,264.55,266.99,270.95,280.02,285.91,292.36,295.38,296.26,296.78,302.52,308.03,308.12,301.67,300.99,294.14,298.79,294.46,289.74,302.21,291.74,297.69,309.85,320.39,319.47,321.02,318.23,326.00,316.96,318.85,326.13,322.99,327.13,329.69,341.25,344.72,337.96,350.97,327.77,341.08,337.55,322.35,329.03,329.92,314.99,318.44,320.61,313.95,327.02,324.03,333.02,338.44,339.15,344.48,334.26,333.30,332.04,328.24,326.55,328.64,325.82,335.50,338.73,346.41,345.68,347.28,354.47,358.26,367.60,360.67,354.38,347.71,L7
2005-04-21 21:54:22+00:00,293.56,287.01,277.77,277.32,276.22,276.89,282.48,286.50,291.12,296.56,296.03,303.93,309.85,312.82,306.99,310.61,306.48,306.14,305.35,309.78,304.48,311.81,317.33,321.26,324.83,321.51,326.59,330.23,324.24,323.91,325.13,330.03,331.47,333.40,336.49,342.22,348.79,345.84,350.17,352.17,357.96,353.89,349.29,343.68,339.12,337.47,332.63,328.97,328.96,330.27,327.96,329.55,340.91,349.10,351.75,356.02,353.53,341.66,343.91,351.54,346.76,345.23,344.82,351.37,354.73,349.71,351.41,347.30,340.28,358.78,371.07,369.30,365.44,364.48,L5
2005-05-31 21:56:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.80,339.11,345.45,354.22,348.18,352.91,362.51,355.35,345.87,349.91,346.67,350.83,360.46,357.67,360.90,353.96,L7
2005-06-08 21:54:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.47,340.66,350.85,349.81,344.38,349.07,L5
2005-07-10 21:54:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.07,348.18,348.75,353.95,343.73,351.57,346.49,341.15,340.53,345.42,342.96,335.22,332.02,330.69,324.48,342.31,347.21,337.70,348.11,349.16,345.98,347.50,345.26,351.14,365.15,365.03,362.03,357.39,367.24,358.42,353.54,355.60,352.62,368.60,387.39,404.23,367.80,,L5
2005-08-03 21:56:37+00:00,,,,,,,,,289.59,298.26,305.03,313.03,311.89,313.97,321.51,315.36,308.24,303.34,306.61,303.28,309.92,316.19,315.11,318.37,323.66,324.40,337.08,,,329.80,332.55,332.94,332.85,337.89,344.31,348.31,347.27,349.98,351.33,356.97,351.57,358.73,357.55,354.47,351.68,347.01,341.07,327.29,337.30,339.26,341.30,344.93,347.86,356.00,359.31,362.01,360.87,354.16,355.39,355.80,353.63,365.05,367.37,367.02,362.27,367.11,362.93,359.39,357.18,363.90,372.89,370.52,368.46,364.36,L7
2005-08-27 21:55:20+00:00,304.82,291.51,281.15,278.15,279.18,279.65,282.52,289.49,295.58,297.94,301.60,305.89,310.41,304.79,311.64,301.72,299.20,294.39,291.46,286.99,295.24,292.40,304.72,311.14,321.01,325.35,321.92,329.66,324.78,333.41,333.71,332.16,331.51,318.98,318.85,333.58,340.30,338.92,337.92,330.89,339.88,342.26,345.38,343.63,340.18,340.15,327.62,320.01,328.60,325.72,329.91,324.26,327.66,331.39,342.06,342.06,340.14,347.08,350.07,342.26,348.83,344.70,353.42,361.07,364.43,364.96,354.46,355.10,355.62,358.94,373.17,358.47,362.44,363.12,L5
2005-09-20 21:56:18+00:00,274.25,272.01,264.43,258.74,248.80,251.31,257.87,261.25,261.37,267.72,279.36,275.02,282.45,287.86,282.58,268.08,268.92,276.88,274.37,270.42,269.54,280.68,286.84,287.57,290.00,298.03,301.99,294.13,292.84,294.90,291.70,,,288.20,303.92,316.58,315.88,318.98,317.92,311.68,308.42,311.08,313.49,310.60,305.26,,290.30,288.35,295.37,301.56,305.56,314.38,309.91,310.37,318.35,324.49,319.92,307.54,313.78,317.42,314.91,327.34,315.61,317.34,328.69,336.28,328.86,326.81,324.26,324.91,338.25,337.50,340.94,341.28,L7
2005-09-28 21:55:20+00:00,277.56,276.55,281.57,269.64,266.44,271.91,277.21,268.58,280.19,286.23,289.05,299.82,301.15,305.60,304.07,303.18,301.81,300.72,300.11,296.83,296.90,300.72,302.07,317.43,322.64,327.55,330.08,327.67,325.95,327.57,330.52,325.15,327.49,330.26,332.66,336.23,343.12,342.08,347.33,345.34,347.33,340.44,343.98,343.29,340.47,336.81,326.58,330.86,329.50,330.08,329.98,330.29,332.50,339.72,338.52,346.77,344.44,341.32,343.74,342.73,341.13,346.51,347.02,346.18,357.17,353.92,353.55,352.89,347.80,351.86,361.24,360.52,357.55,358.46,L5
2005-10-22 21:56:27+00:00,305.36,283.15,272.21,275.47,269.18,270.82,,,276.78,285.07,286.17,294.50,295.59,293.73,291.06,290.07,285.23,284.43,285.03,290.51,290.09,299.22,300.38,301.98,309.42,322.69,321.08,,,313.57,314.09,311.83,316.49,321.09,327.19,325.99,328.73,328.44,337.84,331.26,330.86,343.49,340.76,328.84,322.50,328.31,,,319.72,318.26,310.03,308.96,316.55,333.67,343.16,349.16,345.10,342.19,342.29,338.80,342.66,341.95,,,347.68,346.08,342.94,344.18,349.72,349.20,358.62,354.28,351.16,342.86,L7
2005-11-07 21:56:39+00:00,309.07,302.39,292.47,288.86,279.50,284.67,286.23,285.24,292.30,294.21,293.28,302.21,303.07,305.15,303.07,,,,,291.88,298.75,303.30,307.65,314.70,314.81,324.26,326.33,326.55,327.27,326.08,327.10,326.82,331.83,331.10,340.77,342.47,,,338.74,338.24,342.96,347.67,350.41,340.38,334.18,332.74,331.80,328.78,326.06,328.31,330.24,335.67,343.49,,,347.34,344.97,347.41,343.21,345.13,346.73,352.83,344.04,346.05,361.68,359.96,351.54,347.99,359.54,,367.06,355.21,356.70,349.39,L7
2005-12-25 21:56:55+00:00,,,282.83,280.53,276.70,276.01,278.99,281.96,286.90,290.45,295.38,298.51,297.43,305.57,305.00,304.00,297.80,296.30,293.73,297.37,295.24,299.40,,,314.47,322.52,322.90,319.58,326.81,327.93,321.92,320.18,316.58,327.74,330.81,335.48,342.63,342.93,348.94,348.43,346.51,,,336.63,333.80,335.54,333.57,324.19,324.22,321.14,326.72,332.85,337.11,340.84,349.51,344.28,346.94,347.45,350.32,338.65,347.51,353.72,352.60,348.85,354.88,349.61,345.83,349.80,347.02,354.38,362.64,361.96,364.41,356.40,L7
2006-01-10 21:57:04+00:00,286.74,275.22,274.93,272.73,269.80,270.44,,,,281.15,290.27,290.63,295.41,298.55,296.72,294.34,291.40,289.67,289.18,292.35,296.69,302.31,304.43,310.22,312.92,317.26,321.76,316.24,,,313.27,317.96,316.95,322.06,324.67,330.73,336.12,338.99,338.23,342.12,340.82,344.37,342.89,336.61,331.47,328.61,327.27,,,322.30,324.91,325.36,327.18,329.03,343.81,345.97,348.89,345.42,346.15,342.97,343.75,349.17,347.31,,,333.91,339.56,341.14,336.86,330.98,346.45,348.64,340.41,342.47,L7
2006-01-26 21:57:12+00:00,,,264.86,259.91,260.56,259.00,264.39,264.63,264.60,265.93,282.56,285.23,288.32,292.93,293.00,291.47,288.92,285.45,281.19,285.36,288.85,286.85,,,302.97,310.99,321.18,318.88,316.75,316.96,313.32,319.14,318.97,320.88,322.80,336.77,335.54,342.36,343.83,344.16,336.87,,,342.47,335.49,327.43,322.50,321.34,322.93,319.98,322.64,324.30,331.22,337.46,340.64,347.93,343.65,339.22,,,336.31,347.28,347.05,347.38,345.01,339.50,337.76,337.34,332.35,333.60,354.41,345.16,345.87,,L7
2006-02-11 21:57:16+00:00,294.56,,,,266.66,271.97,276.26,286.12,282.26,285.06,297.30,299.58,295.78,302.46,307.09,309.86,297.71,299.80,298.31,290.41,293.69,299.76,306.23,,,313.60,328.87,330.05,334.01,320.95,318.73,319.59,325.54,337.88,327.68,338.70,333.20,339.19,343.19,341.13,343.17,334.26,,,,336.31,325.05,323.44,317.11,316.09,315.18,317.74,322.22,331.01,338.05,341.53,336.13,336.92,340.47,,,329.36,337.80,341.93,335.13,341.45,327.73,332.30,337.85,345.13,356.59,362.10,367.55,357.23,L7
2006-02-19 21:57:51+00:00,304.52,290.85,278.07,270.74,271.54,269.35,273.38,278.70,288.77,287.50,288.57,296.57,299.68,301.46,303.84,301.25,297.90,292.77,290.12,285.28,292.37,294.11,296.47,290.32,295.21,316.28,313.91,312.83,319.18,319.52,324.60,320.95,319.40,326.51,325.39,317.36,318.50,334.79,337.25,333.20,336.88,333.82,336.62,335.18,327.16,333.17,322.08,319.26,322.46,315.25,327.76,328.37,322.40,324.61,343.65,345.66,337.98,330.07,332.32,330.44,336.80,349.06,344.94,349.88,358.75,349.44,346.71,336.64,350.78,348.57,355.68,353.73,360.16,354.86,L5
2006-03-15 21:57:19+00:00,291.61,280.21,,,276.63,277.22,282.35,281.52,284.52,288.23,295.02,299.88,303.47,311.81,313.89,307.70,305.86,302.45,302.98,303.97,303.15,309.23,314.12,320.10,,,324.50,332.76,333.36,330.79,329.27,329.38,331.54,332.96,338.29,344.05,347.76,350.23,346.73,351.76,345.74,349.37,346.87,,,336.86,337.74,329.72,323.06,328.76,330.85,333.06,336.88,349.53,357.39,359.83,354.82,351.75,344.80,339.77,350.49,353.83,356.78,358.81,355.43,353.12,352.51,356.45,352.15,354.25,361.94,358.68,350.11,350.32,L7
2006-03-31 21:57:18+00:00,300.58,289.48,280.62,280.58,277.90,,,280.69,284.50,295.42,297.93,301.08,306.80,311.55,311.07,308.79,300.08,298.68,305.81,306.58,305.14,310.51,313.94,318.58,324.28,328.53,331.98,,322.66,326.34,318.94,321.76,324.97,331.17,333.82,340.07,341.98,348.23,354.25,347.92,346.18,347.10,344.05,344.01,342.06,342.76,325.30,328.99,328.81,324.39,329.86,330.01,333.72,340.24,350.92,353.79,352.05,346.75,341.40,342.24,347.70,352.34,350.01,345.39,355.02,359.54,354.63,355.54,356.86,355.25,363.35,355.09,357.28,351.04,L7
2006-04-08 21:58:48+00:00,283.94,280.11,273.81,,,,,290.10,,,,,305.54,308.72,314.78,315.21,304.32,304.68,305.05,303.14,299.87,304.11,306.40,313.00,322.12,335.12,334.71,335.13,332.96,325.00,321.63,329.19,330.62,334.66,340.04,343.91,343.89,355.99,349.66,344.43,344.84,351.93,350.86,345.45,346.73,340.61,342.28,340.62,332.09,326.54,334.01,340.00,345.06,349.46,358.50,355.25,,,,,,,,,,,,355.26,358.48,372.15,374.70,377.78,371.15,351.79,L5
2006-06-19 21:57:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.40,,359.26,362.01,364.89,365.37,364.40,359.88,364.28,369.32,373.70,390.08,381.66,376.72,364.46,L7
2006-06-27 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.55,362.12,L5
2006-07-13 22:00:14+00:00,,,261.82,256.38,263.22,264.38,264.81,267.52,279.80,283.55,286.59,291.74,292.21,295.51,296.51,291.28,289.76,294.79,291.25,291.24,289.00,291.64,302.82,301.35,313.40,315.69,314.36,321.73,318.61,315.37,320.89,326.68,322.19,327.20,,,,,,,,,,,,,,310.03,320.16,338.34,326.80,330.58,343.65,,,352.47,,,,,,,,,,,,,,,,,,,L5
2006-07-21 21:56:57+00:00,,,,,,252.94,261.74,264.79,,,,273.13,280.95,283.05,282.71,278.12,272.87,275.64,281.02,283.61,278.52,286.22,289.30,292.26,300.69,303.72,307.07,303.54,302.86,300.16,304.51,301.66,307.23,313.35,315.13,317.40,313.93,310.49,317.13,315.54,316.37,311.00,316.39,320.93,315.43,323.35,309.57,304.56,302.46,296.50,309.69,307.98,324.68,326.77,331.24,334.84,314.54,318.55,323.75,332.19,334.82,341.17,339.01,355.55,350.15,354.31,353.33,357.47,344.72,355.36,364.00,363.39,367.61,365.67,L7
2006-08-22 21:56:53+00:00,270.74,265.04,268.29,265.05,265.63,264.31,266.37,267.72,270.24,,,278.88,287.84,293.46,290.16,284.98,278.64,274.73,278.06,282.81,282.94,285.76,287.73,303.63,305.49,306.89,315.11,311.31,311.52,311.08,,,311.78,318.02,317.43,321.18,328.38,329.63,323.33,325.20,332.24,337.33,333.04,321.72,326.29,328.12,326.09,325.31,322.89,314.16,318.06,325.77,334.14,338.94,345.69,344.88,341.80,335.93,341.79,341.95,343.26,355.80,357.31,350.44,358.71,349.47,342.75,348.47,336.20,342.77,352.65,350.61,339.80,345.46,L7
