,dates,usa_CA_0057-0000,usa_CA_0057-0001,usa_CA_0057-0002,usa_CA_0057-0003,usa_CA_0057-0004,usa_CA_0057-0005,usa_CA_0057-0006,usa_CA_0057-0007,usa_CA_0057-0008,usa_CA_0057-0009,usa_CA_0057-0010,usa_CA_0057-0011,usa_CA_0057-0012,usa_CA_0057-0013,usa_CA_0057-0014,usa_CA_0057-0015,usa_CA_0057-0016,usa_CA_0057-0017,usa_CA_0057-0018,usa_CA_0057-0019,usa_CA_0057-0020,usa_CA_0057-0021,usa_CA_0057-0022,usa_CA_0057-0023,usa_CA_0057-0024,usa_CA_0057-0025,usa_CA_0057-0026,usa_CA_0057-0027,usa_CA_0057-0028,usa_CA_0057-0029,usa_CA_0057-0030,usa_CA_0057-0031,usa_CA_0057-0032,usa_CA_0057-0033,usa_CA_0057-0034,usa_CA_0057-0035,usa_CA_0057-0036,usa_CA_0057-0037,usa_CA_0057-0038,usa_CA_0057-0039,usa_CA_0057-0040,usa_CA_0057-0041,usa_CA_0057-0042,usa_CA_0057-0043,usa_CA_0057-0044,usa_CA_0057-0045,usa_CA_0057-0046,usa_CA_0057-0047,usa_CA_0057-0048,usa_CA_0057-0049,usa_CA_0057-0050,usa_CA_0057-0051,usa_CA_0057-0052,usa_CA_0057-0053,usa_CA_0057-0054,usa_CA_0057-0055,usa_CA_0057-0056,usa_CA_0057-0057,usa_CA_0057-0058,usa_CA_0057-0059,usa_CA_0057-0060
0,1984-04-27 17:55:28+00:00,,,,,,,,,,,,,159.11298782276475,163.4013936572357,166.98458842967733,166.1904037066477,168.99341262153425,174.85104325466847,151.74477062974492,138.17424531511094,139.2468673607805,139.19046320925779,147.79495318958703,178.5597790892921,168.2557327754674,143.85139378427024,150.72351842695554,,,,,,,,,,,,,,165.25855645695316,148.86922948180836,143.95651391693713,151.32236487739067,127.95354237359888,153.5721579457342,,160.65579955509088,166.36251511531242,160.9342052731812,154.83042409019845,149.3746616745491,140.34759760698063,142.49526886735242,140.68523660812542,130.36171174598016,126.49465956308535,121.17757826303651,125.60501976077899,131.56668558925713,
1,1984-06-30 17:56:50+00:00,201.78915830318417,200.11708343337017,197.80891628500825,194.56618418920428,195.2192896039233,186.71041112407275,180.5758340685054,178.333820054038,177.19412152713218,177.29414548814486,177.54354683919678,176.13981597086195,178.38645441035123,175.6442531847424,174.91889147258712,177.57395089464683,175.06707724301657,177.02829177395432,159.77432289001314,143.93467844907912,141.81381739928875,146.23864748788282,151.48586332639061,185.60263257957558,175.09146264161484,170.0913401394435,174.82696235119187,182.66031060099237,187.99944254115888,158.76996257450696,209.66000018914394,197.23117416440255,183.62370370297668,176.50667951659875,174.23191550969722,170.75027292785978,171.76945159759626,170.01514307351232,170.98837884765922,172.21683132442968,165.17732849745383,159.47682884545625,156.22899522275736,151.98073209660728,149.0283663823186,166.65384591375093,162.80878467539574,164.81967517862137,169.44748464519654,167.94127683222456,160.39148369134423,155.97188592859914,146.70836614575035,141.26942342426355,138.14905139817392,135.20246534000773,131.15241134527488,125.40545986853856,126.35021079683973,128.94798422837704,142.11863609966716
2,1984-11-21 17:58:12+00:00,179.3823566626252,176.48488800658964,168.02698320717218,167.75421061794637,167.1767190900264,159.8299144691747,155.3041021434272,152.960521030129,155.652846519981,156.80323120758186,155.62123317201343,153.5893558384686,156.27245396039314,157.0778918902249,166.0410657137396,170.17251660956333,172.88191369968055,180.57640942885754,168.8501121989347,154.94823017433566,156.77289912808615,158.31523865153082,161.66921858311494,172.46162478907175,164.4331007150354,158.71225525969234,161.43998892415746,171.85880610529648,175.61351085193982,156.56200415526632,197.45026366339675,186.86774024132126,176.08146198424268,163.74359773033305,160.1668685871776,158.61433533546642,158.99153621954753,160.47844529032292,162.61853798913512,163.02572855949023,155.7036973560552,151.77220110222896,148.87186706304055,147.53297711224795,145.7522651780053,159.79998255041312,157.73220331357072,154.71498324754364,157.71076853238748,153.4992777514566,153.70620618996873,144.8919712523053,144.40720001186924,,133.26650913176155,124.24107878673775,120.90862969385087,115.56295093785133,120.83263624380885,132.3752852952663,138.44513013559234
3,1985-01-08 17:58:37+00:00,176.91479859787006,177.1005870399809,165.77710392738942,165.78099970824098,166.19724016322147,157.07209094465674,152.408031148141,154.9706985969106,158.27872995755075,156.22257298508976,155.1353449008293,149.72259731858983,147.92109861321393,147.23517981013305,152.19829298876738,155.3893067802268,153.1978388466936,162.00150470121642,130.15754985736928,,113.84262795039356,129.1370820931596,136.88037185249647,169.84068482081176,160.12389382882606,154.7587836133822,150.76151189974735,157.73450374863262,161.33000521672977,128.40672831825583,176.67076518755135,167.37058234677102,156.54142624774187,151.489560513836,148.53366026226854,149.69348616620465,144.8751255093246,151.54613016598842,152.44830507555497,152.17339845425653,136.4507900844337,140.15329616222556,139.12718229270138,133.34496809368449,127.76597287146949,142.27259513935388,141.32183723228962,141.3224435424805,141.6216954758764,143.27153087104924,138.41060795160686,136.70320866168512,132.62336645154795,122.79010697344113,116.70581592369702,112.70382388343793,104.18087058549989,95.96322289781043,109.70938031820577,114.11860764893618,127.52959980311441
4,1985-03-29 17:58:42+00:00,220.96799352163933,210.3674130860137,205.63528964574175,204.54925918569518,205.31622749102468,198.93764199661115,196.58701630513266,189.3982377652197,189.51526918363737,188.6384409522821,186.00032498985541,185.03804859688833,180.5666328373532,180.07079260619304,180.8285787751662,183.28019285310998,185.79390118282797,191.54619303380414,167.58502578894516,154.4749844933769,153.45723678871144,149.67969598969356,162.83143100877118,199.96341409173834,193.9416420508784,181.37976191602905,178.91508347719594,185.29007221582333,190.6970616475498,,240.47789909723343,225.37875533498826,212.38693784324047,203.8965703891884,194.6986278333341,189.249717485207,187.41118232722494,187.68599316345185,193.52736397284724,193.65679181096954,186.023717242281,182.0382421542935,169.25217517338305,165.75717846439034,167.1756934927762,185.9892701982862,183.72056615422798,180.41512223305764,180.25009495936507,177.90464327425798,172.71196431601913,165.23290101846834,165.4926661936036,166.02523817107806,162.38216414105113,155.16605800267757,148.83907224998455,152.19406052976996,148.2164676636857,153.62345648799567,160.85880776450404
5,1985-06-17 17:58:24+00:00,203.42615637996036,201.1633076493471,200.05465062060009,192.8973495677887,186.7590831972658,169.82051832261521,158.9155734259583,159.4566003096022,167.06726597837996,166.59797728164563,168.2048218044085,170.7567933288916,170.31802745563397,172.33704455461566,171.2562573988648,178.04985638228305,187.04018091053067,193.50151984019556,169.12559441684843,158.8457541534289,166.22436841778648,172.40200139263783,174.6232368890711,178.65095023505603,165.27887967799208,162.16470737730435,171.36701131666405,188.1130620441923,193.44507146182121,178.18922062364666,223.47697677978667,205.43160277587967,190.70757503791458,182.05759818085562,174.84980575661268,172.49587786686564,174.14745353428293,173.49962217198663,178.32573227197804,175.15402700597687,173.29960816445276,159.16990334248788,163.38576188760044,166.45230881381326,161.66583579485126,171.74134088479516,166.69987201190952,165.40805413256783,170.05406778661978,167.90503542597622,166.04956772481603,161.1017354898451,156.11189103090214,150.0938904497669,144.94674185292283,138.7396822075403,137.88998512857887,133.04460556714753,141.16652013789638,141.50789744364653,154.1781953754633
6,1985-09-21 17:57:31+00:00,191.79056738801256,188.15909322633638,181.41355934589765,176.8739150280561,168.92817985492016,154.60046954902543,147.50568926318638,151.28593737237756,163.38921076634477,166.08657439136377,172.77212024990934,168.02214126357063,169.9009591794424,173.15076581824076,177.64758103013546,187.66265031960103,196.61550341478133,207.05462242989591,198.08312335705847,188.07250858870987,195.52523720142443,210.2480219200254,,197.99777854411664,192.98870137667407,189.76973795373794,201.09213793637494,209.98011291358966,222.30674305643086,204.95111877397989,223.74109168645805,203.09357499159162,189.33637187987492,179.21655237526738,177.73299181651643,177.81957739231734,178.96747643884456,182.78344861051733,187.04022076937645,188.89209407185382,183.55932745965032,178.33181838505345,180.23001634771225,183.03177327470775,179.7700160647086,179.78781097321803,175.69089193894465,173.93672508779122,174.909231247889,175.44933888257552,172.99676232945637,169.0654999675734,164.5681406446253,158.73052410536275,156.57595037978516,150.47123386212513,151.82834994530754,146.1583888078954,151.73206643554406,154.0044090494568,168.36157738599513
7,1985-10-07 17:57:22+00:00,187.1243266864113,180.7059722752679,174.3785509787844,173.77037789924515,161.65457060734656,143.69308088773903,139.73388982341564,152.58925052522395,151.0388696101428,162.18717232695525,167.06133175212886,166.78837232333743,173.01540376843667,176.9846531125553,183.0156542986793,192.53889189439928,,,,,202.52604148965014,217.91934071026228,,203.36182084094725,207.15191587994167,211.49246468919495,217.66770511793976,227.96927330984957,224.3129113452806,220.27689445809747,224.82108320581057,,,198.85946020019279,176.79327873063104,178.79453302573407,,192.55599184515944,186.08589849013802,192.24821081391957,184.23253354272856,182.24351925719446,182.90621589461682,183.01025137610011,177.79896418115345,173.00893519172507,167.68705843067283,172.59793436051112,175.57251085083396,177.49210301410056,175.562448856548,163.55099824423507,160.84003645439844,157.452966570689,149.11600631341736,150.5570189230063,154.47000081530553,152.3977641323016,148.53041057937267,152.4967530516492,162.76887452043871
8,1986-01-27 17:55:26+00:00,187.63022836387353,188.1175593838418,179.79152681232276,173.4483930111595,170.07473920554128,163.63223795842077,169.72262593536303,167.33337341277746,170.06215198961445,166.78303109994545,166.3302044150946,167.5704250306379,168.27716946540718,172.7467034614125,173.23438261561483,183.06164627513868,191.70625224380615,197.28911062559106,181.20204574538388,166.25705444840642,172.02850756779875,173.94614355724056,173.4534018177209,205.50759359566734,198.52540598489796,188.99747820500053,189.63418928946732,203.54414746433682,205.0657432842835,175.3593604706427,207.2162241290676,194.6837079319248,177.6173070543953,164.45150154557,170.34331270008494,171.38824719509876,167.99571462872422,166.7808661651518,163.53219780414267,164.06136836001963,156.07793299601207,156.5613544714347,158.28749276203342,151.8894019441007,151.80652511254425,165.0318587239935,163.35955065056424,167.90548251973368,168.75070808642676,170.79622153855996,164.02029469827812,158.95227543590335,154.06458342265316,152.2269806365504,145.07040733417656,142.6168610307475,142.436604528916,135.79707388068,141.6099635334314,145.4634425557596,165.16436402760007
9,1986-04-17 17:53:42+00:00,196.34435258048688,186.7501703194231,178.95503822415316,178.66599312155915,176.81772866546794,173.09915161265042,166.14140635076086,171.55038296745323,176.94170426651598,171.49958789363131,168.73676358686478,164.5608677935705,160.758691836538,165.76590560346852,160.69130462120802,166.48617422831597,172.5795220183637,177.07944579149526,165.60702601759112,137.96272023809246,142.40040408299305,153.9588938611389,157.74717191804623,188.59466990241253,175.3722021705289,175.5169114530666,178.11642234754046,188.8862769715733,191.78756612152824,179.68066233471842,204.66650767963927,188.34290060186817,180.6976149553932,174.48265152278321,177.12644907668576,171.86674093501378,170.02478091614614,181.64746202758286,183.05503910883394,182.57063323926315,175.82094628135138,167.1710304823913,164.48181684754033,162.16229609446566,161.27742930455696,173.27191146572946,170.03372138510855,173.4124681558433,177.49722799866953,163.24210991530845,161.10697814654264,162.2185325381467,158.36860586181183,158.17023904385042,156.88658310987495,152.0218848336848,146.92409748513572,144.50965689945096,138.19739306780446,146.0910090355575,152.1194612070168
