dates,sar1227-0000,sar1227-0001,sar1227-0002,sar1227-0003,sar1227-0004,sar1227-0005,sar1227-0006,sar1227-0007,satname
1984-08-19 09:30:15+00:00,173.6,183.67,220.27,203.89,215.4,230.74,229.58,248.36,L5
1984-09-04 09:30:25+00:00,167.54,178.72,216.18,213.57,229.04,237.18,233.84,246.29,L5
1984-09-11 09:36:38+00:00,172.28,178.26,220.81,208.6,211.03,228.66,217.62,232.68,L5
1984-09-27 09:36:39+00:00,182.78,188.03,229.55,210.15,229.64,237.54,227.14,238.76,L5
1984-10-29 09:36:32+00:00,182.8,190.22,231.82,215.79,228.81,237.4,228.98,240.71,L5
1985-05-25 09:36:39+00:00,171.29,180.82,216.96,197.65,212.88,221.13,203.22,229.94,L5
1985-06-26 09:36:35+00:00,176.21,187.3,223.43,197.82,213.12,229.5,218.06,238.15,L5
1985-07-28 09:36:22+00:00,181.11,187.65,227.25,209.17,218.62,230.57,228.4,239.92,L5
1985-08-13 09:36:12+00:00,181.47,189.81,230.03,213.02,224.27,233.34,223.13,240.3,L5
1985-08-29 09:36:02+00:00,183.65,189.48,236.56,213.48,225.34,235.1,229.29,235.57,L5
1985-09-14 09:35:49+00:00,174.16,185.81,224.94,208.54,222.39,228.48,215.59,234.02,L5
1985-12-03 09:34:43+00:00,175.1,188.34,233.51,230.72,234.48,237.71,232.09,242.55,L5
1986-01-04 09:34:08+00:00,170.45,184.79,220.5,216.43,225.42,230.37,219.28,238.18,L5
1986-03-25 09:32:25+00:00,182.71,189.62,236.94,229.62,231.52,239.09,233.09,244.83,L5
1986-04-10 09:32:04+00:00,182.57,189.24,228.23,214.98,223.69,235.0,233.1,244.17,L5
1986-05-12 09:31:17+00:00,190.73,190.94,235.01,212.09,227.62,237.58,240.82,248.93,L5
1986-05-21 09:24:51+00:00,,,,,232.42,244.34,243.77,240.4,L5
1986-05-28 09:30:50+00:00,182.33,188.96,231.2,215.69,219.61,234.18,223.62,238.08,L5
