,dates,aus0064-0000,aus0064-0001,aus0064-0002,aus0064-0003,aus0064-0004,aus0064-0005,aus0064-0006,aus0064-0007,aus0064-0008
0,1987-09-11 23:09:17+00:00,,,,172.25118069676842,176.0236304766855,161.65929340108048,171.02674357085644,184.88042314146622,189.36349149335166
1,1987-09-27 23:09:39+00:00,205.32495538247596,207.30034735004833,210.20422419081174,191.09211218497737,188.59051269623745,177.18260800432282,183.62504128577262,209.2202733693035,220.74929982904638
2,1987-12-16 23:11:05+00:00,206.6528285280808,203.18456630925223,194.5644663974146,197.77766677896852,199.68094665551578,191.06690915574856,200.4713048843914,209.31767096557493,220.73229302261535
3,1988-01-01 23:11:21+00:00,185.2463238799781,189.22240460122723,181.26621975109492,190.4064888038737,202.26221348976034,192.79265530009272,167.9235739243045,201.1552182176179,199.27102992648128
4,1988-01-17 23:11:38+00:00,164.0157543608512,156.75794635103426,152.64953025375922,161.25553071813337,171.26714984330238,166.39292148497069,162.9286622490753,179.61989129640415,180.07397092814247
5,1988-02-18 23:12:11+00:00,172.35539429801662,165.02159200790447,160.3076669192915,156.6409176023073,161.0753899044518,155.2190161344656,164.2609694588115,187.87771889459276,193.61521584868052
6,1988-03-21 23:12:29+00:00,159.72527608297955,147.00443678485937,139.02463648920042,138.4774254486858,150.61902062273663,145.95203371522635,156.45947573634075,186.14781374114287,194.85031567723885
7,1988-04-22 23:12:40+00:00,140.28931851346422,135.4253210645509,138.4355566107841,153.62557352904335,152.85320398643904,140.7222835490214,176.71815118243566,190.9038946317148,194.34760504522765
8,1988-05-08 23:12:50+00:00,121.9370969680715,119.27841092092177,114.78458789175879,141.35217638810292,135.22213326552526,130.85252449137772,162.6819490814884,180.29235028445913,179.31483344065333
9,1988-05-24 23:12:58+00:00,138.00495049617427,138.29095228869716,141.26358143319194,153.91682115410808,153.08308741778865,156.129991295794,178.9180174436574,197.1779138457465,201.24277674514312
10,1988-06-09 23:13:03+00:00,143.07453868287823,137.2132730760783,142.5013834578975,158.36874953058503,156.91106557567616,138.04336768874808,178.69475224420108,186.11835114580228,199.36776507250158
